	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_009.c3d
7	7.00000	0.02400	101.14867	85.41448	-28.10073	-23.44027	60.91290	-21.94247	19.15061	-35.07799	-9.91039	-8.74049	3.48152	3.74000	-5.95114	-25.24260	12.24406	46.56650	-101.22778	-66.90241	-79.43698	45.07402	-10.67123	0.44814	0.45846	0.03169	-0.02619	
8	8.00000	0.02800	101.34579	84.92410	-28.13868	-23.52398	60.49327	-23.16034	19.15746	-34.24024	-9.73711	-8.80767	3.46718	3.63721	-5.75387	-0.51058	34.05030	40.68238	-127.42846	-81.27549	-59.39882	56.52176	-12.16715	0.44791	0.45860	0.00425	0.08085	
9	9.00000	0.03200	101.48294	84.39784	-27.69781	-23.77132	59.89412	-24.11860	18.81835	-33.49652	-9.47281	-8.83728	3.55790	3.69869	-5.66601	13.62718	18.15106	-10.81240	-122.65040	-19.00975	-25.29033	73.89876	8.36154	0.44817	0.45891	-0.05619	0.06053	
10	10.00000	0.03600	101.28550	83.94241	-24.60543	-23.66913	57.10376	-25.86623	19.02899	-31.88425	-9.17685	-8.74572	3.23026	3.53008	-5.70612	13.60995	-18.23235	-74.68997	-63.90886	16.45503	35.42588	85.35631	28.55741	0.44872	0.45915	-0.11223	-0.00108	
11	11.00000	0.04000	100.86494	83.88950	-23.89798	-23.50959	56.55185	-25.51704	18.69445	-31.89021	-8.82802	-8.61735	3.24386	3.57275	-5.91411	3.73610	-15.73338	-89.91046	-8.96053	16.41636	97.58596	77.36662	31.56600	0.44931	0.45948	-0.07934	-0.10112	
12	12.00000	0.04400	100.56786	83.87399	-23.34496	-23.52065	56.07885	-23.85872	18.14698	-33.00763	-8.59056	-8.50170	3.36086	3.50566	-5.87443	-11.55285	1.50521	-59.98949	-2.58372	-7.88649	71.49208	50.19077	21.20224	0.44962	0.45971	-0.06761	-0.20095	
13	13.00000	0.04800	100.38536	83.87606	-24.02186	-23.41995	56.60283	-23.24428	18.12885	-33.47628	-8.44589	-8.45321	3.37910	3.42115	-5.82391	-13.31730	-27.08871	34.42070	44.11640	-7.32614	41.50092	28.95395	-2.10110	0.44981	0.45984	-0.11975	-0.30321	
14	14.00000	0.05200	100.84347	84.22892	-25.17321	-23.69638	57.69707	-23.03122	18.34232	-33.46208	-8.35945	-8.51908	3.21432	3.44606	-5.98150	-7.31449	-12.25091	120.41879	69.10618	-0.81274	33.51394	33.29330	-3.14673	0.44965	0.46012	-0.13455	-0.33784	
15	15.00000	0.05600	101.35292	84.42760	-26.77033	-24.13885	59.11219	-22.07137	18.28192	-34.32175	-8.17083	-8.47826	3.30127	3.51168	-5.85399	-25.77847	-4.52943	96.47838	58.00635	43.06292	-5.83555	34.23470	-25.27515	0.44983	0.46027	-0.13343	-0.26195	
16	16.00000	0.06000	101.62841	84.68970	-27.17275	-24.33889	59.86871	-21.76669	18.45306	-34.70958	-8.07566	-8.73147	3.34495	3.55564	-5.82381	-30.63209	-24.31262	-7.76586	26.82503	61.62729	-41.64178	40.96217	-52.27979	0.44968	0.46018	-0.19583	-0.10405	
17	17.00000	0.06400	101.28491	84.64072	-26.63028	-24.19368	59.47783	-21.97461	18.44717	-34.74686	-7.83313	-8.90970	3.39330	3.70299	-5.80947	-15.01973	-31.68706	-101.91257	-14.77138	26.75368	-45.24357	59.69713	-28.64713	0.44929	0.46035	-0.20670	0.10222	
18	18.00000	0.06800	100.81294	84.57156	-25.91198	-23.85521	58.93231	-21.84452	18.37390	-34.99770	-7.59277	-8.96573	3.49803	3.81899	-5.94786	-11.87836	-29.30346	-111.04594	-10.55617	2.51045	-41.19876	53.94456	-5.16517	0.44883	0.46029	-0.08887	0.24367	
19	19.00000	0.07200	100.39684	84.55614	-24.99571	-23.40067	58.00138	-22.57874	18.60715	-34.50365	-7.40132	-8.95176	3.42191	3.76633	-5.93854	7.14372	-4.53493	-57.25553	24.75450	-21.81191	-24.93076	51.56189	24.05556	0.44845	0.46006	0.06108	0.20506	
20	20.00000	0.07600	100.36152	84.77089	-26.46905	-23.37876	59.27113	-21.34319	18.35652	-35.67261	-7.17234	-8.76949	3.77267	3.77558	-6.04451	43.29533	8.55093	-49.34062	6.81776	3.43611	-18.45141	32.03642	53.25512	0.44843	0.45987	0.10167	0.07786	
21	21.00000	0.08000	99.98460	84.61433	-24.97617	-23.18139	58.00943	-22.78510	18.68281	-34.45582	-7.13539	-8.50562	3.57401	3.67204	-6.21596	57.01046	9.61830	-91.21520	4.60755	-21.60915	-57.23070	21.49286	61.13762	0.44864	0.45948	0.03429	-0.04105	
22	22.00000	0.08400	99.64347	84.80924	-26.18702	-22.98550	58.84274	-24.32312	19.11598	-33.30679	-7.00357	-8.25700	3.48386	3.71342	-6.41011	43.49136	12.61290	-50.17780	46.85704	-49.70869	9.91421	-3.30517	73.55293	0.44913	0.45945	0.06074	-0.08721	
23	23.00000	0.08800	99.58244	85.00849	-27.58834	-23.20741	60.01553	-21.62331	18.55380	-35.47562	-7.18190	-7.87724	3.95366	3.61229	-6.47481	15.42245	37.21669	-19.09019	38.75787	-73.25949	85.16718	-39.77713	43.21409	0.44968	0.45948	0.08407	-0.07721	
24	24.00000	0.09200	99.49152	85.11867	-27.04460	-23.29765	59.04625	-21.21744	18.35776	-35.56740	-7.37526	-7.84802	3.81974	3.57719	-6.23128	-39.86306	17.76049	-29.91832	13.91076	-54.50607	94.37006	-54.25469	-6.20884	0.44958	0.45983	0.00990	-0.18634	
25	25.00000	0.09600	99.34955	85.12002	-26.19532	-23.41834	58.29987	-20.28415	18.20296	-35.99102	-7.69261	-7.87475	3.76802	3.40089	-6.00472	-61.14292	-33.73874	-52.40657	-16.55133	50.69826	98.01158	-62.77275	-23.60297	0.44962	0.45987	-0.08762	-0.35894	
26	26.00000	0.10000	99.08638	84.99442	-23.87176	-23.54218	56.54063	-20.69370	18.32696	-35.28074	-7.93780	-8.00803	3.48503	3.29550	-6.01433	-32.13780	-44.57960	-6.26771	-45.42608	98.74376	17.34991	-15.93764	-22.69095	0.44928	0.45996	-0.18104	-0.38000	
27	27.00000	0.10400	99.29668	84.76099	-23.74320	-23.93317	56.84155	-20.96004	18.22603	-35.21018	-7.85157	-8.05156	3.58329	3.32802	-6.10143	-10.23023	-5.97829	84.76848	-41.53331	70.17510	-77.46681	28.17138	-7.97312	0.44918	0.45994	-0.17348	-0.12361	
28	28.00000	0.10800	99.76660	84.66283	-25.02057	-24.19268	58.14962	-20.19865	17.90796	-36.37175	-7.71223	-8.07561	3.92551	3.43259	-6.00388	17.12427	-2.17222	29.67825	-44.93544	23.65361	-151.28844	65.76535	-9.47545	0.44921	0.45971	-0.18662	0.31204	
29	29.00000	0.11200	99.53574	84.40289	-23.50184	-23.65374	56.80889	-23.03384	18.59380	-34.45074	-7.29175	-8.12235	3.69551	3.50230	-6.26048	8.19763	-12.45049	-98.13960	-32.25479	-49.03277	-195.62289	92.81509	-0.63898	0.44920	0.45973	-0.26239	0.64139	
30	30.00000	0.11600	98.98962	84.40393	-21.63367	-23.06538	54.65577	-25.37181	19.25770	-33.02854	-6.91704	-8.06717	3.38064	3.71271	-6.16503	9.42978	28.28211	-104.51405	-2.17702	-115.97976	-158.82983	70.12126	-5.13624	0.44976	0.45942	-0.26001	0.64696	
31	31.00000	0.12000	98.70580	84.38401	-22.23155	-22.66218	54.71579	-24.99720	19.23108	-33.86531	-6.67124	-8.15653	3.58487	3.70810	-6.11956	-0.88028	35.16567	-57.19134	9.09680	-96.75282	-73.06106	20.83941	-27.81595	0.44974	0.45951	-0.23866	0.40293	
32	32.00000	0.12400	98.52954	84.47768	-23.37222	-22.45547	55.48715	-23.53171	19.00289	-35.35094	-6.68372	-8.28899	3.83970	3.67075	-5.89824	-32.53146	-28.27403	-24.92420	9.93078	-7.70873	71.15291	11.50385	-32.79863	0.44969	0.45921	-0.17915	0.03780	
33	33.00000	0.12800	98.50140	84.45832	-23.54727	-22.51063	55.87020	-22.66049	18.70552	-35.50538	-6.54371	-8.42362	3.75866	3.78922	-6.09872	-28.76263	-0.95378	70.14167	-14.52340	-1.52614	94.62989	12.47151	-22.80820	0.44950	0.45951	-0.06910	-0.38480	
34	34.00000	0.13200	99.09034	84.36155	-25.44223	-22.85372	57.38690	-22.90248	18.63752	-35.18916	-6.58113	-8.50082	3.62006	3.71699	-5.66225	-26.16327	58.38929	156.93706	-25.67971	-11.63687	9.37257	7.35117	9.11225	0.44921	0.45957	0.01822	-0.69940	
35	35.00000	0.13600	99.75727	84.25368	-26.84636	-23.55911	58.81918	-22.66550	18.63491	-35.42558	-6.51902	-8.43353	3.72502	3.64451	-5.41835	-17.72945	1.92849	174.80910	-11.08871	69.38593	24.62550	37.71120	33.74954	0.44907	0.45940	0.08098	-0.74135	
36	36.00000	0.14000	100.48840	84.27349	-27.49911	-24.21302	59.82710	-22.77650	18.61553	-35.11154	-6.32069	-8.35992	3.70443	3.72797	-5.51033	-19.09553	0.02879	136.30020	-19.38696	68.15907	4.79111	70.47320	22.16661	0.44902	0.45920	0.11193	-0.49577	
37	37.00000	0.14400	100.85290	84.09859	-28.34842	-24.56567	60.73705	-22.66464	18.51564	-35.38794	-5.98790	-8.38448	3.96996	3.65901	-5.27842	-13.91102	-34.39545	14.65842	-48.77415	60.85713	38.74740	79.23839	-4.59280	0.44905	0.45927	0.09345	-0.10397	
38	38.00000	0.14800	100.63033	83.88359	-28.88087	-24.43760	61.57002	-21.43777	18.12824	-36.07203	-5.71133	-8.47254	4.22643	3.70631	-5.69339	5.04945	-23.57401	-29.00338	-57.50119	-0.37479	-8.33113	58.34306	-21.55359	0.44908	0.45965	0.00492	0.15549	
39	39.00000	0.15200	100.61711	83.63944	-29.10041	-24.19280	61.41940	-23.92335	18.55229	-34.25945	-5.53770	-8.55222	4.02597	3.61562	-5.50241	12.93734	64.16496	-4.36222	-30.97097	-89.12178	-118.80524	36.97434	-32.82162	0.44914	0.46013	-0.06865	0.22337	
40	40.00000	0.15600	100.59481	83.63342	-29.98408	-24.04732	61.86293	-24.46373	18.53812	-34.15052	-5.42288	-8.66343	4.06545	3.62614	-5.26108	27.00399	55.95769	8.59373	12.81783	-68.15995	-51.58837	-1.84667	-41.76511	0.44907	0.46074	-0.02141	0.14688	
41	41.00000	0.16000	100.68793	83.74397	-31.13398	-24.09215	62.73080	-23.47896	18.09179	-35.09494	-5.54186	-8.79525	4.21818	3.64362	-5.25658	30.65922	7.14383	-6.95518	7.07288	13.91936	-15.70350	12.91915	-17.17748	0.44882	0.46099	0.05376	-0.04727	
42	42.00000	0.16400	100.55758	83.68369	-30.48704	-24.07569	62.43362	-24.98540	18.24165	-33.77845	-5.31277	-8.72861	4.19630	3.73958	-5.44525	18.47651	-3.51600	-30.40981	-0.27481	85.52529	-40.67634	-9.29127	-9.48486	0.44903	0.46086	0.09955	-0.23023	
43	43.00000	0.16800	100.46033	83.74367	-29.56041	-24.10793	61.97755	-25.74987	18.46129	-33.26382	-5.61843	-8.83202	4.19042	3.64986	-5.43426	20.04700	-8.88700	-16.03869	32.93796	137.67061	-15.06105	-81.56615	-32.77164	0.44876	0.46049	0.12340	-0.31025	
44	44.00000	0.17200	100.43246	83.95060	-28.48024	-24.27714	61.70387	-25.12237	18.58623	-33.76845	-5.96055	-8.99723	4.35875	3.53808	-5.67485	-13.82865	-4.87918	-2.76570	19.91677	111.74328	24.10311	-62.41659	-12.84555	0.44819	0.46025	0.04526	-0.24657	
45	45.00000	0.17600	100.42340	83.90642	-27.62442	-24.33814	61.10634	-24.55413	18.42327	-34.20441	-6.12991	-8.96029	4.40484	3.45926	-5.36695	-41.71961	-0.96621	13.71454	36.16212	37.02159	33.02406	-29.28102	7.95325	0.44827	0.46012	-0.08663	-0.10977	
46	46.00000	0.18000	100.53060	84.24031	-27.12436	-24.33057	60.76426	-23.33043	18.55096	-35.20412	-6.21718	-8.95243	4.39640	3.35611	-5.35253	-29.90072	-44.65262	65.71883	92.10353	14.04870	67.64787	-3.02487	14.36060	0.44813	0.46010	-0.11415	-0.03116	
47	47.00000	0.18400	100.95022	84.64105	-26.78973	-24.69545	60.45823	-22.21456	18.50149	-35.88250	-6.16241	-8.85500	4.41412	3.45916	-5.48348	-14.83493	-36.02557	82.91647	62.49261	-39.23585	96.47047	32.72623	28.43503	0.44803	0.45993	0.02685	-0.04913	
48	48.00000	0.18800	101.20061	84.73414	-27.43747	-24.78341	60.73371	-21.57076	18.31625	-36.10045	-5.95750	-8.72685	4.43635	3.46994	-5.52351	2.38368	-16.14610	21.95858	3.41228	-78.61497	87.68904	39.87179	20.77579	0.44805	0.45987	0.17620	-0.09384	
49	49.00000	0.19200	101.12534	84.67145	-27.49027	-24.80136	60.46558	-21.73283	18.31332	-35.63792	-5.84508	-8.69603	4.40850	3.47645	-5.62933	14.77135	40.25974	-10.93412	-26.81009	-126.07020	16.65160	27.77985	4.45351	0.44804	0.45988	0.20912	-0.17650	
50	50.00000	0.19600	101.11332	84.52041	-28.56155	-24.82918	60.74574	-22.82324	18.40872	-34.77855	-5.72840	-8.73437	4.36498	3.38840	-5.31719	24.24211	44.67726	-49.26012	-29.69035	-74.72054	-16.18913	39.29272	-8.33977	0.44831	0.45998	0.14763	-0.23375	
51	51.00000	0.20000	100.73625	84.43346	-30.09196	-24.82964	62.22722	-21.42019	18.17082	-36.06446	-5.50269	-8.84331	4.78235	3.28040	-5.48367	28.31030	-36.71592	-107.34404	-19.75760	27.79484	-15.64615	44.27835	-22.42601	0.44859	0.46015	0.02443	-0.14808	
52	52.00000	0.20400	100.25941	84.35422	-29.12253	-24.35750	61.47689	-24.17416	18.81087	-33.62308	-5.33195	-8.98963	4.34810	3.28444	-5.85085	20.31814	6.40424	-98.03547	-10.29331	-9.83012	-60.27066	36.07743	-32.85619	0.44894	0.46019	-0.00800	0.06947	
53	53.00000	0.20800	99.95093	84.35809	-29.91344	-24.08466	61.98587	-23.75512	18.69884	-34.33242	-5.18466	-9.13156	4.55736	3.14696	-5.60504	0.16662	52.52386	-90.00036	2.65770	-37.25268	-63.50985	23.69681	-40.54762	0.44913	0.46015	0.00088	0.27992	
54	54.00000	0.21200	99.53973	84.37370	-29.74491	-23.75678	61.74619	-23.87379	18.71166	-34.41571	-5.14325	-9.27157	4.62545	3.19777	-5.45814	-9.81653	-18.72569	-29.06711	26.55522	48.40761	16.88244	19.48621	-41.07170	0.44905	0.46003	0.01101	0.31188	
55	55.00000	0.21600	99.71889	84.57388	-30.46806	-23.78493	62.88120	-22.24825	18.47850	-35.62542	-5.04794	-9.36978	4.96405	3.27566	-5.68772	-35.56943	-8.39592	73.00056	33.34975	32.91695	110.39067	19.40577	-4.99658	0.44856	0.46026	0.12174	0.25990	
56	56.00000	0.22000	100.12464	84.64703	-31.41865	-23.85513	63.54201	-20.33237	17.94561	-36.89273	-5.02408	-9.21003	5.10632	3.25786	-5.24880	-45.42980	23.49107	97.67702	25.92957	-53.94535	128.37978	11.27004	22.96121	0.44858	0.46015	0.18025	0.23234	
57	57.00000	0.22400	100.49978	84.77922	-30.51825	-24.02236	62.49612	-20.72725	17.87173	-36.04364	-4.98817	-9.11564	4.86701	3.46060	-5.12899	-19.25432	-53.71464	70.35365	62.12606	28.80311	159.52922	29.76081	28.89096	0.44850	0.46042	0.19333	0.21814	
58	58.00000	0.22800	100.68657	85.14489	-30.59151	-24.11416	63.01708	-17.87144	17.69745	-37.95876	-4.78937	-8.96797	5.16378	3.41366	-5.51620	-6.63085	-78.28731	-16.21150	68.06950	74.85507	115.51306	47.79278	31.94542	0.44886	0.46087	0.11873	0.21331	
59	59.00000	0.23200	100.36181	85.31664	-28.50688	-23.82780	61.25695	-18.72339	18.01361	-37.02869	-4.58754	-8.90778	4.81809	3.48669	-5.69705	-13.42317	11.53313	-145.07993	-8.37791	-6.65093	-92.25786	61.92776	3.38714	0.44922	0.46117	-0.06911	0.23178	
60	60.00000	0.23600	99.52676	85.07665	-27.35464	-23.19638	60.00169	-20.12653	18.48214	-36.55503	-4.26489	-9.00497	4.76430	3.33106	-5.30520	-28.10828	52.57703	-208.79410	-72.65116	-66.28436	-225.80084	76.33675	-35.07885	0.44938	0.46142	-0.20240	0.29573	
61	61.00000	0.24000	98.69290	84.73944	-25.95864	-22.54403	58.38707	-22.43941	18.95598	-35.31113	-3.94748	-9.22562	4.56499	3.35446	-5.05085	-36.12690	16.71868	-83.66972	-55.54665	-49.32040	-192.62437	75.75652	-56.73874	0.44915	0.46139	-0.16631	0.25119	
62	62.00000	0.24400	98.85751	84.62856	-27.48241	-22.51368	59.72915	-22.45136	18.98614	-35.89551	-3.63895	-9.46689	4.90250	3.31184	-4.88994	-40.72400	-6.60569	63.17861	-23.72556	-58.94480	-104.87706	62.49805	-50.00962	0.44859	0.46136	-0.06723	0.07601	
63	63.00000	0.24800	99.19637	84.54914	-27.43778	-22.57737	59.28288	-24.74448	19.43744	-33.97197	-3.44422	-9.62940	4.55582	3.40553	-4.77145	-7.54803	-4.66242	140.88182	1.24105	-87.97823	-29.17828	54.72978	-15.91320	0.44804	0.46140	0.02714	-0.14599	
64	64.00000	0.25200	99.98173	84.63660	-30.35240	-23.03934	61.67067	-24.44772	19.33336	-34.24429	-3.21085	-9.60798	4.75118	3.41527	-4.84605	11.68938	41.23791	193.18277	0.14401	-87.67148	19.97704	39.58683	19.06521	0.44782	0.46164	0.16072	-0.28001	
65	65.00000	0.25600	100.74685	84.54716	-31.93907	-23.63685	62.72755	-24.87064	19.04222	-33.69316	-3.13653	-9.50140	4.82041	3.50529	-4.52744	7.02058	28.01125	162.03137	34.31853	-31.28365	126.22014	21.96329	24.75726	0.44784	0.46172	0.17139	-0.16473	
66	66.00000	0.26000	101.27870	84.90710	-33.62411	-24.07532	64.41772	-21.65906	18.33989	-35.87709	-3.03117	-9.43470	5.17228	3.50597	-4.68629	6.91957	-5.77737	60.50866	58.95640	56.16827	175.00114	38.80515	17.16737	0.44799	0.46194	0.09906	0.12541	
67	67.00000	0.26400	101.23644	85.02047	-33.13658	-23.84915	64.27254	-19.85330	17.97454	-37.05082	-2.81128	-9.37665	5.34569	3.41552	-4.64519	2.97122	-15.03588	-71.19444	12.47036	98.19448	152.04277	39.63514	-8.11553	0.44841	0.46234	0.05755	0.46639	
68	68.00000	0.26800	100.70960	85.00751	-31.11174	-23.29271	62.90223	-17.53234	17.48511	-38.58715	-2.70398	-9.50465	5.53859	3.39117	-4.83916	-19.93689	-56.48340	-175.94341	6.66056	122.78716	119.23689	49.27820	-7.94727	0.44852	0.46304	0.03567	0.67941	
69	69.00000	0.27200	99.82892	85.06909	-27.71017	-22.32335	60.26447	-17.81647	17.74377	-38.03790	-2.43769	-9.42890	5.31239	3.34912	-4.93993	-36.24777	-26.53911	-161.18170	21.94912	77.28014	5.87091	58.75947	8.45291	0.44897	0.46312	0.08082	0.56374	
70	70.00000	0.27600	99.42194	85.17911	-26.31033	-21.69064	59.08633	-18.71211	18.23106	-37.41752	-2.27754	-9.42997	5.12593	3.19136	-4.74999	-22.02979	-3.01819	-48.44741	12.52673	14.55100	-41.03704	46.73103	1.75766	0.44885	0.46330	0.13824	0.24913	
71	71.00000	0.28000	99.45967	85.17397	-28.32573	-21.80895	60.95615	-17.64186	18.15084	-38.53193	-2.10685	-9.43786	5.53106	3.34874	-4.78154	-1.27073	-39.90831	80.95522	3.47336	-1.65752	-32.91316	57.43534	-4.59904	0.44839	0.46338	0.13193	-0.08727	
72	72.00000	0.28400	100.06701	85.19263	-30.16644	-22.02791	62.65683	-19.80855	18.68434	-36.64171	-1.84201	-9.49447	5.25018	3.41214	-5.04263	-14.82169	-29.50085	180.93263	-5.35921	-48.89522	-0.29640	66.84904	10.36706	0.44782	0.46326	0.15812	-0.27121	
