	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_003.c3d
7	7.00000	0.02400	83.33318	68.46505	-22.13562	-18.19957	53.30279	-9.70413	18.03471	-39.06459	-4.42462	-1.10577	4.44774	-3.64344	-1.47635	-9.11893	8.59992	-43.06230	45.39661	1.68308	-37.10647	-33.99955	6.86702	0.43240	0.42358	-0.15093	-0.28173	
8	8.00000	0.02800	83.08315	68.52662	-21.97372	-18.05790	53.21194	-10.87626	18.26172	-38.41875	-4.54633	-1.09868	4.35220	-3.64330	-1.36816	-1.05391	9.79769	-53.88428	-21.38310	59.27586	10.34218	-35.93106	6.85700	0.43259	0.42388	-0.01808	-0.16734	
9	9.00000	0.03200	82.89069	68.29678	-20.31743	-17.98650	52.04744	-11.16445	17.74906	-37.59577	-4.70792	-1.06280	4.26192	-3.65326	-1.38216	14.63693	1.69646	-72.63109	-94.54060	106.66785	76.89546	-34.34253	14.22583	0.43288	0.42413	0.10786	-0.03388	
10	10.00000	0.03600	82.50412	67.76347	-18.01860	-17.88226	50.30312	-12.55750	17.41254	-36.19968	-4.79216	-0.99249	4.19547	-3.67360	-1.46784	-0.80242	-13.71655	-77.53960	-95.95632	81.67779	-24.95072	-29.10112	18.54002	0.43326	0.42435	0.06047	0.17750	
11	11.00000	0.04000	82.26696	67.52706	-15.84355	-17.94292	48.44324	-13.30863	17.38797	-35.74990	-4.90795	-0.91422	4.16684	-3.69806	-1.48632	-9.37863	-26.50281	-63.76134	-55.70800	64.69833	-4.00062	-3.69828	8.02168	0.43347	0.42455	0.01165	0.23673	
12	12.00000	0.04400	81.99696	67.31695	-14.19913	-17.90323	47.18710	-13.03987	17.12928	-35.77200	-4.80127	-0.92065	4.16875	-3.72029	-1.60509	14.96410	-29.05075	-26.05347	-31.93529	52.00680	35.04538	47.77151	-12.05917	0.43341	0.42464	0.05138	0.06810	
13	13.00000	0.04800	82.05531	67.27153	-14.49112	-17.87737	47.57274	-13.14426	17.29648	-35.62653	-4.52445	-0.99619	4.17998	-3.72600	-1.83049	17.40659	-19.98579	39.24348	7.59488	34.40601	2.80421	57.33661	-23.39475	0.43310	0.42469	0.03417	-0.17507	
14	14.00000	0.05200	82.31565	67.37892	-15.77707	-17.94766	48.96386	-12.80650	17.42701	-35.97199	-4.35788	-1.10150	4.18204	-3.70420	-1.89281	9.86026	-5.60557	95.14443	69.19788	9.26040	-14.87561	35.26171	-18.07265	0.43269	0.42476	-0.04493	-0.39180	
15	15.00000	0.05600	82.81305	67.82483	-18.32575	-18.07752	51.29396	-11.95580	17.64224	-36.87897	-4.26589	-1.14140	4.17551	-3.66815	-1.94623	10.84893	5.17034	121.64796	71.06078	-6.94001	9.11362	22.50266	3.92001	0.43241	0.42473	-0.06119	-0.40699	
16	16.00000	0.06000	83.28983	67.95285	-19.82763	-18.39719	52.76014	-11.16673	17.35627	-37.46173	-4.19608	-1.07138	4.16562	-3.63235	-1.93486	-1.35926	9.15169	75.72188	33.75045	-48.35957	21.91927	15.30382	24.78454	0.43239	0.42470	-0.01603	-0.16644	
17	17.00000	0.06400	83.41466	68.09391	-21.14407	-18.29679	53.58153	-11.05141	17.36374	-37.56636	-4.14961	-0.94424	4.13766	-3.60240	-1.86355	-15.17895	8.46287	-5.80915	35.69821	-104.16934	-14.74569	5.99546	26.99560	0.43264	0.42471	-0.00035	0.08667	
18	18.00000	0.06800	83.24235	68.23820	-21.71321	-17.87165	53.71624	-11.12624	17.42713	-37.61835	-4.14461	-0.85757	4.06705	-3.57576	-1.74982	-28.76429	5.37488	-76.97240	4.78590	-98.39203	-22.70225	2.71038	10.64978	0.43294	0.42480	-0.00631	0.24801	
19	19.00000	0.07200	82.79983	68.13185	-20.81593	-17.51592	52.47921	-11.72934	17.42422	-37.10125	-4.11992	-0.86308	3.96472	-3.56300	-1.59499	-18.13557	2.09064	-80.97665	4.96644	-48.40642	-43.20142	-2.34093	-3.83912	0.43318	0.42495	-0.04285	0.21591	
20	20.00000	0.07600	82.59872	68.28378	-19.81938	-17.53116	51.52274	-11.89367	17.72507	-37.23149	-4.15290	-0.89820	3.85782	-3.57680	-1.59236	5.35347	0.91436	2.64363	2.77995	-18.16648	-43.00219	-1.69905	-4.04667	0.43335	0.42496	-0.08305	0.07024	
21	21.00000	0.08000	82.81952	68.14288	-19.63270	-17.77167	51.20509	-12.54805	17.84144	-36.66606	-4.12167	-0.91160	3.76482	-3.60239	-1.63594	14.82184	2.18786	58.53074	-57.31271	-16.35022	-22.77977	14.60518	5.90682	0.43349	0.42486	-0.13452	0.02113	
22	22.00000	0.08400	83.06629	67.82773	-18.90122	-18.18449	50.51880	-13.27939	17.78191	-36.09453	-4.02746	-0.86510	3.70809	-3.59872	-1.70063	20.18877	4.75576	58.21943	-88.83759	-2.64243	-32.79564	23.16210	18.68340	0.43366	0.42467	-0.19761	-0.06057	
23	23.00000	0.08800	83.28551	67.43210	-18.78927	-18.48439	50.38178	-14.15746	17.63023	-35.39551	-3.93675	-0.76386	3.69819	-3.54395	-1.76641	14.95887	7.94835	58.23625	-81.53167	6.22490	28.28009	27.63893	23.37572	0.43383	0.42448	-0.12290	-0.16125	
24	24.00000	0.09200	83.53072	67.18825	-19.03793	-18.71275	50.69783	-14.11344	17.18373	-35.07470	-3.81543	-0.66814	3.71912	-3.45873	-1.76415	9.75993	12.11209	27.54126	-44.50924	55.40055	36.06924	21.93386	18.47416	0.43402	0.42436	-0.02345	-0.34640	
25	25.00000	0.09600	83.51052	67.06367	-19.41009	-18.82581	51.41293	-14.57621	17.16143	-34.70629	-3.77324	-0.60202	3.74375	-3.38709	-1.75367	7.81810	16.04924	-32.17280	10.79327	-5.40550	32.19246	7.63400	6.03116	0.43420	0.42440	0.08732	-0.32795	
26	26.00000	0.10000	83.25832	67.28461	-21.42480	-18.34017	52.91583	-13.86661	16.98613	-35.05358	-3.76411	-0.60506	3.75409	-3.36324	-1.69881	3.68643	15.35148	-43.54045	66.12900	29.25826	10.65144	-6.11537	-11.59292	0.43424	0.42459	0.09263	-0.35709	
27	27.00000	0.10400	83.20342	67.56793	-21.16624	-18.75431	53.31382	-13.29410	17.26458	-35.84716	-3.82740	-0.68131	3.75304	-3.38227	-1.65346	-10.38999	5.52901	-34.44309	62.43505	80.94744	-33.47078	-7.36306	-26.02304	0.43408	0.42483	0.09043	-0.29204	
28	28.00000	0.10800	82.94511	67.78841	-20.93628	-18.77194	53.10071	-12.87307	17.30200	-36.27028	-3.82379	-0.80479	3.75567	-3.40600	-1.56091	-27.18018	-12.46302	-17.06203	54.08908	-4.25582	23.86473	5.50976	-29.12126	0.43376	0.42502	0.15220	0.07337	
29	29.00000	0.11200	83.06226	68.00076	-20.18803	-19.00401	52.35395	-11.82359	17.12559	-37.06046	-3.78126	-0.91435	3.77015	-3.40565	-1.52670	-13.97074	-29.75945	40.85841	43.71636	-69.32417	37.95736	2.21390	-17.49305	0.43342	0.42514	0.06694	0.34564	
30	30.00000	0.11600	83.27106	68.13979	-20.03254	-19.01856	51.69121	-11.06158	17.03386	-37.69760	-3.80415	-0.95259	3.79126	-3.38840	-1.68016	2.27775	-37.56878	27.67402	-7.37333	-91.28252	15.91968	0.42420	-9.64746	0.43334	0.42525	0.01285	0.36708	
31	31.00000	0.12000	83.26916	67.93662	-20.18266	-18.60903	51.61897	-11.77228	17.05935	-36.98191	-3.78021	-1.00135	3.81085	-3.37501	-1.84147	1.54355	-34.98676	37.54609	-21.65747	-63.33731	56.38766	12.71880	-16.48967	0.43354	0.42552	-0.04723	0.25887	
32	32.00000	0.12400	83.57510	67.95334	-21.20970	-18.33423	52.30175	-11.22952	16.98743	-37.08611	-3.71112	-1.08913	3.82818	-3.38357	-1.97179	10.52936	-23.78670	61.14803	7.63098	-5.17470	22.52931	12.63241	-21.72644	0.43386	0.42590	-0.12113	0.12069	
33	33.00000	0.12800	83.72452	68.00052	-21.55153	-18.33438	52.87646	-12.14752	17.50039	-36.44442	-3.69323	-1.17567	3.83878	-3.41933	-2.11730	-1.21373	-8.72486	-10.48180	20.65042	44.91174	-0.97825	-1.05464	-30.52010	0.43408	0.42614	-0.11375	-0.01727	
34	34.00000	0.13200	83.49343	68.11309	-21.67637	-18.14022	53.10392	-11.81559	17.59828	-36.53281	-3.73517	-1.33878	3.82437	-3.46220	-2.03250	-11.14734	2.28432	-68.71539	-15.64171	20.86080	37.21371	31.15907	-0.55456	0.43391	0.42634	-0.11412	0.01984	
35	35.00000	0.13600	83.17393	67.87047	-20.87599	-18.19480	52.40107	-11.91491	17.46276	-36.36840	-3.45235	-1.19533	3.78468	-3.48302	-2.01228	-14.21367	5.56712	-82.77984	-50.93058	53.59225	12.75908	48.92271	34.19154	0.43414	0.42622	-0.00751	-0.06408	
36	36.00000	0.14000	82.83849	67.70397	-19.71162	-18.37815	51.66652	-11.95477	17.28654	-36.29800	-3.33958	-1.08322	3.75031	-3.47827	-1.88069	-36.25320	4.16739	-60.74232	-66.55261	77.89306	-0.69831	25.18241	29.19288	0.43431	0.42618	0.14470	-0.11439	
37	37.00000	0.14400	82.68643	67.33679	-19.00941	-18.49244	51.25264	-12.22830	16.94206	-36.07427	-3.23862	-0.97457	3.75340	-3.46802	-1.69663	-32.10014	4.04426	-9.42152	-62.15215	42.80710	-76.75209	9.88568	22.75350	0.43450	0.42623	0.15094	-0.02475	
38	38.00000	0.14800	82.76325	67.20292	-19.12818	-18.47940	51.45546	-12.43630	17.03527	-36.45135	-3.24796	-0.89759	3.79939	-3.48010	-1.59629	-9.97825	5.73869	41.47009	-41.41157	-5.60852	-115.18106	-10.37634	7.44442	0.43455	0.42625	0.10350	0.01189	
39	39.00000	0.15200	83.02044	67.00870	-20.32543	-18.29747	52.45656	-12.57571	17.06382	-36.66357	-3.31516	-0.89143	3.85646	-3.51738	-1.56990	5.30733	3.51954	65.01153	19.26267	-44.71262	-62.82248	-17.43918	-9.16756	0.43441	0.42620	0.01176	-0.00774	
40	40.00000	0.15600	83.28554	67.35783	-21.67531	-18.13122	53.51649	-11.47567	17.23857	-37.87155	-3.38751	-0.93528	3.87283	-3.55510	-1.60398	7.06005	-3.35436	57.59653	90.25595	-46.31740	4.14278	-8.60241	-17.43072	0.43413	0.42614	-0.05934	-0.06213	
41	41.00000	0.16000	83.47976	67.72891	-22.65234	-18.05837	54.29727	-10.47568	17.38299	-38.63610	-3.38896	-1.00252	3.82754	-3.56445	-1.64333	5.46698	-9.24329	53.24016	112.86672	34.54535	45.87983	1.21083	-17.47880	0.43386	0.42606	0.00256	-0.14762	
42	42.00000	0.16400	83.72083	68.25974	-21.98922	-18.33067	54.09212	-9.96403	17.68021	-38.94770	-3.38898	-1.06714	3.77014	-3.55016	-1.71207	8.19327	-9.62534	24.48311	74.16044	67.03496	33.47627	3.94041	-9.16991	0.43366	0.42601	0.09066	-0.17240	
43	43.00000	0.16800	83.66160	68.32330	-22.00317	-18.46226	54.21678	-10.23810	17.68801	-38.59541	-3.37158	-1.08251	3.76149	-3.52660	-1.78288	14.65550	-4.68477	-23.04474	12.96281	16.38039	17.17501	3.50912	6.08751	0.43369	0.42591	0.19784	-0.06320	
44	44.00000	0.17200	83.53265	68.36316	-21.61440	-18.62687	53.86814	-10.84044	17.72166	-37.97534	-3.36903	-1.02324	3.81014	-3.49781	-1.87566	23.47868	3.62978	25.64815	16.74716	-31.41154	-63.01009	-2.07450	19.28035	0.43396	0.42574	0.25360	0.08499	
45	45.00000	0.17600	83.85973	68.46878	-22.27533	-18.91366	54.22218	-12.20354	18.16129	-37.22829	-3.38608	-0.92600	3.87525	-3.47353	-1.95669	25.71600	12.59827	109.84817	-22.91032	-81.20099	-105.32285	-10.85936	17.43855	0.43429	0.42555	0.11875	0.22112	
46	46.00000	0.18000	84.41090	68.17883	-22.99474	-19.24027	54.52434	-12.98700	18.05357	-36.77786	-3.44804	-0.88147	3.90969	-3.47737	-1.99110	18.73123	16.93986	97.04401	-28.22997	-91.60202	-72.96413	-23.32344	1.08072	0.43443	0.42544	0.00694	0.29660	
47	47.00000	0.18400	84.63508	68.24279	-23.22117	-19.19197	54.38279	-13.27225	18.21965	-36.79591	-3.56553	-0.91949	3.88460	-3.50649	-1.97061	-1.59121	12.33842	43.55999	8.24101	-85.76524	-21.62907	-23.66891	-12.93905	0.43437	0.42549	0.00584	0.28980	
48	48.00000	0.18800	84.75916	68.24330	-23.36439	-18.91235	54.18741	-13.13699	18.12836	-36.80832	-3.63337	-0.98866	3.82101	-3.53909	-1.87160	-24.81839	3.29829	-14.16766	-17.35724	-100.45382	41.53656	-5.04721	-10.09245	0.43426	0.42565	-0.02972	0.33209	
49	49.00000	0.19200	84.52764	68.10453	-22.97434	-18.38811	53.34462	-13.08207	17.94763	-36.64431	-3.60083	-1.00300	3.75611	-3.54618	-1.73731	-28.02818	-1.76117	-100.98994	4.05541	-39.46035	135.17778	13.92138	8.23958	0.43421	0.42581	-0.01062	0.26808	
50	50.00000	0.19600	83.94148	68.27840	-21.33881	-17.98705	51.94669	-11.68359	17.58815	-37.11162	-3.50922	-0.92610	3.72719	-3.50334	-1.65716	-22.16157	-2.79701	-154.40086	-34.86464	110.82852	148.36433	28.49789	30.79283	0.43426	0.42588	-0.09498	0.06900	
51	51.00000	0.20000	83.28802	67.82285	-18.82779	-17.90707	50.28682	-11.47066	17.17297	-36.99103	-3.35501	-0.76062	3.74114	-3.41772	-1.58400	-11.26571	-5.21400	-145.23682	-61.38375	140.43469	62.81330	25.42037	45.76272	0.43447	0.42587	-0.18681	0.09197	
52	52.00000	0.20400	82.77942	67.78692	-17.28579	-17.71371	49.21423	-11.10704	17.15002	-37.16006	-3.29623	-0.56120	3.76419	-3.33672	-1.61446	2.95554	-9.34133	-66.89116	-16.34711	42.07927	77.78467	1.37326	37.39266	0.43481	0.42582	-0.11153	0.29546	
53	53.00000	0.20800	82.73897	67.69321	-16.90530	-17.64327	48.79264	-10.23444	16.70743	-37.55045	-3.35441	-0.45819	3.76288	-3.31165	-1.68623	6.14327	-10.72991	5.29577	-9.12599	38.64384	26.03433	-15.75216	4.15406	0.43504	0.42584	0.05217	0.12514	
54	54.00000	0.21200	82.83798	67.71821	-17.12472	-17.57535	49.37005	-11.30612	17.18077	-36.76130	-3.44930	-0.52207	3.74317	-3.36290	-1.74703	8.48613	-8.72658	67.21089	19.09599	30.95496	-15.68449	-18.85269	-26.34711	0.43496	0.42590	0.18307	-0.12360	
55	55.00000	0.21600	83.25542	67.84129	-18.82292	-17.60715	50.86877	-11.09880	17.27687	-36.84841	-3.53174	-0.66374	3.72761	-3.46457	-1.81765	5.92533	-6.33994	119.09663	58.56903	-4.37926	2.04888	-13.93100	-31.90271	0.43467	0.42594	0.21831	-0.09717	
56	56.00000	0.22000	83.79993	68.18751	-19.55984	-17.91890	51.65689	-10.89756	17.65567	-37.13504	-3.56815	-0.77653	3.71729	-3.55874	-1.84028	2.05803	-5.92183	120.13416	36.35420	-40.68436	-98.64419	-10.90138	-19.65496	0.43436	0.42590	0.17317	-0.01990	
57	57.00000	0.22400	84.21090	68.14333	-21.28696	-18.03621	52.88619	-11.86402	17.93305	-36.91026	-3.60147	-0.82387	3.70984	-3.59212	-1.88224	-5.74471	-8.00009	59.15062	10.89430	-81.97001	-72.31719	-1.96595	-7.45052	0.43420	0.42567	0.15046	0.12888	
58	58.00000	0.22800	84.26926	68.28855	-21.30894	-18.08248	52.66462	-11.57831	17.80778	-37.06526	-3.55274	-0.83805	3.72099	-3.54549	-1.86705	-16.98694	-12.35434	-0.11148	30.62274	-23.40365	34.90203	6.80935	2.42153	0.43413	0.42531	0.17336	0.23100	
59	59.00000	0.23200	84.19928	68.38859	-20.11634	-18.19520	51.58686	-11.12709	17.55477	-37.33283	-3.51951	-0.80373	3.76812	-3.45201	-1.85923	-31.35640	-16.66769	8.72463	41.22505	-4.04235	31.00282	16.64638	19.43888	0.43416	0.42497	0.17407	0.29048	
60	60.00000	0.23600	84.34656	68.61832	-19.81656	-18.11773	51.21442	-10.94423	17.51731	-37.42150	-3.40856	-0.68115	3.83610	-3.37191	-1.76505	-43.06261	-16.91524	2.90943	38.95168	27.22030	23.94039	11.10680	27.02295	0.43443	0.42486	0.21329	0.12613	
61	61.00000	0.24000	84.21227	68.70003	-19.22148	-17.99069	50.95383	-10.95203	17.49041	-37.30820	-3.43791	-0.58886	3.89006	-3.33839	-1.65777	-35.15558	-12.28038	-29.04633	37.51989	90.21520	19.42034	-19.63505	8.54681	0.43455	0.42511	0.12734	-0.19789	
62	62.00000	0.24400	84.11501	68.91750	-19.28333	-18.05873	51.42902	-10.05994	17.46508	-38.10957	-3.58346	-0.61881	3.92318	-3.34865	-1.57420	-16.44532	-7.75068	-16.01881	83.48096	93.86749	-5.04512	-35.39075	-21.50746	0.43438	0.42562	-0.01468	-0.27532	
63	63.00000	0.24800	84.07832	69.36763	-19.20130	-18.28005	51.68573	-8.81333	17.69463	-39.38831	-3.74330	-0.76866	3.95673	-3.38793	-1.56974	10.06357	-6.65474	25.01458	89.82724	54.42575	-27.07734	-34.87924	-37.49686	0.43398	0.42607	-0.02944	-0.05094	
64	64.00000	0.25200	84.29994	69.63614	-19.43649	-18.43479	52.00953	-8.38957	17.85580	-39.91837	-3.88940	-0.92352	3.99065	-3.43092	-1.68783	37.61539	-6.75433	42.45868	42.36086	-4.18290	23.99851	-35.60004	-20.38065	0.43353	0.42623	0.06233	0.19400	
65	65.00000	0.25600	84.42249	69.70363	-20.36623	-18.41264	52.75711	-7.93630	17.71093	-40.03114	-4.06042	-0.93597	4.01114	-3.45953	-1.91430	28.25350	-6.41194	49.44021	31.06171	-60.66950	-15.59738	-14.27098	10.66417	0.43340	0.42591	0.13705	0.46408	
66	66.00000	0.26000	84.70129	69.89899	-20.54937	-18.37170	52.57991	-9.16965	18.13095	-39.30113	-4.03102	-0.84375	4.00240	-3.45758	-1.96898	-8.98548	-7.21918	87.95776	-2.69711	-72.95250	-32.19320	-15.26323	16.69673	0.43346	0.42547	0.16648	0.64551	
67	67.00000	0.26400	85.12725	69.67904	-19.97551	-18.52036	51.80289	-9.62360	17.66443	-38.68509	-4.19150	-0.80702	3.95069	-3.41337	-1.91675	-26.20144	-9.09805	93.83083	-0.75559	-23.83029	83.08916	13.84696	23.65893	0.43364	0.42501	0.27592	0.43143	
68	68.00000	0.26800	85.45052	69.89926	-19.06969	-18.61466	50.98642	-9.59693	17.47452	-38.23034	-3.90705	-0.65216	3.85478	-3.33208	-1.85223	-30.08485	-9.64364	41.05643	-6.53175	24.44453	60.32365	44.33886	15.28956	0.43395	0.42474	0.32396	0.06880	
69	69.00000	0.27200	85.45385	69.61919	-18.18960	-18.52767	50.30597	-10.69750	17.25572	-37.17698	-3.81512	-0.67160	3.75273	-3.25036	-1.75949	-24.63797	-7.39450	-27.58590	-69.05971	41.58803	32.93999	22.05347	-15.45072	0.43385	0.42483	0.26522	-0.15372	
70	70.00000	0.27600	85.22954	69.35453	-17.36448	-18.42650	49.70221	-11.02876	16.89566	-36.60047	-3.71710	-0.76087	3.69253	-3.19330	-1.70202	-5.22559	-2.74239	-49.64885	-17.64955	32.67678	-0.43218	21.38222	-20.97935	0.43342	0.42509	0.16316	-0.17193	
71	71.00000	0.28000	85.05730	69.46732	-17.10318	-18.31810	49.53683	-11.06534	17.16535	-36.82851	-3.64257	-0.82711	3.69174	-3.16678	-1.72101	13.09281	4.01219	-5.48551	69.31902	9.63849	-17.17591	20.20142	-9.23604	0.43298	0.42515	0.10410	-0.03047	
