	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_009.c3d
7	7.00000	0.02400	96.31817	87.41858	-5.48766	-20.02252	37.60189	-3.10788	19.26513	-35.71069	0.40177	-6.49142	-8.45353	1.10485	-5.63485	46.96984	23.83733	48.24578	5.88871	-167.79076	23.19192	-15.07441	49.36148	0.52862	0.45557	-0.57306	0.01750	
8	8.00000	0.02800	96.34875	87.49596	-5.82124	-19.76843	37.11449	-2.76762	19.16324	-35.92970	1.70594	-5.92489	-8.47093	1.23952	-6.54703	85.32703	22.41342	-7.22473	1.85193	-153.53217	9.09063	163.84567	97.52280	0.53023	0.45625	-0.68172	-0.04190	
9	9.00000	0.03200	96.24210	87.43269	-6.12389	-19.44063	36.97149	-2.13791	19.06205	-36.55381	1.71282	-5.70646	-8.31619	1.26890	-6.13177	-22.85224	14.53148	5.80486	-2.34055	-7.48313	10.35759	33.33623	32.54311	0.53086	0.45645	-0.67350	-0.42957	
10	10.00000	0.03600	96.36628	87.47836	-5.18669	-19.47339	36.45620	-2.91837	19.01559	-35.70411	1.97325	-5.66115	-8.51013	1.32554	-6.26106	33.58842	15.63505	12.20433	22.14472	129.33527	-3.56268	64.87235	26.20557	0.53067	0.45662	-0.75970	-0.87476	
11	11.00000	0.04000	96.32275	87.60983	-5.94747	-19.32987	37.83994	-2.17903	19.09344	-36.54338	2.23116	-5.50174	-8.32738	1.28974	-6.20543	1.76123	36.60737	21.68437	24.94387	172.32886	-39.14099	28.03580	53.68279	0.53076	0.45699	-0.92519	-1.16634	
12	12.00000	0.04400	96.53129	87.67949	-6.53226	-19.20359	39.10556	-2.16269	19.25384	-36.73101	2.19999	-5.24603	-8.43620	1.14689	-5.95581	-118.65630	16.84257	49.12558	9.59249	134.17685	-32.03630	-144.93010	22.43568	0.53121	0.45736	-0.93638	-1.11143	
13	13.00000	0.04800	96.74010	87.68591	-8.40998	-19.01236	41.23815	-0.96276	19.17463	-37.94834	1.07227	-5.32118	-8.19961	1.09686	-5.22898	-17.53341	41.04221	10.89020	-15.12390	-14.52058	-65.01389	28.54847	65.56232	0.53150	0.45801	-0.89255	-0.76576	
14	14.00000	0.05200	96.61818	87.56065	-7.95659	-18.81924	40.33477	-1.74792	19.36020	-37.64294	2.42739	-4.72334	-8.30315	0.99515	-5.55088	146.55641	24.55312	-34.04733	-27.43326	-107.13446	-56.41864	125.23362	68.36987	0.53264	0.45792	-0.69259	-0.35173	
15	15.00000	0.05600	96.45113	87.46610	-7.13785	-18.61258	39.17679	-2.70544	19.53126	-36.75650	2.10008	-4.79947	-8.26800	0.85523	-6.06509	70.41164	15.17384	-90.98741	-43.12823	-105.34109	-54.44236	-21.03157	-2.72934	0.53274	0.45902	-0.47715	-0.14392	
16	16.00000	0.06000	95.90723	87.21605	-6.60973	-18.42384	38.21494	-3.50854	19.66920	-36.41919	2.25973	-4.75186	-8.01479	0.77197	-5.92372	15.51363	30.19636	-91.71367	-71.62962	-59.83510	-38.13198	12.79729	8.68097	0.53327	0.45955	-0.36555	-0.23317	
17	17.00000	0.06400	95.72598	86.89628	-6.83527	-18.24258	38.41207	-4.35795	19.75544	-35.50585	2.18003	-4.71220	-7.77541	0.60799	-5.96666	-55.61024	20.95734	-44.60956	-69.57465	-49.12663	24.96946	-75.14187	5.58435	0.53353	0.46034	-0.26811	-0.32496	
18	18.00000	0.06800	95.54939	86.65959	-6.25057	-18.01019	37.48136	-6.52867	19.87768	-33.37631	1.65593	-4.69258	-7.99985	0.58310	-5.36362	-43.56535	29.20972	-6.99867	-51.99940	-84.17200	11.38786	-90.60384	12.82416	0.53396	0.46073	-0.23807	-0.27392	
19	19.00000	0.07200	95.66848	86.47803	-7.00171	-18.02415	37.89737	-7.87566	19.83717	-32.10536	1.45551	-4.60167	-7.97665	0.63779	-5.44745	-34.31417	16.01670	79.41652	11.60586	-112.50778	0.83566	-89.35828	-9.66930	0.53433	0.46111	-0.35154	-0.16883	
20	20.00000	0.07600	96.18553	86.75036	-8.30115	-17.99844	38.53179	-7.66183	19.67599	-32.30539	0.94022	-4.76865	-8.22376	0.64285	-4.99821	-36.34686	-8.43538	137.42876	81.09422	-93.86664	-18.12340	-74.11440	-35.94748	0.53451	0.46194	-0.56004	-0.20133	
21	21.00000	0.08000	96.76600	87.12062	-10.30863	-18.07941	40.29134	-6.18080	19.57570	-33.84642	0.86609	-4.89194	-8.15979	0.58758	-5.27304	93.96569	-23.16636	93.41604	77.06786	-20.68125	-38.87598	33.79765	-30.95140	0.53525	0.46304	-0.67487	-0.42644	
22	22.00000	0.08400	96.93086	87.36606	-9.85324	-18.18403	39.84285	-5.60744	19.52310	-34.55180	1.21011	-5.02389	-8.43943	0.54076	-5.83975	-6.39946	9.61873	-6.79434	82.96165	40.67162	-31.71841	-242.80171	-7.39139	0.53491	0.46353	-0.62125	-0.68085	
23	23.00000	0.08800	96.71283	87.79527	-11.39948	-18.30389	41.65272	-2.07712	19.06703	-37.97094	-1.07403	-4.94621	-7.88494	0.60775	-5.07094	-14.97710	-3.49183	-80.96465	68.08707	119.82253	47.99276	-19.78607	4.80122	0.53412	0.46362	-0.38065	-0.82461	
24	24.00000	0.09200	96.28511	87.91180	-8.43659	-18.36157	39.45641	-2.90440	19.00191	-36.71875	1.06863	-4.98815	-8.20929	0.58293	-5.67993	41.23361	-4.80403	-116.25829	50.80243	113.99005	126.77335	271.42761	2.99692	0.53487	0.46522	-0.26190	-0.75607	
25	25.00000	0.09600	95.78365	88.20570	-7.72184	-18.28407	39.07459	-1.33581	18.82487	-37.65834	1.09994	-4.93114	-7.98834	0.53822	-5.36063	-19.90546	25.89213	-147.82315	31.19928	37.26719	117.58086	1.75102	13.66066	0.53527	0.46571	-0.34924	-0.51666	
26	26.00000	0.10000	95.10605	88.16143	-6.07100	-17.99912	37.50879	-1.46621	18.68636	-37.13891	1.11776	-4.88215	-7.99311	0.61382	-5.28616	-76.99313	24.34395	-118.95617	-11.08777	-25.49318	61.24643	-108.84940	-39.53083	0.53533	0.46652	-0.59378	-0.23108	
27	27.00000	0.10400	94.83273	88.11487	-3.96582	-17.81481	35.29761	-2.30230	18.94638	-36.25313	0.23766	-5.23147	-8.16725	0.60677	-4.57821	25.80329	29.79338	-21.25622	45.61797	-71.16112	18.45326	-17.03784	-10.61128	0.53552	0.46713	-0.98242	-0.05423	
28	28.00000	0.10800	94.93527	88.52668	-3.84465	-17.82996	34.82114	-0.01682	19.02280	-38.36011	0.96387	-4.96022	-8.14081	0.69688	-5.22625	148.63370	66.80845	20.77691	89.99147	-104.76258	-72.35780	94.05559	11.95889	0.53603	0.46784	-1.25579	-0.12458	
29	29.00000	0.11200	94.99953	88.83319	-4.59226	-17.90620	35.05568	1.98208	19.16769	-40.88297	1.02193	-5.14044	-8.02304	0.86431	-5.10574	-23.89277	71.56641	40.43879	58.04924	-87.03982	-137.47693	-60.08289	-55.92979	0.53621	0.46871	-1.11689	-0.37274	
30	30.00000	0.11600	95.25969	88.99044	-5.41809	-17.97882	35.62290	3.35729	19.20268	-42.64465	0.46144	-5.37521	-8.05206	0.74763	-4.55155	-62.65531	49.12697	26.53009	-9.67588	-51.16921	-98.24080	-137.26105	-55.69556	0.53640	0.46921	-0.60088	-0.61315	
31	31.00000	0.12000	95.21166	88.75459	-5.53922	-18.12773	35.54724	2.40455	19.02101	-42.06706	-0.11871	-5.56449	-8.17015	0.67186	-4.28124	83.54470	25.95513	5.37356	-60.16263	-38.26125	-18.34484	48.34695	32.03108	0.53609	0.46994	-0.00541	-0.63213	
32	32.00000	0.12400	95.30954	88.50874	-6.45891	-17.90630	36.30632	2.30046	18.55422	-41.79259	0.86490	-5.12015	-8.03678	0.43529	-4.89310	30.51182	11.03095	-35.79101	-78.30620	-34.92307	53.16401	80.05217	37.28273	0.53688	0.47068	0.21571	-0.49584	
33	33.00000	0.12800	94.92085	88.12988	-5.48097	-17.68371	35.21080	0.45030	18.21857	-39.78559	0.52077	-5.26675	-8.08076	0.38303	-4.41489	-82.42195	18.72003	-132.87032	-96.76989	-34.71188	59.05482	-220.08533	12.20964	0.53701	0.47126	-0.17839	-0.31406	
34	34.00000	0.13200	94.24760	87.73506	-5.07798	-17.16718	34.71245	0.43116	18.05877	-39.54557	-0.90835	-5.02610	-7.80666	0.35479	-4.11130	-11.11111	11.15394	-133.59415	-56.36337	-20.74053	40.88767	48.60068	58.74908	0.53630	0.47126	-0.81768	-0.12131	
35	35.00000	0.13600	93.85419	87.67442	-3.88828	-16.79885	33.52326	0.46065	18.40003	-39.46801	0.90959	-4.81319	-7.75174	0.37362	-4.25816	59.28335	1.59260	-39.56099	18.22947	14.57463	24.80334	244.24283	28.17929	0.53809	0.47189	-1.19399	-0.04916	
36	36.00000	0.14000	93.93311	87.88254	-5.41250	-16.51474	35.15188	2.68529	18.81898	-41.48323	1.04403	-4.81317	-7.33940	0.31192	-4.55882	39.12221	9.83058	11.46479	48.54453	25.86574	7.44613	5.41124	-5.84016	0.53807	0.47291	-1.13256	-0.13721	
37	37.00000	0.14400	93.95068	88.05859	-5.23337	-16.42065	35.01959	2.43616	19.30241	-41.28102	0.95288	-4.86504	-7.45335	0.36200	-4.38776	-80.51224	4.92195	36.11564	46.95082	67.90556	13.70971	-196.65889	-57.34402	0.53835	0.47354	-0.80890	-0.34530	
38	38.00000	0.14800	94.22992	88.25773	-6.06335	-16.47904	36.31960	3.51316	19.46912	-42.15342	-0.53101	-5.26389	-7.37284	0.29810	-3.85632	9.85594	9.18850	22.22344	21.56233	113.01880	0.02560	28.71603	-21.62774	0.53731	0.47372	-0.54701	-0.58247	
39	39.00000	0.15200	94.12918	88.23302	-6.55542	-16.44025	37.19133	4.25207	19.43992	-42.99329	1.20702	-5.03350	-7.23108	0.30980	-4.34963	54.86177	8.00080	-26.24287	-13.46468	158.33887	-12.85889	201.37259	63.80283	0.53894	0.47501	-0.45382	-0.80655	
40	40.00000	0.15600	94.02591	88.15319	-5.16572	-16.57455	36.72528	4.29713	19.42750	-42.99527	1.07255	-4.74916	-7.29273	0.16706	-4.19335	-12.24373	8.80077	-65.91839	-37.66740	149.37215	-28.81481	32.41155	67.03793	0.53946	0.47538	-0.48409	-0.87911	
41	41.00000	0.16000	93.59270	87.93690	-4.31814	-16.57142	36.24279	4.19436	19.37351	-43.16932	1.44911	-4.48693	-7.25043	0.18701	-4.15202	5.29036	29.05353	-85.85917	-52.99266	25.99830	-49.82515	-206.66461	-27.53162	0.53980	0.47615	-0.49002	-0.70352	
42	42.00000	0.16400	93.32848	87.72327	-4.43059	-16.34119	36.22914	4.06157	19.31561	-43.17174	-0.58183	-4.97449	-7.24599	0.10199	-3.95388	-3.24916	10.63101	-3.43878	-24.62245	-71.53046	2.89111	-38.73116	-10.93146	0.53846	0.47591	-0.31854	-0.32292	
43	43.00000	0.16800	93.56233	87.73666	-4.45791	-16.44631	35.80482	2.96778	19.19670	-41.98756	1.13728	-4.58470	-7.41165	0.20782	-4.04803	69.48251	12.58267	72.00721	-0.49932	-171.13048	36.26550	173.74689	55.91935	0.54026	0.47742	-0.03498	0.16729	
44	44.00000	0.17200	93.91290	87.72707	-6.84202	-16.21167	37.17394	2.51692	19.08580	-41.42349	0.80947	-4.54102	-7.15194	0.14990	-4.36847	73.78097	38.76405	107.46700	-30.93182	-244.80290	44.52647	-84.78587	-3.33660	0.54060	0.47831	0.17465	0.47626	
45	45.00000	0.17600	94.41996	87.49466	-8.03569	-16.23724	37.28162	0.94294	18.82024	-39.71725	0.45934	-4.61517	-7.17625	0.14887	-4.25006	16.48512	40.59175	112.12968	-59.99189	-187.46178	66.93848	-39.76897	-21.87002	0.54093	0.47922	0.12954	0.33749	
46	46.00000	0.18000	94.78172	87.24783	-7.77177	-16.31890	36.56744	-0.49219	18.71161	-38.04096	0.49099	-4.71659	-7.29986	0.04847	-4.14529	-0.89214	6.51118	77.02034	-45.54943	-32.48859	94.74821	-43.21634	-41.58884	0.54140	0.48002	-0.15254	-0.12544	
47	47.00000	0.18400	95.02344	87.13507	-10.92312	-16.15972	39.79200	2.85816	18.24372	-40.77731	0.11022	-4.94028	-6.68291	-0.04170	-4.21381	-14.07195	-7.33476	16.18686	26.97639	63.84114	69.03909	-45.42692	-28.05714	0.54134	0.48066	-0.58096	-0.56239	
48	48.00000	0.18800	94.89317	87.46972	-8.76442	-16.16101	38.03123	3.00999	18.49013	-40.81550	0.12754	-4.93157	-7.08875	-0.08306	-4.08083	-38.12390	15.42757	-45.03596	25.12346	84.08923	-27.65381	-17.23009	7.00729	0.54161	0.48112	-0.83525	-0.73583	
49	49.00000	0.19200	94.66290	87.34585	-7.45615	-16.38471	37.13609	3.76624	18.47062	-41.86012	-0.03035	-4.87913	-7.11620	-0.05164	-3.74029	-38.62848	26.97935	-27.92367	22.47822	61.98044	-89.83911	-53.88474	5.53847	0.54191	0.48182	-0.79696	-0.61379	
50	50.00000	0.19600	94.67325	87.65224	-7.14026	-16.51159	36.96771	4.83347	18.61648	-43.26321	-0.30333	-4.88411	-7.14808	-0.10259	-3.52900	12.74218	33.56795	20.41027	56.19652	6.94296	-97.31618	28.40324	-14.40583	0.54208	0.48270	-0.68235	-0.33326	
51	51.00000	0.20000	94.82782	87.79469	-6.06916	-16.90567	35.86247	4.67073	18.72893	-43.49652	0.19951	-4.99774	-7.28457	-0.12169	-3.51864	61.47967	24.85994	22.56628	36.71955	-10.34465	-56.30374	94.48328	-30.09383	0.54236	0.48350	-0.56987	-0.09983	
52	52.00000	0.20400	94.85359	87.94505	-4.48082	-17.22855	34.34095	4.62071	18.87288	-43.51219	0.45242	-5.13081	-7.41075	-0.21200	-3.72738	34.03666	18.94938	-18.81147	44.64500	-15.41593	21.14147	21.94664	9.42602	0.54238	0.48429	-0.50416	-0.04325	
53	53.00000	0.20800	94.67587	88.15382	-2.74744	-17.36736	32.56748	4.55614	18.90938	-43.21880	0.37442	-4.91878	-7.60815	-0.17081	-3.54901	-38.95331	38.84680	-71.22520	53.53360	-21.88285	30.28329	10.23217	54.12598	0.54295	0.48482	-0.47767	-0.17910	
54	54.00000	0.21200	94.28872	88.37396	-2.07824	-17.40989	31.87351	4.27028	19.12700	-42.93874	0.53421	-4.69750	-7.64986	0.01671	-3.19125	1.83810	9.32075	-44.81482	50.06930	22.92765	53.48915	63.86457	16.34271	0.54381	0.48448	-0.40156	-0.39233	
55	55.00000	0.21600	94.30948	88.55228	-4.27128	-17.00481	34.20816	6.04076	19.17713	-44.19157	0.88516	-4.79072	-7.45785	-0.07981	-3.54108	59.74914	-18.87892	64.28707	33.44849	58.89445	67.03898	46.81807	2.84856	0.54342	0.48487	-0.28160	-0.50643	
56	56.00000	0.22000	94.80752	88.64368	-6.69342	-17.09515	36.75614	6.59710	19.02523	-44.60169	0.94232	-4.67241	-7.50245	0.07188	-3.72722	-68.85332	0.49292	148.49095	30.62437	50.82813	-3.31190	-102.41300	-32.38885	0.54356	0.48483	-0.13986	-0.50704	
57	57.00000	0.22400	95.49781	88.79561	-9.95529	-17.16116	40.04908	7.21625	18.89244	-45.32871	0.06926	-5.04948	-7.43001	0.09632	-3.04859	-4.08363	-7.39432	176.87813	28.07412	51.75824	-21.24907	-25.06711	-3.95445	0.54348	0.48518	-0.00355	-0.36465	
58	58.00000	0.22800	96.22495	88.86996	-12.29980	-17.52443	42.52860	7.67259	18.77812	-45.78859	0.74089	-4.70913	-7.23384	0.05071	-3.78586	42.44242	-4.87595	119.77496	7.56603	19.34593	-1.60814	47.14157	14.24815	0.54396	0.48531	0.02867	-0.18279	
59	59.00000	0.23200	96.46354	88.86294	-13.44427	-17.71149	43.53164	7.66061	18.57543	-45.76239	0.44135	-4.94232	-7.15608	0.10401	-3.44684	-19.24213	-19.18159	60.53012	-1.55324	8.39160	59.28939	-40.30321	-48.16345	0.54396	0.48543	0.03476	-0.09122	
60	60.00000	0.23600	96.70576	88.86379	-12.96800	-17.91236	43.23343	7.24450	18.46135	-44.90851	0.41925	-5.09267	-7.26193	0.01640	-3.77049	14.93429	-13.55567	-18.35643	-22.20921	2.16395	83.95809	6.81841	-13.56857	0.54356	0.48621	0.01490	-0.09570	
61	61.00000	0.24000	96.31906	88.68784	-12.32206	-17.79331	42.48147	6.96776	18.41151	-44.43355	0.49770	-5.04603	-7.22342	-0.02484	-3.60519	-26.56443	32.05734	-121.08163	-52.84685	-45.29149	38.01340	9.26407	-30.30497	0.54345	0.48618	-0.01495	-0.12670	
62	62.00000	0.24400	95.73717	88.44044	-10.67266	-17.59305	40.68504	6.14052	18.32378	-43.55663	0.45690	-5.33312	-7.22528	-0.00944	-3.38592	-21.72087	15.79459	-127.97156	-67.65041	-25.02886	32.39693	-27.37890	-76.45779	0.54311	0.48554	0.00626	-0.10482	
63	63.00000	0.24800	95.29638	88.14613	-7.69225	-17.46570	37.86578	4.58046	18.27007	-41.90861	0.27880	-5.65048	-7.36625	-0.12993	-3.33298	33.78707	24.54735	-89.91911	-53.90820	-41.59252	-20.08112	31.17686	-7.31236	0.54225	0.48549	-0.09530	0.00938	
64	64.00000	0.25200	95.00664	88.00925	-9.17961	-17.19824	38.93079	6.10468	18.15087	-43.68377	0.72176	-5.38334	-6.76622	-0.13694	-3.43160	29.55484	28.08205	-23.04320	13.13117	-80.73495	-44.32020	85.60976	31.38536	0.54223	0.48529	-0.23111	0.13902	
65	65.00000	0.25600	95.11683	88.25319	-8.00088	-17.10457	37.51509	5.27505	18.26033	-42.92326	0.96058	-5.40023	-7.00890	-0.21918	-3.31260	-20.24359	-16.68055	69.40867	60.81486	-30.24731	3.10238	-32.73450	-36.16862	0.54199	0.48543	-0.27452	0.11129	
66	66.00000	0.26000	95.56621	88.49426	-9.03975	-17.10370	38.55541	6.20893	18.33959	-43.75766	0.44353	-5.68226	-6.86373	-0.37351	-3.39319	1.16476	-33.07341	101.44817	54.31788	17.70831	22.25685	-90.20076	-46.62259	0.54169	0.48546	-0.32129	0.00289	
67	67.00000	0.26400	95.92946	88.68607	-9.81305	-17.29104	39.38846	7.16813	18.37106	-44.54254	0.23870	-5.77925	-6.74786	-0.44517	-3.60640	42.19168	-18.98025	87.83495	67.27043	0.89457	18.66346	68.07603	48.47738	0.54183	0.48593	-0.42544	-0.05864	
68	68.00000	0.26800	96.26884	89.03243	-10.75490	-17.51466	40.19965	8.01197	18.56687	-45.31975	1.01451	-5.29365	-6.69538	-0.43733	-3.82299	1.87131	5.38929	54.75568	48.33194	-25.45511	-20.11756	-68.57307	28.68802	0.54250	0.48651	-0.53510	-0.08234	
69	69.00000	0.27200	96.36591	89.07503	-9.85712	-17.89746	39.22892	7.35757	18.81522	-44.88414	-0.31317	-5.55413	-6.83811	-0.41594	-3.54250	2.31996	-14.50056	38.79544	18.81457	24.44984	-18.66979	35.54173	-5.10810	0.54180	0.48606	-0.52839	-0.11764	
70	70.00000	0.27600	96.57873	89.18472	-10.94006	-18.12773	40.57079	8.84975	19.16894	-46.26087	1.30358	-5.33446	-6.42433	-0.59661	-3.94571	-14.66404	6.18983	29.11601	3.54096	29.40149	-31.66323	212.44936	17.88988	0.54227	0.48660	-0.46165	-0.14308	
71	71.00000	0.28000	96.59345	89.10158	-10.66082	-18.28017	40.22808	8.18932	19.28140	-45.92440	1.37666	-5.40258	-6.45775	-0.55459	-3.41208	-30.03270	62.28115	-5.11903	-38.68870	-11.64858	-84.79351	33.57323	-6.93331	0.54253	0.48647	-0.42317	-0.16920	
72	72.00000	0.28400	96.53599	88.87479	-10.90952	-18.13064	40.44860	7.87590	19.35135	-46.02000	1.54614	-5.39243	-6.39828	-0.52726	-3.25660	36.39006	41.77091	-0.75794	4.29577	34.09082	-45.23211	6.82210	-9.28794	0.54207	0.48625	-0.31327	-0.23101	
