	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_004.c3d
7	7.00000	0.02400	75.39677	68.62950	8.51011	-13.95421	28.79784	-17.50750	17.67808	-30.27269	0.13527	-1.62636	10.73793	-4.65783	-3.90991	-1.53547	5.69255	12.97614	12.15075	99.07127	-5.90829	-7.31241	-17.47121	0.41801	0.38855	-0.32446	-0.30852	
8	8.00000	0.02800	75.46972	68.71634	9.82591	-14.30669	28.06590	-16.43303	17.46322	-31.13939	0.10816	-1.68300	10.71495	-4.63058	-3.87178	-11.67620	5.59249	-21.75518	17.78808	116.18106	-26.01422	-10.98241	-13.47835	0.41816	0.38836	-0.40099	-0.37955	
9	9.00000	0.03200	75.22137	68.77118	11.11368	-14.24247	27.20434	-16.30368	17.64049	-31.62900	0.04813	-1.71521	10.69327	-4.61825	-3.78340	-25.95739	-0.69801	-50.68153	7.32321	131.04485	-55.96292	-19.68085	-9.00079	0.41842	0.38835	-0.33689	-0.38930	
10	10.00000	0.03600	75.06498	68.77436	12.33863	-14.52450	26.67858	-16.37338	17.71414	-31.64412	-0.06767	-1.73340	10.68446	-4.62512	-3.67625	-35.29558	-10.59340	-23.06026	47.11258	28.77858	-59.95906	-29.20552	-10.34103	0.41860	0.38851	-0.25082	-0.19490	
11	11.00000	0.04000	75.05227	69.13619	11.92276	-14.02617	26.65211	-16.04843	17.91411	-32.35156	-0.22006	-1.78103	10.68101	-4.63539	-3.58612	-27.18831	-18.05766	40.13583	52.59151	-159.44568	-64.65965	-33.71597	-14.57037	0.41855	0.38874	-0.13947	-0.01818	
12	12.00000	0.04400	75.39975	69.20482	9.27248	-13.34624	28.38317	-16.38002	18.15777	-32.15578	-0.37758	-1.84199	10.65564	-4.61040	-3.60044	-28.29930	-18.63453	161.77814	48.18694	-137.16588	21.04945	-31.96346	-10.66846	0.41834	0.38887	-0.03718	-0.01928	
13	13.00000	0.04800	76.33367	69.52538	6.52662	-13.78448	30.80464	-15.66166	18.17732	-32.54985	-0.49663	-1.86530	10.58848	-4.52845	-3.50654	-30.57076	-12.60821	237.13319	102.03960	-169.88867	28.75524	-22.01222	6.78358	0.41812	0.38891	-0.10903	0.14252	
14	14.00000	0.05200	77.28368	70.01823	3.18704	-13.65133	32.93330	-14.83724	18.23582	-33.39161	-0.53590	-1.79041	10.50002	-4.41753	-3.45775	-22.51143	-4.20288	130.74930	132.77850	-156.27905	-10.71819	-1.77839	29.10773	0.41812	0.38883	-0.21788	0.18070	
15	15.00000	0.05600	77.42567	70.58454	3.34906	-14.25597	32.64581	-13.94801	18.57436	-34.26308	-0.45794	-1.63542	10.42265	-4.32414	-3.36387	-2.13184	1.23107	-14.57586	73.65001	-29.32131	-50.70840	12.07138	30.31496	0.41827	0.38884	-0.28126	-0.00594	
16	16.00000	0.06000	77.17319	70.61666	4.47219	-14.40672	31.45476	-14.44657	18.82892	-34.16999	-0.37763	-1.54940	10.37203	-4.27882	-3.43842	-2.36294	0.30159	-109.05098	28.44125	54.75776	-24.51514	7.12678	14.39233	0.41867	0.38879	-0.32384	-0.25160	
17	17.00000	0.06400	76.58962	70.80517	6.46240	-14.60161	30.06881	-13.49024	18.78189	-34.89162	-0.35932	-1.52038	10.33352	-4.27646	-3.35109	11.88353	-5.41007	-107.32695	9.12146	109.67392	30.73103	11.47548	6.94382	0.41901	0.38896	-0.26571	-0.36331	
18	18.00000	0.06800	76.31120	70.69064	8.05244	-14.57022	28.86722	-13.53803	18.66485	-34.78378	-0.26780	-1.49395	10.28722	-4.29047	-3.57836	30.68250	-11.77182	-53.01405	-41.22361	71.78130	56.49903	17.59611	2.96850	0.41912	0.38919	-0.13398	-0.29417	
19	19.00000	0.07200	76.16577	70.47451	8.85493	-14.49421	28.32768	-13.35241	18.30944	-34.57053	-0.21512	-1.49652	10.23163	-4.30141	-3.68604	8.33436	-15.33751	-11.91233	-61.05822	54.50334	39.19431	17.65380	-2.53424	0.41903	0.38944	-0.08097	-0.23203	
20	20.00000	0.07600	76.21777	70.20898	9.33330	-14.54808	28.06323	-14.00102	18.33017	-34.02989	-0.12936	-1.51390	10.17709	-4.29582	-3.76138	-16.07287	-13.84921	-56.17583	-102.83789	31.04636	31.41866	22.00958	-8.56348	0.41890	0.38968	-0.13135	-0.27314	
21	21.00000	0.08000	75.71829	69.64809	9.65586	-14.25602	27.80091	-14.11792	17.87006	-33.59310	-0.04942	-1.56420	10.12411	-4.25352	-3.66420	-26.72522	-10.87364	-3.47527	-59.50401	62.71208	-23.26956	23.73332	-15.62514	0.41889	0.38993	-0.22984	-0.34602	
22	22.00000	0.08400	76.18812	69.73087	9.00741	-14.78084	28.88029	-14.45596	18.18399	-33.78292	0.04260	-1.63823	10.07313	-4.16398	-3.63577	-23.11627	-13.48070	70.02987	-37.53031	80.62668	-52.52302	17.27510	-19.68689	0.41907	0.39018	-0.28035	-0.38132	
23	23.00000	0.08800	76.27721	69.35316	7.67002	-14.81940	30.36520	-14.69139	18.03122	-33.46841	0.07454	-1.72172	10.03870	-4.05829	-3.59041	-30.08758	-21.96319	55.26939	-40.43015	34.28497	-48.32885	-5.07184	-13.55617	0.41925	0.39052	-0.27953	-0.35656	
24	24.00000	0.09200	76.63133	69.39908	5.93418	-14.78937	32.12590	-15.06494	18.54470	-33.59083	0.00536	-1.74676	10.03642	-3.99168	-3.57468	-33.34834	-28.77776	131.62978	-19.99545	-1.55249	-49.78134	-23.63237	1.72689	0.41948	0.39077	-0.21923	-0.13934	
25	25.00000	0.09600	77.32036	69.19403	3.95644	-14.90743	33.94390	-15.14327	18.85584	-33.43799	-0.09413	-1.70699	10.05910	-3.99687	-3.55723	-34.57078	-27.65657	136.40131	-0.93490	-53.05120	8.20843	-23.46456	15.23053	0.41961	0.39104	-0.13269	-0.12022	
26	26.00000	0.10000	77.71957	69.39391	1.08114	-14.34754	36.39265	-14.71728	19.28492	-33.85312	-0.16167	-1.62337	10.08236	-4.06367	-3.51979	-29.51640	-19.63908	67.83164	16.10103	-34.98671	37.58377	-10.88874	20.81999	0.41977	0.39136	-0.05930	-0.17091	
27	27.00000	0.10400	77.86880	69.31893	0.82872	-14.20013	36.69025	-14.50992	19.26326	-33.73526	-0.18338	-1.53897	10.08710	-4.14943	-3.47859	-17.27110	-8.79787	-8.34374	3.13552	55.78844	17.26804	5.70913	17.71952	0.42005	0.39171	-0.09097	-0.18902	
28	28.00000	0.10800	77.66148	69.42403	1.94731	-14.18450	35.99886	-14.40771	19.37714	-34.00722	-0.14828	-1.47975	10.05960	-4.20439	-3.45478	2.62503	1.61003	-56.06919	3.38928	113.00433	-10.80561	19.28238	11.12455	0.42034	0.39197	-0.20818	-0.37559	
29	29.00000	0.11200	77.42121	69.34577	2.97314	-14.30586	35.51551	-14.27140	18.93165	-34.04698	-0.07240	-1.44718	9.99099	-4.20015	-3.49179	6.40051	7.85465	-51.76361	-9.09603	122.45901	28.55853	27.78499	-1.42317	0.42045	0.39201	-0.27797	-0.48517	
30	30.00000	0.11600	77.24788	69.35186	4.01372	-14.67144	34.97642	-14.07304	18.41623	-34.09607	0.05117	-1.48878	9.87497	-4.12746	-3.44640	0.98632	7.41668	-0.60380	20.07018	47.54084	-0.77926	26.07225	-5.78717	0.42019	0.39195	-0.32249	-0.47173	
31	31.00000	0.12000	77.43060	69.50599	3.40491	-14.94726	35.47570	-14.55520	18.28768	-33.78292	0.14986	-1.49446	9.72768	-3.99973	-3.44151	1.21611	2.80826	23.82316	25.10210	-66.11497	-16.27545	17.02246	2.42500	0.41992	0.39173	-0.32420	-0.34726	
32	32.00000	0.12400	77.45770	69.55334	3.66665	-15.16784	34.78370	-15.01205	18.12690	-33.33471	0.22436	-1.47357	9.56904	-3.85343	-3.43557	-3.11538	-2.45570	-5.73820	38.10554	-158.11517	4.87866	9.06181	10.72701	0.41981	0.39157	-0.31300	-0.17822	
33	33.00000	0.12800	77.40075	69.81064	3.64727	-14.99296	33.97680	-14.84815	18.06963	-33.46581	0.25344	-1.41296	9.42941	-3.75029	-3.43897	-11.05808	-8.37026	41.79206	39.13934	-140.42400	75.78876	3.24801	16.22947	0.41996	0.39158	-0.30473	-0.14265	
34	34.00000	0.13200	77.78261	69.86776	3.57963	-15.27636	33.74438	-13.64219	17.70804	-34.03135	0.25495	-1.34570	9.34078	-3.72332	-3.41394	-17.38046	-16.62415	22.10424	2.02573	-62.86401	87.71870	0.67659	21.98492	0.42018	0.39192	-0.26016	-0.29881	
35	35.00000	0.13600	77.57472	69.82337	2.96925	-14.74558	34.12828	-13.07701	17.75124	-34.45023	0.23440	-1.23677	9.32046	-3.76222	-3.43003	-18.31940	-27.34005	26.95397	-17.49998	-25.91765	0.59342	-1.67818	32.62801	0.42049	0.39232	-0.16722	-0.41323	
36	36.00000	0.14000	77.99571	69.72615	0.62574	-14.42863	36.39685	-12.85333	17.90837	-34.77815	0.20273	-1.08336	9.36358	-3.84225	-3.48518	-18.61842	-37.01767	70.61304	-11.68538	-31.08905	-16.64782	-5.11541	40.16045	0.42082	0.39263	-0.07409	-0.30611	
37	37.00000	0.14400	78.14936	69.72638	-2.21933	-13.83616	38.90511	-11.99842	18.33967	-35.60899	0.16101	-0.91390	9.44989	-3.92968	-3.57798	-17.36701	-39.22104	70.42195	-6.21309	-30.99218	-1.86451	-9.26039	38.10083	0.42101	0.39272	-0.02092	-0.17856	
38	38.00000	0.14800	78.55142	69.67727	-4.58842	-13.82693	41.21070	-11.20505	18.49586	-36.35782	0.12028	-0.77714	9.53808	-3.98949	-3.66192	-11.68583	-30.65791	58.39698	22.29172	-37.49376	-25.48388	-14.09568	31.20439	0.42116	0.39270	0.00349	-0.09213	
39	39.00000	0.15200	78.62349	69.90401	-6.07669	-13.64481	42.34992	-11.14064	18.89438	-36.62723	0.08079	-0.66541	9.57666	-3.99271	-3.73560	-5.73460	-16.60836	3.47483	36.83261	-67.79502	-71.49199	-16.22072	16.63176	0.42148	0.39260	-0.07077	-0.07281	
40	40.00000	0.15600	78.57793	69.96664	-6.10439	-13.76521	42.14118	-11.71403	19.04156	-36.44866	0.06454	-0.65008	9.54575	-3.93705	-3.75827	-8.56739	-5.70954	-9.39496	-30.24682	-49.58451	-65.89053	-11.42378	-6.34822	0.42179	0.39265	-0.16845	-0.13899	
41	41.00000	0.16000	78.54794	69.66303	-5.00840	-13.96235	40.91632	-13.06718	18.88791	-35.33307	0.07668	-0.72596	9.45440	-3.84585	-3.71909	-16.29414	-2.70409	-66.33952	-57.49615	-12.13689	12.26140	-5.11073	-24.28424	0.42188	0.39292	-0.23566	-0.27869	
42	42.00000	0.16400	78.05090	69.50475	-2.45060	-14.04154	38.49907	-13.28700	18.52420	-34.86419	0.09246	-0.85408	9.31476	-3.74410	-3.65023	-26.65808	-6.67576	-154.06175	-51.01363	60.04519	57.98591	-4.53600	-34.05262	0.42175	0.39325	-0.32478	-0.53832	
43	43.00000	0.16800	77.32832	69.25399	0.14348	-14.14506	36.39864	-13.43422	18.20829	-34.52148	0.07840	-1.00541	9.13597	-3.64817	-3.55794	-35.58151	-11.76735	-51.31208	-45.00291	111.79642	97.72404	-4.85898	-34.56270	0.42155	0.39351	-0.34535	-0.73507	
44	44.00000	0.17200	77.64450	69.14280	0.40307	-14.37749	36.62441	-12.61037	17.64966	-34.72755	0.06354	-1.13343	8.92782	-3.56865	-3.45873	-30.87173	-13.17418	90.79698	9.49481	106.29659	144.05949	-2.45325	-22.52882	0.42144	0.39382	-0.28817	-0.79468	
45	45.00000	0.17600	78.05437	69.32971	-0.75254	-14.55863	38.11578	-11.33685	17.35015	-35.36845	0.04303	-1.18334	8.72316	-3.51539	-3.41843	-17.25240	-13.33213	150.88437	71.55579	58.64404	71.92102	1.07863	1.17329	0.42168	0.39410	-0.23214	-0.72683	
46	46.00000	0.18000	78.85975	69.70789	-4.16875	-14.63380	41.51746	-10.57086	17.58225	-36.09877	0.03223	-1.11809	8.55964	-3.47338	-3.43591	-8.49775	-16.50858	215.49922	96.76816	7.08726	-45.65486	8.12795	29.37287	0.42220	0.39435	-0.23782	-0.46326	
47	47.00000	0.18400	79.78847	70.10173	-7.55284	-14.94653	44.75183	-10.08983	18.11939	-36.92353	0.05664	-0.94234	8.46208	-3.41513	-3.49503	-8.68167	-22.09972	197.59598	69.96770	-58.63271	-58.55220	17.19010	49.25067	0.42273	0.39445	-0.18844	-0.04503	
48	48.00000	0.18800	80.44005	70.26555	-10.02411	-15.19715	46.70657	-9.86702	18.31002	-37.23711	0.12779	-0.72254	8.43359	-3.33860	-3.55431	-13.63806	-27.05608	96.03413	91.10576	-85.10364	-27.40289	23.63414	53.93516	0.42304	0.39441	-0.04596	0.22576	
49	49.00000	0.19200	80.56115	70.82892	-10.68793	-15.37247	47.09832	-9.70477	18.76558	-37.50869	0.22138	-0.51651	8.45209	-3.26515	-3.60921	-20.56259	-28.86291	-31.84819	55.70285	-50.54244	-59.64130	23.99285	48.54408	0.42319	0.39432	-0.11328	0.15281	
50	50.00000	0.19600	80.18758	70.71919	-10.66268	-15.12545	46.91787	-10.14365	18.84049	-37.45325	0.30544	-0.34494	8.47245	-3.21706	-3.62619	-31.50829	-26.41157	-82.25361	19.75247	-13.24644	-66.98357	14.05934	37.55838	0.42349	0.39436	-0.23305	-0.05997	
51	51.00000	0.20000	79.90756	70.98743	-10.03640	-15.00065	46.36295	-10.09509	18.93318	-37.67490	0.32301	-0.22539	8.44801	-3.20024	-3.57581	-39.49864	-19.93057	-80.48164	9.24858	15.64162	-8.60138	-9.29152	17.82043	0.42408	0.39473	-0.22439	-0.28497	
52	52.00000	0.20400	79.54640	70.79531	-9.28593	-14.83342	45.71312	-10.23243	18.75157	-37.43810	0.22614	-0.20565	8.36728	-3.20492	-3.47895	-39.81339	-10.37011	-44.84694	-31.63133	8.04154	-40.13181	-34.45965	-9.87413	0.42473	0.39535	-0.29665	-0.41047	
53	53.00000	0.20800	79.54876	70.72904	-9.35303	-14.60842	45.76745	-10.50319	18.90497	-37.60952	0.05572	-0.30092	8.25806	-3.21134	-3.34762	-35.05177	-0.84863	52.96397	-66.52550	-30.92892	-98.15783	-41.73266	-31.90032	0.42511	0.39604	-0.32479	-0.31259	
54	54.00000	0.21200	79.96921	70.26456	-10.60300	-14.63306	46.74061	-11.23675	18.85804	-37.27330	-0.07813	-0.45425	8.16048	-3.20285	-3.20507	-22.69080	5.87588	124.26852	-133.11980	-104.14545	-53.76186	-25.50262	-34.09527	0.42509	0.39669	-0.23599	0.00860	
55	55.00000	0.21600	80.54568	69.66406	-12.43126	-14.43644	47.91269	-11.95510	18.65250	-36.66552	-0.10078	-0.56943	8.09446	-3.18437	-3.11478	-0.30650	8.38716	35.93651	-92.30025	-77.68002	37.97023	-2.04244	-20.89287	0.42495	0.39707	-0.17434	0.16417	
56	56.00000	0.22000	80.26009	69.52733	-11.33308	-14.52867	46.82550	-11.11450	18.34668	-37.08745	-0.05042	-0.62293	8.06058	-3.16966	-3.13104	17.69994	4.53213	-75.12739	-123.75326	-0.39042	228.43623	8.78399	-3.79057	0.42478	0.39726	-0.08024	0.11435	
57	57.00000	0.22400	79.94447	68.70445	-9.65660	-14.58962	45.22387	-10.23750	17.14228	-36.46803	-0.01113	-0.60573	8.04636	-3.15516	-3.21502	18.05463	-5.95835	-77.86272	-104.49987	34.94736	337.46484	1.59962	12.63767	0.42474	0.39738	0.00667	-0.01540	
58	58.00000	0.22800	79.63782	68.68517	-8.09886	-14.86421	43.97508	-8.56832	16.48761	-36.82431	-0.05060	-0.52620	8.02766	-3.12538	-3.31932	-3.03529	-19.48262	-62.29984	47.60663	43.89365	238.70537	-11.84119	20.17563	0.42481	0.39754	-0.07761	-0.21503	
59	59.00000	0.23200	79.44756	69.07100	-7.76960	-14.93736	43.75011	-6.54823	16.19554	-38.09694	-0.13746	-0.43943	7.98119	-3.06951	-3.34396	-33.16505	-30.66496	21.22039	119.73424	-25.41540	48.15501	-19.01973	12.91134	0.42501	0.39786	-0.21392	-0.17835	
60	60.00000	0.23600	79.81432	69.62580	-9.12034	-15.02453	44.75803	-5.83159	16.48973	-39.06737	-0.22214	-0.40424	7.91423	-2.98714	-3.29957	-52.41825	-35.71175	113.59599	130.72821	-43.00478	-85.33066	-20.86771	-6.24335	0.42524	0.39824	-0.28013	-0.11736	
61	61.00000	0.24000	80.34960	70.11803	-10.75949	-15.23763	46.29340	-5.32895	17.01624	-39.94914	-0.28705	-0.45876	7.84506	-2.88731	-3.21859	-54.37824	-35.20015	94.94711	51.75698	39.75842	-204.13681	-14.15581	-25.45917	0.42551	0.39852	-0.32701	-0.09700	
62	62.00000	0.24400	80.57889	70.06340	-10.51557	-15.57453	46.42467	-6.91834	17.63825	-39.66749	-0.28616	-0.57662	7.78353	-2.78807	-3.15269	-31.38203	-32.83208	83.26366	-22.41215	75.66858	-239.19904	-3.95551	-33.60797	0.42550	0.39894	-0.29500	0.03634	
63	63.00000	0.24800	81.01354	69.92269	-11.27446	-15.65678	47.39390	-7.76557	18.14029	-39.53873	-0.26612	-0.70886	7.73230	-2.70496	-3.23144	-6.53258	-31.63138	90.05154	-68.83480	73.04633	-244.64937	4.57924	-32.31390	0.42551	0.39920	-0.23592	0.09922	
64	64.00000	0.25200	81.29766	69.52719	-11.77197	-15.59484	48.21889	-9.92264	18.63341	-38.77368	-0.22985	-0.83395	7.69922	-2.64386	-3.36277	-1.53928	-30.13116	95.45211	-69.01440	57.87455	-206.91672	9.11953	-22.11179	0.42568	0.39932	-0.09235	0.06918	
65	65.00000	0.25600	81.78452	69.36388	-13.26162	-15.63168	49.77103	-11.10554	18.91818	-38.02740	-0.22111	-0.89928	7.67787	-2.60638	-3.47206	-11.32157	-24.17643	119.68194	-6.32696	44.05021	-68.56100	5.65350	-6.07059	0.42591	0.39963	0.02781	0.00182	
66	66.00000	0.26000	82.25349	69.47825	-13.53476	-16.02165	50.27023	-11.25552	19.01585	-38.06021	-0.24338	-0.90615	7.65207	-2.59232	-3.47643	-25.16921	-15.90332	55.31744	-3.12453	66.33218	-8.87477	-6.43499	4.79288	0.42641	0.40005	0.03951	-0.13001	
67	67.00000	0.26400	82.22647	69.34793	-12.07893	-16.38905	49.16806	-11.97720	18.92202	-37.27435	-0.33261	-0.88955	7.61045	-2.59493	-3.39982	-43.82112	-12.39505	-69.85337	-6.28584	0.79585	23.85412	-18.64043	4.67363	0.42675	0.40076	-0.00850	-0.13062	
68	68.00000	0.26800	81.70547	69.42821	-10.23338	-16.13547	47.10944	-11.88432	18.82737	-37.27502	-0.43053	-0.89631	7.55154	-2.59389	-3.21569	-55.15630	-14.29103	-169.79294	-24.86109	-124.27478	44.92859	-19.65936	-9.25709	0.42708	0.40151	-0.14981	-0.02648	
69	69.00000	0.27200	80.87417	69.14908	-8.36117	-15.59933	44.60296	-11.90828	18.45620	-36.98006	-0.49831	-0.98157	7.47816	-2.56715	-3.05998	-40.49223	-16.08728	-199.19177	-16.93633	-184.14079	18.37004	-14.70189	-26.46725	0.42711	0.40216	-0.29626	-0.09504	
70	70.00000	0.27600	80.11195	69.29087	-7.33853	-15.10243	42.85059	-11.37035	18.54650	-37.61610	-0.53456	-1.11438	7.39087	-2.51494	-3.00530	-12.43362	-14.37841	-111.25484	22.20720	-200.09468	-2.58345	-13.01660	-33.08810	0.42693	0.40256	-0.34299	-0.28132	
