	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_008.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	93.98270	98.72208	16.00363	-16.15609	19.80975	-2.16647	27.33013	-36.49756	-25.26292	-3.44111	3.04099	5.23720	-3.83712									0.39771	0.44980			6.89200
2	2.00000	0.00400	93.66419	96.62035	10.77864	-16.81201	21.70403	-4.34208	26.30941	-36.63132	-25.09615	-3.73391	3.06484	5.06710	-3.60345	41.09759	101.97447	-149.57977	-358.98343	-566.28436	-379.52377	33.61350	-27.01241	0.39721	0.44901			
3	3.00000	0.00800	92.91395	95.86413	10.09774	-17.30900	20.94020	-5.69324	26.08649	-36.37396	-25.09738	-3.78047	2.90193	5.16583	-3.31960	-3.61424	24.79445	-117.11118	-81.77439	-199.49326	-137.51913	9.19264	7.58472	0.39702	0.44890	-0.49670	-0.53346	
4	4.00000	0.01200	92.70847	95.97360	8.66894	-17.07393	22.12430	-3.75739	25.88826	-38.25894	-25.07865	-3.67961	3.27565	5.06837	-3.36508	-10.02132	-5.84315	-89.49316	39.32059	-19.40578	-50.02189	25.17769	22.65775	0.39698	0.44929	-0.21154	0.06436	
5	5.00000	0.01600	92.18152	96.17777	11.66099	-17.22869	19.29082	-4.93459	26.50349	-37.45889	-24.94522	-3.52123	2.91692	5.01627	-3.27064	7.93078	-26.47074	-218.33466	128.21111	76.48627	-45.63183	68.81969	11.80511	0.39717	0.44974	-0.29746	0.50515	
6	6.00000	0.02000	90.97085	96.99924	16.01564	-17.22050	15.71906	-4.09436	27.20230	-38.31624	-24.59566	-3.48612	2.75626	4.97193	-3.60705	-3.22215	-30.67668	-312.19556	150.75400	78.04591	-38.84929	85.56876	-6.30366	0.39738	0.45009	-0.36849	0.77527	
