	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_008.c3d
7	7.00000	0.02400	66.05317	81.20583	14.00668	-11.88507	23.20720	17.37671	12.69788	-47.01052	-3.60215	4.46248	-23.10257	-11.16605	4.24141	13.26520	-4.06083	94.16851	-68.11688	92.03828	35.80836	57.96419	12.02623	0.36684	0.28678	0.07813	0.40762	
8	8.00000	0.02800	66.31676	80.97740	13.08388	-12.08445	24.52256	16.08083	12.40242	-45.57568	-3.36454	4.44975	-23.05632	-11.18259	4.13819	27.31863	46.73112	8.38447	-62.42004	-0.07863	-45.76450	47.35492	-9.54057	0.36655	0.28703	0.19468	0.36679	
9	9.00000	0.03200	66.11937	80.70405	13.81446	-12.11689	23.39504	13.14023	12.19698	-43.23747	-3.24368	4.38608	-23.31322	-10.88938	4.43841	32.17981	5.46040	28.34669	-34.49321	49.94076	-43.85408	28.72049	-29.90244	0.36640	0.28741	0.39072	0.40583	
10	10.00000	0.03600	66.54795	80.70844	12.89195	-12.27065	25.10895	13.29036	12.13170	-43.20090	-3.14048	4.21331	-23.39567	-11.06075	3.95244	26.48636	-60.92065	53.90393	-17.55281	132.26775	-32.56883	14.70484	-41.89969	0.36650	0.28763	0.53866	0.40897	
11	11.00000	0.04000	66.54661	80.57893	10.79019	-12.02291	27.40835	14.31608	12.19931	-44.64751	-3.09976	4.05414	-23.11629	-11.05165	3.77279	17.18802	43.60571	-13.53836	-70.68369	-23.34552	-201.40184	1.52132	-35.71885	0.36670	0.28746	0.65024	0.21423	
12	12.00000	0.04400	66.44190	80.16325	13.11158	-12.16416	24.70696	11.46812	12.05314	-43.03039	-3.05811	3.93070	-23.49118	-10.81611	4.15198	9.47759	28.45079	20.46080	-96.49510	-14.14764	-207.06845	-11.49921	-8.71644	0.36688	0.28711	0.68187	0.17394	
13	13.00000	0.04800	66.70939	79.79712	11.73378	-12.15752	26.37173	11.15526	12.12421	-43.21452	-3.08840	3.98668	-23.25984	-10.99346	3.90016	4.98248	10.91786	32.51795	-87.81519	-102.27608	-161.27821	-20.19036	21.31754	0.36682	0.28674	0.66575	0.20412	
14	14.00000	0.05200	66.71938	79.45395	10.87833	-11.94635	26.07029	10.52817	11.78936	-43.40138	-3.11501	4.10258	-23.26375	-10.68681	4.21294	-14.71534	48.52857	4.04782	-73.30908	-172.83261	-152.64072	-5.72118	20.31368	0.36663	0.28652	0.63144	0.25904	
15	15.00000	0.05600	66.73376	79.20726	10.32965	-11.87967	26.36328	9.56715	11.81361	-42.88134	-3.06563	4.14977	-23.21050	-10.65041	4.42656	-15.89486	5.26489	28.11777	-32.66071	-55.85238	-37.54372	28.55956	8.24601	0.36639	0.28647	0.51787	0.37403	
16	16.00000	0.06000	66.94378	79.19870	9.41127	-11.83660	27.05924	10.44979	11.79743	-43.62498	-2.87710	4.16923	-23.23348	-10.66967	4.41409	6.05431	25.08788	-10.49090	11.71707	-44.01144	20.53279	66.24477	-16.12362	0.36596	0.28637	0.43675	0.37117	
17	17.00000	0.06400	66.65981	79.30776	10.95934	-11.82131	25.39474	9.83107	11.81485	-42.97545	-2.57030	4.02250	-23.54553	-10.56485	4.58573	29.86630	51.61264	-47.26569	73.42815	2.91825	15.52851	93.87283	-53.22969	0.36577	0.28629	0.38524	0.29774	
18	18.00000	0.06800	66.56943	79.78637	10.47269	-11.84614	26.04357	12.14303	12.08793	-45.15742	-2.16341	3.74544	-23.45239	-10.48534	4.59635	35.04803	52.24135	-79.89117	92.50164	25.37671	16.88325	109.22063	-73.31779	0.36589	0.28629	0.42006	0.19293	
19	19.00000	0.07200	66.02077	80.04730	11.07223	-11.59265	25.48676	14.69651	12.00301	-47.59779	-1.70466	3.43556	-23.35660	-10.36408	4.75589	27.98687	28.90446	-86.95915	86.88403	94.27194	32.13296	107.49290	-56.86333	0.36615	0.28642	0.39234	0.19691	
20	20.00000	0.07600	65.87634	80.48533	13.90521	-11.91331	23.43500	14.12968	12.12895	-46.84362	-1.28518	3.28550	-23.58862	-10.46469	4.60192	27.91224	-0.89827	-24.05237	96.10437	122.70072	33.11312	61.05685	-25.98096	0.36634	0.28644	0.23765	0.27034	
21	21.00000	0.08000	65.82407	80.81699	15.61189	-12.19720	22.02645	12.64375	12.19056	-45.32611	-1.19846	3.21659	-23.75720	-10.46191	4.48195	8.76490	-10.10057	50.88324	91.91909	0.41927	52.72475	1.85914	-27.78856	0.36654	0.28620	0.06428	0.33891	
22	22.00000	0.08400	66.29787	81.22078	13.16811	-11.99144	24.15869	14.32986	12.34516	-46.61682	-1.27339	3.04532	-23.53915	-10.60166	4.42464	-5.41137	-19.16538	128.29756	68.36230	-35.11114	27.95153	-42.32451	-39.49797	0.36686	0.28577	0.07606	0.44882	
23	23.00000	0.08800	66.84428	81.36299	9.72375	-12.19570	27.50323	14.01969	12.52287	-46.44847	-1.54705	2.88095	-23.29364	-10.55121	4.36787	1.32851	-15.66929	125.10283	60.47471	-16.22533	-28.96523	-47.35428	-13.81799	0.36710	0.28503	0.27757	0.41905	
24	24.00000	0.09200	67.29876	81.70528	8.63771	-12.16659	28.45875	13.86604	12.90991	-46.39418	-1.64312	2.92693	-23.33977	-10.72003	4.27076	-3.16801	15.47707	64.10695	48.62016	-47.59944	-67.52582	-2.85490	7.54221	0.36689	0.28431	0.42312	0.25624	
25	25.00000	0.09600	67.35777	81.75209	8.52376	-12.23729	28.29507	12.63708	13.01993	-45.64113	-1.55102	2.95061	-23.48267	-10.58655	4.49822	-5.89853	61.88718	-11.15514	5.16610	-142.79614	-93.92476	33.17838	30.37720	0.36645	0.28372	0.38411	0.08617	
26	26.00000	0.10000	67.21297	81.74935	7.17092	-11.87198	28.74966	13.51664	13.03025	-46.80507	-1.36970	3.18987	-23.26851	-10.40774	4.84951	8.23876	22.50859	-13.09980	-41.90977	-92.10519	-14.29343	60.45669	69.57873	0.36564	0.28344	0.26587	0.05986	
27	27.00000	0.10400	67.25488	81.41787	7.26383	-11.92755	28.79131	12.38038	12.92316	-45.50512	-1.07500	3.52358	-23.20880	-10.45157	4.68020	9.57893	10.93290	-49.40995	-100.33635	-45.21122	9.77678	78.22889	67.47710	0.36479	0.28347	0.18446	0.11917	
28	28.00000	0.10800	66.81153	80.94669	8.87032	-11.64746	26.72462	9.63564	12.78339	-42.94384	-0.75490	3.73791	-23.28707	-10.39573	4.91611	0.42883	25.38599	-82.36857	-125.73909	-124.42039	22.51984	68.76807	37.81224	0.36407	0.28373	0.11232	0.16134	
29	29.00000	0.11200	66.59634	80.40904	9.48426	-11.41579	25.62269	7.60581	12.44773	-40.66839	-0.52361	3.82570	-23.33106	-10.33342	4.92865	-3.47656	-27.12976	-4.72839	-113.49203	-65.03035	70.41549	52.05829	12.59727	0.36368	0.28412	0.09097	0.30025	
30	30.00000	0.11600	66.76804	80.04729	5.88281	-11.05666	29.13598	8.31569	12.34366	-41.09250	-0.32078	3.83185	-22.88088	-10.46599	4.77962	-17.70055	-25.92195	9.68620	-69.68420	-2.79910	21.70515	27.68952	-35.85149	0.36361	0.28439	0.16462	0.30079	
31	31.00000	0.12000	66.66528	79.87225	7.48891	-11.02793	27.55629	7.03494	12.13895	-39.93731	-0.27532	3.53141	-23.03556	-10.39523	4.89201	-17.97480	6.66802	-15.32330	3.72304	51.09333	-68.10388	2.52474	-53.81754	0.36390	0.28450	0.33891	0.24753	
32	32.00000	0.12400	66.63149	80.09103	7.58825	-11.06095	27.87033	7.74867	12.35221	-41.08314	-0.26705	3.39849	-23.01347	-10.43121	4.96972	2.12136	5.87519	20.91343	106.30276	136.72925	-90.97463	-14.57488	-54.00961	0.36415	0.28425	0.49802	0.24756	
33	33.00000	0.12800	66.83106	80.72322	7.82383	-11.38887	28.32161	10.53146	12.61023	-44.07908	-0.35795	3.09999	-22.94277	-10.47211	4.92715	22.06110	32.27307	16.64047	129.21619	187.34500	-93.20493	-5.45982	-35.34867	0.36452	0.28384	0.44846	0.22158	
34	34.00000	0.13200	66.76756	81.13122	10.05066	-12.07916	26.95872	10.70006	12.88760	-44.71139	-0.29151	3.11794	-23.01272	-10.35651	5.06159	30.03111	39.83402	-19.58400	52.86901	162.24562	-30.59696	30.22789	-2.06321	0.36453	0.28363	0.20859	0.22372	
35	35.00000	0.13600	66.65868	81.18472	11.40036	-12.36076	26.11930	10.69833	12.97899	-44.48657	-0.11716	3.08543	-23.09512	-10.42303	5.01425	22.39473	29.68178	-8.57743	15.03534	87.06197	64.41494	58.76199	-5.04679	0.36440	0.28358	-0.05003	0.17054	
36	36.00000	0.14000	66.69160	81.26685	13.32535	-12.83687	24.45762	9.44147	13.15519	-42.96976	0.17335	3.07879	-23.29226	-10.36373	5.12262	7.80909	1.81087	17.41115	3.16043	45.36936	116.01121	70.56344	9.68505	0.36411	0.28360	-0.22807	0.13664	
37	37.00000	0.14400	66.79278	81.21924	11.71199	-12.75977	26.17694	10.07096	13.26757	-42.94780	0.46129	3.16430	-22.98381	-10.35967	4.97624	-7.47141	-19.72091	62.20603	16.22605	-32.26450	143.45241	48.85172	23.11088	0.36358	0.28342	-0.24264	0.11668	
38	38.00000	0.14800	67.19066	81.39771	9.45545	-12.75775	27.97272	11.17267	13.19897	-43.50761	0.58826	3.26591	-22.75326	-10.15610	5.04513	-16.38722	-22.11956	86.63605	0.18420	-39.87307	86.99602	0.18688	23.07909	0.36311	0.28312	-0.02899	0.12624	
39	39.00000	0.15200	67.48351	81.14439	9.10670	-12.79027	28.39968	10.26612	13.17653	-42.44158	0.47058	3.35153	-22.74855	-10.19797	4.93368	-17.82598	-43.35762	93.46031	-92.33719	29.94122	13.85105	-19.43709	17.07248	0.36283	0.28287	0.27849	0.19601	
40	40.00000	0.15600	67.93944	80.60912	7.92765	-12.78483	29.70233	9.90367	13.00263	-42.16160	0.41184	3.40489	-22.72120	-10.30254	4.83419	-11.34522	-21.38846	105.00468	-113.23767	22.74660	-67.97453	-2.90981	-26.37890	0.36298	0.28293	0.44345	0.16807	
41	41.00000	0.16000	68.32355	80.21537	4.90588	-12.79469	32.67704	11.28910	12.84057	-43.98248	0.39901	3.14365	-22.33275	-10.15880	4.88127	7.48950	-7.24843	54.45622	-95.91212	5.63752	-94.10009	33.29399	-74.47565	0.36334	0.28317	0.38720	0.07306	
42	42.00000	0.16400	68.37536	79.84515	5.37035	-12.65079	32.24195	10.13779	13.00809	-43.14260	0.61140	2.81378	-22.42523	-10.27122	4.74494	24.81971	-1.57303	2.31789	-68.24405	22.72033	-70.10049	86.98763	-88.18044	0.36377	0.28338	0.29049	-0.00550	
43	43.00000	0.16800	68.34196	79.67473	7.90977	-12.83133	29.92808	8.60574	13.17309	-41.92868	1.02372	2.44175	-22.60435	-10.33458	4.65356	31.98127	-2.71220	-101.00924	-71.83799	44.17532	-56.54931	105.08539	-74.55230	0.36407	0.28333	0.29036	-0.08193	
44	44.00000	0.17200	67.56652	79.27083	9.93721	-12.64933	28.14170	9.90929	13.18475	-43.37238	1.38881	2.21716	-22.22624	-10.46241	4.47257	33.03813	-1.49018	-175.10562	-38.75422	29.92798	-23.55114	61.37399	-29.62333	0.36405	0.28292	0.30985	-0.05872	
45	45.00000	0.17600	66.94168	79.35529	13.07978	-12.77397	25.12492	9.57486	13.10515	-43.06104	1.46215	2.20114	-22.32746	-10.45696	4.38190	22.94111	39.50853	-145.26320	45.81984	-3.39590	-108.84771	-8.20072	28.69697	0.36392	0.28229	0.51183	0.02281	
46	46.00000	0.18000	66.40387	79.66654	12.72507	-12.78644	25.39522	12.69821	13.23083	-46.95913	1.28775	2.44198	-21.80557	-10.30217	4.61533	12.99567	25.39875	-63.43669	62.88456	4.23404	-168.01259	-60.14211	69.23106	0.36373	0.28172	0.67959	0.11244	
47	47.00000	0.18400	66.43495	79.86523	13.02340	-12.76505	25.21382	12.16813	13.45749	-46.93023	0.96995	2.75160	-21.84473	-10.43818	4.49907	3.32982	-30.22500	-1.30022	36.71623	59.29515	-75.63747	-77.15655	94.74319	0.36341	0.28122	0.51410	0.16582	
48	48.00000	0.18800	66.39303	79.90714	13.38649	-12.85988	25.22465	11.39357	13.54042	-46.29585	0.68840	3.19849	-21.74414	-10.54824	4.33446	-11.64830	-13.08845	-8.97842	94.47132	36.05372	-27.53131	-64.97983	66.65121	0.36287	0.28083	0.24655	0.11666	
49	49.00000	0.19200	66.36395	80.56095	11.74352	-12.77582	26.74980	12.98324	13.83880	-47.94210	0.49324	3.28390	-21.38124	-10.41677	4.49720	-23.65453	3.27500	31.02515	154.85365	7.68972	28.88767	-43.56900	-4.81533	0.36263	0.28048	0.13049	0.04873	
50	50.00000	0.19600	66.64384	81.12143	10.60324	-12.73307	28.00084	14.62779	14.10265	-49.20360	0.39083	3.15985	-21.28117	-10.40731	4.56994	-27.01373	-11.13869	21.58783	145.15700	41.88331	42.70819	-34.68649	-68.22974	0.36256	0.28026	0.24509	-0.08518	
51	51.00000	0.20000	66.53637	81.74065	11.35738	-12.71458	27.46130	15.74995	14.54613	-50.28434	0.26362	2.73909	-21.20653	-10.39736	4.64065	-39.28109	30.07139	10.97811	182.17920	-80.30104	-42.87066	-39.05851	-37.41497	0.36278	0.28014	0.43457	-0.17430	
52	52.00000	0.20400	66.73903	82.57886	10.52379	-12.55704	27.43652	16.95059	14.74528	-51.79505	0.13080	2.86181	-21.36140	-10.05166	5.12808	-19.44535	11.07361	89.51616	140.17903	-96.22845	-47.52212	-37.88108	-1.00034	0.36283	0.28017	0.53976	-0.10916	
53	53.00000	0.20800	67.24677	82.85938	9.72784	-12.63933	28.28253	17.92364	14.89457	-52.76653	0.01838	2.73165	-21.35085	-10.00674	4.87848	22.24290	-14.54497	77.97153	38.11866	-44.74334	-60.57371	-14.91300	-9.30250	0.36306	0.28021	0.52631	-0.03873	
54	54.00000	0.21200	67.36946	82.88128	7.49872	-12.41379	30.03082	19.66265	14.94485	-54.89971	0.05540	2.78786	-21.03635	-9.90700	4.86238	42.81794	2.04694	50.85580	12.50400	-58.94971	-97.01762	37.35066	6.06531	0.36299	0.28039	0.43819	0.03349	
55	55.00000	0.21600	67.64642	82.95715	7.28514	-12.40556	30.19716	19.67501	15.11112	-55.23465	0.31603	2.78008	-21.04935	-10.05339	4.59054	45.40337	2.47283	-25.50563	-53.53313	34.64848	-106.69556	108.46587	0.99548	0.36274	0.28062	0.27406	0.12003	
56	56.00000	0.22000	67.16478	82.45302	9.03806	-12.64469	28.80622	18.33589	14.90249	-54.47178	0.86581	2.79480	-20.99770	-9.97781	4.54700	35.33469	6.54198	-94.98724	-46.53109	85.10886	-57.30759	117.56368	-36.38251	0.36226	0.28085	0.18567	0.12760	
57	57.00000	0.22400	66.88492	82.57965	11.88282	-12.72949	26.38889	18.46215	14.95715	-54.52272	1.16865	2.48677	-21.11311	-10.29428	4.37518	9.14154	6.86252	-83.48874	78.13580	30.10703	45.67678	68.54749	-38.21534	0.36228	0.28084	0.15139	0.10154	
58	58.00000	0.22800	66.49329	83.07094	12.31305	-12.73032	25.85410	20.54885	15.02909	-56.24522	1.34173	2.48428	-20.95411	-10.26964	4.54128	-20.46335	-31.79183	-41.46227	132.79250	59.72548	172.90320	-3.62894	-10.50206	0.36193	0.28072	0.06010	0.09785	
59	59.00000	0.23200	66.55122	83.64647	11.79597	-12.91782	26.95107	23.98185	15.09846	-58.47024	1.10226	2.39473	-20.62913	-10.35070	4.30958	-25.27358	-6.42409	22.84187	153.12401	3.39920	209.34219	-63.07909	-1.14732	0.36178	0.28025	-0.05723	0.08716	
60	60.00000	0.23600	66.68560	84.30066	10.30550	-12.83046	27.83730	26.07727	15.05772	-59.91008	0.82244	2.46338	-20.58593	-10.11325	4.70428	-14.47089	16.85049	54.69699	74.12585	3.40874	160.06906	-63.34867	12.76953	0.36156	0.27980	-0.28226	0.05522	
61	61.00000	0.24000	66.98759	84.22307	11.03137	-12.97449	27.72427	24.46715	14.94984	-57.65704	0.59619	2.48607	-20.64103	-10.26710	4.54797	10.46649	18.41269	78.10697	6.86900	9.02277	52.04637	-45.43161	-6.02771	0.36149	0.27940	-0.44835	0.01217	
62	62.00000	0.24400	67.31207	84.33047	9.64036	-12.76841	28.55761	22.01467	14.98312	-55.56755	0.47671	2.41365	-20.68215	-10.12032	4.75009	25.87340	25.41260	55.02114	-31.81332	3.84815	-118.75327	-36.58617	-18.29835	0.36156	0.27907	-0.32809	-0.00653	
63	63.00000	0.24800	67.42133	83.94647	10.00733	-12.99585	28.75393	18.75778	14.98050	-53.09277	0.34031	2.35159	-20.49862	-10.11266	4.54696	25.73677	-35.70749	13.68894	-110.52296	93.37579	-179.05830	-30.37392	-10.52222	0.36164	0.27892	0.03827	0.00701	
64	64.00000	0.25200	67.42641	83.45477	9.86994	-12.94653	29.08070	16.93724	14.88836	-52.09608	0.27561	2.34725	-20.29047	-10.18486	4.29077	14.31955	-8.95387	5.52813	-111.11385	-4.16137	-217.34125	-9.59443	10.32009	0.36161	0.27907	0.39610	0.02224	
65	65.00000	0.25600	67.46620	83.05613	10.27277	-12.97315	28.46198	14.51567	14.92297	-50.73136	0.30003	2.44739	-20.41952	-10.17169	4.39452	-6.28418	48.14402	-5.10713	-87.24574	-98.53638	-211.30190	22.86843	39.64108	0.36146	0.27939	0.46472	0.00893	
66	66.00000	0.26000	67.38731	82.69489	7.97483	-12.72208	30.13908	15.45893	14.88770	-52.35807	0.49788	2.66717	-20.04406	-9.98455	4.76906	-17.00095	2.56221	7.28874	-130.00150	-31.73976	-23.80995	24.01954	32.39653	0.36117	0.27971	0.23061	0.02160	
67	67.00000	0.26400	67.52771	81.97957	6.90771	-12.78010	31.49100	16.83133	14.72441	-53.15987	0.54263	2.69875	-19.78638	-10.06331	4.59049	-19.37997	-29.73377	31.64802	-102.97556	36.11891	118.03288	-4.14626	-8.37770	0.36118	0.27965	-0.04341	0.00184	
68	68.00000	0.26800	67.64056	81.87421	7.66385	-12.92700	30.73143	16.69270	14.40635	-52.60762	0.52951	2.58620	-19.92490	-9.91591	4.67933	-13.91462	-18.27298	-15.31280	-82.81065	38.10668	105.92288	-12.22805	-28.26956	0.36130	0.27940	-0.26321	-0.02991	
69	69.00000	0.27200	67.40578	81.31351	6.95809	-12.83533	31.74679	17.26596	14.13558	-52.73157	0.51210	2.46258	-19.51432	-9.96622	4.54956	-1.21057	-52.92299	-38.60088	-81.48811	71.68638	115.44800	-21.71031	-32.75253	0.36131	0.27903	-0.41883	-0.00408	
70	70.00000	0.27600	67.33067	81.19209	8.86231	-12.78789	30.13633	15.00097	13.97333	-50.04270	0.40770	2.32625	-19.64682	-10.15494	4.25584	2.07075	-28.21644	-37.31499	-53.13980	28.71804	26.54057	-27.82751	-0.06823	0.36140	0.27852	-0.36034	-0.00013	
71	71.00000	0.28000	67.10716	80.82455	9.15216	-12.73012	29.83718	12.94504	13.80242	-48.32523	0.31108	2.47765	-19.47013	-10.11146	4.29019	5.35875	35.15956	14.96789	-72.82877	-79.18848	-72.75403	-30.54836	40.71070	0.36111	0.27810	-0.19163	0.01929	
72	72.00000	0.28400	67.45502	80.61222	5.85562	-12.57612	32.43700	13.46820	13.73083	-49.13741	0.14822	2.67176	-19.02743	-10.05113	4.52013	6.72260	25.59338	55.39953	-15.32414	-113.69839	-17.02617	-24.56748	55.40774	0.36091	0.27793	-0.02928	0.02126	
73	73.00000	0.28800	67.54729	80.69014	6.04164	-12.56196	31.96237	12.75867	13.57443	-48.28051	0.07107	2.93166	-19.03634	-10.01143	4.47168	15.88069	38.32622	23.17114	58.35505	-84.80753	13.36187	-15.49798	20.48692	0.36079	0.27822	0.05740	-0.03823	
