	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_006.c3d
7	7.00000	0.02400	85.90601	70.83389	-20.82641	-21.87582	52.94661	-15.95240	18.19507	-34.87022	-0.20516	-1.12153	8.26557	-4.78027	-2.97200	5.12224	9.03583	70.11889	34.05173	28.81073	-28.54449	19.87401	-23.14377	0.42814	0.40628	-0.22692	0.30992	
8	8.00000	0.02800	86.22235	71.22112	-21.05959	-21.81548	52.92083	-15.23890	18.38987	-35.90177	-0.12515	-1.15979	8.32351	-4.80387	-2.94575	6.02856	17.66593	-13.56014	63.88000	-17.11445	-33.79292	16.06557	-6.69141	0.42833	0.40644	-0.30187	0.28306	
9	9.00000	0.03200	85.78669	71.34850	-19.68613	-21.83918	51.75108	-14.19279	18.23043	-36.81053	-0.05374	-1.16324	8.36522	-4.76799	-2.88671	9.67673	19.41356	-84.70290	4.52907	12.49598	17.78936	11.50442	0.71385	0.42847	0.40653	-0.26968	-0.01639	
10	10.00000	0.03600	85.54073	71.25653	-19.50048	-22.01587	51.57276	-13.77594	18.27551	-37.14888	-0.01563	-1.14405	8.36845	-4.71039	-2.87266	17.96375	15.17012	-106.02109	-43.22052	-27.83028	10.60686	7.59195	0.32471	0.42850	0.40648	-0.06762	-0.12431	
11	11.00000	0.04000	84.92283	71.00326	-18.98859	-21.74156	50.88161	-14.57868	18.13433	-36.35902	0.01151	-1.15353	8.32501	-4.67231	-2.90817	23.81049	7.33046	-97.29100	-45.45889	-57.71608	-43.19489	6.76659	-1.41854	0.42844	0.40635	0.18023	-0.07474	
12	12.00000	0.04400	84.76103	70.89175	-19.21059	-21.60797	50.84277	-16.40787	18.41794	-34.99404	0.03534	-1.15355	8.24793	-4.67934	-2.99781	22.40601	3.25784	1.50863	-40.05619	-68.09592	-53.42773	6.75904	3.31181	0.42837	0.40620	0.23136	0.01125	
13	13.00000	0.04800	84.93538	70.68434	-19.53567	-21.50554	50.84563	-17.60786	18.40717	-33.91243	0.06310	-1.13115	8.16042	-4.73957	-3.05034	13.16557	11.62450	46.24483	-19.39756	-114.85788	-9.35000	4.89261	7.73591	0.42826	0.40612	0.20370	0.21301	
14	14.00000	0.05200	85.14476	70.73749	-20.61201	-21.21101	51.22863	-18.39197	18.59269	-33.18621	0.07725	-1.10151	8.09369	-4.84061	-2.99808	0.77430	29.14829	71.48895	30.46234	-103.19837	-34.15012	-0.81734	6.53058	0.42813	0.40614	0.14715	0.47302	
15	15.00000	0.05600	85.49358	70.92542	-19.49023	-21.49211	49.97754	-18.76772	18.75487	-33.08593	0.06605	-1.09551	8.08012	-4.95005	-2.81479	-9.19692	40.51941	51.69122	33.44114	-47.15239	-30.03472	-9.27749	2.68962	0.42790	0.40621	0.08977	0.54251	
16	16.00000	0.06000	85.55843	71.01364	-18.95330	-21.45541	49.30790	-18.98385	18.82329	-32.86594	0.01658	-1.10159	8.12469	-5.04018	-2.59849	-12.35453	33.95755	11.55346	-11.12060	13.39792	-1.09596	-12.51933	5.05528	0.42763	0.40627	-0.01905	0.36259	
17	17.00000	0.06400	85.57925	70.83654	-17.72454	-21.76030	48.44219	-18.68832	18.67704	-33.16993	-0.02445	-1.07184	8.20996	-5.09640	-2.44979	-11.34652	13.98060	2.45411	-45.80754	91.34886	-28.22703	-4.39907	15.12880	0.42747	0.40630	-0.14502	0.15358	
18	18.00000	0.06800	85.57719	70.64941	-16.71268	-22.02805	47.95731	-18.52173	18.59048	-33.52943	-0.02425	-0.98148	8.30702	-5.12036	-2.40729	-6.03648	-3.00923	15.58526	-58.75084	92.18938	-8.94379	8.58861	21.71008	0.42762	0.40629	-0.11240	-0.04547	
19	19.00000	0.07200	85.70415	70.36366	-17.00093	-22.23620	48.50668	-18.11726	18.46435	-33.78291	0.01703	-0.88307	8.37182	-5.12807	-2.43845	3.50685	-3.23643	55.88398	-8.90765	38.30787	-16.01316	17.59421	9.59873	0.42801	0.40630	-0.00219	-0.12306	
20	20.00000	0.07600	86.02309	70.58270	-18.08901	-22.21026	49.53731	-18.08494	18.75494	-34.07191	0.07069	-0.88473	8.38313	-5.14326	-2.46982	18.27291	14.63784	66.53110	31.91201	7.67033	-18.87435	15.31378	-20.39542	0.42822	0.40625	0.14145	-0.08196	
21	21.00000	0.08000	86.23858	70.61652	-18.67802	-22.24949	50.12081	-18.35935	18.73982	-33.70478	0.08594	-1.03378	8.35049	-5.17916	-2.46916	39.41850	35.85801	27.09294	31.52439	-3.57241	38.77970	1.25524	-47.05902	0.42795	0.40608	0.20683	-0.02014	
22	22.00000	0.08400	86.23886	70.83755	-18.82911	-22.06012	50.19349	-18.13447	18.65503	-33.71492	0.03813	-1.26371	8.30900	-5.23426	-2.49491	39.08828	42.69254	-43.53730	89.89665	9.32039	-37.97227	-2.43741	-57.93033	0.42733	0.40576	0.13774	-0.02352	
23	23.00000	0.08800	85.89330	71.33565	-18.04306	-21.96172	49.60598	-18.58957	19.17838	-33.79136	0.06090	-1.51869	8.28992	-5.29329	-2.43639	8.35280	31.37469	-103.16282	60.86305	48.29825	-113.51168	18.33079	-48.62854	0.42654	0.40542	0.01542	-0.02028	
24	24.00000	0.09200	85.41367	71.32508	-16.74999	-22.00049	48.65163	-19.33092	19.42373	-33.49385	0.22670	-1.68763	8.29889	-5.33757	-2.30977	-0.15049	12.86111	-88.28057	-2.55398	62.37217	-56.95068	32.87264	-17.35765	0.42589	0.40506	-0.11595	0.01615	
25	25.00000	0.09600	85.18561	71.31660	-15.94985	-22.11921	48.16401	-19.00925	19.36254	-33.85063	0.38947	-1.68857	8.32274	-5.35873	-2.33619	8.81708	0.25678	-13.03490	6.09413	49.57252	-33.62464	31.93063	10.30061	0.42565	0.40458	-0.15175	0.05300	
26	26.00000	0.10000	85.30486	71.36617	-15.95694	-22.42059	48.31245	-18.97094	19.17535	-34.10225	0.52512	-1.61637	8.36407	-5.36648	-2.38645	10.23529	-3.41284	65.45266	13.70129	6.28785	-63.04684	23.76410	15.10701	0.42578	0.40423	-0.05486	0.11837	
27	27.00000	0.10400	85.70393	71.42471	-16.96811	-22.59084	49.15409	-19.52401	19.51066	-33.86908	0.56816	-1.55456	8.43268	-5.37514	-2.45567	12.81605	-2.07362	131.95584	3.74746	-35.54867	16.18222	7.11104	3.27655	0.42611	0.40417	0.10994	0.17231	
28	28.00000	0.10800	86.35997	71.38708	-18.26730	-22.82714	50.16076	-19.33427	19.31797	-33.63000	0.52279	-1.55772	8.50900	-5.38805	-2.51509	10.96691	2.14817	107.67598	14.94872	-62.20166	87.26819	-7.20722	-12.43794	0.42629	0.40428	0.28013	0.28193	
29	29.00000	0.11200	86.56387	71.54272	-18.54505	-22.98850	50.11135	-19.25182	19.32338	-33.42774	0.44074	-1.61072	8.58133	-5.41391	-2.53297	17.85686	7.04353	30.12218	36.51314	-62.41928	2.62625	-15.62418	-20.42251	0.42613	0.40434	0.33436	0.26729	
30	30.00000	0.11600	86.60432	71.67695	-19.02623	-23.00849	50.36003	-19.77673	19.60648	-33.19203	0.35024	-1.67701	8.66697	-5.46702	-2.60779	14.40326	10.17124	-20.56533	-19.90590	-25.67529	-11.74894	-12.96701	-14.27623	0.42564	0.40399	0.21657	0.12019	
31	31.00000	0.12000	86.39835	71.37968	-19.23476	-22.97041	50.54082	-19.41677	19.43282	-33.36608	0.32259	-1.69343	8.77434	-5.54681	-2.57536	5.83803	10.57996	-59.47590	-82.92883	51.19890	56.97828	-7.33482	1.05210	0.42507	0.40347	0.11040	-0.09320	
32	32.00000	0.12400	86.12550	71.01219	-19.11755	-22.97654	50.85368	-19.31118	19.24628	-33.17499	0.30586	-1.65892	8.87157	-5.62834	-2.58046	1.54473	8.15875	-73.20631	-32.13155	30.19751	21.83653	-4.90220	12.79065	0.42466	0.40284	0.06300	-0.10748	
33	33.00000	0.12800	85.83149	71.12321	-19.67672	-22.59061	51.19036	-19.33692	19.38261	-33.26680	0.31881	-1.59902	8.91717	-5.67561	-2.53104	15.95041	3.64750	-61.47271	-11.04389	9.35879	41.85806	-10.51784	15.43703	0.42452	0.40251	0.02264	-0.03135	
34	34.00000	0.13200	85.60908	70.92650	-19.22140	-22.46674	51.02298	-19.25348	19.00494	-32.89475	0.26050	-1.55021	8.91163	-5.66738	-2.68228	27.18991	-2.11563	-0.22466	-56.08404	92.94131	76.47598	-16.14581	2.22359	0.42462	0.40239	0.00475	-0.02277	
35	35.00000	0.13600	85.82632	70.67419	-17.99931	-22.95120	50.38485	-19.81193	18.91021	-32.20501	0.20601	-1.59393	8.89926	-5.61051	-2.76449	12.88489	-7.67013	77.99259	-38.01537	55.41615	27.16823	-11.96238	-22.32234	0.42458	0.40255	-0.00116	0.25487	
36	36.00000	0.14000	86.24268	70.62251	-17.33572	-23.19458	49.72886	-20.08540	18.88328	-31.89039	0.14677	-1.73243	8.92260	-5.53080	-2.84501	8.18600	-9.84114	44.90868	-6.69021	31.00106	11.34526	-8.14817	-38.25822	0.42431	0.40274	0.04348	0.35890	
37	37.00000	0.14400	86.18128	70.62051	-15.88427	-23.34386	48.68994	-20.19001	18.74404	-31.75655	0.10008	-1.88816	8.98722	-5.47145	-2.91046	4.00937	-4.79344	-50.37593	-16.07307	128.03117	29.28605	-6.06234	-29.48756	0.42398	0.40287	0.07174	0.08210	
38	38.00000	0.14800	85.84448	70.49633	-14.08011	-23.71505	47.76440	-19.90336	18.59342	-31.82873	0.05754	-1.93984	9.06477	-5.46560	-2.92111	1.20250	5.45554	-94.06573	-1.16242	172.03120	-10.25790	-8.82638	0.53547	0.42385	0.40293	0.02456	-0.24085	
39	39.00000	0.15200	85.42850	70.60718	-13.37872	-24.07318	47.76908	-19.73734	18.73268	-32.26758	0.00376	-1.84879	9.11849	-5.50837	-2.88276	-1.03560	11.99993	-144.62589	-35.84310	103.04618	8.82192	-11.65713	29.01897	0.42397	0.40295	-0.00481	-0.31328	
40	40.00000	0.15600	84.68745	70.20367	-12.88896	-23.93662	47.50089	-19.56046	18.28252	-32.08294	-0.04416	-1.68415	9.14002	-5.57202	-2.82062	-4.77389	8.51192	-99.15907	-48.83536	4.78568	-43.37187	-6.18054	35.19759	0.42411	0.40286	0.01700	-0.19648	
41	41.00000	0.16000	84.64683	70.23505	-13.82795	-23.77668	48.21953	-20.41603	18.88247	-31.97058	-0.04490	-1.56912	9.15626	-5.63700	-2.77814	-6.76205	-0.48476	-26.78831	-43.65482	-15.04794	-66.04742	7.54599	18.47407	0.42404	0.40263	0.08280	-0.17109	
42	42.00000	0.16400	84.46603	69.84293	-14.49927	-23.46488	48.85361	-20.64900	18.49316	-31.58100	0.01864	-1.56396	9.19633	-5.69237	-2.77310	-11.18751	-3.39636	-4.41127	-43.11171	39.68660	-48.20386	26.29234	-4.92728	0.42372	0.40230	0.12911	-0.17063	
43	43.00000	0.16800	84.60494	69.89256	-14.48869	-23.57788	49.14258	-21.11901	18.90942	-31.68949	0.17102	-1.64999	9.26340	-5.73707	-2.72193	0.40277	5.83097	48.96201	-7.16420	65.04159	-86.77590	33.81193	-20.34077	0.42339	0.40204	0.07793	-0.15298	
44	44.00000	0.17200	84.85776	69.79739	-15.06189	-23.59089	49.88934	-21.07781	18.84771	-31.86893	0.30274	-1.76798	9.33279	-5.77360	-2.73862	32.64133	20.38882	40.97560	-12.82400	47.68837	-80.98830	24.57849	-21.06416	0.42330	0.40188	0.00738	-0.12229	
45	45.00000	0.17600	84.93279	69.78533	-15.44521	-23.52845	50.40059	-21.74400	19.21327	-31.74642	0.39164	-1.84713	9.38193	-5.80598	-2.82911	40.52958	31.80039	22.70233	24.76518	19.90406	-80.91927	16.86957	-5.86775	0.42344	0.40173	-0.02870	-0.03175	
46	46.00000	0.18000	85.04012	69.99660	-15.94212	-23.57904	50.85564	-21.85223	19.28138	-31.78421	0.47427	-1.82369	9.40293	-5.84122	-2.81530	15.13617	37.49901	1.80946	85.59010	2.78451	53.61407	9.73172	13.13698	0.42366	0.40161	-0.02352	0.06618	
47	47.00000	0.18400	84.94731	70.46946	-15.98664	-23.67363	50.91933	-20.69747	19.03346	-32.30599	0.51575	-1.73010	9.41395	-5.88139	-2.65439	7.42072	33.16107	-31.60610	99.92696	12.05287	59.91188	-12.19679	14.17900	0.42381	0.40145	0.04037	0.15891	
48	48.00000	0.18800	84.78692	70.81904	-15.23191	-23.92577	50.30257	-20.83738	19.31065	-32.26440	0.41978	-1.68578	9.44015	-5.91827	-2.61298	-2.98056	15.80841	-27.28922	31.79587	12.37862	-16.52881	-25.78254	-5.25876	0.42378	0.40119	0.11714	0.21988	
49	49.00000	0.19200	84.72491	70.72750	-14.47458	-24.22147	49.63615	-21.16925	19.34987	-31.99327	0.33683	-1.74924	9.49123	-5.94006	-2.50840	-23.68705	-6.88995	-37.11545	-31.59891	-8.40564	-43.00494	-17.54567	-28.74781	0.42364	0.40113	0.09874	0.24499	
50	50.00000	0.19600	84.48512	70.57206	-13.81769	-24.18916	48.94543	-21.39350	19.43115	-32.08372	0.28049	-1.90211	9.55026	-5.94457	-2.48314	-19.17188	-20.93792	-43.13425	-53.60603	-59.94500	-53.44258	-10.28475	-38.66246	0.42352	0.40126	-0.01661	0.32469	
51	51.00000	0.20000	84.37473	70.29978	-13.56177	-23.92757	48.32440	-21.06481	19.45415	-32.51914	0.21912	-2.05156	9.59648	-5.94774	-2.52614	-6.96162	-19.40041	-55.37028	-84.37807	-25.88591	-46.51461	-11.46437	-24.62193	0.42347	0.40144	-0.11994	0.20140	
52	52.00000	0.20400	84.07003	69.89290	-13.18922	-23.96044	48.16375	-21.31716	19.42078	-32.52779	0.12155	-2.09474	9.63334	-5.96105	-2.58503	3.88596	-7.81290	-67.64904	-54.47987	-6.76320	-23.17300	-12.91908	3.09309	0.42340	0.40153	-0.12732	0.01634	
53	53.00000	0.20800	83.81695	69.87800	-14.10828	-23.53888	48.77137	-20.85919	19.31632	-32.89876	0.04447	-2.02508	9.67073	-5.96791	-2.62203	6.91746	1.88272	-102.44048	-30.88814	-13.87535	13.09263	-1.41534	26.73218	0.42323	0.40137	-0.14529	-0.07131	
54	54.00000	0.21200	83.25685	69.64616	-13.93502	-23.21036	48.73358	-20.54264	19.22216	-33.15403	0.06875	-1.88300	9.69703	-5.93650	-2.62792	0.56127	-0.26302	-97.78753	-48.52855	20.28847	3.35733	21.83717	42.09666	0.42301	0.40105	-0.14934	-0.15254	
55	55.00000	0.21600	83.03725	69.48764	-14.13144	-22.91594	48.95601	-20.48801	19.04871	-33.22226	0.22110	-1.69178	9.70149	-5.86247	-2.63047	-8.73996	-9.87624	-73.38097	-32.15659	52.85090	28.61027	39.75181	52.10962	0.42296	0.40068	0.00076	-0.21195	
56	56.00000	0.22000	82.66064	69.38466	-13.17950	-22.85029	48.45924	-20.73058	18.78602	-32.74722	0.42054	-1.46753	9.67167	-5.77536	-2.63683	-12.11003	-12.91442	-46.59052	-39.34658	33.15891	80.85078	34.95350	50.79548	0.42311	0.40032	0.12880	-0.10261	
57	57.00000	0.22400	82.68022	69.16808	-12.64550	-22.68702	47.85217	-21.07213	18.43692	-32.02243	0.54230	-1.28315	9.61765	-5.71299	-2.63421	-6.97851	-6.09707	81.29424	-79.61156	-18.75988	45.45331	11.34736	28.03854	0.42329	0.40006	0.16116	-0.01678	
58	58.00000	0.22800	83.30034	68.75506	-13.52793	-22.77212	48.63102	-22.24429	18.34337	-30.94666	0.54039	-1.23745	9.57739	-5.70505	-2.62527	2.50891	5.46989	117.48656	-88.00826	-13.09285	-11.88457	-14.09143	-11.74780	0.42322	0.39998	0.12700	-0.00902	
59	59.00000	0.23200	83.62416	68.46408	-13.67229	-22.96174	48.69514	-22.53952	18.22732	-30.72522	0.44214	-1.37181	9.57652	-5.75267	-2.60575	9.92535	17.57785	67.57645	-71.94218	-40.05721	-20.64541	-26.22907	-41.85749	0.42277	0.40000	0.04211	0.14220	
60	60.00000	0.23600	83.84100	68.17926	-14.20427	-23.03305	48.93312	-22.56100	18.18116	-30.81108	0.33594	-1.57085	9.61460	-5.82409	-2.56185	14.82595	24.53861	31.23660	-39.10436	-82.69563	-48.74306	-19.93907	-42.56284	0.42212	0.39988	0.01944	0.24761	
61	61.00000	0.24000	83.87116	68.15240	-14.70986	-22.90560	48.98837	-22.73988	18.34364	-30.92487	0.28900	-1.71382	9.66468	-5.88230	-2.52977	22.92549	21.20141	-75.91904	7.30821	-73.33551	-32.10446	-3.80209	-25.09139	0.42152	0.39959	0.04664	0.27556	
62	62.00000	0.24400	83.24091	68.24007	-13.95331	-22.61370	48.11362	-22.56440	18.35775	-31.06450	0.31166	-1.77347	9.69793	-5.91128	-2.57927	18.39948	7.41203	-61.85470	6.87168	-20.48143	77.01115	14.39215	-6.50955	0.42112	0.39921	0.04322	0.25235	
63	63.00000	0.24800	83.38079	68.21362	-13.21373	-22.77851	47.44353	-21.78133	17.91082	-31.21929	0.40145	-1.76731	9.71553	-5.90824	-2.62109	8.09227	-11.68506	9.96483	-36.72596	10.00440	156.08498	15.84669	8.85761	0.42104	0.39899	0.05291	0.17448	
64	64.00000	0.25200	83.32092	67.94544	-12.77802	-22.86575	47.10971	-21.61895	17.29371	-30.71358	0.41855	-1.70695	9.73111	-5.87926	-2.74091	-1.86776	-27.13256	-13.01752	-29.52430	37.96600	162.02837	0.72019	19.33582	0.42134	0.39894	0.14849	0.07812	
65	65.00000	0.25600	83.27808	67.97884	-12.20975	-23.08914	46.82228	-21.48497	17.04661	-30.20587	0.37077	-1.62231	9.74962	-5.84226	-2.82671	-21.09337	-31.26363	-10.00653	22.07094	48.82329	177.77777	-13.59688	16.25008	0.42190	0.39915	0.23003	0.09339	
66	66.00000	0.26000	83.24126	68.12127	-11.77948	-23.10416	46.58163	-20.71951	16.76855	-30.15205	0.26570	-1.58861	9.77625	-5.82105	-2.82468	-18.47584	-23.84887	-21.90883	84.22200	24.44112	80.55688	-26.05882	-1.90950	0.42239	0.39958	0.27343	0.16508	
67	67.00000	0.26400	83.10468	68.66859	-11.32690	-22.92483	46.20565	-20.93621	17.41875	-30.08778	0.12159	-1.64603	9.81623	-5.82558	-2.87149	-8.01198	-10.97272	-46.62000	122.85068	-4.64435	-42.89978	-26.70990	-19.65351	0.42260	0.39990	0.26285	0.19661	
68	68.00000	0.26800	82.87042	69.10516	-11.15867	-22.65027	45.97298	-20.95764	18.04499	-30.26735	0.02887	-1.74957	9.85863	-5.85408	-2.85030	4.66372	2.97384	-24.25250	105.69730	-53.32312	-82.20194	-17.73916	-26.33929	0.42244	0.40000	0.17033	0.26629	
69	69.00000	0.27200	82.91656	69.52061	-10.99017	-22.24006	45.46830	-21.13420	18.66813	-30.55728	-0.01479	-1.85689	9.87194	-5.89872	-2.88593	28.05871	17.82488	-33.55845	54.79809	-34.87769	-102.12757	-10.63588	-22.08353	0.42204	0.39982	0.04314	0.20969	
70	70.00000	0.27600	82.59979	69.54057	-9.93574	-22.23110	44.56078	-21.56367	18.99911	-30.51052	-0.01893	-1.92683	9.84352	-5.95600	-2.93096	26.25676	31.19350	-7.29671	74.66724	-7.83600	-38.90828	-2.91557	-10.68286	0.42172	0.39955	-0.05858	-0.06260	
71	71.00000	0.28000	82.85938	70.10841	-10.62017	-22.28505	45.06285	-20.48865	19.10102	-31.47700	0.01846	-1.94948	9.80460	-6.02405	-2.84433	18.76474	34.08638	42.56904	-8.84034	11.23555	-7.61535	4.54799	-6.19375	0.42159	0.39942	-0.13963	-0.32323	
