	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_010.c3d
7	7.00000	0.02400	82.72215	78.30882	47.80564	-23.16812	-7.57011	-26.88225	14.27407	-5.01822	-21.71342	-13.16687	4.72591	-0.55904	-1.16316	-14.58819	-6.53734	-63.66834	-37.26106	-25.50182	-5.30904	35.11073	-16.47491	0.28893	0.34944	-0.04555	0.12372	
8	8.00000	0.02800	82.39510	78.14664	48.29331	-23.40668	-8.30258	-28.49353	14.37871	-3.83182	-21.53585	-13.14939	4.54688	-0.68288	-0.80296	-17.61865	29.64191	-72.93649	-51.98582	-5.45104	-44.67468	36.82247	-8.13727	0.28909	0.34966	0.00098	0.02769	
9	9.00000	0.03200	82.14183	77.88890	48.30307	-23.53937	-8.07109	-29.22409	14.30955	-3.10649	-21.42206	-13.20415	4.67834	-0.78672	-0.79094	-22.39257	5.79058	-61.28827	-75.26551	53.17516	-25.18121	37.14104	-25.83381	0.28936	0.34984	0.02225	-0.02646	
10	10.00000	0.03600	81.90640	77.55290	48.19964	-23.62243	-7.79123	-30.51538	14.20369	-2.07391	-21.26250	-13.35100	4.82600	-0.89297	-0.59127	-21.37823	-4.06409	-13.68882	-66.66053	47.03042	-2.30192	43.72454	-34.26788	0.28976	0.35016	-0.01577	0.02389	
11	11.00000	0.04000	82.03177	77.33879	47.93681	-23.72804	-7.35963	-31.18922	14.00360	-1.22021	-21.11744	-13.48457	4.91055	-0.90077	-0.67218	-21.69533	-33.15818	37.74478	-68.00314	14.07744	8.40912	44.29177	-26.81429	0.29044	0.35051	-0.09577	0.17209	
12	12.00000	0.04400	82.20666	77.05165	47.77182	-23.54886	-7.28701	-32.15355	14.09756	-0.41716	-20.93996	-13.57001	4.96352	-0.90508	-0.70452	-20.89129	21.31520	25.13112	-40.03861	-19.34453	-88.46600	49.28780	-22.35368	0.29122	0.35099	-0.18764	0.25976	
13	13.00000	0.04800	82.23584	77.02303	47.30523	-24.09864	-6.93553	-32.70807	14.15718	-0.45400	-20.70915	-13.66748	4.89476	-0.76522	-0.34684	-0.99295	54.61652	-29.85198	-36.41153	-40.01166	-112.32710	29.68004	-34.85103	0.29179	0.35161	-0.27815	0.20327	
14	14.00000	0.05200	81.96852	76.76621	46.86160	-23.66724	-6.77504	-31.31944	13.80252	-2.12487	-20.63341	-13.85803	5.16213	-0.75989	-0.26053	-0.73459	2.54969	-52.35085	-71.13705	-8.25589	-91.81557	25.36640	-34.20934	0.29210	0.35192	-0.36471	0.07549	
15	15.00000	0.05600	81.81821	76.41904	47.35488	-23.87436	-7.04688	-31.71606	13.91733	-2.15088	-20.41319	-13.95547	4.99539	-0.82877	-0.31911	-10.10223	-32.46326	-73.49610	-117.36775	52.74600	-92.04369	38.91278	-20.71509	0.29221	0.35217	-0.34975	-0.09967	
16	16.00000	0.06000	81.38067	75.83204	47.90066	-24.16685	-7.30241	-33.19365	14.29728	-1.04235	-20.26224	-14.03970	4.78094	-0.75584	-0.44329	-28.15931	-9.69755	-63.77893	-57.62107	13.09731	-18.35073	23.23279	0.88866	0.29222	0.35209	-0.16087	-0.20429	
17	17.00000	0.06400	81.30824	75.96020	46.49662	-23.08658	-6.15617	-29.94520	13.38588	-4.01773	-20.23273	-13.96022	5.50245	-0.69031	-0.17592	-26.82150	-6.94842	7.52370	-5.10841	4.62566	75.98591	44.27697	0.27561	0.29248	0.35205	0.12358	-0.19011	
18	18.00000	0.06800	81.43896	75.79117	46.94497	-23.91285	-6.38821	-31.63590	13.71359	-1.94578	-19.97712	-14.04339	5.15152	-0.75354	-0.28830	-12.10136	-24.65015	75.49763	-41.59134	18.16018	152.31955	60.86450	1.77124	0.29249	0.35213	0.35853	-0.11122	
19	19.00000	0.07200	81.91245	75.63052	46.63763	-24.25441	-6.14135	-32.50866	13.49699	-0.30830	-19.83194	-13.94551	5.09470	-0.88095	-0.28471	0.12685	31.90704	83.93942	26.59091	-37.54971	108.55937	33.67263	0.29618	0.29294	0.35231	0.37671	0.00277	
20	20.00000	0.07600	82.11040	76.01524	45.74475	-24.35286	-5.59281	-31.32934	13.15371	-1.37738	-19.74949	-14.03519	5.37372	-0.88734	-0.03101	6.67725	45.20838	-12.94625	31.35248	-25.42724	52.15405	28.34920	9.34379	0.29315	0.35266	0.19861	0.05212	
21	21.00000	0.08000	81.80692	75.88898	46.23537	-24.57386	-5.97817	-32.03098	12.98448	-0.35502	-19.58279	-13.87286	5.27884	-0.92135	0.02971	-15.06068	1.27999	-130.07512	-28.61046	43.40126	45.01059	49.49012	60.42945	0.29359	0.35293	-0.05022	0.03503	
22	22.00000	0.08400	81.06932	75.79653	46.97993	-24.67284	-6.36811	-32.64180	12.92241	0.26174	-19.29571	-13.56485	5.19309	-0.83459	0.09411	-0.65409	1.84743	-201.06339	28.59524	86.42011	-34.66244	46.51377	41.49837	0.29394	0.35301	-0.21024	0.03743	
23	23.00000	0.08800	80.19892	76.11385	47.50837	-24.48680	-6.44476	-30.84085	12.80152	-1.79306	-19.16144	-13.55144	5.39745	-0.79378	0.05131	13.69668	-41.46480	-201.73091	9.82818	113.10683	-21.96437	26.72987	5.64692	0.29360	0.35281	-0.23096	0.00549	
24	24.00000	0.09200	79.44962	75.87657	48.38234	-24.25139	-6.73826	-30.64509	12.93469	-1.86052	-19.06599	-13.51453	5.40375	-0.76468	-0.34033	5.53033	-37.10848	-152.77667	-17.53445	78.06283	-50.42324	17.55284	1.70331	0.29314	0.35254	-0.22845	-0.15004	
25	25.00000	0.09600	78.97601	75.94023	48.54346	-23.97374	-6.76364	-30.34018	12.94310	-2.68430	-19.03337	-13.51908	5.42105	-0.68702	-0.28631	7.18833	-4.27325	-46.59661	-13.77474	53.05072	-108.53267	5.73919	4.16882	0.29268	0.35230	-0.21975	-0.34925	
26	26.00000	0.10000	79.07481	75.77516	47.79625	-23.70762	-5.77562	-29.35393	13.10940	-3.98726	-19.03887	-13.45548	5.66481	-0.78819	-0.42715	-3.32208	-14.49879	64.27370	-42.83291	50.20089	-64.25885	12.13972	25.25173	0.29254	0.35220	-0.12758	-0.43846	
27	27.00000	0.10400	79.49060	75.59227	46.74746	-23.82692	-4.71927	-30.27974	13.31979	-3.25759	-18.93565	-13.28718	5.61011	-0.78089	-0.37202	-11.25604	30.38935	106.20923	-26.02621	-14.36412	-69.16071	-15.74461	55.09628	0.29272	0.35237	-0.01833	-0.38455	
28	28.00000	0.10800	79.93049	75.55925	44.83242	-23.26384	-3.17464	-28.70020	12.95282	-5.17712	-19.10916	-12.95328	6.12384	-0.88842	-0.08342	10.50744	54.58944	95.83848	-2.77540	-49.91882	-77.55299	-20.22900	51.19144	0.29292	0.35248	0.00504	-0.25947	
29	29.00000	0.11200	80.25491	75.57479	44.15386	-23.49806	-2.74067	-29.16626	12.81945	-4.96299	-19.01028	-12.83795	6.04563	-0.89683	-0.00382	22.26246	11.86770	56.34639	-31.66755	1.49983	-31.36308	18.07716	38.08736	0.29298	0.35267	-0.04155	-0.15505	
30	30.00000	0.11600	80.37615	75.30553	44.09250	-24.11123	-2.48366	-30.24942	12.99069	-3.91768	-18.89327	-12.65994	5.90662	-0.92579	-0.15869	9.88105	-38.98926	-12.10248	-67.01138	56.85417	2.96497	1.60760	47.30022	0.29287	0.35260	-0.13017	-0.08567	
31	31.00000	0.12000	80.15881	75.03357	44.53277	-24.51048	-2.62974	-31.08975	13.12937	-3.06450	-18.95529	-12.49446	5.76416	-0.84291	-0.38824	10.30346	-26.22142	-65.42168	-53.08023	43.73577	15.81408	-49.50684	27.76626	0.29252	0.35251	-0.11963	-0.05056	
32	32.00000	0.12400	79.85288	74.90462	44.73556	-24.59917	-2.71885	-31.81142	13.03365	-2.26992	-19.26253	-12.46154	5.71049	-0.80372	-0.44835	19.99056	0.25902	-69.28021	4.37170	6.06091	35.09885	-61.53247	17.44889	0.29201	0.35188	0.03231	-0.04459	
33	33.00000	0.12800	79.60361	75.07558	45.04763	-24.41382	-3.04943	-32.20767	12.94915	-1.69462	-19.45420	-12.37749	5.67870	-0.73129	-0.55409	10.98303	-13.49604	-29.33599	41.28151	-5.35581	73.55702	-49.50251	27.55236	0.29189	0.35137	0.13790	-0.10519	
34	34.00000	0.13200	79.61781	75.23595	44.86618	-24.02965	-2.87980	-32.22780	12.81939	-1.27561	-19.70042	-12.26159	5.74243	-0.64439	-0.65068	-12.64123	8.50451	27.62327	73.84697	-29.07613	55.39113	-55.64875	25.94223	0.29171	0.35099	0.09185	-0.19000	
35	35.00000	0.13600	79.82455	75.67354	44.23811	-23.60592	-2.54167	-30.89334	12.72398	-2.53341	-19.95040	-12.15366	5.87571	-0.68675	-0.38255	-30.85461	31.33013	61.76377	138.61794	-56.29709	-3.64585	-46.78657	37.54486	0.29156	0.35086	-0.06962	-0.21733	
36	36.00000	0.14000	80.11116	76.36598	43.37410	-23.30962	-1.96319	-28.57898	12.48291	-4.86549	-20.14482	-11.95593	5.99337	-0.59216	-0.14277	-28.52085	-31.07787	83.34461	66.02841	-55.93241	45.32065	-38.74263	62.66608	0.29134	0.35088	-0.17627	-0.22319	
37	37.00000	0.14400	80.48476	76.19713	42.72557	-22.75009	-1.59801	-28.07969	12.43791	-4.91585	-20.33027	-11.67090	5.97726	-0.60105	-0.38779	-8.11521	-14.17291	111.37038	22.59521	-89.63049	3.41310	-33.05738	81.09790	0.29102	0.35079	-0.21037	-0.17883	
38	38.00000	0.14800	81.00358	76.55140	41.62173	-22.58438	-1.06501	-27.18843	12.42238	-6.19636	-20.46368	-11.34635	5.95201	-0.60502	-0.17474	24.65273	34.12986	138.88629	23.38042	-80.64148	-86.98546	-58.42665	74.11535	0.29058	0.35053	-0.14623	-0.10914	
39	39.00000	0.15200	81.59408	76.38384	40.64994	-22.64400	-0.32509	-27.61223	12.45351	-6.06830	-20.82176	-11.11810	6.10824	-0.74174	-0.30640	29.39794	10.01727	148.46092	-35.35875	-68.50990	-17.36835	-51.90521	64.92622	0.29020	0.34972	0.05700	-0.09689	
40	40.00000	0.15600	82.19630	76.25089	39.44423	-22.10622	0.39746	-27.94811	12.23117	-5.59352	-20.86609	-10.84980	6.28019	-0.93352	-0.33086	24.68538	-1.68470	60.08463	-105.66364	-33.20232	26.53949	-29.05295	46.72122	0.28986	0.34916	0.29194	-0.13541	
41	41.00000	0.16000	82.06404	75.54764	40.66597	-22.76645	-0.60498	-32.75625	12.77730	-0.83211	-21.01908	-10.74805	5.92141	-1.06941	-0.52561	35.93727	12.35711	-32.65889	-38.56915	-27.12160	19.93131	-57.74939	19.58561	0.28977	0.34834	0.45039	-0.07162	
42	42.00000	0.16400	81.94031	75.93413	40.46253	-22.29761	-0.75977	-31.82727	12.64153	-1.64509	-21.30021	-10.68630	6.22979	-1.16144	-0.52926	12.66976	18.20681	-86.70039	6.26139	-57.65140	53.02845	-31.94494	4.84079	0.28960	0.34779	0.51860	0.05866	
43	43.00000	0.16800	81.37261	75.59882	42.04187	-22.81122	-2.33703	-34.83722	13.06689	1.62080	-21.28390	-10.70910	5.95466	-1.14367	-0.48009	5.77756	-43.64542	-28.58312	-24.13313	-7.04941	86.76023	-1.74763	0.29099	0.28922	0.34776	0.48752	0.11191	
44	44.00000	0.17200	81.69856	75.74446	41.58303	-22.84212	-1.85286	-34.56045	13.37067	1.71505	-21.36534	-10.70283	6.08494	-1.04153	-0.92190	34.22773	9.19465	-1.13269	79.18209	-38.51204	60.65039	-35.91713	26.31871	0.28882	0.34743	0.29580	0.06385	
45	45.00000	0.17600	81.37302	76.24043	41.82265	-22.98394	-2.44242	-33.63372	12.98387	0.93509	-21.61397	-10.49988	6.10529	-1.08617	-0.68448	38.45501	39.95072	-56.51994	61.92985	-31.47039	13.80858	-29.71505	46.91087	0.28855	0.34681	0.01463	-0.01515	
46	46.00000	0.18000	81.24630	76.24936	41.97984	-23.08780	-2.47017	-33.80916	12.99897	1.09419	-21.66015	-10.34603	6.10206	-0.94581	-0.91910	35.44253	-13.49565	-9.59206	-25.63581	28.27588	-19.56532	-70.48029	49.74909	0.28822	0.34609	-0.24232	-0.10417	
47	47.00000	0.18400	81.29922	76.03779	41.87060	-23.00867	-2.26039	-33.50040	13.07646	0.64873	-22.20054	-10.10086	6.08107	-1.07246	-1.08380	15.88235	1.04652	52.51303	-0.51805	43.64105	-73.32475	-115.62437	58.34620	0.28788	0.34544	-0.36778	-0.21216	
48	48.00000	0.18800	81.66629	76.24448	40.90015	-23.02100	-1.12816	-32.79651	13.14719	-0.47907	-22.58352	-9.86729	6.07083	-0.83666	-1.03599	-2.54721	15.00954	44.75900	2.42562	48.68222	-96.29047	-140.31613	19.07760	0.28738	0.34490	-0.33484	-0.29696	
49	49.00000	0.19200	81.65755	76.07816	40.12434	-22.52161	-0.26104	-30.42579	12.91619	-3.11461	-23.29372	-9.93162	6.44611	-1.01483	-0.94096	-1.29751	-13.35012	7.65724	-34.77116	74.22863	-66.19631	-126.03601	5.76974	0.28650	0.34392	-0.28998	-0.37560	
50	50.00000	0.19600	81.72784	75.93027	40.04053	-22.81818	0.25836	-30.19981	13.00557	-3.53967	-23.55705	-9.80232	6.43141	-0.89232	-1.13192	-18.55774	-19.55094	-30.87483	-10.45125	62.87825	-68.92934	-62.49410	29.52556	0.28565	0.34332	-0.32773	-0.38149	
51	51.00000	0.20000	81.41465	75.99666	40.64906	-23.00203	-0.24016	-29.52735	12.73113	-4.54164	-23.79239	-9.70018	6.42332	-0.82263	-0.94662	-18.13272	-25.84966	-9.58293	11.74380	31.81157	-41.74046	-55.22064	21.19277	0.28470	0.34251	-0.36705	-0.32490	
52	52.00000	0.20400	81.65907	76.02495	41.05963	-23.55247	-0.42726	-29.36594	12.73511	-4.68658	-23.99959	-9.62640	6.24538	-0.77209	-1.19274	-12.55602	-20.77443	37.50005	59.60726	4.56700	-24.32300	-57.12007	27.51205	0.28385	0.34190	-0.35988	-0.22195	
53	53.00000	0.20800	81.72275	76.46605	40.40877	-23.12421	0.01720	-25.52598	12.03698	-8.64404	-24.28185	-9.47658	6.71193	-0.70326	-1.01688	3.71465	-26.21994	21.30116	21.55042	-15.85999	-1.96812	-61.14051	35.01950	0.28334	0.34114	-0.18765	-0.13882	
54	54.00000	0.21200	81.82932	76.19324	41.08950	-23.27218	-0.58127	-27.93099	12.30235	-6.10252	-24.52333	-9.34430	6.41768	-0.49425	-1.44119	32.68038	-31.68576	42.19761	-60.22839	-21.34784	36.05493	-37.37542	28.63194	0.28298	0.34047	0.17318	-0.09184	
55	55.00000	0.21600	82.06024	75.92721	41.48475	-23.66128	-1.14291	-31.25339	12.79733	-2.76295	-24.58801	-9.26125	6.09869	-0.50404	-1.53559	10.25453	-0.03025	74.33874	-46.54445	-37.51365	76.89865	-95.16627	22.42345	0.28263	0.33989	0.52917	-0.00603	
56	56.00000	0.22000	82.42345	75.76466	40.90626	-23.32178	-0.71324	-31.44722	12.81408	-2.05765	-25.17698	-9.16751	6.39136	-0.74399	-1.53067	0.87372	20.77178	59.28331	-21.34374	-56.03292	68.02079	-154.87148	21.36616	0.28239	0.33906	0.70468	0.08637	
57	57.00000	0.22400	82.53428	75.78612	40.77310	-23.42211	-0.93886	-33.16153	13.25776	-0.35795	-25.58990	-9.09205	6.39270	-0.83660	-1.38335	8.35646	8.87388	8.15002	-38.24775	-50.16183	35.52404	-147.21690	32.86923	0.28186	0.33825	0.63747	0.13943	
58	58.00000	0.22800	82.48859	75.48445	41.21499	-23.59474	-1.39778	-35.11911	13.83028	1.79959	-26.03579	-8.93389	6.24564	-0.89119	-1.52241	-2.84348	-41.95486	-5.24632	-96.25256	3.42163	57.33162	-219.16222	-0.28339	0.28132	0.33752	0.37607	0.14667	
59	59.00000	0.23200	82.49213	75.01901	40.99324	-23.47660	-1.11343	-35.63665	13.76581	2.50523	-26.97987	-9.10818	6.44407	-0.95437	-1.69314	-8.38821	0.31656	-56.90693	-10.61590	1.77904	-23.79682	-246.49825	10.33509	0.28063	0.33673	0.08487	0.13577	
60	60.00000	0.23600	82.03594	75.38044	41.46682	-23.50333	-1.61483	-34.48897	13.67398	0.99624	-27.66556	-8.85511	6.61928	-0.92069	-1.45262	-7.70777	5.59955	-55.60188	75.48196	-35.15103	-92.78168	-223.23981	37.07566	0.28051	0.33631	-0.14091	0.13137	
61	61.00000	0.24000	82.02899	75.61247	41.89288	-23.45018	-2.21859	-34.70940	13.95478	0.86207	-28.51093	-8.81672	6.46224	-0.73003	-1.59715	-7.51780	-5.07090	39.44723	24.97323	-95.65011	-70.10069	-209.73167	6.06262	0.28046	0.33597	-0.23250	0.06528	
62	62.00000	0.24400	82.34665	75.58031	41.22444	-22.98046	-2.15610	-34.77782	13.83665	0.71553	-29.20002	-8.80413	6.50178	-0.72867	-1.44399	-24.44105	-18.31937	120.88276	3.41721	-92.08425	-45.59979	-133.48257	43.13573	0.28029	0.33588	-0.17342	-0.06613	
63	63.00000	0.24800	82.99574	75.63830	40.11199	-22.36690	-1.31358	-34.26114	14.17699	0.06214	-29.54727	-8.47335	6.55105	-0.61847	-1.54652	-1.14024	-48.56057	135.16812	-32.80971	-84.81930	-5.63867	-103.94625	50.00177	0.28035	0.33613	-0.02601	-0.16478	
64	64.00000	0.25200	83.43449	75.32076	38.89617	-21.39091	-0.68237	-34.77708	14.21836	0.66911	-30.12264	-8.40445	6.57190	-0.47127	-1.82306	44.56435	0.31241	94.98246	-53.31209	-70.04997	-11.26731	-115.49924	24.52374	0.28030	0.33593	0.13841	-0.24480	
65	65.00000	0.25600	83.72824	75.21108	37.65332	-21.13962	0.41514	-34.59499	14.13946	0.29562	-30.63120	-8.27583	6.76012	-0.46858	-1.89888	58.02114	26.07452	35.14197	-36.91648	-45.00881	-38.14163	-110.42162	42.77891	0.28011	0.33568	0.24678	-0.14815	
66	66.00000	0.26000	83.72655	75.02920	37.55615	-20.94598	0.20610	-34.92991	14.26347	0.51212	-31.15825	-8.06196	6.86552	-0.48803	-2.07262	47.05933	4.33214	-13.95905	-64.89391	-36.59975	-28.96640	-105.75705	61.98658	0.28007	0.33521	0.29450	0.02018	
67	67.00000	0.26400	83.61396	74.68523	38.31541	-21.35287	-0.49571	-35.92138	14.66185	1.34843	-31.54843	-7.77982	6.82877	-0.57137	-2.23534	25.96842	-7.01701	-79.36616	-93.78726	24.60563	-9.40655	-88.74448	61.68462	0.27996	0.33486	0.29086	0.05089	
68	68.00000	0.26800	83.09356	74.27176	39.40065	-21.94656	-1.31161	-37.15547	14.75162	2.59093	-31.86480	-7.56837	6.87891	-0.45326	-2.33035	-0.95155	18.23521	-59.70767	-52.65639	0.53575	76.45232	-75.38212	32.67064	0.27993	0.33465	0.21560	-0.03690	
69	69.00000	0.27200	83.13278	74.23907	39.41853	-22.28227	-1.51910	-36.98119	14.40994	2.98353	-32.14537	-7.51815	6.79356	-0.54241	-2.07979	-23.85035	-7.06276	46.89074	-24.62576	-9.98986	165.03775	-59.61499	3.66729	0.27978	0.33465	0.11002	-0.15847	
70	70.00000	0.27600	83.46482	74.08369	38.86366	-22.27042	-0.89523	-36.82016	14.14569	3.58693	-32.41869	-7.53873	6.84098	-0.43304	-2.19511	-16.35456	-30.11456	42.95491	-83.27486	3.92702	148.31905	-29.60051	-7.05173	0.27948	0.33470	-0.00935	-0.20519	
