	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_006.c3d
7	7.00000	0.02400	81.14484	92.11133	-6.22600	-13.90510	42.45925	21.48335	19.44150	-57.39115	-5.13868	2.22776	-17.03316	-6.58707	5.06283	46.77736	57.35880	50.71157	14.21448	-82.96210	15.42942	7.44449	41.43324	0.38530	0.31974	-0.37853	-0.07527	
8	8.00000	0.02800	81.25072	92.20216	-5.16465	-14.01451	41.17741	19.20777	19.27077	-55.32899	-5.11729	2.32570	-17.27805	-6.49493	5.27404	26.57812	25.01987	23.42866	-41.29684	-13.87361	-24.78949	12.10790	33.56396	0.38522	0.32029	-0.27487	-0.02677	
9	9.00000	0.03200	81.33402	91.78831	-5.28927	-14.11665	41.43924	18.25003	19.25085	-54.53893	-5.00707	2.46851	-17.16983	-6.57263	5.06264	19.79758	0.24159	-12.21229	-106.48372	8.94757	-96.65314	18.20477	41.25600	0.38513	0.32049	0.07590	-0.05130	
10	10.00000	0.03600	81.15311	91.32973	-4.19393	-14.13417	40.30789	17.45697	19.23308	-54.44892	-4.84667	2.63999	-17.21272	-6.54233	5.10640	-14.53480	-2.14706	-35.02523	-103.40461	-13.29698	-140.71562	8.75911	43.56829	0.38502	0.32037	0.40679	-0.11904	
11	11.00000	0.04000	81.05235	90.96105	-4.15357	-14.05109	40.23167	18.56248	19.32549	-55.95934	-4.76292	2.81094	-17.13525	-6.56994	5.14155	-36.79581	-14.61032	-42.94210	-96.02079	-27.61254	-112.21112	-19.24677	48.31658	0.38473	0.31985	0.42804	-0.16029	
12	12.00000	0.04400	80.80669	90.58520	-4.98917	-14.02897	40.85810	20.06704	19.33449	-57.81047	-4.84184	3.01782	-16.85988	-6.38987	5.24750	-31.69015	-6.88631	-16.21037	-26.22281	-67.09612	-53.19835	-57.14610	51.75710	0.38452	0.31911	0.18114	-0.14377	
13	13.00000	0.04800	80.91737	90.78921	-7.70930	-13.89497	43.14609	21.63627	19.42266	-59.28450	-5.13152	3.21170	-16.63182	-6.32440	5.29429	-26.13162	-24.11396	30.21330	30.67573	-42.34045	27.32575	-50.52547	28.98345	0.38418	0.31850	-0.13129	-0.09754	
14	14.00000	0.05200	81.05312	90.82864	-6.46256	-14.05315	41.95019	20.15375	19.18059	-57.67287	-5.23694	3.24055	-16.88273	-6.35645	5.23811	-17.53705	-19.00965	24.66277	-16.96943	-46.91135	42.86916	-32.73404	-13.71714	0.38415	0.31820	-0.38542	-0.09587	
15	15.00000	0.05600	81.11643	90.65363	-9.34478	-13.88205	44.35713	20.66593	18.89231	-58.02647	-5.44306	3.09364	-16.55557	-6.34594	5.27622	6.56828	-13.01994	14.03457	-60.91061	-38.41809	50.94340	-22.31644	-37.63705	0.38407	0.31831	-0.50995	-0.12682	
16	16.00000	0.06000	81.16049	90.34324	-8.66840	-13.88740	43.78466	19.19781	18.81752	-56.36015	-5.48501	2.91249	-16.65513	-6.51368	5.08658	25.44135	4.68121	7.52852	-55.27537	1.91451	44.12732	11.18613	-34.81222	0.38407	0.31866	-0.45558	-0.13775	
17	17.00000	0.06400	81.17612	90.20686	-9.87402	-13.75452	44.88615	19.68701	18.81480	-56.74703	-5.40490	2.75286	-16.47020	-6.48548	5.12299	30.54711	6.48122	-7.33352	-11.81971	39.87774	43.97234	24.83359	-16.28388	0.38411	0.31918	-0.33418	-0.17139	
18	18.00000	0.06800	81.09904	90.25356	-8.19896	-13.68269	43.64713	19.33261	19.01637	-56.13615	-5.30351	2.69198	-16.57793	-6.46970	4.90465	37.36932	-30.21077	-37.69389	8.24969	117.88093	70.48625	9.99006	6.82370	0.38432	0.31964	-0.26029	-0.19310	
19	19.00000	0.07200	80.87537	90.27839	-5.52818	-13.70586	41.60639	17.68262	19.33673	-54.28986	-5.30654	2.72994	-16.75106	-6.49679	4.59066	38.49586	8.28233	-50.84762	26.31430	62.32224	10.94808	-6.18860	26.22715	0.38429	0.31970	-0.12539	-0.14926	
20	20.00000	0.07600	80.68953	90.46236	-6.80172	-13.58668	42.78901	18.74190	19.33394	-55.48975	-5.32142	2.86076	-16.46274	-6.31571	4.64816	21.81687	18.24339	-31.67916	45.48830	18.28814	-12.61129	-11.94740	44.89105	0.38434	0.31960	0.00234	-0.10183	
21	21.00000	0.08000	80.62173	90.64446	-5.94149	-13.75566	42.15458	18.59491	19.31088	-55.25167	-5.39207	3.07398	-16.46619	-6.27748	4.53827	-7.24908	-29.75720	5.79444	62.84818	34.40627	33.43372	-9.96009	53.57467	0.38405	0.31941	0.06652	-0.09675	
22	22.00000	0.08400	80.73351	90.96231	-6.66955	-13.85537	42.93537	20.09842	19.27617	-56.50246	-5.41200	3.27740	-16.27856	-6.25517	4.44759	-14.02177	-5.73152	29.08925	61.56700	-20.38634	-22.23273	-0.52434	57.15764	0.38390	0.31895	0.15353	-0.11663	
23	23.00000	0.08800	80.85449	91.17081	-6.43416	-13.90134	42.47012	20.21981	19.42066	-56.96323	-5.40603	3.51950	-16.32373	-6.28106	4.58523	-15.33524	-8.45795	64.37280	43.05186	-46.57076	-54.22836	1.11329	60.76867	0.38374	0.31889	0.15929	-0.12064	
24	24.00000	0.09200	81.25378	91.29711	-8.41067	-13.98546	44.25225	21.96124	19.52788	-58.69246	-5.39018	3.77643	-16.01522	-6.33475	4.49155	-18.02583	12.62067	60.12949	-13.47287	-58.89961	-81.15816	5.80315	57.18920	0.38360	0.31891	0.02379	-0.14625	
25	25.00000	0.09600	81.32362	91.08201	-6.86806	-14.19137	42.42113	20.72351	19.31608	-58.08723	-5.31908	4.03120	-16.24144	-6.15170	4.83388	-1.83707	57.61057	22.75869	4.67197	-61.65508	-118.00289	5.03459	46.91149	0.38340	0.31942	-0.15140	-0.19539	
26	26.00000	0.10000	81.43568	91.32445	-7.48260	-14.29812	42.85872	21.03640	19.41850	-58.76447	-5.29515	4.23810	-16.07830	-6.08044	4.97998	10.62945	-37.94704	5.36253	1.31041	43.29523	20.70357	-9.87345	28.44435	0.38315	0.31992	-0.42360	-0.20368	
27	27.00000	0.10400	81.36631	91.09882	-8.96333	-14.17050	44.79796	21.16082	19.47564	-58.33452	-5.34789	4.34866	-15.65162	-6.22957	4.44259	5.39945	-34.51183	-32.57620	-70.21689	79.75608	126.79121	-21.31232	11.55740	0.38300	0.32015	-0.70450	-0.20718	
28	28.00000	0.10800	81.18347	90.79066	-5.38503	-14.26248	41.46188	18.78424	19.26437	-55.62574	-5.43672	4.38444	-16.09473	-6.27369	4.66206	2.37468	19.49739	-62.03043	-77.99812	36.70478	152.15202	-18.66135	-4.99330	0.38295	0.32023	-0.83452	-0.21352	
29	29.00000	0.11200	80.86082	90.49541	-2.90595	-14.24748	39.22287	16.44750	19.25788	-52.66687	-5.50008	4.29720	-16.27710	-6.27055	4.58809	9.39114	2.98176	-54.56117	-113.69135	-5.01544	162.21825	-15.82279	-26.34456	0.38315	0.32033	-0.82377	-0.19046	
30	30.00000	0.11600	80.74026	89.89412	-4.28529	-13.99915	40.35698	16.78895	19.02678	-52.44584	-5.60031	4.10131	-15.94489	-6.18296	4.59745	3.43052	8.18630	25.29225	-108.82178	-55.58024	85.30245	-12.28996	-40.57535	0.38357	0.32046	-0.51855	-0.16976	
31	31.00000	0.12000	81.06363	89.53040	-5.51879	-13.82642	41.31490	16.94545	19.05308	-52.45525	-5.64752	3.88872	-15.77703	-6.27416	4.60300	-11.64118	13.43453	79.56168	-95.44252	-50.64269	-51.90644	-6.58882	-36.93636	0.38413	0.32077	-0.06364	-0.18276	
32	32.00000	0.12400	81.37449	89.08407	-4.99130	-13.84741	40.63708	16.00393	18.94814	-52.11873	-5.68490	3.76745	-15.87518	-6.27337	4.78479	-13.34371	-5.51331	71.62220	-56.46384	-5.48123	-125.87579	-2.18493	-14.81953	0.38444	0.32090	0.24509	-0.21710	
33	33.00000	0.12800	81.63732	89.07880	-6.99754	-13.80806	42.70691	17.98796	18.89935	-54.44851	-5.67081	3.78665	-15.54592	-6.39443	4.65580	-5.61718	-11.55115	-10.22848	47.75375	20.94821	-134.60896	8.95546	12.50360	0.38452	0.32111	0.31456	-0.26422	
34	34.00000	0.13200	81.29056	89.47035	-5.64084	-13.73628	41.43484	17.74579	18.89072	-54.84482	-5.59160	3.91456	-15.64662	-6.28686	4.72801	13.76184	-18.08114	-68.61411	168.79286	29.69415	-64.84045	17.33351	42.05442	0.38452	0.32119	0.20192	-0.28700	
35	35.00000	0.13600	81.08804	90.36542	-5.96454	-13.62715	41.94117	19.37223	19.15396	-56.27550	-5.46276	4.17858	-15.48201	-6.36195	4.39744	14.99445	-33.41965	-50.49101	214.36096	22.38375	60.44262	31.61660	41.48002	0.38421	0.32148	-0.05350	-0.22460	
36	36.00000	0.14000	80.88680	91.13172	-5.36134	-13.57330	41.34236	19.52986	19.41657	-56.04864	-5.21932	4.29081	-15.60470	-6.27605	4.34338	-0.74913	-17.85869	-24.70270	155.45621	10.24224	94.92616	0.51086	15.63481	0.38424	0.32179	-0.27991	-0.11591	
37	37.00000	0.14400	80.89017	91.59789	-6.08726	-13.68348	42.14244	20.85127	19.72211	-56.91024	-5.35305	4.32292	-15.31429	-6.21757	4.25758	-6.68845	44.93925	-24.25827	92.89732	-34.91206	15.13264	-73.53853	-12.14549	0.38436	0.32199	-0.33231	-0.00037	
38	38.00000	0.14800	80.69212	91.87659	-6.65150	-13.67085	42.31666	21.20108	19.83883	-57.50111	-5.79320	4.19187	-15.21066	-6.01079	4.74161	-8.57376	40.11866	-22.94566	-43.41738	-52.54081	10.55906	-126.79530	-40.13415	0.38473	0.32188	-0.42582	0.03307	
39	39.00000	0.15200	80.70882	91.25446	-7.14840	-13.66950	42.75347	20.37804	19.66244	-56.38047	-6.45381	3.99623	-15.07001	-6.07247	4.62919	-27.42213	-32.41802	-18.68867	-175.47331	0.72352	72.18663	-106.38078	-47.40755	0.38515	0.32170	-0.43493	-0.04000	
40	40.00000	0.15600	80.54322	90.43232	-4.51446	-13.68794	40.24590	17.69749	19.23292	-53.62131	-6.77401	3.79649	-15.32729	-6.11016	4.69135	-28.05843	-15.80941	-8.32168	-140.18448	-18.13112	14.86582	-55.96439	-39.35788	0.38575	0.32169	-0.18137	-0.11599	
41	41.00000	0.16000	80.64104	90.11964	-5.26144	-13.60224	40.77530	17.53798	19.08228	-53.58398	-7.03272	3.63568	-15.22410	-6.13991	4.72171	-21.25385	2.13018	14.75545	-44.20243	-55.79831	-24.10806	-5.59566	-10.20461	0.38613	0.32178	0.04232	-0.17662	
42	42.00000	0.16400	80.66110	90.07890	-5.65458	-13.35247	40.90782	17.47987	19.13254	-53.60865	-6.92129	3.63738	-15.20734	-6.24432	4.87785	-8.42281	6.76288	8.95330	-28.50024	-57.60720	-26.43554	35.97547	4.70286	0.38631	0.32218	0.03019	-0.20127	
43	43.00000	0.16800	80.71326	89.88844	-6.83910	-13.32662	41.84908	17.77044	19.10845	-54.01516	-6.79275	3.58873	-15.04423	-6.21088	4.84657	14.40400	0.26780	40.38627	8.82744	-26.87496	-18.16274	25.23582	0.80805	0.38640	0.32236	-0.15254	-0.20228	
44	44.00000	0.17200	80.98565	90.14746	-7.06200	-13.64522	42.06231	17.12014	19.29215	-53.41430	-6.71173	3.58493	-14.96955	-6.09742	4.76541	6.02645	18.26384	35.24650	31.42015	-1.62606	-4.95871	6.60767	4.43958	0.38657	0.32258	-0.32681	-0.19925	
45	45.00000	0.17600	80.99384	90.12466	-8.50903	-13.53874	43.46008	18.03040	19.47798	-54.29841	-6.70190	3.59861	-14.66115	-6.27014	4.93995	0.35757	29.22556	-2.87917	-15.42246	12.99493	-3.03603	-13.43049	3.02142	0.38677	0.32274	-0.35514	-0.19171	
46	46.00000	0.18000	80.96104	90.01986	-7.28330	-13.64412	42.38132	16.88840	19.38721	-53.22014	-6.80207	3.61802	-14.79303	-6.18894	4.99043	-10.79637	1.71370	-19.77218	-16.89711	23.51861	-11.32164	-28.02725	4.49794	0.38703	0.32279	-0.18943	-0.23542	
47	47.00000	0.18400	80.83654	89.98582	-5.31957	-13.63676	40.54885	15.98384	19.33992	-52.45844	-6.94299	3.66543	-15.00006	-6.12143	5.03786	-21.83538	-17.98486	-28.16441	31.77499	9.20756	-32.03923	-32.39357	5.46275	0.38719	0.32280	0.02112	-0.29484	
48	48.00000	0.18800	80.73935	90.27390	-5.16582	-13.47054	40.39768	16.88775	19.48212	-53.47563	-7.08966	3.68874	-14.86303	-6.03799	5.01594	-6.47972	-32.90724	-26.78240	62.20901	-35.73746	-15.89253	-48.45454	-11.30093	0.38721	0.32267	0.01711	-0.31156	
49	49.00000	0.19200	80.62714	90.48040	-4.34458	-13.22284	39.31562	17.08261	19.42238	-53.62212	-7.35074	3.57906	-15.04235	-5.84547	4.82211	4.91955	-46.59403	-2.59994	10.06433	8.67585	38.12731	-49.50232	-17.04094	0.38707	0.32232	-0.22756	-0.26704	
50	50.00000	0.19600	80.71233	90.34533	-2.77814	-13.12918	38.13912	16.96350	19.55322	-53.24203	-7.48739	3.53005	-15.01501	-6.17402	4.60200	-5.77772	-49.67999	52.52227	-46.50544	63.64891	86.74828	-23.19352	2.00845	0.38693	0.32213	-0.59921	-0.17161	
51	51.00000	0.20000	81.04885	90.12009	-4.56019	-13.16870	40.03492	17.14552	19.62831	-52.98782	-7.52477	3.56662	-14.68199	-6.28821	4.46875	-1.22153	20.55373	58.92379	-76.30807	-18.79810	83.97916	-4.11656	20.95014	0.38685	0.32222	-0.89579	-0.09867	
52	52.00000	0.20400	81.18327	89.78761	-5.82600	-13.20756	40.95650	16.62190	19.41000	-52.24841	-7.51350	3.68398	-14.46518	-6.25944	4.77514	10.57534	50.51934	49.02761	-130.28107	-81.37534	106.01818	11.53716	27.49474	0.38685	0.32255	-0.97867	-0.07161	
53	53.00000	0.20800	81.44391	89.06683	-5.57145	-13.38569	40.36771	13.90078	19.04147	-49.07434	-7.43916	3.78369	-14.72775	-6.12401	4.79029	11.85801	0.46143	44.56962	-145.24327	-57.14176	112.09701	26.38329	11.36905	0.38712	0.32288	-0.74287	-0.07181	
54	54.00000	0.21200	81.54046	88.58830	-8.57868	-13.35145	43.17759	14.24448	19.02213	-49.10776	-7.31753	3.77056	-14.27951	-6.17032	4.67827	4.58927	11.72809	52.41670	9.84316	-26.43100	3.43806	36.69687	1.28011	0.38772	0.32302	-0.22697	-0.03070	
55	55.00000	0.21600	81.85269	89.10405	-8.58064	-13.79821	43.08280	14.20995	19.14836	-49.33923	-7.14566	3.78819	-14.40769	-5.79174	4.84011	30.64125	18.41254	32.73026	88.89649	28.56007	-91.63065	7.87754	-10.88633	0.38831	0.32324	0.24726	-0.00296	
56	56.00000	0.22000	81.79363	89.30534	-6.66755	-14.09299	41.55158	13.86508	19.37392	-49.48273	-7.24193	3.70071	-14.59552	-5.69843	4.57668	30.60737	4.55439	-14.11854	61.76791	68.22507	-146.27119	6.38491	-18.62373	0.38866	0.32317	0.52584	-0.02549	
57	57.00000	0.22400	81.74261	89.60162	-7.61778	-14.23002	42.69368	15.75425	19.50078	-51.96464	-7.06816	3.68340	-14.39136	-5.58471	4.62678	8.78001	-20.58758	-26.37677	89.80343	62.92259	-153.68741	23.22289	-7.54671	0.38900	0.32364	0.59216	-0.07376	
58	58.00000	0.22800	81.58264	90.03755	-7.34960	-14.07388	42.71645	15.81338	19.89263	-52.54981	-7.00536	3.69329	-14.38006	-5.76152	4.34413	-8.29257	-6.20328	-13.98869	39.20741	18.93083	-110.31163	39.31125	-6.17196	0.38905	0.32451	0.36088	-0.17664	
59	59.00000	0.23200	81.62904	89.87453	-6.64688	-14.03156	41.90297	15.52557	19.90975	-52.63186	-6.66411	3.67563	-14.46788	-5.91969	4.65270	-34.36841	12.31378	-24.77047	-26.64334	-32.53827	-33.64676	36.35091	-12.90104	0.38936	0.32543	-0.07602	-0.30934	
60	60.00000	0.23600	81.37663	89.81252	-7.63340	-13.80538	42.73146	16.61430	19.85254	-53.57227	-6.59149	3.60786	-14.08684	-5.89903	4.72154	-40.41597	-42.14278	-59.68422	-32.24150	-12.36216	113.12925	-32.13608	-17.43176	0.38945	0.32589	-0.46260	-0.36828	
61	61.00000	0.24000	81.15314	89.61452	-6.50492	-13.52078	41.66595	16.49803	19.67131	-52.64141	-6.84053	3.53738	-14.11725	-6.02706	4.63835	-43.80249	-33.03669	-32.77979	5.66026	2.11374	187.51645	-85.13224	-25.09450	0.38942	0.32581	-0.69080	-0.35229	
62	62.00000	0.24400	81.12087	89.86521	-6.62826	-13.52391	41.77164	17.99425	19.64091	-53.37280	-7.29041	3.40501	-13.93748	-5.87514	4.80437	-26.50054	1.27187	-37.26101	36.12965	27.32211	161.04715	-94.93923	-21.81661	0.38955	0.32524	-0.71855	-0.35841	
63	63.00000	0.24800	80.86069	89.89446	-3.54048	-13.70277	39.00242	17.39030	19.49896	-52.19299	-7.70420	3.37902	-14.10987	-5.77302	4.85611	2.38810	7.43518	-43.47503	43.64729	46.82317	102.66219	-57.00679	3.20537	0.38970	0.32471	-0.56405	-0.29749	
64	64.00000	0.25200	80.77189	90.21089	-3.12815	-13.74409	38.74426	17.77750	19.64224	-52.34732	-7.87016	3.46715	-13.99156	-5.79717	4.84159	29.09416	-9.73738	43.48134	77.53291	27.66278	56.92404	-7.44950	11.65257	0.38978	0.32469	-0.30636	-0.14620	
65	65.00000	0.25600	81.20891	90.51849	-3.34453	-14.09207	39.03187	18.16307	19.47456	-52.46602	-7.84717	3.50524	-14.11393	-5.68096	4.54484	32.01456	-13.06535	71.13319	67.74563	-20.86712	-22.09788	53.11892	16.60381	0.38993	0.32499	-0.04170	-0.03028	
66	66.00000	0.26000	81.34293	90.77862	-4.89165	-13.93841	40.28844	17.86335	19.81807	-52.60532	-7.46037	3.60664	-14.11503	-5.76880	4.48387	19.58168	22.98124	52.12759	57.38519	-58.53139	-146.56473	98.14893	9.23781	0.39003	0.32554	0.14196	0.05894	
67	67.00000	0.26400	81.62470	90.98965	-7.40300	-14.08340	42.50105	17.94025	20.20193	-53.42916	-7.02050	3.56950	-13.93524	-5.67558	4.57114	5.60681	-4.21771	5.65280	-21.98451	-3.16865	-129.18503	72.61631	1.36299	0.39026	0.32585	0.15999	0.04957	
68	68.00000	0.26800	81.38952	90.60287	-5.57802	-14.06870	40.92976	15.80937	20.31047	-51.71304	-6.83714	3.61966	-14.17989	-5.80176	4.40860	-15.02983	-8.98697	-52.33860	-76.76032	14.36727	-80.56853	15.48848	4.04601	0.39027	0.32609	0.03922	-0.08813	
69	69.00000	0.27200	81.20387	90.36621	-6.80032	-13.91828	42.03184	15.73507	20.48343	-52.00524	-6.88718	3.62322	-13.95889	-5.78866	4.62276	-21.56950	21.89453	-41.43327	-61.02029	20.73761	-43.17553	-30.27625	-7.92441	0.39034	0.32614	-0.10044	-0.24622	
70	70.00000	0.27600	81.06692	90.12175	-5.33555	-14.20335	40.86087	15.57519	20.15392	-51.83905	-7.09091	3.58755	-13.94113	-5.61580	4.75433	-3.17188	30.75374	-34.48406	-33.28902	32.98910	29.40077	-47.05283	-25.07059	0.39043	0.32607	-0.20868	-0.39115	
71	71.00000	0.28000	80.92511	90.11365	-3.42832	-14.21811	39.02594	15.69705	19.83162	-51.73584	-7.27159	3.45430	-14.03585	-5.55154	4.89478	5.51504	29.21907	-13.55542	10.76246	12.38348	77.31867	-16.57442	-20.06091	0.39065	0.32592	-0.35406	-0.43358	
72	72.00000	0.28400	80.95679	90.21675	-3.30615	-14.28499	38.99231	16.64549	19.74617	-52.22649	-7.22782	3.43988	-13.76304	-5.61244	4.93941	6.92208	20.86369	33.20961	61.15231	-43.90505	95.30802	26.84112	-4.74293	0.39074	0.32613	-0.48085	-0.32706	
