	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_010.c3d
7	7.00000	0.02400	91.48362	74.55845	4.76846	-17.39127	28.34405	-10.75497	19.97849	-33.86340	-14.50979	-8.65778	3.01835	3.07757	-0.46758	-17.73039	-13.54094	21.98078	-43.42784	48.29736	136.37202	-0.73416	16.83015	0.33117	0.37706	0.06992	0.25317	
8	8.00000	0.02800	91.44421	74.32771	4.78658	-17.13901	28.57664	-9.97941	19.78394	-33.94177	-14.43077	-8.54852	3.15422	2.88064	-0.46996	-35.36146	-27.58961	-14.43073	16.76534	44.64470	139.10399	1.65001	14.67218	0.33089	0.37729	0.16286	0.17736	
9	9.00000	0.03200	91.36895	74.69230	3.98096	-17.09832	29.45324	-7.43061	19.51745	-35.88277	-14.49913	-8.44685	3.54891	2.87476	-0.38765	-33.90298	-13.11260	-40.73339	48.39639	9.97934	53.97647	-1.23771	5.70713	0.33102	0.37740	0.11079	-0.02265	
10	10.00000	0.03600	91.11893	74.71119	5.69688	-17.39324	27.78703	-8.44265	19.72256	-34.95830	-14.45157	-8.34342	3.24116	2.99883	-0.30518	-29.01758	-36.28979	-77.52497	1.57114	14.17872	-40.94184	12.42014	1.22765	0.33123	0.37766	-0.11791	-0.22890	
11	11.00000	0.04000	90.74489	74.70448	5.30211	-17.15711	28.30528	-7.61418	20.01493	-36.03706	-14.41161	-8.27443	3.40054	3.02589	-0.44075	-9.71382	-39.47607	-119.65057	-15.56607	57.29575	-93.76884	-0.00679	-1.86699	0.33134	0.37808	-0.33316	-0.36004	
12	12.00000	0.04400	90.17174	74.58568	7.02871	-17.31478	26.97284	-8.20112	20.29590	-35.93624	-14.45915	-8.29201	3.28863	3.10116	-0.53495	8.04142	-15.50485	-138.18669	-59.61743	71.01608	-84.48173	-25.06301	-7.42021	0.33145	0.37826	-0.40416	-0.36114	
13	13.00000	0.04800	89.63757	74.23352	7.75582	-17.08381	26.52957	-7.98250	20.31114	-36.36751	-14.61174	-8.41014	3.41716	2.98379	-0.63626	14.41047	-0.02560	-97.69157	-63.50253	51.34893	-45.04393	-4.68580	2.38529	0.33158	0.37809	-0.39934	-0.16750	
14	14.00000	0.05200	89.39149	74.07808	9.88455	-17.47322	24.65631	-9.06056	20.18680	-35.49002	-14.48819	-8.43227	3.15864	3.13091	-0.65566	10.22488	26.71837	-18.23846	-62.82064	9.46603	-50.14176	18.76550	-7.75720	0.33146	0.37810	-0.32193	0.03622	
15	15.00000	0.05600	89.48884	73.72965	9.51014	-17.47517	24.92967	-8.84852	19.97967	-35.95620	-14.44915	-8.57248	3.39941	3.05793	-0.50356	-0.93498	3.82126	45.65466	-77.10966	-20.84929	-49.56320	8.51707	-43.42936	0.33146	0.37809	-0.16469	0.20309	
16	16.00000	0.06000	89.75489	73.46592	9.28418	-17.44156	25.06200	-9.77417	20.13886	-35.21560	-14.41234	-8.73902	3.34576	3.12918	-0.62416	-18.49911	-22.09930	74.04076	-59.43577	-8.51161	-23.35842	5.25873	-50.64731	0.33151	0.37812	0.00148	0.29098	
17	17.00000	0.06400	90.07994	73.24937	9.96872	-17.49269	24.42385	-10.67468	20.35456	-34.42952	-14.41258	-8.83349	3.15210	2.95548	-0.54156	-40.40050	-30.86001	53.45617	-53.79718	15.46881	-23.51056	-5.57001	-24.79302	0.33152	0.37812	0.07374	0.30759	
18	18.00000	0.06800	90.18610	73.04471	9.41803	-17.27835	25.05837	-10.61534	20.36440	-34.61435	-14.47566	-8.78883	3.20384	2.96753	-0.55315	-42.10772	-32.72563	-23.18401	-30.63024	21.10134	-43.16734	-17.86860	21.25771	0.33139	0.37811	0.04834	0.27317	
19	19.00000	0.07200	89.89257	73.00175	8.94435	-17.06520	25.56977	-10.05521	20.21248	-35.35601	-14.57775	-8.59450	3.39857	3.07613	-0.46432	-33.36988	-29.92671	-66.53712	-18.12102	21.66495	-7.52226	-23.08482	48.91985	0.33137	0.37821	0.02687	0.15194	
20	20.00000	0.07600	89.65370	72.89809	9.47177	-16.77154	25.18046	-10.05422	20.24212	-35.20053	-14.67298	-8.41623	3.31982	2.93161	-0.51663	-10.13203	-18.60216	-37.14751	-28.73449	-5.13455	10.84349	-16.01941	41.98232	0.33121	0.37844	0.00267	-0.02616	
21	21.00000	0.08000	89.59478	72.77103	9.47597	-16.84367	25.02005	-10.99986	20.20621	-34.38232	-14.70371	-8.32265	3.26261	2.99246	-0.51403	17.86460	18.70016	16.07580	-22.99290	-62.76561	-5.21201	11.25344	12.55473	0.33106	0.37880	0.01217	-0.18986	
22	22.00000	0.08400	89.77588	72.71336	7.99025	-16.69115	26.09743	-10.90538	20.07021	-34.44407	-14.57308	-8.38259	3.45244	2.82368	-0.48581	29.02703	26.92765	44.12099	71.90814	-76.91406	-8.10203	35.04105	-17.22188	0.33087	0.37909	0.08952	-0.24831	
23	23.00000	0.08800	89.95125	73.34597	7.40587	-16.92263	26.38593	-10.87466	20.17458	-34.56490	-14.41344	-8.49647	3.52678	2.98944	-0.51129	30.33639	19.72288	42.22816	129.46712	-61.79821	-1.48363	32.68327	-23.85789	0.33075	0.37916	0.16992	-0.22254	
24	24.00000	0.09200	90.11461	73.74936	7.32034	-16.97209	26.24394	-11.18841	20.45617	-34.19040	-14.30614	-8.56132	3.37254	2.95253	-0.56539	10.11943	6.34788	-3.07547	81.74287	-11.28010	49.38660	21.49962	-13.49731	0.33077	0.37899	0.22441	-0.17144	
25	25.00000	0.09600	89.91973	74.00452	8.07970	-17.08273	25.65198	-11.25891	20.49815	-33.80915	-14.23966	-8.55666	3.20219	3.16500	-0.54341	-9.76490	-24.10480	-79.74993	10.51080	56.56963	136.25748	-7.18799	1.93471	0.33075	0.37887	0.24819	-0.09954	
26	26.00000	0.10000	89.48287	73.85129	7.57285	-16.40551	26.45533	-9.28089	20.25541	-34.88610	-14.36187	-8.51029	3.42586	3.07317	-0.69094	-25.39374	-35.66241	-83.75199	-68.69315	83.89594	138.67392	-32.04657	14.28555	0.33088	0.37856	0.22326	-0.06065	
27	27.00000	0.10400	89.23400	73.43438	8.48323	-16.41835	25.93553	-9.76455	20.31232	-34.10154	-14.49078	-8.45036	3.31034	3.16582	-0.64195	-33.61283	-36.83052	-85.88433	-51.57663	84.18436	82.48388	-20.10842	25.06700	0.33087	0.37841	0.18942	-0.04712	
28	28.00000	0.10800	88.80373	73.43654	9.73254	-16.38295	25.05605	-8.98735	20.50588	-34.50102	-14.51347	-8.34586	3.40349	3.08843	-0.72046	-23.03012	-27.52764	-65.06288	28.95939	31.12259	62.94643	11.69843	36.91462	0.33087	0.37870	0.14442	-0.04887	
29	29.00000	0.11200	88.71037	73.66486	9.08917	-16.35677	25.60332	-7.41187	20.35416	-35.80162	-14.38883	-8.19921	3.64865	2.99608	-0.66765	-4.77589	-37.04110	-10.57376	17.30632	-13.79147	19.81821	26.84168	23.49766	0.33094	0.37921	0.00967	-0.05982	
30	30.00000	0.11600	88.71439	73.58004	9.66299	-16.22586	25.01272	-8.18459	20.51903	-35.09481	-14.29503	-8.19781	3.39489	2.83642	-0.96561	4.63487	-19.52189	3.33747	26.73640	-20.88872	-16.10823	23.03180	0.94515	0.33095	0.37964	-0.12555	-0.01621	
31	31.00000	0.12000	88.74619	73.87258	8.63806	-16.40772	25.86922	-6.94112	20.15890	-36.37261	-14.20520	-8.21933	3.60245	2.89212	-0.84919	15.63509	12.30888	9.48337	52.38265	-20.18311	26.06497	5.75808	-16.17390	0.33090	0.37986	-0.13696	0.07290	
32	32.00000	0.12400	88.78992	74.00037	8.04734	-16.29044	26.40117	-5.99876	19.72631	-36.93754	-14.25254	-8.35019	3.65816	2.91272	-0.98296	25.40404	-4.64723	6.51435	-10.80235	-8.33769	38.80891	-15.59373	-33.86325	0.33078	0.37982	-0.03247	0.16271	
33	33.00000	0.12800	88.79920	73.78689	8.92934	-16.49495	25.52313	-7.62219	19.88116	-35.41946	-14.33516	-8.51503	3.47622	2.96828	-1.08651	22.54237	23.41901	17.39756	-36.74997	-1.87768	-35.73711	-13.48563	-30.75000	0.33069	0.37967	0.07541	0.15928	
34	34.00000	0.13200	88.92693	73.70778	9.52847	-16.75298	24.96622	-8.52288	20.01614	-34.84927	-14.36504	-8.60980	3.42219	2.99681	-0.97888	9.70377	4.07870	36.64281	-22.85990	9.00881	-70.04902	1.63106	-20.13927	0.33071	0.37956	0.07819	0.08527	
35	35.00000	0.13600	89.09716	73.61790	10.90652	-16.94990	23.70154	-10.18342	20.55653	-33.57438	-14.32336	-8.67462	3.04723	3.04169	-1.13314	-6.33004	0.56146	68.34748	29.39872	-45.33983	-55.26359	17.27244	2.85745	0.33065	0.37959	0.02827	0.04474	
36	36.00000	0.14000	89.48464	73.93052	9.42962	-16.67549	24.69830	-8.51433	20.56939	-35.29567	-14.22479	-8.57825	3.21782	2.88613	-0.92444	-17.00300	29.93641	119.42757	89.59373	-101.35044	-31.49094	25.49018	28.39423	0.33078	0.37967	0.00465	0.10879	
37	37.00000	0.14400	90.05806	74.33460	7.30779	-16.66890	26.33628	-6.78036	20.43349	-37.01487	-14.11597	-8.44281	3.48995	2.97333	-0.75860	-31.24102	-21.58353	81.78303	37.92262	-65.30299	8.77203	31.65132	42.48996	0.33077	0.37966	0.03754	0.22185	
38	38.00000	0.14800	90.13816	74.23337	7.80117	-16.56820	25.73574	-7.36777	20.39637	-36.29856	-13.96883	-8.24537	3.39824	2.99764	-0.85058	-28.07421	-34.67899	21.59429	-46.78963	-48.75929	72.84299	26.14167	42.79570	0.33083	0.37961	0.12444	0.16352	
39	39.00000	0.15200	90.23081	73.97212	6.69852	-16.43684	26.53049	-7.02046	19.72710	-36.20815	-13.90523	-8.12897	3.55421	3.06082	-0.81845	-16.41443	-29.08785	-23.04485	-94.09422	-24.27429	63.93731	19.93009	25.36981	0.33085	0.37945	0.19370	-0.00359	
40	40.00000	0.15600	89.95557	73.46936	7.07043	-16.23454	26.24207	-8.61990	19.72072	-34.60560	-13.81026	-8.09708	3.54232	2.98156	-0.95227	-18.10591	-32.87885	-51.03118	-56.98821	48.61971	53.66790	15.32874	-3.24075	0.33067	0.37942	0.26758	-0.09577	
41	41.00000	0.16000	89.82738	73.51968	9.33652	-16.66941	24.38740	-9.67859	19.80933	-33.27671	-13.78637	-8.21744	3.29885	2.87639	-0.93384	-14.91008	2.64944	-28.44411	20.78031	64.40530	76.58274	14.41987	-21.98191	0.33050	0.37940	0.31439	-0.07530	
42	42.00000	0.16400	89.72796	73.63830	9.79040	-16.68214	24.15040	-9.14984	19.70259	-33.49436	-13.70152	-8.31612	3.39227	2.72391	-0.80607	-7.44630	-2.02636	20.80616	2.91219	41.02132	61.91332	21.52616	-27.65634	0.33034	0.37950	0.25924	0.05487	
43	43.00000	0.16800	89.99136	73.54163	8.99419	-16.63186	25.04347	-9.02009	19.76682	-33.40158	-13.62009	-8.43051	3.50762	2.73955	-0.88136	-4.95429	-4.20895	53.65201	28.18082	19.55384	28.69576	16.92380	-29.08299	0.33018	0.37952	0.16148	0.14503	
44	44.00000	0.17200	90.16030	73.86792	9.78413	-16.69466	24.31286	-9.11045	20.08673	-33.30092	-13.56824	-8.48749	3.30064	2.68058	-0.79495	-9.84738	-0.72015	60.41888	64.92581	-9.09293	17.05132	6.57680	-6.03740	0.32997	0.37941	0.09256	0.06155	
45	45.00000	0.17600	90.46854	74.05857	7.51947	-16.45663	26.38396	-8.19889	20.16345	-34.03685	-13.56294	-8.40744	3.42866	2.75061	-0.80428	-13.86446	5.02739	49.62932	93.45176	-31.24729	11.62935	-24.83818	16.16994	0.32989	0.37937	0.12603	-0.12659	
46	46.00000	0.18000	90.55751	74.61547	5.61785	-16.40465	28.05822	-6.90210	20.23173	-35.28055	-13.75802	-8.32711	3.59168	2.78720	-0.65035	-8.99694	18.56917	-18.74018	60.28326	-28.78026	-4.73113	-10.47846	58.65452	0.33011	0.37915	0.20178	-0.22547	
47	47.00000	0.18400	90.31808	74.54161	5.47594	-16.35273	28.11358	-8.19149	20.26591	-34.08222	-13.63898	-7.98051	3.45232	2.85826	-0.59307	-4.18737	-2.50106	-58.39301	-69.75001	-11.52326	-10.46535	15.33971	71.66245	0.33043	0.37921	0.18694	-0.13495	
48	48.00000	0.18800	90.09124	74.05854	5.16168	-16.18642	28.40355	-9.34489	20.16430	-33.07225	-13.63071	-7.85617	3.48987	2.95972	-0.64276	7.04001	-1.39921	-68.53846	-157.60872	-0.66717	-36.37340	2.30732	27.89397	0.33082	0.37922	0.10215	0.07445	
49	49.00000	0.19200	89.76698	73.28127	6.89317	-16.20934	26.74599	-10.99811	20.15007	-31.73972	-13.61886	-7.86643	3.50504	2.91404	-0.66751	20.52211	-12.36326	-104.56946	-133.08450	17.02121	-63.16830	10.70636	-3.62925	0.33099	0.37914	0.00262	0.28007	
50	50.00000	0.19600	89.25674	72.99590	8.42879	-16.07697	25.40303	-10.92496	20.15125	-32.09342	-13.54481	-7.95534	3.80827	3.00591	-0.90505	25.32712	-0.79259	-71.26306	-17.74076	-8.70986	-40.30258	27.95686	-17.57279	0.33103	0.37913	-0.07454	0.29896	
51	51.00000	0.20000	89.19718	73.13775	10.71994	-16.26968	22.99818	-11.04601	20.08346	-32.01751	-13.39437	-8.03250	3.56020	2.89301	-0.87450	14.32446	-4.28483	-1.71809	22.67524	-14.77112	-19.38728	51.34417	-15.11889	0.33115	0.37924	-0.03878	0.12067	
52	52.00000	0.20400	89.24020	73.17744	10.37374	-16.40895	23.41710	-10.55466	20.01958	-32.59635	-13.13183	-8.09369	3.68153	2.98693	-1.04606	2.31606	-28.68145	62.59423	20.60433	-15.38523	-24.65093	55.61862	-3.80907	0.33111	0.37963	0.09107	-0.10685	
53	53.00000	0.20800	89.69417	73.30276	9.05715	-16.50746	24.46980	-10.54926	20.05387	-32.68112	-12.94594	-8.08756	3.59338	2.87945	-1.10743	-4.41970	-41.95745	97.68376	-21.01889	-40.69365	-16.41958	26.76056	0.76396	0.33112	0.38004	0.25507	-0.23137	
54	54.00000	0.21200	90.01879	73.00946	7.10735	-16.37955	26.22282	-11.40132	20.09731	-31.93241	-12.91397	-8.09176	3.61069	2.86651	-1.33315	-11.57975	-25.20013	91.43985	-45.04755	-65.46352	21.26730	-9.81402	-6.34087	0.33101	0.38030	0.39462	-0.19610	
55	55.00000	0.21600	90.42503	72.93779	5.74663	-16.38453	27.12276	-11.99210	19.90870	-31.15693	-13.02178	-8.09775	3.51213	2.73176	-1.20921	-4.20051	-0.35151	79.49703	-26.54255	-81.68056	40.67860	-30.79041	-11.13451	0.33086	0.38026	0.36753	-0.05725	
56	56.00000	0.22000	90.65495	72.80039	4.97544	-16.25479	27.61361	-12.83683	19.85868	-30.25621	-13.15896	-8.10739	3.44689	2.78348	-1.29724	8.70174	20.65681	23.08741	42.79381	-55.90464	19.53319	-34.42635	-7.47967	0.33063	0.38016	0.18448	0.13226	
57	57.00000	0.22400	90.60491	73.27774	5.83581	-16.25995	26.58916	-11.78213	19.66039	-31.19943	-13.29666	-8.08202	3.53528	2.71897	-1.11062	2.17004	32.23014	-20.09255	105.14169	-11.31629	-62.74539	-42.21884	-6.33572	0.33052	0.37982	-0.04005	0.30010	
58	58.00000	0.22800	90.49397	73.64075	7.12106	-16.32468	25.46407	-11.02769	19.82359	-32.46267	-13.49626	-8.11217	3.77696	2.80836	-1.06235	-13.80728	-32.69198	-19.63106	-17.18371	15.45947	-114.35618	-9.40519	28.60590	0.33048	0.37952	-0.12666	0.36960	
59	59.00000	0.23200	90.44284	73.14006	7.18020	-16.09254	25.42345	-11.69293	19.85222	-32.19915	-13.37137	-7.85554	3.98749	2.97425	-1.26387	-24.28911	-31.63560	1.81700	-77.31903	-4.71431	-51.91734	16.21190	41.98327	0.33058	0.37958	0.04236	0.26904	
60	60.00000	0.23600	90.51532	73.03224	9.40468	-16.54666	23.23226	-13.51809	20.09965	-30.53680	-13.36637	-7.80943	3.64614	3.01304	-1.10969	-37.86407	-21.43509	8.59929	-151.13919	2.43840	48.07675	21.86994	5.01382	0.33046	0.37991	0.36541	0.08561	
61	61.00000	0.24000	90.50962	71.93774	10.35619	-16.63217	22.39524	-16.61641	20.29987	-27.19562	-13.19682	-7.84391	3.33080	2.89854	-1.11042	-32.37543	-25.29949	-5.09525	-108.27839	41.97733	130.78424	39.35802	-17.86449	0.33011	0.38031	0.65242	-0.05117	
62	62.00000	0.24400	90.47826	72.16808	9.60877	-16.92390	23.37270	-16.41882	20.28356	-26.76606	-13.05277	-7.96856	3.49816	2.93617	-1.03067	-15.36930	10.27790	5.76954	106.85110	54.58602	146.76041	22.20465	-32.28933	0.32970	0.38052	0.68555	-0.16160	
63	63.00000	0.24800	90.55610	72.79244	7.53964	-16.89945	25.52721	-14.75325	20.19883	-27.76881	-13.02007	-8.11961	3.80608	2.80247	-0.89673	-11.70407	5.45644	-2.51776	63.54060	52.15326	88.68774	-2.88749	-21.66408	0.32942	0.38039	0.39450	-0.19446	
64	64.00000	0.25200	90.45789	72.67871	6.95925	-16.89861	26.32355	-15.21418	20.02921	-27.18642	-13.07550	-8.18282	3.78122	2.84961	-0.89789	-3.47479	6.40848	9.18215	36.69145	17.99716	46.51690	-17.74068	6.74328	0.32935	0.38021	0.05607	-0.07357	
65	65.00000	0.25600	90.63333	73.08527	5.58445	-16.71327	27.54258	-13.10147	19.54340	-28.95206	-13.16022	-8.14508	4.03992	2.77197	-0.82860	16.14567	8.33693	18.82333	85.27741	-71.40545	60.62228	-24.76601	30.92945	0.32955	0.38001	-0.12520	0.10870	
66	66.00000	0.26000	90.61936	73.35820	5.01607	-16.08852	27.61334	-11.58162	19.15565	-30.12497	-13.27251	-8.02521	4.00476	2.78094	-0.97891	14.47538	0.98560	-25.82486	16.38972	-64.52402	-12.13059	-0.27649	44.70108	0.33002	0.37971	-0.17249	0.22943	
67	67.00000	0.26400	90.42151	73.21356	6.36943	-16.02226	26.26844	-12.03532	19.21814	-30.05428	-13.16422	-7.82365	4.02719	2.75808	-0.95017	28.80440	22.22381	-47.03203	15.78370	-30.08549	-46.14587	10.76893	20.71356	0.33050	0.37995	-0.07002	0.31082	
68	68.00000	0.26800	90.24445	73.48919	6.17116	-15.77210	26.26322	-10.62923	18.98962	-31.39462	-13.18985	-7.82094	4.28082	2.85953	-1.03618	6.67489	10.06999	-61.28356	-44.33886	-17.59358	-48.10662	38.07094	34.35186	0.33085	0.37994	0.09012	0.31034	
69	69.00000	0.27200	89.93005	72.85851	8.21761	-15.71791	24.34892	-13.74976	19.48023	-28.82125	-12.86272	-7.41675	3.99962	2.89405	-0.93291	-28.22514	-15.60003	-30.69577	-106.17173	18.35243	-32.05297	60.24922	45.38441	0.33135	0.37997	0.25708	0.23650	
70	70.00000	0.27600	89.99902	72.63110	8.56572	-15.73955	24.10499	-14.64617	19.55310	-27.86072	-12.70712	-7.30839	3.96626	2.94669	-0.93985	-25.71996	-17.00656	27.36439	-3.26492	8.58520	57.26719	36.79919	8.35627	0.33123	0.37993	0.35417	0.20913	
71	71.00000	0.28000	90.15045	72.82906	8.86414	-15.70291	23.79529	-14.98702	19.57594	-27.19718	-12.56175	-7.28152	3.81943	2.96930	-0.85267	-26.40912	-44.15854	35.38873	19.26367	3.24909	39.61075	23.38988	2.11177	0.33088	0.38001	0.29107	0.18807	
72	72.00000	0.28400	90.28251	72.79862	8.80945	-15.72629	23.89634	-15.53530	19.84700	-26.70664	-12.50737	-7.29021	3.83969	3.04148	-1.06746	-15.04925	-17.06421	58.62030	90.95358	-38.60026	49.64877	8.99853	9.81425	0.33058	0.38009	0.17039	0.09634	
