	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_001.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	62.30254	87.61643	36.97042	-22.05486	10.87207	19.63190	20.95807	-60.60042	-17.69138	-8.64043	-18.76549	-2.05524	-2.18817									0.38314	0.34502			2.51200
2	2.00000	0.00400	62.88803	87.42157	35.05340	-20.68023	10.58803	19.70922	21.13337	-61.99517	-17.84080	-8.66048	-18.91441	-1.94299	-1.78193	-33.65999	53.52661	153.38860	-85.57616	-388.72925	-293.50098	25.09331	5.08822	0.38542	0.34614			
3	3.00000	0.00800	63.50995	86.92219	33.22574	-20.07756	11.26572	19.63479	21.13583	-62.95139	-17.95277	-8.70052	-18.99672	-1.89947	-1.58336	-40.68525	10.47804	89.09956	-159.47784	-182.57347	-191.58055	57.29855	-6.91337	0.38661	0.34639	0.81481	0.20539	
4	4.00000	0.01200	63.60050	86.14733	32.22914	-19.96445	11.77856	19.04327	21.00429	-62.90638	-17.64610	-8.75845	-19.03527	-1.90416	-1.43559	-42.69477	-16.97135	-17.93731	-160.86342	-58.04143	-76.13549	86.74551	-30.88727	0.38681	0.34599	0.50016	0.21107	
5	5.00000	0.01600	63.36680	85.63825	32.28841	-20.14252	11.68256	19.19550	20.89674	-63.15086	-17.36545	-8.94090	-19.06999	-1.92451	-1.39490	-26.37271	-27.54735	-69.63724	-55.78867	87.66342	-24.50636	69.34580	-46.15495	0.38639	0.34538	0.47076	0.24197	
6	6.00000	0.02000	63.04668	85.70039	32.58603	-20.67640	12.14525	20.24037	21.06720	-64.22066	-17.09637	-9.11002	-19.11776	-1.94424	-1.44068	-25.59332	-25.20502	-79.15533	75.29050	174.42624	4.63599	39.00045	-70.00782	0.38598	0.34481	0.46255	0.28657	
