	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jimin_004.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	94.98206	82.02291	20.86110	-29.38086	16.58553	-46.24501	26.41476	-4.54707	-6.40595	-3.20485	3.19312	-7.49332	-3.98511									0.44524	0.41155			2.45200
2	2.00000	0.00400	95.19345	81.15127	20.42515	-27.91476	13.90287	-47.06789	26.85462	-3.88315	-6.59161	-3.57098	3.10263	-7.61956	-3.79635	11.10310	0.46016	41.19189	-160.59622	-568.87006	28.28081	-28.29819	-48.65181	0.44522	0.41173			
3	3.00000	0.00800	95.23210	80.73587	20.90056	-27.17066	11.99522	-47.43890	27.19425	-3.25404	-6.63249	-3.63375	3.04273	-7.48869	-4.06985	-17.23874	-38.74343	27.69713	-82.62450	-251.36147	28.42254	-30.15239	12.15613	0.44549	0.41187	0.04451	0.83605	
4	4.00000	0.01200	95.41943	80.49701	20.12764	-26.79220	12.15873	-47.43448	27.14046	-3.32923	-6.83230	-3.48671	3.31523	-7.36418	-3.98964	-20.84765	-10.72779	47.76160	-30.79876	-62.49644	-24.15612	-21.31017	32.12157	0.44589	0.41196	-0.03334	0.06963	
5	5.00000	0.01600	95.64715	80.49722	20.15576	-27.12378	12.15996	-47.64203	27.36150	-3.26667	-6.80201	-3.36859	3.18328	-7.34275	-4.00575	-0.19086	-11.97017	53.94701	-6.96577	59.47418	-39.05154	11.91188	12.15685	0.44614	0.41206	-0.13016	-0.36669	
6	6.00000	0.02000	95.86915	80.45181	20.22635	-27.72898	12.54665	-47.92725	27.58226	-3.20403	-6.73761	-3.36435	3.04679	-7.26131	-4.08212	-10.19449	-8.02036	27.08951	3.91068	143.90228	-61.06664	3.13748	4.09407	0.44618	0.41200	-0.19521	-0.51375	
