	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_010.c3d
7	7.00000	0.02400	59.32718	71.61620	34.25772	-12.34967	7.94084	-0.60190	13.40351	-36.77289	-11.52415	0.09405	-16.23598	-13.29633	4.35717	-22.12621	-0.84182	-36.42068	43.30034	14.13986	-27.98993	48.89575	46.30847	0.39212	0.30776	0.41220	0.46700	
8	8.00000	0.02800	59.15009	71.53764	35.31608	-12.50409	7.05177	-0.89761	13.31901	-36.59534	-11.22850	0.14868	-16.28263	-13.21546	4.35988	-58.91199	-21.26794	-5.02812	-5.55222	27.14915	-27.49603	49.93829	53.50005	0.39153	0.30721	0.39365	0.53064	
9	9.00000	0.03200	59.28278	71.57163	35.52773	-12.69377	6.91722	-1.51810	13.50294	-36.10142	-11.14711	0.49351	-16.42539	-13.21048	4.64758	-62.10136	-14.99725	82.62284	67.26217	-58.87111	-25.10907	20.77629	35.29882	0.39116	0.30723	0.33491	0.56938	
10	10.00000	0.03600	59.80323	72.08149	32.47525	-12.13395	9.35448	1.36914	13.71439	-38.99915	-11.08262	0.40688	-16.12168	-13.15139	4.76967	-34.58074	-26.28408	119.36022	10.09262	-66.95420	10.35697	8.19953	-20.33742	0.39121	0.30718	0.20541	0.58047	
11	11.00000	0.04000	60.23875	71.65556	30.80176	-11.99906	11.00093	0.66389	13.84921	-38.13990	-11.09145	0.30484	-16.10863	-13.18945	4.76103	-16.96913	-24.33956	115.28243	-54.72643	-66.32282	29.66487	-8.92732	-16.95951	0.39110	0.30730	0.10541	0.55828	
12	12.00000	0.04400	60.73130	71.64427	27.73775	-11.65012	13.45846	1.15949	13.96575	-38.55799	-11.15687	0.23647	-15.91541	-13.11685	4.72933	20.75414	1.67410	83.47329	-22.26951	-149.45584	43.31035	0.18746	-51.18140	0.39133	0.30686	0.09721	0.53367	
13	13.00000	0.04800	60.90732	71.47285	25.45125	-11.16034	15.04460	1.24923	13.79961	-38.36140	-11.07662	-0.13732	-15.78636	-13.06289	4.62147	17.07184	19.99836	25.06871	-21.68378	-83.84434	18.24504	-12.01255	-54.80228	0.39140	0.30640	0.14297	0.53831	
14	14.00000	0.05200	60.91910	71.48672	26.77333	-11.46134	13.73311	-1.02199	13.82336	-36.29359	-11.23502	-0.21656	-16.07795	-13.03648	4.72447	-20.40796	28.85953	-3.40088	-7.76362	45.92623	-20.92070	-26.47445	0.21035	0.39155	0.30591	0.21940	0.54479	
15	15.00000	0.05600	60.88313	71.41205	29.04093	-12.13784	11.89515	-3.84115	13.72681	-33.58570	-11.30182	-0.12748	-16.49157	-13.00362	4.94407	-25.94757	-32.06598	8.94423	-15.33713	120.49918	-2.96163	9.38680	6.95960	0.39155	0.30581	0.35868	0.55436	
16	16.00000	0.06000	60.98809	71.37988	27.45831	-12.11163	14.02577	-2.82449	13.56988	-34.56609	-11.16703	-0.12620	-16.07410	-13.02431	4.66752	-21.16320	-37.72710	25.26486	47.49689	128.49892	-37.10892	36.85265	13.88067	0.39133	0.30541	0.59562	0.49559	
17	17.00000	0.06400	61.08531	71.79539	27.83562	-12.47407	14.10135	-2.66044	13.49575	-35.03098	-11.00908	0.02937	-16.22062	-12.92963	4.83474	-21.09421	-11.35475	72.46241	129.21112	194.41219	-134.22707	41.19989	72.86556	0.39088	0.30554	0.79113	0.41260	
18	18.00000	0.06800	61.56413	72.40910	25.22684	-12.71322	17.76056	0.07772	13.93911	-38.46231	-10.84496	0.50460	-15.66811	-12.89724	4.79410	1.02293	-34.42327	57.98833	91.41200	197.41924	-131.95233	52.26255	28.94601	0.39037	0.30561	0.87496	0.38015	
19	19.00000	0.07200	61.54850	72.53135	26.12117	-12.79813	17.35265	0.66156	14.02192	-39.30996	-10.59211	0.29468	-15.80198	-12.87306	4.59523	5.32837	-27.79149	15.79233	75.77870	72.39549	-79.97121	56.77599	-12.80579	0.39005	0.30564	0.83770	0.34666	
20	20.00000	0.07600	61.69129	73.01667	24.82563	-12.75727	18.73099	3.53724	14.39752	-42.45803	-10.38901	0.40994	-15.57903	-12.77241	4.53532	28.56136	10.94512	37.22829	132.92241	-41.54484	-84.85666	34.14927	-14.18755	0.38991	0.30573	0.67983	0.35250	
21	21.00000	0.08000	61.84790	73.59028	24.91402	-12.98687	18.19669	3.99700	14.66660	-43.22076	-10.32521	0.17745	-15.94896	-12.46092	4.42735	21.57243	2.47898	63.59477	80.16945	-89.21044	-10.25404	31.08741	-13.94413	0.38977	0.30501	0.43478	0.41729	
22	22.00000	0.08400	62.20137	73.63505	22.91914	-12.47362	19.87822	6.14821	14.96620	-45.06349	-10.13990	0.28821	-15.71181	-12.73367	4.35933	-14.56678	-39.34479	113.11541	-21.96694	-64.92169	61.66429	36.47733	-13.11683	0.38967	0.30457	0.19274	0.49534	
23	23.00000	0.08800	62.75324	73.40279	19.55030	-12.36344	22.91143	6.96502	14.97895	-45.59838	-10.03762	0.07460	-15.45279	-12.63343	4.27043	-17.40338	-62.86006	163.65913	-21.23662	-38.11489	98.61394	28.78123	-30.59452	0.38938	0.30377	0.16931	0.52695	
24	24.00000	0.09200	63.51063	73.47250	20.06841	-12.56311	22.35806	5.87812	15.00418	-44.01374	-9.91142	0.06407	-15.78843	-12.80685	3.98262	-6.35830	-15.81321	121.07535	23.19178	-69.47720	12.48936	44.08541	15.27445	0.38904	0.30354	0.34659	0.49110	
25	25.00000	0.09600	63.72168	73.59107	19.21132	-12.66199	22.68722	5.50860	14.88746	-44.09072	-9.68409	0.22777	-15.79001	-12.52235	4.16368	0.33533	37.35542	28.19960	52.98005	-104.20689	-90.32909	33.28054	37.96682	0.38891	0.30341	0.51225	0.44340	
26	26.00000	0.10000	63.73520	73.89091	19.63376	-12.69318	21.94860	5.77024	14.92311	-44.63236	-9.64374	0.38179	-15.94233	-12.41157	4.27016	-10.46633	-0.69943	-8.92339	-19.08952	-24.98358	-46.02155	7.50050	43.78594	0.38894	0.30347	0.51641	0.44972	
27	27.00000	0.10400	63.65025	73.44968	18.23441	-12.57932	23.44073	6.91600	14.72429	-45.81829	-9.62325	0.56847	-15.64397	-12.37473	4.24498	-5.32755	-24.44818	7.19072	-96.24784	45.51920	-12.03152	-2.62933	-10.06915	0.38911	0.30310	0.36276	0.47719	
28	28.00000	0.10800	63.79300	73.12305	16.86805	-12.77570	25.01155	7.56923	14.58941	-46.46875	-9.67573	0.28133	-15.47736	-12.29893	4.14779	12.59642	-2.79010	-30.36520	-109.57397	25.32071	-17.71838	2.22995	-19.11511	0.38903	0.30286	0.22944	0.44066	
29	29.00000	0.11200	63.40641	72.57127	18.85488	-12.98806	23.03963	5.45525	14.34513	-44.54561	-9.60522	0.39270	-15.75977	-12.23488	4.11317	11.57684	1.40291	-51.28467	-58.89210	-65.27435	-18.20807	27.83332	15.51717	0.38890	0.30258	0.21399	0.41480	
30	30.00000	0.11600	63.38594	72.65326	16.95036	-12.64534	24.40977	5.82548	14.29164	-44.92561	-9.45079	0.39392	-15.64461	-12.17459	4.05386	-11.50093	-14.37869	-18.96864	-4.85318	-26.18040	24.54232	49.09780	3.07867	0.38870	0.30245	0.27083	0.43871	
31	31.00000	0.12000	63.25962	72.53234	19.30421	-12.82840	22.39130	3.48886	14.24193	-42.44402	-9.20940	0.41374	-16.13023	-12.24163	4.07015	-42.76869	-45.97500	15.32354	-3.57317	148.07793	50.63343	57.50202	3.45639	0.38857	0.30245	0.31206	0.47248	
32	32.00000	0.12400	63.52049	72.62791	18.68609	-13.02459	23.90087	3.74268	14.37014	-42.50155	-8.97660	0.42903	-16.06131	-12.31898	4.00245	-42.78512	-64.10630	52.65414	20.80031	159.68031	58.27425	49.06834	1.31421	0.38854	0.30253	0.24170	0.48599	
33	33.00000	0.12800	63.67899	72.68932	15.06651	-12.72940	27.79865	6.73336	14.45893	-45.12036	-8.79903	0.43870	-15.48694	-12.32966	3.94703	-23.48658	-37.16771	7.64806	-72.95424	212.19923	22.11032	38.10013	-3.27316	0.38853	0.30229	0.19171	0.46450	
34	34.00000	0.13200	63.60042	72.05178	17.81444	-13.63046	26.45246	4.61091	14.27540	-43.16519	-8.66541	0.41789	-15.65045	-12.26270	3.91202	-8.64378	-9.27580	-8.69436	-41.29576	217.83290	-67.52992	20.34161	-3.18123	0.38841	0.30184	0.28743	0.39194	
35	35.00000	0.13600	63.57505	72.35998	18.03650	-13.76267	26.65157	5.51045	14.65945	-44.47591	-8.64693	0.42500	-15.26730	-12.42806	3.95740	1.16332	-14.93683	19.44691	102.34548	75.07136	-35.96270	14.70126	5.14842	0.38822	0.30143	0.31967	0.38341	
36	36.00000	0.14000	63.75493	72.86220	17.84212	-13.95219	27.02532	6.83845	14.80103	-45.60723	-8.57590	0.46418	-15.03148	-12.57478	3.83769	7.43985	-0.94978	22.25488	147.74266	-13.32343	-28.72979	24.92136	20.85980	0.38780	0.30085	0.39690	0.39559	
37	37.00000	0.14400	63.75271	73.55914	19.14994	-14.24823	25.46556	6.31946	15.04891	-45.48843	-8.48538	0.58849	-15.21212	-12.51976	3.89063	3.84102	30.21597	26.12407	198.23462	-171.29977	-100.27605	35.20352	25.41386	0.38718	0.30017	0.62327	0.32300	
38	38.00000	0.14800	63.97630	74.45155	17.14887	-13.80206	26.32759	8.64820	15.43530	-48.15475	-8.32339	0.66006	-15.07527	-12.43391	4.03787	-15.74936	2.74952	41.69351	109.74722	-140.42448	-104.34669	56.28399	11.11217	0.38678	0.29968	0.76006	0.26371	
39	39.00000	0.15200	64.06130	74.43520	16.95592	-13.75307	26.47112	9.75635	15.63194	-49.63798	-8.04643	0.67233	-15.01511	-12.33904	4.04673	-23.08405	-31.36000	-1.68836	-76.74399	59.03288	-64.01044	66.79998	-1.13723	0.38656	0.29946	0.72207	0.21624	
40	40.00000	0.15600	63.96087	73.84942	17.17864	-13.82393	26.77098	11.35933	15.51111	-51.27778	-7.78805	0.64780	-14.80971	-12.23491	3.98046	-7.41804	-33.58556	-37.97215	-91.05811	136.51941	-31.38753	59.31079	-5.91262	0.38665	0.29934	0.60239	0.20809	
41	41.00000	0.16000	63.75671	73.70279	18.35071	-13.96203	26.20903	12.39157	15.51347	-52.42822	-7.56211	0.62297	-14.78015	-12.15970	3.84187	10.05361	-65.02897	-22.23407	31.80315	108.90716	82.91953	41.01378	-42.67758	0.38670	0.29933	0.42202	0.30165	
42	42.00000	0.16400	63.79350	74.12427	19.12334	-13.94311	25.75430	14.46381	15.57325	-53.60490	-7.45273	0.30613	-14.84403	-12.29905	3.37546	7.34591	-23.16063	-78.14576	160.17326	-91.59079	76.01793	52.04741	-24.58141	0.38673	0.29961	0.28554	0.37749	
43	43.00000	0.16800	63.15342	74.99008	19.53740	-13.56019	24.32438	15.13711	15.82149	-54.46651	-7.12950	0.42393	-15.00162	-12.10576	3.58514	1.36617	17.81833	-100.44772	113.39301	-205.39845	-13.53612	62.81933	-11.33167	0.38676	0.29984	0.23302	0.45672	
44	44.00000	0.17200	62.98881	75.02949	18.36654	-13.35746	24.84870	15.44851	15.87312	-54.66120	-6.92545	0.21704	-14.96576	-12.03566	3.50937	-0.40804	11.53541	-62.55005	-40.28711	-188.46005	-16.68304	50.41573	-46.75159	0.38671	0.30007	0.33184	0.49814	
45	45.00000	0.17600	62.65266	74.67455	19.18075	-13.15926	23.16288	14.22137	15.64870	-53.71893	-6.72424	0.05036	-15.32938	-11.89082	3.66696	7.70539	6.92448	-1.56903	-98.58138	-120.60207	-39.71209	48.68748	-40.60783	0.38673	0.29985	0.52916	0.45468	
46	46.00000	0.18000	62.97971	74.24270	18.23251	-13.05402	24.01517	13.78607	15.66789	-53.37862	-6.53640	-0.10889	-15.36904	-11.94328	3.47091	4.80732	-23.25560	77.38867	-84.67640	11.69498	-32.76474	46.76215	-24.06518	0.38654	0.29937	0.59610	0.39821	
47	47.00000	0.18400	63.27209	73.99593	17.25931	-12.99714	25.12825	13.66294	15.75878	-53.44348	-6.33799	-0.14461	-15.26677	-11.99326	3.44147	-5.23010	-9.75115	49.28162	-37.34476	52.90100	-22.51080	41.55765	1.38507	0.38632	0.29874	0.53562	0.33589	
48	48.00000	0.18800	63.37505	73.94010	17.42007	-12.95007	25.22985	13.22047	15.71141	-53.01435	-6.17828	-0.09869	-15.28921	-12.06433	3.44018	-20.51119	-18.23351	85.18335	16.76601	39.19907	38.24164	42.27090	28.92727	0.38611	0.29830	0.37606	0.36008	
49	49.00000	0.19200	63.95281	74.13008	15.73897	-12.99550	26.92319	13.80404	15.58792	-53.27377	-5.97910	0.08757	-15.31013	-12.04559	3.44384	-35.22031	-6.48393	32.13875	36.65097	-23.90236	47.97157	49.33001	42.37300	0.38615	0.29785	0.33250	0.32904	
50	50.00000	0.19600	63.63435	74.23083	16.06648	-12.92478	26.35727	15.13811	15.32765	-54.47856	-5.78196	0.24095	-15.30216	-11.89547	3.65258	-36.26869	-43.67542	-58.21094	-30.22654	-15.02323	96.26685	36.66473	10.43040	0.38615	0.29772	0.31313	0.27923	
51	51.00000	0.20000	63.48662	73.89008	18.74722	-13.01390	23.87065	14.78740	15.15336	-53.45144	-5.70198	0.17077	-15.64630	-12.05581	3.34692	-32.00782	-24.00894	-72.34323	-26.48756	-61.70435	55.35689	25.74265	-24.76474	0.38625	0.29754	0.32077	0.28519	
52	52.00000	0.20400	63.05462	74.01027	19.73436	-12.86071	22.29005	15.63342	15.28034	-54.51388	-5.59186	0.04183	-15.76350	-11.91569	3.65954	-25.30035	24.67626	-52.82368	49.51308	-83.57971	-39.31040	20.36792	-40.42974	0.38624	0.29719	0.34432	0.31620	
53	53.00000	0.20800	63.06530	74.28611	20.14681	-12.93752	21.83756	16.06526	15.51062	-54.99913	-5.53231	-0.15342	-15.80364	-11.85828	3.73640	-25.26182	-31.07045	48.52994	54.74030	26.69659	15.18307	36.74971	-35.67549	0.38604	0.29717	0.18484	0.36171	
54	54.00000	0.21200	63.44799	74.44756	17.44991	-12.62502	24.73175	16.87237	15.73534	-55.58697	-5.27355	-0.24409	-15.39863	-11.91617	3.64098	-38.07367	14.16914	77.87846	99.68362	43.26944	-14.96501	76.04655	-15.94214	0.38607	0.29693	0.10260	0.33354	
55	55.00000	0.21600	63.69090	75.08467	15.97499	-12.82358	26.25265	17.39052	15.80909	-56.39468	-4.90046	-0.28165	-15.24480	-11.65412	4.20442	-39.44646	11.65956	137.63008	110.80875	13.45839	10.93739	91.83796	3.44112	0.38586	0.29713	0.07453	0.32071	
56	56.00000	0.22000	64.55195	75.32641	11.75739	-12.68943	30.38996	17.73058	15.80118	-56.32523	-4.53004	-0.21762	-15.05795	-11.60544	4.10070	-29.90125	-64.13884	145.68314	-29.57401	126.75951	65.43338	92.22682	3.92007	0.38550	0.29719	0.15833	0.30860	
57	57.00000	0.22400	64.85693	74.86137	10.85643	-13.08149	32.26284	18.22133	15.49223	-56.67025	-4.17812	-0.25187	-14.72084	-11.58509	3.95101	-27.53777	-31.69556	19.24986	-93.20207	156.62997	-11.62862	69.92652	-19.38224	0.38556	0.29677	0.43068	0.25157	
58	58.00000	0.22800	64.70450	74.57904	10.91582	-13.06101	32.46312	18.89787	15.38493	-57.54420	-3.99513	-0.37405	-14.63924	-11.61337	4.06982	-16.76438	-4.18467	-41.11634	-98.34623	96.89288	-14.26635	36.34670	-22.56856	0.38558	0.29642	0.60457	0.24437	
59	59.00000	0.23200	64.52834	74.07929	13.87030	-13.47060	30.10345	18.91378	15.04264	-57.45305	-3.89367	-0.43111	-14.98330	-11.64622	4.02203	0.05367	-18.09201	-36.74503	-122.42805	55.23848	42.11603	32.13424	-15.30237	0.38536	0.29595	0.54777	0.27660	
60	60.00000	0.23600	64.42007	73.61171	13.79711	-13.28195	30.10126	20.14620	15.00725	-58.41224	-3.72124	-0.49262	-14.95449	-11.77452	3.88030	13.77578	23.79060	-41.23255	-93.03716	-62.64236	18.63261	48.88993	-5.80045	0.38524	0.29530	0.37029	0.31614	
61	61.00000	0.24000	64.19707	73.33936	14.57416	-13.23286	28.91717	20.12825	14.91948	-58.47739	-3.46197	-0.47312	-15.15434	-11.67451	4.07141	39.29332	39.73827	-17.87581	-64.30183	-120.07101	71.23772	67.73093	3.26957	0.38493	0.29477	0.09926	0.37285	
62	62.00000	0.24400	64.28677	73.13280	13.15809	-12.98117	29.76409	20.37015	14.68130	-58.05862	-3.12259	-0.46475	-15.26939	-11.61603	3.86304	44.66553	2.98945	8.70599	-65.86143	-32.85139	116.33717	116.08016	16.91312	0.38462	0.29454	-0.22827	0.41685	
63	63.00000	0.24800	64.24801	72.80621	12.61585	-13.00351	30.56231	18.08278	14.69719	-55.56693	-2.47101	-0.33841	-15.21682	-11.61998	3.74615	22.25954	5.75460	-32.12021	-52.56412	36.75301	75.54088	154.61952	37.07714	0.38433	0.29464	-0.30014	0.39110	
64	64.00000	0.25200	64.02832	72.71239	12.76167	-12.93513	30.44428	16.38626	14.48986	-53.60038	-1.82414	-0.16940	-15.29653	-11.54732	3.75629	-0.11235	1.90997	-4.55357	39.09587	22.97266	33.44764	150.22882	49.16512	0.38418	0.29516	-0.05634	0.32956	
65	65.00000	0.25600	64.21151	73.14518	12.57429	-13.01976	30.78658	15.24339	14.73440	-52.55061	-1.22562	0.05480	-15.39726	-11.57390	3.79448	-25.93661	-1.40665	4.85259	97.83118	51.41198	-44.04247	144.27014	64.82698	0.38377	0.29575	0.30945	0.26574	
66	66.00000	0.26000	64.06725	73.51039	12.57785	-13.16357	31.03533	15.85676	14.82910	-53.44007	-0.66518	0.34959	-15.23144	-11.47489	3.98322	-39.61555	7.76592	-1.11084	103.65176	25.40727	-68.48478	113.17068	68.12088	0.38352	0.29589	0.57411	0.27736	
67	67.00000	0.26400	64.19814	73.97990	12.36686	-13.30366	31.19107	16.44061	14.94271	-54.25556	-0.35276	0.59976	-15.32989	-11.38277	4.18654	-36.60884	12.16987	28.26288	99.77729	-22.05472	-55.73801	78.49230	48.74577	0.38302	0.29573	0.67141	0.34140	
68	68.00000	0.26800	64.29274	74.30584	12.30441	-13.40878	31.12517	17.56852	15.02124	-55.53963	-0.07281	0.73937	-15.39187	-11.27512	4.36258	-13.23480	12.97449	4.07674	27.25443	-20.64635	-46.14111	74.33613	54.29696	0.38286	0.29537	0.62499	0.36012	
69	69.00000	0.27200	64.23061	74.19812	11.79049	-13.45860	31.58657	18.58253	14.98257	-56.69340	0.23985	1.03342	-15.32396	-11.14940	4.37866	6.48557	16.76692	18.74370	-21.47298	-54.82202	-42.54125	63.79150	40.18145	0.38253	0.29501	0.47208	0.34856	
70	70.00000	0.27600	64.44437	74.13953	9.08467	-13.30838	33.81826	20.64414	15.12237	-58.85069	0.47688	1.05995	-15.08263	-10.98419	4.44773	2.04360	-50.05347	20.59729	-82.75349	68.70341	38.15218	55.98509	30.51363	0.38254	0.29484	0.33142	0.28334	
71	71.00000	0.28000	64.40009	73.53249	10.96517	-13.43100	32.93970	20.80857	15.10269	-58.53640	0.75082	1.27700	-15.01624	-11.28431	3.95996	-6.56220	-42.55724	-6.57890	-105.83274	103.62643	20.04301	60.97753	40.57413	0.38247	0.29470	0.26542	0.16986	
72	72.00000	0.28400	64.38512	73.28252	11.31967	-13.53211	32.47422	20.73816	15.03902	-58.78117	1.00141	1.38560	-15.04152	-11.17473	4.14564	-1.21278	30.86782	-35.84650	-35.12065	-20.79742	-67.07983	71.65859	23.13268	0.38235	0.29450	0.22260	0.08240	
