	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_007.c3d
7	7.00000	0.02400	82.55651	91.03587	41.56216	-17.41648	2.75050	-14.96771	18.10444	-22.55016	-8.42581	-2.43309	-24.39862	-5.54491	-0.85789	48.16853	14.08965	-268.40536	-117.63790	133.44194	-33.81359	-4.75912	-15.31342	0.38482	0.35705	0.16565	-0.03589	
8	8.00000	0.02800	81.60107	90.74984	44.12983	-18.49613	0.61186	-15.28236	18.02956	-22.42914	-8.53895	-2.53420	-24.39967	-5.50445	-0.95894	47.01685	27.95145	-194.27876	-25.59743	78.68487	5.08974	-33.06498	-36.92675	0.38451	0.35696	0.16222	-0.02602	
9	9.00000	0.03200	80.99847	90.82312	45.61156	-18.99107	-0.46492	-14.56074	17.69216	-22.89751	-8.78706	-2.70858	-24.38735	-5.47092	-1.00693	67.12206	43.25676	-87.83727	36.74508	30.85201	21.20485	-63.13499	-33.24915	0.38415	0.35669	0.18893	-0.01104	
10	10.00000	0.03600	80.90829	91.05361	45.37827	-19.01615	-0.32441	-13.32477	17.47518	-24.12505	-9.07024	-2.77128	-24.35578	-5.43995	-1.14877	73.86934	51.60487	-28.10428	83.01352	-68.86504	-54.93627	-108.67744	-26.80210	0.38382	0.35664	0.33962	-0.08359	
11	11.00000	0.04000	80.78560	91.50648	44.94797	-18.62115	-0.38825	-11.47047	17.58061	-26.28475	-9.61771	-2.88591	-24.31058	-5.41237	-1.18035	45.39435	43.05838	2.62586	46.23420	-123.85959	-109.66879	-135.24074	-8.22847	0.38373	0.35691	0.41627	-0.12571	
12	12.00000	0.04400	80.93074	91.43156	44.00763	-18.29345	-0.01532	-10.83097	17.64142	-27.38034	-10.08397	-2.81093	-24.26529	-5.40419	-1.15042	22.30401	18.25113	52.66645	-42.01316	-154.08977	-134.73956	-131.27466	26.43757	0.38346	0.35746	0.42770	-0.05564	
13	13.00000	0.04800	81.20112	91.17674	43.11585	-17.57175	0.11853	-10.69373	17.77892	-28.10321	-10.61609	-2.68167	-24.22668	-5.42388	-1.19523	-3.29625	-7.70751	46.55381	-112.11278	-81.03994	-124.76971	-119.72538	46.67034	0.38339	0.35783	0.28154	0.07110	
14	14.00000	0.05200	81.33465	90.53384	42.65115	-17.56072	0.62881	-12.61514	17.99128	-26.68146	-11.03784	-2.47350	-24.18745	-5.46758	-1.17920	-32.10287	-20.19480	-4.61660	-94.76517	-31.16585	-66.82304	-89.86760	49.81928	0.38321	0.35810	0.05893	0.13958	
15	15.00000	0.05600	81.14567	90.42110	42.62447	-17.10837	0.33716	-13.78176	18.39413	-25.69962	-11.36794	-2.32728	-24.14147	-5.51683	-1.09608	-35.89714	-14.37404	-7.90133	18.28782	-61.37871	-14.46494	-71.30997	12.94552	0.38305	0.35831	0.08632	0.19068	
16	16.00000	0.06000	81.26958	90.69112	42.21637	-16.78482	0.55402	-14.08560	18.52544	-25.40047	-11.64131	-2.40517	-24.11190	-5.54431	-1.01398	-31.85521	6.96986	19.92362	53.52736	5.32025	30.04814	-80.45636	-52.20705	0.38322	0.35835	0.10034	0.26122	
17	17.00000	0.06400	81.28915	90.85477	42.11971	-16.85260	0.86271	-14.20004	18.73333	-25.06225	-12.00913	-2.76555	-24.12288	-5.52128	-0.79985	-10.85483	35.55298	17.56395	10.88482	-6.49937	34.58113	-73.56056	-81.40187	0.38348	0.35834	0.21628	0.26316	
18	18.00000	0.06800	81.42673	90.77769	41.40777	-16.45759	1.27631	-13.51781	18.37787	-25.66193	-12.18038	-3.05902	-24.15170	-5.44920	-0.64874	31.84540	57.84216	-1.98486	-103.61023	-31.89981	-80.33643	-30.32184	-41.50967	0.38368	0.35846	0.49781	0.23569	
19	19.00000	0.07200	81.24547	90.04150	41.09933	-16.16830	1.58531	-14.46753	18.49699	-25.45006	-12.17575	-3.07354	-24.17154	-5.36014	-0.58162	38.79129	60.43864	17.37189	-155.08412	-1.25841	-144.26767	-37.80725	-9.48808	0.38359	0.35868	0.60342	0.20211	
20	20.00000	0.07600	81.56891	89.53239	39.99008	-15.93484	2.62893	-14.79130	18.21964	-25.60862	-12.42523	-3.07932	-24.18055	-5.29096	-0.46228	32.01133	42.53488	36.66193	-120.55564	-17.26875	-61.48434	-58.00624	18.81698	0.38347	0.35881	0.38575	0.04346	
21	21.00000	0.08000	81.54024	89.05771	39.89104	-16.00982	2.60866	-14.88665	18.22287	-25.54391	-12.63151	-2.86044	-24.17786	-5.25565	-0.48058	38.82029	19.02232	-22.46641	-62.21880	-20.88268	-11.19238	-46.18183	54.10830	0.38307	0.35907	0.14596	-0.14692	
22	22.00000	0.08400	81.38740	89.04267	40.13034	-16.33692	2.32732	-13.77525	18.26874	-26.66311	-12.81076	-2.61351	-24.15545	-5.25427	-0.59026	23.17649	5.11838	3.00471	80.37485	-24.46179	80.84950	-41.10637	34.68708	0.38271	0.35952	-0.00372	-0.15439	
23	23.00000	0.08800	81.56339	89.76260	40.18353	-16.33854	2.13210	-10.47378	17.94337	-29.08904	-12.94885	-2.58608	-24.11777	-5.27444	-0.60260	19.00038	-0.71862	27.54399	208.80719	28.84241	106.31261	-44.29771	11.42612	0.38277	0.35985	0.00567	-0.03227	
24	24.00000	0.09200	81.57585	90.66312	41.00293	-16.66090	1.72127	-7.54893	17.94462	-31.73532	-13.10141	-2.53691	-24.06934	-5.31309	-0.73687	30.44865	-8.57429	2.69149	208.89751	65.44059	47.55905	-62.80926	4.93337	0.38275	0.36010	0.18558	0.04546	
25	25.00000	0.09600	81.59927	91.43327	41.44440	-16.90862	1.44715	-5.45628	17.89173	-33.48188	-13.34587	-2.55480	-24.01822	-5.36032	-0.91303	25.04077	-16.46515	30.86317	187.15118	53.87313	9.85453	-83.67020	-2.11548	0.38284	0.36014	0.35310	0.12988	
26	26.00000	0.10000	81.81593	92.17262	41.25957	-17.10758	1.90603	-4.23780	18.10029	-34.80803	-13.64720	-2.55867	-23.97782	-5.39260	-1.07037	27.04962	-12.11598	-15.27332	82.42503	71.96107	-28.52377	-92.29226	-10.43602	0.38279	0.36038	0.43539	0.19558	
27	27.00000	0.10400	81.47576	92.09409	41.32980	-17.35500	2.13272	-4.43871	17.86021	-34.67722	-13.96567	-2.64484	-23.95106	-5.39204	-1.23488	25.21363	6.80115	-48.28641	-70.79293	65.43274	57.63931	-88.46833	-28.42280	0.38314	0.36051	0.17035	0.30604	
28	28.00000	0.10800	81.43553	91.68101	40.22249	-17.05344	3.41957	-3.99981	17.27554	-34.57504	-14.27464	-2.79309	-23.93374	-5.36837	-1.24187	25.19715	27.20861	-29.69994	-121.02126	44.23241	61.59655	-70.44388	-22.55367	0.38364	0.36063	-0.04676	0.45290	
29	29.00000	0.11200	81.23711	91.06516	38.86655	-16.50237	4.84202	-4.37228	17.45989	-34.24706	-14.52237	-2.82398	-23.91444	-5.33516	-1.24320	21.02864	38.87178	-2.34297	-151.71008	-21.81146	25.11268	-38.81326	1.00608	0.38407	0.36070	-0.11343	0.44394	
30	30.00000	0.11600	81.39923	90.48496	36.69146	-15.57289	6.63323	-4.39012	17.34968	-34.00175	-14.64188	-2.76554	-23.87206	-5.29423	-1.11748	13.99054	41.82151	61.53829	-92.78094	-97.83356	72.24282	-12.36007	20.81347	0.38427	0.36071	-0.22412	0.32059	
31	31.00000	0.12000	81.73139	90.32578	34.95635	-14.57248	7.82290	-3.75794	17.73096	-34.25515	-14.69018	-2.61871	-23.79627	-5.23415	-1.03431	31.38385	39.01290	-1.10109	-56.78917	-81.27674	105.06190	-5.33309	36.08904	0.38438	0.36072	-0.26597	0.05150	
32	32.00000	0.12400	81.39049	90.02139	36.08015	-14.54241	6.56786	-3.32030	17.55807	-34.18051	-14.73343	-2.44053	-23.69821	-5.14724	-1.06668	57.56639	34.72380	-45.73137	-31.92050	-27.08569	69.42151	-14.97339	38.13181	0.38439	0.36083	-0.08003	-0.13533	
33	33.00000	0.12800	81.36706	90.10165	36.67376	-15.02275	5.94343	-3.32123	17.27330	-34.11565	-14.82747	-2.31429	-23.60429	-5.03951	-1.22240	71.98501	30.49168	-37.74043	178.73717	-41.48626	-32.13329	-27.90505	30.89685	0.38446	0.36104	0.35253	-0.20424	
34	34.00000	0.13200	81.08530	91.46860	37.44992	-15.58614	4.91322	-1.18187	17.31439	-36.48088	-14.94937	-2.24243	-23.53308	-4.95470	-1.40180	59.26537	21.84368	-55.09657	279.44077	-18.52611	-65.89926	-39.06466	22.06254	0.38458	0.36130	0.59913	-0.15789	
35	35.00000	0.13600	80.92081	92.33666	37.67284	-16.25352	4.83064	0.99989	17.16792	-38.76754	-15.13174	-2.20376	-23.48536	-4.93483	-1.52660	17.63433	9.77363	-13.32494	194.20747	32.02766	-53.77118	-72.06293	-8.49928	0.38474	0.36146	0.58278	0.04449	
36	36.00000	0.14000	80.97596	93.02032	37.02616	-16.22671	5.57463	2.67720	17.26528	-40.59764	-15.54516	-2.34799	-23.45519	-4.97215	-1.48097	2.50359	4.16353	34.55543	115.10270	22.14261	-63.37305	-52.22194	-12.05628	0.38497	0.36132	0.49977	0.15680	
37	37.00000	0.14400	81.19859	93.25574	36.15187	-15.89330	6.46835	3.14346	17.53698	-41.32267	-15.58736	-2.29334	-23.41776	-5.00826	-1.52897	4.51270	9.03647	94.83293	-6.36208	83.39184	-83.14037	-25.23279	-19.66479	0.38483	0.36106	0.32433	0.29569	
38	38.00000	0.14800	81.68511	92.96735	35.01702	-15.60328	8.17419	2.61233	17.84650	-41.20271	-15.77574	-2.46478	-23.31532	-5.01373	-1.45726	-2.22484	15.42600	75.81976	-119.99653	53.88566	-99.62350	-54.00218	-51.08194	0.38465	0.36056	0.11196	0.34759	
39	39.00000	0.15200	81.85496	92.29604	33.60941	-14.81147	9.34845	1.62964	18.03620	-40.67967	-16.01449	-2.65537	-23.12748	-5.01814	-1.40784	3.06187	13.57284	16.23802	-193.21742	-5.53607	-91.57793	-67.70680	-41.92915	0.38432	0.36009	-0.07533	0.25251	
40	40.00000	0.15600	81.80815	91.42272	33.11077	-14.88911	9.97149	0.37363	17.99222	-39.80688	-16.26179	-2.77680	-22.92007	-5.05049	-1.38756	11.13159	4.75893	-7.44451	-220.17935	22.83313	-57.88571	-70.52235	-16.37099	0.38383	0.35977	-0.17589	0.22378	
41	41.00000	0.16000	81.80163	90.53292	33.30834	-14.93591	9.82215	-1.33786	17.77860	-38.32015	-16.49088	-2.79807	-22.80362	-5.08804	-1.46069	19.95100	2.44701	-73.40054	-190.45084	23.37358	43.84379	-49.80965	0.87053	0.38351	0.35974	-0.25569	0.17401	
42	42.00000	0.16400	81.20687	89.86469	34.89746	-15.24376	8.43347	-2.04641	17.32609	-37.15405	-16.57286	-2.79965	-22.82981	-5.07622	-1.52267	35.47331	14.61037	-143.34335	-94.20107	33.92069	84.93206	-22.18933	15.68113	0.38377	0.35993	-0.15057	0.05115	
43	43.00000	0.16800	80.65237	89.79583	36.50810	-15.90111	7.00689	-2.12526	17.32054	-36.89010	-16.61106	-2.69697	-22.94380	-4.99939	-1.61176	49.01996	27.02387	-100.67796	116.60577	32.19258	57.07035	-15.48680	16.13970	0.38410	0.36049	0.06110	-0.01477	
44	44.00000	0.17200	80.40268	90.79197	36.87608	-16.30116	6.78524	0.37878	17.82258	-39.00950	-16.66304	-2.68378	-23.02599	-4.91504	-1.68419	23.02714	21.35154	-69.51408	335.66016	46.37112	72.34605	-12.30524	-17.55359	0.38464	0.36082	0.16599	0.02139	
45	45.00000	0.17600	80.09914	92.48038	36.97049	-16.22252	6.93390	4.53652	18.57256	-42.64821	-16.65525	-2.84588	-22.97616	-4.88603	-1.62619	-16.34914	0.64695	-16.84309	355.25443	52.15953	149.54665	-18.75540	-54.17278	0.38487	0.36085	0.01072	0.10158	
46	46.00000	0.18000	80.26665	93.62911	35.43531	-15.90712	8.58755	8.51981	18.97421	-45.53093	-16.72972	-3.12295	-22.78565	-4.90392	-1.55949	-40.48165	-14.41865	27.68414	244.68350	56.93402	184.98831	-25.02118	-75.97363	0.38474	0.36059	-0.18990	0.22347	
47	47.00000	0.18400	80.31559	94.43112	33.98957	-15.43179	10.25570	11.04355	19.17235	-47.32439	-16.77336	-3.45708	-22.54587	-4.91574	-1.43888	-31.04724	-4.79418	26.30857	147.77824	10.65668	79.93052	-27.83767	-81.98195	0.38445	0.36016	-0.12476	0.28707	
48	48.00000	0.18800	80.51532	94.79612	32.04879	-14.94701	11.93799	11.78303	19.03861	-47.97419	-16.91611	-3.78037	-22.38493	-4.87789	-1.37840	11.09015	27.81477	40.91525	38.91672	4.89719	-48.54704	-22.35272	-55.26709	0.38434	0.35968	-0.01025	0.26607	
49	49.00000	0.19200	80.59734	94.72948	31.29711	-15.37021	12.89582	10.66378	18.72870	-47.35206	-16.99405	-3.90147	-22.35815	-4.78801	-1.32649	57.65539	58.48140	-45.58446	-72.56253	25.54635	-136.73094	9.86662	11.61529	0.38428	0.35953	0.07725	0.12412	
50	50.00000	0.19600	80.15862	94.21014	32.64551	-15.75569	11.57059	8.11856	18.46932	-45.59591	-16.93100	-3.68244	-22.42580	-4.67754	-1.36934	84.38953	64.39658	-56.97842	-171.83961	-10.66214	-45.87256	27.00737	75.17194	0.38407	0.35953	-0.02767	-0.03037	
51	51.00000	0.20000	80.14237	93.36309	33.25250	-16.13095	10.92710	6.66587	17.94451	-43.92967	-16.86979	-3.26966	-22.50798	-4.59387	-1.46924	74.23762	44.35476	-11.60105	-216.50362	-38.70854	34.05740	16.04210	102.59979	0.38372	0.35944	-0.09665	-0.03312	
52	52.00000	0.20400	80.06674	92.52341	33.41544	-15.99874	10.52096	4.16327	17.91481	-41.55890	-16.85511	-2.80375	-22.55156	-4.56681	-1.59110	42.75992	18.47541	-38.10546	-228.06929	-85.05490	63.06429	-3.12672	93.54404	0.38327	0.35915	-0.15553	0.04339	
53	53.00000	0.20800	79.84243	91.45705	33.38124	-15.43364	10.12324	2.65378	17.53463	-39.60872	-16.90133	-2.46386	-22.55346	-4.58428	-1.65563	13.07230	9.55039	-62.78420	-211.18831	-41.02169	45.37625	-12.68840	56.71982	0.38284	0.35866	-0.13215	0.16435	
54	54.00000	0.21200	79.56946	90.87492	33.36624	-15.36122	10.24001	1.73990	17.27113	-38.88605	-16.92812	-2.31464	-22.52118	-4.60080	-1.62023	-3.52410	20.35829	-54.85573	-93.08881	50.15177	-22.61271	-19.62917	-1.76451	0.38244	0.35815	0.04605	0.21204	
55	55.00000	0.21600	79.42513	90.71893	33.26119	-15.55797	10.64026	2.70868	16.82613	-39.84537	-17.02524	-2.46484	-22.45083	-4.58281	-1.47682	-7.38399	36.88617	-11.96797	-1.67916	25.99640	-92.18013	-25.04646	-53.11195	0.38232	0.35773	0.27416	0.18357	
56	56.00000	0.22000	79.43806	90.79697	32.29210	-15.40272	11.48272	3.51280	16.74050	-41.32026	-17.13295	-2.74104	-22.35335	-4.52773	-1.29162	-4.07573	41.60566	50.86588	4.25807	-68.95499	-157.90314	-15.29606	-62.66235	0.38241	0.35748	0.50562	0.16324	
57	57.00000	0.22400	79.81389	90.76663	29.82322	-15.05002	13.40475	3.85123	16.62926	-42.20251	-17.20351	-2.97814	-22.25607	-4.46948	-1.13960	-3.22693	25.61037	192.76639	-59.52056	-54.17818	-140.14255	4.91066	-43.00884	0.38261	0.35745	0.46650	0.31032	
58	58.00000	0.22800	80.98960	90.31549	25.97689	-14.72899	17.14972	2.05679	16.72866	-41.04618	-17.16634	-3.10303	-22.17049	-4.44331	-1.08407	-2.74226	0.65297	296.32755	-142.65714	-49.30219	-57.12949	27.00361	-19.47556	0.38280	0.35751	0.16880	0.43900	
59	59.00000	0.23200	82.18737	89.61131	20.56435	-14.20820	21.96742	-0.19023	16.77152	-38.78944	-17.02056	-3.15252	-22.10765	-4.46144	-1.12903	2.82986	-13.58867	252.39314	-148.85104	-166.91318	25.76325	60.50857	-0.09297	0.38296	0.35751	-0.13240	0.28607	
60	60.00000	0.23600	83.00372	89.12601	15.12104	-13.49953	26.33743	-2.25742	16.98008	-36.70953	-16.65203	-3.12088	-22.06567	-4.50487	-1.22211	6.98896	-9.84992	185.35616	-82.51520	-211.95425	41.51307	85.84966	3.55366	0.38298	0.35734	-0.26269	0.10996	
61	61.00000	0.24000	83.66970	88.93350	9.98710	-12.97716	30.55499	-2.81366	17.15635	-35.94688	-16.27363	-3.14237	-22.01951	-4.54405	-1.26096	2.10032	5.70356	83.76654	-19.05417	-147.59660	47.79820	69.61971	-9.52850	0.38282	0.35698	-0.25021	-0.00196	
62	62.00000	0.24400	83.68257	88.97379	7.32265	-12.74723	32.75180	-2.42946	17.06280	-36.16256	-16.05322	-3.21603	-21.94851	-4.56037	-1.19035	-8.02189	20.13158	-35.90366	29.45917	-48.34783	15.28864	30.12636	-16.43229	0.38245	0.35640	0.00665	-0.08405	
63	63.00000	0.24800	83.42125	89.16268	7.15706	-12.70601	32.92712	-1.02081	16.58594	-37.54004	-16.01805	-3.28419	-21.87058	-4.55479	-1.04001	-13.81577	25.15800	-82.42078	70.79876	31.34031	-60.63039	-7.47337	-18.09100	0.38203	0.35578	0.32547	-0.17011	
64	64.00000	0.25200	83.03497	89.50449	9.95393	-13.23022	30.43844	-1.08707	16.70812	-37.93301	-16.10653	-3.35591	-21.81398	-4.52921	-0.89225	-12.08541	21.81660	-109.26325	44.68274	56.78514	-100.79035	-24.84727	-30.35650	0.38173	0.35522	0.51154	-0.23386	
65	65.00000	0.25600	82.54227	89.52547	13.91106	-13.80378	26.80984	-1.52279	16.60121	-37.86556	-16.19824	-3.50360	-21.78520	-4.48771	-0.78697	-4.96647	15.40912	-182.54869	-17.00118	81.07500	-61.74770	-19.95874	-56.65518	0.38162	0.35486	0.50370	-0.21316	
66	66.00000	0.26000	81.58186	89.37758	19.37145	-14.65729	21.94739	-2.04834	16.52373	-37.50572	-16.22666	-3.76653	-21.77224	-4.43848	-0.74689	-0.02717	10.52081	-254.64493	-51.37856	146.16756	-16.91525	2.62677	-77.13117	0.38171	0.35465	0.32819	-0.07035	
67	67.00000	0.26400	80.51658	89.12129	24.39896	-15.87679	17.83312	-2.11070	16.59858	-37.43725	-16.13442	-4.07294	-21.74807	-4.39150	-0.72092	-0.53668	10.36665	-200.37805	-29.83497	145.84207	40.53719	34.02771	-70.65590	0.38194	0.35445	0.09164	0.17363	
68	68.00000	0.26800	79.96386	89.13927	26.38916	-16.83695	16.35013	-1.63719	16.66564	-37.57529	-15.94794	-4.31080	-21.68655	-4.33613	-0.68186	-0.11051	12.91769	-147.33302	-3.00221	67.37060	68.86162	52.95982	-43.53687	0.38225	0.35415	-0.05704	0.31469	
69	69.00000	0.27200	79.32909	89.10023	27.16009	-17.19018	15.72571	-1.48726	16.76443	-37.48379	-15.76761	-4.44827	-21.59540	-4.27089	-0.64403	3.05948	10.64302	-113.25355	-27.41008	0.11126	36.74615	50.00830	-17.05820	0.38252	0.35368	-0.04578	0.30026	
70	70.00000	0.27600	79.05617	88.92651	26.71883	-17.11072	16.03519	-2.15962	16.75010	-36.78127	-15.63914	-4.49945	-21.51168	-4.21365	-0.64734	0.74791	0.97681	-92.15347	-29.86038	-31.09065	-10.03682	37.71350	-2.66014	0.38259	0.35312	0.08614	0.18497	
