	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_004.c3d
7	7.00000	0.02400	106.54305	87.25491	-23.79082	-18.42536	51.21449	-7.71184	20.06447	-35.97030	-1.97565	-6.93709	-5.50654	-1.20252	-6.73405	31.00249	58.73870	85.71806	30.17749	-128.99483	-68.77129	-42.84335	-6.06414	0.51591	0.47332	-0.49465	-0.01519	
8	8.00000	0.02800	106.79187	87.34492	-24.46718	-18.56177	51.17009	-8.09740	20.22879	-36.07290	-2.19167	-6.85204	-5.52676	-1.18815	-6.49759	13.38943	61.31213	27.40779	15.51654	-151.04594	-93.80682	-43.79212	17.72671	0.51606	0.47345	-0.53823	-0.01311	
9	9.00000	0.03200	106.76237	87.37965	-24.46569	-18.37914	50.64605	-8.42934	20.45361	-36.04755	-2.35615	-6.79265	-5.64830	-1.26372	-6.32936	12.39134	14.94460	-40.72640	-3.61467	-68.55632	-69.14937	-37.08526	28.90856	0.51619	0.47377	-0.69622	-0.05252	
10	10.00000	0.03600	106.47294	87.32384	-23.49401	-18.17963	49.69735	-9.04534	20.83965	-35.73905	-2.48955	-6.61579	-5.67506	-1.30629	-6.43743	11.45893	-5.27217	-90.43107	-11.77481	1.90933	-42.55458	-33.58732	30.96103	0.51652	0.47426	-0.81920	-0.06517	
11	11.00000	0.04000	106.03999	87.27076	-22.61325	-17.70024	48.90059	-8.55378	21.00500	-36.27007	-2.61998	-6.53981	-5.64880	-1.45040	-6.41255	-2.59328	11.03144	-70.44617	-3.60741	-5.22332	-13.91500	-34.33329	16.22363	0.51683	0.47502	-0.77069	-0.10270	
12	12.00000	0.04400	105.90944	87.29220	-22.25251	-17.61937	48.47463	-8.22283	20.89932	-36.61884	-2.77045	-6.48186	-5.62446	-1.35126	-6.28007	9.39776	30.07368	3.28913	9.57145	-24.39623	-15.16798	-31.82275	20.87632	0.51717	0.47583	-0.58576	-0.20037	
13	13.00000	0.04800	106.06620	87.34776	-22.84386	-17.64208	48.92538	-8.31929	21.00915	-36.61040	-2.88178	-6.36941	-5.59983	-1.36748	-6.20269	22.68264	-21.61199	70.47226	-4.28340	34.90714	68.20873	-31.10046	12.90902	0.51763	0.47655	-0.32991	-0.31588	
14	14.00000	0.05200	106.46443	87.26467	-22.68552	-17.84805	49.16663	-9.00101	21.16903	-35.34748	-2.98624	-6.37705	-5.66109	-1.45642	-6.59402	29.96894	17.31942	82.56855	-1.35024	14.32425	80.99938	-35.79714	5.75091	0.51782	0.47708	-0.13357	-0.41147	
15	15.00000	0.05600	106.72562	87.34183	-24.05417	-18.15035	50.19125	-9.13601	21.01567	-35.20061	-3.08095	-6.32626	-5.58894	-1.43266	-6.27324	42.97857	65.57507	35.42614	-15.39221	-19.22934	31.45746	-25.16444	18.85422	0.51802	0.47738	-0.08950	-0.47324	
16	16.00000	0.06000	106.74400	87.13534	-23.43514	-18.33697	49.72657	-10.53445	21.05825	-33.66431	-3.08384	-6.23528	-5.75443	-1.46602	-6.40244	48.12698	-19.39543	-0.68513	-15.47230	82.61880	53.93492	-13.67388	23.98829	0.51845	0.47758	-0.19790	-0.53142	
17	17.00000	0.06400	106.72278	87.21150	-23.59788	-18.70667	50.41902	-9.46978	20.89893	-34.45809	-3.12578	-6.14549	-5.58438	-1.54021	-6.80826	43.35416	23.13372	-30.22698	23.99053	52.32250	-12.15639	-8.84576	26.17677	0.51889	0.47796	-0.39062	-0.59747	
18	18.00000	0.06800	106.49475	87.32679	-23.99912	-18.85592	50.67914	-8.56083	20.62406	-35.60647	-3.14132	-6.03575	-5.65706	-1.55754	-6.54473	35.45791	44.25166	-36.51016	60.37407	31.69609	-71.29767	0.22269	26.21945	0.51946	0.47852	-0.57799	-0.56785	
19	19.00000	0.07200	106.43253	87.68799	-24.18519	-19.05982	51.22867	-7.07706	20.77720	-37.26726	-3.14537	-5.93970	-5.56716	-1.70238	-6.70774	25.46830	10.50229	-18.37581	64.22212	45.94648	-61.48631	-15.41341	19.89852	0.52000	0.47914	-0.68228	-0.34266	
20	20.00000	0.07600	106.33815	87.83719	-23.38564	-19.26209	50.46791	-6.38883	20.73433	-38.13084	-3.30156	-5.87327	-5.58681	-1.56860	-6.63214	11.64503	31.70356	-54.83945	56.15801	-32.51520	-67.15936	-29.49530	8.30630	0.52033	0.47959	-0.71197	0.05865	
21	21.00000	0.08000	105.98051	88.13899	-22.51266	-18.94280	49.38792	-4.87170	20.92927	-39.86433	-3.40396	-5.86592	-5.49716	-1.81627	-6.53584	-5.79988	-22.25800	-143.09178	45.42493	-57.14931	-25.50952	-14.05633	-2.21625	0.52051	0.47977	-0.63267	0.47840	
22	22.00000	0.08400	105.18307	88.20073	-19.67550	-18.37472	46.50217	-5.28830	21.15984	-39.36610	-3.39024	-5.88818	-5.60752	-1.79914	-6.77861	-13.27747	7.89981	-220.06529	2.84757	-63.77188	-28.76074	-13.36730	-5.09822	0.52065	0.47995	-0.47691	0.46526	
23	23.00000	0.08800	104.22773	88.15674	-17.83852	-17.62432	44.44053	-5.23993	21.25077	-39.75063	-3.44542	-5.91250	-5.49115	-1.81825	-6.38287	-11.74822	34.23605	-223.82384	-84.45969	9.04337	-37.21768	-20.71653	-7.00515	0.52076	0.48027	-0.34199	0.02506	
24	24.00000	0.09200	103.39539	87.52621	-16.05217	-17.08766	43.12347	-6.45105	21.28544	-38.58082	-3.49052	-5.95194	-5.39801	-1.88479	-6.42440	-1.43047	2.68418	-178.74477	-158.86986	101.04730	-30.86356	-20.94228	-9.14067	0.52093	0.48065	-0.25877	-0.46949	
25	25.00000	0.09600	102.80156	86.88904	-15.61733	-16.99495	43.12794	-8.31700	21.36937	-37.13005	-3.58380	-5.98853	-5.28843	-1.87968	-6.34554	17.04717	2.59361	-113.70438	-133.21225	104.21152	-20.60258	-28.30131	-9.37230	0.52110	0.48116	-0.23935	-0.75399	
26	26.00000	0.10000	102.48523	86.45621	-16.33468	-16.96297	44.22771	-9.38451	21.30285	-36.01307	-3.72541	-6.02221	-5.16189	-1.81146	-6.51078	36.82150	-1.24228	-42.99767	-56.46641	38.28503	37.07154	-29.84218	-1.23227	0.52122	0.48156	-0.19751	-0.64079	
27	27.00000	0.10400	102.46323	86.43649	-17.04372	-17.03148	44.79872	-10.53058	21.35534	-34.77145	-3.85122	-5.98917	-5.23515	-1.73436	-6.59991	44.37889	-1.37059	23.46803	38.40834	-26.67834	121.41771	-33.00172	7.68457	0.52143	0.48196	-0.14980	-0.32722	
28	28.00000	0.10800	102.67431	86.76237	-17.96547	-17.16999	45.57362	-9.39711	21.10873	-35.03100	-4.03067	-5.95178	-5.13264	-1.71318	-6.81511	33.60544	5.39387	48.64505	32.34681	-47.96536	154.97986	-19.56101	14.45417	0.52157	0.48241	-0.09241	-0.06828	
29	29.00000	0.11200	102.85430	86.69546	-17.70281	-17.27694	45.04544	-9.38322	20.78124	-34.60083	-4.06454	-5.86504	-5.15320	-1.67028	-6.76096	15.86276	26.83356	40.77002	12.31240	-48.76189	63.33463	-7.71816	15.89670	0.52172	0.48297	-0.07303	0.02438	
30	30.00000	0.11600	102.99944	86.85583	-17.79710	-17.13035	45.02268	-9.09859	20.80035	-34.80338	-4.15306	-5.81528	-5.16705	-1.81948	-6.68301	-4.68579	36.02468	18.22316	45.28538	-7.86938	-12.89902	-14.81730	14.35306	0.52194	0.48343	-0.13866	-0.09037	
31	31.00000	0.12000	102.99977	87.05886	-16.26047	-17.17929	43.60418	-9.17717	20.77528	-34.89673	-4.22849	-5.74353	-5.36908	-1.81447	-6.42701	-10.68929	-8.99798	-38.55408	41.92951	43.21541	12.06953	-6.68071	16.31432	0.52213	0.48372	-0.19536	-0.16669	
32	32.00000	0.12400	102.68026	87.18829	-15.85429	-16.95308	43.51220	-8.14397	20.94976	-35.59915	-4.23313	-5.68558	-5.25274	-2.00897	-6.69747	-25.72817	-15.99803	-53.96979	-15.06156	27.88548	4.05161	2.95329	11.54537	0.52224	0.48365	-0.22508	-0.19102	
33	33.00000	0.12800	102.56920	86.94180	-15.55978	-16.93568	43.15725	-8.67109	21.08265	-35.33794	-4.22054	-5.65182	-5.23730	-2.03610	-6.38368	-17.73336	9.25424	3.38574	-41.89185	5.05231	-24.04085	9.51856	4.77887	0.52181	0.48338	-0.27729	-0.30758	
34	34.00000	0.13200	102.70993	86.85267	-16.24594	-17.18387	43.92647	-8.56368	21.14029	-35.39948	-4.14968	-5.64923	-5.13448	-1.92563	-6.49824	23.29638	-16.66749	28.77762	-61.69075	28.50020	43.79019	7.02572	-15.43726	0.52149	0.48301	-0.25612	-0.39251	
35	35.00000	0.13600	102.80007	86.45019	-17.60607	-17.14558	45.34108	-8.84340	21.24187	-34.82726	-4.12070	-5.78562	-5.03263	-2.03747	-6.72377	47.59747	19.89759	67.88226	-65.72123	44.45698	14.13535	1.41071	-16.95419	0.52144	0.48291	-0.20968	-0.54378	
36	36.00000	0.14000	103.26787	86.31780	-17.34686	-17.48876	45.33475	-10.23682	21.37761	-33.72671	-4.09430	-5.80375	-5.27323	-2.03273	-6.71645	47.42664	59.11096	82.43158	10.38344	64.63326	3.87916	-3.06112	9.41898	0.52175	0.48315	-0.20173	-0.58719	
37	37.00000	0.14400	103.45969	86.55235	-17.42298	-17.68624	45.68456	-9.24256	21.28611	-34.42443	-4.13652	-5.73262	-5.22292	-2.19497	-6.62587	21.35665	29.72334	22.44763	68.37785	79.01688	66.31112	-16.62753	15.27751	0.52249	0.48353	-0.18324	-0.37408	
38	38.00000	0.14800	103.44443	86.85837	-16.77703	-17.87302	45.42472	-7.91811	21.10346	-35.35781	-4.23566	-5.71024	-5.10502	-2.23695	-6.67829	-6.11870	15.21287	-20.98516	96.07248	19.22955	37.71237	-33.23206	-5.81990	0.52314	0.48391	-0.26292	-0.11857	
39	39.00000	0.15200	103.28992	87.31045	-15.43779	-17.71354	43.94868	-8.10200	21.31355	-35.18682	-4.41010	-5.81591	-5.36350	-2.21605	-6.50320	2.16295	-9.12908	-43.28280	104.97456	-46.67319	49.01738	-42.36186	-13.19795	0.52347	0.48406	-0.36642	0.13126	
40	40.00000	0.15600	103.08943	87.70053	-15.69577	-17.45803	44.02272	-6.28718	21.15833	-36.48566	-4.58774	-5.83935	-5.18338	-2.14795	-6.81027	2.41503	18.22644	-30.71698	45.58659	-108.11349	-24.48750	-49.23607	-28.38892	0.52358	0.48401	-0.35625	0.21634	
41	41.00000	0.16000	103.04380	87.67322	-16.79832	-17.23726	44.38251	-6.54383	21.25931	-36.83487	-4.81383	-6.04687	-5.07315	-2.17438	-6.39672	-8.37060	1.23016	-15.54090	-16.97486	-66.59214	-35.89334	-50.42599	-52.08056	0.52313	0.48390	-0.16814	0.03477	
42	42.00000	0.16400	102.96174	87.56469	-17.05179	-17.35036	44.78465	-6.64593	21.09267	-36.43822	-4.99524	-6.24007	-4.98309	-2.10316	-6.72879	30.91371	-18.29129	-19.82684	-18.20723	32.60072	18.47221	-24.74236	-23.79736	0.52261	0.48389	0.10921	-0.30788	
43	43.00000	0.16800	102.88408	87.52534	-18.82229	-17.65915	46.57412	-6.80969	20.86744	-36.43901	-5.02591	-6.20330	-4.72601	-1.93026	-6.71442	40.13848	61.85271	9.54992	-35.22964	29.02141	-82.14720	-18.05265	-5.18839	0.52229	0.48426	0.22131	-0.53732	
44	44.00000	0.17200	103.03652	87.28849	-18.91796	-17.95430	46.79774	-9.27570	21.12024	-34.64008	-5.15837	-6.25772	-4.85617	-1.93095	-6.43813	12.46513	13.75647	6.77358	-27.76963	64.17936	-18.20886	-49.63720	-7.37473	0.52214	0.48490	0.09333	-0.44442	
45	45.00000	0.17600	102.94130	87.29958	-18.93527	-18.06351	47.19541	-8.52143	20.95210	-34.98724	-5.43579	-6.24625	-4.72066	-1.99046	-6.62248	18.21213	-30.51296	-8.93876	-2.15123	34.87223	71.16516	-46.47490	-9.09601	0.52219	0.48552	-0.17467	-0.18483	
46	46.00000	0.18000	102.98479	87.27135	-19.71814	-18.11766	47.83712	-7.08965	20.64869	-36.11343	-5.54533	-6.32346	-4.48019	-1.99628	-6.80154	-10.00653	-25.77441	41.70301	-5.46984	-48.29262	33.50116	-51.80934	8.71195	0.52242	0.48596	-0.46191	0.09084	
47	47.00000	0.18400	103.28541	87.26234	-19.58575	-18.13680	47.42775	-6.32792	20.72440	-36.77052	-5.85739	-6.17427	-4.53910	-2.16052	-6.76126	-9.86452	14.52332	100.11822	-0.20455	-125.69619	-44.28589	-50.28748	13.97721	0.52250	0.48607	-0.62721	0.26674	
48	48.00000	0.18800	103.78931	87.27205	-20.17588	-18.37280	47.26623	-5.79011	20.77780	-37.68339	-5.94974	-6.22703	-4.60313	-2.22236	-6.62604	6.76401	1.49534	124.06981	-29.59751	-137.21001	-29.79678	-33.25415	-6.80230	0.52251	0.48590	-0.53504	0.32074	
49	49.00000	0.19200	104.28887	87.02351	-20.47571	-18.56415	47.17364	-6.17877	20.82677	-37.14875	-6.11569	-6.26682	-4.76111	-2.18719	-6.82048	-3.73890	-21.35411	116.34975	-50.04322	-68.89635	-5.35721	-34.70779	1.92168	0.52231	0.48557	-0.26850	0.14938	
50	50.00000	0.19600	104.69105	86.87110	-21.66225	-19.04455	48.12405	-5.97664	20.73472	-37.55183	-6.20303	-6.24511	-4.55280	-2.06558	-6.75832	11.03537	20.35183	81.71838	-29.56560	-1.52537	-59.98834	-33.41877	4.94339	0.52208	0.48540	0.00546	-0.17245	
51	51.00000	0.20000	104.92010	86.78535	-21.59540	-19.19397	48.22242	-6.66730	20.80768	-37.17215	-6.35706	-6.23958	-4.57709	-2.18992	-6.70249	11.99885	28.85245	100.34061	-35.92725	35.62863	-21.21842	-26.46293	-12.37686	0.52197	0.48551	0.26217	-0.33964	
52	52.00000	0.20400	105.49454	86.59106	-22.53775	-19.53032	49.23452	-7.83274	20.72116	-35.98623	-6.40762	-6.32379	-4.56589	-2.26301	-6.55658	23.99594	32.73934	124.36741	-43.37457	52.85007	6.13669	-27.78291	-26.37937	0.52179	0.48593	0.32913	-0.39815	
53	53.00000	0.20800	105.91364	86.43798	-23.46326	-19.84469	50.40685	-8.42899	20.81677	-35.47593	-6.58848	-6.41277	-4.41690	-2.46436	-6.55688	19.17688	18.55867	71.38276	-35.17033	67.89412	-2.69785	-56.42366	-26.94722	0.52177	0.48650	0.15219	-0.39247	
54	54.00000	0.21200	106.06577	86.30885	-23.49494	-20.08135	50.67799	-8.94161	20.79463	-34.97078	-6.86774	-6.51349	-4.49030	-2.52362	-6.52084	12.01660	9.49749	31.28231	0.70321	15.14017	-11.60608	-47.43089	-12.14577	0.52169	0.48671	-0.09344	-0.22150	
55	55.00000	0.21600	106.16782	86.44085	-24.08540	-20.11654	51.11173	-8.43597	20.82263	-35.56222	-6.95895	-6.50754	-4.49635	-2.50330	-6.54234	21.96778	22.54353	36.59558	56.61560	-73.75078	-41.90934	-29.21879	1.69066	0.52155	0.48697	-0.31308	0.03960	
56	56.00000	0.22000	106.36384	86.76069	-24.81096	-19.94823	51.32384	-7.48322	20.88827	-36.66897	-7.08239	-6.51784	-4.55453	-2.47210	-6.46434	11.94960	-6.62029	58.51012	55.48172	-62.88083	-33.02666	-34.83287	-3.03657	0.52146	0.48709	-0.42368	0.18447	
57	57.00000	0.22400	106.63410	86.88303	-24.89806	-20.01117	51.37192	-6.37862	20.80961	-37.74975	-7.23435	-6.55777	-4.45892	-2.29467	-6.66334	12.52372	12.41841	65.68461	10.07657	-36.15599	-44.10856	-40.94890	-4.44682	0.52135	0.48721	-0.38382	0.13696	
58	58.00000	0.22800	106.88701	86.84025	-25.55542	-19.94582	51.73470	-5.99939	20.80110	-38.40756	-7.42819	-6.56968	-4.43962	-2.34652	-6.44359	14.54920	54.06696	67.14217	-31.10246	-49.13720	-81.58669	-37.54512	-7.46827	0.52120	0.48722	-0.22635	0.05802	
59	59.00000	0.23200	107.17099	86.63549	-25.93430	-20.04102	51.95267	-6.99045	20.89020	-37.83066	-7.55777	-6.61202	-4.45325	-2.31577	-6.32976	21.24365	21.61596	46.41275	-15.72325	-25.41950	-40.53379	-7.54990	-7.09407	0.52095	0.48704	-0.07373	0.00152	
60	60.00000	0.23600	107.25738	86.71463	-25.55640	-20.01961	51.53234	-7.88601	21.11350	-36.96995	-7.49652	-6.60622	-4.67536	-2.46587	-6.41846	9.62212	-34.66132	-7.84179	15.85918	58.30892	42.22070	7.83428	3.93512	0.52075	0.48680	0.00495	-0.13352	
61	61.00000	0.24000	107.10295	86.76331	-25.10748	-20.28296	51.64332	-7.28833	20.98613	-37.21473	-7.47785	-6.56315	-4.52440	-2.48618	-6.68377	-5.99527	-44.03686	-10.95837	43.88127	124.91558	44.70860	9.83243	19.28923	0.52064	0.48648	0.00008	-0.32530	
62	62.00000	0.24400	107.16581	87.06440	-24.83255	-20.46235	51.85239	-7.03378	21.24023	-37.40752	-7.38292	-6.44515	-4.46955	-2.63682	-6.73388	-12.74642	9.80569	-36.28034	35.41293	94.96315	-4.58583	18.25758	16.32911	0.52066	0.48643	-0.00050	-0.39470	
63	63.00000	0.24800	106.81239	87.04742	-24.14145	-20.29638	51.49818	-7.49762	21.32472	-37.05677	-7.29901	-6.43285	-4.44908	-2.68533	-6.50318	-15.99530	12.24244	-62.42026	16.24987	71.58763	-0.53189	17.24674	4.75322	0.52070	0.48651	0.01234	-0.23661	
64	64.00000	0.25200	106.66215	87.19556	-23.27211	-20.18057	50.96130	-7.16774	21.50877	-37.28664	-7.23128	-6.40661	-4.33896	-2.78468	-6.51196	4.32023	15.16401	-50.51177	-0.08939	-0.99474	15.55455	18.88755	-1.30584	0.52073	0.48663	0.06766	0.05829	
65	65.00000	0.25600	106.39764	87.04929	-23.27458	-19.96275	50.67763	-6.96251	21.28575	-37.43043	-7.16210	-6.43669	-4.15712	-2.73641	-6.40856	16.46302	52.96901	-32.84392	-48.17319	-131.07297	-7.33679	27.32432	-23.34326	0.52066	0.48665	0.16904	0.34620	
66	66.00000	0.26000	106.39523	86.81196	-22.57971	-19.90856	49.26182	-8.82526	21.28389	-35.80018	-7.04995	-6.57762	-4.34438	-2.63359	-6.20042	20.03981	21.88413	14.07265	-47.62379	-148.68413	10.51388	32.88727	-35.37351	0.52051	0.48667	0.19711	0.44326	
67	67.00000	0.26400	106.50948	86.66771	-23.18120	-19.75955	49.40094	-9.45639	21.33278	-35.02332	-6.95120	-6.70390	-4.30088	-2.69287	-6.36260	14.60190	8.14168	-21.30591	-0.97397	-74.04684	34.44401	32.97095	-13.57083	0.52039	0.48680	0.10941	0.25454	
68	68.00000	0.26800	106.21700	86.79467	-24.21979	-19.80300	50.21137	-7.68943	20.86992	-36.58553	-6.84012	-6.68479	-3.85651	-2.60340	-6.23241	-9.44096	6.55159	-6.81263	43.12662	-33.63504	38.35450	39.59757	15.26209	0.52052	0.48706	-0.01327	0.07968	
69	69.00000	0.27200	106.45478	87.02341	-23.78272	-19.76800	49.69831	-8.52866	20.97805	-35.58192	-6.66158	-6.59686	-4.12656	-2.53834	-6.21692	-28.07913	-34.62763	30.01074	84.40418	-4.91839	55.05544	43.87695	31.00611	0.52078	0.48744	-0.08812	0.12956	
70	70.00000	0.27600	106.45712	87.47096	-23.69378	-19.74837	49.67709	-7.04813	21.00025	-36.74352	-6.48603	-6.45505	-3.88766	-2.53380	-6.26225	-34.92449	-15.19925	-16.71266	104.66708	-43.87805	40.39218	21.94934	31.81396	0.52091	0.48774	-0.12389	0.31361	
71	71.00000	0.28000	106.32340	87.86090	-23.13025	-19.46222	48.73291	-5.92017	20.96337	-37.69396	-6.47530	-6.35028	-3.84177	-2.49818	-6.08598	-16.19344	0.72314	-48.29470	88.71243	-103.07870	15.09886	12.90245	18.90284	0.52116	0.48764	-0.11191	0.49422	
72	72.00000	0.28400	106.07102	88.17812	-22.89261	-18.98500	48.09680	-4.73641	21.12469	-38.78062	-6.36937	-6.29999	-3.68160	-2.60772	-6.17175	-10.08887	2.53342	-60.95375	-9.91751	-97.55222	-5.23061	6.77325	-5.97769	0.52124	0.48756	-0.02786	0.46052	
