	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_005.c3d
7	7.00000	0.02400	68.76048	87.11363	31.59883	-21.85562	16.35685	10.98222	22.82211	-49.76947	-3.13804	-5.57526	-22.11943	-3.01953	-1.00144	-11.14652	5.39240	-89.46364	-67.07681	10.26217	53.09139	-18.45391	106.22396	0.38681	0.33640	-0.25111	-0.10667	
8	8.00000	0.02800	68.27258	87.18565	32.40169	-21.58840	15.36950	11.31183	22.60090	-49.93156	-3.11345	-5.10394	-22.04311	-3.03683	-0.97273	25.51396	16.11922	-93.27826	93.97231	-38.53286	35.47864	21.61815	107.49872	0.38603	0.33589	-0.00720	0.02450	
9	9.00000	0.03200	68.01640	87.86547	32.21352	-21.38789	15.47879	12.53134	22.75906	-50.91603	-2.92214	-4.70707	-22.03401	-3.06376	-1.06980	32.61133	11.11642	-72.97166	203.80708	5.17258	39.09532	49.87186	56.66812	0.38535	0.33565	0.19040	0.19830	
10	10.00000	0.03600	67.68921	88.81641	32.06931	-21.26606	15.72048	13.95185	23.15609	-52.05268	-2.65837	-4.62823	-22.07653	-3.11758	-1.12492	19.33521	2.45874	-44.17551	225.28453	15.78861	48.35580	57.75864	-9.23604	0.38516	0.33572	0.26929	0.34224	
11	11.00000	0.04000	67.66328	89.66759	31.19591	-21.05421	16.55423	15.01039	23.58451	-52.80942	-2.42844	-4.76590	-22.14428	-3.18131	-1.18470	8.22965	3.31072	-10.76380	168.61087	11.60579	52.05046	32.14882	-42.66325	0.38528	0.33605	0.22175	0.37058	
12	12.00000	0.04400	67.60324	90.16523	30.78245	-21.05878	17.01390	15.47195	23.87487	-53.03084	-2.45113	-4.98445	-22.22260	-3.22167	-1.15161	-6.72890	12.15772	45.36067	70.42029	24.07559	43.32346	-24.18901	-36.80729	0.38537	0.33621	0.09375	0.25132	
13	13.00000	0.04800	68.02596	90.23091	30.12185	-21.33430	17.74897	15.40935	23.96985	-52.82837	-2.76997	-5.09820	-22.29508	-3.22823	-1.03578	-18.74903	19.39375	24.23131	-29.54096	-37.34384	34.77451	-66.50391	-1.23454	0.38528	0.33615	-0.06065	0.07467	
14	14.00000	0.05200	67.79353	89.92893	30.25818	-21.07048	17.20353	14.96036	23.85942	-52.28514	-3.16460	-5.02234	-22.34797	-3.21875	-0.85459	-7.69331	20.24883	2.25344	-87.74229	-110.82513	37.25158	-57.23436	37.55167	0.38504	0.33602	-0.17594	-0.03063	
15	15.00000	0.05600	68.04404	89.52871	29.39785	-20.68133	17.53995	14.52982	23.69685	-51.72599	-3.34184	-4.78763	-22.36524	-3.22295	-0.81426	-3.09756	13.50615	91.37022	-76.62004	-112.34690	44.37928	-17.44009	47.64942	0.38479	0.33595	-0.18399	-0.03383	
16	16.00000	0.06000	68.52477	89.31591	28.06746	-20.23121	18.35562	14.63568	23.68900	-51.63308	-3.29674	-4.59819	-22.33717	-3.25912	-0.72654	-8.67316	2.47929	138.44635	-20.93987	-94.66077	54.83516	24.44864	26.54895	0.38473	0.33580	-0.13743	-0.03071	
17	17.00000	0.06400	69.15210	89.36054	26.65313	-19.80548	19.35834	15.25299	23.82333	-51.94931	-3.05556	-4.53409	-22.27869	-3.32264	-0.73647	4.37818	-2.93744	140.78519	18.43907	-80.08995	46.36471	47.20656	-1.48392	0.38498	0.33587	-0.07246	-0.02884	
18	18.00000	0.06800	69.65108	89.46473	25.57094	-19.46110	20.06288	15.88820	23.91470	-52.40797	-2.84684	-4.60186	-22.23062	-3.37943	-0.78936	13.52503	2.66448	87.70138	11.89414	-71.42146	5.83951	32.11424	-16.69191	0.38546	0.33621	-0.00580	-0.05372	
19	19.00000	0.07200	69.85339	89.45430	25.24057	-19.26009	20.11741	16.07974	23.79913	-52.65845	-2.84999	-4.69781	-22.20531	-3.38971	-0.81498	14.33294	9.42983	16.71127	-19.99299	-38.67645	-35.31307	0.35860	-6.90335	0.38576	0.33653	0.01503	-0.10063	
20	20.00000	0.07600	69.78398	89.30344	25.78837	-19.40643	19.54808	15.81137	23.48074	-52.61946	-3.02397	-4.70381	-22.18973	-3.35243	-0.80840	12.69032	7.57298	-44.63612	-48.73489	33.95219	-53.98629	-14.26232	17.20878	0.38559	0.33656	0.01365	-0.11077	
21	21.00000	0.08000	69.49709	89.06461	26.94008	-19.81477	18.78716	15.30832	23.08573	-52.38213	-3.15632	-4.59449	-22.18701	-3.30068	-0.82983	19.14875	4.06602	-74.47992	-61.24283	111.54777	-54.29520	0.58774	29.60432	0.38511	0.33638	0.02220	-0.06720	
22	22.00000	0.08400	69.19218	88.81352	28.22176	-20.31701	18.15128	14.65906	22.77605	-51.99371	-3.10031	-4.47258	-22.22056	-3.26616	-0.90535	32.45387	10.13173	-10.10064	-54.11168	152.13686	-49.44227	24.61068	15.83545	0.38466	0.33618	0.04852	-0.01066	
23	23.00000	0.08800	69.41861	88.63156	28.87534	-20.85506	18.18710	13.95137	22.64605	-51.52683	-2.90307	-4.44190	-22.28941	-3.25278	-0.99687	42.27340	22.43377	17.91191	-24.15801	119.01042	-33.85785	23.12117	-10.35745	0.38454	0.33606	0.05143	0.03236	
24	24.00000	0.09200	69.33597	88.62558	29.37817	-21.08276	18.02235	13.61033	22.69932	-51.29690	-2.80147	-4.50875	-22.35513	-3.24597	-1.07008	36.04387	26.05665	-49.41593	21.15635	4.00854	8.89488	-10.65964	-34.22094	0.38464	0.33596	-0.01189	0.01312	
25	25.00000	0.09600	69.02513	88.81775	29.39390	-21.03586	17.73506	13.83822	22.79264	-51.35106	-2.92919	-4.67404	-22.38330	-3.24151	-1.09331	12.12875	16.43160	-56.11316	42.01514	-108.15987	58.09124	-53.83575	-52.31375	0.38480	0.33591	-0.07782	-0.02567	
26	26.00000	0.10000	68.88970	88.97009	29.20655	-20.75887	17.31741	14.28461	22.78522	-51.45381	-3.28133	-4.92026	-22.37535	-3.24027	-1.04443	-12.95884	4.84712	8.64959	10.23788	-107.01836	67.53870	-81.79472	-56.63339	0.38480	0.33597	-0.01670	-0.00218	
27	27.00000	0.10400	69.09142	88.89535	28.56531	-20.79329	17.65402	14.47648	22.57973	-51.39900	-3.69098	-5.16430	-22.35507	-3.23867	-0.93600	-21.56508	-0.48497	66.43535	-52.58088	-41.91537	29.61846	-77.78191	-38.89447	0.38468	0.33619	0.13363	0.04286	
28	28.00000	0.10800	69.42170	88.54737	27.90626	-20.82152	18.19770	14.04163	22.20837	-50.99128	-3.96188	-5.28912	-22.33312	-3.24343	-0.84029	-14.85242	-1.54323	60.81971	-100.96648	-1.81837	-19.88694	-50.54350	-7.72159	0.38457	0.33658	0.21010	0.06662	
29	29.00000	0.11200	69.58079	88.08972	27.59030	-20.73491	18.55080	13.09245	21.80396	-50.27553	-4.05180	-5.27194	-22.31042	-3.26491	-0.79372	-9.42632	-2.11989	11.49354	-88.91851	22.57477	-39.95271	-18.32096	9.24576	0.38461	0.33706	0.16939	0.06794	
30	30.00000	0.11600	69.51514	87.83596	27.60743	-20.63455	18.65759	12.32961	21.56639	-49.72182	-4.00936	-5.23360	-22.29630	-3.28850	-0.76179	-16.14511	-2.78971	-13.89744	-10.64269	13.48668	-17.38159	0.72957	4.10377	0.38481	0.33746	0.06969	0.02413	
31	31.00000	0.12000	69.46788	87.99946	27.85146	-20.43352	18.41410	12.33872	21.61095	-49.71407	-3.97921	-5.23375	-22.29282	-3.29707	-0.68153	-29.43104	-4.42673	-79.71103	78.82930	50.89880	32.19759	7.29336	-4.21425	0.38499	0.33766	-0.03790	0.01254	
32	32.00000	0.12400	68.87923	88.46083	28.65640	-20.67521	18.08191	13.05731	21.84043	-50.14022	-3.95471	-5.25145	-22.28398	-3.29642	-0.56469	-35.08494	-4.77494	-98.59003	113.60055	74.59991	73.04678	19.78370	-4.72396	0.38506	0.33765	-0.12363	-0.02407	
33	33.00000	0.12800	68.67975	88.90617	29.23027	-20.86637	17.72060	13.88764	22.05154	-50.56727	-3.85514	-5.26066	-22.26401	-3.29437	-0.45094	-24.48763	2.14762	-45.69645	88.75966	34.73174	61.97035	34.21980	-3.97639	0.38507	0.33739	-0.11611	-0.12856	
34	34.00000	0.13200	68.51435	89.17236	29.80164	-21.12519	17.28967	14.46775	22.19237	-50.95189	-3.70123	-5.28261	-22.25007	-3.28213	-0.37371	5.72861	19.43926	37.62117	45.77419	27.48293	-6.13422	35.52428	-2.75546	0.38513	0.33697	0.02480	-0.14832	
35	35.00000	0.13600	68.98373	89.27131	29.25686	-21.51077	17.91346	14.85569	22.29483	-51.51269	-3.57773	-5.28362	-22.26334	-3.24630	-0.36901	48.71749	41.29932	29.44227	11.42774	-32.65451	-86.62051	20.93088	12.93670	0.38528	0.33653	0.22027	-0.06518	
36	36.00000	0.14000	68.74717	89.25862	28.60630	-21.22104	18.14056	15.17689	22.40561	-52.30092	-3.54406	-5.17350	-22.28372	-3.19292	-0.45406	77.56255	51.26904	41.38363	-10.50588	-127.06974	-128.70050	-1.82772	46.07500	0.38539	0.33632	0.32814	0.03332	
37	37.00000	0.14400	69.31637	89.18538	26.95634	-20.67044	19.04410	15.53499	22.51927	-53.17028	-3.61885	-4.90604	-22.26645	-3.15500	-0.58178	66.13604	37.05409	108.49655	-19.44890	-126.43335	-103.19423	-24.71289	78.38399	0.38536	0.33643	0.25826	0.14531	
38	38.00000	0.14800	69.60999	89.10953	25.01408	-20.07916	20.49109	15.87668	22.55462	-53.77300	-3.78826	-4.54093	-22.19796	-3.15483	-0.67323	22.97985	6.42116	84.69278	-10.05147	-73.22655	-23.19027	-41.00623	83.16817	0.38507	0.33660	0.07784	0.13716	
39	39.00000	0.15200	69.99691	89.10867	24.22783	-19.55045	21.01712	16.18047	22.46804	-53.95192	-3.99777	-4.24094	-22.11102	-3.18693	-0.69854	-19.27333	-20.69887	25.45390	8.97788	9.38982	56.08146	-40.10273	48.12901	0.38480	0.33678	-0.05898	0.03603	
40	40.00000	0.15600	69.80867	89.17844	24.21226	-19.41072	21.32047	16.48718	22.30145	-53.88853	-4.13828	-4.16285	-22.04618	-3.23255	-0.67863	-41.19718	-31.37025	-6.90770	25.81863	63.11309	87.71437	-20.52859	-7.99188	0.38476	0.33693	-0.06451	-0.03734	
41	41.00000	0.16000	69.94165	89.31583	24.25422	-19.13763	21.49719	16.74067	22.16582	-53.76859	-4.17325	-4.31662	-22.02815	-3.27440	-0.62659	-41.54277	-24.24690	38.57685	31.64238	50.88681	60.73951	-1.11964	-48.16016	0.38508	0.33713	0.01797	-0.09628	
42	42.00000	0.16400	70.11678	89.43827	24.28172	-18.90654	21.66203	16.69927	22.11514	-53.59896	-4.17346	-4.55309	-22.05268	-3.29307	-0.55332	-23.67232	-4.52981	36.62627	10.78267	48.77170	-1.32948	-0.40870	-48.36285	0.38553	0.33731	0.05866	-0.09235	
43	43.00000	0.16800	70.23463	89.40744	24.48724	-18.93996	21.66679	16.17468	22.09072	-53.25477	-4.23274	-4.68922	-22.09335	-3.27375	-0.48349	3.63355	15.51019	9.29763	-31.96454	38.75734	-48.65671	-13.13616	-18.64264	0.38583	0.33745	-0.03952	-0.08285	
44	44.00000	0.17200	70.19122	89.18337	24.99108	-19.30495	21.30160	15.39067	22.00679	-52.77560	-4.33522	-4.67275	-22.11273	-3.22929	-0.46308	28.00000	25.54094	-37.05351	-65.50278	10.05686	-51.21860	-20.44947	9.74910	0.38591	0.33748	-0.21934	-0.09782	
45	45.00000	0.17600	69.93601	88.88124	25.87519	-19.84422	20.43851	14.74231	21.83487	-52.33668	-4.39337	-4.58814	-22.09558	-3.19115	-0.50881	41.94231	27.28110	-79.94878	-61.50425	-30.56179	-22.91581	-11.75847	16.67855	0.38588	0.33737	-0.30150	-0.12176	
46	46.00000	0.18000	69.54933	88.68941	26.82146	-20.28258	19.33557	14.60359	21.66651	-52.22892	-4.34346	-4.54258	-22.05441	-3.17764	-0.59099	44.27065	28.81665	-91.26619	-21.26106	-61.34809	3.14928	4.82688	4.39009	0.38581	0.33715	-0.21823	-0.12249	
47	47.00000	0.18400	69.20604	88.71119	27.50852	-20.56785	18.41512	14.83433	21.62267	-52.39727	-4.24528	-4.58275	-22.01630	-3.16774	-0.64181	36.51621	34.97608	-68.01645	24.24583	-81.50962	14.13902	8.35267	-16.88236	0.38570	0.33695	-0.06315	-0.08565	
48	48.00000	0.18800	69.00565	88.88405	27.54327	-20.64045	18.00705	15.17186	21.65679	-52.64412	-4.22970	-4.71607	-21.99453	-3.13235	-0.60347	19.87247	41.12295	-29.09703	24.23947	-93.07439	-33.23878	-14.43200	-35.86481	0.38565	0.33694	0.14305	-0.02331	
49	49.00000	0.19200	68.97404	88.89629	27.02925	-20.58688	18.11897	14.83880	21.62632	-52.66735	-4.41936	-4.89411	-21.97417	-3.07247	-0.46137	0.20125	38.45574	-2.19192	8.14828	-72.31477	-45.89224	-54.94403	-41.77444	0.38574	0.33719	0.20395	0.01774	
50	50.00000	0.19600	68.98869	88.95251	26.52975	-20.58430	18.37731	14.76607	21.58112	-52.63407	-4.80316	-5.04609	-21.93652	-3.01826	-0.27628	-10.29415	23.06941	-5.37800	-2.06708	-20.30718	2.33693	-87.22421	-37.66979	0.38586	0.33765	0.12294	0.00225	
51	51.00000	0.20000	68.93160	88.87971	26.59546	-20.70181	18.36278	14.58453	21.49432	-52.41213	-5.24443	-5.16403	-21.89417	-3.00252	-0.16761	-9.96280	-3.23123	-35.81555	-22.91330	32.77661	43.18567	-81.13608	-36.62085	0.38590	0.33806	0.05541	-0.05576	
52	52.00000	0.20400	68.70258	88.76945	27.34364	-20.80993	17.87855	14.41200	21.44759	-51.95913	-5.50870	-5.29847	-21.87414	-3.03817	-0.19967	12.06499	-32.05736	-72.90870	-25.52646	102.30862	114.06917	-40.79390	-25.46569	0.38581	0.33820	-0.04069	-0.10928	
53	53.00000	0.20800	68.35265	88.68008	29.03676	-21.31311	16.90075	14.66875	21.28550	-51.57826	-5.53493	-5.34217	-21.89284	-3.11751	-0.49977	14.89055	-47.38321	-50.13263	-41.32612	129.50761	171.18752	34.39441	-17.88900	0.38557	0.33821	-0.12827	-0.04256	
54	54.00000	0.21200	68.29928	88.44218	29.69346	-21.76226	16.72213	15.16003	20.95346	-51.28713	-5.11507	-5.44044	-21.95306	-3.21334	-0.68992	4.07853	-38.18624	-38.75235	-89.17295	64.17539	162.73254	80.87494	-7.61816	0.38553	0.33791	-0.24534	0.07343	
55	55.00000	0.21600	68.04366	87.96397	30.32870	-21.84513	16.21441	14.86580	20.60357	-50.45897	-4.72241	-5.41392	-22.02351	-3.27527	-0.84292	10.16714	-13.09821	-61.38231	-65.82973	-34.14302	43.23279	80.62434	18.16857	0.38540	0.33776	-0.18964	0.07522	
56	56.00000	0.22000	67.80894	87.92167	30.47670	-21.49764	15.72223	14.57532	20.46998	-50.39395	-4.31160	-5.29984	-22.06573	-3.26776	-0.88827	-1.71649	9.38806	1.62701	13.58448	-76.05231	-84.51646	81.59462	27.31064	0.38554	0.33752	-0.02706	0.01305	
57	57.00000	0.22400	68.05676	88.07999	29.55296	-21.17438	16.32956	14.37890	20.41472	-50.67892	-3.97458	-5.19129	-22.05829	-3.20207	-0.77808	-19.11885	19.55376	68.73652	52.64317	-62.58593	-114.52439	64.94483	15.56509	0.38570	0.33726	0.01587	-0.07590	
58	58.00000	0.22800	68.35889	88.34065	28.39594	-20.75051	17.16201	14.33730	20.38455	-51.08707	-3.79317	-5.17626	-22.00373	-3.11175	-0.59997	-22.10804	19.38850	104.94670	-9.17466	-82.22016	-78.66803	33.79849	-2.41116	0.38572	0.33703	0.03068	-0.15432	
59	59.00000	0.23200	68.89857	88.00429	27.11538	-20.22016	17.95151	14.53958	20.09513	-51.45909	-3.77868	-5.22709	-21.94044	-3.02392	-0.45699	8.34522	16.76069	26.94979	-39.00906	-12.82693	-27.29458	-0.21316	-4.30706	0.38560	0.33685	0.03354	-0.08852	
60	60.00000	0.23600	68.57320	88.03059	26.99163	-20.18625	18.37541	14.47423	20.08851	-51.43385	-3.88022	-5.23836	-21.90463	-2.96139	-0.54086	27.30046	16.89893	-65.85869	-21.15590	72.09176	-4.93229	-29.00399	1.20741	0.38541	0.33666	0.05266	0.01792	
61	61.00000	0.24000	68.37117	87.83538	27.29439	-20.20842	18.36021	14.09781	20.10350	-51.08369	-4.06440	-5.24438	-21.89691	-2.92908	-0.54511	4.80004	21.18301	-48.26197	-88.84887	67.54565	-9.33398	-40.63509	-3.17794	0.38535	0.33676	0.09083	0.06187	
62	62.00000	0.24400	68.18736	87.31871	27.72480	-20.30518	18.22771	13.56637	20.00637	-50.65604	-4.22769	-5.27660	-21.88699	-2.91663	-0.39971	10.53504	23.31062	-31.66260	-95.09566	46.82222	-31.65027	-36.06082	-1.66285	0.38546	0.33729	0.10515	0.08957	
63	63.00000	0.24800	68.12289	87.07372	27.96711	-20.37900	18.10376	13.03789	19.92010	-50.34095	-4.34607	-5.25134	-21.82992	-2.91941	-0.42508	26.16023	13.70321	25.93972	-119.38589	21.23102	-33.63376	-23.54012	7.47694	0.38569	0.33787	0.07142	0.07707	
64	64.00000	0.25200	68.39803	86.36347	27.85376	-20.58312	18.27639	12.51349	19.50820	-49.93499	-4.37577	-5.19366	-21.73018	-2.94470	-0.48593	13.68084	-6.39917	72.80652	-131.79449	22.97360	14.31941	-14.54520	10.72601	0.38590	0.33831	-0.02478	0.03666	
65	65.00000	0.25600	68.70581	86.01857	27.92353	-20.87309	18.32848	12.35590	19.16031	-49.58417	-4.41982	-5.13265	-21.62876	-3.00159	-0.57854	-6.99832	-26.01146	13.53160	-17.70190	7.19607	82.42908	-22.29187	2.76264	0.38601	0.33846	-0.13172	-0.05287	
66	66.00000	0.26000	68.50507	86.22250	28.83366	-20.90842	17.41913	12.91919	18.98937	-49.65998	-4.57623	-5.14350	-21.57237	-3.07676	-0.64012	-30.52692	-33.20267	-34.73858	103.38921	-33.36474	114.42702	-41.31409	-20.94060	0.38602	0.33830	-0.12172	-0.15969	
67	67.00000	0.26400	68.42657	86.84566	29.25920	-20.86789	16.81400	14.09831	19.01204	-50.31679	-4.86185	-5.28118	-21.56077	-3.13379	-0.61240	-41.88216	-20.76451	-28.95237	168.39981	-50.01369	72.41585	-56.25736	-46.93862	0.38614	0.33804	0.03118	-0.22825	
68	68.00000	0.26800	68.27936	87.55784	29.58169	-20.73121	16.32011	15.26522	19.20498	-51.29879	-5.18204	-5.49687	-21.55983	-3.13665	-0.48994	-13.95713	6.18085	-60.65838	157.82190	-10.16674	-15.86049	-57.09142	-46.80568	0.38641	0.33787	0.24111	-0.23658	
69	69.00000	0.27200	67.94633	88.09598	30.10351	-20.70328	15.94281	16.19591	19.51464	-52.42474	-5.45423	-5.62283	-21.54104	-3.09155	-0.46773	14.29702	30.86007	-31.59437	98.21829	46.95267	-85.96368	-21.66601	-22.79323	0.38666	0.33789	0.37269	-0.15377	
70	70.00000	0.27600	68.02747	88.34020	29.99274	-20.90046	16.31092	16.76123	19.84573	-53.39707	-5.41471	-5.64830	-21.50632	-3.03370	-0.36449	9.03455	36.40911	-33.72793	19.67072	57.64988	-97.11271	51.74683	6.55204	0.38676	0.33798	0.31848	-0.02492	
