	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_005.c3d
7	7.00000	0.02400	100.28870	89.75764	10.08909	-15.44108	16.33994	-7.95951	16.99759	-35.37965	-6.04370	-11.51917	-1.08178	-2.11955	-3.96689	13.03403	26.12672	-10.31132	46.40981	-75.93684	12.82458	59.66564	79.26052	0.52706	0.47546	0.43308	0.65005	
8	8.00000	0.02800	100.14034	90.07972	11.13074	-15.63064	15.08300	-7.21602	17.03445	-36.07967	-5.77009	-11.19538	-0.98778	-2.28991	-4.03695	-74.73104	3.81268	-33.04944	21.23276	-54.01837	-7.96909	10.66629	81.65210	0.52721	0.47537	0.28095	0.64282	
9	9.00000	0.03200	100.02451	89.92476	11.58488	-15.81832	14.46708	-8.34985	17.03820	-35.07021	-5.95869	-10.84392	-0.99853	-2.32136	-3.35080	-24.92375	2.38376	-30.65822	-34.48085	-0.17487	-24.58391	42.09213	58.22229	0.52714	0.47502	0.28110	0.37735	
10	10.00000	0.03600	99.90245	89.80378	11.66280	-16.05084	14.56941	-9.66196	17.12232	-33.93823	-5.43187	-10.71319	-0.95344	-2.42177	-3.84363	29.46107	0.72134	-33.47322	-69.69159	73.29286	-45.43908	60.83710	29.98215	0.52704	0.47420	0.31147	0.04961	
11	11.00000	0.04000	99.75702	89.36985	10.52015	-16.04570	16.07621	-11.32238	17.29673	-32.59215	-5.47200	-10.59669	-0.64733	-2.35714	-3.58154	-85.18416	-14.97858	-6.39011	-102.58025	106.82881	-15.40332	7.48324	25.66917	0.52661	0.47381	0.32647	-0.12939	
12	12.00000	0.04400	99.85126	88.97890	10.49893	-16.16622	16.54258	-12.84791	17.39742	-31.01983	-5.37116	-10.51528	-0.61142	-2.34376	-3.32708	19.53098	-31.34805	6.28261	-71.94751	77.81455	48.83255	53.98874	-27.48290	0.52662	0.47355	0.38680	-0.05148	
13	13.00000	0.04800	99.80688	88.79507	10.91290	-16.09611	16.32162	-13.59039	17.38603	-30.03679	-5.03577	-10.81185	-0.50234	-2.28850	-4.00385	31.12051	-42.35043	-4.14874	-34.73430	0.17856	93.70110	9.90531	-38.03112	0.52611	0.47334	0.45889	0.17272	
14	14.00000	0.05200	99.81481	88.70502	11.70062	-15.98423	15.38931	-14.01633	17.26511	-29.15561	-5.29306	-10.81614	-0.48256	-2.29737	-3.89003	-32.96259	-24.89463	-41.21627	-38.66304	-60.27730	68.27627	-29.26433	-20.36143	0.52583	0.47342	0.42805	0.32860	
15	15.00000	0.05600	99.47829	88.47953	13.17345	-16.00239	13.66583	-14.97644	17.27994	-28.16695	-5.27029	-10.98007	-0.44880	-2.33856	-3.92169	-7.85969	3.61543	-80.02840	19.79451	-100.12403	11.83449	-7.48318	-30.24692	0.52539	0.47350	0.25177	0.40400	
16	16.00000	0.06000	99.17175	88.86292	14.24935	-15.90555	12.13895	-14.45130	17.25408	-28.64561	-5.35292	-11.07637	-0.49527	-2.31716	-3.74744	1.49469	6.85356	-62.88288	59.77372	-107.67248	-20.46554	13.09544	-45.49355	0.52485	0.47369	0.05128	0.38429	
17	17.00000	0.06400	98.97658	88.95785	13.93175	-15.67795	12.07604	-14.13961	17.40850	-29.12990	-5.16542	-11.37223	-0.47706	-2.35987	-3.83144	26.71692	14.81652	-10.62394	42.27600	-96.86745	-30.25455	49.60954	-78.48761	0.52429	0.47354	-0.00901	0.31384	
18	18.00000	0.06800	99.08679	89.20225	11.54273	-15.46113	13.97185	-12.12795	17.16356	-31.10489	-4.95602	-11.73041	-0.26644	-2.44480	-3.82386	-52.82103	8.78431	22.08913	30.68516	-47.13350	-33.09693	-3.14800	-51.15809	0.52360	0.47329	0.04704	0.19135	
19	19.00000	0.07200	99.15555	89.19917	9.36416	-15.48008	16.09936	-11.62924	17.15848	-31.79331	-5.18929	-11.79239	-0.06224	-2.36674	-3.35138	-22.62309	-14.14504	-23.99241	-24.44514	28.82349	-60.38658	2.77777	-9.36049	0.52312	0.47305	0.13786	0.03863	
20	20.00000	0.07600	98.89327	89.00514	8.99742	-15.36370	16.65587	-12.32101	17.40193	-31.40423	-4.93873	-11.80450	0.04847	-2.43370	-3.75106	53.33601	-8.63925	-42.17833	-24.45657	48.42030	-56.29462	63.16443	31.46055	0.52298	0.47278	0.25708	0.08863	
21	21.00000	0.08000	98.81525	89.00951	8.99536	-15.48874	16.84244	-11.76624	17.33192	-32.11257	-4.68252	-11.53577	0.28548	-2.56153	-3.81461	-9.06076	-23.76567	-18.25350	21.32635	17.20569	-1.87331	60.38715	75.50853	0.52313	0.47298	0.25306	0.33256	
22	22.00000	0.08400	98.76199	89.17707	10.36220	-15.52927	15.47854	-11.88254	17.51484	-31.83769	-4.45500	-11.18154	0.20810	-2.66861	-3.84453	-46.43317	-14.29246	-8.33771	77.30444	-37.77541	26.70006	30.09487	72.83923	0.52346	0.47308	0.22667	0.56633	
23	23.00000	0.08800	98.74786	89.63013	11.06996	-15.76033	14.54160	-10.32765	17.37304	-33.27102	-4.44544	-10.93585	0.41721	-2.76917	-3.54973	-83.93202	15.80032	9.15462	73.26811	-77.40101	50.01056	-46.02145	43.60390	0.52335	0.47309	0.26309	0.64384	
24	24.00000	0.09200	98.83540	89.76345	10.64700	-15.84404	14.58442	-8.85149	17.10981	-34.33037	-4.82258	-10.83380	0.64075	-2.84615	-3.05620	10.69924	-1.58615	39.78512	17.69530	-52.67065	95.99041	17.51959	-53.32697	0.52278	0.47305	0.28754	0.52091	
25	25.00000	0.09600	99.07497	89.77253	10.65968	-16.22803	14.51430	-9.42935	17.25159	-33.36110	-4.30472	-11.38657	0.61800	-2.93098	-3.63370	10.42348	10.09251	34.42406	-7.57557	6.79834	76.92794	9.53566	-88.62592	0.52157	0.47235	0.40551	0.12699	
26	26.00000	0.10000	99.11852	89.70314	9.90212	-16.33163	15.35330	-10.22906	17.15972	-32.39906	-4.74461	-11.59092	0.60548	-2.93775	-3.05690	3.45341	14.91158	-3.76847	-35.96259	86.15228	25.88923	-10.05276	-46.33245	0.52084	0.47181	0.50914	-0.31829	
27	27.00000	0.10400	99.04805	89.48998	8.87058	-16.29229	16.92042	-10.69046	17.03597	-31.94895	-4.38677	-11.79073	0.66927	-2.93853	-3.56403	84.29754	-3.32236	-61.11102	-56.15765	155.27155	-34.21515	73.27117	-27.20330	0.52050	0.47116	0.44568	-0.51779	
28	28.00000	0.10800	98.63014	89.26333	9.15112	-16.39870	17.31650	-10.36185	16.77564	-32.54655	-4.15899	-11.80849	0.75290	-2.88950	-3.78731	-1.65866	-7.89256	-111.27442	20.29708	141.92184	-97.36489	34.62472	20.17324	0.52069	0.47086	0.24067	-0.36870	
29	29.00000	0.11200	98.15899	89.65561	8.82826	-16.35554	18.09645	-7.40603	16.54627	-35.87584	-4.10840	-11.58883	1.10959	-2.74035	-3.66599	-35.77766	-33.07275	-138.02905	53.41897	86.54755	-97.10735	32.03699	30.80205	0.52081	0.47085	0.03206	0.02229	
30	30.00000	0.11600	97.52499	89.69043	11.77564	-16.47815	15.49022	-7.28804	16.66211	-36.26770	-3.90236	-11.49243	0.98906	-2.76045	-3.76543	-73.81000	-38.54997	-120.16896	58.56646	15.93750	-64.79303	-2.85364	40.56330	0.52064	0.47101	-0.04514	0.38662	
31	31.00000	0.12000	97.19167	90.12767	12.83400	-16.64348	14.38245	-7.27478	17.07499	-36.52113	-4.13108	-11.21649	1.13715	-2.70126	-3.36170	-113.07083	-34.55569	-30.57198	58.32905	-8.37845	-14.53700	-41.61444	27.85773	0.52072	0.47104	0.03888	0.51729	
32	32.00000	0.12400	97.28091	90.16134	12.38260	-16.71748	14.84066	-8.52291	17.49752	-35.20681	-4.23145	-11.23817	1.31122	-2.68609	-3.13980	-56.54533	-12.15412	38.22727	16.14948	6.69990	33.90609	-22.99757	0.13561	0.52019	0.47122	0.24059	0.40434	
33	33.00000	0.12800	97.50477	90.25829	10.70491	-16.68615	16.47588	-9.23526	17.72559	-34.38004	-4.31779	-11.20281	1.58337	-2.80768	-3.01184	57.85572	10.26449	67.31593	-30.90789	12.36618	55.66094	50.26510	-23.79633	0.52008	0.47127	0.38931	0.25900	
34	34.00000	0.13200	97.82227	89.91445	10.93654	-17.03125	16.32379	-12.37784	17.88009	-31.09023	-3.82924	-11.45858	1.22602	-2.82297	-3.49255	38.66050	9.83784	63.12624	-63.49688	-15.20989	25.77775	43.73603	-16.55606	0.51985	0.47093	0.41070	0.27585	
35	35.00000	0.13600	98.00832	89.75089	9.21546	-16.89508	17.77877	-12.57786	17.74827	-30.99115	-3.96726	-11.38358	1.51401	-2.80702	-3.22079	-1.54794	12.67785	21.79289	-34.53840	-60.45932	-6.93947	19.88274	-2.89963	0.51978	0.47073	0.38797	0.39337	
36	36.00000	0.14000	97.99657	89.63808	10.04240	-16.97508	16.69562	-13.06404	17.65262	-30.49299	-3.67301	-11.49312	1.44929	-2.91267	-3.39706	-4.42035	-7.22991	-24.71670	-9.94915	-53.92824	-10.00932	36.52390	-33.08490	0.51961	0.47044	0.29610	0.48392	
37	37.00000	0.14400	97.81105	89.66974	10.67135	-16.87652	15.95482	-12.80538	17.77406	-30.85436	-3.67453	-11.63891	1.63895	-2.98388	-3.25980	-41.63032	-25.73327	-53.13912	1.07350	-7.14528	-11.40080	-9.60472	-62.08003	0.51900	0.47027	0.17024	0.55321	
38	38.00000	0.14800	97.56995	89.64846	12.14611	-17.10911	14.62567	-12.54654	17.85295	-31.07697	-3.74990	-12.00463	1.81135	-3.04450	-3.27857	3.06761	-31.00112	-69.66951	30.29795	33.66080	7.27281	32.06414	-106.68974	0.51788	0.47004	0.06595	0.53095	
39	39.00000	0.15200	97.25312	89.90841	14.81854	-17.57341	12.26179	-13.21582	18.32236	-30.40546	-3.41805	-12.52609	1.65780	-3.09158	-3.49691	28.37576	-45.80360	-55.21636	36.12230	78.44574	22.47229	57.48455	-108.58434	0.51660	0.46978	-0.01736	0.37436	
40	40.00000	0.15600	97.12856	89.94199	15.43885	-17.72962	12.11069	-12.97687	18.58084	-30.48843	-3.29207	-12.91328	1.72050	-3.19139	-3.82606	-23.03821	-43.86821	-5.11954	28.78863	103.44111	29.50509	1.72260	-69.06958	0.51555	0.46949	0.03434	0.17533	
41	41.00000	0.16000	97.21212	90.14979	14.53250	-17.77911	13.36140	-12.26829	18.76718	-31.06779	-3.40445	-13.10953	1.98769	-3.24031	-3.65849	-21.68757	-16.12466	26.21057	43.46174	65.27905	33.69862	-0.03078	-30.50505	0.51487	0.46945	0.22721	0.00983	
42	42.00000	0.16400	97.33970	90.29576	13.31130	-17.51273	14.65899	-12.12068	18.74089	-31.02951	-3.29028	-13.16334	2.11784	-3.28409	-3.79439	14.17670	-4.65607	1.14608	-24.90299	36.94154	30.73513	9.55413	-9.40550	0.51473	0.46927	0.40359	-0.05149	
43	43.00000	0.16800	97.22133	89.95057	11.63515	-17.19418	16.42043	-11.87804	18.47266	-31.19091	-3.32814	-13.16595	2.49854	-3.39761	-3.83185	13.38047	10.29572	-13.26276	-47.78462	-10.27693	40.11522	-12.00394	-30.31437	0.51471	0.46920	0.50151	0.12161	
44	44.00000	0.17200	97.23289	89.90485	11.18274	-17.27629	16.60841	-11.94209	18.08105	-30.87939	-3.38633	-13.37646	2.59705	-3.31096	-3.83610	40.57128	24.44854	-34.81524	-44.13796	-56.53138	54.66464	15.95786	-50.80119	0.51441	0.46895	0.50638	0.30260	
45	45.00000	0.17600	96.94297	89.60152	11.56360	-17.27381	16.03669	-12.07040	17.81858	-30.57041	-3.20048	-13.55190	2.71159	-3.43077	-3.95524	25.58110	43.06031	-64.58068	-49.98246	-58.57530	18.82716	29.15904	-45.73125	0.51403	0.46878	0.42033	0.32633	
46	46.00000	0.18000	96.71648	89.51952	12.91969	-17.86770	14.48340	-12.66943	17.64581	-30.03650	-3.15310	-13.73497	2.61700	-3.33339	-3.67610	4.08621	40.56947	-54.82123	1.44761	-48.01259	-3.46763	18.14489	-41.61827	0.51329	0.46846	0.29318	0.30142	
47	47.00000	0.18400	96.50520	89.61630	13.40149	-17.85623	13.90121	-11.14909	17.45592	-31.47692	-3.05484	-13.88192	2.71492	-3.43499	-3.64527	8.14929	-0.01074	-45.15472	37.70715	12.91817	-10.44699	26.52727	-14.79651	0.51252	0.46801	0.15856	0.16725	
48	48.00000	0.18800	96.35337	89.83314	13.90131	-17.88252	13.65270	-9.98677	17.45320	-32.67956	-2.94088	-13.85337	2.68197	-3.44158	-3.74739	0.35291	-9.86996	-26.23487	119.43141	41.64882	-10.63474	20.75271	12.49398	0.51220	0.46740	0.13227	0.11586	
49	49.00000	0.19200	96.29523	90.57081	15.09755	-17.96782	12.61975	-8.09037	17.57842	-34.47821	-2.88921	-13.79342	2.59757	-3.61942	-3.73755	-47.62872	-4.12770	-2.27378	142.42641	18.30698	7.13573	-3.69543	26.30551	0.51205	0.46688	0.23894	0.18890	
50	50.00000	0.19600	96.34033	90.97546	14.44912	-17.57378	13.27875	-6.24479	17.42447	-36.19088	-2.97084	-13.67014	2.84098	-3.70930	-3.42887	-50.90773	-24.41387	5.25044	65.53139	9.74570	20.68316	-27.12115	24.67246	0.51192	0.46667	0.35094	0.23984	
51	51.00000	0.20000	96.33922	91.09113	14.19259	-17.33217	13.55994	-6.91183	17.44003	-35.43693	-3.10612	-13.63083	2.96138	-3.61920	-3.56579	29.95593	-38.21192	7.14600	-13.75622	2.61074	17.32737	-20.75135	-12.47653	0.51190	0.46645	0.38350	0.29554	
52	52.00000	0.20400	96.39641	90.85807	15.33090	-17.29552	12.45730	-9.37778	17.72664	-33.06632	-3.13698	-13.79231	2.79337	-3.76505	-3.96630	18.22938	-31.38957	20.29010	-46.23878	-9.22100	-35.73783	-23.27006	-28.67722	0.51170	0.46639	0.28652	0.37791	
53	53.00000	0.20800	96.49985	90.71319	14.01561	-17.21388	13.65532	-10.20655	17.89709	-32.58180	-3.29243	-13.86716	3.12438	-3.69784	-3.96015	-20.82643	-4.96066	20.58896	-44.74037	-23.74044	-102.54964	-41.78712	-22.88658	0.51148	0.46637	0.11571	0.44610	
54	54.00000	0.21200	96.56593	90.49615	13.48926	-17.49889	14.02697	-11.40388	18.23533	-31.95904	-3.47124	-13.97369	3.24914	-3.75699	-3.85891	-3.59989	3.49114	40.90323	-30.02510	-9.62283	-115.40049	-26.48450	-32.16250	0.51111	0.46627	-0.02396	0.47799	
55	55.00000	0.21600	96.82841	90.47349	12.24225	-17.95165	15.26882	-11.19648	18.59873	-32.56291	-3.50444	-14.11630	3.49857	-3.80956	-3.91012	-11.96594	-9.56846	18.62732	-33.99230	7.99643	-48.72748	-0.30556	-49.13720	0.51051	0.46595	0.03316	0.51216	
56	56.00000	0.22000	96.71543	90.21596	13.32625	-18.51306	14.24903	-12.20951	18.66532	-31.58536	-3.47428	-14.35758	3.33527	-3.81274	-3.82868	-41.57147	-19.67175	-14.35253	-75.46274	24.81431	28.37117	-6.82012	-52.93386	0.50960	0.46542	0.22372	0.50495	
57	57.00000	0.22400	96.71436	89.85610	12.97919	-18.76936	14.76769	-11.70263	18.57395	-31.85642	-3.55891	-14.54445	3.65098	-3.90872	-3.73660	-24.68381	-10.17970	-44.30167	-79.47878	14.62135	62.33085	6.57710	-58.65678	0.50873	0.46481	0.43689	0.48379	
58	58.00000	0.22800	96.36128	89.57466	14.55218	-18.98961	13.20706	-12.29944	18.37489	-31.00153	-3.42111	-14.84770	3.61022	-4.00243	-3.73274	-12.87238	-1.76644	-69.78411	-6.88627	-31.41136	85.85188	17.37646	-50.25702	0.50804	0.46423	0.54089	0.45377	
59	59.00000	0.23200	96.16006	89.79986	14.65811	-18.67990	12.92907	-10.76563	18.10648	-32.06110	-3.41978	-14.98166	3.70519	-4.06842	-3.65126	5.70447	-16.90241	-64.41969	37.12169	-55.43665	106.90298	8.05035	-30.82111	0.50756	0.46393	0.48704	0.33765	
60	60.00000	0.23600	95.84459	89.87164	14.64409	-18.02757	12.67755	-9.46989	17.67119	-32.83649	-3.35659	-15.13258	3.69605	-4.03361	-3.91738	2.17454	-18.55789	-48.95472	44.44874	-36.35054	81.78925	-5.32365	-23.31658	0.50749	0.46378	0.41674	0.18780	
61	61.00000	0.24000	95.77411	90.15698	14.19900	-17.69737	13.07504	-8.09286	17.51916	-33.95299	-3.46237	-15.19437	3.80632	-4.01476	-3.82316	-24.36258	-4.70821	-47.93731	10.62164	-2.29352	17.29840	-13.24501	-25.86162	0.50738	0.46381	0.39321	0.09001	
62	62.00000	0.24400	95.46388	89.96069	14.27141	-17.53559	13.01326	-8.99770	17.52326	-33.14754	-3.46253	-15.35513	3.94840	-3.98070	-3.77100	-0.26449	-5.69240	-75.00378	-141.93198	47.09022	2.65029	5.16425	-20.39123	0.50718	0.46390	0.51283	0.03512	
63	63.00000	0.24800	95.18018	89.02041	14.78347	-17.58448	12.89425	-11.94713	17.39710	-30.25713	-3.42106	-15.36169	4.05471	-4.07332	-3.86491	-17.91427	-6.72359	-45.24257	-200.34204	105.96786	-7.86069	8.45928	-8.91353	0.50705	0.46396	0.63633	0.09422	
64	64.00000	0.25200	95.10316	88.35806	14.21055	-17.98743	13.91923	-14.17679	17.47662	-28.26682	-3.39470	-15.42180	4.52575	-4.13671	-3.69736	-31.51104	4.92332	-25.17707	-171.28413	99.94504	-24.98652	7.63845	-15.21886	0.50676	0.46403	0.67765	0.26327	
65	65.00000	0.25600	94.97922	87.65032	14.76708	-18.56635	13.71025	-16.86061	17.58382	-25.77221	-3.36015	-15.46856	4.75378	-4.28712	-3.60343	-24.29760	12.69759	-24.76357	-119.34710	11.34776	-15.52056	-12.44647	-16.26164	0.50648	0.46398	0.54266	0.45799	
66	66.00000	0.26000	94.91222	87.40220	16.03867	-19.10348	12.27655	-19.17432	17.93323	-23.62617	-3.49416	-15.52352	4.54662	-4.40600	-3.39444	-24.84136	-1.10449	12.82394	-23.18025	-94.99790	-4.13181	-35.20087	-47.58329	0.50624	0.46381	0.23725	0.63689	
67	67.00000	0.26400	95.09323	87.46481	15.92016	-18.77381	11.85918	-18.29125	18.02329	-24.44218	-3.64177	-15.81501	4.63835	-4.72147	-3.40009	8.23446	-1.73671	36.71876	75.16483	-166.03406	-14.40439	-33.81001	-73.57507	0.50579	0.46379	-0.05625	0.68023	
68	68.00000	0.26800	95.20624	88.00176	15.64552	-18.42144	11.32016	-16.74365	18.00735	-26.05438	-3.76389	-16.07339	4.60031	-4.71165	-3.47598	-23.30283	18.68575	35.60907	158.13010	-161.46593	-43.78255	-62.36552	-25.09472	0.50567	0.46367	-0.18610	0.51293	
69	69.00000	0.27200	95.38532	88.72819	15.36023	-18.07548	11.09835	-14.95316	18.11950	-27.96775	-4.14011	-16.01788	4.58188	-4.60929	-3.06107	-69.18301	18.02786	11.47594	140.62234	-73.30232	-38.14300	-71.94549	-20.70035	0.50581	0.46384	-0.08209	0.28403	
70	70.00000	0.27600	95.31314	89.12952	14.76000	-17.62615	11.57532	-13.56294	18.09032	-29.38281	-4.33991	-16.22853	4.74754	-4.54013	-2.78999	55.27416	19.36827	-40.43185	83.61432	20.64351	-5.31707	8.40988	-76.10116	0.50554	0.46374	0.07934	0.16959	
71	71.00000	0.28000	95.07837	89.39715	15.28263	-17.75797	11.33677	-13.24348	18.20420	-29.63549	-4.07101	-16.58295	4.80985	-4.48019	-3.35722	40.54743	10.52507	-58.62775	60.14178	78.70640	58.75794	13.51395	-13.02738	0.50481	0.46331	0.14072	0.17983	
72	72.00000	0.28400	94.84382	89.60603	14.82044	-17.79284	12.14719	-11.32041	17.86736	-31.04366	-4.23275	-16.33937	5.09588	-4.44451	-3.04620	-30.51675	-13.06875	-72.84942	49.25248	113.19347	96.75520	-16.70446	36.38560	0.50493	0.46311	0.10404	0.24700	
