	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_007.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	69.04641	87.84125	14.51628	-15.75328	29.78637	18.65317	19.28608	-51.49810	-1.25896	3.68767	-20.02186	-11.06425	4.89007									0.37086	0.29093			2.62000
2	2.00000	0.00400	68.73634	86.19707	13.18290	-15.65691	31.59493	18.06927	18.85340	-52.12038	-0.87690	3.50959	-19.52010	-11.25075	4.79187	2.15296	50.13402	-66.99537	-241.07202	32.91571	-244.10446	50.67422	-26.76965	0.37036	0.29134			
3	3.00000	0.00800	68.51026	85.87816	14.12692	-15.90529	30.42468	16.69896	18.68716	-51.60170	-0.90841	3.44030	-19.67634	-11.09008	5.35666	5.58326	25.67596	-58.08200	-56.48661	-28.11567	-65.37274	-36.30914	-26.19883	0.36996	0.29184	0.18149	0.15160	
4	4.00000	0.01200	68.26367	85.72028	13.85807	-15.68064	30.72058	16.67515	18.70099	-51.32290	-1.18811	3.29501	-19.54793	-11.15534	5.00220	14.29385	-13.38287	-51.36819	52.31462	-66.51305	56.81487	-84.36963	-27.84089	0.37001	0.29193	-0.08786	0.08093	
5	5.00000	0.01600	68.09168	86.28043	13.87055	-15.46871	30.13928	16.44593	19.05445	-50.90678	-1.58122	3.21878	-19.66365	-11.10175	5.15814	4.99201	1.83046	-29.59458	106.38888	-92.38848	98.03548	-96.95873	-9.55758	0.36998	0.29198	-0.24360	-0.03121	
6	6.00000	0.02000	68.02857	86.56843	13.84455	-15.36854	29.99456	17.02072	19.09887	-50.86497	-1.95354	3.21926	-19.65989	-11.09457	4.99001	13.41977	-9.15239	-5.71697	19.25897	-5.33429	102.92323	-51.01683	-9.45195	0.37008	0.29202	-0.28606	-0.04271	
