	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_009.c3d
7	7.00000	0.02400	100.88776	82.79369	-9.94701	-32.76976	44.29853	-8.58537	23.86411	-29.65487	0.94968	-1.05536	-0.27311	1.71272	-5.72238	-26.32799	-6.65367	79.64057	15.66369	-49.11933	-21.96210	-29.74045	-2.48959	0.52718	0.49802	-0.55193	-0.22074	
8	8.00000	0.02800	101.19540	82.88581	-10.50495	-33.03493	44.67383	-7.96146	23.65723	-30.10771	0.79722	-1.04413	-0.34003	1.79224	-5.65057	-21.42372	-17.66479	44.68821	6.73792	3.34912	22.43462	-32.21321	-4.83827	0.52731	0.49793	-0.41147	-0.39907	
9	9.00000	0.03200	101.24709	82.84670	-10.61438	-33.17221	44.88589	-7.59892	23.73414	-30.37858	0.69530	-1.12858	-0.37634	1.81215	-5.69495	-0.83431	-18.64721	-28.45305	14.96163	47.44059	19.22332	-30.17405	-12.67110	0.52724	0.49805	-0.21485	-0.44301	
10	10.00000	0.03600	100.97026	83.00572	-10.16171	-33.09310	44.76611	-7.19597	23.78894	-30.65451	0.56184	-1.15716	-0.36375	1.75468	-5.78243	8.58130	-8.78375	-88.43909	-9.92668	65.23956	16.44859	-33.98145	-2.13093	0.52719	0.49830	-0.10330	-0.32775	
11	11.00000	0.04000	100.54008	82.76741	-9.51949	-32.82376	44.48962	-7.22386	23.91548	-30.59042	0.42959	-1.13345	-0.30041	1.62325	-5.81625	1.58263	3.22791	-94.59279	29.16015	57.46737	21.47604	-31.49204	-2.84926	0.52715	0.49875	-0.21438	-0.14867	
12	12.00000	0.04400	100.21278	83.23959	-9.01706	-32.53711	44.26399	-5.61525	24.06920	-31.92593	0.31471	-1.15523	-0.21856	1.45748	-5.75402	-15.86422	6.96109	-56.24693	87.47300	45.47912	10.90215	-18.97412	-12.38661	0.52707	0.49907	-0.37646	-0.03982	
13	13.00000	0.04800	100.09005	83.46530	-8.73161	-32.38839	44.18982	-4.61252	24.29154	-32.88844	0.28020	-1.20825	-0.14697	1.31464	-5.62301	-30.84982	3.75924	-11.55597	6.61194	39.21411	-6.92753	-2.52301	-20.86322	0.52674	0.49931	-0.57018	-0.04651	
14	14.00000	0.05200	100.12109	83.29253	-8.77891	-32.36978	44.37690	-3.61432	24.25590	-33.80541	0.29332	-1.30240	-0.06452	1.20824	-5.47016	-31.87858	0.12559	10.23212	-29.76581	32.60873	-47.73442	9.99345	-30.87351	0.52629	0.49931	-0.73828	-0.13335	
15	15.00000	0.05600	100.17431	83.23058	-9.23075	-32.38574	44.87220	-2.85631	24.45138	-34.87189	0.35679	-1.43592	0.05493	1.13236	-5.37228	-19.83553	-2.02681	2.34225	-15.35637	25.65256	-48.75117	22.08319	-36.80522	0.52586	0.49916	-0.68805	-0.26098	
16	16.00000	0.06000	100.14095	83.16313	-9.92255	-32.39060	45.54758	-1.80915	24.35470	-35.83889	0.46697	-1.57713	0.16372	1.10788	-5.34544	-3.18661	-0.77133	-19.20193	-51.14736	23.03351	-16.06469	28.02228	-29.80258	0.52563	0.49896	-0.46077	-0.37445	
17	17.00000	0.06400	100.01991	82.82135	-10.49829	-32.45233	46.12640	-1.86570	24.13742	-35.90212	0.57905	-1.66239	0.18452	1.16441	-5.36919	10.88998	6.57314	-37.18600	-52.03578	19.92968	-22.82630	23.17337	-10.71017	0.52557	0.49892	-0.20077	-0.40250	
18	18.00000	0.06800	99.84449	82.74571	-10.74108	-32.55389	46.39769	-2.16967	23.95708	-35.69247	0.65146	-1.66668	0.10094	1.28944	-5.38369	19.72270	17.35617	-33.00999	-52.74598	27.48738	-29.64655	13.20411	7.91240	0.52566	0.49889	-0.02876	-0.43778	
19	19.00000	0.07200	99.75618	82.40063	-10.99313	-32.67611	46.76336	-3.25317	23.68654	-34.87026	0.68451	-1.61490	-0.01409	1.42540	-5.38218	27.41642	25.68710	-18.07466	-91.33632	11.92213	-49.08676	6.31048	18.97795	0.52565	0.49869	-0.12771	-0.35613	
20	20.00000	0.07600	99.69957	82.01530	-10.98813	-32.73174	46.70142	-3.88220	23.44363	-34.51782	0.70206	-1.53015	-0.05318	1.49941	-5.38900	26.64201	25.49742	-0.01863	-102.62397	-9.75849	-65.47767	9.88654	21.43625	0.52538	0.49825	-0.38511	-0.20389	
21	21.00000	0.08000	99.75584	81.58100	-10.93276	-32.91028	46.63472	-4.27451	23.18251	-34.45725	0.76353	-1.44806	0.00669	1.49830	-5.38857	5.17373	14.01980	11.42084	-48.94328	-18.01068	-80.53323	22.57688	13.22410	0.52490	0.49775	-0.49468	-0.10050	
22	22.00000	0.08400	99.78691	81.62625	-10.73247	-32.99846	46.34286	-4.29164	23.19455	-34.78592	0.88220	-1.41505	0.10212	1.47231	-5.32683	-30.14068	-3.88224	4.76923	4.76531	-37.30467	-37.13426	32.20922	5.18695	0.52451	0.49738	-0.47742	-0.04631	
23	23.00000	0.08800	99.79235	81.61584	-10.99790	-32.72324	46.39143	-3.87492	23.00504	-35.12194	1.01964	-1.38611	0.16096	1.48017	-5.19173	-52.57921	-16.50532	-2.00152	40.48999	-42.10355	17.88416	27.52081	13.89130	0.52431	0.49740	-0.34480	-0.04321	
24	24.00000	0.09200	99.77040	81.95051	-11.01238	-32.64009	46.24126	-3.41434	23.01477	-35.45055	1.09859	-1.28183	0.16718	1.52086	-5.04854	-54.18285	-15.76187	-16.56785	74.87334	20.56517	59.51222	10.28812	14.43562	0.52449	0.49767	-0.19123	-0.19571	
25	25.00000	0.09600	99.65604	82.22045	-10.82914	-32.78669	46.41389	-2.40109	22.90451	-36.00254	1.09686	-1.26258	0.15410	1.55556	-4.89814	-37.59770	-7.46799	-32.10731	103.03850	87.13489	73.93599	-11.58057	16.32765	0.52481	0.49781	-0.13140	-0.37362	
26	26.00000	0.10000	99.51382	82.77276	-10.55860	-32.98987	46.55706	-1.14402	23.17272	-36.94990	1.00669	-1.16535	0.17177	1.54338	-4.81776	-21.04618	-1.06873	-28.62087	44.38097	86.88152	75.09480	-25.10388	19.97671	0.52508	0.49796	-0.17695	-0.35093	
27	27.00000	0.10400	99.42606	82.57835	-10.27702	-33.20870	46.64596	-0.11091	23.14575	-37.50712	0.90530	-1.13158	0.23091	1.49117	-4.73564	-4.84864	3.53499	-7.82599	-7.01667	74.41684	74.91757	-30.02905	21.66204	0.52512	0.49809	-0.23576	-0.37965	
28	28.00000	0.10800	99.45232	82.71355	-10.59914	-33.08857	47.18605	0.77316	23.37842	-38.11357	0.77788	-1.02183	0.30507	1.44420	-4.74881	16.80992	10.26747	1.13228	10.37505	38.87083	53.86765	-25.88270	33.04412	0.52529	0.49795	-0.26729	-0.28832	
29	29.00000	0.11200	99.43927	82.66145	-10.51828	-33.04515	47.15872	1.51706	23.28541	-38.57072	0.70403	-0.88422	0.36622	1.42874	-4.79911	24.43350	16.83461	25.31742	-53.64227	-11.20571	16.73926	-3.74265	32.22049	0.52560	0.49762	-0.30217	-0.10201	
30	30.00000	0.11600	99.65565	82.28280	-10.81901	-32.97678	47.28090	1.20777	23.20552	-38.37832	0.74847	-0.76262	0.40291	1.43717	-4.82122	19.05150	15.46538	44.13037	-49.68743	-52.13810	-10.94867	1.29236	24.67082	0.52569	0.49738	-0.25634	0.04391	
31	31.00000	0.12000	99.79101	82.26389	-10.73023	-33.04523	46.91939	1.62121	22.98500	-38.75480	0.71339	-0.67210	0.41590	1.47419	-4.84692	-10.06570	2.32210	88.97927	-78.25559	-105.46140	-0.16100	10.53434	-14.44691	0.52575	0.49677	-0.20327	0.21276	
32	32.00000	0.12400	100.35964	81.65631	-11.54146	-33.27210	47.04139	1.30917	22.54496	-38.47112	0.83158	-0.86234	0.43621	1.52442	-4.74491	-26.99401	-12.74858	99.95647	-89.96803	-76.67213	-40.12321	6.65234	-24.70121	0.52501	0.49623	-0.11944	0.08973	
33	33.00000	0.12800	100.59123	81.54588	-12.12668	-33.43151	47.47419	0.64216	22.57455	-38.17104	0.76493	-0.86260	0.48836	1.53650	-4.74102	-31.90536	-16.10328	13.85386	-99.99615	-6.54862	0.60978	-6.85184	-13.81614	0.52456	0.49592	-0.06906	-0.07436	
34	34.00000	0.13200	100.47024	80.86168	-12.35027	-33.39401	47.66454	0.44506	21.79032	-37.66955	0.77518	-0.97442	0.58159	1.47037	-4.61782	-24.93297	-6.61391	-81.07757	-144.03410	23.67278	40.52954	-16.15343	3.68953	0.52420	0.49611	-0.20677	-0.08035	
35	35.00000	0.13600	99.94415	80.38591	-12.16243	-33.01690	47.69247	0.22981	21.49709	-37.46413	0.63751	-0.83674	0.67628	1.35855	-4.59428	-7.82906	6.81232	-143.62338	-46.67260	36.99398	4.63426	-21.41777	38.53818	0.52476	0.49655	-0.30772	-0.04501	
36	36.00000	0.14000	99.32131	80.48772	-11.53642	-32.55577	47.27652	0.61752	21.44382	-37.79382	0.60767	-0.66902	0.72730	1.27834	-4.50478	-8.22486	16.73362	-136.71317	-42.49697	58.07479	28.90495	2.98329	43.44559	0.52555	0.49711	-0.34270	-0.04200	
37	37.00000	0.14400	98.85023	80.04544	-10.39074	-32.50389	46.66317	1.04379	21.06278	-37.99096	0.66445	-0.48912	0.72871	1.26629	-4.40199	-3.49522	22.37180	-71.72044	-42.15011	70.09048	29.39638	20.57292	33.07573	0.52632	0.49737	-0.29225	-0.08339	
38	38.00000	0.14800	98.74794	80.14980	-9.61434	-32.74535	46.21636	1.44054	21.00496	-38.32682	0.77255	-0.40091	0.72088	1.30497	-4.30263	10.49567	25.77921	30.38024	50.16540	30.56222	4.16824	19.36165	-2.28856	0.52653	0.49744	-0.20555	-0.05894	
39	39.00000	0.15200	99.09349	80.44658	-9.89363	-33.10191	46.48683	2.43889	21.21076	-39.25973	0.81880	-0.50113	0.76183	1.33163	-4.27514	25.70218	25.44081	52.66895	74.37115	-5.79729	11.26121	5.41739	-35.34871	0.52619	0.49725	-0.09382	0.01505	
40	40.00000	0.15600	99.16858	80.74270	-9.85464	-33.30737	46.37249	2.92056	21.43420	-39.61710	0.81667	-0.67452	0.87282	1.29548	-4.28553	29.84376	20.73798	47.56293	56.23512	-42.56892	51.11572	-11.67657	-58.16774	0.52542	0.49723	0.07447	0.09846	
41	41.00000	0.16000	99.47314	80.89584	-10.66506	-33.33445	46.79030	3.57744	21.38861	-39.91034	0.72743	-0.95523	1.02491	1.19879	-4.33110	36.02089	14.77420	83.98106	29.53284	-83.37517	66.48061	-21.42789	-55.23415	0.52479	0.49710	0.15786	0.10912	
42	42.00000	0.16400	99.84212	80.97724	-11.75141	-33.23429	47.29046	3.42059	21.54718	-39.55112	0.64640	-1.10665	1.14482	1.08923	-4.45077	20.02419	8.00922	88.09654	-69.07388	-106.37968	45.03254	-20.10942	-36.85818	0.52448	0.49708	0.14205	0.09289	
43	43.00000	0.16800	100.17872	80.33842	-12.83084	-33.08794	47.75068	2.34325	21.25334	-38.40163	0.56670	-1.24590	1.19311	1.02055	-4.42852	-3.52411	-2.48199	65.86162	-117.21803	-96.01574	53.85408	-30.81745	-14.80248	0.52435	0.49703	0.03626	0.05466	
44	44.00000	0.17200	100.36618	80.04007	-13.50221	-32.99914	47.98855	2.17486	20.89925	-37.96104	0.39983	-1.22783	1.20186	1.00408	-4.45494	-13.86902	-12.23801	28.03067	-49.26931	-56.06667	37.00855	-29.33344	2.27763	0.52441	0.49682	-0.04179	0.04819	
45	45.00000	0.17600	100.39938	79.94785	-13.60377	-33.04149	47.95019	1.87939	20.79759	-37.67194	0.33184	-1.23375	1.22049	1.00643	-4.43149	-16.73826	-11.93109	2.62497	-9.50710	-13.40303	3.53407	-8.90843	5.37637	0.52432	0.49654	-0.13041	0.06626	
46	46.00000	0.18000	100.38692	79.96396	-13.24550	-33.20973	47.66663	2.06190	20.64749	-37.82755	0.32847	-1.18863	1.23791	1.02729	-4.43369	-4.18605	-0.47057	-1.76463	1.05177	3.69345	13.54951	18.82690	2.43681	0.52433	0.49609	-0.21531	0.09744	
47	47.00000	0.18400	100.38634	79.95534	-12.61615	-33.39443	47.15406	2.37283	20.49687	-38.02559	0.48240	-1.21496	1.22790	1.08889	-4.41023	30.88742	12.17519	-4.47242	-24.16536	-2.27505	27.94273	26.19535	4.21620	0.52410	0.49577	-0.20923	0.13230	
48	48.00000	0.18800	100.35091	79.76860	-11.91507	-33.48180	46.53801	2.54118	20.15881	-38.05287	0.53815	-1.15488	1.20974	1.18834	-4.58762	57.02271	16.02760	-17.55386	-42.35650	-12.28222	81.20553	16.68373	2.42694	0.52415	0.49522	-0.15897	0.13497	
49	49.00000	0.19200	100.24445	79.61907	-11.35377	-33.47139	46.00286	3.97956	19.66061	-38.88716	0.61475	-1.19543	1.22033	1.27935	-4.73541	37.51662	9.87714	-38.41143	19.29174	-11.20494	116.44452	17.16257	-21.91999	0.52379	0.49492	-0.01773	0.08286	
50	50.00000	0.19600	100.04313	79.92046	-10.98595	-33.37101	45.67323	5.21895	19.57379	-39.64194	0.67375	-1.32989	1.26832	1.31974	-4.78420	14.73762	-2.02844	-77.27933	24.94682	40.09979	60.37543	3.18341	-33.89191	0.52308	0.49493	0.03973	-0.08150	
51	51.00000	0.20000	99.62421	79.81878	-10.45112	-33.29846	45.56944	5.61107	19.63308	-39.94096	0.63969	-1.46636	1.36871	1.29985	-4.84739	-1.50218	-13.63363	-68.18123	-19.73244	17.28359	53.60505	-6.78347	-33.59389	0.52263	0.49493	0.03849	-0.01935	
52	52.00000	0.20400	99.50703	79.76734	-10.97356	-32.89305	45.80346	6.23193	19.50259	-40.16709	0.61981	-1.59861	1.51988	1.24925	-4.87333	-7.22787	-18.15639	-36.92033	-2.64296	-17.66538	72.23708	-6.69233	-27.93265	0.52221	0.49508	0.12562	0.08773	
53	53.00000	0.20800	99.32552	79.79652	-11.31030	-32.56813	46.14884	6.40107	19.41901	-40.10743	0.58664	-1.68941	1.68478	1.18683	-4.94683	-4.63318	-12.65171	-38.24021	-24.27976	6.77415	75.42191	6.04214	-27.62678	0.52216	0.49494	0.12160	0.05075	
54	54.00000	0.21200	99.20086	79.57298	-11.46085	-32.31577	46.26796	6.47451	18.95290	-39.79269	0.66797	-1.81894	1.78766	1.13714	-4.96108	9.31507	1.97550	-32.20780	-31.46097	-14.13806	56.75751	22.42659	-18.32714	0.52207	0.49487	0.09170	0.13576	
55	55.00000	0.21600	99.06748	79.54869	-11.26664	-32.17363	45.99833	5.79720	18.78618	-39.08138	0.76586	-1.83528	1.80451	1.12308	-5.01868	28.72260	20.94739	-28.77259	-31.95425	-34.56689	13.02558	29.08491	1.29569	0.52220	0.49477	0.08089	0.19561	
56	56.00000	0.22000	98.97059	79.31774	-10.99303	-32.14729	45.59544	4.92547	18.39419	-38.22178	0.90203	-1.80817	1.78459	1.14184	-5.03157	39.61452	30.42845	-14.88548	-111.06227	-39.99619	8.46027	28.10833	11.11757	0.52246	0.49465	0.10371	0.18634	
57	57.00000	0.22400	98.94845	78.65939	-11.01745	-32.08759	45.46745	3.01945	18.10149	-36.37582	0.99407	-1.74652	1.81499	1.14851	-5.10858	36.18738	20.13863	10.60223	-112.32102	-23.77876	37.83089	10.89590	13.32916	0.52293	0.49443	0.13215	0.10913	
58	58.00000	0.22800	99.05570	78.41908	-11.50525	-31.89048	45.83969	2.71947	18.00687	-35.82391	0.99293	-1.70269	1.93876	1.11270	-5.18355	7.71418	-1.43945	32.14717	-47.01929	-3.84791	120.15115	-20.81620	8.47404	0.52324	0.49437	0.12664	0.00711	
59	59.00000	0.23200	99.20608	78.28712	-12.14869	-31.63673	46.39754	3.68475	17.65331	-36.04853	0.82928	-1.67979	2.10809	1.06067	-5.19815	-18.46485	-16.82355	22.70606	-5.47847	-7.42622	193.58580	-42.39077	-9.13620	0.52327	0.49444	0.07473	-0.05621	
60	60.00000	0.23600	99.23763	78.37669	-12.49335	-31.43332	46.62109	5.80680	17.22110	-37.21996	0.65221	-1.77448	2.23161	1.03415	-5.16911	-36.36379	-18.14829	-10.10417	71.82277	-36.88335	222.19881	-30.84219	-38.52378	0.52279	0.49454	0.09583	0.00492	
61	61.00000	0.24000	99.12521	78.86478	-12.14136	-31.35631	46.09553	8.37999	16.86187	-38.75787	0.57999	-1.98563	2.25265	1.05672	-5.03179	-21.52448	-8.28811	-46.05486	122.43669	-62.43642	203.09811	-32.77160	-25.47536	0.52202	0.49459	0.12938	0.15794	
62	62.00000	0.24400	98.86951	79.34997	-11.16081	-31.37359	44.98376	10.51199	16.53471	-40.09875	0.38797	-1.97471	2.16248	1.13670	-5.04603	2.44227	6.67064	-63.77011	76.25229	-61.42783	143.79414	-25.35835	-4.28854	0.52197	0.49441	0.01465	0.29684	
63	63.00000	0.24800	98.61550	79.47656	-9.94692	-31.44750	43.73100	11.89517	16.13152	-40.97689	0.37682	-2.01762	2.00734	1.26492	-4.99552	3.51499	18.15034	-54.72659	40.62949	-38.56587	116.74313	0.80920	-17.08423	0.52216	0.49438	0.12072	0.36585	
64	64.00000	0.25200	98.43184	79.67590	-8.96166	-31.48962	42.79918	12.20790	15.57904	-40.79129	0.39392	-2.11290	1.87765	1.40038	-4.94064	9.63923	18.85270	-30.73756	20.86878	-6.59782	57.90696	-9.27783	-18.93953	0.52255	0.49435	0.09136	0.33598	
65	65.00000	0.25600	98.36959	79.64181	-8.51961	-31.48493	42.46087	12.34914	15.41848	-40.95004	0.30579	-2.17287	1.83963	1.49489	-4.94047	9.86115	10.99318	-5.19841	-29.73204	15.95510	66.72316	-25.95076	-14.39752	0.52292	0.49454	0.10977	0.24009	
66	66.00000	0.26000	98.39031	79.42796	-8.60648	-31.45432	42.62389	12.38226	14.64833	-40.42452	0.19748	-2.23246	1.90541	1.51283	-4.94433	-1.40117	-0.34690	9.89282	-66.19259	12.40990	111.03027	-24.20219	-9.36733	0.52321	0.49475	0.22202	0.14392	
67	67.00000	0.26400	98.44875	79.11189	-9.04381	-31.39218	43.00759	12.47831	14.31747	-40.18620	0.12539	-2.25183	2.05400	1.44852	-4.93452	-8.72985	-11.17588	37.22129	-105.19971	-11.33721	80.26579	-7.20664	-3.92325	0.52324	0.49489	0.16608	0.07158	
68	68.00000	0.26800	98.68739	78.58629	-9.92973	-31.36449	43.66323	11.55808	14.12351	-38.98264	0.14545	-2.26672	2.24503	1.32322	-4.95384	-8.72767	-15.56078	9.45283	-99.99604	-34.73871	86.95227	19.60834	-19.57532	0.52283	0.49480	0.19492	0.08636	
69	69.00000	0.27200	98.52412	78.31346	-10.18524	-31.18294	43.70387	11.76015	14.06780	-38.79479	0.28260	-2.40655	2.41969	1.17291	-4.98891	1.83551	-9.44601	-18.47722	-46.96750	-46.85333	96.12827	47.49289	-28.40012	0.52219	0.49425	0.16448	0.11563	
70	70.00000	0.27600	98.53981	78.21086	-10.53252	-31.13457	43.80425	12.40019	13.99168	-39.03074	0.52595	-2.48450	2.52468	1.04070	-5.04041	17.59689	1.91109	-7.81519	-13.49115	-39.04489	74.35462	63.11802	-33.40118	0.52129	0.49401	0.19324	0.12205	
71	71.00000	0.28000	98.46198	78.20325	-10.24174	-31.13008	43.43974	12.49664	13.85997	-38.91465	0.78850	-2.66239	2.53468	0.97262	-5.11990	27.29089	7.41436	-18.97478	30.94120	-7.54546	54.03716	59.73810	-24.88276	0.52112	0.49365	0.18079	0.16271	
72	72.00000	0.28400	98.38782	78.45837	-9.43638	-31.13862	42.80585	13.08574	13.69659	-39.26450	1.00327	-2.67831	2.50010	0.96358	-5.22130	22.45637	0.48139	-66.17894	54.88624	33.01117	68.70509	31.55483	7.58585	0.52153	0.49386	0.11908	0.22077	
