	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_004.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	63.00793	83.92346	30.73741	-18.00748	16.00657	9.73530	24.14861	-52.19167	-5.28223	-5.44434	-20.82866	-2.21295	0.69413									0.39243	0.33436			2.32000
2	2.00000	0.00400	62.35218	84.61789	30.93812	-18.50845	15.61362	9.55276	23.72017	-51.31750	-4.42502	-4.80542	-20.87343	-2.01514	0.89032	-56.00064	-28.77169	-135.08931	137.29433	-14.74182	145.76505	120.30479	111.66283	0.39010	0.33173			
3	3.00000	0.00800	61.93601	85.01132	31.27415	-18.79377	15.37977	9.52651	23.47282	-50.83447	-4.22172	-4.58179	-20.83438	-1.93366	0.90934	-37.04678	-23.35999	-70.76617	102.69411	43.57594	63.16304	33.57065	48.46154	0.38907	0.33038	-0.15483	0.08679	
4	4.00000	0.01200	61.78860	85.45609	31.35187	-18.91001	15.57013	9.50695	23.48807	-50.77023	-4.09937	-4.42840	-20.77794	-1.90733	1.00346	3.09374	-0.94437	21.63320	97.74545	50.87164	15.42898	-14.09752	0.59985	0.38880	0.33005	-0.11764	0.19342	
5	5.00000	0.01600	62.10913	85.78654	30.97568	-18.93922	16.06893	9.63844	23.50171	-50.81364	-4.31914	-4.57658	-20.76857	-1.88563	0.87802	35.16280	23.16499	107.31093	115.06525	56.14555	-27.40314	-29.96266	-49.48177	0.38888	0.33004	-0.05573	0.16670	
6	6.00000	0.02000	62.64708	86.39616	30.70319	-19.21915	16.63283	9.58969	23.87134	-51.06527	-4.33327	-4.81088	-20.82428	-1.86320	0.90235	45.42688	31.10610	100.05798	131.19046	-35.31407	-49.75156	-24.82775	-71.17119	0.38894	0.33006	0.03167	0.13302	
