	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_001.c3d
7	7.00000	0.02400	50.31517	75.91259	-13.56446	-25.43737	31.20272	-18.24205	20.48070	-37.63583	-31.57166	-13.55164	6.23830	4.04716	-2.77752	-32.03938	-2.19428	43.66965	-0.31044	-141.23488	13.21206	6.38823	68.61732	0.34122	0.38146	-0.14912	0.62998	
8	8.00000	0.02800	50.59221	75.91469	-13.35158	-25.33730	30.47383	-17.88625	20.57041	-37.94589	-31.45439	-13.46348	6.20632	4.03398	-2.43165	-30.11812	2.74530	64.17237	-9.92485	-166.97525	-4.98115	24.35724	30.32386	0.34188	0.38238	-0.18697	0.47382	
9	9.00000	0.03200	50.83108	75.83386	-12.96811	-25.28217	29.32841	-18.91129	20.65390	-37.04928	-31.34756	-13.30775	5.97793	4.19754	-2.49176	-3.56080	8.21715	77.12496	-45.24839	-122.42725	9.07241	17.47144	70.12480	0.34268	0.38291	-0.15016	0.23788	
10	10.00000	0.03600	51.20846	75.54473	-12.88513	-25.49657	29.07231	-19.19666	20.65866	-36.64780	-31.31415	-12.90793	5.85706	4.12182	-2.31764	-28.80086	7.90960	94.92857	-28.71235	-95.07774	43.24610	23.02695	60.27025	0.34348	0.38320	-0.05794	0.10972	
11	11.00000	0.04000	51.58878	75.60262	-13.43079	-25.40363	28.98503	-18.90762	20.64631	-36.70676	-31.14661	-12.82599	5.81304	4.11249	-2.18210	-15.58563	-11.69984	95.21458	44.57459	-111.14151	75.07243	18.13471	21.16264	0.34438	0.38402	0.02365	0.21423	
12	12.00000	0.04400	51.97111	75.90090	-13.01149	-25.36643	28.29706	-18.66055	20.70938	-36.54884	-31.13477	-12.73866	5.60778	4.16566	-2.26398	1.89518	-27.60030	35.94841	78.78745	-15.20131	54.20320	-3.02895	31.45060	0.34508	0.38455	0.00814	0.43275	
13	13.00000	0.04800	51.87796	76.23608	-11.92165	-25.21059	27.49934	-18.10460	20.85033	-37.02469	-31.18702	-12.58113	5.64263	4.23759	-2.40994	-30.50097	-37.01071	35.81535	107.93211	31.57293	9.44417	38.10956	36.27924	0.34588	0.38490	-0.13409	0.65886	
14	14.00000	0.05200	52.25947	76.76357	-11.69868	-25.16558	27.36285	-16.03320	20.69679	-38.92969	-30.83661	-12.45728	5.86650	4.38868	-2.32585	-37.46308	-52.13398	61.33261	89.71977	26.22235	-27.24733	60.60929	37.64829	0.34667	0.38590	-0.22768	0.82178	
15	15.00000	0.05600	52.36867	76.95177	-10.17291	-25.01658	26.12495	-16.15676	20.99933	-39.06464	-30.70736	-12.28328	5.81819	4.45942	-2.53551	-44.48389	-41.69032	140.74409	30.15691	-93.00226	-33.87564	59.89032	82.50460	0.34759	0.38650	-0.12759	0.89945	
16	16.00000	0.06000	53.38322	77.00804	-10.41469	-24.94670	25.45682	-16.47267	20.94014	-38.79029	-30.36989	-11.79419	5.74310	4.55644	-2.29493	-33.38818	-21.17200	292.19003	-47.50422	-205.73170	49.23941	92.46610	95.06058	0.34865	0.38736	0.00494	0.79171	
17	17.00000	0.06400	54.70485	76.58818	-12.13926	-24.93739	26.26429	-15.47527	20.62035	-39.30720	-29.96955	-11.51715	5.91859	4.31447	-2.44028	21.54141	-1.80486	343.44073	-49.36335	-221.66090	84.76720	74.11864	85.00156	0.34967	0.38792	0.13256	0.70236	
18	18.00000	0.06800	56.12991	76.61192	-13.55596	-25.02837	26.53057	-15.29883	20.53406	-39.21101	-29.77874	-11.10743	5.93196	4.21162	-2.50199	40.58641	18.63846	240.61479	-5.94128	-263.71191	32.88435	37.78706	84.36834	0.35073	0.38826	0.20899	0.68609	
19	19.00000	0.07200	56.63214	76.53913	-13.19398	-24.89564	25.10973	-17.02904	20.87418	-37.58943	-29.66921	-10.84359	5.64213	4.27336	-2.61248	52.16176	29.76272	204.83336	-38.15081	-174.17212	16.24257	11.37900	61.30457	0.35164	0.38840	0.15204	0.58771	
20	20.00000	0.07600	57.77774	76.30204	-14.07520	-25.09316	25.60820	-17.06965	20.80301	-37.42598	-29.68751	-10.62243	5.64422	4.18822	-2.67255	21.39832	30.87337	211.89566	-34.93524	-73.47181	12.20086	-0.02273	62.93294	0.35256	0.38869	0.04105	0.58728	
21	21.00000	0.08000	58.32969	76.27081	-13.82461	-25.08200	25.09319	-17.32374	20.91936	-37.21615	-29.66775	-10.34764	5.55896	4.31940	-2.52560	18.49596	11.34128	168.19133	-32.20079	-25.16263	-2.04153	12.42659	46.20205	0.35358	0.38924	-0.13671	0.64597	
22	22.00000	0.08400	59.12554	76.04659	-13.79813	-25.06816	25.15579	-16.95239	21.11384	-37.55153	-29.58708	-10.25714	5.51827	4.27095	-2.70796	9.64198	-16.62728	155.01961	-44.09279	-84.63773	66.46988	27.42265	47.66948	0.35479	0.39010	-0.17164	0.72242	
23	23.00000	0.08800	59.58978	75.90569	-14.06200	-24.59579	24.63169	-16.21239	20.68801	-37.72251	-29.44544	-9.96269	5.51875	4.54844	-2.72129	-19.51260	-45.46544	158.68439	-36.75633	-45.16076	163.00124	23.41838	81.99519	0.35609	0.39099	-0.01245	0.72451	
24	24.00000	0.09200	60.37629	75.75352	-13.38503	-24.55652	24.41711	-16.10251	20.74142	-37.04084	-29.39670	-9.59841	5.29001	4.42680	-2.88886	-21.70576	-46.80791	203.14972	-15.11102	2.20340	206.24881	22.94957	104.34698	0.35728	0.39184	0.17171	0.58369	
25	25.00000	0.09600	61.21385	75.78773	-13.18567	-24.36685	23.85360	-16.78345	20.69906	-35.53814	-29.26292	-9.12817	4.89300	4.53717	-2.87370	4.98956	-36.03012	234.82268	-1.79906	-59.82811	169.18597	42.67836	98.47556	0.35834	0.39271	0.31629	0.45795	
26	26.00000	0.10000	62.25484	75.73360	-13.73441	-24.33736	24.25671	-17.38285	20.76580	-34.48979	-29.05526	-8.81067	4.85847	4.52034	-3.19259	9.57195	-20.38755	263.00525	-48.13910	-19.58689	98.41942	50.75351	93.25703	0.35957	0.39336	0.25631	0.36114	
27	27.00000	0.10400	63.31787	75.40350	-14.81398	-24.25338	25.18159	-16.81625	20.60842	-34.72033	-28.85542	-8.38659	4.99842	4.25477	-3.12039	0.59321	-4.14738	244.07916	-78.25276	-84.63596	-7.05490	55.41919	92.12140	0.36042	0.39433	0.07973	0.38586	
28	28.00000	0.10800	64.20919	75.12039	-16.05022	-24.10730	25.68782	-17.32848	20.48094	-34.59641	-28.61010	-8.07964	5.20201	4.39595	-3.24718	-0.12926	-1.09213	195.89429	-89.43365	-104.56323	-86.07207	45.64810	78.41131	0.36142	0.39493	-0.07703	0.42135	
29	29.00000	0.11200	64.88137	74.68991	-16.67462	-23.92805	26.04474	-17.55903	20.27866	-34.71420	-28.48973	-7.76155	5.26247	4.28511	-3.13909	-11.06293	9.10364	140.92728	-25.72367	-39.80829	-67.14969	17.67039	65.00371	0.36227	0.39571	-0.16109	0.38685	
30	30.00000	0.11600	65.33602	74.91027	-17.09203	-23.83986	26.32084	-16.49576	20.17402	-35.91601	-28.46814	-7.56179	5.43131	4.23642	-3.09221	-7.52871	12.03798	115.21827	56.41404	-18.39839	-7.26125	-4.05975	76.15474	0.36312	0.39596	-0.10325	0.39161	
31	31.00000	0.12000	65.80297	75.13822	-16.53019	-23.87095	25.76543	-16.48272	20.07978	-35.78256	-28.52569	-7.15023	5.23782	4.30843	-2.98238	-4.01877	-7.02135	120.96912	57.90913	24.35772	30.20714	-13.57886	55.01049	0.36386	0.39628	0.00251	0.40379	
32	32.00000	0.12400	66.30364	75.37352	-15.92509	-23.92050	25.44816	-16.76443	20.39446	-35.42252	-28.57812	-7.12268	5.08119	4.25908	-3.10152	5.31935	-11.58063	162.38477	74.44232	18.50871	67.89323	1.85921	8.28754	0.36472	0.39675	0.08943	0.41761	
33	33.00000	0.12800	67.10506	75.74525	-16.42464	-23.90565	25.81694	-16.16306	20.34615	-35.53844	-28.51045	-7.08250	5.00097	4.28601	-3.10484	43.10683	-9.01092	163.79784	28.84631	-3.25292	123.64104	31.99831	23.62906	0.36576	0.39754	0.14685	0.41705	
34	34.00000	0.13200	67.61247	75.60352	-15.78168	-23.76187	25.29050	-16.75076	20.28251	-34.44592	-28.31948	-6.93266	4.68669	4.12683	-3.49129	48.78788	0.67382	75.45202	-72.94273	24.40564	87.01023	71.20429	22.22380	0.36698	0.39855	0.14056	0.39271	
35	35.00000	0.13600	67.70754	75.16512	-15.08345	-23.70868	24.78473	-17.65638	20.16097	-33.44072	-27.94135	-6.90337	4.61921	4.00095	-3.46224	24.27035	13.23313	44.88185	-108.44038	-16.36234	27.31396	99.59046	54.78409	0.36832	0.39994	0.07900	0.36110	
36	36.00000	0.14000	67.97224	74.74719	-13.80910	-23.69172	23.35452	-19.96176	20.25467	-31.21212	-27.52157	-6.49799	4.19472	4.10644	-3.54526	42.94558	31.70627	20.52731	-111.15157	-43.70969	48.16928	86.90012	56.78110	0.36965	0.40099	0.03547	0.32277	
37	37.00000	0.14400	67.87767	74.23766	-12.26698	-23.63716	21.85440	-21.13391	20.13491	-29.79426	-27.25044	-6.44075	3.91044	4.02234	-3.52287	22.20780	33.14119	114.94250	-76.09755	-75.67160	126.11703	59.22266	34.90095	0.37090	0.40176	0.11652	0.31595	
38	38.00000	0.14800	68.88036	74.12888	-13.88581	-23.50707	22.82098	-20.65470	19.62467	-29.55320	-27.06036	-6.21658	4.00544	4.09008	-3.45989	2.29209	21.45168	193.81061	-33.78137	-108.57162	112.17896	45.21373	80.13235	0.37183	0.40263	0.25003	0.38541	
39	39.00000	0.15200	69.43226	73.96098	-13.43622	-23.30528	22.05758	-22.45626	19.94665	-27.65171	-26.89385	-5.79615	3.64758	4.03319	-3.34829	12.91863	17.34791	179.64838	-45.27164	-66.50982	39.55479	31.60457	81.57689	0.37286	0.40348	0.38388	0.46195	
40	40.00000	0.15600	70.31744	73.76566	-14.36430	-23.14594	22.72922	-23.62466	20.28032	-26.44654	-26.80714	-5.55862	3.64463	3.79661	-3.39053	18.10531	20.26349	148.39424	-44.11737	-54.42678	19.58521	24.29807	44.18259	0.37385	0.40446	0.46816	0.52046	
41	41.00000	0.16000	70.61571	73.60611	-13.23330	-22.94389	21.43392	-25.61504	20.55821	-24.53119	-26.69431	-5.43537	3.33767	3.73700	-3.29888	45.26382	33.19289	160.89038	-43.02279	-34.19341	-3.75622	22.81544	17.78741	0.37466	0.40523	0.34052	0.49124	
42	42.00000	0.16400	71.60591	73.41931	-14.85295	-23.02164	22.90609	-25.43474	20.26370	-24.78065	-26.61305	-5.41621	3.63418	3.62453	-3.48005	59.80008	47.00727	233.55125	-19.92531	-1.26815	-46.34832	30.44693	-7.42351	0.37566	0.40573	0.10419	0.39295	
43	43.00000	0.16800	72.47948	73.44452	-16.48352	-23.27808	24.41298	-24.64697	19.89706	-25.81214	-26.43864	-5.49356	4.05562	3.69484	-3.45223	59.04729	23.84990	222.75797	-0.78949	-6.60809	-40.98472	39.72210	-41.63950	0.37673	0.40613	-0.05043	0.35401	
44	44.00000	0.17200	73.39317	73.41222	-18.36313	-23.24589	26.07917	-23.53964	19.67595	-26.88932	-26.29540	-5.74908	4.43763	3.62282	-3.82962	67.36170	21.71950	186.65799	-22.40359	-44.85769	-12.91592	35.22735	-67.90930	0.37779	0.40616	-0.08060	0.37882	
45	45.00000	0.17600	73.97548	73.26489	-17.42046	-23.32820	24.91589	-25.01747	19.95592	-25.56697	-26.16949	-6.03125	4.04886	3.57005	-3.84385	61.70988	67.37676	151.86078	-14.76620	-92.01974	76.49327	29.42359	-85.22387	0.37869	0.40619	0.06118	0.43724	
46	46.00000	0.18000	74.60401	73.29713	-18.47200	-23.26882	25.44287	-23.71919	19.19260	-26.11033	-26.07247	-6.42056	4.25968	3.50084	-3.78513	49.49982	37.53803	137.02695	-0.35255	-89.27603	103.02214	12.91043	-95.74103	0.37926	0.40627	0.17611	0.45495	
47	47.00000	0.18400	75.07089	73.23507	-17.10561	-23.33180	23.91259	-26.32313	19.51378	-23.50691	-26.06889	-6.78759	3.77311	3.79875	-3.92507	6.80072	-5.52743	145.84087	31.74997	-3.97624	27.15650	3.82582	-79.71638	0.37958	0.40649	0.10894	0.36785	
48	48.00000	0.18800	75.76309	73.54693	-16.99462	-23.30311	24.05331	-26.86832	19.79565	-22.92473	-26.03545	-7.05535	3.54213	3.78937	-3.84065	-44.10627	13.48971	197.38503	59.29189	110.99161	-41.26084	16.42526	-48.59236	0.37982	0.40702	-0.07140	0.18846	
49	49.00000	0.19200	76.63867	73.70256	-17.27205	-23.81026	24.95356	-27.19212	20.11203	-23.01907	-25.92808	-7.17967	3.45719	3.76106	-3.44525	-24.77151	38.72975	199.78732	39.17798	154.65245	-82.54163	46.77814	-71.16396	0.38041	0.40750	-0.23914	0.07576	
50	50.00000	0.19600	77.36178	73.85916	-17.90764	-24.10133	26.12557	-26.22375	19.92069	-24.19030	-25.64654	-7.63157	3.58329	3.79570	-3.33743	-20.51803	20.23762	192.52412	3.60633	160.91130	-125.05400	32.71125	-87.83215	0.38118	0.40832	-0.31986	0.07585	
51	51.00000	0.20000	78.17964	73.76873	-17.43187	-24.33132	26.38745	-27.24593	20.59933	-23.97110	-25.64292	-7.88379	3.33563	3.66473	-3.10920	-6.93917	18.21972	229.68996	2.37037	127.87289	-88.47728	8.59254	-95.64892	0.38180	0.40897	-0.29075	0.11216	
52	52.00000	0.20400	79.19255	73.83135	-19.01818	-24.58251	28.15762	-25.40994	19.83999	-25.66159	-25.56104	-8.39742	3.74556	3.73802	-3.14238	30.69365	35.09457	189.94185	13.48700	32.13113	21.45561	7.57200	-145.14510	0.38262	0.40935	-0.11652	0.20439	
53	53.00000	0.20800	79.69702	73.87435	-18.49629	-24.29728	27.61336	-25.71652	19.82781	-25.23487	-25.59411	-9.04624	3.55339	3.73439	-3.08915	43.15842	46.83675	113.54650	47.66095	-12.77228	39.02338	-20.95890	-148.81122	0.38320	0.40950	0.09999	0.30959	
54	54.00000	0.21200	80.10052	74.20998	-18.36589	-24.08494	27.46031	-24.91630	19.77944	-25.81393	-25.74954	-9.58872	3.66684	3.64996	-3.11852	66.04269	32.44653	141.28870	43.06257	-13.05492	47.03518	-31.08298	-136.14163	0.38351	0.40907	0.24429	0.37898	
55	55.00000	0.21600	80.82661	74.21536	-18.40828	-24.05922	27.42921	-25.47392	19.80625	-25.08688	-25.85458	-10.13474	3.66810	3.73946	-3.38608	6.10421	18.80220	159.76370	58.06379	-50.61491	109.60632	-35.05160	-109.48125	0.38382	0.40866	0.29880	0.40831	
56	56.00000	0.22000	81.37827	74.68407	-19.16063	-23.64062	27.78180	-24.57824	19.46005	-25.25657	-26.03170	-10.46829	3.72715	3.85273	-3.03412	-2.99716	4.80592	159.23453	47.51907	-28.56307	44.46258	-24.00595	-119.31236	0.38373	0.40856	0.20718	0.37856	
57	57.00000	0.22400	82.09894	74.58965	-19.56483	-23.55900	28.26128	-26.74923	20.10255	-23.53172	-26.04235	-11.08678	3.55646	3.88993	-3.33287	28.67426	5.34372	168.85823	-31.85026	4.36613	-42.08147	30.49896	-137.21431	0.38395	0.40840	-0.05776	0.27370	
58	58.00000	0.22800	82.72935	74.43261	-20.33526	-23.55302	28.89340	-27.58741	19.95206	-22.76501	-25.78041	-11.55263	3.44044	3.91833	-3.22949	-6.26358	41.04526	140.71440	-23.23448	30.03031	-34.43700	78.80715	-121.21909	0.38443	0.40857	-0.23839	0.21410	
59	59.00000	0.23200	83.22249	74.40264	-20.26452	-23.64865	29.14369	-27.95888	19.88689	-22.67087	-25.40989	-12.03622	3.35880	3.75353	-2.95518	2.59272	20.42957	170.07419	-13.44682	114.17921	-44.47091	92.81580	-121.34942	0.38483	0.40911	-0.27771	0.19130	
60	60.00000	0.23600	84.09011	74.32255	-20.16382	-23.93413	29.64941	-28.33818	19.83242	-22.41470	-25.04229	-12.50131	3.23498	3.62604	-3.08384	-15.42511	-12.50234	135.62045	-41.35316	154.65128	-60.75283	62.43375	-147.80345	0.38546	0.40944	-0.23813	0.13952	
61	61.00000	0.24000	84.30897	74.06355	-18.48478	-24.08679	28.75676	-30.08404	20.15164	-21.15756	-24.91310	-13.20598	2.93859	3.72739	-2.91297	-2.08542	6.43434	87.09642	-39.34633	146.55573	-71.55653	16.64311	-173.08670	0.38568	0.40993	-0.08313	0.11446	
62	62.00000	0.24400	84.78549	74.00902	-18.17565	-24.34912	29.00642	-30.11408	20.12635	-21.31881	-24.90897	-13.88090	3.03299	3.69686	-3.00132	49.55740	51.22303	78.96932	-14.31553	82.29150	-34.25357	-12.36741	-170.71483	0.38604	0.41001	0.05838	0.11614	
63	63.00000	0.24800	84.93848	73.94422	-18.58874	-24.20358	29.50963	-29.87834	19.82685	-21.62506	-25.01270	-14.56748	3.26430	3.73667	-2.91571	60.01773	42.99363	106.25901	-7.46936	38.84813	-30.89521	16.11310	-130.76538	0.38633	0.40998	0.04760	0.09711	
64	64.00000	0.25200	85.63512	73.95774	-19.87239	-24.26768	30.86525	-29.58680	19.79188	-22.06178	-24.78638	-14.93572	3.46434	3.77378	-3.15428	40.80109	20.99669	175.24014	3.91701	46.85000	-78.99870	42.57585	-110.39413	0.38655	0.41017	-0.03267	0.03030	
65	65.00000	0.25600	86.34023	73.98125	-20.94163	-24.58243	32.02983	-29.73153	20.05086	-22.39537	-24.67477	-15.44941	3.64113	3.79871	-3.08977	40.07990	42.53689	155.57440	19.10983	26.15637	-43.70163	36.15898	-139.86484	0.38692	0.41046	0.01110	-0.00162	
66	66.00000	0.26000	86.87970	74.09972	-21.54641	-24.70796	32.59770	-29.76013	19.88237	-22.24846	-24.49402	-16.02155	3.61894	3.78283	-3.14924	21.93768	22.87965	104.36189	26.58584	43.28481	1.53334	58.69617	-137.39099	0.38753	0.41079	0.08887	0.02729	
67	67.00000	0.26400	87.17609	74.19485	-20.98844	-24.74195	32.41916	-30.32603	20.31001	-21.82468	-24.20591	-16.52710	3.56111	3.76879	-3.09350	-6.69264	13.44301	56.76336	21.77095	30.77464	19.99081	71.97372	-132.06294	0.38825	0.41115	0.04741	0.07452	
68	68.00000	0.26800	87.33191	74.27534	-19.87812	-24.59694	31.32865	-31.08244	20.26186	-20.84782	-23.92425	-17.07940	3.26047	3.83195	-2.98661	-19.25785	3.76213	67.44232	21.78633	52.32494	10.19573	76.76736	-137.77521	0.38900	0.41161	-0.03387	0.13357	
69	69.00000	0.27200	87.71606	74.35923	-19.71011	-24.63681	31.67571	-31.05850	20.39742	-21.05584	-23.59253	-17.63138	3.45393	3.78443	-2.90319	-51.11533	10.21269	81.86143	14.88762	75.68660	-35.96769	55.21112	-142.70166	0.38949	0.41230	-0.04803	0.17820	
70	70.00000	0.27600	87.98731	74.40047	-19.45675	-24.60446	31.55098	-31.32543	20.35535	-20.90780	-23.47542	-18.20600	3.49999	3.67777	-2.49426	-32.03677	31.55734	46.22025	26.74628	58.23046	-11.29589	10.88765	-167.91411	0.39019	0.41305	0.00307	0.14794	
71	71.00000	0.28000	88.08543	74.57399	-19.49747	-24.61563	31.94830	-30.82714	20.21255	-21.36328	-23.50141	-18.94628	3.76590	3.59774	-2.39053	-14.15015	-3.38184	40.78844	36.86910	105.97107	-29.64409	-13.20956	-195.91919	0.39056	0.41362	0.03691	0.08016	
72	72.00000	0.28400	88.31416	74.68910	-18.64480	-24.76014	31.66020	-32.29456	20.93913	-20.23795	-23.58298	-19.77138	3.60501	3.56514	-2.39799	-17.51370	17.27699	3.40767	31.59286	75.06962	-16.47515	-27.87141	-211.66237	0.39072	0.41400	0.02918	-0.00236	
73	73.00000	0.28800	88.11114	74.83891	-17.48693	-24.59239	30.72261	-32.66433	21.04430	-19.77579	-23.72722	-20.65801	3.38845	3.46583	-2.09454	27.46808	26.98684	-15.21216	-10.67793	42.45011	44.00603	8.92141	-213.13208	0.39097	0.41433	-0.01872	-0.12040	
