	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_004.c3d
7	7.00000	0.02400	88.04639	81.73823	45.50723	-25.89155	-8.42881	-31.17192	13.38077	0.07272	-31.10696	-8.43903	5.53081	-0.64880	-1.94129	-31.48389	8.36527	-26.16171	-42.06129	-42.65252	-21.99370	-39.84878	24.78791	0.28546	0.33352	-0.20769	0.26096	
8	8.00000	0.02800	88.07698	82.07623	45.64377	-26.73295	-8.77256	-30.60904	13.58294	-0.63972	-31.23731	-8.48750	5.44563	-0.77718	-1.61435	-36.96391	13.12816	3.52391	40.72297	-97.26733	-6.67250	-37.09227	-32.84795	0.28528	0.33365	-0.13366	0.28331	
9	9.00000	0.03200	88.10246	82.06502	45.53785	-25.82589	-9.23445	-29.72883	13.40164	-1.38406	-31.39162	-8.69499	5.71643	-0.84294	-1.53219	-20.21530	1.07753	37.38565	22.94149	-73.38129	-8.85300	-39.09535	-53.81010	0.28505	0.33386	-0.01184	0.15894	
10	10.00000	0.03600	88.32082	82.25980	45.57607	-25.51160	-9.29909	-30.27225	13.68624	-1.03813	-31.53082	-8.91057	5.67476	-0.72477	-1.43534	0.69243	21.05603	16.47154	49.65416	12.61242	-3.23994	-35.60602	-67.11530	0.28508	0.33410	0.02937	-0.02141	
11	11.00000	0.04000	88.21095	82.46486	45.64229	-24.90673	-9.22792	-29.94537	13.60400	-1.19936	-31.64772	-9.23189	5.67014	-0.69863	-1.36722	29.49852	-1.66174	-23.14627	31.12649	95.38602	16.61707	-17.68890	-78.38167	0.28508	0.33447	-0.10426	-0.14038	
12	12.00000	0.04400	88.12108	82.50445	45.92772	-24.46364	-8.85521	-29.58704	13.70973	-1.57127	-31.63211	-9.54715	5.67036	-0.57357	-1.67731	26.14298	-7.34402	-48.85946	-39.37685	127.44366	-34.87170	8.38697	-67.58669	0.28508	0.33475	-0.31130	-0.08680	
13	13.00000	0.04800	87.82007	82.15015	46.43935	-24.60865	-8.93425	-29.62413	13.71167	-1.79039	-31.54739	-9.78450	5.62751	-0.69399	-1.63141	8.05415	37.85737	-92.55489	-28.55699	56.87185	-101.83650	12.91445	-43.76575	0.28502	0.33488	-0.43791	0.05789	
14	14.00000	0.05200	87.38277	82.27483	46.64594	-25.06184	-9.05247	-28.61703	13.71816	-3.32870	-31.50828	-9.90484	5.64585	-0.64264	-1.44104	-2.01142	-3.10083	-65.32053	-31.82331	22.39541	-55.05329	17.60353	-28.59328	0.28477	0.33461	-0.38148	0.11019	
15	15.00000	0.05600	87.29446	81.89676	46.90574	-24.89842	-9.17811	-28.67433	13.59120	-3.15305	-31.38109	-10.01716	5.76767	-0.58606	-1.63614	-20.30284	-22.41752	-12.73312	-80.15822	-6.49492	16.47277	10.97914	-25.89755	0.28424	0.33422	-0.10840	0.04397	
16	16.00000	0.06000	87.28089	81.63100	47.23648	-25.42816	-9.63976	-31.36409	13.91119	-0.52843	-31.38114	-10.10996	5.36617	-0.56578	-1.45473	-21.41091	8.40318	26.15438	-14.14608	-25.89364	66.15828	-19.31376	-12.33447	0.28372	0.33395	0.15083	-0.09323	
17	17.00000	0.06400	87.50192	81.77360	46.58084	-25.12066	-9.09177	-31.36112	13.79516	-0.01452	-31.48481	-10.10653	5.44426	-0.62376	-1.40215	-16.01815	18.96846	25.18655	31.37392	-29.45761	107.49538	-8.32531	-23.79501	0.28370	0.33388	0.18625	-0.19871	
18	18.00000	0.06800	87.48466	81.88216	46.15023	-25.02282	-8.89248	-31.58449	13.73277	0.54544	-31.38746	-10.28778	5.41451	-0.71581	-1.16911	-2.35392	37.58845	1.75735	76.46938	-16.87122	51.77452	34.30376	-44.09529	0.28347	0.33426	0.01299	-0.26676	
19	19.00000	0.07200	87.53241	82.38432	45.69878	-24.87097	-8.42759	-30.27217	13.54382	-0.65908	-31.14749	-10.45248	5.47958	-0.73926	-1.06403	4.05071	34.12500	-12.63679	93.16132	47.13321	-26.04057	75.04815	-52.21397	0.28350	0.33481	-0.22715	-0.26077	
20	20.00000	0.07600	87.40784	82.62209	45.82212	-25.41805	-8.21720	-28.48624	13.57161	-2.67363	-30.74127	-10.70778	5.56018	-1.00419	-0.90009	4.85235	19.31952	-58.13336	57.01709	101.39987	-91.71019	107.07177	-59.24513	0.28347	0.33568	-0.40223	-0.17773	
21	21.00000	0.08000	87.06747	82.83470	46.31668	-26.11407	-8.17196	-26.00207	13.49116	-5.54468	-30.28928	-10.92973	5.76996	-1.18696	-0.91254	17.02126	22.98679	-88.86342	47.62701	108.82817	-132.75769	79.00052	-61.69573	0.28353	0.33645	-0.43309	-0.08477	
22	22.00000	0.08400	86.69834	83.00129	46.81823	-27.42535	-8.23984	-25.70405	13.60233	-6.44124	-30.17466	-11.19543	5.58720	-1.16400	-0.84548	11.09584	10.63427	-64.80144	20.17001	78.36694	-88.95798	83.92452	-77.50511	0.28370	0.33673	-0.34092	0.04501	
23	23.00000	0.08800	86.54485	82.99548	47.36544	-28.43639	-8.47752	-26.24048	13.50413	-6.02463	-29.74090	-11.52985	5.33161	-1.07566	-0.90777	9.54887	17.88764	-14.23379	45.87850	-8.73453	7.81065	76.05828	-96.13003	0.28331	0.33734	-0.15108	0.18742	
24	24.00000	0.09200	86.58443	83.35783	47.01242	-28.17081	-8.48095	-24.05624	12.93645	-7.98300	-29.70160	-11.94105	5.56593	-1.06173	-0.74824	19.11604	-3.90456	9.27936	65.75666	-46.48823	102.54752	-0.26244	-95.80717	0.28279	0.33750	0.02808	0.23970	
25	25.00000	0.09600	86.61915	83.52056	47.42307	-27.73998	-8.90001	-23.73960	12.95214	-7.63962	-29.83792	-12.28127	5.53978	-1.01991	-1.07982	19.25915	3.27354	21.18517	30.85609	-59.14738	132.98828	-25.73343	-80.30509	0.28251	0.33751	0.07173	0.17272	
26	26.00000	0.10000	86.75389	83.59724	47.05948	-27.02254	-8.99514	-23.27244	12.66279	-7.68305	-29.93674	-12.57762	5.62414	-1.05875	-0.87266	20.50517	28.90561	29.84461	21.39153	-60.70378	107.84586	-6.84789	-64.73328	0.28236	0.33773	-0.00288	0.05931	
27	27.00000	0.10400	86.85785	83.69163	47.14003	-26.21132	-9.13464	-22.93592	12.74999	-7.56106	-29.86795	-12.79520	5.65396	-0.97998	-1.00984	21.42478	12.84454	0.00068	9.75370	34.13465	71.44142	37.81835	-39.08524	0.28246	0.33784	-0.09001	-0.00177	
28	28.00000	0.10800	86.75200	83.67195	47.15586	-26.24001	-8.80913	-22.92455	12.73577	-7.45090	-29.59268	-12.88200	5.75212	-0.94311	-0.94667	1.18239	26.16677	-51.06527	-0.14974	72.33080	29.64627	89.77318	-21.94427	0.28284	0.33790	-0.08180	0.01720	
29	29.00000	0.11200	86.45070	83.68721	47.49076	-26.03318	-8.87104	-21.56354	12.56680	-8.66263	-29.12709	-12.95627	6.01306	-0.97809	-0.81156	-21.88967	19.05493	-101.98195	15.11010	75.74377	7.74783	101.60094	-15.69978	0.28311	0.33820	-0.03386	0.08207	
30	30.00000	0.11600	85.93636	83.78728	48.15696	-26.70622	-9.10123	-21.56746	12.52923	-8.71358	-28.79953	-12.99646	5.99744	-0.87918	-0.61232	-24.80162	12.53386	-146.54262	-9.14861	67.62563	-18.18076	91.56023	-5.61546	0.28335	0.33861	-0.04119	0.18245	
31	31.00000	0.12000	85.27751	83.61739	48.95638	-27.29651	-9.63968	-21.88925	12.51662	-8.49012	-28.44898	-13.00349	5.98367	-0.83586	-0.51205	-9.52111	-9.48264	-105.72012	-75.21740	14.25420	-31.76201	85.79089	3.75487	0.28379	0.33892	-0.08819	0.24453	
32	32.00000	0.12400	85.09120	83.19511	49.37439	-27.31331	-10.07128	-22.58799	12.59559	-7.97174	-28.13354	-12.94893	6.05366	-0.93100	-0.62305	-19.94284	21.99010	-38.70970	-71.09502	-63.09280	-58.57759	78.62759	0.06725	0.28442	0.33910	-0.15277	0.19288	
33	33.00000	0.12800	84.96823	83.03925	49.23143	-27.18734	-10.38869	-22.37281	12.55295	-8.48671	-27.86034	-13.02032	6.09463	-1.04871	-0.18742	-31.69862	22.85904	-6.65206	-45.08160	-87.57224	-54.98123	74.13165	-2.90584	0.28478	0.33948	-0.18489	0.12673	
34	34.00000	0.13200	85.03850	82.83270	49.06949	-26.73182	-10.49995	-22.35862	12.84614	-8.63591	-27.58265	-13.01536	6.22018	-1.13425	-0.19120	-8.71824	-15.50000	21.17311	-3.20022	-54.72177	-16.16152	75.41438	28.95861	0.28525	0.33990	-0.16204	0.08631	
35	35.00000	0.13600	85.13735	83.02169	49.28534	-26.65449	-10.87481	-21.97673	13.02916	-9.00105	-27.22411	-12.79709	6.15585	-1.26176	-0.24440	-9.98575	-21.65689	73.93594	10.25152	-47.40549	11.08889	85.81560	26.69479	0.28602	0.34047	-0.12275	-0.00630	
36	36.00000	0.14000	85.62919	82.91553	48.51700	-26.25665	-10.38443	-22.60726	13.09556	-8.30534	-26.81802	-12.80344	6.15939	-1.15886	-0.27644	-1.08958	-8.81786	114.92151	8.87336	-47.56873	6.68629	71.77937	13.61426	0.28614	0.34108	-0.09455	-0.18884	
37	37.00000	0.14400	86.05901	83.09580	47.64266	-25.71441	-9.78133	-21.87540	13.14563	-9.04593	-26.51502	-12.65411	6.15762	-1.19757	-0.29175	3.20262	2.92630	120.09917	1.83927	-44.22258	36.70614	76.62110	27.81584	0.28661	0.34157	-0.05589	-0.36429	
38	38.00000	0.14800	86.58887	82.93687	46.19130	-24.29318	-8.63813	-19.82472	12.84906	-10.72155	-26.12164	-12.56253	6.43653	-1.29019	-0.27267	-4.96001	24.20362	79.54593	36.48991	9.14240	55.77793	69.76335	23.43803	0.28706	0.34189	-0.04142	-0.39849	
39	39.00000	0.15200	86.69849	83.38772	45.48196	-24.23335	-7.74685	-17.64777	12.69316	-12.72409	-25.92606	-12.44412	6.43189	-1.17828	-0.05319	-0.70564	47.99009	-3.12665	19.36969	68.24405	61.84300	49.30947	32.61278	0.28751	0.34222	-0.03466	-0.28341	
40	40.00000	0.15600	86.56375	83.09097	45.69094	-24.47087	-7.63580	-18.33814	12.50341	-11.67503	-25.69789	-12.25248	6.22440	-1.18167	0.11029	-3.57835	24.99601	-93.73860	-28.29438	120.91214	73.44324	72.36333	34.96281	0.28827	0.34239	0.00141	-0.14406	
41	41.00000	0.16000	85.94967	83.15999	46.77398	-24.90554	-7.95387	-18.22664	12.61266	-11.57138	-25.38218	-12.15467	6.18965	-1.21230	0.16180	-16.46567	1.06786	-121.56087	-28.39077	145.45593	54.84442	98.53573	40.86798	0.28886	0.34279	0.07347	-0.04563	
42	42.00000	0.16400	85.58765	82.86381	47.16836	-24.52242	-7.81368	-18.31677	12.61158	-11.25746	-24.98125	-11.96173	6.43348	-1.31764	0.24328	-23.20219	4.11608	-159.80171	-36.63126	129.71053	45.63033	90.39202	39.07641	0.28959	0.34322	0.16401	0.03159	
43	43.00000	0.16800	84.67203	82.86723	48.64122	-25.06939	-8.61095	-20.37245	12.79515	-9.11174	-24.69056	-11.88286	6.21865	-1.17504	0.37063	-16.79727	14.45958	-115.00163	-1.99422	66.36956	44.63908	77.03261	26.91923	0.29021	0.34389	0.15858	0.07983	
44	44.00000	0.17200	84.66674	82.84682	49.18081	-24.93126	-9.10983	-21.07418	12.87199	-8.21274	-24.31812	-11.75122	6.08616	-1.37289	0.48888	-1.33659	-1.41812	-9.13768	35.70583	-14.09741	58.84900	71.51502	17.92236	0.29083	0.34471	0.02547	0.09754	
45	45.00000	0.17600	84.59051	83.15414	49.10527	-24.31607	-9.14491	-19.10631	12.58550	-9.87688	-24.08396	-11.73485	6.23160	-1.28381	0.37027	6.79531	-6.68450	-19.47800	67.75350	-18.71268	20.70119	61.77900	6.04767	0.29147	0.34532	-0.18205	0.07099	
46	46.00000	0.18000	84.51482	83.39392	48.99361	-24.01849	-9.08862	-15.96909	12.34148	-13.02899	-23.82363	-11.68149	6.48479	-1.34745	0.38655	18.92716	8.23249	-29.71431	-48.96041	19.35336	-47.90712	52.28450	10.11662	0.29203	0.34594	-0.31020	-0.00466	
47	47.00000	0.18400	84.37859	82.76187	49.95039	-24.97752	-9.76088	-19.62132	12.67310	-9.75791	-23.64416	-11.59677	5.93629	-1.51676	0.27420	23.06786	42.44678	-37.31099	-52.44735	33.81958	-94.63161	74.42557	24.64376	0.29273	0.34618	-0.36556	-0.02348	
48	48.00000	0.18800	84.21152	82.98093	49.46771	-24.84833	-9.24812	-17.02884	12.41251	-12.75087	-23.19484	-11.43786	6.25067	-1.57101	0.53857	18.01497	32.16459	-53.73594	-28.12732	16.76546	-90.85848	102.22189	44.07180	0.29317	0.34678	-0.33007	0.04985	
49	49.00000	0.19200	83.94948	82.52810	50.18131	-25.06550	-9.83585	-19.94823	12.79239	-10.16634	-22.81614	-11.26327	5.97614	-1.55771	0.39386	27.79514	5.99172	-32.74482	-101.00857	0.41045	-53.66057	101.37812	35.55353	0.29385	0.34713	-0.20097	0.02360	
50	50.00000	0.19600	83.95222	82.18351	49.38504	-24.21324	-9.16871	-19.27865	12.49991	-10.98493	-22.39948	-11.20293	6.34344	-1.51910	0.36700	21.56957	31.13286	-62.63173	-58.54519	6.85831	-57.21712	113.35229	26.80135	0.29431	0.34776	-0.11419	-0.20108	
51	51.00000	0.20000	83.43986	82.05804	50.12084	-24.42416	-9.72746	-20.64675	12.73312	-9.94251	-21.97409	-11.12642	6.10571	-1.55951	0.48046	31.88358	-21.87386	-33.17510	-19.46523	68.08515	-35.40611	73.52462	27.49051	0.29484	0.34848	-0.05732	-0.43738	
52	52.00000	0.20400	83.69220	82.02831	49.05903	-23.71438	-8.32440	-18.21631	12.80251	-12.30470	-21.86115	-11.01499	6.55554	-1.47362	-0.05896	29.67693	-34.50291	59.98082	22.28302	106.79176	-29.27667	60.62928	26.97696	0.29560	0.34890	-0.00119	-0.52861	
53	53.00000	0.20800	83.91929	82.23523	48.27664	-24.30635	-7.18697	-17.53374	12.85379	-13.21171	-21.50345	-10.89855	6.57064	-1.37951	-0.02680	12.55412	-9.52679	121.37054	7.66368	57.92126	9.91126	83.99426	45.97310	0.29616	0.34954	0.06986	-0.44896	
54	54.00000	0.21200	84.66073	82.08624	47.22425	-24.00497	-6.18757	-16.42430	12.65998	-13.97130	-21.19082	-10.64075	6.73833	-1.59459	-0.23242	5.25247	-34.41465	123.72797	-3.10724	11.68680	64.70016	78.61716	56.31747	0.29698	0.34992	0.13864	-0.22249	
55	55.00000	0.21600	84.90912	82.21106	46.91292	-23.96138	-5.84964	-15.81253	12.61606	-14.37394	-20.86458	-10.42536	6.85532	-1.64623	-0.34439	-10.94132	-12.56123	39.73092	-2.07636	9.52099	63.52501	79.51920	35.35932	0.29772	0.35019	0.15800	-0.04302	
56	56.00000	0.22000	84.97491	82.06399	47.20610	-24.47376	-6.09450	-17.72211	12.59254	-12.19673	-20.59503	-10.37886	6.55815	-1.66546	-0.25097	4.17431	21.59803	-25.58916	-20.85939	-22.22894	52.51911	63.12590	14.25350	0.29824	0.35080	0.16917	0.05551	
57	57.00000	0.22400	84.71606	82.04277	46.61576	-23.82431	-5.75679	-16.13907	12.13299	-13.63563	-20.39996	-10.34295	6.95381	-1.58195	-0.21321	22.62342	20.27082	-61.66994	-46.39875	-8.32792	5.29133	40.60582	-15.84871	0.29913	0.35098	0.17530	0.05969	
58	58.00000	0.22800	84.46604	81.70448	46.95617	-23.93394	-5.93227	-17.57056	12.37849	-12.30184	-20.24112	-10.49652	6.93472	-1.68225	-0.27815	12.17835	1.89798	-90.09514	-48.55266	38.22737	-34.68225	34.42211	-43.56929	0.29988	0.35149	0.13003	-0.02951	
59	59.00000	0.23200	83.99648	81.65898	47.18646	-24.07649	-5.97197	-18.09801	12.53574	-11.99791	-20.05722	-10.68187	6.94764	-1.52357	-0.30325	3.97489	-3.91647	-104.87113	-56.53958	3.86577	-37.78091	27.10578	-38.21857	0.30051	0.35211	0.02402	-0.03142	
60	60.00000	0.23600	83.62955	81.25215	47.52853	-23.87903	-6.42397	-19.29903	12.62436	-10.91765	-19.92321	-10.79528	6.90498	-1.50266	-0.34655	-1.48050	-10.37507	-53.31512	-9.52160	-11.78876	-13.43724	18.23753	-12.97915	0.30104	0.35257	-0.17536	0.04901	
61	61.00000	0.24000	83.57198	81.58380	47.69755	-24.10702	-6.53373	-17.53586	12.63547	-12.65342	-19.81224	-10.78120	6.88753	-1.52733	-0.37942	-8.13058	12.76219	-37.59912	124.30991	-32.00484	-5.84572	8.77633	4.50613	0.30151	0.35287	-0.41635	0.14909	
62	62.00000	0.24400	83.32397	82.25153	47.98193	-24.14984	-7.09337	-15.00626	12.42972	-15.15416	-19.81084	-10.76857	6.79515	-1.49387	-0.18448	-11.96790	3.25425	-36.10548	153.77008	-30.01951	14.38197	39.44149	28.47382	0.30170	0.35292	-0.60432	0.16161	
63	63.00000	0.24800	83.28568	82.81281	47.69553	-23.77079	-6.77152	-10.75955	12.10815	-19.15616	-19.54421	-10.57790	7.02266	-1.46552	-0.25607	-6.51854	-16.66534	-35.44472	50.81988	7.20687	19.74693	76.69494	48.64835	0.30194	0.35294	-0.59400	0.01279	
64	64.00000	0.25200	83.04999	82.65343	48.45340	-23.87358	-7.46672	-11.77096	11.99754	-18.15624	-19.30195	-10.39992	6.67379	-1.53713	-0.26993	-1.65534	4.49040	9.52691	-54.33893	22.31084	-14.26898	72.63557	41.80861	0.30214	0.35295	-0.38191	-0.15998	
65	65.00000	0.25600	83.36779	82.37772	47.81964	-23.93000	-6.70725	-12.65950	11.95615	-17.41164	-19.05962	-10.24472	6.57488	-1.68711	-0.21548	-0.09369	12.81342	67.52039	-85.69930	3.69953	-49.27298	73.97441	35.17728	0.30229	0.35320	-0.17317	-0.19591	
66	66.00000	0.26000	83.57943	81.96587	46.97420	-23.29303	-6.08401	-12.16744	11.83520	-18.16251	-18.77019	-10.09815	6.78353	-1.89832	-0.15718	-9.37462	-2.31510	42.20739	-48.40931	-18.87955	-62.75840	63.06324	14.75282	0.30253	0.35360	-0.04016	-0.07643	
67	67.00000	0.26400	83.70509	81.98982	46.45335	-22.97338	-5.60496	-10.47877	11.87459	-20.04861	-18.59385	-10.09888	7.05125	-2.00074	-0.13993	-12.62166	-11.19473	-8.11138	-28.44032	2.25776	-43.28931	46.84772	1.32839	0.30276	0.35412	0.10146	0.08231	
68	68.00000	0.26800	83.51035	81.73875	47.17142	-23.46393	-6.24699	-12.21413	12.08547	-18.46377	-18.43506	-10.06642	6.88974	-2.12520	-0.14148	-10.95496	-9.42817	-93.90558	-81.85541	11.93414	-12.16644	40.98812	3.73211	0.30308	0.35451	0.20824	0.17402	
69	69.00000	0.27200	82.95441	81.33582	48.39063	-24.12602	-7.28123	-16.08723	12.18051	-14.65975	-18.30265	-10.06185	6.59946	-1.93246	-0.14570	-8.43924	11.88862	-92.14362	35.45468	11.02018	43.39636	22.55508	8.79921	0.30332	0.35452	0.18926	0.13290	
70	70.00000	0.27600	82.77151	82.01250	48.22048	-24.24476	-7.12029	-13.57888	12.14662	-16.78219	-18.26065	-10.00516	6.74273	-1.96264	0.01068	-3.66179	49.09776	-70.75842	74.31503	-12.35023	33.56039	18.90884	17.98035	0.30341	0.35427	0.10433	0.01814	
71	71.00000	0.28000	82.38800	81.94344	48.68954	-24.72063	-7.65194	-15.75375	12.32355	-14.71801	-18.12381	-9.94188	6.52045	-2.01608	0.27005	-4.36864	-7.54478	3.40634	17.21405	-41.29570	13.63581	6.51652	26.29742	0.30328	0.35384	0.01306	-0.09204	
