	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_004.c3d
7	7.00000	0.02400	96.21335	91.60999	0.67134	-24.33048	43.02379	-6.12739	28.32504	-40.76402	-21.27338	-6.48616	4.67855	5.42748	-3.89505	26.19822	63.34909	101.38024	-109.67947	-24.44390	-114.94568	-4.54437	-7.84145	0.40602	0.44894	-0.07825	-0.47374	
8	8.00000	0.02800	96.63196	91.21590	-0.26166	-24.62188	43.58475	-6.80608	28.16100	-40.46072	-21.32842	-6.55515	4.65430	5.52606	-3.71801	16.20315	36.07943	112.45051	-54.42634	-105.33614	-66.53693	-26.52509	-9.61385	0.40622	0.44897	-0.05653	-0.10227	
9	9.00000	0.03200	97.08225	91.17505	-2.46802	-24.37669	45.03502	-6.13368	27.97001	-41.29142	-21.42745	-6.57243	4.94134	5.63201	-3.75544	-4.83831	-21.22255	129.51830	20.10175	-176.31100	12.27110	-22.19681	11.36335	0.40631	0.44876	0.03530	0.29629	
10	10.00000	0.03600	97.66771	91.37291	-2.24471	-24.23956	43.97977	-6.31630	28.06639	-40.79489	-21.50306	-6.48171	4.62252	5.69856	-3.85780	-19.36318	-68.06895	100.85081	35.34405	-192.96396	65.09956	-8.96662	34.41639	0.40630	0.44843	0.20070	0.52277	
11	11.00000	0.04000	97.89383	91.45793	-3.42495	-23.69556	44.36470	-5.94125	28.30964	-40.94156	-21.53974	-6.31689	4.93915	5.57936	-4.15255	-13.36460	-28.54932	3.05464	28.39106	-186.89317	58.53278	0.87877	45.72748	0.40617	0.44803	0.36000	0.47927	
12	12.00000	0.04400	97.66456	91.60340	-2.69068	-23.38654	42.88874	-6.06793	28.41318	-40.54409	-21.55101	-6.14304	4.86923	5.41971	-3.99204	-1.46865	-2.80443	-49.02655	69.82006	-99.74754	122.53973	-6.93279	38.88767	0.40608	0.44764	0.41632	0.25054	
13	13.00000	0.04800	97.45168	92.01768	-0.77085	-23.56087	41.13176	-5.81348	28.55082	-40.07347	-21.64082	-6.04556	4.70902	5.44067	-4.15474	4.41850	-16.62745	-84.38991	78.41242	28.30941	114.15289	-11.24502	43.99345	0.40594	0.44723	0.29099	-0.06162	
14	14.00000	0.05200	96.96339	92.23084	0.65157	-23.82423	40.05062	-6.21397	28.79734	-39.50355	-21.65998	-5.83962	4.61931	5.37913	-4.14712	6.48706	-24.73338	-132.03200	62.80687	79.32413	92.68343	-51.02704	28.65049	0.40579	0.44709	0.16144	-0.24986	
15	15.00000	0.05600	96.40518	92.51788	1.19940	-23.80823	39.96515	-5.36350	28.63835	-39.72655	-22.03657	-5.86816	4.60294	5.61799	-4.39765	-2.73598	-39.84717	-135.19897	43.97957	62.47992	103.87046	-89.70498	12.86848	0.40539	0.44668	0.07340	-0.18772	
16	16.00000	0.06000	95.88412	92.59023	2.04349	-23.56729	39.27654	-6.07376	28.81741	-38.79555	-22.34279	-5.78610	4.16095	5.63914	-4.42259	-21.18987	-35.97932	-72.66471	63.24216	12.58459	77.11483	-56.88556	33.52754	0.40492	0.44657	-0.04676	0.01562	
17	17.00000	0.06400	95.84800	93.02339	0.37987	-22.84778	40.82167	-4.08440	28.38648	-40.23283	-22.43672	-5.62999	4.21314	5.74447	-4.48606	-8.68819	-22.53915	42.23373	9.53644	-20.71764	-9.27265	-41.11929	-2.33079	0.40431	0.44679	-0.17370	0.14471	
18	18.00000	0.06800	96.21939	92.65737	-1.15462	-22.68746	42.05877	-4.45003	28.36946	-40.29261	-22.57912	-5.79481	4.34482	5.62227	-4.51895	-1.59754	10.26754	158.59251	-102.35248	-64.36259	-74.12748	-30.53547	49.30693	0.40360	0.44681	-0.19531	0.10999	
19	19.00000	0.07200	97.11716	92.20663	-2.36907	-22.91584	42.84235	-5.53713	28.36581	-39.54724	-22.58966	-5.22149	4.28570	5.56565	-4.38408	-3.23111	18.92167	163.22633	-108.42570	-82.23559	-28.52890	-6.18215	90.84310	0.40410	0.44683	-0.04181	0.15078	
20	20.00000	0.07600	97.52419	91.79053	-3.16899	-22.98584	43.25752	-5.37843	27.95954	-39.70506	-22.57074	-5.06570	4.53510	5.48550	-4.35568	10.10503	6.67196	1.75003	-92.39000	-108.76258	12.66433	5.97129	37.43309	0.40449	0.44680	0.13556	0.22220	
21	21.00000	0.08000	97.12280	91.46764	-3.30294	-22.58968	42.83184	-6.05143	27.78113	-38.99031	-22.52827	-4.90626	4.57020	5.44017	-4.44022	15.12203	-7.67678	-114.91903	1.03103	-103.31685	49.99732	26.17370	35.11618	0.40510	0.44665	0.25912	0.23811	
22	22.00000	0.08400	96.60688	91.79906	-2.34323	-22.52287	41.66735	-6.26335	27.86625	-38.52176	-22.42094	-4.77532	4.60924	5.55673	-4.56536	14.30522	-1.22785	-176.42966	72.22022	-65.92694	75.61227	29.93291	40.56032	0.40561	0.44628	0.27577	0.21297	
23	23.00000	0.08800	95.71085	92.04450	-0.87304	-22.38778	40.05870	-6.24005	28.01092	-38.21839	-22.36814	-4.57479	4.58346	5.55989	-4.58611	2.03740	-0.14325	-230.53864	102.03566	-49.46403	67.13966	3.41937	58.88731	0.40597	0.44600	0.11293	0.22690	
24	24.00000	0.09200	94.76344	92.61556	-0.54201	-21.79731	39.60743	-4.44326	28.09007	-39.59021	-22.41440	-4.29591	4.78899	5.52263	-4.60089	-4.96565	2.84833	-213.48628	120.46178	-28.03082	24.49261	-19.09252	73.48682	0.40616	0.44572	-0.07221	0.31233	
25	25.00000	0.09600	94.00205	93.01187	1.27945	-21.85140	37.83434	-3.85346	28.49565	-40.12986	-22.45926	-3.98403	4.81750	5.53685	-4.53471	-9.72877	32.22912	-128.00491	124.19969	-71.47082	-12.88690	-27.44630	60.39217	0.40609	0.44556	-0.19100	0.38655	
26	26.00000	0.10000	93.73631	93.60921	2.62811	-22.06899	36.09298	-3.23148	28.77262	-40.75661	-22.50645	-3.82813	4.64403	5.56532	-4.25163	-0.69840	43.94894	-48.16925	179.48627	-114.08723	-18.64272	-58.92652	19.25458	0.40572	0.44564	-0.23715	0.44530	
27	27.00000	0.10400	93.61505	94.44730	3.52939	-22.14166	34.83565	-1.81573	29.00221	-42.06335	-22.78031	-3.87012	4.59638	5.50418	-4.15936	0.83934	3.01883	-45.77168	158.84428	-103.53886	-24.47339	-77.52048	-1.17708	0.40552	0.44579	-0.23986	0.50499	
28	28.00000	0.10800	93.35812	94.88413	4.18233	-21.90434	33.82603	-1.05885	29.05672	-42.85522	-23.01820	-3.88213	4.57658	5.62157	-4.22218	-24.94526	-46.25167	-122.23072	42.08327	-96.51634	-19.37302	-48.53093	3.02396	0.40534	0.44614	-0.23793	0.56688	
29	29.00000	0.11200	92.63204	94.78402	4.80709	-21.05056	32.87843	-0.65042	28.74416	-43.23594	-23.17554	-3.86880	4.52957	5.64100	-4.32479	-38.20293	-63.04222	-230.46631	-44.42525	-77.97227	-43.05072	2.63512	7.91139	0.40561	0.44646	-0.19813	0.70863	
30	30.00000	0.11600	91.51688	94.53016	6.10217	-20.20140	31.40623	-1.10643	28.62597	-43.15597	-23.14418	-3.82328	4.59794	5.81698	-4.43346	-36.72074	-40.27792	-349.62219	-109.73383	-81.49675	-38.28571	52.89446	6.96406	0.40620	0.44671	-0.00773	0.91168	
31	31.00000	0.12000	89.83598	93.90735	8.90718	-19.36944	28.37051	-1.82214	28.23447	-42.51413	-22.98788	-3.81294	4.63010	5.90435	-4.37108	-12.28467	-7.48911	-418.18237	-142.58569	-112.41483	60.93901	93.09707	22.91278	0.40659	0.44685	0.37358	1.02241	
32	32.00000	0.12400	88.17159	93.39794	11.94044	-18.65352	24.99652	-2.34580	27.91971	-41.57713	-22.61342	-3.64013	4.75736	5.93984	-4.40466	21.82592	13.52996	-356.32178	-80.07019	-120.78934	182.31842	98.48823	39.04974	0.40681	0.44700	0.79990	0.97460	
33	33.00000	0.12800	86.98468	93.27691	15.27760	-18.50196	21.36733	-2.73203	27.84980	-40.25254	-22.31436	-3.50218	4.81113	5.87434	-4.43604	42.01181	30.18733	-211.81590	-0.14032	-110.88135	259.32864	54.41558	24.48957	0.40671	0.44702	1.04149	0.71643	
34	34.00000	0.13200	86.47704	93.39901	15.80574	-18.46236	20.44407	-1.78328	27.65623	-40.00076	-22.21914	-3.44408	5.14627	5.78483	-4.50351	44.71168	15.96475	-49.17654	57.99317	-56.40226	277.91949	8.72591	5.08558	0.40638	0.44682	0.93250	0.29623	
35	35.00000	0.13600	86.59624	93.75037	16.50271	-18.86102	19.75311	-1.54256	27.67644	-39.08282	-22.26575	-3.46151	4.94564	5.72270	-4.66410	23.67526	0.19279	118.83836	73.63129	-20.32985	222.56598	-19.02719	-6.54227	0.40593	0.44646	0.51809	-0.18881	
36	36.00000	0.14000	87.42470	93.99985	12.81213	-18.64820	23.11401	0.65225	27.37172	-40.37821	-22.39054	-3.50559	5.16589	5.61928	-4.68799	-0.41678	24.18118	165.71809	66.59703	-13.63388	52.08960	-58.18881	17.54241	0.40550	0.44618	-0.06359	-0.53525	
37	37.00000	0.14400	87.93230	94.34106	12.20672	-19.23391	23.71209	0.62812	27.61842	-40.59550	-22.72933	-3.34541	4.82162	5.72158	-4.46255	-14.26595	-8.35466	161.54482	22.28225	-19.86088	-32.73241	-92.09504	46.60077	0.40565	0.44610	-0.45101	-0.55632	
38	38.00000	0.14800	88.69961	94.17719	9.32897	-18.86946	26.24361	1.40650	27.52333	-41.30843	-23.08054	-3.17006	4.75105	5.84240	-4.62631	-18.37447	-84.14135	128.14206	-103.81940	-7.44487	7.80814	-92.93982	55.84146	0.40580	0.44635	-0.47529	-0.29479	
39	39.00000	0.15200	88.95881	93.51080	8.54309	-18.65705	27.11532	1.63651	27.18169	-41.42574	-23.36793	-2.93385	4.77771	6.01935	-4.98725	-6.06126	-5.58695	-0.66210	-112.74313	-35.44806	-20.77026	-64.44060	69.43565	0.40601	0.44676	-0.30691	-0.01065	
40	40.00000	0.15600	88.69651	93.26378	9.52239	-18.91748	25.77705	1.46852	26.88365	-41.53139	-23.44489	-2.63518	4.78029	6.09438	-4.61661	3.99402	35.20751	-72.43387	-92.00728	-26.87262	1.14087	-7.99295	60.79105	0.40626	0.44713	-0.04232	0.09291	
41	41.00000	0.16000	88.38099	92.77352	11.06615	-19.10850	24.51302	0.80784	26.75299	-40.67612	-23.31153	-2.45881	4.72573	6.12617	-4.72923	3.95944	-11.69888	-5.09513	-52.03457	30.71624	31.94740	58.50992	27.61774	0.40651	0.44722	0.14351	-0.06292	
42	42.00000	0.16400	88.65289	92.84785	8.80125	-19.00124	26.70419	2.04417	26.73156	-41.79006	-22.97954	-2.42920	5.20781	5.99127	-4.76783	9.90441	-5.66270	67.85397	-12.68537	25.76248	1.98257	104.20577	-0.93821	0.40669	0.44706	0.18944	-0.35417	
43	43.00000	0.16800	88.92987	92.66142	8.79552	-19.56759	26.86593	1.07565	26.78447	-40.89967	-22.58943	-2.49037	5.11885	5.90877	-4.88364	8.13559	0.06479	79.94512	1.88179	-43.84599	3.75616	86.88778	-12.97240	0.40672	0.44677	0.20035	-0.51196	
44	44.00000	0.17200	89.26309	92.86775	7.22387	-19.61646	27.83674	0.55373	26.81701	-40.42892	-22.39735	-2.55391	5.02036	5.87534	-4.83439	8.28875	-25.61184	56.73947	-33.97523	-89.43373	24.76391	21.40344	-14.25182	0.40660	0.44665	0.25066	-0.48585	
45	45.00000	0.17600	89.37875	92.38858	6.37719	-19.70936	28.42961	-0.48502	26.89524	-39.30983	-22.44399	-2.60378	5.08861	5.78207	-5.16364	-0.33723	-17.08932	-58.28321	-118.07655	-128.82974	31.54763	-89.68857	10.17992	0.40655	0.44652	0.23782	-0.33807	
46	46.00000	0.18000	88.78880	91.92591	7.00901	-19.84747	27.00898	-1.90123	26.58163	-37.98460	-23.06995	-2.44198	4.92655	5.97660	-4.97596	-15.95290	0.62027	-136.66562	-81.53733	-197.67058	58.91520	-128.25337	74.48737	0.40650	0.44636	0.06861	-0.10669	
47	47.00000	0.18400	88.29338	91.73418	6.19972	-19.01934	27.01720	-0.84989	25.98096	-38.51826	-23.39688	-1.94158	5.03216	5.99045	-5.03711	-29.83609	-35.57757	-114.14775	-38.43709	-98.69463	86.11432	-112.06182	100.55677	0.40686	0.44626	-0.12234	0.03899	
48	48.00000	0.18800	87.82116	91.63131	7.84518	-19.07973	25.42525	-0.77462	25.66238	-38.30660	-23.93044	-1.57003	4.87056	5.97841	-5.02511	-37.94928	-25.25665	-130.65071	-19.28456	-39.27304	64.98670	-93.76120	72.70544	0.40705	0.44621	-0.17440	0.11397	
49	49.00000	0.19200	87.26006	91.56467	7.76706	-18.60978	25.22208	0.99960	25.27477	-39.66808	-24.17986	-1.30071	5.10017	5.94198	-4.94156	-22.70573	50.43095	-155.83549	-21.41960	-31.96298	-23.90834	-29.43790	29.10209	0.40739	0.44616	-0.03613	0.12847	
50	50.00000	0.19600	86.55599	91.47974	9.56741	-19.00038	23.53683	0.06764	25.53221	-39.25854	-24.19551	-1.30369	5.06465	5.78526	-4.44590	-2.06050	59.44213	-163.88089	-22.00582	59.78889	-50.01546	9.83782	-1.01903	0.40719	0.44615	0.18166	0.04257	
51	51.00000	0.20000	85.94936	91.38441	10.72040	-19.17350	22.90792	0.36755	25.40105	-39.49733	-24.05423	-1.30854	5.12689	5.79156	-4.44467	11.72745	32.15948	-89.37683	23.31091	118.53137	-41.85846	34.94665	-30.42755	0.40705	0.44608	0.27540	-0.09177	
52	52.00000	0.20400	85.85389	91.66809	10.48791	-19.58550	23.61378	0.41156	25.68101	-39.90414	-23.77704	-1.57657	5.26831	5.74324	-4.28417	16.91600	41.06646	22.31674	18.59830	98.34795	-124.77342	20.77542	-33.49109	0.40670	0.44620	0.13765	-0.23899	
53	53.00000	0.20800	86.08460	91.53668	8.46474	-19.79234	25.81869	0.33589	25.87141	-40.46851	-23.71277	-1.62604	5.68893	5.61411	-4.26539	27.43909	7.22123	99.84647	-25.50348	36.10619	-130.66443	-14.77401	-2.20798	0.40687	0.44671	-0.11347	-0.24121	
54	54.00000	0.21200	86.61897	91.46464	7.07604	-19.81675	27.11322	0.01486	26.00212	-40.59243	-23.80828	-1.64145	5.81029	5.39967	-4.46280	34.27907	7.64784	146.06198	-57.45338	-52.33157	-102.31541	-20.55021	9.03565	0.40721	0.44723	-0.22494	-0.14357	
55	55.00000	0.21600	87.23846	91.07692	5.40972	-19.90189	28.27297	-0.91852	25.71455	-40.15871	-23.99147	-1.56558	5.95063	5.29361	-4.48502	30.62042	10.89979	146.68080	-99.72883	-119.49498	-59.29629	-3.43245	19.73609	0.40749	0.44750	-0.14839	-0.01673	
56	56.00000	0.22000	87.79130	90.67128	3.72019	-19.85414	29.31053	-1.62756	25.27698	-39.58657	-24.10453	-1.45146	5.99709	5.40164	-4.62644	26.81240	25.63766	102.54435	-36.59990	-133.46033	15.57690	6.39947	20.30669	0.40750	0.44722	0.01786	0.03107	
57	57.00000	0.22400	88.04999	90.80688	2.62100	-19.92286	29.82823	-1.34274	24.82621	-39.65490	-24.19771	-1.34717	6.02248	5.48868	-4.49793	22.06601	31.30417	-3.25046	43.79774	-73.72783	106.55495	-2.78203	10.66472	0.40726	0.44654	0.28844	-0.02442	
58	58.00000	0.22800	87.75717	91.02784	4.05343	-20.05188	28.40817	-1.86157	24.90817	-38.52146	-24.26363	-1.31728	5.66862	5.56147	-4.54478	16.06603	12.40912	-140.80701	74.53382	12.87970	218.83629	-17.27864	3.77979	0.40713	0.44580	0.59713	-0.08080	
59	59.00000	0.23200	86.92037	91.43233	5.19217	-19.87894	27.51564	-0.32461	24.65697	-38.82850	-24.35418	-1.30616	5.65821	5.62179	-4.52070	4.19589	-36.73705	-229.76903	38.24466	77.37795	280.96344	-25.82555	-15.24752	0.40719	0.44527	0.77062	-0.05780	
60	60.00000	0.23600	85.91926	91.31857	7.64576	-19.47058	25.64853	-1.03953	24.99356	-37.02127	-24.41966	-1.48128	5.32533	5.66735	-4.86976	-8.96185	-41.49608	-235.57790	3.23858	83.55270	209.98936	23.08988	-28.09693	0.40749	0.44496	0.66396	0.01581	
61	61.00000	0.24000	85.03607	91.45961	8.23182	-19.15937	25.31668	0.86691	24.75886	-38.22791	-24.10336	-1.59916	5.69613	5.66681	-4.78759	-17.89030	-7.50312	-153.42754	-20.81064	-14.57059	60.34002	32.69285	-39.32367	0.40768	0.44523	0.32364	0.04778	
62	62.00000	0.24400	84.69455	91.09335	8.56169	-18.71556	24.67075	-0.29820	24.92405	-37.21097	-24.11283	-1.83328	5.55015	5.58543	-4.79465	-17.08335	-10.76670	-24.96672	-87.93493	-120.00188	-59.62606	5.79339	-54.20921	0.40757	0.44531	-0.05632	-0.01184	
63	63.00000	0.24800	84.83897	90.75333	6.88090	-18.09072	25.64056	-0.47037	24.89766	-37.49289	-24.03340	-2.01706	5.68292	5.29589	-4.73228	-7.62802	2.50828	106.41998	-106.27435	-167.45070	-131.21138	-17.50154	-43.89292	0.40702	0.44578	-0.26585	-0.17820	
64	64.00000	0.25200	85.55026	90.24673	3.09285	-17.87488	28.52984	-1.18270	24.77097	-37.45714	-24.23223	-2.14499	5.89394	5.26060	-4.71369	5.17417	24.88006	177.17313	-75.41512	-184.90608	-145.07465	-58.00362	-20.36594	0.40651	0.44612	-0.34216	-0.32507	
65	65.00000	0.25600	86.24734	90.14458	0.94482	-18.03955	29.80829	-1.98934	24.66966	-37.27438	-24.48171	-2.15403	5.75190	5.33035	-4.57017	22.83068	48.20786	188.65475	-30.18521	-160.75462	-126.45758	-44.83775	-4.21449	0.40618	0.44641	-0.41571	-0.45263	
66	66.00000	0.26000	87.05051	89.99404	-1.49313	-18.31407	31.60693	-2.16435	24.56364	-37.57786	-24.60946	-2.17882	5.68465	5.18087	-4.50033	36.09695	13.22823	204.92538	-20.60412	-67.82304	-71.58766	-2.99956	-3.83747	0.40605	0.44650	-0.40663	-0.47596	
67	67.00000	0.26400	87.88205	89.97160	-3.73856	-18.66153	33.71127	-1.44635	24.44531	-38.34130	-24.56716	-2.20285	5.76112	5.14386	-4.75043	30.57692	-5.76756	145.59534	-8.68446	-11.94578	10.01498	26.05981	-1.26021	0.40610	0.44654	-0.20688	-0.42832	
68	68.00000	0.26800	88.21725	89.91965	-4.26061	-19.25215	34.13540	-1.37409	24.40044	-38.21751	-24.47680	-2.21343	5.61389	5.21514	-4.78918	2.76149	-21.26128	14.46131	-15.38866	27.53930	111.01180	22.34844	2.89790	0.40640	0.44667	0.09359	-0.40065	
69	69.00000	0.27200	88.00617	89.84985	-2.65798	-19.88800	32.91751	-1.24511	24.19319	-37.63660	-24.44021	-2.19745	5.35440	5.46226	-4.93623	-25.44452	-36.63178	-72.96944	6.21822	64.85338	146.02592	-8.86937	6.72804	0.40680	0.44686	0.26304	-0.38599	
70	70.00000	0.27600	87.63428	89.96858	-1.34122	-20.18915	31.90776	-1.04297	24.24874	-37.35105	-24.53851	-2.16118	5.22311	5.47142	-4.87545	-45.12482	-30.15149	-72.59233	18.63724	39.62472	117.45768	-33.28703	-9.12513	0.40699	0.44688	0.29897	-0.37175	
71	71.00000	0.28000	87.41428	90.00127	-2.88118	-19.86955	33.44413	0.53003	24.09823	-38.31521	-24.62624	-2.26124	5.56624	5.43496	-4.82862	-39.73301	-13.84384	-35.87281	-9.90770	39.05014	67.53864	-20.94970	-23.39954	0.40690	0.44687	0.23958	-0.31434	
72	72.00000	0.28400	87.35092	89.88658	-2.62251	-20.08678	33.42492	0.02841	24.07849	-37.78814	-24.59681	-2.34168	5.57298	5.38275	-4.68029	-13.30264	-6.22244	7.69616	6.48571	32.91349	19.05167	17.31277	-18.27413	0.40664	0.44668	0.11707	-0.17963	
