	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_001.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	83.29086	65.46847	-1.49236	-16.69874	34.75218	-24.52817	17.71494	-21.81354	1.40017	-2.54904	2.41239	-5.91148	-4.28414									0.41670	0.39002			2.78400
2	2.00000	0.00400	82.79584	65.98546	-5.55873	-15.00537	38.01424	-21.46505	17.52082	-24.50224	1.25527	-2.96338	2.58409	-5.87010	-4.23219	-44.04129	-27.62939	-117.70769	112.43163	-119.91956	27.73055	-14.79891	-57.77308	0.41591	0.38972			
3	3.00000	0.00800	82.34086	66.36800	-7.69418	-14.15993	39.76955	-19.68652	17.44739	-26.20769	1.26266	-3.03030	2.76590	-5.84877	-4.16732	-15.30234	3.17746	-110.35914	18.86896	-51.08126	-75.36401	-7.19709	-2.38546	0.41573	0.38960	-0.14886	-0.13109	
4	4.00000	0.01200	81.91358	66.14075	-7.89064	-13.77949	39.86151	-20.90442	17.79386	-25.64199	1.19702	-2.98365	2.91268	-5.85272	-4.10622	10.34700	24.64080	-102.98943	-67.94302	31.73577	-203.54778	-11.00841	11.34911	0.41607	0.38949	-0.07814	-0.08653	
5	5.00000	0.01600	81.52216	65.83321	-6.32876	-13.93518	38.69650	-23.13518	18.51761	-24.55512	1.19283	-2.93330	2.97301	-5.88513	-4.08065	28.73629	28.38293	-54.79295	-61.37196	35.71069	-200.48227	-9.92043	-2.62004	0.41645	0.38946	-0.10934	-0.06856	
6	6.00000	0.02000	81.46913	65.64675	-5.48638	-13.91961	37.81318	-24.51981	18.91187	-23.81528	1.14328	-2.99909	2.95132	-5.94853	-4.12212	31.21984	13.79864	-26.90302	-31.16753	9.58686	-56.67356	-16.61443	-36.40007	0.41655	0.38947	-0.11916	-0.12984	
