	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_002.c3d
7	7.00000	0.02400	99.71258	87.45219	20.25842	-24.26225	9.95711	-54.49113	16.67322	14.72046	0.26735	-0.15169	2.37737	5.76101	-9.42781	-15.26476	25.57455	73.53996	27.26508	-288.71744	60.40359	-3.73589	85.40933	0.45448	0.43302	-0.12388	-0.32806	
8	8.00000	0.02800	100.10972	87.47054	18.53706	-23.69816	10.80906	-53.81808	16.86909	14.30102	0.32136	0.13332	2.41410	5.47587	-9.51433	-6.18309	-26.41622	79.72924	54.05336	-135.80254	29.19401	9.08566	18.61926	0.45505	0.43333	-0.45826	-0.80761	
9	9.00000	0.03200	100.37846	87.87674	16.40510	-23.06950	12.39512	-53.54930	16.69358	14.05250	0.24028	0.03064	2.34635	5.53158	-9.57925	21.77896	-9.57060	40.07566	135.79170	-24.72443	-52.59287	11.12950	-52.85166	0.45478	0.43366	-0.76842	-1.14950	
10	10.00000	0.03600	100.45213	88.54514	14.57840	-22.62232	14.25223	-52.17103	16.52392	12.30176	0.29653	-0.22057	2.33974	5.54910	-9.75488	16.18499	-13.98748	-31.97992	132.01598	81.86657	-88.33581	33.62502	-69.11541	0.45429	0.43376	-0.85156	-1.33637	
11	11.00000	0.04000	100.12064	88.93341	12.82690	-22.15975	16.35278	-50.45758	16.03100	10.38150	0.41380	-0.46302	2.52256	5.50050	-9.83610	18.58003	-55.05300	-31.22574	70.52491	148.94061	-86.58582	40.57657	-33.18651	0.45385	0.43359	-0.71397	-1.33629	
12	12.00000	0.04400	100.20204	89.11491	11.24115	-22.10474	18.53163	-49.18631	16.30585	8.73950	0.60320	-0.46663	2.60247	5.72574	-10.36007	11.04625	-53.66088	-73.39376	-0.11511	130.44165	-57.19726	33.45136	6.48055	0.45389	0.43390	-0.39178	-1.03129	
13	13.00000	0.04800	99.53471	88.91618	10.93632	-22.12898	19.14845	-48.47679	16.36496	8.02253	0.77109	-0.43402	2.73953	5.83246	-10.36675	17.67336	-54.10211	-127.40200	-112.15271	87.07451	79.97537	14.28688	22.41658	0.45404	0.43434	0.00380	-0.51033	
14	14.00000	0.05200	99.19351	88.20642	11.68699	-22.18637	18.81511	-48.59517	16.57602	8.81128	0.85916	-0.33523	2.82163	5.75403	-10.95020	-6.81826	-11.21664	-95.80869	-154.59467	21.09266	116.20908	-31.31812	40.61958	0.45446	0.43505	0.19515	-0.05416	
15	15.00000	0.05600	98.75632	87.67792	13.21730	-22.60070	17.20866	-49.73695	16.92134	10.16067	0.66781	-0.14030	2.81136	5.84759	-10.40711	-26.80915	44.60003	-110.57679	-112.50488	-40.96477	52.05941	-47.06411	33.75121	0.45477	0.43560	0.07512	0.16110	
16	16.00000	0.06000	98.32025	87.30706	14.58681	-22.79276	15.80735	-49.80289	17.14951	10.38299	0.58936	-0.05585	2.89918	5.70436	-10.38393	18.16135	35.39388	-109.79414	-34.25716	-74.89514	-7.67311	-15.83761	1.59450	0.45491	0.43598	-0.27162	0.08834	
17	17.00000	0.06400	97.87951	87.40150	15.68159	-22.90304	14.33825	-49.69949	17.14296	10.06415	0.58748	-0.08164	2.72201	5.64970	-10.25873	0.03982	-12.68906	-85.87711	21.46812	-87.88072	-41.47283	2.43594	-15.90678	0.45481	0.43601	-0.55289	-0.17469	
18	18.00000	0.06800	97.61903	87.47239	15.95344	-22.89831	13.84531	-49.34842	17.11813	9.61685	0.60901	-0.10661	2.49780	5.70185	-10.44779	-9.27308	-49.42204	-7.88056	49.31688	-103.97871	-53.73307	1.40626	-11.46006	0.45448	0.43620	-0.54301	-0.39203	
19	19.00000	0.07200	97.79474	87.79792	13.60549	-22.62856	15.42140	-47.89499	16.72019	7.90803	0.55549	-0.09282	2.76950	5.69719	-10.57133	0.08394	-25.98161	47.20399	37.43934	-108.82561	-46.18399	12.37512	-18.96676	0.45447	0.43645	-0.29425	-0.60365	
20	20.00000	0.07600	98.01435	87.77303	11.26115	-22.38459	17.30524	-47.47035	16.64266	7.45000	0.62021	-0.20005	2.86568	5.71815	-10.68569	-8.74683	-59.36738	110.24660	-19.17325	-57.50120	-9.33535	25.90084	-13.44192	0.45465	0.43675	-0.06938	-0.72473	
21	21.00000	0.08000	98.67991	87.64722	9.86584	-22.66831	18.41906	-48.13556	17.50949	8.06229	0.64306	-0.17957	2.56761	5.68258	-10.97542	-21.27801	-32.03773	201.32478	-18.74756	-71.19641	10.39714	7.66164	21.97528	0.45504	0.43705	0.03999	-0.73902	
22	22.00000	0.08400	99.62783	87.61018	7.03979	-23.08250	20.63017	-48.45606	17.51010	8.47461	0.56785	-0.03277	2.68417	5.71739	-10.76523	-19.54643	17.21898	170.68669	-3.38978	-48.97994	56.22199	10.32086	35.55317	0.45539	0.43760	0.00507	-0.76795	
23	23.00000	0.08800	100.07102	87.61574	5.93566	-23.50031	21.64852	-48.05390	17.24922	8.43390	0.63718	0.07359	2.71033	5.60300	-10.70905	-16.94041	-57.66344	99.53409	0.63266	17.08327	103.51013	-4.53134	46.39686	0.45570	0.43768	-0.15233	-0.69017	
24	24.00000	0.09200	100.40806	87.62012	5.81898	-23.64310	21.88543	-48.04964	17.64813	8.91474	0.51402	0.29908	2.34948	5.56465	-11.07732	-32.79692	-67.11831	34.74784	-35.21889	42.64905	63.98062	-30.75340	22.88051	0.45567	0.43797	-0.21347	-0.61173	
25	25.00000	0.09600	100.36320	87.33357	5.40601	-23.98697	22.47699	-48.18310	17.73396	9.06837	0.47130	0.23551	2.51458	5.59333	-10.95166	-16.89478	9.54788	-29.05716	-49.59327	84.91640	-12.09171	-22.63609	-36.39458	0.45514	0.43817	-0.13331	-0.68868	
26	26.00000	0.10000	100.18331	87.22176	4.39171	-24.35528	23.86930	-47.36116	17.58143	8.16187	0.46074	0.00552	2.94697	5.58063	-10.88371	-3.13274	15.89750	0.17562	-12.75158	86.01665	16.55732	-15.71569	-63.73565	0.45450	0.43820	0.02272	-0.80573	
27	27.00000	0.10400	100.37981	87.22415	2.61256	-24.77301	25.70663	-46.36975	17.36202	7.47203	0.48457	-0.27971	3.31040	5.61128	-10.82460	-1.65174	-22.23734	147.58870	-18.82858	17.56100	62.71984	4.30435	-59.61097	0.45389	0.43844	0.14766	-0.84996	
28	28.00000	0.10800	101.39590	87.07647	0.87569	-25.22206	27.19927	-46.64198	17.69665	7.97757	0.62077	-0.48108	3.27039	5.60857	-11.05418	-8.96846	-18.45377	264.64340	0.39066	-102.72958	68.00712	14.83287	-38.32323	0.45399	0.43861	0.17340	-0.79013	
29	29.00000	0.11200	102.56668	87.22881	-1.89164	-25.69400	28.95655	-45.92045	17.45446	7.58807	0.68571	-0.59994	3.42965	5.67064	-10.92096	-39.14428	-27.45842	251.15334	-2.00261	-200.98466	99.93098	17.59386	-3.41881	0.45417	0.43875	0.12109	-0.62681	
30	30.00000	0.11600	103.46101	87.05620	-4.36100	-25.80175	30.30871	-45.91024	17.27614	8.07982	0.79299	-0.52558	3.50113	5.80371	-11.00761	-30.09499	-65.19906	99.72045	-56.31219	-229.73087	120.84229	32.41952	52.93742	0.45473	0.43907	0.00696	-0.44325	
31	31.00000	0.12000	103.35368	86.77458	-4.36896	-25.40096	29.34993	-46.45712	17.67600	9.06653	0.92731	-0.18950	3.09249	5.69980	-11.22556	-44.15650	-20.41352	10.33512	-44.05799	-197.14247	79.75911	49.82979	51.61212	0.45592	0.43922	-0.09123	-0.35313	
32	32.00000	0.12400	103.51504	86.70636	-5.32009	-25.40994	29.59746	-46.35820	17.73461	9.14570	1.13619	-0.10501	3.03022	5.66788	-10.83255	-59.94565	40.42528	4.00445	-35.56071	-126.46931	20.89619	31.89832	48.32806	0.45638	0.43942	-0.12296	-0.25943	
33	33.00000	0.12800	103.36655	86.48919	-4.70817	-25.38306	28.64455	-47.04627	18.26014	9.79428	1.14244	0.22710	2.71038	5.60442	-10.42624	-18.59782	12.28700	2.32525	-33.27010	-16.99576	53.95840	-10.24087	61.29666	0.45707	0.43967	-0.06833	-0.11132	
34	34.00000	0.13200	103.52722	86.43798	-4.88196	-25.63352	29.06578	-46.17093	18.07752	9.39952	1.05375	0.40678	2.88428	5.60340	-10.59598	7.77012	10.78545	46.34948	16.56372	-0.13038	42.25079	-28.26763	44.77040	0.45723	0.43953	0.00887	0.01091	
35	35.00000	0.13600	103.74009	86.62893	-4.57381	-25.98806	28.52304	-45.86689	18.48004	9.01190	0.94356	0.58132	2.83994	5.56084	-10.40665	21.26612	29.86395	54.13774	38.92574	-75.98525	6.54936	-20.01471	38.04890	0.45727	0.43955	-0.02308	0.07693	
36	36.00000	0.14000	103.96710	86.74751	-5.38941	-26.01859	28.91284	-45.16936	17.97988	8.50159	0.93103	0.69398	3.02605	5.51515	-10.51489	48.96035	31.66423	26.48483	20.54101	-156.88902	-34.87852	0.71527	28.90831	0.45733	0.43957	-0.12709	0.05983	
37	37.00000	0.14400	103.95081	86.80703	-5.01184	-25.92329	27.66154	-45.47038	18.30191	8.35605	0.96586	0.79436	2.80293	5.43294	-10.52390	83.97736	-0.99656	37.83049	-10.33411	-117.22021	-92.55330	31.02798	4.77853	0.45758	0.43965	-0.24845	-0.08545	
38	38.00000	0.14800	104.27244	86.66351	-6.74685	-25.73323	29.19684	-45.01888	18.33766	7.61742	1.15494	0.71317	3.08811	5.45535	-11.19027	86.14761	7.33535	23.72052	-66.89082	-69.03445	-74.71036	50.49235	-36.66856	0.45772	0.43975	-0.23268	-0.28424	
39	39.00000	0.15200	104.14588	86.29137	-7.43819	-25.79828	29.29354	-45.99379	18.52167	8.25506	1.34063	0.48577	3.11956	5.59531	-11.17050	38.86813	10.48501	16.24539	-90.75203	-52.67161	-21.33303	20.84461	-55.17864	0.45717	0.43970	-0.17547	-0.42643	
40	40.00000	0.15600	104.40341	85.93723	-8.49375	-25.59940	30.35040	-46.16258	18.85995	8.53021	1.33214	0.28428	3.10736	5.49478	-11.38490	-17.35470	-42.98050	33.85645	-48.67220	24.55859	71.31992	-2.88644	-51.03477	0.45655	0.44027	-0.15751	-0.54700	
41	41.00000	0.16000	104.41525	85.90291	-8.47074	-25.83473	30.42093	-46.06218	19.04970	8.89179	1.35751	0.11464	2.92315	5.51572	-11.31979	-70.05133	-63.33713	13.13419	-2.85467	103.15234	124.07656	-0.05033	-25.54428	0.45595	0.44057	-0.01983	-0.59334	
42	42.00000	0.16400	104.50587	85.91349	-9.58546	-26.15360	32.15829	-44.42617	18.70087	7.87934	1.38663	0.11541	3.44360	5.48342	-11.34145	-83.75298	-39.55270	-40.52374	22.21487	85.22713	124.74706	1.15710	0.24434	0.45565	0.44073	0.12648	-0.48462	
43	43.00000	0.16800	104.09060	86.07627	-8.36197	-26.60124	31.00861	-44.61948	18.66541	8.52424	1.41570	0.13383	3.24748	5.61684	-10.98281	-56.81219	12.04965	-40.51196	46.66999	8.86432	83.66129	8.63225	20.35180	0.45539	0.44081	0.14936	-0.30597	
44	44.00000	0.17200	104.18293	86.28764	-9.48490	-26.89063	32.13653	-43.19065	18.04227	7.37682	1.47452	0.26354	3.74514	5.65532	-10.80904	-22.47995	17.04858	-35.09581	38.04821	-1.57482	0.43058	27.63947	10.27126	0.45543	0.44080	0.04707	-0.15323	
45	45.00000	0.17600	103.80994	86.36748	-8.98901	-26.67071	31.55573	-42.97902	18.41717	6.96985	1.65389	0.17671	3.62390	5.65053	-10.68379	7.40984	36.72491	-32.48514	29.38974	-39.98760	-84.76550	25.94160	12.97563	0.45523	0.44095	-0.06387	-0.10114	
46	46.00000	0.18000	103.92539	86.51749	-8.83362	-26.79151	31.23513	-43.35931	19.08976	6.85888	1.70591	0.31700	3.38854	5.77201	-10.52800	13.51655	46.29533	63.57272	23.02739	-41.80791	-66.93559	6.55492	39.25696	0.45562	0.44114	-0.08531	-0.11456	
47	47.00000	0.18400	104.31261	86.56471	-10.40126	-26.82262	32.48151	-42.85286	18.70354	6.31469	1.73791	0.45618	3.66982	5.81011	-10.42415	15.00784	-11.40240	38.85252	-13.72251	-16.05310	28.08146	-27.96548	25.44176	0.45603	0.44106	-0.01342	-0.07020	
48	48.00000	0.18800	104.23828	86.40830	-9.29653	-26.88381	31.52084	-43.00677	19.29126	6.74979	1.49036	0.52431	3.44500	5.67407	-10.72972	4.39741	-1.95800	-63.54624	-41.60159	-55.51329	51.96594	-48.47697	8.23742	0.45607	0.44144	0.04377	0.00804	
49	49.00000	0.19200	103.80341	86.21566	-8.39910	-26.86307	30.25182	-43.42149	19.54040	7.26715	1.27920	0.56957	3.40146	5.49805	-10.42992	28.66301	-5.56489	-100.68568	-28.51574	-52.95774	107.94672	-29.12185	-54.53502	0.45628	0.44164	-0.05460	0.06244	
50	50.00000	0.19600	103.43216	86.18006	-7.95595	-26.68900	29.90289	-42.70455	19.24245	7.32826	1.11990	0.15635	3.42655	5.53080	-11.01041	18.16436	-54.51152	-35.84514	-15.80932	68.04679	117.68256	-5.79060	-78.62991	0.45606	0.44179	-0.22069	0.02173	
51	51.00000	0.20000	103.52163	86.07162	-7.68637	-26.86186	30.15930	-42.55234	19.26010	7.38847	1.12416	-0.00791	3.43859	5.52075	-11.02823	-22.97690	7.35316	-8.87711	-6.59741	69.81740	56.81011	8.66272	-26.07844	0.45587	0.44221	-0.18881	-0.03643	
52	52.00000	0.20400	103.35813	86.14016	-7.52092	-26.79797	30.07345	-42.51815	19.00954	7.60642	1.13146	-0.03726	3.39124	5.55705	-10.77909	-13.20355	11.13426	14.21051	12.10666	58.71375	72.28253	9.79069	-1.43951	0.45614	0.44237	-0.09196	-0.11099	
53	53.00000	0.20800	103.63535	86.16251	-7.90423	-26.84178	30.82352	-42.19232	18.69616	7.62667	1.18503	-0.05400	3.41968	5.61554	-10.84350	2.06782	12.57158	-19.54409	-30.52655	23.43993	63.49255	16.22405	33.25409	0.45610	0.44262	0.05922	-0.14384	
54	54.00000	0.21200	103.19866	85.89764	-7.05717	-26.93374	29.84785	-42.73813	18.60066	8.32341	1.28167	0.16579	3.44962	5.58420	-10.69980	26.99363	24.55704	-98.77238	-76.01034	-51.51102	42.72118	26.87072	23.18715	0.45660	0.44268	0.19764	-0.10595	
55	55.00000	0.21600	102.84537	85.55581	-5.64690	-27.11742	28.39805	-43.39183	18.88309	9.10459	1.42839	0.07604	3.29168	5.47687	-10.84726	27.12772	-0.45519	-36.85603	-70.34814	-28.26930	1.04247	25.73195	-17.82438	0.45644	0.44266	0.15202	-0.10546	
56	56.00000	0.22000	102.90437	85.33300	-5.88909	-27.35835	28.58086	-43.39370	19.01745	8.95265	1.53016	-0.00180	3.47794	5.43625	-10.91357	36.12186	35.69223	-19.63291	-80.54209	-40.62299	-13.46573	20.69667	-64.01747	0.45621	0.44234	0.16248	-0.04247	
57	57.00000	0.22400	102.68282	84.91463	-5.07918	-27.82484	27.57094	-44.83423	19.19428	10.35982	1.65422	-0.42563	3.36049	5.51633	-10.84452	45.17872	39.62021	59.77222	-81.15695	-20.00096	-15.75114	21.40467	-91.13816	0.45546	0.44210	0.10861	0.01140	
58	58.00000	0.22800	103.38793	84.67789	-7.10127	-27.97234	29.48761	-44.53167	19.18832	9.90255	1.76171	-0.70751	3.71051	5.55859	-10.97059	29.77906	7.68475	183.63594	-36.71548	-25.66706	-33.44905	37.22492	-64.82592	0.45508	0.44180	-0.02302	0.04793	
59	59.00000	0.23200	104.16075	84.61880	-8.28621	-28.05228	30.19827	-44.87971	19.52073	10.13545	1.98244	-0.92695	3.58202	5.62436	-11.06022	12.28862	23.50756	158.84633	47.40028	-162.26019	-23.67066	11.25741	-20.22771	0.45491	0.44125	-0.05678	0.13124	
60	60.00000	0.23600	104.66962	85.05875	-9.46276	-27.98367	30.27272	-44.80724	19.65475	9.97398	1.84620	-0.88029	3.47061	5.77208	-10.85901	7.51095	-3.97091	31.55280	94.81302	-196.59222	6.60547	-10.42540	27.90058	0.45461	0.44146	-0.08162	0.14194	
61	61.00000	0.24000	104.41467	85.37813	-10.00303	-27.40263	30.14072	-44.06441	19.71645	9.42036	1.84942	-0.75501	3.45258	5.84506	-11.12480	6.15502	7.66595	-58.07114	125.67633	-108.96642	1.13792	18.00148	47.99685	0.45470	0.44132	-0.08231	0.06161	
62	62.00000	0.24400	104.19461	86.05919	-11.93695	-27.07642	31.59635	-41.64984	18.80923	7.00657	1.91052	-0.55578	4.15969	5.72140	-10.89317	10.67494	19.82755	-70.16784	117.06594	12.01040	-4.24669	27.19110	32.51789	0.45473	0.44145	-0.09387	-0.02588	
63	63.00000	0.24800	103.84704	86.32238	-11.43568	-26.92560	31.51115	-40.93476	18.45060	6.42970	1.96074	-0.52576	4.22639	5.67323	-11.10205	-6.88013	-18.84778	-124.84422	-2.33887	109.94781	9.63506	16.61086	-3.72690	0.45481	0.44135	-0.08712	-0.02016	
64	64.00000	0.25200	103.20211	86.04617	-9.74100	-26.83007	30.51681	-41.21621	18.49412	6.67294	1.93972	-0.57060	4.12716	5.61635	-10.97794	-22.11280	-23.65912	-89.68147	-83.21117	168.82318	2.77411	-7.34561	-26.68110	0.45470	0.44150	-0.04400	0.01389	
65	65.00000	0.25600	103.13753	85.65626	-8.45927	-26.98979	30.20543	-41.63069	18.54846	7.11179	1.81911	-0.69656	4.08148	5.53495	-11.08986	-6.47934	-22.11623	12.58198	-99.29115	173.95747	-19.74231	-25.46012	-65.66173	0.45456	0.44153	-0.04075	0.02808	
66	66.00000	0.26000	103.29601	85.25652	-7.53012	-27.23484	29.93863	-42.46147	18.87568	7.69577	1.75589	-1.03920	3.97863	5.55763	-11.09178	-9.12168	-12.70076	52.13126	-96.45181	95.84167	-26.68818	-43.17065	-79.27338	0.45402	0.44152	-0.02827	-0.01000	
67	67.00000	0.26400	103.53423	84.88581	-7.40759	-27.32712	30.03609	-43.28028	19.10924	8.45894	1.57076	-1.30027	3.94400	5.56075	-11.11544	-14.49551	-16.93795	113.41901	-56.22862	48.52510	-6.02677	-57.30421	-31.17159	0.45348	0.44137	0.02851	-0.13707	
68	68.00000	0.26800	104.19733	84.81620	-10.04903	-27.27863	32.56524	-41.96485	18.67828	7.17768	1.37223	-1.30868	4.65553	5.37746	-11.16656	2.38746	47.15473	45.86171	-34.76548	-95.59349	-79.05910	-49.19075	-8.30350	0.45335	0.44136	0.10209	-0.15659	
69	69.00000	0.27200	103.90285	84.59460	-10.60089	-26.95281	32.10630	-43.38499	19.25349	7.92560	1.22204	-1.40143	4.60545	5.42797	-10.79340	30.61673	31.45350	-44.64710	-49.87821	-126.37630	-83.89870	-22.04974	-3.63309	0.45309	0.44146	0.09696	-0.08921	
70	70.00000	0.27600	103.83955	84.41685	-10.40748	-26.81978	31.87359	-43.69157	19.88150	8.13612	1.20480	-1.35857	4.52192	5.34013	-11.13704	31.91923	18.85625	-42.92153	-5.69380	-76.97781	-48.40723	12.01571	2.90230	0.45331	0.44140	0.01992	0.04461	
71	71.00000	0.28000	103.56000	84.54707	-10.50575	-26.70061	31.40506	-43.71001	19.72300	7.84513	1.32894	-1.37748	4.67881	5.33049	-10.89673	23.56864	30.70060	-56.87806	29.24815	-77.32969	-26.74715	39.25502	4.07472	0.45333	0.44125	-0.05365	0.26767	
72	72.00000	0.28400	103.38448	84.65087	-10.05638	-26.54648	30.94090	-43.01218	19.35966	7.28279	1.53614	-1.30740	4.83804	5.24132	-11.10086	29.66311	5.14363	-6.46063	1.10892	-67.27903	-34.92672	36.64333	-3.23489	0.45338	0.44079	-0.08716	0.43717	
