	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_005.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	86.86240	76.52142	0.77989	-14.70195	34.70855	-26.07078	19.01768	-25.49788	-15.79877	-3.44210	5.37797	3.74132	-1.60882									0.34573	0.36545			4.96400
2	2.00000	0.00400	87.69116	77.11512	-1.15893	-14.99967	35.83593	-25.06836	18.91357	-25.82493	-16.28068	-3.79026	5.55774	3.67244	-1.86807	39.63429	36.11056	189.73245	100.05457	-171.83847	70.10890	-52.27673	-83.42593	0.34623	0.36553			
3	3.00000	0.00800	88.34803	77.27460	-3.48182	-15.26297	37.44944	-24.38029	18.69567	-26.53640	-16.41127	-4.15503	5.74370	3.64061	-1.71891	13.23288	31.11632	103.16366	-42.76364	-85.13689	-41.49633	-7.36447	-118.29688	0.34571	0.36573	-0.10676	-0.13117	
4	4.00000	0.01200	88.48442	76.76083	-2.79982	-15.36371	36.73896	-26.09008	18.94480	-25.18984	-16.38737	-4.78147	5.45159	3.60366	-1.70672	6.30472	-7.44676	28.67538	-107.46870	34.62843	-70.76108	14.62465	-129.74622	0.34485	0.36591	-0.19611	-0.30906	
5	5.00000	0.01600	88.56516	76.41492	-3.05868	-15.47228	37.31839	-26.86410	19.26963	-24.75242	-16.27321	-5.25314	5.40991	3.54575	-1.78597	15.75335	3.93060	-20.12704	-55.30509	48.41933	-75.06766	12.87172	-101.35549	0.34397	0.36600	-0.20574	-0.29373	
6	6.00000	0.02000	88.32840	76.32146	-3.92380	-15.30255	38.20937	-26.74694	19.24962	-25.16947	-16.25683	-5.66557	5.53461	3.52522	-1.76878	31.30672	50.04087	-83.71935	19.92415	-11.67584	-99.87467	4.77900	-70.02277	0.34316	0.36606	-0.23391	-0.18789	
