	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunpil_001.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	93.04885	99.41721	4.27576	-16.41422	34.25460	-2.47803	25.59619	-40.24757	-25.12070	-8.47728	4.18323	6.91759	-5.65333									0.38867	0.43638			5.36800
2	2.00000	0.00400	90.10624	99.24099	17.27622	-17.67299	20.87203	-1.74485	25.48435	-40.26924	-24.17460	-7.16403	4.96014	7.15217	-5.92801	94.38504	38.24689	-676.68011	-74.77832	-73.39793	139.76404	178.82903	221.37639	0.38927	0.43583			
3	3.00000	0.00800	88.10645	98.76402	25.40402	-19.28996	13.50009	-2.87185	25.88726	-38.77457	-23.83402	-6.60462	4.87060	7.30157	-6.12257	47.01995	90.82699	-283.57318	-43.49047	12.74691	-1.14396	28.58314	50.63412	0.38954	0.43555	0.30094	0.35214	
4	4.00000	0.01200	87.83768	98.89259	24.53464	-19.01352	14.08584	-1.87918	26.18487	-40.15239	-24.02125	-6.70228	5.26385	7.18875	-5.58109	29.45048	28.01232	-48.51368	-11.53912	57.51383	7.63592	-55.73768	-69.19093	0.38928	0.43539	0.06645	-0.21188	
5	5.00000	0.01600	87.71910	98.67786	25.24625	-18.89875	14.11091	-2.08903	26.51975	-39.41811	-24.30049	-7.12190	4.82639	7.10563	-6.12183	10.45810	-7.77856	-19.27761	58.00224	95.14350	20.85314	-69.54845	-120.59099	0.38871	0.43532	0.05726	-0.37196	
6	6.00000	0.02000	87.68318	99.35486	22.09408	-18.15808	17.15999	-0.21973	26.76242	-41.46758	-24.57372	-7.62043	5.27643	6.97445	-5.72321	3.08775	47.02281	-104.13118	104.97777	10.78078	-2.31904	-60.19252	-106.74109	0.38794	0.43494	0.14914	-0.25716	
