	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_007.c3d
7	7.00000	0.02400	83.94383	94.80652	9.51318	-13.26674	29.60472	13.80930	22.38956	-42.71983	-7.03690	3.49893	-17.15691	-7.21225	3.88874	3.77559	-22.77621	-56.01490	50.11861	9.51214	-70.24060	-1.64802	11.79287	0.37941	0.30886	0.05417	-0.31210	
8	8.00000	0.02800	83.96168	95.36563	7.56339	-13.26703	31.39282	16.00973	22.68362	-45.22948	-7.03626	3.61339	-16.66952	-7.01348	3.79879	-22.32850	7.71515	-45.91862	35.64441	-32.99395	-114.94740	-27.33998	29.96458	0.37943	0.30906	0.21117	-0.26363	
9	9.00000	0.03200	83.57703	95.09520	13.00106	-13.93127	25.94965	14.69738	22.46078	-44.45930	-7.23766	3.75386	-17.37182	-6.89015	4.13206	-43.65261	8.29707	-27.93847	37.09156	-50.10402	-148.37372	-36.38667	35.38973	0.37927	0.30902	0.39555	-0.23089	
10	10.00000	0.03600	83.73809	95.67438	11.04767	-13.71632	27.60534	17.34447	22.91452	-47.64785	-7.31842	3.88926	-16.93060	-6.85658	4.20898	-36.99813	-64.49992	73.11443	59.54468	-3.71728	-114.30746	-22.58031	38.41035	0.37926	0.30879	0.38651	-0.17148	
11	11.00000	0.04000	84.15577	95.55276	9.57017	-13.83410	29.25262	18.51253	23.00117	-48.89128	-7.41525	4.03033	-16.59943	-6.87269	3.87674	-1.34396	-15.96180	66.89189	-17.07387	-15.13108	-55.05048	-11.70348	36.85875	0.37897	0.30843	0.04757	-0.14687	
12	12.00000	0.04400	84.27036	95.51325	9.38246	-13.79257	29.10167	18.46923	22.93965	-49.12340	-7.39998	4.14254	-16.53992	-6.81561	4.07605	21.70869	26.85022	46.54415	-50.92414	-51.98242	36.15492	11.77674	23.92011	0.37873	0.30844	-0.42083	-0.15128	
13	13.00000	0.04800	84.52909	95.13035	8.46749	-13.53503	29.90826	17.53207	22.68879	-47.69789	-7.29467	4.16914	-16.40791	-6.87001	3.91404	35.14124	0.48704	87.69432	-129.52002	-17.78238	162.52176	27.92869	18.79204	0.37868	0.30851	-0.89331	-0.15076	
14	14.00000	0.05200	84.96904	94.48224	7.87167	-13.37234	30.42855	15.44855	22.32787	-45.03618	-7.15292	4.22980	-16.30973	-7.06154	3.79391	35.98505	20.09057	42.73837	-138.46481	-39.69138	177.69405	33.39944	21.95091	0.37887	0.30887	-1.01987	-0.21140	
15	15.00000	0.05600	84.87319	94.02203	8.66199	-13.13517	29.40097	13.37169	21.70535	-42.42547	-7.02258	4.27821	-16.40074	-7.00568	3.78419	10.43085	23.73211	12.34472	-63.62687	-43.41431	87.19435	27.16063	13.99295	0.37917	0.30934	-0.70168	-0.26065	
16	16.00000	0.06000	85.06737	93.91626	8.19773	-13.09243	29.76377	12.13225	21.49940	-41.25893	-6.95050	4.29356	-16.22694	-6.97803	3.89629	-7.11192	6.30336	45.56134	31.38737	-22.56196	-15.92488	6.77495	8.35173	0.37943	0.30971	-0.19892	-0.24430	
17	17.00000	0.06400	85.23585	94.25494	7.02111	-12.96926	30.81877	12.57835	21.47590	-41.81572	-6.99755	4.34327	-16.04528	-6.92496	3.87511	-15.41869	-0.61648	7.76131	73.31025	-8.20250	-65.42290	-8.93019	4.14627	0.37954	0.30984	0.12100	-0.24977	
18	18.00000	0.06800	85.13680	94.49160	7.11737	-13.05431	30.75073	12.94851	21.62259	-42.54205	-7.05502	4.37923	-15.93313	-6.80577	3.99427	-10.75615	-4.76994	-19.48433	49.17813	0.14487	-74.69571	-16.43325	3.34371	0.37953	0.30988	0.16156	-0.29734	
19	19.00000	0.07200	85.07417	94.65136	6.42702	-12.99382	31.39856	13.84373	21.64441	-43.58978	-7.16118	4.45416	-15.73059	-6.62843	3.90378	7.53459	3.24962	-39.45247	-8.76027	-4.50957	-54.75170	-16.51733	5.02962	0.37939	0.30984	-0.05037	-0.35488	
20	20.00000	0.07600	84.82566	94.42213	7.83044	-13.12297	30.02005	13.61063	21.42241	-43.59521	-7.21460	4.47926	-15.72394	-6.42479	3.94255	19.99565	1.61393	-38.15689	-70.74644	7.18767	12.49028	-7.74672	2.47436	0.37932	0.30972	-0.40089	-0.37239	
21	21.00000	0.08000	84.76825	94.08352	8.14026	-13.24969	29.78689	13.72843	21.15609	-43.38244	-7.23293	4.47193	-15.58316	-6.32941	3.74273	42.60009	5.18734	-19.19489	-90.86538	7.51086	94.65048	0.62360	10.22940	0.37916	0.30950	-0.65605	-0.33107	
22	22.00000	0.08400	84.67197	93.68829	8.67977	-13.37132	29.25307	14.04079	21.01887	-43.23925	-7.18981	4.50699	-15.40508	-6.51081	3.62119	30.42826	-6.54030	-62.99113	-60.29987	29.84207	154.87424	24.27560	17.85168	0.37904	0.30919	-0.64814	-0.28353	
23	23.00000	0.08800	84.26485	93.60089	11.47332	-13.72867	26.78682	14.18774	20.61595	-42.57320	-6.98997	4.54449	-15.53594	-6.37824	3.43570	7.19756	12.14394	-83.11682	48.18526	20.89215	116.22267	33.17540	29.52762	0.37895	0.30914	-0.41733	-0.24936	
24	24.00000	0.09200	84.00745	94.08247	12.26128	-13.91025	25.93808	14.77901	20.85962	-42.99986	-6.86145	4.69952	-15.45211	-6.37813	3.65967	-0.92398	42.01249	-27.54245	62.38038	-30.89535	-14.72125	22.21378	38.76767	0.37896	0.30928	-0.06060	-0.22539	
25	25.00000	0.09600	84.04352	94.12278	10.38686	-13.56735	27.59512	15.39104	21.10084	-43.81609	-6.76480	4.85341	-15.17085	-6.44413	3.76560	-14.16215	1.72851	11.87596	40.95479	-39.96321	-102.59739	19.96871	19.73002	0.37921	0.30966	0.34764	-0.22965	
26	26.00000	0.10000	84.10288	94.42744	8.83031	-13.11444	28.95282	16.00265	21.23734	-44.96273	-6.68513	4.87893	-15.02634	-6.40115	3.77317	-0.85547	15.21090	-10.26374	46.48404	-48.30100	-170.00450	18.74495	2.67082	0.37962	0.31011	0.56182	-0.28207	
27	27.00000	0.10400	83.96006	94.50446	11.39766	-13.14326	26.22249	14.01809	21.34995	-43.89695	-6.60720	4.90479	-15.42485	-6.37163	3.89739	29.04990	15.70489	10.00729	-1.65711	-58.22240	-155.26395	45.04631	4.39949	0.37985	0.31064	0.48184	-0.33314	
28	28.00000	0.10800	84.18433	94.39382	11.07431	-13.01094	26.30214	13.56254	21.27004	-43.93234	-6.26372	4.95283	-15.47071	-6.34546	3.67415	63.23136	-44.03640	70.40750	27.04894	-31.39575	-36.76113	56.85660	5.99368	0.37988	0.31112	0.21533	-0.34555	
29	29.00000	0.11200	84.52472	94.68026	9.76552	-12.67083	27.56251	13.58085	21.46635	-43.78390	-6.01034	5.00062	-15.29025	-6.51064	3.03394	75.32449	-14.75136	-11.42856	-17.78194	8.09220	19.45022	3.25378	2.64217	0.37961	0.31139	-0.14848	-0.33051	
30	30.00000	0.11600	84.08870	94.22085	10.46571	-12.70037	26.95903	13.89332	21.24582	-44.08470	-6.08789	5.01794	-15.14796	-6.47983	2.93359	26.05014	41.55643	-81.21686	-82.23226	17.34140	41.35775	10.70782	-2.55219	0.37969	0.31136	-0.42938	-0.23811	
31	31.00000	0.12000	83.87481	94.00005	12.04136	-12.86612	25.48126	13.63133	21.10258	-43.50004	-5.88071	5.00000	-15.22660	-6.45044	3.14328	-35.07892	17.37456	-20.78730	-64.97174	26.91486	61.35524	32.89893	4.27450	0.37961	0.31133	-0.47652	-0.14351	
32	32.00000	0.12400	83.92158	93.71480	12.18967	-13.09429	25.49339	13.12920	20.94703	-42.87995	-5.91763	5.05204	-15.16938	-6.31161	3.30303	-29.53463	-10.83764	3.15229	-52.77068	8.65167	25.84589	-51.78991	5.54961	0.38003	0.30914	-0.34373	-0.17538	
33	33.00000	0.12800	83.89763	93.57258	12.08326	-12.93378	25.50961	12.73312	20.83452	-42.45470	-6.45627	5.04544	-15.12331	-6.25227	3.24336	19.87253	21.17735	3.84186	-21.42279	-59.77926	-23.54572	-115.16108	-5.94325	0.38050	0.30954	-0.20635	-0.26976	
34	34.00000	0.13200	83.95219	93.55529	10.26219	-12.75575	26.89401	13.25006	20.79053	-43.18143	-7.00135	5.00000	-14.79088	-6.11416	3.34667	37.48906	43.71789	5.11036	-14.77400	-77.68394	-101.32342	-67.39927	-3.64938	0.37990	0.31106	0.10459	-0.33320	
35	35.00000	0.13600	83.93851	93.41290	10.16688	-12.64819	26.75717	12.70395	20.80474	-43.23797	-7.12939	5.00000	-14.69853	-6.10763	3.31875	23.25062	-14.65837	41.94692	-21.50080	-47.55375	-138.90846	9.65427	2.94068	0.37998	0.31099	0.55886	-0.31504	
36	36.00000	0.14000	84.28666	93.37523	10.58432	-12.65728	26.19959	11.04265	20.96290	-42.22860	-7.01481	5.00000	-14.92804	-6.12580	3.04141	-20.43593	41.87618	4.18442	82.49237	-67.05590	-200.03065	27.68988	13.62594	0.38005	0.31111	0.70882	-0.23348	
37	37.00000	0.14400	83.97098	94.08826	10.63603	-12.57617	25.76243	12.70661	21.36247	-44.83548	-6.96579	5.07456	-14.78367	-6.11584	3.77842	-2.56062	60.89870	-53.97690	135.70508	-49.68297	-164.57941	-12.15243	4.96522	0.38085	0.30948	0.47052	-0.15556	
38	38.00000	0.14800	83.85773	94.47637	10.04252	-12.45272	26.33120	13.72617	21.62724	-46.04861	-7.14248	5.00000	-14.57168	-6.10060	3.53374	26.70119	-48.32294	-16.25574	63.59575	24.96469	51.15459	-22.67006	-2.63394	0.38037	0.31105	-0.04283	-0.12007	
39	39.00000	0.15200	83.84057	94.64677	11.06664	-12.41628	25.54171	13.59353	21.64913	-45.25138	-7.14565	5.00000	-14.66007	-6.17790	3.20414	12.20704	-21.60549	-21.06862	52.37235	6.23173	190.30344	-14.16518	6.81500	0.38055	0.31132	-0.66027	-0.17147	
40	40.00000	0.15600	83.68919	94.94382	10.12199	-12.30811	26.30336	14.37560	21.43716	-45.13005	-7.20852	5.00000	-14.40208	-6.02402	3.25717	34.44519	23.40521	-24.41770	-24.83870	-12.04937	235.24368	8.22087	2.88262	0.38082	0.31169	-1.02365	-0.27601	
41	41.00000	0.16000	83.64467	94.44745	11.43627	-12.39492	25.08406	12.95093	21.05521	-42.76883	-7.00165	5.00000	-14.43367	-6.11347	3.10774	49.88485	9.64944	-20.79995	-43.47072	16.59311	226.85533	33.82750	-3.42664	0.38115	0.31217	-0.84829	-0.34544	
42	42.00000	0.16400	83.52304	94.60426	12.97972	-12.52146	23.64674	12.95033	20.76255	-41.98693	-6.86268	5.00000	-14.59740	-5.90237	2.93442	42.22139	11.83466	-31.09771	34.78006	41.20738	91.08270	34.81335	-7.68622	0.38149	0.31246	-0.25632	-0.33440	
43	43.00000	0.16800	83.39661	94.78195	14.59662	-12.82069	22.32723	13.02293	21.03901	-42.10744	-6.69311	5.00000	-14.69242	-5.91355	2.86816	19.42273	41.63699	-32.67526	90.57415	43.91816	-92.54293	14.66558	-7.64575	0.38171	0.31263	0.37409	-0.28306	
44	44.00000	0.17200	83.26158	95.35036	15.06997	-12.90275	21.95941	15.33294	21.49663	-44.94567	-6.77280	5.00000	-14.51425	-5.97329	3.10476	15.43452	30.29929	31.88572	102.58472	43.29117	-219.17113	-22.10993	-4.26528	0.38181	0.31218	0.78149	-0.20628	
45	45.00000	0.17600	83.65127	95.61752	13.62980	-13.00396	23.61517	17.14009	21.88484	-47.69419	-6.91830	5.00000	-14.27645	-6.06880	2.97658	24.45549	13.74839	47.53481	34.38465	29.67664	-229.09425	-42.11461	0.66384	0.38163	0.31184	0.66855	-0.18413	
46	46.00000	0.18000	83.64140	95.63440	14.77588	-13.13391	22.48393	17.50593	21.89064	-48.79657	-7.14825	5.00000	-14.39912	-6.05852	3.01538	40.17023	23.33877	39.05574	-19.92379	-2.03951	-131.93910	-29.67494	5.36946	0.38149	0.31136	0.12831	-0.19923	
47	47.00000	0.18400	83.96278	95.47786	14.01114	-13.07894	23.22733	17.54237	21.78087	-49.12274	-7.17628	5.00000	-14.36208	-5.99070	2.84357	42.99152	8.36565	50.52102	-36.13988	5.92374	-29.32956	-3.82605	8.02023	0.38135	0.31160	-0.29552	-0.19654	
48	48.00000	0.18800	84.04558	95.35334	14.21992	-13.04931	23.07271	16.88497	21.61371	-48.45397	-7.18072	5.00000	-14.35678	-5.92583	2.73892	22.91441	-9.90839	30.18593	-38.22941	4.16651	23.19321	4.92897	7.97222	0.38164	0.31175	-0.39383	-0.22177	
49	49.00000	0.19200	84.20653	95.17180	12.92510	-12.83799	24.31916	16.21417	21.36422	-47.70183	-7.11926	5.00000	-14.17896	-5.87713	2.57317	8.92907	-6.66436	30.10228	-84.26773	-51.11028	32.03226	13.55110	5.40218	0.38217	0.31217	-0.38688	-0.24573	
50	50.00000	0.19600	84.29005	94.67307	11.34798	-12.32511	25.46575	14.32692	21.26640	-45.81587	-7.03789	5.00000	-14.11143	-5.96553	2.60514	7.52567	29.49162	3.73585	-42.37369	-91.86689	68.95363	20.02102	0.27820	0.38281	0.31257	-0.37137	-0.23321	
51	51.00000	0.20000	84.23295	94.76448	11.50549	-12.27720	24.96932	14.13487	21.17142	-45.21285	-6.91547	5.00000	-14.18672	-5.91834	2.74377	12.20603	65.09164	-19.64888	-11.90758	-105.69818	52.66567	28.84294	-5.08143	0.38326	0.31300	-0.26371	-0.18724	
52	52.00000	0.20400	84.13306	94.62684	11.75023	-12.20989	24.22706	13.10010	21.14932	-44.25058	-6.76838	5.00000	-14.31272	-5.91261	3.02645	18.55687	36.23895	-10.93137	-49.89144	-94.05474	-10.53817	34.43752	-7.38155	0.38363	0.31337	-0.05903	-0.16293	
53	53.00000	0.20800	84.14486	94.38235	10.35394	-11.95147	25.34285	12.89408	20.99601	-44.13967	-6.61671	5.00000	-14.19917	-5.89565	2.88389	36.51204	5.88764	-27.77552	-53.31074	-39.34403	-58.25348	-2.17800	-5.11842	0.38360	0.31358	0.06580	-0.19480	
54	54.00000	0.21200	83.91406	94.18999	10.16488	-11.84438	25.46249	12.52324	21.15379	-44.17827	-6.78462	5.00000	-14.00167	-5.94110	2.77665	37.75736	36.19296	-58.02176	-45.20390	3.22479	-107.54989	-29.55069	0.11185	0.38355	0.31357	0.07132	-0.24413	
55	55.00000	0.21600	83.68373	94.01524	12.11578	-12.07332	23.64479	11.57502	21.21036	-43.76946	-6.87417	5.00000	-14.07177	-5.93322	2.86421	18.78608	26.70203	-47.59314	-47.86683	19.43890	-77.66726	-23.84682	3.28510	0.38359	0.31360	0.06297	-0.25510	
56	56.00000	0.22000	83.53437	93.82526	10.82813	-11.91935	24.96921	13.28307	20.92253	-45.50929	-7.00722	5.00000	-13.81460	-5.85663	2.83242	6.44144	-65.67651	-74.45210	-8.92707	86.55058	21.26781	-35.05647	1.77350	0.38362	0.31348	0.05960	-0.26221	
57	57.00000	0.22400	83.08671	93.93177	15.29653	-12.18182	21.22673	12.07653	21.02526	-44.06727	-7.18945	5.00000	-14.27533	-5.83413	2.27977	6.60202	-69.39751	-75.63943	35.23193	77.45032	47.00324	-49.22636	-0.85352	0.38363	0.31335	-0.02319	-0.21035	
58	58.00000	0.22800	82.93101	94.11778	14.14341	-11.76305	22.34681	13.62682	20.99785	-45.45337	-7.43870	5.00000	-14.16633	-5.86907	2.21869	-5.48944	34.80397	-20.83377	32.67336	-21.92010	7.88390	-17.75623	0.89195	0.38364	0.31334	-0.28632	-0.15686	
59	59.00000	0.23200	82.91881	94.19592	12.93959	-11.69386	23.35833	13.90077	21.00113	-45.70731	-7.35266	5.00000	-14.05412	-5.80181	2.60122	-14.72546	79.19148	-2.70922	31.11595	-58.61403	28.11778	-42.94527	4.28449	0.38377	0.31382	-0.55760	-0.18021	
60	60.00000	0.23600	82.90955	94.36209	12.15768	-11.38344	23.82275	13.50590	20.91028	-45.11549	-7.76859	5.00000	-14.08670	-5.80245	2.96977	2.72625	60.17696	-9.25463	-48.60873	-48.15872	54.78032	-36.57937	4.48167	0.38404	0.31374	-0.69566	-0.19998	
61	61.00000	0.24000	82.84479	93.81458	12.22533	-11.35981	23.67280	11.38842	20.60573	-42.91871	-7.59577	5.00000	-14.16753	-5.70937	3.05706	40.57928	33.18537	50.47547	-21.41325	2.94267	53.10451	83.53304	-2.14503	0.38452	0.31431	-0.59180	-0.15300	
62	62.00000	0.24400	83.31273	94.19153	9.04308	-11.43623	26.90038	12.43986	20.57074	-43.69495	-7.02286	5.00000	-13.69786	-5.62001	2.91178	53.81416	12.48401	77.08382	92.69966	17.41702	66.84837	68.62454	-5.96614	0.38490	0.31514	-0.34656	-0.12541	
63	63.00000	0.24800	83.46519	94.54616	9.87776	-11.62358	26.11275	12.10340	20.59656	-43.05380	-6.98457	5.00000	-13.81362	-5.46544	2.72742	31.70882	2.47646	34.34218	51.92911	-3.62543	45.88479	2.04605	-2.52490	0.38523	0.31532	-0.16133	-0.16338	
64	64.00000	0.25200	83.58863	94.59879	9.63003	-11.57652	26.29622	12.04647	20.70962	-42.95975	-6.99643	5.00000	-13.81147	-5.39817	2.68003	10.17479	-19.06427	61.39626	-16.24393	19.46618	48.21016	-8.24829	-2.29865	0.38534	0.31560	-0.09793	-0.17865	
65	65.00000	0.25600	83.95610	94.41647	9.61421	-11.54470	26.52678	11.54155	20.88204	-42.14332	-7.07550	5.00000	-13.81563	-5.55445	2.49698	1.57050	-35.55427	12.22278	-85.23460	54.14511	55.92707	-18.72706	-3.97080	0.38554	0.31576	-0.18737	-0.22304	
66	66.00000	0.26000	83.68876	93.92383	10.52387	-11.66115	25.85425	10.20163	20.99563	-40.78807	-7.17136	5.00000	-13.78180	-5.42339	2.38778	-1.32505	44.72408	-17.04943	-68.29160	6.12077	17.30505	-14.23354	-5.15867	0.38526	0.31598	-0.31296	-0.21604	
67	67.00000	0.26400	83.82486	93.84024	10.12879	-11.83416	26.07103	10.06775	21.00002	-40.62973	-7.19013	5.00000	-13.78350	-5.48074	2.86889	-22.10177	77.58614	8.41690	-22.13527	-16.34814	-3.90906	-8.14947	-4.45478	0.38535	0.31623	-0.29691	-0.15285	
68	68.00000	0.26800	83.75533	93.76347	10.27259	-11.67189	25.96943	9.19203	21.16146	-39.87742	-7.21223	5.00000	-13.84127	-5.68207	3.17921	-13.93088	15.82774	-16.43501	7.82335	42.23245	-7.02582	-3.41441	-1.77483	0.38553	0.31613	-0.12057	-0.11775	
69	69.00000	0.27200	83.69484	93.90506	10.99233	-11.83488	25.56359	8.84702	21.17827	-39.54634	-7.20116	5.00000	-13.92451	-5.68631	3.10054	10.71387	1.13876	-20.44106	47.09910	63.92352	-50.00585	-11.82325	1.48261	0.38548	0.31628	0.13893	-0.12764	
70	70.00000	0.27600	83.59077	94.13541	10.51011	-11.77206	26.24834	10.01051	21.23553	-41.04015	-7.33349	5.00000	-13.70152	-5.73796	3.10217	15.69348	-8.77064	8.20142	51.52102	36.75091	-91.82359	-19.37376	3.62196	0.38541	0.31638	0.35790	-0.16659	
71	71.00000	0.28000	83.75983	94.31245	9.41092	-11.58162	27.40617	11.80721	21.22543	-43.04039	-7.42211	5.00000	-13.55286	-5.80377	2.90688	6.17113	-29.18558	-2.31967	36.62427	8.93229	-70.17709	-36.32571	8.07885	0.38540	0.31649	0.34257	-0.21183	
72	72.00000	0.28400	83.57281	94.43072	10.21440	-11.50309	26.60871	12.74990	21.27501	-44.15657	-7.69266	5.00000	-13.50914	-5.72963	2.82219	45.57998	-28.41082	-28.69361	16.40031	11.28559	-47.04044	-12.99223	3.14981	0.38534	0.31655	0.15604	-0.22374	
73	73.00000	0.28800	83.52920	94.44436	11.41915	-11.68270	25.52863	12.45758	21.42497	-44.02340	-7.58051	5.00000	-13.60854	-5.64713	2.31618	60.73808	1.32832	-10.02820	29.18592	-25.25299	-54.23621	10.15065	0.98804	0.38561	0.31688	0.03637	-0.17343	
