	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_009.c3d
7	7.00000	0.02400	103.32645	110.53239	63.98159	-31.33095	-34.97092	-45.32526	30.94657	9.52631	0.23744	-43.54800	4.67488	-3.96884	-0.33605	-27.83050	-25.05272	-54.68879	100.58199	32.26427	-111.45244	80.55711	-34.36127	0.50076	0.44980	-0.22356	-0.16975	
8	8.00000	0.02800	103.13796	110.72534	64.04884	-31.54025	-34.63837	-44.72904	30.94413	8.69773	0.56684	-43.46616	4.78476	-4.01689	-0.51687	-23.82280	-27.77113	33.84614	77.06240	51.16898	-97.18956	92.25970	13.71324	0.50073	0.45012	-0.15491	-0.38370	
9	9.00000	0.03200	103.59695	111.15195	63.49359	-30.96549	-34.14510	-44.22574	30.58656	7.80499	0.93474	-43.42017	5.03262	-4.04558	-0.39264	-55.66499	-58.19794	96.01433	60.50927	63.36263	-19.23915	74.66459	-31.25521	0.50077	0.45050	-0.11692	-0.43732	
10	10.00000	0.03600	103.90729	111.21732	63.61394	-30.64991	-33.75912	-43.61276	30.33575	7.58399	1.07170	-43.67393	5.26103	-4.02630	-0.56354	-79.87225	-83.01230	102.53886	14.96672	62.21130	80.98098	1.29323	-60.06121	0.50082	0.45104	-0.11580	-0.40746	
11	11.00000	0.04000	104.41525	111.27817	63.66529	-30.26505	-33.79517	-43.62030	30.36290	7.93077	0.84138	-43.88734	5.23208	-4.04131	-0.42077	-41.28929	-34.18146	102.40215	-27.61821	-16.43378	74.58955	-4.11678	-73.01387	0.50073	0.45085	-0.16906	-0.23571	
12	12.00000	0.04400	104.72644	110.99619	63.56863	-29.58081	-33.85220	-43.64210	30.32556	8.20604	0.95977	-44.26194	5.36797	-3.98997	-0.50979	25.94697	10.95177	54.95084	-67.20369	-67.20863	35.63309	56.92514	-42.59666	0.50066	0.45090	-0.18048	-0.09418	
13	13.00000	0.04800	104.85409	110.73917	63.33946	-29.22808	-34.05006	-44.11641	30.24744	8.64402	1.26592	-44.24168	5.43260	-3.97069	-0.55903	74.07011	19.34190	13.82523	-81.73788	-60.24081	19.23921	57.53742	-6.41920	0.50084	0.45077	-0.14530	-0.04765	
14	14.00000	0.05200	104.83352	110.34615	63.05257	-29.20097	-33.88332	-44.47886	30.23490	9.08303	1.41855	-44.31896	5.56407	-3.91600	-0.97330	59.37491	66.47974	53.96219	-59.37104	-114.19330	-73.45632	29.52856	-7.33310	0.50079	0.45044	-0.12609	0.02842	
15	15.00000	0.05600	105.28938	110.26499	61.78000	-28.59619	-33.59871	-44.87128	29.99945	8.70850	1.53328	-44.30121	5.88098	-4.16560	-0.54699	42.14677	25.12894	71.47656	-26.12250	-73.03746	-77.85014	-2.01164	7.63039	0.50097	0.45049	-0.14517	0.01454	
16	16.00000	0.06000	105.40312	110.13348	61.57458	-28.82578	-33.17248	-44.85322	29.93152	8.78398	1.41061	-44.25712	5.86956	-4.19041	-1.13473	7.29897	-27.72376	74.06532	30.94377	3.12737	-72.63115	-47.53632	-14.65801	0.50127	0.45048	-0.21236	-0.02467	
17	17.00000	0.06400	105.88075	110.50545	60.52259	-28.34711	-32.47101	-44.55207	29.67286	7.84992	1.12938	-44.41829	5.96415	-4.31029	-0.82631	-55.81412	1.51020	65.55649	122.55113	20.05080	-140.98207	-59.99547	-19.38683	0.50137	0.45045	-0.25466	-0.11703	
18	18.00000	0.06800	105.93668	111.11228	60.04860	-28.63936	-31.67049	-43.95528	29.65426	6.87551	0.89565	-44.40686	5.94886	-4.27214	-0.67609	-95.64198	-59.74440	-5.11670	137.70227	120.45130	-30.15764	-84.60885	9.59760	0.50158	0.45050	-0.22174	-0.29766	
19	19.00000	0.07200	105.84040	111.60407	60.44749	-29.60881	-31.43870	-44.22371	29.91228	7.32349	0.41183	-44.33520	5.40092	-3.96314	-0.48073	-87.34414	-81.02197	-13.73653	124.09336	88.37727	41.86952	-87.29207	49.91931	0.50170	0.45032	-0.19250	-0.28919	
20	20.00000	0.07600	105.80933	112.09666	60.97625	-29.41701	-31.77119	-43.46235	29.91347	6.78247	0.16692	-44.00502	5.53018	-3.85626	-0.58423	-45.38367	-76.08110	-13.27854	54.22215	40.93039	51.74157	-71.90328	92.00203	0.50191	0.44999	-0.18417	-0.26434	
21	21.00000	0.08000	105.73430	112.03223	61.25887	-29.31686	-31.81792	-43.23098	29.93220	6.87658	-0.15668	-43.59576	5.70496	-3.68857	-0.74854	-0.77834	-52.38338	-18.75373	-29.78167	33.08478	67.25407	-59.79569	72.15538	0.50200	0.44967	-0.20370	-0.36086	
22	22.00000	0.08400	105.65259	111.85539	61.62169	-29.69860	-32.06919	-43.55194	30.23271	7.39772	-0.26254	-43.41821	5.52004	-3.76386	-0.99199	44.02778	-6.76075	3.99468	-65.22458	18.64415	39.65899	-62.77160	35.61880	0.50187	0.44913	-0.24447	-0.40269	
23	23.00000	0.08800	105.75641	111.51027	61.22504	-30.15652	-31.64126	-44.30201	30.38534	8.11890	-0.62022	-43.29664	5.33896	-3.82131	-1.12209	34.73366	12.15490	21.22878	-64.97678	-3.25830	-3.16997	-26.96568	84.15057	0.50153	0.44846	-0.28461	-0.25910	
24	24.00000	0.09200	105.83549	111.33578	60.89064	-30.00610	-31.46207	-44.39245	30.24681	8.09782	-0.45896	-42.74527	5.43628	-3.99926	-1.16083	34.64140	20.96685	46.74860	-76.73482	-45.81642	-21.94842	24.18356	89.70174	0.50170	0.44871	-0.27020	-0.05822	
25	25.00000	0.09600	106.13078	110.89832	59.88046	-29.75962	-30.84256	-45.01521	30.08551	8.56039	-0.47747	-42.58163	5.61451	-4.10309	-1.24713	43.26664	17.71991	77.65159	-98.64570	-67.89532	-29.23300	45.08116	46.99007	0.50164	0.44883	-0.15365	-0.02623	
26	26.00000	0.10000	106.45542	110.52882	59.57947	-29.59953	-30.86840	-45.97902	30.12751	9.23495	-0.22425	-42.36861	5.51624	-4.30580	-1.36218	20.86152	45.82743	36.16430	-80.75734	-79.13741	-31.45275	77.03479	90.86989	0.50170	0.44928	-0.10796	-0.20356	
27	27.00000	0.10400	106.43664	110.27230	59.24240	-30.50328	-30.92025	-47.23907	30.49511	10.23228	0.02163	-41.85121	5.27937	-4.47897	-1.01377	-9.16752	-15.78776	14.28869	-57.35935	-44.90849	42.81409	51.98986	142.47711	0.50204	0.44919	-0.11451	-0.21346	
28	28.00000	0.10800	106.53916	110.07377	59.66599	-30.32394	-31.30145	-47.20068	30.17377	10.63164	0.15882	-41.22454	5.45464	-4.54318	-1.40612	-33.13237	-68.88261	55.58585	28.92064	-42.89604	40.55390	8.02982	160.35507	0.50235	0.44892	-0.16261	-0.11470	
29	29.00000	0.11200	106.88160	110.49476	59.62026	-30.25300	-31.58951	-46.88863	30.08852	10.25217	0.15977	-40.56590	5.56414	-4.54456	-1.32046	-20.44831	-42.70737	59.07504	84.00774	-72.79318	-10.02696	-20.75631	156.34404	0.50267	0.44836	-0.22246	-0.08645	
30	30.00000	0.11600	107.01435	110.74569	60.08032	-29.90552	-32.24265	-46.35476	29.91061	9.81931	0.13077	-39.97063	5.81095	-4.52448	-1.60994	9.02797	-56.49792	36.71571	54.06622	-37.27218	-5.85406	0.69990	146.88541	0.50278	0.44812	-0.20570	-0.10860	
31	31.00000	0.12000	107.16213	110.93062	60.32497	-29.76781	-32.49806	-46.06997	29.89644	9.49600	0.30755	-39.38969	6.00491	-4.53505	-1.87736	-13.98097	-31.36814	34.17743	44.59956	-9.84949	-0.30490	11.37189	125.40486	0.50336	0.44801	-0.20620	-0.19126	
32	32.00000	0.12400	107.28420	111.09217	59.93832	-29.56948	-32.19750	-45.90337	30.00200	9.42545	0.34570	-38.96692	6.23231	-4.54139	-1.77954	-5.60583	-32.99292	7.25645	13.40844	15.33870	40.72691	30.91203	122.93266	0.50371	0.44879	-0.19630	-0.22506	
33	33.00000	0.12800	107.22005	111.03219	59.65751	-29.23502	-31.79438	-45.66425	30.05445	9.47018	0.62862	-38.39590	6.60137	-4.60375	-2.14064	-6.32417	-38.83436	-32.62946	19.57097	32.81965	64.28397	29.89469	145.04079	0.50437	0.44943	-0.18290	-0.26452	
34	34.00000	0.13200	107.02448	111.24883	59.63313	-29.36278	-31.66914	-45.55689	29.97498	9.63995	0.55521	-37.81371	6.73600	-4.59922	-2.07951	-44.30050	-39.49205	-62.59061	38.38209	15.07946	77.76606	26.73511	172.38255	0.50495	0.45004	-0.22405	-0.14863	
35	35.00000	0.13600	106.71657	111.33858	59.72886	-29.56316	-31.73561	-45.14405	29.85437	9.64120	0.75648	-37.01899	6.91835	-4.48570	-2.12639	-52.12420	-35.19118	-85.93520	21.26517	-6.73285	59.39454	50.92471	210.31609	0.50543	0.45073	-0.24377	-0.10072	
36	36.00000	0.14000	106.33693	111.41075	60.35875	-30.18870	-32.35168	-45.22189	29.65308	9.82480	0.84987	-36.14024	6.81395	-4.34677	-1.94620	-76.84797	-49.10093	-81.75324	23.16844	-24.96836	48.54715	18.36527	235.25816	0.50590	0.45132	-0.26494	-0.09903	
37	37.00000	0.14400	106.06406	111.51759	61.13970	-30.33018	-33.15459	-44.75696	29.42881	9.69239	0.80880	-35.14888	6.81487	-4.09150	-1.88873	-62.63081	-61.59301	-34.57697	50.35321	-22.88059	51.30353	27.65951	264.20944	0.50636	0.45171	-0.29095	-0.09590	
38	38.00000	0.14800	106.06274	111.81303	61.47066	-30.43693	-33.49480	-44.50140	29.27507	9.60812	1.04023	-34.03183	6.73206	-3.91565	-1.92341	-1.13077	-19.89592	43.29654	45.83484	-36.41365	26.42937	36.55307	254.14983	0.50689	0.45190	-0.23711	-0.18981	
39	39.00000	0.15200	106.40962	111.88459	61.09091	-30.05943	-33.40316	-45.00473	29.10009	10.12110	1.11903	-33.11880	6.74714	-3.84500	-2.03191	-1.19217	27.21195	88.60279	22.48468	-71.43603	-8.05339	-37.95389	237.51186	0.50743	0.45146	-0.20668	-0.22978	
40	40.00000	0.15600	106.77844	111.99408	60.41940	-29.70615	-33.15435	-45.61373	29.21148	10.51505	0.84507	-32.13301	6.79404	-4.02590	-1.70547	7.63045	21.92200	88.00225	27.80990	-52.07148	-15.75671	-27.61837	207.78453	0.50820	0.45114	-0.23805	-0.27750	
41	41.00000	0.16000	107.11611	112.11044	59.82777	-29.34945	-32.72225	-46.06218	29.31239	10.91782	1.03813	-31.46616	6.80809	-4.18887	-1.92444	24.24127	-22.82595	75.17895	-3.99260	1.29024	2.76935	34.52664	145.10803	0.50870	0.45122	-0.25554	-0.30823	
42	42.00000	0.16400	107.38096	111.96888	59.17154	-29.05280	-32.05598	-46.32873	29.26609	11.16092	1.16418	-30.97242	6.90186	-4.28460	-2.09021	-16.63564	-41.72506	34.94161	0.26640	37.20742	-37.10112	42.56983	153.57256	0.50932	0.45133	-0.28006	-0.42337	
43	43.00000	0.16800	107.39990	112.13696	59.21366	-29.26179	-31.88815	-46.12496	29.30251	10.67574	1.31827	-30.22909	6.91153	-4.39367	-2.13149	-33.22487	-22.51047	17.10063	28.62312	35.41557	-103.43118	56.99031	223.16170	0.50980	0.45161	-0.33505	-0.58684	
44	44.00000	0.17200	107.51781	112.20931	59.27061	-29.71616	-31.85861	-45.93932	29.57401	9.99436	1.48001	-29.18455	6.81438	-4.47897	-1.99455	-14.66093	-37.51863	-4.15579	12.43542	52.66939	-83.81755	55.39859	252.87532	0.51063	0.45187	-0.38131	-0.61254	
45	45.00000	0.17600	107.36722	112.23341	59.83941	-30.09879	-32.00878	-45.26520	29.76862	9.25704	1.59289	-28.20984	6.90042	-4.46312	-2.31321	-4.51519	-34.50055	-15.23917	31.32967	36.18867	-31.23681	14.94592	269.93713	0.51148	0.45197	-0.43460	-0.50341	
46	46.00000	0.18000	107.39754	112.45608	60.33502	-30.45536	-32.48861	-44.95730	29.84857	8.89299	1.52906	-27.03446	6.71948	-4.44068	-2.22742	18.69799	7.82138	-48.03915	42.12420	-23.05939	-30.39763	-8.07288	285.10385	0.51288	0.45199	-0.41554	-0.34363	
47	47.00000	0.18400	106.98402	112.56856	60.92019	-30.71615	-33.12573	-44.49643	29.74727	8.34645	1.58200	-25.90798	6.89570	-4.49919	-2.40374	37.33548	-8.16556	-94.94913	24.94245	1.18094	13.71828	-36.48547	260.25125	0.51399	0.45166	-0.32519	-0.28264	
48	48.00000	0.18800	106.63740	112.65424	61.47437	-31.14735	-33.45693	-44.73064	29.32006	8.80648	1.38209	-24.94358	6.85466	-4.27345	-2.61036	3.56172	-25.58857	-73.35208	-11.28246	70.26663	61.10286	-85.66209	228.25139	0.51497	0.45154	-0.21568	-0.39640	
49	49.00000	0.19200	106.38864	112.47733	61.37959	-31.65299	-32.95909	-45.52921	29.08775	9.73783	1.10122	-24.07434	6.89912	-4.02388	-2.64722	-12.54594	-32.57615	-57.20775	-38.99809	103.07934	63.38766	-50.96041	204.99872	0.51547	0.45161	-0.15621	-0.55036	
50	50.00000	0.19600	106.17719	112.34210	61.55199	-32.06900	-32.69942	-46.12202	29.18666	10.52802	1.10276	-23.31144	6.84693	-4.01048	-2.77660	1.77114	-25.32351	-33.77902	-42.02103	87.86033	44.85854	14.33226	181.00191	0.51585	0.45187	-0.18081	-0.63235	
51	51.00000	0.20000	106.11921	112.13757	61.21288	-32.29264	-32.11555	-46.64958	29.33383	11.07537	1.22344	-22.65556	6.98102	-4.02845	-2.88151	14.81512	7.48453	36.25236	-22.47664	18.00344	17.78120	45.47058	201.92270	0.51596	0.45219	-0.28032	-0.57928	
52	52.00000	0.20400	106.47805	112.17503	60.66475	-32.32662	-31.80548	-46.75676	29.19771	11.22360	1.37982	-21.73177	7.10299	-4.08705	-2.87655	23.31086	15.54992	109.18720	-19.21743	-73.38974	17.37596	64.56091	205.81767	0.51660	0.45242	-0.42421	-0.42060	
53	53.00000	0.20800	106.99779	111.98426	60.52757	-31.60743	-32.12451	-46.52440	29.00768	11.10496	1.58795	-21.04926	7.37469	-4.15966	-3.00182	23.96513	14.96419	117.72939	-42.89742	-126.85696	14.08750	47.72631	181.92476	0.51732	0.45265	-0.50604	-0.25544	
54	54.00000	0.21200	107.41997	111.83092	60.36076	-31.32552	-32.56125	-46.40147	29.16368	11.02575	1.62311	-20.30291	7.42978	-4.21367	-2.99883	30.89757	20.44436	38.29361	-25.46426	-150.73143	20.10220	13.24374	158.77731	0.51825	0.45275	-0.49135	-0.13503	
55	55.00000	0.21600	107.30370	111.77880	60.78165	-31.54834	-33.54724	-46.81661	29.13322	11.52074	1.65233	-19.77083	7.22686	-4.16512	-3.08067	14.45159	13.20607	-69.35368	-23.43217	-136.63303	6.72512	-10.33286	73.10520	0.51907	0.45316	-0.41643	-0.08200	
56	56.00000	0.22000	106.87103	111.65192	61.07667	-31.45035	-34.26563	-46.83183	29.38659	11.45536	1.52966	-19.74491	7.29901	-4.30704	-3.00393	-20.34878	-51.75419	-134.74911	-44.27880	-39.89805	59.66291	-29.61009	55.23655	0.51943	0.45341	-0.29833	-0.11346	
57	57.00000	0.22400	106.24069	111.42386	61.86753	-32.15065	-34.79008	-47.72882	29.79261	12.79067	1.42931	-19.36069	6.80112	-4.18456	-3.27955	6.01553	-43.08070	-162.37868	0.60269	-38.48408	21.23038	-14.99117	64.00053	0.52010	0.45380	-0.20484	-0.10129	
58	58.00000	0.22800	105.56580	111.65533	62.02452	-32.38250	-35.37925	-47.87917	29.48684	12.53551	1.37995	-19.26084	6.95540	-4.43463	-3.35057	29.38471	3.67387	-101.70739	15.13887	-110.16255	-84.21410	5.70611	92.40884	0.52065	0.45391	-0.19586	-0.02696	
59	59.00000	0.23200	105.42082	111.54977	62.08434	-32.46076	-35.85480	-48.18649	29.18948	12.51559	1.40625	-18.64669	7.00316	-4.62840	-3.50819	22.47709	10.76723	6.10406	-39.43665	-117.80000	-102.25307	31.89593	188.01308	0.52153	0.45404	-0.24723	-0.08045	
60	60.00000	0.23600	105.61518	111.34319	61.70215	-32.40055	-36.04960	-48.56815	28.89067	12.31893	1.62491	-17.75074	7.12079	-4.76616	-3.46233	10.91093	-21.82646	39.12690	-25.36834	-38.12603	-59.17499	21.75220	236.68857	0.52267	0.45422	-0.39738	-0.25209	
61	61.00000	0.24000	105.73649	111.34716	61.76576	-32.55266	-35.89108	-48.13429	28.69067	11.99489	1.60653	-16.75046	7.14812	-4.64067	-3.78337	-14.84772	-76.81557	-11.98922	-6.07260	108.40615	45.60131	4.60756	247.56172	0.52426	0.45420	-0.53009	-0.56525	
62	62.00000	0.24400	105.52016	111.29474	61.93874	-33.45107	-35.38072	-48.28539	28.93079	12.43591	1.70213	-15.77841	6.79698	-4.35464	-3.91344	-3.89646	7.25223	-11.46840	30.18590	78.60093	4.71301	17.71766	194.77315	0.52535	0.45450	-0.57387	-0.76959	
63	63.00000	0.24800	105.64590	111.60268	61.37388	-33.38413	-34.93480	-47.92423	28.90767	11.84876	1.74494	-15.20244	6.88207	-4.40997	-3.66941	6.03185	40.42311	17.22120	34.93962	25.96054	0.54053	-12.57889	143.35533	0.52615	0.45492	-0.49243	-0.76501	
64	64.00000	0.25200	105.65805	111.58509	61.45239	-33.57471	-34.76706	-48.11304	29.12180	12.28884	1.56004	-14.63647	6.87289	-4.39428	-3.65666	28.92941	4.35180	43.02473	-14.88587	25.21646	64.44547	-38.96066	97.84126	0.52711	0.45528	-0.30951	-0.67444	
65	65.00000	0.25600	105.99557	111.49004	61.33806	-33.62587	-34.70338	-48.80580	29.19798	13.13379	1.36457	-14.41531	6.91728	-4.43249	-3.88062	46.52762	-30.25912	74.03941	-70.03094	18.48269	80.10211	-51.64220	78.19595	0.52747	0.45554	-0.17104	-0.54269	
66	66.00000	0.26000	106.24976	111.02116	61.54441	-33.96047	-34.69611	-49.81742	29.68401	14.41518	1.06092	-14.01942	6.71591	-4.42447	-4.26090	57.33839	-7.93079	102.20626	-63.45168	-16.95516	-3.76562	-41.48263	89.91636	0.52816	0.45577	-0.17267	-0.42859	
67	67.00000	0.26400	106.81817	110.98304	60.73140	-33.39478	-34.33404	-50.24218	29.44894	14.35372	0.96058	-13.71109	6.95770	-4.60964	-4.41918	48.64837	30.64154	106.40096	-59.52933	-44.09423	-100.66659	-19.10233	97.90232	0.52837	0.45590	-0.26683	-0.35933	
68	68.00000	0.26800	107.09862	110.56185	60.12426	-33.32475	-33.86474	-50.76328	29.79294	14.43299	0.88192	-13.24068	6.96566	-4.68273	-4.44920	-2.32740	-22.83371	54.56268	-61.04628	2.51482	-54.49164	-19.59858	140.71318	0.52873	0.45601	-0.39401	-0.34215	
69	69.00000	0.27200	107.25404	110.48822	59.80302	-33.09769	-33.53812	-50.40242	29.85760	14.05797	0.79832	-12.56686	7.15083	-4.66564	-4.60833	-19.21236	1.98611	12.73949	26.26731	-32.22068	-54.13544	10.32797	107.61071	0.52941	0.45596	-0.52088	-0.36878	
70	70.00000	0.27600	107.20190	110.76575	59.30609	-33.07887	-33.43699	-50.18425	29.60129	13.49770	0.84137	-12.35599	7.33824	-4.78742	-4.32488	-6.88764	27.34535	-13.66728	-2.35314	-67.17226	-28.00702	28.20960	52.06335	0.52958	0.45596	-0.54407	-0.43194	
71	71.00000	0.28000	107.13544	110.46825	59.38791	-32.69288	-33.72852	-50.29869	29.59973	13.74426	0.87945	-12.12629	7.53106	-4.84566	-4.38682	-0.88161	-9.98608	-55.24206	-58.88409	-49.79770	57.38562	9.13736	69.34354	0.52947	0.45618	-0.51459	-0.43904	
