	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_006.c3d
7	7.00000	0.02400	79.32590	92.54048	20.05574	-19.80262	25.87922	18.79201	23.03308	-59.85693	-4.67960	-5.58199	-21.04188	-2.58415	-0.35090	-3.25734	-15.35863	-45.62206	-111.19007	44.71424	-23.58659	5.54280	-33.64641	0.36559	0.31229	0.11284	0.17898	
8	8.00000	0.02800	79.21397	92.36479	19.88217	-19.79632	26.42130	18.85673	23.13065	-59.98275	-4.59571	-5.71668	-21.02463	-2.62542	-0.34247	-9.27636	-21.31835	-6.63538	29.29190	118.41103	10.56684	18.21497	-7.79240	0.36545	0.31212	0.32100	0.09340	
9	9.00000	0.03200	79.27361	92.77439	20.06080	-20.09788	26.82202	19.46684	23.59105	-60.39192	-4.49633	-5.66632	-21.00709	-2.68935	-0.43673	-6.00331	-25.20716	29.61266	145.44135	124.19317	72.35479	12.90496	24.51682	0.36504	0.31173	0.28255	0.03951	
10	10.00000	0.03600	79.45076	93.53397	20.27339	-20.49335	27.04746	20.38676	24.07048	-60.80501	-4.46245	-5.55782	-21.00188	-2.75252	-0.49077	-18.33636	-24.58139	40.13141	194.66461	67.10300	127.49035	-16.18796	24.63591	0.36473	0.31142	0.03872	0.04402	
11	11.00000	0.04000	79.59865	94.33584	20.30132	-20.77214	27.13311	21.35651	24.34372	-61.09719	-4.59963	-5.50495	-21.02166	-2.79602	-0.48684	-19.80005	-16.30583	18.57402	166.06720	-9.16389	142.03621	-54.17807	1.89443	0.36467	0.31136	-0.22011	0.08940	
12	12.00000	0.04400	79.60651	94.86253	20.16919	-20.84125	27.07139	22.03213	24.34847	-61.16809	-4.87540	-5.56317	-21.06903	-2.81266	-0.46540	-1.00135	0.90325	-6.15574	79.64355	-62.90226	118.03900	-67.36398	-29.81624	0.36474	0.31145	-0.34365	0.15011	
13	13.00000	0.04800	79.55023	94.97054	19.84110	-20.74094	27.06002	22.69043	24.00145	-61.36823	-5.12320	-5.74550	-21.11759	-2.80047	-0.47278	26.63155	20.11547	-8.38792	-28.04070	-81.93765	73.17579	-47.44620	-59.77990	0.36471	0.31145	-0.37697	0.20345	
14	14.00000	0.05200	79.53777	94.62663	19.16993	-20.46054	27.35067	22.37628	23.69190	-60.89477	-5.23495	-6.03514	-21.13186	-2.77015	-0.51215	41.58614	28.00672	-1.94948	-54.49949	-82.24762	-2.22404	-12.66543	-83.79659	0.36454	0.31137	-0.20647	0.18861	
15	15.00000	0.05600	79.53442	94.52586	18.32816	-19.99650	27.81979	22.17954	23.66577	-60.91827	-5.20005	-6.41714	-21.10530	-2.74989	-0.56528	35.73329	18.95054	-7.41760	-7.86032	-68.70328	-32.40999	22.08196	-95.07234	0.36443	0.31145	0.01534	0.06729	
16	16.00000	0.06000	79.47840	94.56709	17.80236	-19.50348	28.08543	22.29379	23.73869	-61.07847	-5.05396	-6.80946	-21.07062	-2.76083	-0.62677	19.95070	1.93673	-23.97797	44.55075	-41.23539	7.49326	45.73251	-76.69109	0.36461	0.31169	0.05200	-0.08003	
17	17.00000	0.06400	79.34265	94.88480	17.76625	-19.16870	28.01876	22.38238	24.00758	-61.04403	-4.87669	-7.04695	-21.07227	-2.79129	-0.70232	7.21335	-9.91688	-39.84643	66.74953	-11.52532	32.70651	45.27292	-24.14880	0.36511	0.31194	0.01799	-0.15018	
18	18.00000	0.06800	79.16004	95.10106	18.02039	-19.12846	27.78716	21.92517	24.21290	-60.48083	-4.77400	-7.00782	-21.12689	-2.81025	-0.77649	-2.30331	-12.60225	-39.23103	-24.37153	-0.03983	9.23536	20.12814	35.67382	0.36563	0.31205	-0.03962	-0.12469	
19	19.00000	0.07200	79.02761	94.69503	18.27923	-19.34156	27.53382	20.90790	24.14641	-59.62548	-4.79130	-6.75334	-21.20641	-2.80352	-0.80636	-12.56151	-9.40236	-21.66738	-92.86772	-2.52734	12.34804	-12.78442	69.31635	0.36588	0.31205	-0.17947	-0.02913	
20	20.00000	0.07600	78.98616	94.33963	18.29874	-19.67924	27.50406	20.53849	23.89513	-59.11738	-4.89704	-6.43950	-21.26997	-2.77683	-0.76198	-21.92788	-3.16058	-3.80625	-130.49812	-10.61738	15.60112	-35.82159	67.27481	0.36572	0.31203	-0.29982	0.07611	
21	21.00000	0.08000	78.99495	93.66385	17.98417	-19.96311	27.72631	20.13933	23.46056	-58.79784	-5.03869	-6.20014	-21.30085	-2.74217	-0.64905	-23.10476	4.18716	-6.26534	-186.11189	-30.64589	-20.12504	-37.75771	39.72060	0.36539	0.31204	-0.27897	0.17433	
22	22.00000	0.08400	78.93451	92.85193	17.35987	-20.04243	28.14117	19.57172	22.94727	-58.39100	-5.13938	-6.10475	-21.30426	-2.70658	-0.53208	-12.50694	9.58631	-25.20767	-166.17540	-65.61755	28.25950	-15.27232	6.41428	0.36536	0.31222	-0.30209	0.22896	
23	23.00000	0.08800	78.79406	92.32907	16.65624	-19.87049	28.44895	19.23416	22.46253	-57.73909	-5.12108	-6.13059	-21.29796	-2.67672	-0.47130	-0.24151	4.49211	-40.83184	-89.49017	-96.90115	72.27426	14.88825	-13.80366	0.36572	0.31248	-0.26882	0.18923	
24	24.00000	0.09200	78.61176	92.13476	16.24652	-19.60794	28.41273	18.68898	22.40130	-56.99657	-5.00472	-6.20090	-21.29433	-2.66790	-0.50725	3.23357	-16.28547	-43.14302	6.68636	-89.21978	81.14737	31.03261	-9.03928	0.36616	0.31264	-0.17589	0.11960	
25	25.00000	0.09600	78.44843	92.38277	16.31134	-19.43154	28.05967	18.33670	22.72277	-56.26002	-4.86244	-6.19817	-21.30509	-2.69156	-0.64862	-3.94723	-42.48839	-34.78508	91.68256	-39.13154	103.62913	32.24921	16.94024	0.36632	0.31254	-0.11337	0.10198	
26	26.00000	0.10000	78.32874	92.86906	16.66985	-19.41862	27.70039	18.70260	23.07523	-56.17865	-4.72959	-6.07114	-21.32685	-2.74170	-0.83561	-12.36053	-56.03734	-14.13295	98.90047	23.71737	90.09435	29.96342	47.04910	0.36610	0.31220	-0.05160	0.14312	
27	27.00000	0.10400	78.33227	93.17534	16.96861	-19.55161	27.62947	18.95180	23.40202	-56.10542	-4.60425	-5.83255	-21.34222	-2.80989	-1.00881	-12.69347	-45.30912	-16.74929	84.54571	24.79025	106.14835	29.53714	59.76620	0.36565	0.31183	-0.12796	0.11421	
28	28.00000	0.10800	78.18941	93.54596	17.12906	-19.73257	27.46589	19.45692	23.60535	-56.02100	-4.49549	-5.59783	-21.34795	-2.87477	-1.09355	-2.35767	-14.98353	-7.05308	62.72535	41.39275	114.78805	25.98078	43.97842	0.36525	0.31168	-0.25677	0.15756	
29	29.00000	0.11200	78.29550	93.67624	16.39991	-19.84712	28.49530	19.65388	23.67716	-55.83053	-4.43902	-5.47330	-21.35975	-2.90809	-1.09479	0.66959	15.60840	40.61237	-12.75780	46.74448	61.45643	13.31602	11.55812	0.36516	0.31190	-0.32959	0.24402	
30	30.00000	0.11600	78.51501	93.43803	15.10212	-19.77960	29.74628	19.24907	23.53000	-55.33886	-4.45542	-5.49049	-21.38705	-2.90088	-0.95360	26.47115	30.71875	19.64083	-100.77052	15.44783	1.45103	-15.79324	-20.85205	0.36535	0.31238	-0.34708	0.18866	
31	31.00000	0.12000	78.45248	92.86505	14.66949	-19.71265	30.24676	18.43374	23.15234	-54.69946	-4.61365	-5.62609	-21.42534	-2.86756	-1.03739	42.02784	28.68927	-11.83176	-157.91490	12.50702	-79.50790	-45.69910	-30.89347	0.36572	0.31290	-0.13646	0.13100	
32	32.00000	0.12400	78.42173	92.19137	14.23111	-19.66185	30.66626	17.53760	22.88259	-54.40089	-4.83174	-5.72719	-21.46021	-2.82896	-1.04227	19.04757	13.89949	-12.82199	-141.20747	15.20041	-95.01544	-59.83743	-13.40902	0.36589	0.31311	0.09864	0.10011	
33	33.00000	0.12800	78.35007	91.71139	14.01026	-19.79299	30.98916	16.51026	22.87384	-53.68714	-5.09104	-5.73086	-21.47578	-2.79992	-1.07445	1.66681	-8.15448	-32.19358	-78.24667	10.15435	-34.68110	-61.60472	12.39351	0.36573	0.31296	0.27533	0.06612	
34	34.00000	0.13200	78.16971	91.55801	13.69858	-19.77937	31.24850	16.53850	22.71279	-53.75830	-5.33497	-5.63437	-21.46684	-2.79238	-1.12658	-14.91363	-25.94091	-81.54164	-8.95380	-15.49102	-35.07570	-47.74981	36.43574	0.36531	0.31264	0.52744	0.00669	
35	35.00000	0.13600	77.70020	91.62012	13.91275	-19.64244	30.95677	17.03951	22.48027	-54.45649	-5.48683	-5.45151	-21.45020	-2.80994	-1.17310	-22.27583	-26.14717	-117.76238	-15.27274	-90.24097	-78.72280	-18.23578	46.96606	0.36476	0.31227	0.55336	-0.03500	
36	36.00000	0.14000	77.23853	91.42818	13.54296	-19.01696	30.67446	16.57079	22.41455	-54.41703	-5.47815	-5.26905	-21.44532	-2.84176	-1.16720	-20.68794	-11.14582	-108.46111	13.29819	-127.55521	-88.24271	16.49134	30.99314	0.36427	0.31191	0.46766	-0.05474	
37	37.00000	0.14400	76.83048	91.72858	13.98931	-18.87377	29.86208	17.76279	22.62988	-55.83015	-5.31482	-5.20941	-21.45160	-2.87154	-1.10296	-15.83180	1.54513	-68.41810	42.78575	-124.98666	-86.07374	39.16443	-11.62664	0.36404	0.31162	0.39321	-0.07379	
38	38.00000	0.14800	76.68974	91.76649	13.98952	-18.64455	29.25247	18.12893	22.97104	-56.54523	-5.07882	-5.37151	-21.46394	-2.89671	-1.03227	-10.85619	1.37064	1.65144	52.38473	-140.47542	-30.60229	38.28539	-60.21532	0.36413	0.31145	0.25839	-0.08090	
39	39.00000	0.15200	76.84405	92.16154	13.86444	-18.65513	28.85668	19.83250	23.56881	-57.97639	-4.89668	-5.71298	-21.48285	-2.92007	-1.00863	-7.22054	-8.93668	7.19183	97.15761	-72.35111	12.77801	16.65463	-88.70432	0.36458	0.31155	0.19981	-0.09447	
40	40.00000	0.15600	76.75729	92.54271	14.53407	-18.90564	28.15828	20.87762	24.39734	-58.96591	-4.84788	-6.11003	-21.50956	-2.94571	-1.04774	-8.50689	-19.36073	-9.05909	-25.32640	47.16206	10.54498	-10.61624	-83.07509	0.36519	0.31192	-0.00121	-0.05247	
41	41.00000	0.16000	76.78300	91.95784	15.21896	-19.47958	27.95261	20.53794	24.25498	-58.53805	-4.93281	-6.39390	-21.53324	-2.97066	-1.09589	-14.32370	-17.72091	-20.31294	-205.58974	111.63847	37.45492	-31.05685	-50.24961	0.36578	0.31245	-0.37022	-0.00554	
42	42.00000	0.16400	76.59753	90.89802	16.03477	-19.84186	27.63721	19.39709	23.33461	-57.31346	-5.10702	-6.50467	-21.53450	-2.98460	-1.07475	-22.23752	-3.23246	-35.53049	-261.68613	160.55685	23.16689	-43.59994	-11.14423	0.36611	0.31294	-0.57261	0.02654	
43	43.00000	0.16800	76.50780	89.86313	16.75594	-20.31593	27.79147	17.84601	22.21664	-55.87863	-5.33848	-6.46572	-21.49663	-2.97975	-0.94193	-32.11445	11.64699	-10.85899	-250.96291	99.51498	-25.75186	-44.83873	16.28799	0.36614	0.31324	-0.49045	0.01585	
44	44.00000	0.17200	76.51948	88.88766	16.28781	-20.24784	28.19476	16.18835	21.38633	-54.54855	-5.53422	-6.36798	-21.41471	-2.96508	-0.71981	-39.62889	15.59451	8.23809	-172.86491	36.63027	-66.36070	-26.64338	21.35827	0.36590	0.31329	-0.12943	0.06016	
45	45.00000	0.17600	76.57259	88.47808	15.56042	-20.33669	29.20619	15.84732	21.17767	-54.55267	-5.58203	-6.30365	-21.30270	-2.96107	-0.49256	-33.73423	7.27401	-29.46795	-50.86022	88.46107	-84.90945	9.99175	11.97314	0.36569	0.31325	0.27741	0.15412	
46	46.00000	0.18000	76.28449	88.47871	15.66104	-20.48670	29.49066	15.63625	21.62085	-54.71290	-5.41988	-6.28474	-21.20477	-2.96840	-0.38779	-9.01393	-4.90850	-14.08095	-4.87954	-50.48965	-66.16773	57.62263	4.55270	0.36569	0.31311	0.47123	0.03841	
47	47.00000	0.18400	76.52805	88.44281	14.42210	-20.41130	29.86811	15.77334	22.02617	-55.01202	-5.04507	-6.27349	-21.16813	-2.96453	-0.46731	27.38235	-9.24835	8.71492	-23.51804	-115.39842	-9.32192	95.16916	5.75999	0.36606	0.31296	0.38529	-0.03104	
48	48.00000	0.18800	76.33513	88.29635	14.63514	-20.52916	29.52901	15.29829	22.12074	-54.47489	-4.59897	-6.23508	-21.20161	-2.93590	-0.69879	54.68398	-3.43164	-67.77566	-26.88502	-59.73125	9.16066	91.11750	8.69225	0.36665	0.31285	0.16033	0.01872	
49	49.00000	0.19200	75.98566	88.22734	14.78442	-20.29822	29.05098	14.55972	22.15789	-53.81450	-4.32640	-6.18944	-21.27235	-2.90116	-0.94957	51.52113	3.98636	-98.66607	-34.10498	-100.64662	-5.65067	41.59704	13.45124	0.36724	0.31294	-0.01302	0.01747	
50	50.00000	0.19600	75.54708	88.02337	14.77923	-19.82313	28.58898	14.16513	21.89291	-53.47101	-4.35583	-6.10440	-21.33774	-2.88640	-1.08560	20.31517	1.35423	-91.73676	-54.18223	-108.83666	-1.81717	-17.86308	28.42834	0.36748	0.31311	-0.11886	0.01343	
51	51.00000	0.20000	75.25134	87.79391	14.58118	-19.36744	28.37186	14.44951	21.65796	-53.72766	-4.59355	-5.93992	-21.35423	-2.91208	-1.09609	-18.24522	-16.26529	-28.32784	2.12046	2.04071	-6.49300	-44.42105	51.49282	0.36733	0.31332	-0.12249	0.05350	
52	52.00000	0.20400	75.32675	88.04417	14.70266	-19.75386	28.67747	15.49343	21.88304	-54.75741	-4.80211	-5.68549	-21.30984	-2.97930	-1.06145	-45.32910	-40.28770	-5.00130	52.06438	79.74066	30.05145	-23.13559	67.66958	0.36695	0.31342	-0.18490	0.06765	
53	53.00000	0.20800	75.20579	88.19461	14.74951	-19.91236	28.85125	17.07561	22.05236	-55.92368	-4.79828	-5.41393	-21.22721	-3.06809	-1.05394	-53.35439	-53.65478	26.40239	38.39840	72.11310	25.46176	24.26833	62.06159	0.36661	0.31337	-0.14375	0.09144	
54	54.00000	0.21200	75.53403	88.33760	14.09600	-20.30873	29.82351	18.79508	21.97610	-57.61398	-4.56795	-5.21836	-21.15293	-3.14318	-1.07129	-40.59288	-42.62703	20.73310	45.74191	126.53848	-21.72483	63.61460	33.33573	0.36646	0.31319	-0.13183	0.17202	
55	55.00000	0.21600	75.36958	88.56781	14.22141	-20.72835	30.36065	19.18924	21.97967	-58.05750	-4.21872	-5.17374	-21.13264	-3.16456	-1.08546	-11.23820	-8.91804	-0.92872	34.57438	122.19997	-37.67451	72.55574	-7.64705	0.36658	0.31296	-0.14440	0.16891	
56	56.00000	0.22000	75.52550	88.61375	13.95964	-21.02596	30.92780	19.41469	21.66549	-58.49015	-3.89793	-5.28822	-21.18570	-3.11820	-1.06994	6.63089	28.34599	67.11684	12.15763	5.44953	-54.92217	53.75033	-28.85328	0.36689	0.31274	-0.05270	0.12705	
57	57.00000	0.22400	75.91072	88.67068	12.83117	-20.74670	31.70191	18.26920	21.67711	-57.64072	-3.67944	-5.38918	-21.28252	-3.03760	-0.92494	23.77706	51.10071	69.65527	-29.77467	-81.61810	-60.10591	16.18938	-18.91431	0.36704	0.31251	-0.02463	0.11172	
58	58.00000	0.22800	76.08287	88.37536	11.84748	-20.40888	32.24992	16.01366	21.82441	-55.81153	-3.65754	-5.40430	-21.37235	-2.97559	-0.84838	39.35854	54.35858	43.75567	-126.62916	-125.89600	-26.83843	-20.99201	-5.01632	0.36685	0.31246	0.00584	0.05704	
59	59.00000	0.23200	76.25903	87.64338	10.80440	-19.94646	32.59458	13.89807	21.94268	-53.79831	-3.78031	-5.38854	-21.42899	-2.95941	-0.77970	41.31294	38.27034	31.57451	-144.10706	-156.14961	53.12138	-38.20103	-9.92391	0.36635	0.31250	-0.00650	-0.00243	
60	60.00000	0.23600	76.33583	87.21320	10.04663	-19.54699	32.69286	13.50818	21.87767	-53.06218	-3.96502	-5.46193	-21.46894	-2.96527	-0.83883	14.89834	8.10978	-39.91961	-66.16189	-85.79496	80.36912	-53.86372	-19.46418	0.36595	0.31260	0.02079	-0.03155	
61	61.00000	0.24000	75.94885	87.12218	10.67288	-19.73587	32.03135	14.01198	21.93300	-53.26111	-4.26268	-5.55908	-21.50132	-2.95867	-0.81012	-26.75438	-23.47619	-61.62545	-3.19241	37.90767	70.62450	-57.77493	-19.35367	0.36576	0.31269	0.08673	0.07644	
62	62.00000	0.24400	75.85431	87.18755	11.05552	-19.96315	32.04631	15.72998	21.67533	-54.55924	-4.47941	-5.65821	-21.51493	-2.93797	-0.80543	-38.58838	-41.95470	-20.73881	35.07202	171.04988	58.39783	-36.65491	-14.93109	0.36587	0.31281	0.10079	0.25627	
63	63.00000	0.24800	75.77060	87.40199	11.80238	-20.64023	32.33911	16.92940	21.85064	-55.50486	-4.56811	-5.71326	-21.51318	-2.92987	-0.84300	-29.49352	-41.28981	-27.00964	11.79559	232.06328	28.42118	-14.94193	-10.49551	0.36618	0.31292	0.08724	0.29426	
64	64.00000	0.25200	75.63725	87.28246	12.63835	-20.76933	32.42165	17.40471	22.02254	-55.88676	-4.56508	-5.74362	-21.51088	-2.95343	-0.91717	-9.72947	-26.94489	-67.87901	-34.63249	211.73943	9.65325	-1.81474	-17.28915	0.36658	0.31295	0.15490	0.24269	
65	65.00000	0.25600	75.22751	87.12500	13.42606	-21.05199	32.51461	18.17090	22.13367	-56.57800	-4.52506	-5.82549	-21.53296	-2.98923	-1.00449	5.18913	-10.34066	-70.69414	-27.61392	151.63475	-32.94002	2.40832	-26.89246	0.36685	0.31286	0.24452	0.14564	
66	66.00000	0.26000	75.05939	87.05241	14.10879	-21.05327	32.26233	18.22930	22.33592	-56.91471	-4.49114	-5.93356	-21.58914	-3.00819	-1.06318	3.41901	-2.73139	41.92235	-3.06065	19.36176	-82.99758	0.27169	-25.38386	0.36689	0.31263	0.28453	0.09045	
67	67.00000	0.26400	75.56859	87.09507	13.29275	-20.95715	32.79437	18.21599	22.49542	-57.28374	-4.49138	-6.02633	-21.65602	-3.01630	-1.06682	-12.82263	-7.77391	92.55063	46.78291	-56.68034	-78.49110	-7.17651	-20.89124	0.36671	0.31231	0.31413	0.04609	
68	68.00000	0.26800	75.79963	87.43190	13.27216	-21.18757	32.59057	19.40097	22.55689	-58.62427	-4.54723	-6.12100	-21.69322	-3.05131	-1.02572	-26.61973	-15.26373	45.09981	119.64472	-39.33414	-0.37979	-23.67738	-20.64870	0.36649	0.31212	0.16255	-0.01703	
69	69.00000	0.27200	75.93067	88.07997	13.62653	-21.60340	32.16939	20.85845	22.68792	-59.72651	-4.70565	-6.22194	-21.67768	-3.12511	-0.96942	-20.57917	-9.92544	11.27752	82.67201	-9.90707	13.58468	-45.16436	-15.25434	0.36642	0.31227	0.12874	-0.03723	
70	70.00000	0.27600	75.89645	88.08099	14.02971	-21.91355	31.80739	22.83561	22.67170	-61.68380	-4.95548	-6.27151	-21.62094	-3.19692	-0.92631	1.58747	8.08208	-29.34590	44.72374	12.44600	-55.14066	-57.80623	1.68570	0.36649	0.31271	0.21525	-0.04004	
