	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_007.c3d
7	7.00000	0.02400	101.51308	85.06838	-26.29032	-16.58217	54.90203	-22.33913	18.39330	-14.13266	-16.47995	-12.41853	4.89546	-2.47361	-1.28655	-31.48898	39.46624	112.88920	-94.00066	-30.98545	-109.29430	25.56154	15.33337	0.43090	0.43473	-0.08488	-0.52643	
8	8.00000	0.02800	101.64237	84.72291	-27.58031	-16.78777	56.01766	-23.24002	18.63053	-13.96406	-16.49958	-12.44781	4.86643	-2.63309	-0.79409	-2.57428	12.55523	61.87896	-31.76698	19.91329	-82.84114	-3.71583	-11.17574	0.43064	0.43486	-0.07863	-0.46486	
9	9.00000	0.03200	102.01752	84.81264	-29.20588	-17.16153	57.84853	-22.71565	18.72190	-14.43767	-16.50517	-12.50455	5.00952	-2.43250	-1.15197	13.03969	-21.20972	44.66733	44.90436	50.88615	-21.84609	16.18509	-9.86075	0.43053	0.43475	-0.01122	-0.31053	
10	10.00000	0.03600	101.99414	85.07369	-29.36884	-17.09121	58.13624	-22.50125	18.78033	-14.83786	-16.36963	-12.52591	4.98422	-2.47819	-1.06768	10.17674	-25.41422	32.92088	56.62551	45.97838	18.66571	27.99088	-18.81294	0.43051	0.43478	0.07706	-0.17938	
11	11.00000	0.04000	102.27452	85.26332	-30.15824	-17.23449	59.12625	-22.02793	18.81468	-14.93975	-16.28331	-12.65047	5.08072	-2.42455	-1.44338	17.05199	-44.51089	84.84251	41.98297	-1.97040	80.95652	9.49404	-17.92672	0.43036	0.43459	0.15995	0.01160	
12	12.00000	0.04400	102.66353	85.42242	-31.93189	-17.50588	60.56804	-20.77674	18.33708	-15.82325	-16.28447	-12.66080	5.40135	-2.45527	-1.57396	3.31942	9.56010	94.26621	30.16664	-48.79438	43.19758	10.53011	2.53752	0.43045	0.43464	0.21253	-0.04154	
13	13.00000	0.04800	103.05343	85.49474	-32.39753	-17.82128	60.87355	-21.11118	18.37848	-15.46322	-16.18767	-12.62236	5.39040	-2.53493	-1.40633	-15.24176	-7.30546	95.14338	5.49445	-20.64167	44.50519	13.06590	7.73250	0.43064	0.43468	0.23013	-0.23892	
14	14.00000	0.05200	103.42583	85.46324	-31.41663	-18.02258	59.91143	-23.02097	18.54793	-13.33711	-16.18423	-12.59091	4.85841	-2.32126	-1.52560	-16.78142	-5.57854	89.34438	0.34837	13.78502	66.09715	11.37599	6.22751	0.43094	0.43485	0.21369	-0.40011	
15	15.00000	0.05600	103.76928	85.50545	-32.60835	-18.51379	61.18419	-22.30658	18.17534	-13.80132	-16.10094	-12.56775	4.95782	-2.29198	-1.31962	7.29012	20.88985	62.70196	-17.32994	46.17314	-0.43305	6.17602	-11.10844	0.43107	0.43507	0.12682	-0.49580	
16	16.00000	0.06000	103.92712	85.32028	-32.58217	-18.79944	61.38777	-23.12418	18.41530	-13.24220	-16.13006	-12.68150	4.82981	-2.26826	-1.41153	35.25961	31.56026	90.39749	-42.05930	-1.47951	-44.77725	8.97168	-16.86665	0.43120	0.43528	0.03097	-0.37818	
17	17.00000	0.06400	104.47916	85.16763	-34.06693	-19.17264	62.55105	-23.43152	18.45792	-13.09199	-16.02020	-12.70452	4.81312	-2.29468	-1.33971	13.00356	43.97705	80.75784	-32.18001	-78.75916	-38.45652	83.18346	28.61964	0.43131	0.43561	-0.02592	-0.12448	
18	18.00000	0.06800	104.56301	85.06329	-35.50259	-19.05656	63.51659	-23.59905	18.52700	-13.09951	-15.46612	-12.44938	4.84920	-2.39370	-1.12773	-19.13478	7.97862	-8.81772	15.15422	-86.40952	-10.64905	36.63560	11.68435	0.43159	0.43617	-0.05530	0.16975	
19	19.00000	0.07200	104.40123	85.28764	-36.28260	-18.91744	63.95258	-22.55889	18.45877	-14.00485	-15.72296	-12.61320	5.07530	-2.42446	-1.13168	-36.62766	-35.45163	-52.70896	55.56396	-47.96243	28.37499	15.17268	-1.12226	0.43161	0.43577	-0.05406	0.37451	
20	20.00000	0.07600	104.15082	85.50831	-36.05681	-18.71484	63.65644	-21.84113	18.37082	-14.53986	-15.34457	-12.46231	5.25921	-2.43250	-1.13676	-31.43397	-14.64800	-58.92620	20.92509	-29.12514	-8.78380	13.42247	7.15865	0.43165	0.43606	-0.00158	0.33253	
21	21.00000	0.08000	103.93253	85.45557	-35.55112	-18.54892	63.02647	-22.67828	18.55163	-13.96204	-15.61634	-12.55561	5.22906	-2.46866	-1.00497	2.76196	-7.57273	-51.26013	14.33202	14.12607	-7.91129	6.71325	-4.41213	0.43166	0.43577	0.05483	0.10941	
22	22.00000	0.08400	103.73477	85.62412	-35.32745	-18.59665	63.07854	-22.41932	18.35955	-14.05470	-15.29057	-12.50515	5.32240	-2.31744	-1.24440	3.52776	-22.29416	-22.57330	37.75263	59.50241	33.77102	16.48596	8.61276	0.43174	0.43563	0.06114	-0.11141	
23	23.00000	0.08800	103.74687	85.75733	-34.75113	-18.68696	62.74377	-23.02752	18.48079	-13.36053	-15.48922	-12.49351	5.15864	-2.25345	-1.22160	-9.43193	-14.24192	39.33137	27.94172	69.54507	28.70691	-17.42191	6.59404	0.43177	0.43546	0.04325	-0.11955	
24	24.00000	0.09200	104.04387	85.84840	-34.51839	-18.80983	62.86879	-22.48427	18.58432	-13.76328	-15.42600	-12.45964	5.23381	-2.36392	-1.30050	16.12481	9.55257	56.73690	-11.17084	19.88085	10.15615	39.19962	9.87069	0.43201	0.43539	0.02049	0.14554	
25	25.00000	0.09600	104.22407	85.66807	-33.10329	-18.68677	61.34305	-23.76974	18.65577	-12.57587	-15.17859	-12.41526	5.00382	-2.27566	-1.29050	25.87124	17.30541	1.30920	-56.57856	-25.54929	-28.06930	56.95122	-0.16975	0.43239	0.43561	0.02066	0.46974	
26	26.00000	0.10000	104.05911	85.39420	-32.12667	-18.18893	60.39602	-24.19987	19.10069	-12.36450	-14.97174	-12.44892	5.05167	-2.60417	-1.37013	11.71628	-6.80099	-35.82243	-25.44399	1.13474	-5.47297	17.04878	-28.70644	0.43246	0.43585	0.04374	0.61784	
27	27.00000	0.10400	103.93743	85.46445	-30.71807	-17.87818	59.08801	-23.69908	18.86145	-12.68585	-15.03777	-12.62621	5.15866	-2.61965	-1.42690	12.02343	14.00860	-66.09818	-52.69571	-57.41009	-4.51270	4.63683	-30.09058	0.43216	0.43602	0.09269	0.62266	
28	28.00000	0.10800	103.53833	84.97298	-28.23781	-17.40607	56.23293	-25.85587	19.14637	-10.83448	-14.92730	-12.67416	4.90879	-2.67979	-1.34481	-3.41233	-11.03172	-71.83168	-54.99805	-68.52773	27.28011	16.24282	4.22171	0.43217	0.43633	0.12206	0.61004	
29	29.00000	0.11200	103.36350	85.02789	-26.15149	-17.07696	54.18501	-25.82599	19.08483	-10.45669	-14.90314	-12.58681	4.87010	-2.64559	-1.49881	-15.64375	-6.02108	-51.12822	7.81894	-74.43410	63.59412	23.58087	11.37698	0.43244	0.43636	0.15163	0.53892	
30	30.00000	0.11600	103.12970	85.03685	-26.32973	-16.73647	53.81649	-25.59814	18.67785	-10.56950	-14.74110	-12.58177	5.09338	-2.55572	-1.27746	-24.23583	15.52002	-42.43822	23.66899	-103.62521	25.88291	54.33813	21.83556	0.43259	0.43666	0.24080	0.35205	
31	31.00000	0.12000	103.02409	85.21748	-25.78456	-16.64986	53.00486	-26.12719	18.88712	-9.96415	-14.47965	-12.41288	5.08456	-2.44059	-1.17013	-34.93607	-23.32515	65.80824	73.11092	-66.70765	47.39923	-4.96527	13.85842	0.43288	0.43702	0.32882	0.10309	
32	32.00000	0.12400	103.65146	85.62202	-29.10822	-17.01464	55.94309	-24.67849	18.67566	-11.06053	-14.78013	-12.47496	5.53543	-2.51488	-1.20090	-30.40154	-2.05550	109.31278	63.61083	-89.89760	15.94411	9.60963	6.10589	0.43306	0.43695	0.34661	-0.03794	
33	33.00000	0.12800	103.90626	85.74045	-27.85213	-17.07440	54.26709	-26.95787	19.47799	-9.05222	-14.40214	-12.36654	5.04652	-2.57414	-0.94908	-18.98248	-7.73094	32.48821	44.15739	-57.36935	15.04601	24.34057	-3.92211	0.43292	0.43730	0.25860	0.01891	
34	34.00000	0.13200	103.91254	85.95887	-27.52051	-17.08464	53.96716	-26.61367	19.61164	-9.11195	-14.58439	-12.50694	5.05474	-2.67779	-1.11278	-20.88520	26.92363	-0.67342	25.22978	-30.61843	-8.04808	3.66674	-15.34701	0.43280	0.43710	0.13463	0.22610	
35	35.00000	0.13600	103.90125	85.94678	-27.07203	-16.86352	53.27591	-26.70118	19.68181	-9.35845	-14.37067	-12.48845	5.08079	-2.89889	-0.55338	-9.08385	21.20430	-33.96699	-15.84986	-14.12288	-15.46391	-15.02563	-12.88705	0.43245	0.43745	0.00602	0.52161	
36	36.00000	0.14000	103.64232	85.83286	-25.34204	-16.40894	51.77125	-27.07054	19.55099	-8.80514	-14.70444	-12.60669	4.98454	-2.71182	-0.86225	-18.63895	-55.84917	-64.27277	-47.54782	50.29705	60.05090	0.72517	18.64202	0.43268	0.43742	-0.09085	0.76824	
37	37.00000	0.14400	103.38693	85.56682	-22.87585	-15.99312	49.65128	-27.20137	19.25764	-8.40660	-14.36726	-12.33650	4.97224	-2.54297	-0.86038	-40.86743	0.85911	-89.60719	-43.92015	-28.92199	-11.40657	50.01128	47.84862	0.43319	0.43797	-0.09709	0.83742	
38	38.00000	0.14800	102.91730	85.47689	-21.45281	-15.47475	47.80227	-28.07808	19.41439	-7.94531	-14.30986	-12.22122	4.89343	-2.45405	-0.52809	-13.23223	-6.35948	-127.96152	3.41835	-48.65544	12.31764	-18.01717	4.63012	0.43369	0.43820	0.00196	0.74795	
39	39.00000	0.15200	102.36455	85.60715	-19.51975	-15.23663	46.02858	-27.59910	19.15583	-7.93290	-14.50884	-12.30683	4.99201	-2.18669	-0.83297	-20.91928	5.11201	-152.39714	-2.48141	-41.14501	14.76684	6.04866	17.15739	0.43372	0.43821	0.19852	0.51022	
40	40.00000	0.15600	101.71214	85.45579	-18.75134	-14.92010	44.86383	-28.00136	19.39068	-7.89950	-14.25875	-12.09659	5.16998	-2.40964	-0.33064	-27.81314	2.72689	-93.05731	-6.28018	-37.66396	34.22214	31.32146	19.66282	0.43395	0.43832	0.36162	0.20519	
41	41.00000	0.16000	101.59565	85.56286	-18.67734	-14.79643	44.91621	-28.21448	19.37863	-7.07806	-14.25889	-12.15569	5.12372	-2.28569	-0.57394	-22.47007	-32.43454	-109.14684	24.80750	30.01970	50.05704	31.93932	4.97498	0.43360	0.43840	0.36344	0.03493	
42	42.00000	0.16400	100.96114	85.65406	-14.54831	-14.61849	41.03586	-29.41488	19.97287	-6.16699	-14.00539	-12.05362	4.87906	-2.33297	-0.38028	1.46806	-44.70652	-101.83841	16.41568	61.43836	12.46087	5.84649	11.26781	0.43347	0.43871	0.23527	0.09438	
43	43.00000	0.16800	100.73012	85.69418	-12.33449	-14.38640	39.27431	-29.89995	20.32108	-5.39333	-14.21280	-12.06244	4.78208	-2.21675	-0.93046	-14.63635	-45.16138	-95.24339	39.14952	64.57230	49.35832	-29.28717	16.43199	0.43356	0.43863	0.08436	0.29428	
44	44.00000	0.17200	100.20496	85.97263	-10.87125	-14.16105	37.99099	-28.80716	19.56407	-6.34402	-14.23979	-11.91871	5.13286	-2.03216	-0.65700	-31.70601	37.10645	-125.26025	35.39225	15.81424	-35.04083	5.69606	23.05271	0.43406	0.43859	-0.00461	0.51545	
45	45.00000	0.17600	99.72256	85.98248	-8.10335	-13.90423	35.29315	-28.48774	19.60278	-7.00075	-14.16721	-11.87369	5.32558	-2.28314	-0.42228	-3.00771	-1.09331	-86.95467	-4.70434	31.79381	-17.55518	23.78527	4.98758	0.43449	0.43870	-0.04584	0.69743	
46	46.00000	0.18000	99.53101	85.93499	-4.16723	-13.86730	31.74129	-29.00650	19.62751	-6.29666	-14.05034	-11.87680	5.16481	-2.24570	-0.67508	-12.75899	19.38588	-0.33967	-36.23043	-6.74408	-9.83716	61.40573	9.27459	0.43491	0.43881	-0.02194	0.74213	
47	47.00000	0.18400	99.74129	85.69377	-3.10774	-13.71228	30.38768	-29.92955	19.63252	-5.72190	-13.67449	-11.79845	5.15935	-2.48633	-0.17542	-7.83027	19.58623	-16.63835	-48.26485	8.46436	-18.43706	22.96266	-4.56303	0.43503	0.43912	0.03858	0.65963	
48	48.00000	0.18800	99.39621	85.54882	-1.45644	-13.31438	29.17601	-30.11432	19.66154	-5.40020	-13.86707	-11.91568	5.25898	-2.53490	-0.46259	21.07015	-37.86869	-106.74910	-37.89828	63.23284	29.61892	-29.59390	-27.36780	0.43511	0.43924	0.11633	0.58543	
49	49.00000	0.19200	98.89219	85.39056	1.21863	-12.87653	26.68496	-31.54990	19.92495	-3.95947	-13.91784	-12.01894	5.02162	-2.47685	-0.66271	-18.25921	-14.57991	-146.81499	-25.36518	55.35921	22.45106	19.19484	-1.46393	0.43500	0.43946	0.21409	0.46188	
50	50.00000	0.19600	98.22575	85.35103	1.49999	-12.24022	26.73639	-31.11110	19.74812	-4.28294	-13.70452	-11.92714	5.29047	-2.56208	-0.39663	-45.47651	-15.79364	-241.87424	-4.47904	103.85788	32.03593	-3.39656	-5.13648	0.43475	0.44010	0.25577	0.28562	
51	51.00000	0.20000	96.98603	85.35134	5.87024	-12.01546	22.96812	-31.74959	19.91046	-3.51524	-13.93622	-12.06186	5.21353	-2.41595	-0.39833	5.72552	-25.56603	-231.12708	8.56034	116.28056	61.08545	-27.32425	-22.91054	0.43465	0.44014	0.27571	0.18927	
52	52.00000	0.20400	96.35499	85.43084	6.92920	-11.41797	22.35760	-31.19477	19.80191	-3.71554	-13.92500	-12.10892	5.40030	-2.46550	-0.65887	4.42329	-8.05858	-158.06593	64.83413	83.28625	58.84110	15.22889	5.06370	0.43472	0.44016	0.19721	0.15328	
53	53.00000	0.20800	95.72765	85.86742	10.32592	-11.62768	19.26810	-30.92280	19.59679	-3.82345	-13.81498	-12.02114	5.37196	-2.25666	-0.50272	-27.11683	-1.43272	-141.79025	118.76535	52.30052	30.91784	5.79871	0.23214	0.43491	0.44028	0.07969	0.17862	
54	54.00000	0.21200	95.21708	86.38600	14.99366	-11.88457	14.87402	-30.85560	19.87731	-3.78741	-13.88202	-12.10687	5.10788	-2.30487	-0.46783	2.71120	-14.94293	-85.99055	104.29214	25.99316	24.19753	-35.36783	-29.08630	0.43497	0.44055	0.05806	0.20017	
55	55.00000	0.21600	95.03733	86.69861	16.36828	-12.11644	13.56270	-30.62950	19.65767	-3.90604	-14.10296	-12.25441	5.16188	-2.20028	-0.67496	-26.46169	-43.10596	1.90618	52.57263	37.26363	42.24070	-24.00638	-14.77354	0.43523	0.44066	0.09164	0.14161	
56	56.00000	0.22000	95.23032	86.80728	17.31141	-12.39756	12.90375	-30.90072	20.09857	-3.40749	-14.07504	-12.22465	5.07671	-2.29503	-0.62758	-55.75264	-23.54977	54.56380	-11.62336	47.75192	42.67363	-11.63741	-11.63793	0.43545	0.44126	0.16934	0.00678	
57	57.00000	0.22400	95.45794	86.60801	15.89962	-12.66517	14.40184	-31.35215	19.67446	-2.88538	-14.19502	-12.34574	5.25371	-2.25786	-0.42721	-7.83813	32.96385	63.06667	-72.83141	-9.17490	5.13329	-28.41489	-22.61049	0.43554	0.44171	0.28911	-0.09669	
58	58.00000	0.22800	95.75142	86.22103	15.84450	-12.29762	14.26241	-33.29378	20.27806	-1.11755	-14.30224	-12.40655	4.94954	-2.59520	-0.32101	-4.54891	1.69933	83.18047	-99.09834	7.02470	8.81470	-25.13266	-25.38526	0.43583	0.44217	0.41501	-0.10392	
59	59.00000	0.23200	96.12019	85.81452	13.99663	-12.30499	16.31611	-34.43580	20.34198	0.08306	-14.39573	-12.55068	5.13787	-2.51476	-0.40184	-14.82243	-26.01024	41.99361	-76.87756	46.33239	2.34794	-23.19498	-23.06178	0.43600	0.44251	0.44389	-0.04022	
60	60.00000	0.23600	96.08572	85.60028	15.60854	-12.61522	14.86493	-35.77227	20.84116	1.22365	-14.48774	-12.59379	5.05497	-2.56610	-0.43393	-26.95681	-28.36237	-9.07846	-37.58874	25.92472	7.78755	-13.96155	-21.98592	0.43633	0.44284	0.41080	0.07844	
61	61.00000	0.24000	96.04836	85.51414	17.58401	-12.97175	13.02429	-37.19937	21.07066	2.72943	-14.50817	-12.72954	4.89119	-2.43368	-0.44203	-39.40969	-18.42111	-7.36795	0.62749	-2.58245	30.70407	-4.45242	-17.92422	0.43651	0.44319	0.36484	0.19202	
62	62.00000	0.24400	96.02654	85.60303	19.40642	-13.30241	11.14250	-37.85057	21.03467	3.40859	-14.52415	-12.73902	4.84513	-2.46798	-0.28382	-19.77999	1.73158	-14.09217	9.91196	-32.24531	33.75496	-26.92403	-18.59427	0.43671	0.44370	0.34793	0.24439	
63	63.00000	0.24800	95.93491	85.58934	20.97865	-13.61859	9.46298	-38.74086	20.96215	4.43855	-14.71994	-12.87934	4.81895	-2.45200	-0.29205	-33.52079	-11.57196	18.81777	-25.19132	-30.24420	54.54415	-7.88492	-9.67205	0.43685	0.44377	0.42666	0.20929	
64	64.00000	0.25200	96.17722	85.40125	20.57668	-13.91541	9.76166	-39.65676	21.04336	5.53255	-14.58766	-12.81655	4.99792	-2.36687	-0.12042	-44.57672	6.06671	30.35490	-29.93201	-71.09074	49.59946	-0.11662	18.16421	0.43688	0.44397	0.47446	0.11308	
65	65.00000	0.25600	96.17797	85.34949	21.86361	-14.27046	8.03535	-41.08093	21.36808	7.01687	-14.72409	-12.73429	4.71297	-2.44588	0.09183	-23.30953	-27.36852	17.83599	-2.56843	-65.35217	86.38012	23.04480	24.50330	0.43712	0.44377	0.48390	0.08067	
66	66.00000	0.26000	96.32227	85.38029	21.11696	-14.11681	8.71497	-41.63259	21.38314	8.06631	-14.40205	-12.61703	4.83706	-2.24322	-0.16925	-21.10973	-29.26413	-26.84471	42.45683	-42.30629	59.82677	70.82638	32.87493	0.43702	0.44365	0.39978	0.08692	
67	67.00000	0.26400	95.95539	85.68842	21.91038	-14.04399	7.65078	-41.83027	21.26065	8.19261	-14.15860	-12.46878	4.87447	-2.23197	0.04234	2.79764	-18.94761	-18.76115	61.83250	-21.33866	23.72417	10.86257	17.03900	0.43695	0.44353	0.32368	0.05180	
68	68.00000	0.26800	96.17339	85.87537	21.86268	-13.39163	7.82281	-41.75966	21.39915	8.37450	-14.31836	-12.48169	4.92644	-2.25813	-0.34755	-1.83525	-48.01777	115.79906	9.36225	60.47592	32.89533	27.99683	36.38713	0.43686	0.44328	0.37101	-0.04680	
69	69.00000	0.27200	96.86889	85.76221	21.03655	-13.26827	8.98584	-42.76252	21.92622	9.32258	-13.93437	-12.17735	4.85834	-2.21377	-0.33225	-5.62272	15.10727	138.76910	-11.41164	106.81893	-16.74195	48.85763	40.98811	0.43695	0.44312	0.34289	-0.23140	
70	70.00000	0.27600	97.26454	85.78316	22.16916	-13.67198	8.37973	-43.90955	22.41588	10.23382	-13.92381	-12.15312	4.59510	-2.37187	-0.19577	19.79875	-4.30954	189.61943	-25.39028	128.20921	59.19562	-35.17053	-31.89945	0.43701	0.44301	0.35902	-0.26032	
71	71.00000	0.28000	98.37952	85.55682	21.20728	-14.17866	9.84157	-45.63949	22.69889	12.45697	-14.21643	-12.43097	4.29519	-2.11784	-0.55504	-5.64183	-19.11451	240.39594	-24.01431	94.94020	68.17333	-41.87098	-30.62848	0.43657	0.44303	0.36234	-0.16103	
72	72.00000	0.28400	99.19291	85.59258	19.86298	-14.76736	11.38125	-45.83130	22.62008	12.55344	-14.26022	-12.39948	4.53733	-2.21535	-0.30975	-15.71457	1.65807	226.59538	15.75422	-23.06317	15.99302	-5.65779	-6.83101	0.43660	0.44323	0.28078	0.02604	
