	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_005.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	84.23392	71.23700	-22.10585	-19.82600	55.68771	-23.10522	22.99726	-31.29357	2.00484	-5.46585	2.08121	-6.52857	-0.12154									0.44435	0.40388			3.02800
2	2.00000	0.00400	83.82973	70.94736	-17.37747	-19.99885	52.30468	-25.57356	23.64853	-29.76816	1.78624	-5.49421	2.13212	-6.58454	-0.18253	-15.26120	-25.78079	-22.74514	-64.23117	191.52177	-198.34477	-30.74302	-16.55936	0.44402	0.40386			
3	3.00000	0.00800	84.02583	70.72911	-16.13018	-20.30891	51.60003	-27.02528	24.17088	-29.28444	1.75858	-5.59152	2.14328	-6.60172	-0.19634	-15.24654	-9.32438	46.16098	-66.49971	20.32081	-135.75464	1.54856	-28.77127	0.44378	0.40368	-0.19736	0.21160	
4	4.00000	0.01200	84.19122	70.41405	-17.63548	-20.20209	52.70752	-26.77329	23.92555	-29.75778	1.79854	-5.71842	2.13038	-6.59350	-0.14136	-12.52884	3.12903	98.19868	-11.09887	-82.50108	-39.89368	8.62139	-26.16252	0.44352	0.40359	-0.21050	0.09725	
5	5.00000	0.01600	84.81125	70.63289	-20.43891	-20.37115	54.98307	-26.30861	23.82455	-30.25907	1.82754	-5.79848	2.12338	-6.56460	-0.07633	-1.12880	11.12498	106.84785	59.03848	-50.44964	-61.11433	-0.97265	-9.26333	0.44339	0.40359	-0.17492	-0.08479	
6	6.00000	0.02000	85.03293	70.89924	-21.97334	-20.43288	56.37100	-25.62431	23.98315	-31.29782	1.79076	-5.79321	2.13930	-6.51932	-0.04382	5.09201	13.46464	22.00128	22.01499	16.95093	-28.52864	-17.35248	9.27439	0.44335	0.40356	-0.12426	-0.16683	
