	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_003.c3d
7	7.00000	0.02400	75.47892	95.57446	34.26340	-24.39261	18.47348	7.85063	20.66557	-45.50176	-1.39359	-44.53800	-16.85070	-1.62006	3.20585	30.12617	26.90525	-76.51175	123.52030	-30.32729	41.15799	29.61020	-6.29505	0.45066	0.33872	0.46933	-0.06519	
8	8.00000	0.02800	75.29393	95.84841	34.23480	-23.82670	18.16267	8.24496	20.65735	-45.48643	-1.31418	-44.64997	-16.91255	-1.60823	3.00761	19.17282	-7.87680	-13.27302	54.71489	-39.60146	136.80746	-1.85495	-5.96648	0.45071	0.33861	0.02555	-0.05531	
9	9.00000	0.03200	75.36781	96.01006	34.11555	-23.43324	18.29311	8.00854	20.82336	-44.55537	-1.42503	-44.58186	-16.90679	-1.81199	2.98448	-2.24180	15.88986	42.80885	40.58328	-34.42028	134.95535	-2.13511	16.42659	0.45074	0.33857	-0.28707	0.05882	
10	10.00000	0.03600	75.63690	96.17445	33.03408	-23.19622	18.98906	7.17536	20.79375	-43.40652	-1.31879	-44.51187	-16.89498	-1.72302	3.13330	9.05869	50.39012	55.30842	-4.37668	-24.89594	65.17951	23.04839	6.77377	0.45063	0.33859	-0.33660	0.12722	
11	11.00000	0.04000	75.81312	95.98192	32.99507	-23.40914	19.12408	5.65734	20.83463	-41.83699	-1.20954	-44.52872	-17.01359	-1.80071	3.30875	21.80263	19.32167	53.18216	-39.53437	34.22701	35.10187	23.06626	-20.68135	0.45035	0.33855	-0.16750	0.08820	
12	12.00000	0.04400	76.06571	95.85828	32.39557	-23.36703	19.84925	6.65272	20.64523	-42.63780	-1.10124	-44.67799	-16.72769	-1.89452	3.12325	19.45038	22.28572	57.71275	1.45960	-10.68385	-32.22552	-0.99934	-39.69018	0.45027	0.33842	0.12244	0.01294	
13	13.00000	0.04800	76.27905	95.98801	31.28092	-23.00775	20.61214	7.52350	20.84659	-43.84144	-1.20050	-44.84720	-16.45982	-1.86451	3.31983	31.03387	58.86354	21.86185	67.42183	-83.27766	-74.18790	22.81096	-43.71243	0.45039	0.33796	0.36523	-0.10191	
14	14.00000	0.05200	76.24102	96.39949	31.67974	-23.18779	19.84062	7.95674	20.98425	-44.44982	-0.91956	-45.03359	-16.64263	-1.71923	3.32907	45.62730	30.55771	-10.45730	136.60820	-44.38990	19.77744	24.61776	-47.54515	0.45049	0.33765	0.41426	-0.11810	
15	15.00000	0.05600	76.19867	97.09029	32.28012	-23.42053	19.33836	9.17080	21.30194	-45.22034	-1.00459	-45.24042	-16.87265	-1.65814	3.22835	20.94657	30.65922	-54.17905	105.17007	-28.36003	76.82867	-0.09035	-16.11327	0.45050	0.33781	0.24429	-0.03607	
16	16.00000	0.06000	75.80637	97.25295	32.25769	-23.15221	19.08312	10.53464	21.17070	-46.23650	-0.91583	-45.17410	-16.88590	-1.54570	3.41680	13.94730	34.34173	-61.62999	43.35709	-10.73176	52.41356	-12.55344	3.47577	0.45061	0.33765	0.04705	-0.00950	
17	17.00000	0.06400	75.70801	97.42489	32.15728	-23.30943	19.36551	11.40091	21.19652	-46.88035	-1.12816	-45.21196	-16.81171	-1.48251	3.37115	10.78965	-24.83482	-52.64494	-56.46419	72.64939	55.45206	-32.84485	-8.61112	0.45074	0.33748	-0.10545	0.01809	
18	18.00000	0.06800	75.38824	96.79954	33.07678	-23.35023	18.91207	10.54074	20.89018	-45.79737	-1.23194	-45.23538	-16.94136	-1.65891	3.14270	-2.57116	9.79029	-57.35108	-145.25870	50.54937	-30.94307	-18.68241	-5.20505	0.45072	0.33754	-0.15754	0.01933	
19	19.00000	0.07200	75.24811	96.26836	33.12505	-23.72423	18.88194	8.99388	20.63170	-44.87678	-1.33025	-45.25261	-16.96640	-1.49413	3.48716	-2.97521	28.84868	-22.65432	-136.91710	-28.11646	-104.43228	-11.27847	6.56556	0.45077	0.33753	-0.06135	-0.01074	
20	20.00000	0.07600	75.21025	95.70847	33.19325	-23.49224	18.58004	7.68474	20.47025	-43.96210	-1.34353	-45.19245	-17.11329	-1.63369	3.37470	3.73103	16.20685	-2.87314	-173.49329	-72.34204	-118.24220	-33.23154	-7.86823	0.45103	0.33747	-0.04271	0.01723	
21	21.00000	0.08000	75.22408	94.87878	31.93330	-22.96045	19.39717	6.90137	20.04720	-43.86153	-1.57472	-45.32546	-16.88520	-1.59611	3.54035	7.53498	25.07557	37.99673	-176.03943	-47.99591	-144.56163	-40.14296	-25.59384	0.45148	0.33722	-0.04906	0.00852	
22	22.00000	0.08400	75.51299	94.30535	31.32808	-23.02397	19.91225	5.61256	19.73572	-43.17146	-1.61213	-45.39569	-16.90810	-1.56068	3.48094	-4.37362	10.39878	63.27186	-118.49391	-12.03894	-139.62970	-19.67442	-4.83442	0.45200	0.33708	0.06238	-0.02084	
23	23.00000	0.08800	75.73129	93.92994	30.54841	-22.84547	20.57569	5.52527	19.40728	-43.68558	-1.67095	-45.35160	-16.88099	-1.53541	3.62884	-1.31728	25.80483	45.48483	-75.22028	36.52089	-128.94373	-21.14569	11.87625	0.45227	0.33695	0.20008	0.03976	
24	24.00000	0.09200	75.88469	93.70049	31.22549	-23.48171	20.30027	4.96436	19.08780	-43.59252	-1.73615	-45.28652	-17.21853	-1.40180	3.67473	-8.53557	18.11016	39.42711	30.15346	33.40480	-79.39498	-43.81748	-9.74130	0.45240	0.33691	0.32502	-0.01355	
25	25.00000	0.09600	76.03801	94.16351	30.29913	-23.26967	21.07105	7.03889	19.29306	-45.75113	-2.03319	-45.39316	-16.95505	-1.31325	3.84451	-8.36026	16.09189	7.12363	158.49533	-12.41072	46.26973	17.48986	-18.57083	0.45249	0.33661	0.28070	-0.05338	
26	26.00000	0.10000	75.93729	94.96851	30.80025	-23.41189	20.59120	8.82764	19.56149	-46.86736	-1.65034	-45.39830	-17.11912	-1.22596	3.90697	22.03495	21.29268	-7.50753	204.84358	3.11327	166.03647	55.04162	-2.77171	0.45197	0.33668	0.12034	-0.09173	
27	27.00000	0.10400	75.97983	95.80360	31.32170	-23.67109	20.15754	9.92530	19.92488	-47.14422	-1.65848	-45.41286	-17.20642	-1.16581	3.90867	25.16945	-1.30468	23.43703	208.57341	0.37504	162.51213	27.40514	9.11398	0.45124	0.33694	0.14002	-0.23799	
28	28.00000	0.10800	76.12505	96.63781	32.29353	-24.12547	19.22670	9.31476	20.44947	-46.02830	-1.51807	-45.33200	-17.53220	-1.16789	3.74074	15.17453	22.14421	-8.00407	213.77679	-12.69351	73.75276	31.20825	25.46284	0.45072	0.33685	0.34587	-0.27190	
29	29.00000	0.11200	75.91170	97.51437	32.51590	-24.25124	18.96586	11.97717	20.68037	-48.47056	-1.47351	-45.22014	-17.45182	-1.08372	3.97279	18.08508	34.86541	-32.95796	202.11700	-0.61785	-56.88937	-4.20707	14.29626	0.45025	0.33687	0.67992	-0.19495	
30	30.00000	0.11600	75.86015	98.24356	33.05303	-24.25313	18.52888	13.13147	21.42340	-50.05604	-1.58586	-45.22298	-17.48148	-1.23989	3.86857	28.73360	21.83501	-15.16271	93.02720	6.21666	-144.86229	-19.96281	-7.66878	0.45046	0.33687	0.89969	-0.07224	
31	31.00000	0.12000	75.78967	98.25941	33.41788	-24.41997	18.19422	13.77866	21.46266	-51.30870	-1.65180	-45.28129	-17.65408	-1.10186	3.90598	25.77800	27.78272	-0.56781	-2.90633	25.17350	-138.04495	6.31769	-7.28764	0.45091	0.33705	0.79025	0.06231	
32	32.00000	0.12400	75.85560	98.21535	33.09153	-24.44636	18.69497	14.51421	21.67096	-52.44742	-1.56294	-45.26821	-17.58803	-0.98073	3.86947	19.20182	34.57993	26.92694	-30.18091	-71.33089	-97.33577	-10.04112	-13.43543	0.45172	0.33730	0.48997	0.08075	
33	33.00000	0.12800	75.99751	98.01347	31.72333	-23.62456	19.16931	14.67534	21.66651	-52.92083	-1.77096	-45.36361	-17.50764	-0.87768	4.00794	28.86379	-8.27205	13.85907	-112.80753	-59.62993	-4.39568	25.30824	-1.21772	0.45249	0.33744	0.11672	0.00467	
34	34.00000	0.13200	75.99057	97.31076	32.00868	-23.69827	19.20741	14.04015	21.32300	-52.04102	-1.37208	-45.27530	-17.58063	-0.91594	3.53142	39.98073	31.24198	-13.82504	-122.36486	-4.82710	-32.56403	54.57158	12.70300	0.45300	0.33755	-0.14651	-0.10146	
35	35.00000	0.13600	75.88585	97.03484	31.37326	-23.51999	19.45141	13.60235	21.30704	-52.18271	-1.29584	-45.28563	-17.37728	-0.81283	3.88445	17.84010	10.96940	-40.90393	-81.83810	16.16651	-29.32717	-10.17898	0.97955	0.45312	0.33768	-0.20654	-0.19704	
36	36.00000	0.14000	75.66464	96.65720	32.49954	-23.70088	18.88743	12.76418	20.96917	-51.08505	-1.40353	-45.27990	-17.59269	-0.74393	3.47241	8.74460	-22.22827	-31.11754	-19.58960	80.54078	27.61786	-23.38458	7.79608	0.45301	0.33776	-0.15447	-0.15706	
37	37.00000	0.14400	75.63250	96.87777	32.65720	-23.71493	18.91847	13.97242	20.99926	-52.30904	-1.44831	-45.23282	-17.53271	-0.70385	3.66726	10.26502	36.64594	-18.06643	27.05386	19.08745	8.57341	-19.06056	14.08871	0.45258	0.33793	-0.15463	-0.12069	
38	38.00000	0.14800	75.53410	96.87394	32.75504	-23.43344	18.80661	14.14821	20.92273	-52.30850	-1.56358	-45.17605	-17.55177	-0.71975	3.70399	28.47027	24.42215	4.05391	9.30506	27.88090	40.84643	-31.22918	2.66747	0.45250	0.33795	-0.17856	-0.11426	
39	39.00000	0.15200	75.65558	96.95214	33.74893	-24.07943	18.14049	12.90094	20.78795	-50.98120	-1.75948	-45.21793	-17.92179	-0.79735	3.63951	25.91047	31.49508	28.16516	14.17028	64.99329	0.02328	-43.75510	-1.27325	0.45257	0.33786	-0.09254	-0.02336	
40	40.00000	0.15600	75.76436	96.98707	32.77185	-24.06686	19.30998	13.53374	20.88215	-51.73408	-2.00545	-45.16760	-17.54545	-0.83706	3.72980	18.47746	26.60823	3.13370	-15.61381	65.33669	-51.57553	-9.26826	6.51893	0.45288	0.33781	0.08092	0.11797	
41	41.00000	0.16000	75.67879	96.82764	33.10970	-24.27121	19.24681	12.93355	21.07603	-51.42441	-1.89051	-45.14617	-17.57683	-0.97853	3.66068	6.68461	6.41830	14.43420	-32.66799	65.90990	-85.06133	11.44643	15.29609	0.45308	0.33803	0.25824	0.20402	
42	42.00000	0.16400	75.87960	96.73068	32.74458	-24.42685	19.86167	12.71392	21.33815	-51.64939	-1.93064	-45.03091	-17.48007	-0.94043	3.69765	-10.20597	28.78083	12.86326	-3.45087	-24.49392	-117.68929	-5.93133	10.56034	0.45300	0.33806	0.31878	0.13338	
43	43.00000	0.16800	75.78352	96.79782	32.62114	-24.05897	19.49562	13.39676	21.55752	-52.79514	-1.93167	-45.03959	-17.39234	-0.94394	3.97517	8.42445	45.86755	-12.29731	41.26322	-69.43282	-91.93975	8.82113	17.95586	0.45282	0.33828	0.27815	-0.01952	
44	44.00000	0.17200	75.78039	97.06069	33.05129	-24.23150	19.02640	13.29980	21.89805	-52.93087	-1.84288	-44.88813	-17.56248	-0.88138	4.01498	15.18314	43.19643	-22.85324	35.69929	-94.39349	-68.08436	1.05360	37.55298	0.45251	0.33845	0.19532	-0.15259	
45	45.00000	0.17600	75.59760	97.08463	32.61567	-23.68556	18.74564	13.14678	21.84299	-53.10831	-1.94404	-44.73067	-17.49750	-0.68420	4.20722	37.51060	54.81750	-21.54045	54.24824	-107.26077	-48.46544	16.44052	31.78677	0.45226	0.33854	0.12463	-0.19241	
46	46.00000	0.18000	75.60551	97.49684	32.09505	-23.38073	19.04427	14.29706	22.02504	-54.24359	-1.74313	-44.64517	-17.27654	-0.57099	4.13446	33.35665	26.40124	14.44897	69.04556	-27.09867	8.98853	4.56804	14.07315	0.45237	0.33878	0.06001	-0.13490	
47	47.00000	0.18400	75.71165	97.63735	32.00532	-23.36572	19.08884	14.04706	22.04517	-53.87201	-1.90591	-44.61861	-17.39916	-0.41358	4.13126	18.75219	-7.85443	51.37332	21.58738	16.01676	52.83551	1.04020	28.48661	0.45276	0.33904	0.04220	-0.05749	
48	48.00000	0.18800	76.01570	97.66782	31.73514	-23.34349	19.50292	14.33368	21.84553	-53.85500	-1.69364	-44.42421	-17.45387	-0.33761	3.89931	32.94806	16.93122	66.03444	-9.02334	-9.70715	2.51792	13.09855	14.75701	0.45317	0.33964	0.09506	-0.00921	
49	49.00000	0.19200	76.24329	97.56776	30.51216	-22.80470	20.38409	14.71159	21.86786	-54.46809	-1.74388	-44.52565	-17.23647	-0.31885	3.99724	16.96778	28.83201	38.05211	-35.05033	37.16692	-32.86011	-33.08418	0.50891	0.45345	0.34004	0.17851	0.03876	
50	50.00000	0.19600	76.31145	97.38694	31.47306	-23.24316	20.04131	14.57417	21.79310	-54.34118	-1.93406	-44.41679	-17.42056	-0.37596	4.03260	-4.92613	-4.95264	8.01012	-0.08924	98.61533	-60.27349	-39.19380	64.11062	0.45332	0.34045	0.32924	0.00059	
51	51.00000	0.20000	76.30405	97.55372	31.91780	-23.21508	19.88046	14.49253	22.20064	-54.74771	-2.07673	-44.02712	-17.30471	-0.49563	4.00499	9.04412	-17.93706	-2.53493	40.20658	29.28176	-86.43061	-3.19644	73.17893	0.45276	0.34083	0.36247	-0.12667	
52	52.00000	0.20400	76.28673	97.71225	32.64656	-23.38124	19.19833	13.75978	22.47501	-54.27785	-2.02372	-43.86582	-17.54861	-0.46576	3.82354	19.44170	10.64168	-25.81819	112.13181	-7.27949	-47.92712	11.28001	48.94809	0.45226	0.34120	0.26645	-0.11823	
53	53.00000	0.20800	76.09892	98.46935	33.32235	-23.49220	18.53258	15.04628	23.03546	-55.63728	-2.06387	-43.65058	-17.58749	-0.44215	3.96562	12.10485	30.95876	-40.07371	168.04224	-42.18718	-63.07927	-18.17060	23.56457	0.45178	0.34159	0.26545	-0.15632	
54	54.00000	0.21200	75.96907	99.04959	32.95359	-23.22572	18.57953	16.13421	23.57823	-56.97155	-2.21383	-43.64172	-17.38869	-0.33021	3.99308	20.10280	-21.19878	17.43863	109.55938	-11.48520	-23.81218	16.65519	16.22742	0.45189	0.34177	0.28759	-0.18941	
55	55.00000	0.21600	76.24194	99.34647	32.81758	-23.52509	18.90414	15.91359	24.08058	-56.62618	-1.94731	-43.50009	-17.51911	-0.28531	3.61362	7.52369	-26.45226	62.26978	32.53855	-5.03949	-10.62490	-3.07285	-4.99836	0.45200	0.34193	0.32615	-0.12165	
56	56.00000	0.22000	76.46428	99.30949	32.46582	-23.36609	18.98685	16.11880	24.24764	-57.04131	-2.18441	-43.66313	-17.52072	-0.33280	3.72814	-6.98150	17.90378	43.57910	-47.48707	-53.89400	-86.04974	-27.44312	-0.53178	0.45211	0.34218	0.29836	-0.07547	
57	57.00000	0.22400	76.59180	98.96504	32.07984	-23.16394	19.15003	15.35207	24.32648	-56.80344	-2.04050	-43.51325	-17.47963	-0.33822	3.80670	13.94472	45.50826	38.30338	-21.07383	-22.90234	-105.46387	4.42757	29.00435	0.45213	0.34228	0.16698	-0.04302	
58	58.00000	0.22800	76.76740	99.14274	32.51583	-23.46780	18.75786	15.11625	24.36934	-56.97082	-2.03155	-43.51908	-17.63455	-0.30438	3.93958	11.88196	51.54586	-14.36659	22.25984	3.14315	-78.80304	-18.51323	16.71751	0.45203	0.34225	-0.01661	-0.09436	
59	59.00000	0.23200	76.48324	99.14688	32.65847	-23.22187	18.64401	15.41380	24.33091	-57.49009	-2.07920	-43.40963	-17.32830	-0.29796	4.10848	12.72911	1.70925	-49.03183	27.70697	32.15958	50.23338	-17.66865	22.01801	0.45199	0.34227	-0.27015	-0.14194	
60	60.00000	0.23600	76.37469	99.37621	33.62172	-23.23792	17.99979	14.76982	24.36469	-56.25322	-2.10986	-43.32178	-17.41852	-0.43907	3.82811	34.13820	4.00238	-23.01448	100.88593	35.69352	138.91147	6.41081	26.67138	0.45206	0.34236	-0.42977	-0.19326	
61	61.00000	0.24000	76.29884	99.96014	33.78017	-23.55107	17.89968	14.11036	24.53796	-55.19042	-2.03815	-43.18428	-17.36940	-0.20432	3.85381	61.45488	32.38775	10.92014	115.31449	22.24497	153.72604	16.76425	4.28722	0.45222	0.34261	-0.47721	-0.19857	
62	62.00000	0.24400	76.46236	100.30106	34.12836	-23.79443	17.71279	14.04223	24.43496	-54.36161	-2.06008	-43.26944	-17.38288	-0.12341	3.58915	52.95661	4.13815	63.76767	97.00928	7.87141	195.11203	1.44553	-28.71599	0.45271	0.34264	-0.43795	-0.16428	
63	63.00000	0.24800	76.81078	100.73652	34.16301	-23.78395	17.61196	14.61902	24.32859	-54.09295	-2.16205	-43.36206	-17.38117	-0.10728	3.48550	13.66883	20.55444	99.09148	113.02702	-21.14055	134.13414	0.91851	-8.96097	0.45316	0.34297	-0.36996	-0.10439	
64	64.00000	0.25200	77.25311	101.20963	33.72489	-23.94471	17.91291	14.95332	24.27753	-54.11856	-2.19168	-43.27905	-17.28279	-0.01144	3.66925	16.34019	9.89082	104.05630	102.05506	-23.87378	40.71003	23.54365	9.40001	0.45355	0.34329	-0.28196	-0.04697	
65	65.00000	0.25600	77.64816	101.55199	33.29874	-23.71259	18.21126	15.16584	24.33277	-54.26553	-2.07832	-43.29111	-17.14712	-0.10249	3.43256	-6.96082	6.32921	88.67229	28.00684	-31.43189	-56.92250	7.48996	40.69788	0.45373	0.34361	-0.09362	-0.04357	
66	66.00000	0.26000	77.95916	101.43186	33.41007	-24.04643	17.94969	14.34333	24.09519	-54.01789	-2.16661	-42.98558	-17.25280	-0.12869	3.74157	-12.56424	17.31168	43.63599	-39.77177	41.19890	-148.45169	-21.12240	54.33114	0.45380	0.34368	0.15780	-0.05886	
67	67.00000	0.26400	77.99900	101.23743	34.96389	-25.18402	17.02513	11.58169	24.35342	-52.18106	-2.23623	-42.87832	-17.58113	-0.23785	3.64226	6.22192	12.40889	5.58565	-6.98869	-2.62299	-205.28062	7.79422	38.70583	0.45382	0.34376	0.35227	-0.13176	
68	68.00000	0.26800	78.01022	101.37078	34.65495	-24.78173	16.79830	11.23548	24.77221	-52.82724	-2.09982	-42.69044	-17.36456	-0.34893	3.78617	0.06806	32.12592	18.43234	32.01184	-87.76398	-174.68253	-3.23440	12.80989	0.45372	0.34399	0.30928	-0.13888	
69	69.00000	0.27200	78.14205	101.48052	35.28688	-25.28978	16.03035	9.92239	24.95740	-52.07036	-2.28674	-42.76152	-17.63525	-0.30009	3.91217	8.52663	13.84291	61.12422	63.55302	-28.15202	-57.12369	-20.26987	-15.10143	0.45378	0.34393	0.06494	-0.05689	
70	70.00000	0.27600	78.49909	101.86439	34.65654	-25.22458	16.57069	10.19207	25.19146	-52.33761	-2.32761	-42.79631	-17.46496	-0.24722	3.83959	22.17738	0.22579	103.89709	83.32055	-9.73878	59.25062	7.07828	-23.40283	0.45388	0.34408	-0.21197	0.08654	
71	71.00000	0.28000	78.97307	102.12955	34.06567	-25.11281	17.05680	10.44577	24.91484	-52.07010	-2.29781	-42.97501	-17.50235	-0.17385	3.74257	7.06484	-18.43288	103.98264	0.84412	3.23013	138.24188	32.67748	-28.84437	0.45396	0.34434	-0.38529	0.21222	
72	72.00000	0.28400	79.33149	101.87653	33.66086	-24.78788	17.49806	9.48829	24.32954	-50.58942	-2.09710	-43.03795	-17.61960	-0.14126	3.66092	-1.93452	-37.45504	89.33959	13.26693	37.83158	124.15585	35.60502	-24.94525	0.45410	0.34449	-0.28881	0.21760	
