	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junu_006.c3d
7	7.00000	0.02400	101.95010	85.48375	-30.55884	-26.37968	65.26752	-22.64892	19.22133	-34.65605	-6.01183	-8.86618	1.35878	3.48208	-6.21911	-7.83965	-39.59365	-71.52434	-8.43079	64.84244	0.13403	-72.46226	-27.48541	0.44765	0.46360	-0.08322	-0.13279	
8	8.00000	0.02800	101.64620	85.48096	-30.95783	-26.28009	65.80317	-21.72004	18.89546	-35.66570	-6.12532	-8.99473	1.70550	3.43962	-6.34808	24.83093	14.06276	-60.59842	-2.00696	21.74641	-64.67705	-16.71893	-27.70366	0.44772	0.46423	-0.05606	-0.12664	
9	9.00000	0.03200	101.46606	85.46647	-30.53777	-25.97698	65.42180	-22.37953	19.19589	-35.42805	-6.14343	-9.05976	1.70084	3.20100	-6.30249	13.61753	12.98884	-26.76685	33.58768	-14.36444	-45.83060	39.82305	-18.60085	0.44779	0.46422	-0.10908	-0.14390	
10	10.00000	0.03600	101.43087	85.74597	-29.60196	-25.93090	64.46987	-21.61402	19.31549	-36.13048	-5.80972	-9.17042	1.61590	3.14470	-6.33132	-21.64919	-56.16245	17.32322	87.96806	19.68567	43.36758	74.95881	-4.51488	0.44749	0.46423	-0.12258	-0.12037	
11	11.00000	0.04000	101.60387	86.17029	-29.42026	-26.10386	64.57453	-20.48691	19.50404	-36.86840	-5.53981	-9.13739	1.63919	3.23918	-6.59076	-29.41442	-45.66568	77.29097	111.54533	9.85154	72.59804	57.76463	-4.74097	0.44790	0.46390	0.02185	-0.06691	
12	12.00000	0.04400	102.04785	86.65649	-31.08112	-26.45020	65.87502	-18.44700	19.45191	-38.53428	-5.33337	-9.21487	1.83067	3.23169	-6.49719	-17.20219	40.53940	72.42228	50.20257	-88.70595	28.05952	28.32584	-32.04965	0.44759	0.46383	0.17549	-0.00924	
13	13.00000	0.04800	102.18310	86.56018	-31.72733	-26.22995	65.93302	-20.10785	19.81537	-37.00306	-5.29977	-9.35878	1.49125	3.22272	-6.13349	-26.23213	3.65459	19.04562	-2.88667	-89.84647	25.25973	16.12921	-31.39631	0.44746	0.46373	0.18479	0.14588	
14	14.00000	0.05200	102.20184	86.62928	-31.78576	-26.25523	65.78699	-21.26274	19.99636	-35.68060	-5.19646	-9.42094	1.40834	3.54378	-6.26100	4.68245	-10.24552	-44.24370	6.50642	-72.36237	36.79744	56.16633	-37.63839	0.44708	0.46348	0.07674	0.32177	
15	15.00000	0.05600	101.83179	86.61824	-31.65668	-25.68866	65.28863	-21.39703	19.95205	-35.49826	-4.85685	-9.62873	1.35061	3.45217	-6.23721	19.19125	10.09109	-127.77480	-22.71571	-71.92331	-24.04972	56.87718	-46.55833	0.44645	0.46360	-0.11373	0.40459	
16	16.00000	0.06000	101.18543	86.44657	-30.12668	-25.07813	63.71270	-22.81283	20.20345	-34.41632	-4.75257	-9.78514	1.19828	3.47386	-6.29768	-14.05392	23.32571	-155.14914	-64.65615	-55.10654	-79.16618	66.53783	-17.45051	0.44599	0.46361	-0.22301	0.46121	
17	17.00000	0.06400	100.59629	86.09370	-28.65548	-24.56752	62.12582	-22.93639	19.96460	-34.68723	-4.34892	-9.78831	1.28998	3.31690	-5.93077	-23.98310	14.72002	-113.21278	-79.84561	-70.75080	-65.11813	73.39935	-12.76181	0.44608	0.46361	-0.22619	0.47079	
18	18.00000	0.06800	100.27096	85.81243	-28.14994	-24.21876	61.35444	-23.00933	19.75414	-34.75264	-4.18790	-9.87803	1.25236	3.27959	-5.99470	-15.46286	-40.08556	-17.78225	-45.24767	-11.63096	-36.64988	52.90225	-22.89196	0.44606	0.46379	-0.19090	0.36770	
19	19.00000	0.07200	100.45605	85.73360	-27.52696	-24.22495	61.00339	-23.03163	19.75136	-34.89067	-3.93785	-9.89998	1.27699	3.22377	-6.12811	-11.87926	-25.44427	57.74976	-23.24290	21.49020	-41.17080	72.62487	-12.54910	0.44625	0.46412	-0.14938	0.15874	
20	20.00000	0.07600	100.73340	85.62076	-27.90372	-24.39712	61.30122	-23.04282	19.60385	-35.05070	-3.61782	-9.90648	1.25303	3.29956	-6.10652	2.91968	-30.68385	53.21724	2.63391	33.23880	-1.22133	64.85073	-5.96873	0.44646	0.46451	-0.10189	-0.10156	
21	21.00000	0.08000	100.88169	85.75116	-28.87387	-24.65622	62.49504	-21.50010	19.38938	-36.34410	-3.42489	-9.92665	1.54502	3.35289	-6.41521	-17.01110	-46.85724	38.75549	55.89218	49.68225	49.25759	28.67256	3.87133	0.44668	0.46484	-0.06179	-0.30877	
22	22.00000	0.08400	101.04179	86.06805	-28.69400	-24.81178	62.41777	-21.44085	19.43280	-36.16719	-3.38269	-9.93088	1.35625	3.47231	-6.36593	-3.90168	-5.93880	9.30512	75.83658	-12.30896	30.32280	18.18356	-20.19221	0.44672	0.46474	-0.06213	-0.36565	
23	23.00000	0.08800	100.95793	86.35971	-29.11965	-24.74231	62.61976	-20.92280	19.52400	-36.64582	-3.25884	-10.18508	1.39017	3.42903	-6.42839	1.09927	9.37190	-14.76546	73.65408	-51.88472	48.63187	20.73038	-13.22089	0.44622	0.46474	-0.04269	-0.27829	
24	24.00000	0.09200	100.92319	86.66469	-28.96443	-24.73278	62.24827	-19.93955	19.36533	-37.19310	-3.18630	-10.14560	1.30723	3.39297	-6.29439	-18.85100	-40.81470	-0.82737	92.37257	-50.59514	148.96556	44.23109	-5.20919	0.44624	0.46439	-0.01708	-0.12389	
25	25.00000	0.09600	100.94498	87.10338	-29.14479	-24.83416	62.23755	-18.17782	18.93580	-38.04603	-2.87504	-10.31317	1.21755	3.52750	-6.59812	0.45989	-14.91649	71.02972	61.17726	-61.30674	87.05016	65.21645	-35.68865	0.44589	0.46428	0.02019	-0.06995	
26	26.00000	0.10000	101.50134	87.14686	-30.09130	-25.16233	62.78196	-18.44734	19.12454	-37.90545	-2.63996	-10.45427	1.21228	3.30315	-6.40330	-6.53218	37.94357	125.60892	-27.26945	-67.59400	-20.08687	53.55198	-17.98952	0.44548	0.46412	0.04922	-0.18933	
27	27.00000	0.10400	101.95079	86.88583	-31.08660	-25.59987	63.45164	-19.49451	19.16784	-36.96225	-2.43307	-10.42609	1.15192	3.31965	-6.23105	-28.63217	48.06194	85.68195	-66.97542	-59.90340	-29.94726	23.71398	22.50466	0.44528	0.46403	0.08448	-0.30369	
28	28.00000	0.10800	102.18713	86.60957	-32.72609	-25.79687	64.67929	-19.74772	19.18083	-36.91705	-2.43821	-10.19789	1.23764	3.17533	-5.78354	-61.79522	2.06909	25.12721	-13.37152	-5.21906	4.86493	12.95371	27.39584	0.44518	0.46404	0.10741	-0.22603	
29	29.00000	0.11200	102.15840	86.78618	-31.82447	-25.66023	64.07478	-20.14551	19.48680	-36.30837	-2.32796	-10.15748	1.01855	3.12256	-5.71484	-63.64787	-62.23868	-74.89043	27.62519	53.47882	26.26888	12.10166	-7.22631	0.44493	0.46392	0.09329	0.04024	
30	30.00000	0.11600	101.58376	86.83800	-31.36805	-25.09611	63.88335	-20.31630	19.66514	-36.17157	-2.33660	-10.25754	1.08799	3.03449	-5.75814	-46.89087	-16.73976	-144.46008	30.68316	10.95780	-68.36372	28.23466	-39.58564	0.44462	0.46441	-0.00896	0.25908	
31	31.00000	0.12000	101.00191	87.03175	-31.41564	-24.73134	63.79210	-20.05831	19.76387	-36.93717	-2.09717	-10.50454	1.38191	3.03104	-5.48483	-16.15555	8.77327	-157.33365	-8.13384	-13.23010	-125.26668	25.13948	-61.90051	0.44442	0.46444	-0.25325	0.34488	
32	32.00000	0.12400	100.32211	86.77880	-28.99091	-24.16861	61.61174	-21.36740	20.04100	-36.18549	-2.12554	-10.76377	1.21011	3.05789	-5.56913	11.72107	-1.69520	-119.36644	-54.96970	27.35307	-80.00053	-0.68119	-49.78783	0.44429	0.46478	-0.36108	0.28183	
33	33.00000	0.12800	100.04786	86.57160	-28.65227	-24.08202	61.49399	-19.85361	19.70983	-37.76982	-2.07603	-10.85594	1.55683	3.01837	-5.59647	-3.80748	-1.36723	-19.44970	-47.21041	25.88003	11.08711	0.38428	-14.38586	0.44443	0.46500	-0.18524	0.07461	
34	34.00000	0.13200	100.17574	86.40687	-28.83899	-24.30587	61.67946	-19.13187	19.31477	-38.20175	-2.11307	-10.82999	1.63773	3.15044	-5.57872	-20.49259	-25.87864	84.69379	0.71918	51.65638	81.94840	-21.28608	-3.05571	0.44463	0.46488	0.08846	-0.18142	
35	35.00000	0.13600	100.70959	86.58105	-29.21205	-24.77440	62.41766	-18.55480	19.45903	-38.33891	-2.25715	-10.83456	1.78134	3.10615	-5.66517	-10.37251	-27.86009	128.08487	56.89745	54.51963	120.71794	7.59512	5.31820	0.44460	0.46473	0.24678	-0.42354	
36	36.00000	0.14000	101.20734	86.86565	-29.20600	-25.26434	62.44679	-18.88328	19.54011	-37.47007	-2.07937	-10.75322	1.49643	3.30352	-5.71837	-20.65813	13.13267	76.91180	49.33397	8.56997	131.76796	68.93438	2.12858	0.44461	0.46460	0.24902	-0.53861	
37	37.00000	0.14400	101.32346	86.98167	-30.05682	-25.37750	63.25080	-17.50871	19.32912	-38.27044	-1.73603	-10.82077	1.48550	3.21973	-5.39683	-32.73398	-10.32392	1.71330	34.87710	35.30088	85.75582	80.31969	-17.45042	0.44456	0.46434	0.10934	-0.48980	
38	38.00000	0.14800	101.21992	87.14028	-29.30830	-25.36340	62.82188	-18.23085	19.72136	-37.40061	-1.45041	-10.86004	1.19318	3.25987	-5.54255	-45.32324	-63.81757	-36.21092	-6.08769	76.04742	52.67032	94.64310	-27.20758	0.44436	0.46430	-0.12223	-0.34519	
39	39.00000	0.15200	101.03283	86.93241	-29.13093	-25.30417	63.02295	-17.30623	19.47034	-38.03945	-0.99508	-10.99043	1.25944	3.24846	-5.54020	-52.75722	-50.74945	-9.59353	-52.79774	38.61314	22.72573	100.22958	-29.44670	0.44388	0.46420	-0.30639	-0.26336	
40	40.00000	0.15600	101.12127	86.71371	-29.80805	-25.47947	63.58211	-16.91912	19.07757	-38.45540	-0.66794	-11.06018	1.28007	3.31627	-5.53977	-32.29536	-0.34042	3.51337	-103.41806	-32.27659	-56.93855	50.69926	-36.80271	0.44376	0.46421	-0.42133	-0.28016	
41	41.00000	0.16000	101.07222	86.10171	-30.03393	-25.30305	63.58092	-18.08227	18.99084	-37.76098	-0.59277	-11.23036	1.08875	3.16129	-5.28629	-18.27174	2.30562	14.17971	-89.90099	-18.62130	-57.82599	8.34511	-19.67289	0.44362	0.46434	-0.34809	-0.19967	
42	42.00000	0.16400	101.23597	85.99512	-30.13905	-25.33661	63.73217	-18.30506	18.88535	-37.60712	-0.60864	-11.20393	1.01710	3.13888	-5.37079	-5.67277	4.20147	14.66928	4.32069	-9.37741	-34.14647	-10.49643	30.51243	0.44392	0.46455	-0.11423	0.06415	
43	43.00000	0.16800	101.19540	86.13637	-29.20695	-25.10148	62.75740	-19.49910	19.11313	-36.69400	-0.70768	-11.02750	0.82351	3.08632	-5.20208	6.03571	-17.54968	-35.74496	84.13482	-27.80453	14.24981	-21.14128	49.56702	0.44448	0.46484	0.09575	0.45344	
44	44.00000	0.17200	100.94263	86.66909	-29.09488	-24.71546	62.56697	-19.01708	19.20052	-36.81947	-0.83335	-10.90315	0.90002	3.14426	-5.54703	-2.34582	12.94798	-100.52666	82.64878	-86.75613	41.65697	2.93585	38.89169	0.44473	0.46516	0.21745	0.77630	
45	45.00000	0.17600	100.39177	86.79665	-28.34819	-24.15074	61.27719	-18.32702	19.00769	-37.46733	-0.71696	-10.84511	1.10427	3.02159	-5.08825	-1.00720	12.89827	-118.40522	35.88894	-114.58528	39.14302	55.75019	27.08212	0.44503	0.46508	0.14050	0.78885	
46	46.00000	0.18000	99.99306	86.96176	-27.08068	-23.73098	59.81551	-18.24524	19.08482	-37.23611	-0.37711	-10.81434	1.05124	3.08139	-5.43980	21.54419	-50.60708	-68.61272	2.93711	-70.00652	32.90166	76.35487	-1.03616	0.44498	0.46520	-0.07610	0.43931	
47	47.00000	0.18400	99.84818	86.82555	-25.43843	-23.54273	58.05129	-19.46204	19.38504	-36.13252	-0.07600	-10.93369	0.72920	3.05390	-5.63094	16.35265	5.58888	19.15123	-45.04019	-22.38671	-21.07499	58.14443	-25.86004	0.44457	0.46511	-0.16837	-0.07254	
48	48.00000	0.18800	100.14690	86.59725	-27.67747	-23.82449	60.18248	-16.77160	18.86747	-38.79649	0.13172	-11.03265	1.30922	2.86716	-5.51521	17.64126	3.25108	58.37545	-49.25370	50.61177	-34.17324	9.52997	-30.73207	0.44413	0.46499	-0.23250	-0.46319	
49	49.00000	0.19200	100.30890	86.43084	-27.61019	-24.10433	60.44514	-17.02736	19.01769	-38.70810	0.03010	-11.10465	1.22997	2.83659	-5.73440	-4.54539	-16.23230	41.36711	-61.27278	92.88248	-50.10522	-4.41590	9.88307	0.44360	0.46529	-0.26161	-0.65304	
50	50.00000	0.19600	100.47015	86.10677	-28.69784	-24.22690	61.85566	-17.85135	18.97191	-38.17673	0.11710	-10.93113	1.18929	2.77490	-5.59360	-16.59828	-18.81746	14.11067	-59.90355	118.24064	-14.84626	0.71602	30.81783	0.44378	0.46522	-0.16863	-0.72268	
51	51.00000	0.20000	100.41337	85.95077	-28.40699	-24.48118	62.11817	-18.72426	18.83656	-37.22150	0.04007	-10.91905	0.97975	2.96110	-5.75826	10.93391	27.11135	5.84538	1.14533	64.18431	8.02315	-23.39022	-9.16370	0.44370	0.46524	-0.03159	-0.65395	
52	52.00000	0.20400	100.52169	86.11039	-28.77091	-24.71458	62.43660	-18.43051	18.71936	-37.56547	-0.09163	-11.03571	0.96223	2.83940	-5.46202	48.93592	29.08365	-24.11744	34.98483	11.24139	7.74343	-35.95607	-43.79457	0.44356	0.46503	0.02616	-0.38766	
53	53.00000	0.20800	100.21622	86.23478	-26.98928	-24.63982	60.92033	-19.83128	19.04354	-36.11195	-0.28568	-11.23582	0.60934	2.79225	-5.89750	43.06603	45.89845	-54.91126	17.83215	-62.09937	6.41768	-2.73267	-57.25294	0.44329	0.46494	0.10023	-0.10964	
54	54.00000	0.21200	100.05521	86.25657	-27.40718	-24.82086	60.70075	-18.58567	18.74666	-37.36732	-0.11704	-11.45743	0.88294	2.55653	-5.43126	16.80227	25.02279	-24.35351	37.28290	-70.44566	32.23211	20.75789	-47.29233	0.44291	0.46441	0.19733	-0.00288	
55	55.00000	0.21600	100.02143	86.52090	-26.73911	-25.01009	60.12891	-18.95079	18.88242	-36.68795	-0.09885	-11.56242	0.80231	2.70079	-5.83070	1.77563	-96.48893	31.40577	64.59469	63.50176	75.19481	10.56468	-30.20855	0.44254	0.46452	0.20313	-0.07936	
56	56.00000	0.22000	100.31418	86.76880	-27.38031	-25.35627	61.18257	-18.72633	19.02666	-36.63290	-0.01841	-11.63075	0.97603	2.82299	-6.20688	-34.95069	-40.21405	83.64856	8.61562	43.64089	6.39585	2.76226	6.12573	0.44239	0.46456	0.16656	-0.22778	
57	57.00000	0.22400	100.69302	86.58852	-28.08188	-25.54053	61.69269	-20.47696	19.25591	-35.19550	-0.05590	-11.51720	0.76270	2.81274	-5.87694	-53.31259	23.13913	85.87539	-33.38948	19.16849	-82.60699	-17.55956	39.36023	0.44277	0.46467	0.03280	-0.20852	
58	58.00000	0.22800	101.00432	86.49891	-28.55404	-26.01687	62.39632	-20.46776	19.30074	-35.64837	-0.15424	-11.35207	1.09311	2.85651	-5.63504	-27.17261	-12.10201	18.70650	-10.39331	36.51533	-80.71172	-46.64909	42.01550	0.44363	0.46474	-0.17177	0.01096	
59	59.00000	0.23200	100.84144	86.50559	-27.80253	-25.76559	61.73375	-20.71536	19.42216	-35.61602	-0.44680	-11.18159	0.97912	2.84292	-5.81031	16.25791	11.70400	-57.03555	-0.89629	-42.73777	-90.48814	-53.43585	20.98636	0.44431	0.46468	-0.35543	0.24320	
60	60.00000	0.23600	100.54801	86.48995	-26.54803	-25.38424	60.24437	-20.55144	19.52260	-36.29305	-0.60585	-11.12360	0.91783	2.67355	-5.68522	30.54604	15.49234	-88.39583	2.97226	-91.12756	-81.28286	-39.14392	-9.00554	0.44477	0.46496	-0.46176	0.35059	
61	61.00000	0.24000	100.14617	86.52672	-26.09535	-24.87053	59.46620	-19.38666	19.53329	-37.51875	-0.77458	-11.16292	0.95500	2.54586	-5.93606	16.00551	-23.91834	-45.94589	19.47713	-101.99823	-9.72939	-1.65700	-39.86688	0.44471	0.46483	-0.39860	0.30717	
62	62.00000	0.24400	100.18316	86.64590	-26.54779	-24.73493	59.43060	-18.58077	19.39805	-38.22912	-0.61260	-11.36491	1.01482	2.60792	-6.01755	31.83911	13.35314	24.62915	-13.44056	-125.95222	20.45851	17.70862	-84.40458	0.44433	0.46448	-0.14339	0.17407	
63	63.00000	0.24800	100.34031	86.41989	-27.51489	-24.57686	59.74936	-18.38770	19.25462	-38.29648	-0.61704	-11.79394	0.97644	2.46333	-6.07041	12.39107	-9.05657	94.61683	-4.88208	-47.07692	57.10711	-19.75337	-64.70951	0.44330	0.46434	0.06143	-0.04355	
64	64.00000	0.25200	100.94242	86.60632	-28.33097	-25.08832	60.67312	-18.26720	19.21245	-38.06828	-0.75835	-11.89040	1.02481	2.61650	-6.17671	-10.08267	-7.00335	134.17810	-0.32635	26.67823	30.69887	-26.49271	-3.20122	0.44278	0.46365	0.10720	-0.27125	
65	65.00000	0.25600	101.41997	86.41729	-29.13785	-25.62708	61.43571	-18.18222	18.99546	-38.24500	-0.82804	-11.86750	1.13984	2.63687	-6.04843	18.64574	9.95440	85.47573	-37.21392	40.14093	-43.04198	-23.76425	30.89987	0.44243	0.46335	0.02192	-0.41256	
66	66.00000	0.26000	101.62704	86.31271	-29.04576	-26.14569	61.63931	-18.93462	18.99538	-37.78100	-0.96484	-11.67880	1.09375	2.79036	-6.23140	13.57074	15.16471	44.53269	-39.83359	19.85445	-86.58852	-16.31787	67.62489	0.44257	0.46324	-0.03978	-0.44183	
67	67.00000	0.26400	101.77674	86.09531	-29.37780	-26.48852	61.81036	-19.76662	18.98109	-37.44022	-0.97905	-11.34482	1.06693	2.79068	-6.02372	8.96785	25.69403	21.01210	-62.64182	-14.88212	-97.98495	-7.92985	67.20465	0.44324	0.46348	-0.03888	-0.31430	
68	68.00000	0.26800	101.79923	85.81430	-29.73476	-26.75969	62.13619	-20.90754	19.07325	-36.69905	-1.04682	-11.12684	1.09624	2.83987	-6.09088	-2.77768	-16.57867	-24.18147	-91.27428	2.92883	-17.47438	17.97918	59.31649	0.44394	0.46407	0.00575	-0.11758	
69	69.00000	0.27200	101.58250	85.35844	-29.51628	-26.49632	61.95760	-22.09133	19.03744	-35.38454	-0.84362	-10.85401	0.84767	2.72553	-6.12013	-24.77297	7.17040	-24.15672	-64.59931	7.65453	31.57638	59.23165	65.75874	0.44451	0.46461	0.09993	0.01940	
70	70.00000	0.27600	101.60071	85.29292	-29.24782	-26.59020	61.76144	-22.39716	19.11538	-35.03761	-0.57586	-10.62228	0.92147	2.64372	-5.83897	-14.87526	-9.15687	10.64393	-8.59921	33.74745	41.31121	60.79588	38.61371	0.44499	0.46475	0.06511	0.09669	
71	71.00000	0.28000	101.66943	85.29058	-28.92298	-26.54471	61.69702	-23.22933	19.30640	-33.97861	-0.37338	-10.57797	0.78077	2.75369	-6.07103	19.45984	-52.33103	1.64302	-12.89463	75.89311	43.37284	58.45584	-2.21647	0.44491	0.46513	-0.03056	0.13953	
72	72.00000	0.28400	101.61391	85.18935	-29.40680	-26.43369	62.51069	-22.73727	19.30156	-34.36964	-0.13548	-10.65180	1.07475	2.68800	-6.39609	5.42790	7.58541	-34.04425	-13.47966	25.06195	-70.67477	67.07354	8.57829	0.44484	0.46523	-0.07150	0.11804	
