	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_002.c3d
7	7.00000	0.02400	101.10000	92.44356	-12.02348	-15.21094	40.85225	-4.10986	16.60390	-30.80316	-8.94527	-11.27477	8.45522	1.44442	-1.41467	-11.41924	33.76105	-146.23964	55.81867	131.28325	27.40886	-48.63237	0.39711	0.46801	0.46328	0.00884	-0.05986	
8	8.00000	0.02800	100.51152	92.69244	-10.09050	-14.71194	39.37446	-3.50730	16.38817	-31.12880	-9.16828	-11.27294	8.44524	1.56575	-1.21526	-22.67040	-11.29787	-108.69534	30.13288	108.01526	76.57516	-64.61523	10.16273	0.46798	0.46350	0.07357	0.07960	
9	9.00000	0.03200	100.22742	92.68935	-7.38904	-14.27448	37.23354	-4.50641	16.48487	-29.80988	-9.46140	-11.19551	8.18895	1.64287	-1.30694	2.36095	-21.01951	-69.69716	-6.20257	81.87688	61.59999	-36.97922	-7.56972	0.46797	0.46367	0.07611	-0.01656	
10	10.00000	0.03600	99.95206	92.64185	-5.92156	-14.02969	35.99172	-5.25922	16.25108	-28.95578	-9.47315	-11.33065	7.96260	1.78905	-1.37632	36.05788	-26.16501	15.83710	-19.66513	76.05357	17.74455	10.36998	-14.58748	0.46773	0.46371	-0.02036	-0.14354	
11	11.00000	0.04000	100.34853	92.53920	-7.10425	-13.73338	37.56704	-4.69934	16.33824	-29.48262	-9.39266	-11.30770	8.13121	1.81654	-1.80381	14.97446	-45.29675	75.93019	-20.69245	107.26441	-2.74071	34.93458	9.75133	0.46790	0.46358	-0.15876	-0.27873	
12	12.00000	0.04400	100.56025	92.47574	-7.06769	-13.61650	37.96311	-4.73103	16.25995	-29.48451	-9.19798	-11.25181	8.02429	1.80461	-1.87549	-1.92424	-6.23712	27.11694	-1.61919	91.91529	-23.64544	80.54389	4.72322	0.46802	0.46344	-0.23670	-0.36994	
13	13.00000	0.04800	100.56652	92.52794	-7.61708	-13.64311	38.80051	-3.50065	16.13246	-30.82285	-8.74794	-11.27157	8.26196	1.80762	-1.86517	-20.29448	-1.39417	-38.86058	-31.55274	67.24627	-42.26045	105.65469	13.61331	0.46820	0.46327	-0.25148	-0.18383	
14	14.00000	0.05200	100.26482	92.21957	-7.83976	-13.27900	39.25131	-2.85836	15.95117	-31.62077	-8.35101	-11.14946	8.48777	1.77858	-1.76410	-37.87567	-21.14878	-65.16556	-44.33463	38.93943	-21.92476	70.62720	32.75734	0.46842	0.46334	-0.20357	0.04140	
15	15.00000	0.05600	100.04766	92.17494	-6.50734	-13.23980	38.03209	-2.73836	15.81882	-31.73182	-8.18530	-11.02440	8.44214	1.94656	-1.75612	-28.85070	-27.23169	-64.62257	-39.71943	20.02001	1.16292	22.73350	33.60179	0.46885	0.46350	-0.09354	0.10097	
16	16.00000	0.06000	99.74722	91.90196	-5.33399	-13.01019	36.97110	-3.13838	15.87588	-31.34203	-8.16932	-10.88841	8.48230	1.89558	-1.75959	-18.98294	-23.19397	-44.65729	-22.43655	15.52020	0.63186	-41.67864	0.47451	0.46924	0.46391	0.00298	-0.03957	
17	17.00000	0.06400	99.69164	91.99530	-4.68424	-12.89614	36.38081	-3.89147	16.16343	-30.61737	-8.51545	-11.01276	8.34604	1.85422	-1.78569	-25.04333	9.16471	3.44714	19.61522	7.65178	-13.61547	-50.56669	25.19257	0.46922	0.46407	0.03759	-0.38198	
18	18.00000	0.06800	99.77542	92.05939	-4.29111	-13.27527	36.01583	-5.83015	16.27925	-28.86485	-8.57402	-10.67334	8.10472	1.98600	-1.48050	-29.83200	5.89115	48.60151	19.33731	45.96379	-16.01236	-42.60454	36.62770	0.46990	0.46427	-0.03576	-0.67803	
19	19.00000	0.07200	100.08031	92.14947	-6.04265	-13.42311	38.06854	-6.59110	16.44707	-28.15372	-8.84642	-10.70522	7.94206	2.13290	-1.49257	-17.31642	1.57275	5.81147	54.46488	96.01039	-24.68011	-21.11087	24.41436	0.46977	0.46425	-0.15753	-0.85512	
20	20.00000	0.07600	99.81149	92.49538	-7.40213	-13.45891	39.81145	-5.90719	16.60786	-28.98760	-8.73596	-10.46776	7.94789	2.07032	-1.33093	9.00473	19.99714	-58.24610	71.06899	76.00545	-18.33957	-6.11451	29.57434	0.47026	0.46430	-0.17355	-0.73940	
21	21.00000	0.08000	99.61570	92.71869	-7.22210	-13.62590	39.82394	-5.89599	16.59563	-28.96654	-8.87972	-10.47048	7.75102	2.02705	-1.42051	23.82903	-5.40486	-4.21545	40.07483	31.16353	14.52356	-8.08114	13.50501	0.47046	0.46397	-0.11306	-0.26908	
22	22.00000	0.08400	99.76582	92.81638	-8.53393	-13.81659	41.16086	-4.21318	16.50499	-30.49495	-8.79149	-10.36280	8.04027	1.99090	-1.58251	9.44056	1.32971	66.83223	39.08369	-74.62881	-8.63304	-1.20537	18.00099	0.47062	0.46395	-0.03830	0.25816	
23	23.00000	0.08800	100.13899	93.03276	-8.62914	-13.75265	40.59319	-4.22094	16.55907	-30.64176	-8.87263	-10.33103	7.99673	1.98864	-1.49862	9.31888	0.24101	70.40473	6.15164	-149.61813	4.60135	-35.97477	-5.01024	0.47051	0.46383	-0.00596	0.56901	
24	24.00000	0.09200	100.32666	92.86594	-8.17463	-13.69784	39.61467	-3.68494	16.37912	-30.96439	-9.07973	-10.40056	8.06773	1.96667	-1.66145	-4.28629	-20.87878	31.68854	-3.41846	-153.96255	57.32239	-36.59108	-22.27526	0.47053	0.46384	-0.01594	0.59685	
25	25.00000	0.09600	100.39434	93.00518	-5.25527	-13.77096	36.08340	-4.64882	16.51102	-29.77267	-9.17314	-10.50163	7.70475	1.96259	-1.62652	-32.38610	-6.80996	-8.82508	14.95693	-130.45941	35.91867	-18.76902	-29.27418	0.47054	0.46411	-0.04551	0.44110	
26	26.00000	0.10000	100.26470	92.98501	-6.12112	-13.70854	36.57688	-2.85400	16.41918	-31.47383	-9.22957	-10.62921	8.15385	1.95027	-1.45596	-30.70026	-20.90905	-19.89420	-12.78925	-69.17282	40.27262	-8.83008	-16.52072	0.47047	0.46455	-0.11296	0.21732	
27	27.00000	0.10400	100.24638	92.90537	-3.81982	-13.94139	34.13522	-4.32624	16.54212	-29.75995	-9.23974	-10.62253	7.80414	1.98501	-1.54691	-18.87957	7.29940	-1.53878	45.85151	-72.14186	28.30557	-3.36759	-11.29790	0.47063	0.46490	-0.18066	-0.01084	
28	28.00000	0.10800	100.25889	93.35162	-3.89331	-14.28545	33.83710	-3.79127	16.54846	-30.34813	-9.25453	-10.70454	7.74771	2.06395	-1.23417	-13.56764	18.18962	22.21379	73.89119	-42.22713	34.59929	-0.05640	-12.57706	0.47056	0.46521	-0.16707	-0.17022	
29	29.00000	0.11200	100.42415	93.50308	-4.05017	-14.57988	34.02048	-2.43844	16.20127	-31.29179	-9.24191	-10.71105	7.71645	1.92127	-1.29215	0.47369	-21.87197	48.55161	19.34664	-18.02076	60.69878	-8.06484	2.99366	0.47063	0.46533	-0.08377	-0.12491	
30	30.00000	0.11600	100.65045	93.48877	-3.99407	-14.58248	33.79004	-3.08232	16.19714	-30.54234	-9.32917	-10.68203	7.46897	1.81697	-1.40977	6.55765	-20.57824	55.02551	-20.87837	-29.15408	4.69888	-31.42426	24.85254	0.47065	0.46544	-0.01493	-0.03223	
31	31.00000	0.12000	100.86472	93.33318	-5.99516	-14.67309	35.66867	-1.90512	16.12881	-31.76658	-9.51383	-10.52942	7.81791	1.88561	-1.51964	-6.33463	-31.22048	2.16029	-86.63387	-6.78612	-28.72062	-37.57469	9.87395	0.47094	0.46519	-0.02029	0.02786	
32	32.00000	0.12400	100.66759	92.79231	-5.50142	-14.60010	35.19424	-2.77579	16.28064	-31.06677	-9.64457	-10.63115	7.90939	1.91991	-1.62505	-13.44671	-32.77854	-39.01673	-79.90562	-12.03163	-22.60081	-20.64760	-4.30845	0.47058	0.46529	-0.09547	0.02336	
33	33.00000	0.12800	100.55260	92.69164	-5.05999	-14.55969	34.66794	-3.10952	16.29670	-30.79027	-9.68511	-10.59327	7.74745	2.08282	-1.67362	-20.04565	-45.96486	-31.14322	-37.90195	18.29579	-14.37924	8.76251	25.78249	0.47058	0.46517	-0.14475	-0.08659	
34	34.00000	0.13200	100.41654	92.50194	-4.67885	-14.39149	34.54461	-4.66481	16.61854	-29.36982	-9.56970	-10.45761	7.54150	2.25910	-1.83414	-28.08425	-36.35213	-39.49171	16.70085	22.59073	-12.96317	12.08552	-8.07720	0.47065	0.46518	-0.10107	-0.12770	
35	35.00000	0.13600	100.23643	92.81314	-3.65596	-14.22927	33.48761	-4.98750	16.68486	-29.09371	-9.56926	-10.68238	7.27726	2.21611	-1.73129	-20.74071	-27.90765	16.26133	40.09328	36.30169	3.65616	-20.73056	-20.84533	0.47034	0.46537	-0.00767	-0.17481	
36	36.00000	0.14000	100.54079	92.82249	-4.98217	-14.35134	35.12909	-4.52284	16.51550	-29.47635	-9.70485	-10.62476	7.44880	2.21483	-1.89903	-24.06286	-55.20599	138.84784	-20.31922	92.00751	38.57677	-66.08144	6.49708	0.47059	0.46521	0.06088	-0.29522	
37	37.00000	0.14400	101.34824	92.65010	-7.11483	-14.52221	37.57381	-4.29502	16.20949	-29.44897	-10.07425	-10.61455	7.55483	2.23149	-2.00121	-22.96306	11.83884	168.27345	6.93179	-29.89606	12.66852	-93.68545	-17.30690	0.47063	0.46533	0.05506	-0.18637	
38	38.00000	0.14800	101.90540	92.87810	-6.25709	-14.88007	36.12630	-5.37791	15.91347	-28.55454	-10.45601	-10.71764	7.31721	2.29736	-1.63270	-19.98519	40.25794	151.17638	65.92679	-134.18304	27.32883	-46.36418	-2.10863	0.47057	0.46498	-0.04421	0.05101	
39	39.00000	0.15200	102.56824	93.17748	-4.69001	-15.09758	34.15639	-5.13077	15.81897	-28.42785	-10.47468	-10.57717	7.10209	2.16530	-1.52978	-22.82632	-3.63781	114.22283	75.26972	-47.75312	33.87767	-5.00792	1.32214	0.47063	0.46477	-0.18963	0.03181	
40	40.00000	0.15600	102.81203	93.48388	-5.40855	-15.16735	34.92486	-3.44521	15.92840	-30.14345	-10.54017	-10.65646	7.37090	2.08829	-1.49206	-27.94041	-12.29828	43.27233	14.52239	7.97290	-32.35722	15.94837	-4.57719	0.47056	0.46474	-0.21657	0.04748	
41	41.00000	0.16000	102.91462	93.29682	-3.72603	-15.32456	33.29046	-4.02055	16.00032	-29.75493	-10.38582	-10.58262	7.34440	2.06002	-1.41589	-27.67569	-8.11814	46.90728	1.66542	6.11338	-53.48952	31.85913	-13.51392	0.47055	0.46479	-0.13871	0.06233	
42	42.00000	0.16400	103.18503	93.49588	-5.77742	-15.28548	35.32874	-2.68603	16.06589	-31.30087	-10.29850	-10.75488	7.56915	2.05728	-1.33292	-22.01283	-2.60650	39.24561	-34.31931	37.37557	-52.53959	-7.33376	-6.74738	0.47020	0.46514	-0.02142	-0.11973	
43	43.00000	0.16800	103.24170	93.02290	-6.14303	-15.29886	35.92085	-4.50695	16.28468	-29.70938	-10.44654	-10.64451	7.53271	2.09675	-1.26113	-30.71112	-0.70746	38.73508	-50.61494	43.13626	-3.09370	-20.95931	37.25852	0.47045	0.46519	0.09940	-0.19220	
44	44.00000	0.17200	103.49435	93.08483	-6.61104	-15.42977	36.47768	-5.29583	16.35991	-28.81923	-10.46689	-10.46574	7.40530	2.18141	-1.10216	-35.47030	1.95122	21.04782	17.02204	29.62781	66.15997	3.83673	53.04267	0.47074	0.46535	0.14565	-0.14445	
45	45.00000	0.17600	103.41740	93.15148	-8.03219	-15.31149	37.97929	-3.47120	16.05807	-30.17433	-10.41607	-10.22962	7.69213	2.14058	-0.97506	-26.73980	-12.68663	-27.65696	27.18227	56.76812	99.33726	3.11356	6.30964	0.47098	0.46521	0.10953	-0.16158	
46	46.00000	0.18000	103.24842	93.30323	-7.00694	-15.32325	37.31342	-3.88794	16.04221	-29.37739	-10.44149	-10.42856	7.52292	2.27398	-1.00086	-11.81594	-28.46353	-67.44609	14.55126	70.24809	90.59781	36.27681	-19.55099	0.47073	0.46516	0.04851	-0.21443	
47	47.00000	0.18400	102.88095	93.26554	-4.99132	-15.19330	35.60646	-4.38661	16.21343	-28.57037	-10.12222	-10.39666	7.32622	2.15833	-1.11138	-26.16911	-52.21726	-46.05291	12.59641	100.24870	64.36984	77.72943	5.32827	0.47071	0.46497	-0.01858	-0.34299	
48	48.00000	0.18800	102.87950	93.39940	-5.50662	-15.31275	36.66829	-3.19309	16.24754	-29.52981	-9.81578	-10.38538	7.47141	2.24451	-1.21454	-14.69716	-21.33833	9.97862	80.09890	47.84224	-8.32198	63.32243	22.28933	0.47060	0.46491	-0.08349	-0.43392	
49	49.00000	0.19200	102.97385	93.90566	-8.03062	-15.17451	38.91959	-1.88540	16.23839	-31.03920	-9.61276	-10.19883	7.55504	2.44633	-1.17424	-18.99783	8.87719	58.49878	83.14393	-87.96262	-42.43634	22.39180	33.12998	0.47096	0.46486	-0.10939	-0.23707	
50	50.00000	0.19600	103.34038	94.06133	-5.94658	-15.41994	36.38985	-4.66382	16.65730	-28.45946	-9.63269	-10.08695	6.85588	2.53303	-0.99581	-24.01764	8.56345	57.53897	22.88832	-118.88018	-43.27177	-12.97124	13.33878	0.47117	0.46508	-0.09062	-0.04210	
51	51.00000	0.20000	103.43045	94.09157	-6.94390	-15.38256	36.92095	-4.97662	16.74746	-28.42344	-9.71492	-10.05943	6.88929	2.58142	-0.91553	1.76046	-20.54408	33.55688	-18.20866	-54.96284	9.30772	-37.84081	-5.36809	0.47121	0.46504	-0.07215	0.05527	
52	52.00000	0.20400	103.62308	93.91452	-6.41329	-15.47280	36.40040	-4.99056	16.70141	-28.07220	-9.94075	-10.11252	6.76167	2.53589	-1.17057	8.83947	-14.46980	32.04365	-2.35577	-18.35503	36.59109	-28.08274	-1.07103	0.47095	0.46514	-0.02977	0.13434	
53	53.00000	0.20800	103.69503	94.06760	-6.66975	-15.75340	36.51091	-3.57050	16.41064	-29.47877	-9.95059	-10.06732	7.05210	2.62041	-1.10231	0.34595	0.10302	18.66064	36.72989	-10.07162	55.61048	-44.07560	10.02196	0.47112	0.46512	0.00955	0.06186	
54	54.00000	0.21200	103.77465	94.20531	-5.51672	-15.99422	35.45547	-3.15316	16.28429	-29.38846	-10.30536	-10.03814	6.83267	2.41185	-1.18379	-25.61947	-12.47634	58.41196	33.03314	-41.60783	62.75040	-43.68348	39.08716	0.47122	0.46491	0.03027	-0.00275	
55	55.00000	0.21600	104.16447	94.33681	-5.76583	-16.31682	35.30909	-3.36008	16.35592	-29.17865	-10.31013	-9.76209	6.88950	2.34006	-1.01679	-2.48040	20.93498	128.70293	38.75823	-145.38647	-8.12018	30.22464	66.38338	0.47191	0.46478	0.03237	0.02257	
56	56.00000	0.22000	104.83154	94.51667	-6.67980	-16.68526	35.40672	-3.49831	16.35417	-29.12211	-10.06674	-9.52225	6.83203	2.32523	-1.02491	-12.93158	-1.47586	163.69083	-5.11953	-158.06114	-19.35580	11.57934	51.31145	0.47260	0.46492	-0.02380	-0.07318	
57	57.00000	0.22400	105.48212	94.29709	-9.13908	-16.80697	37.27439	-3.73869	16.41381	-28.97037	-10.21748	-9.36328	6.95677	2.31678	-0.94410	-5.55341	-11.37021	184.88763	2.81593	-192.35588	-7.32125	-1.71709	21.46103	0.47273	0.46488	-0.01675	0.01037	
58	58.00000	0.22800	106.32442	94.54018	-9.45774	-17.17238	36.52848	-4.32221	16.32377	-28.39038	-10.07816	-9.36612	6.72528	2.34347	-1.07843	10.73973	17.39226	198.17656	104.88886	-269.79034	-25.37816	14.58449	-1.21137	0.47255	0.46482	0.00376	0.24622	
59	59.00000	0.23200	107.06801	95.13220	-10.60188	-17.43264	36.51343	-4.23856	16.53787	-28.69363	-10.09795	-9.39813	6.72647	2.37288	-0.88855	-13.78426	19.29332	166.13878	73.09570	-267.96927	-30.27491	6.04167	-27.76388	0.47227	0.46485	0.02002	0.35138	
60	60.00000	0.23600	107.65361	95.12737	-11.15721	-17.69205	36.00617	-5.45334	16.51371	-27.54856	-10.02574	-9.60088	6.61463	2.46539	-0.80901	2.74731	-8.39977	134.84151	3.50731	-206.56911	17.37634	3.83821	-48.75005	0.47191	0.46497	0.09247	0.41525	
61	61.00000	0.24000	108.15158	95.16306	-12.15951	-17.73076	36.34571	-5.15756	16.37911	-27.67422	-10.06182	-9.79714	6.70906	2.35440	-0.97622	-1.94111	-26.22531	79.28141	-26.31297	-99.94862	39.03849	-1.01382	-16.97941	0.47173	0.46512	0.08270	0.33692	
62	62.00000	0.24400	108.30112	94.91720	-13.16157	-17.59610	37.11609	-4.73459	16.36547	-27.92570	-10.02968	-9.74373	6.83185	2.16168	-1.00012	-8.14086	-10.60016	-3.50778	-65.65906	-3.00554	11.48773	-20.41770	-16.98367	0.47169	0.46533	-0.00937	0.10537	
63	63.00000	0.24800	108.12837	94.63848	-12.97986	-17.67456	37.10289	-4.73980	16.27257	-27.98345	-10.22460	-9.91357	6.90726	2.25036	-0.99301	6.04152	-10.69318	-62.36061	-49.65653	68.62260	19.11498	-24.60440	-23.90951	0.47144	0.46529	-0.06407	-0.14166	
64	64.00000	0.25200	107.79996	94.51917	-11.36641	-17.49836	35.95361	-5.53776	16.31909	-27.00212	-10.22768	-9.90267	6.63871	2.22642	-1.13142	15.92615	19.32608	-46.55547	-24.71717	59.69879	19.50634	-1.78540	-16.74793	0.47114	0.46527	-0.04511	-0.35776	
65	65.00000	0.25600	107.75625	94.43958	-11.32268	-17.66827	36.00087	-5.64361	16.06576	-26.95986	-10.23947	-10.02109	6.54460	2.33152	-0.95314	-7.13200	-2.04579	25.66899	-10.85924	72.06057	36.84638	-25.07891	-23.39285	0.47058	0.46531	0.06716	-0.41178	
66	66.00000	0.26000	108.00622	94.43243	-10.77369	-17.88198	35.96526	-5.61437	15.83067	-26.63299	-10.42818	-10.05221	6.48298	2.23210	-1.07996	-3.83728	-19.73997	56.38224	-21.28398	36.00119	28.58052	-48.23082	-2.27844	0.47044	0.46533	0.10768	-0.22505	
67	67.00000	0.26400	108.21510	94.26834	-10.58553	-18.08266	35.58723	-6.83431	15.74434	-25.58490	-10.62820	-9.99998	6.35565	2.23018	-1.08021	-3.19820	11.10752	35.53542	-26.21249	-44.99706	-40.10680	-44.52722	21.19243	0.47059	0.46530	0.01935	0.08022	
68	68.00000	0.26800	108.29196	94.22169	-10.49618	-18.12476	35.34173	-6.82203	15.76867	-25.79172	-10.78868	-9.84243	6.42568	2.16308	-0.97193	-38.89067	0.90854	-7.61583	35.22440	-56.39087	-42.79357	-54.92218	45.69597	0.47097	0.46547	-0.05533	0.28984	
69	69.00000	0.27200	108.15327	94.54903	-7.27243	-18.35205	31.98922	-9.32346	16.17552	-23.53128	-11.07089	-9.60554	5.88829	2.29318	-0.77784	-39.75430	-7.00743	-47.28934	70.63167	-48.16171	2.89392	-50.50312	64.42442	0.47144	0.46561	-0.08126	0.35096	
70	70.00000	0.27600	107.91325	94.78703	-6.81918	-18.28286	31.46512	-7.87879	16.16590	-24.75261	-11.19195	-9.33495	6.05615	2.23094	-0.73147	-23.04127	-32.41766	-37.42425	68.04232	-15.03283	73.98824	-39.70308	50.18253	0.47197	0.46569	0.00104	0.29132	
71	71.00000	0.28000	107.85511	95.09277	-5.21465	-18.34717	29.91543	-8.17274	16.30726	-24.04497	-11.38448	-9.24473	5.88728	2.28194	-0.87259	-11.95310	-31.04689	2.47677	52.18506	-19.95465	107.71270	-40.56345	18.99123	0.47219	0.46557	0.16691	0.19641	
