	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Geunhyeong_010.c3d
7	7.00000	0.02400	66.80401	87.58648	29.70512	-21.43115	15.63725	13.04044	21.71713	-51.93237	-5.94641	-5.57339	-24.56462	-2.36494	-0.66759	7.40380	26.80836	-57.12925	62.37401	31.92911	81.06653	22.08467	-6.19230	0.39567	0.34595	-0.03846	-0.01333	
8	8.00000	0.02800	66.87960	87.71099	29.48615	-21.33157	15.92471	13.99066	21.84292	-52.38045	-5.92044	-5.50219	-24.54818	-2.26116	-0.59340	-8.98248	5.01016	26.15475	42.68359	24.63938	96.32143	8.24496	34.44774	0.39558	0.34578	-0.12618	0.03794	
9	9.00000	0.03200	67.01273	87.93092	29.24138	-20.80860	16.26657	14.43403	21.97061	-52.45580	-5.91114	-5.26347	-24.50370	-2.21791	-0.55823	-23.85021	-22.99446	18.38042	24.41479	30.33499	72.72292	2.27353	61.98520	0.39527	0.34549	-0.21409	0.07248	
10	10.00000	0.03600	67.02415	87.90501	28.62063	-20.31658	16.97807	14.18173	21.99253	-51.97623	-5.91076	-4.96867	-24.44316	-2.24985	-0.58492	-28.96543	-42.89217	29.66954	-17.44320	-3.97084	53.28819	-5.49527	60.48417	0.39470	0.34523	-0.22891	0.05089	
11	11.00000	0.04000	67.23608	87.78883	27.94482	-19.90565	17.45130	13.70327	22.02146	-51.35198	-5.93433	-4.75195	-24.41775	-2.32785	-0.65994	-20.22611	-41.40482	59.95452	-29.79094	-47.76410	41.22543	-11.76996	36.20804	0.39414	0.34497	-0.11889	-0.04520	
12	12.00000	0.04400	67.50081	87.66656	28.04630	-19.99320	17.13534	13.14748	22.11949	-50.68754	-5.96248	-4.66321	-24.47753	-2.39438	-0.74483	-1.47365	-20.92647	48.64944	-46.67502	-56.13918	29.42573	-10.17302	9.85387	0.39382	0.34475	-0.01048	-0.15885	
13	13.00000	0.04800	67.62607	87.41546	28.92622	-20.50712	16.08135	11.99960	22.12145	-49.53830	-5.96655	-4.66373	-24.60567	-2.41294	-0.81099	13.22789	0.62054	-11.26576	-76.50703	-0.98623	9.51677	-5.77381	-5.72122	0.39377	0.34464	-0.01000	-0.10434	
14	14.00000	0.05200	67.40635	87.05455	29.88090	-21.20747	15.40998	10.66945	21.98977	-48.31562	-5.96073	-4.70155	-24.72597	-2.38685	-0.84730	9.92846	6.93730	-33.52205	-88.94798	-37.32173	2.28066	-8.21355	-18.74063	0.39397	0.34471	-0.11485	-0.01283	
15	15.00000	0.05600	67.36470	86.70407	30.08525	-21.32704	14.70077	9.55922	21.78077	-47.25716	-5.98048	-4.80736	-24.76067	-2.34548	-0.84225	-13.51780	-7.82881	-12.67531	-78.74015	-151.53851	14.26403	-17.72859	-38.39306	0.39439	0.34497	-0.23312	0.06084	
16	16.00000	0.06000	67.30786	86.42464	29.63400	-20.99060	14.42802	9.08496	21.59707	-46.73046	-6.05306	-5.00889	-24.68616	-2.32247	-0.81224	-43.22794	-35.13388	-91.02448	-69.34064	-139.24394	25.24235	-23.08888	-52.48621	0.39481	0.34525	-0.24324	0.18618	
17	17.00000	0.06400	66.63536	86.14906	30.30429	-20.49356	13.37918	9.10403	21.44720	-46.63218	-6.14748	-5.24017	-24.53000	-2.33614	-0.79343	-56.15998	-57.21263	-106.82007	-68.81829	-68.72375	24.93210	-22.06409	-43.69036	0.39513	0.34535	-0.12654	0.22729	
18	18.00000	0.06800	66.45404	85.87396	30.23548	-20.30590	13.31633	9.29999	21.38787	-46.73116	-6.25748	-5.38358	-24.34280	-2.37890	-0.83040	-47.24836	-62.13842	-21.33713	-47.03249	34.50116	4.54944	-18.64721	-18.98044	0.39498	0.34537	0.04252	0.17889	
19	19.00000	0.07200	66.46754	85.77233	30.41175	-20.48813	13.55440	9.21296	21.52579	-46.69725	-6.34217	-5.42396	-24.16830	-2.44250	-0.91294	-25.58880	-48.21082	61.29352	-0.97691	87.95303	-7.70550	-18.79270	-7.37266	0.39456	0.34509	0.15778	0.00873	
20	20.00000	0.07600	66.94451	85.86753	30.51733	-20.80656	13.75573	9.36682	21.62711	-46.85464	-6.43620	-5.47335	-24.03142	-2.50908	-1.00296	-8.13028	-20.79660	101.29356	35.49254	123.63870	-13.51983	-13.43703	-20.56267	0.39395	0.34491	0.15407	-0.07822	
21	21.00000	0.08000	67.28179	86.05685	30.47534	-21.27231	14.48372	9.35712	21.74573	-46.93937	-6.44492	-5.60848	-23.94045	-2.54341	-0.99456	18.77648	8.24995	92.12190	47.86253	118.39378	-25.62004	-4.98049	-21.44617	0.39355	0.34484	0.08697	-0.05439	
22	22.00000	0.08400	67.67738	86.25151	30.06372	-21.41507	15.12485	9.68186	21.78091	-47.35198	-6.43311	-5.64910	-23.90105	-2.51761	-1.06436	35.44309	26.74516	90.55003	78.39460	-22.05919	-67.68333	11.58259	-10.06044	0.39323	0.34487	0.10885	-0.02126	
23	23.00000	0.08800	68.00265	86.68518	28.99606	-21.02678	15.68467	10.00305	21.91557	-48.08066	-6.27980	-5.67843	-23.91262	-2.44127	-1.03981	11.33164	30.28230	69.76846	7.60046	-166.43268	-47.88243	38.20797	-13.72242	0.39299	0.34485	0.07117	0.04793	
24	24.00000	0.09200	68.24080	86.30537	27.70434	-20.30529	15.99638	10.74670	21.61881	-48.72328	-6.05779	-5.73302	-23.96292	-2.35243	-0.89591	-5.40447	24.53954	46.62054	-78.94273	-219.37503	-48.33706	31.88602	-7.08604	0.39277	0.34461	0.07434	0.06774	
25	25.00000	0.09600	68.37626	86.06241	26.77107	-19.61806	16.01501	10.31014	21.43819	-48.75103	-6.00062	-5.69246	-24.02133	-2.27985	-0.80288	-20.39940	15.87659	12.13939	-70.90550	-141.14290	-109.26720	4.00638	3.60833	0.39252	0.34403	0.19260	-0.00884	
26	26.00000	0.10000	68.32549	85.73868	26.98369	-19.42841	15.54317	9.46363	21.26971	-48.40267	-6.07544	-5.64998	-24.05512	-2.24058	-0.62563	-35.77147	6.46648	-22.08278	-69.27377	12.50013	-89.19094	-18.10553	11.70876	0.39243	0.34354	0.20245	-0.12795	
27	27.00000	0.10400	68.19226	85.50553	28.21253	-19.72354	14.75576	8.74104	21.22371	-48.00250	-6.25124	-5.55705	-24.05374	-2.24029	-0.48363	-28.59129	-2.23208	-28.83149	-40.89580	122.47649	-20.33577	-27.86040	24.11892	0.39247	0.34339	0.10480	-0.16796	
28	28.00000	0.10800	68.09557	85.40619	29.55330	-20.22629	14.10431	8.48108	21.41396	-47.64932	-6.39744	-5.45064	-24.02495	-2.26355	-0.42155	-17.90758	-8.08010	-13.77984	-6.28634	106.37229	77.80058	-10.77258	24.97237	0.39270	0.34358	-0.05212	-0.09552	
29	29.00000	0.11200	68.07719	85.45065	30.19976	-20.47098	13.74047	8.99280	21.65574	-47.61345	-6.37045	-5.38434	-23.98823	-2.29769	-0.40557	5.90280	-12.56864	18.35092	32.89915	28.27956	133.86201	11.83885	27.10278	0.39302	0.34383	-0.15519	0.04453	
30	30.00000	0.11600	68.22913	85.66906	29.66454	-20.64300	14.22477	9.54523	22.02826	-47.56735	-6.25417	-5.27949	-23.95396	-2.35325	-0.57918	20.41560	-20.40324	5.72574	79.25342	-99.75990	121.01262	26.29203	22.07787	0.39314	0.34363	-0.13466	0.12404	
31	31.00000	0.12000	68.08782	86.08539	29.25966	-20.02853	13.82209	10.21189	22.38926	-47.77512	-6.06640	-5.26364	-23.93067	-2.43858	-0.75052	6.18046	-29.93310	-11.60815	113.39592	-179.17976	79.60748	33.41850	-1.35388	0.39298	0.34313	-0.03371	0.16479	
32	32.00000	0.12400	68.13789	86.57378	28.08230	-19.57898	14.28034	10.88972	22.62069	-48.17369	-5.90947	-5.35195	-23.92443	-2.52047	-0.88292	-20.61189	-33.06067	-14.14930	147.86121	-120.65621	-3.86536	18.68897	-16.54015	0.39268	0.34262	0.09272	0.18480	
33	33.00000	0.12800	67.97185	87.25860	27.72005	-19.33439	14.30544	11.03398	22.88457	-48.56588	-5.89724	-5.44858	-23.92713	-2.55645	-0.85757	-24.75449	-24.89578	-58.97779	128.06802	23.16156	-8.08164	-4.52720	-15.20682	0.39233	0.34228	0.04661	0.05660	
34	34.00000	0.13200	67.65260	87.61128	28.66334	-19.80627	13.91833	11.42892	22.75198	-48.73504	-5.97116	-5.49685	-23.92891	-2.53754	-0.88308	1.00535	-6.89927	-43.94651	39.94971	102.02659	55.94012	-10.98926	-0.30614	0.39223	0.34238	-0.13060	-0.10438	
35	35.00000	0.13600	67.62267	87.58149	29.33556	-20.20263	13.60133	11.34992	22.43201	-48.40914	-6.01721	-5.44024	-23.93656	-2.47648	-0.91498	10.48110	13.22649	-37.64563	-41.14895	65.36169	69.30843	-1.72293	19.15156	0.39239	0.34276	-0.21317	-0.17859	
36	36.00000	0.14000	67.35098	87.28300	30.88223	-20.39093	12.36048	11.11421	22.06835	-47.88956	-6.00970	-5.31166	-23.95614	-2.39374	-0.85256	9.58571	24.40689	-82.32215	-76.77631	2.87146	39.95587	12.80706	23.62752	0.39251	0.34315	-0.13347	-0.12140	
37	37.00000	0.14400	66.96969	86.96854	31.67679	-20.51587	11.42902	11.16442	21.99906	-47.91804	-5.94952	-5.21371	-23.98186	-2.31517	-0.79632	10.26697	19.64232	-25.95236	-31.48356	-77.08572	-1.70430	16.49404	19.01255	0.39260	0.34320	0.02199	0.06560	
38	38.00000	0.14800	67.14565	87.03146	31.33927	-20.32712	11.31592	11.75544	22.10170	-48.49766	-5.93806	-5.12620	-23.98776	-2.26571	-0.80600	-8.67914	1.16923	72.00714	25.98599	-68.24809	-21.24921	19.06219	4.76760	0.39266	0.34272	0.09001	0.24660	
39	39.00000	0.15200	67.54748	87.17554	30.43828	-20.35720	12.04479	12.19727	22.25241	-49.04518	-5.86800	-5.15523	-23.96469	-2.26198	-0.75480	-19.66873	-18.08544	83.13666	125.47312	9.10898	1.63302	7.06277	-0.22101	0.39265	0.34231	0.13936	0.33166	
40	40.00000	0.15600	67.81494	88.03675	29.53929	-20.57913	13.07639	14.41447	22.57519	-50.94291	-5.93117	-5.12646	-23.92034	-2.28546	-0.82613	-31.33182	-24.54473	26.13354	219.11200	26.76215	33.12369	1.38476	-1.41756	0.39261	0.34176	0.19093	0.22308	
41	41.00000	0.16000	67.75330	88.92845	29.37964	-20.63491	13.25059	16.71184	23.03023	-52.94863	-5.86640	-5.17884	-23.87455	-2.29152	-0.71651	-35.45105	-17.07630	-40.81218	216.06680	30.38797	21.23648	6.61347	-3.62822	0.39254	0.34174	0.24625	0.00955	
42	42.00000	0.16400	67.49331	89.76529	29.73669	-20.71966	13.13502	18.83514	23.61089	-54.84175	-5.85109	-5.17113	-23.83556	-2.26174	-0.66509	-13.19361	-3.24823	-47.92596	161.09993	83.78040	11.54837	-3.75806	2.26104	0.39242	0.34185	0.28661	-0.15404	
43	43.00000	0.16800	67.36942	90.21691	30.25540	-20.94485	13.10189	20.15721	24.01293	-56.01543	-5.86094	-5.16510	-23.81563	-2.21230	-0.61382	-4.14159	11.42771	-15.10326	59.87285	58.61507	9.54440	-12.00181	-11.26576	0.39240	0.34206	0.23921	-0.27032	
44	44.00000	0.17200	67.37924	90.24403	30.97433	-20.64535	12.44794	20.47083	24.17095	-56.26122	-5.93104	-5.24175	-23.80408	-2.16292	-0.52740	-1.80355	22.77227	26.15326	-7.66015	3.54748	4.49286	-13.13767	-27.85446	0.39265	0.34227	0.11362	-0.28500	
45	45.00000	0.17600	67.58063	90.15558	31.17538	-20.56389	12.26981	20.25286	24.13547	-56.06696	-5.97107	-5.34778	-23.76625	-2.12368	-0.42085	4.60250	25.62904	56.35073	-10.97194	-30.99574	-8.28398	-4.89414	-26.11303	0.39296	0.34245	-0.01628	-0.18903	
46	46.00000	0.18000	67.83130	90.15527	31.01139	-20.37141	12.16556	19.72729	24.15583	-55.64901	-5.98292	-5.40938	-23.69552	-2.10881	-0.36953	25.44148	16.62740	62.22623	-6.25927	-93.94127	-21.03352	-1.92935	-10.23389	0.39314	0.34250	-0.02865	-0.04432	
47	47.00000	0.18400	68.08493	90.10344	30.48474	-20.10836	12.16637	19.18595	23.98468	-55.26177	-5.99498	-5.40812	-23.62505	-2.13425	-0.50776	12.44360	-2.10302	30.12763	-35.03025	-112.68593	-52.27785	-4.00428	0.74389	0.39308	0.34217	0.06270	0.08345	
48	48.00000	0.18800	68.07310	89.87299	30.30809	-19.96561	11.92430	17.59155	23.77446	-54.11450	-6.00676	-5.40647	-23.59085	-2.20828	-0.48284	-8.06916	-21.40221	-35.97324	-152.27823	-45.84447	-24.85420	-18.83902	-1.45409	0.39243	0.34198	0.02686	0.12834	
49	49.00000	0.19200	67.79587	88.87895	30.93269	-20.15641	11.37871	16.05911	23.26314	-52.59932	-6.11876	-5.43733	-23.60307	-2.30868	-0.58432	-23.27028	-33.26625	-85.36416	-252.72131	43.08776	18.08624	-12.93849	-9.01081	0.39168	0.34181	-0.08262	0.09699	
50	50.00000	0.19600	67.39217	87.85545	31.79490	-20.41778	10.87364	13.85581	22.62496	-50.53512	-6.08061	-5.49922	-23.62299	-2.40593	-0.54730	-46.73122	-37.70081	-93.20049	-273.04330	63.84730	20.81366	18.39696	-4.81591	0.39125	0.34145	-0.16084	0.05579	
51	51.00000	0.20000	67.05009	86.68914	32.17791	-20.43935	10.72223	12.25563	21.99574	-48.92409	-5.95587	-5.49893	-23.59103	-2.47635	-0.51885	-38.23582	-36.22463	-63.43935	-262.72864	19.71555	40.83841	44.85104	16.80062	0.39103	0.34120	-0.23938	0.04512	
52	52.00000	0.20400	66.88466	85.75153	32.03051	-20.18649	10.81081	11.80793	21.47880	-48.31329	-5.71628	-5.39478	-23.50196	-2.50002	-0.54242	-5.08403	-27.44446	-56.49002	-99.94863	40.34904	18.55877	52.11432	44.80304	0.39087	0.34098	-0.20759	0.14080	
53	53.00000	0.20800	66.60744	85.88963	31.67527	-20.24857	11.51678	11.98061	21.42038	-48.52079	-5.54287	-5.17275	-23.39479	-2.46930	-0.69914	23.52411	-10.03784	-32.49984	41.47296	48.61582	-3.00101	55.36132	57.45730	0.39053	0.34078	-0.14006	0.27991	
54	54.00000	0.21200	66.61979	86.08394	30.89393	-20.12847	12.26607	12.28774	21.43845	-48.78401	-5.29974	-4.95183	-23.32472	-2.39942	-0.80785	27.61533	9.87608	-17.89716	-12.17294	69.89640	37.57087	62.39358	58.40339	0.39015	0.34035	-0.15605	0.34164	
55	55.00000	0.21600	66.46307	85.79601	30.85366	-20.52987	12.84796	12.22224	21.23137	-48.44500	-5.10951	-4.69399	-23.30514	-2.32897	-0.84349	18.80105	19.86585	-44.14468	-42.99132	152.73286	37.75224	41.56602	62.04483	0.38972	0.33993	-0.06118	0.32976	
56	56.00000	0.22000	66.26644	85.73898	30.92680	-21.15247	13.45722	11.41312	21.24630	-47.66643	-5.06723	-4.42242	-23.30346	-2.29152	-0.80446	-2.19238	15.40536	20.75744	-0.59913	142.78903	-32.07811	5.10724	57.63282	0.38945	0.33972	0.19166	0.25000	
57	57.00000	0.22400	66.63226	85.79542	30.46789	-21.60465	14.34808	10.32479	21.48527	-46.93356	-5.16197	-4.19618	-23.29142	-2.29033	-0.71547	-15.47181	6.91608	45.04385	-15.19645	52.27663	4.57176	-22.29558	43.50723	0.38955	0.33972	0.24550	0.11040	
58	58.00000	0.22800	66.63614	85.61794	30.21254	-21.69271	14.53985	10.35206	21.59249	-46.64135	-5.28315	-4.05508	-23.27387	-2.30440	-0.64509	-26.37824	4.04417	-52.43058	-1.13092	-49.54279	55.55925	-12.36876	11.50753	0.38987	0.33976	0.19462	-0.03154	
59	59.00000	0.23200	66.21069	85.78304	30.43570	-21.46500	13.98144	10.69419	21.77783	-46.83227	-5.21977	-4.11973	-23.26000	-2.31466	-0.49881	-18.00977	5.10339	-46.97122	55.17583	-116.82787	37.12498	19.48152	-22.66700	0.39042	0.33968	0.11622	-0.11468	
60	60.00000	0.23600	66.25689	86.06020	30.56031	-21.03147	13.28185	11.04823	21.87962	-46.99083	-5.02127	-4.28214	-23.26285	-2.30724	-0.48107	8.37951	2.96117	-3.06363	76.89376	-145.96346	36.70678	46.39496	-39.91581	0.39047	0.33931	-0.02005	-0.12001	
61	61.00000	0.24000	66.18610	86.39628	30.89328	-20.58076	12.38618	11.67839	21.80020	-47.45201	-4.72522	-4.48690	-23.27990	-2.28067	-0.54085	15.68071	-5.43463	-32.48473	86.88208	-107.34682	7.16688	57.36516	-39.30402	0.39003	0.33866	-0.01587	-0.05231	
62	62.00000	0.24400	66.00068	86.75184	31.28826	-20.42988	11.74151	12.30330	21.80173	-48.09889	-4.47460	-4.61828	-23.29001	-2.24556	-0.63502	8.73956	-14.47505	-64.84975	79.08531	0.22109	-23.02584	36.28020	-20.50730	0.38945	0.33813	0.04059	0.00780	
63	63.00000	0.24800	65.67845	87.02853	31.98304	-20.63552	11.36674	12.92516	21.79937	-48.79380	-4.41146	-4.63514	-23.26887	-2.21841	-0.71202	-2.60466	-17.31464	-83.70798	48.52402	117.28959	-33.32360	-0.24657	0.94743	0.38912	0.33799	0.07663	0.03157	
64	64.00000	0.25200	65.34116	87.14002	32.47977	-21.05000	11.56438	13.32237	21.81668	-49.31161	-4.51161	-4.57762	-23.21681	-2.20446	-0.75205	-3.41073	-9.59630	-69.93081	9.78662	170.71985	-31.46353	-17.53008	15.90239	0.38913	0.33816	0.07541	0.01797	
65	65.00000	0.25600	65.12154	87.10683	32.96332	-21.39955	11.81763	13.44529	21.84514	-49.52838	-4.60970	-4.49554	-23.16646	-2.18646	-0.77573	12.22069	5.04635	-36.08163	2.71897	145.85706	-40.08432	-11.43501	21.13246	0.38930	0.33834	0.09649	0.00646	
66	66.00000	0.26000	65.05259	87.16174	32.92031	-21.53830	12.32022	12.99278	21.96037	-49.32656	-4.65207	-4.43174	-23.15162	-2.15369	-0.82140	23.53047	14.14917	26.73197	-19.05756	81.73159	-24.64747	2.50976	13.64338	0.38932	0.33848	0.09118	0.02101	
67	67.00000	0.26400	65.33905	86.95526	32.53493	-21.44981	12.86988	12.34659	21.96500	-48.70664	-4.62701	-4.42196	-23.17461	-2.13119	-0.84957	15.36055	11.76768	-3.03372	-46.74766	-26.36085	12.12761	20.73745	-0.71497	0.38921	0.33850	0.05915	-0.01829	
68	68.00000	0.26800	65.04595	86.78793	32.49688	-21.13541	12.50312	11.66625	21.93457	-47.99935	-4.52212	-4.45590	-23.21664	-2.13478	-0.84022	1.65724	5.88222	-90.69826	-37.44930	-138.58769	19.42928	33.27583	-15.43322	0.38911	0.33848	0.08600	-0.09109	
69	69.00000	0.27200	64.61926	86.65559	32.74511	-20.73750	11.56446	11.13408	21.86900	-47.42648	-4.38918	-4.54113	-23.24493	-2.13869	-0.80599	-3.69878	6.65340	-175.06448	-38.19562	-132.21638	5.31935	23.02482	-28.04475	0.38918	0.33847	0.13715	-0.05751	
70	70.00000	0.27600	63.64766	86.48241	33.71548	-20.52613	10.30412	10.84184	21.72186	-47.19178	-4.34502	-4.66339	-23.23374	-2.11275	-0.75794	-3.68206	12.43315	-157.05609	-38.20503	-110.23049	-34.04122	-5.23444	-32.95624	0.38939	0.33842	0.20948	0.03614	
