	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_007.c3d
7	7.00000	0.02400	87.24819	71.06693	6.11088	-16.51589	29.59919	-13.68672	19.38676	-29.02334	-10.82150	-7.96741	4.17336	1.88847	-1.21334	-0.99783	-16.30346	-80.48924	20.06405	77.81626	67.45810	7.59897	-14.77629	0.32605	0.38662	-0.10294	-0.61078	
8	8.00000	0.02800	86.76521	70.99774	6.09430	-16.49752	29.90356	-13.73927	19.29095	-28.90631	-10.84765	-7.91618	4.07765	2.16316	-1.46215	-7.15268	-19.49206	-23.91519	1.87975	7.73825	-22.08155	-29.84047	38.28228	0.32600	0.38665	-0.10770	-0.35121	
9	9.00000	0.03200	87.05862	71.08138	4.69258	-16.30778	31.02272	-13.46987	19.34623	-29.40451	-11.09456	-7.78794	4.01421	2.12148	-1.30679	-23.00865	6.02283	70.07772	43.33858	-69.88536	-20.56009	-37.07584	36.67258	0.32606	0.38653	-0.04599	-0.19397	
10	10.00000	0.03600	87.32742	71.35223	3.16423	-15.88296	32.15624	-11.92347	18.99262	-30.78469	-11.16475	-7.79879	4.14137	2.03152	-1.23524	-7.11186	2.22180	88.63501	57.63568	-63.09681	19.64079	1.73703	0.91532	0.32615	0.38666	0.02398	-0.06327	
11	11.00000	0.04000	87.76630	71.54154	3.23338	-15.82810	31.92024	-11.98515	18.84589	-30.65031	-11.08383	-7.96594	4.00205	2.06000	-1.23127	3.15541	-14.40285	79.18732	-25.06073	-29.02921	28.51883	11.36407	-1.07886	0.32619	0.38685	0.03885	0.06279	
12	12.00000	0.04400	87.96065	71.15613	3.13890	-15.82445	31.94830	-12.37206	18.72048	-30.13114	-11.07586	-7.98418	4.08872	2.08741	-1.38285	9.65334	-0.01271	65.31377	-57.88408	20.57288	-19.17471	28.33649	-12.37956	0.32660	0.38678	-0.05652	0.13445	
13	13.00000	0.04800	88.29523	71.07591	5.00440	-16.42587	30.38238	-13.55430	19.07251	-29.31823	-10.83760	-8.19678	3.94522	1.99958	-1.31305	14.85051	9.15142	66.57007	-51.15020	44.43680	-69.16550	38.91591	-33.73251	0.32655	0.38697	-0.18477	0.05086	
14	14.00000	0.05200	88.49005	70.74676	4.33448	-16.71574	31.15355	-13.83555	19.22061	-29.30051	-10.72791	-8.27941	4.07484	2.02787	-1.42973	27.68991	-19.90355	37.05655	-47.19394	20.89652	-52.26427	17.23873	-12.26268	0.32677	0.38699	-0.22753	-0.11065	
15	15.00000	0.05600	88.58900	70.70003	2.69378	-16.46502	32.76360	-13.47852	19.56066	-29.80723	-10.70545	-8.17517	4.17827	1.85761	-1.70419	1.94956	1.42107	51.14396	19.25854	-36.28657	-42.19018	-31.30175	-5.53949	0.32685	0.38714	-0.13951	-0.25021	
16	16.00000	0.06000	88.89912	70.89788	1.67148	-16.49732	33.41615	-13.95977	19.65151	-29.52046	-11.03496	-8.11170	3.97328	1.79905	-1.43449	-48.46873	16.26681	41.98322	97.73763	-117.52501	-36.60187	-43.90886	5.99239	0.32729	0.38723	0.04909	-0.26358	
17	17.00000	0.06400	88.92245	71.48186	0.08013	-16.26696	34.32845	-13.87995	19.85135	-29.72167	-11.05641	-7.96578	3.91628	1.92603	-1.18635	-42.35649	3.57351	0.22907	67.81979	-174.57089	-70.39272	-14.01472	19.01790	0.32755	0.38765	0.11601	-0.15939	
18	18.00000	0.06800	88.90034	71.44477	-0.68762	-16.04262	34.28393	-15.09644	19.95324	-29.01582	-11.11508	-7.85216	3.81165	1.96264	-1.06824	-4.75451	7.55632	-4.24070	-2.39454	-147.14548	-117.62845	0.53256	0.46589	0.32789	0.38776	0.03517	-0.10177	
19	19.00000	0.07200	88.88857	71.46236	-2.12881	-15.92064	35.27380	-15.45462	20.00236	-29.18219	-11.02641	-7.88366	4.03784	2.00114	-1.10010	14.67688	-3.86306	-43.70861	-43.67363	-54.31044	-131.45222	26.20831	-21.22432	0.32790	0.38767	-0.01144	-0.09429	
20	20.00000	0.07600	88.55085	71.09724	-0.39616	-15.97912	33.56888	-18.03605	20.48523	-27.30836	-10.87317	-7.96698	3.86600	2.01721	-1.21938	17.00562	-5.58274	-44.70086	-41.85119	-6.45632	-74.67480	12.07999	-31.25403	0.32785	0.38764	0.02200	-0.09046	
21	21.00000	0.08000	88.53104	71.11388	0.68005	-16.24303	32.52211	-19.20717	20.76079	-26.26063	-10.89647	-8.09910	3.81646	2.09008	-1.26866	6.78603	-20.00698	-34.69152	-1.27213	12.88824	47.54171	-9.25469	-26.15238	0.32777	0.38771	-0.03445	-0.12772	
22	22.00000	0.08400	88.27324	71.08579	1.10676	-16.11742	32.22826	-18.60935	20.66544	-26.39146	-10.91062	-8.17897	3.84466	2.00651	-1.42500	-17.68708	-21.25621	-47.62483	-54.27278	27.23316	90.88202	-34.33008	-14.75363	0.32767	0.38789	-0.19648	-0.24663	
23	23.00000	0.08800	88.15196	70.67958	0.80193	-16.28140	32.62285	-17.90692	20.24935	-26.75052	-11.18433	-8.22611	3.93773	1.93679	-1.30018	-23.36695	-21.89396	-37.79684	-60.90665	33.22121	123.79736	-44.17752	-18.16018	0.32754	0.38767	-0.18311	-0.33387	
24	24.00000	0.09200	87.96947	70.60014	0.62866	-16.29918	32.95268	-16.49688	19.73002	-27.38574	-11.30787	-8.29649	3.91447	1.95515	-1.42364	-25.97180	-28.07688	-20.86308	-47.50753	34.69896	128.29106	-27.91509	-19.80933	0.32717	0.38718	-0.02390	-0.32036	
25	25.00000	0.09600	87.98579	70.29716	0.61552	-16.37328	33.07951	-15.97458	19.50780	-27.54032	-11.40712	-8.34836	3.92081	1.83992	-1.32555	-51.27291	-22.25653	28.18349	21.71532	27.38907	108.26369	-38.93982	-9.64554	0.32719	0.38705	0.16467	-0.26751	
26	26.00000	0.10000	88.19486	70.77777	1.06549	-16.67111	32.75287	-15.33690	19.36087	-27.61474	-11.65328	-8.32230	3.75360	2.05142	-1.19554	-44.44401	-29.91084	44.82467	86.11149	-6.82824	97.51057	-18.37159	-0.09624	0.32699	0.38668	0.24403	-0.16086	
27	27.00000	0.10400	88.34749	70.98035	-0.21986	-16.52704	33.82512	-14.51029	19.32816	-28.14115	-11.58244	-8.30235	3.87589	2.13512	-1.21368	-1.24467	-10.64137	47.31921	86.34325	-67.81889	12.58024	27.82294	-6.59919	0.32716	0.38690	0.14953	-0.02387	
28	28.00000	0.10800	88.57343	71.45482	-1.02644	-16.31492	34.21648	-14.50303	19.58066	-28.30065	-11.40693	-8.38214	3.75437	2.12048	-1.26051	14.63307	-4.21284	45.16502	126.91105	-59.93184	-63.92140	33.19951	-5.97094	0.32721	0.38744	-0.01048	0.11002	
29	29.00000	0.11200	88.70649	71.99251	-0.12275	-16.27036	33.25189	-15.40555	19.91001	-27.80960	-11.32612	-8.40224	3.43481	2.21767	-1.32915	0.90002	23.92149	1.55715	79.38042	-64.33864	-80.77763	-0.19307	23.66697	0.32711	0.38766	-0.19879	0.11323	
30	30.00000	0.11600	88.58670	72.08936	-1.03125	-15.86198	33.70676	-14.46227	19.64179	-28.98497	-11.45801	-8.28456	3.44886	2.01091	-1.05673	-12.63544	24.12218	-38.61506	-32.15941	-61.20005	-60.48440	-9.96738	43.69006	0.32721	0.38762	-0.30611	-0.02602	
31	31.00000	0.12000	88.39769	71.73680	-2.17426	-15.64021	34.73459	-13.69993	19.28199	-29.89919	-11.45377	-8.14347	3.65334	1.99882	-1.05203	-0.66062	-11.73217	-29.98931	-77.29409	-8.92068	-19.66433	-3.52202	18.03840	0.32733	0.38736	-0.20047	-0.18131	
32	32.00000	0.12400	88.34672	71.45985	-1.53602	-15.79206	34.12135	-13.97103	19.05310	-29.60567	-11.43177	-8.22140	3.55618	2.00820	-1.16247	-6.19922	-25.53347	-0.83369	-41.67871	5.15703	65.63802	-12.78756	11.86879	0.32736	0.38729	-0.01850	-0.29291	
33	33.00000	0.12800	88.39152	71.39079	-1.78959	-15.83418	34.40533	-13.56727	18.71640	-29.50046	-11.46478	-8.12767	3.46409	2.15380	-1.20354	-22.25883	-19.84727	26.59309	16.29445	-2.61110	116.14911	-26.38646	48.47669	0.32730	0.38729	0.09724	-0.22970	
34	34.00000	0.13200	88.55900	71.58524	-2.45640	-15.87758	34.98634	-12.40365	18.55372	-30.16097	-11.66844	-7.84955	3.53997	2.12417	-1.15021	-8.15976	-2.64734	37.32626	18.96060	-13.67657	60.13280	-20.24786	35.99754	0.32766	0.38710	0.04592	-0.04460	
35	35.00000	0.13600	88.69023	71.54591	-3.17679	-15.85199	35.62939	-12.31534	18.54277	-30.20668	-11.63462	-7.82921	3.50481	2.33906	-1.16762	-6.69850	-14.98676	19.43242	-24.05361	-5.45718	-43.43431	17.86106	7.94402	0.32765	0.38727	-0.13876	0.15789	
36	36.00000	0.14000	88.71432	71.39974	-2.75253	-15.74394	35.22736	-13.07991	18.82148	-29.86802	-11.50254	-7.80210	3.38291	2.46715	-1.21204	-8.60290	-10.10294	4.84174	-17.48493	-28.38616	-47.10637	22.08778	-7.07793	0.32780	0.38740	-0.21522	0.29773	
37	37.00000	0.14400	88.73021	71.40318	-2.49534	-15.53749	34.74613	-12.50616	18.78648	-30.40218	-11.44341	-7.90513	3.33488	2.48970	-1.17107	-2.47141	2.08576	-30.36317	-14.33621	-16.57512	3.48392	17.20414	-35.67493	0.32759	0.38757	-0.17779	0.27937	
38	38.00000	0.14800	88.46838	71.28506	-0.72128	-15.84925	33.13907	-11.93838	18.46584	-30.92132	-11.33339	-8.09641	3.39501	2.69473	-1.16578	-0.18655	-10.60648	-38.04853	-59.14550	36.88507	27.94371	13.30936	-44.41079	0.32735	0.38776	-0.11440	0.09751	
39	39.00000	0.15200	88.42599	70.92859	0.63599	-16.07537	32.02528	-11.73771	18.34931	-30.90578	-11.33353	-8.24986	3.44300	2.50534	-1.25611	-6.25228	-6.09749	-19.24559	-48.48108	32.24725	56.59237	-18.96054	-50.65329	0.32743	0.38783	0.00295	-0.13171	
40	40.00000	0.15600	88.31340	70.89325	3.57967	-16.52423	29.26590	-13.81596	18.42128	-28.68627	-11.49795	-8.45459	2.97617	2.44796	-1.14345	-8.37025	-0.92971	-15.33096	7.53713	9.97394	24.74683	-52.65112	-43.40281	0.32744	0.38811	0.12872	-0.23771	
41	41.00000	0.16000	88.30607	70.99176	2.72040	-16.34899	30.10537	-14.76299	18.62209	-27.83681	-11.77328	-8.51267	3.11271	2.41574	-1.17625	3.86625	-21.66617	-2.49561	66.55058	-5.40903	-4.84945	-67.58665	-11.51216	0.32754	0.38821	0.23906	-0.21925	
42	42.00000	0.16400	88.29406	71.42547	0.13899	-15.89350	32.52526	-14.57553	18.82739	-28.00421	-12.10561	-8.45230	3.40705	2.48201	-1.37498	11.65246	-15.95127	30.28650	108.32378	-51.60600	76.78458	-33.15894	9.07642	0.32785	0.38796	0.38280	-0.13694	
43	43.00000	0.16800	88.54836	71.86851	-2.53556	-15.33831	34.75050	-13.89735	18.63319	-28.04144	-12.08133	-8.38888	3.47628	2.43707	-1.41232	13.60300	-17.18718	54.91431	103.65003	-74.54230	137.80916	17.01280	-0.80704	0.32769	0.38806	0.39567	-0.01763	
44	44.00000	0.17200	88.73346	72.24726	-3.36657	-14.98314	35.30744	-13.56209	18.67188	-27.86177	-11.93093	-8.48892	3.39816	2.34314	-1.61072	9.33163	-18.11931	76.74210	96.31384	-98.44500	121.81342	39.34041	-6.55152	0.32727	0.38783	0.15775	0.05913	
45	45.00000	0.17600	89.16064	72.63738	-4.72904	-14.73530	36.08229	-11.92847	18.45185	-28.93301	-11.71788	-8.54257	3.33201	2.26255	-1.62154	-17.98078	-9.79297	107.20387	70.61568	-114.63596	113.29580	31.01717	35.99644	0.32715	0.38784	-0.12939	0.03668	
46	46.00000	0.18000	89.59151	72.80982	-5.65778	-14.72281	36.60553	-9.82170	18.03769	-30.50411	-11.71633	-8.29194	3.37892	2.20998	-1.54011	-27.06603	-5.96166	69.37741	10.29483	-57.09346	52.96215	3.96991	40.60661	0.32725	0.38779	-0.30270	-0.03336	
47	47.00000	0.18400	89.71506	72.71442	-5.05834	-14.94709	35.94455	-9.23513	17.81914	-31.06898	-11.69525	-8.28505	3.37431	2.27904	-1.45071	10.14299	2.65100	15.71749	-40.76495	-21.52597	-31.45376	6.45268	-6.29032	0.32719	0.38787	-0.29796	-0.09817	
48	48.00000	0.18800	89.71738	72.48421	-5.73115	-14.81620	36.50404	-9.36395	17.94062	-31.19114	-11.57825	-8.38579	3.43129	2.20096	-1.58587	7.39006	-19.68089	-12.20547	-34.94370	14.05306	-26.87729	-13.26070	-8.74514	0.32711	0.38830	-0.11906	-0.11776	
49	49.00000	0.19200	89.61550	72.43136	-6.38758	-14.88261	37.34091	-9.52111	17.81693	-31.01163	-11.81132	-8.30912	3.51087	2.51470	-1.66161	-10.60247	-18.85705	-18.54492	-63.96894	64.00138	13.11679	2.89656	-23.84002	0.32732	0.38835	0.14713	-0.11403	
50	50.00000	0.19600	89.56042	71.96786	-6.13780	-14.82821	37.40952	-11.23795	18.00749	-29.30482	-11.53701	-8.48070	3.39699	2.33313	-1.65368	4.83054	-0.98762	-33.15862	-106.71351	66.04575	0.60250	23.41304	-24.06825	0.32742	0.38863	0.32146	-0.06091	
51	51.00000	0.20000	89.35270	71.58172	-5.51791	-14.96552	37.02930	-13.50137	18.11928	-27.21769	-11.58291	-8.39803	3.20065	2.55124	-1.70908	-2.94018	14.24614	11.55080	-119.20765	33.96329	-36.10250	2.72033	4.34062	0.32791	0.38849	0.29586	0.05834	
52	52.00000	0.20400	89.65311	71.01596	-4.98840	-15.20668	36.57034	-15.43131	18.09237	-25.61132	-11.58549	-8.34756	3.03861	2.47658	-1.52279	-11.29260	19.69583	22.71495	-87.60880	15.60150	-118.47291	-4.55760	1.77229	0.32828	0.38852	0.13978	0.22367	
53	53.00000	0.20800	89.53567	70.87551	-2.73476	-15.43690	34.47148	-16.39135	18.43737	-25.41765	-11.64285	-8.32115	3.14607	2.42682	-1.47772	-15.77371	-4.58961	-17.68791	28.95747	-33.89943	-128.33542	-15.29128	-9.63034	0.32833	0.38825	-0.03888	0.32581	
54	54.00000	0.21200	89.50938	71.25898	-1.57291	-15.37459	33.00733	-15.34817	18.39410	-26.71559	-11.65860	-8.40726	3.38981	2.46139	-1.45232	-21.48303	4.83955	36.88103	89.89594	-116.28555	-106.84162	2.74150	-10.69602	0.32814	0.38848	-0.17279	0.19198	
55	55.00000	0.21600	89.83072	71.58883	-0.28189	-15.36478	31.17534	-16.06339	18.86403	-26.58409	-11.59269	-8.44086	3.24447	2.32489	-1.26410	-31.91033	13.01556	61.73719	15.67902	-125.07557	-107.80279	12.21250	-3.96830	0.32799	0.38849	-0.18263	-0.02989	
56	56.00000	0.22000	90.00639	71.38928	0.15959	-15.32359	30.33662	-17.96684	19.35096	-25.10243	-11.54707	-8.51854	3.05398	2.28164	-1.07134	-9.13053	-30.09249	30.44118	-49.51807	-56.92983	-21.71983	18.65278	17.24693	0.32768	0.38856	-0.07399	-0.14588	
57	57.00000	0.22400	90.07450	71.18664	-2.50792	-14.92479	32.86797	-17.88647	19.39214	-25.03497	-11.50180	-8.40681	3.21546	2.43188	-1.42929	15.67947	-28.60666	32.30817	-22.40436	-8.97332	43.05512	27.76866	51.90253	0.32784	0.38840	0.01705	-0.10357	
58	58.00000	0.22800	90.26456	71.19907	-4.87925	-14.75049	35.13435	-16.98437	19.24645	-25.68466	-11.34086	-8.21415	3.36938	2.43341	-1.44726	5.07001	3.94229	-19.70120	-25.47723	-22.23759	38.03149	4.24489	36.01068	0.32780	0.38821	0.03351	0.15613	
59	59.00000	0.23200	89.91757	70.99516	-3.33682	-14.70128	33.49016	-17.27103	19.14849	-25.31147	-11.42988	-8.19823	3.24849	2.51625	-1.44988	-4.04097	-4.39928	-95.31133	-15.38637	-21.21296	36.30282	-21.19040	23.61884	0.32776	0.38791	0.00826	0.52479	
60	60.00000	0.23600	89.50201	71.07258	-1.60932	-14.66193	31.80145	-15.93532	18.79085	-26.38632	-11.54564	-8.04703	3.43986	2.57136	-1.46872	-0.47216	-3.59150	-69.51922	30.46334	-22.45070	76.05642	-7.72363	14.94308	0.32787	0.38764	0.09736	0.69369	
61	61.00000	0.24000	89.36111	71.23686	2.28084	-14.70338	27.87489	-16.62417	18.68617	-25.31451	-11.52235	-8.05915	3.03520	2.54802	-1.48160	-5.55153	-10.72315	-0.60563	74.20482	-7.73727	109.37782	5.96293	-28.17725	0.32797	0.38748	0.22165	0.54953	
62	62.00000	0.24400	89.49698	71.66788	3.75257	-14.62210	26.55409	-16.56050	18.60649	-24.91883	-11.50097	-8.23452	2.87259	2.59120	-1.49890	-19.29513	-12.55776	109.91613	91.16343	33.42348	91.10871	6.05511	-15.67042	0.32821	0.38778	0.30454	0.19625	
63	63.00000	0.24800	90.24053	71.97268	1.38433	-14.57681	29.01077	-15.73121	18.60549	-25.43168	-11.46001	-8.15542	3.11578	2.45856	-1.42951	-10.77231	-1.49182	169.15002	78.75611	11.21551	31.59206	0.06908	-3.19898	0.32832	0.38803	0.33670	-0.19496	
64	64.00000	0.25200	90.84853	72.27889	-0.49702	-14.60700	30.75470	-16.79457	18.96669	-24.44473	-11.45111	-8.21230	2.92514	2.51720	-1.42283	-0.17724	3.76825	134.88937	55.64670	-47.17086	10.03594	-29.97545	-20.07453	0.32867	0.38843	0.25916	-0.44779	
65	65.00000	0.25600	91.31649	72.42193	-3.51881	-14.76623	33.37812	-16.50130	18.86096	-24.62259	-11.62589	-8.25686	3.05518	2.56075	-1.39565	9.16513	5.29771	55.26246	-0.49484	-71.65513	-25.13208	-46.42093	-2.90698	0.32869	0.38845	0.09960	-0.50107	
66	66.00000	0.26000	91.29145	72.28223	-2.57205	-15.11576	32.19127	-17.74784	19.17239	-23.74447	-11.79781	-8.16753	2.84800	2.56259	-1.45385	9.06139	8.07457	-56.65350	-33.61316	-59.83289	-68.71400	-16.29092	13.76311	0.32888	0.38831	-0.07435	-0.30201	
67	67.00000	0.26400	90.86325	72.14622	-2.04498	-15.31636	31.47873	-16.75450	18.97855	-24.93265	-11.76003	-8.04578	3.12378	2.63804	-1.41461	-17.35987	12.36375	-145.35170	-68.70982	-12.35173	-58.76811	-17.51118	27.68228	0.32905	0.38840	-0.13886	0.03836	
68	68.00000	0.26800	90.12838	71.73328	1.36750	-15.35009	28.29256	-17.53694	19.08567	-24.41368	-11.94558	-7.81532	3.05243	2.59591	-1.22568	-13.82984	2.14576	-162.51143	-68.80939	78.52692	-20.25949	-22.32090	33.84364	0.32898	0.38832	-0.10098	0.25862	
69	69.00000	0.27200	89.56002	71.59499	3.36578	-15.00531	26.88823	-16.84072	18.94491	-25.01330	-12.00284	-7.63415	3.23262	2.44246	-1.29444	10.27864	-20.21080	-125.67432	19.07435	148.48692	0.91729	39.39098	3.52817	0.32920	0.38817	-0.08354	0.24585	
70	70.00000	0.27600	89.12127	71.87792	5.65242	-14.99193	25.34635	-17.34407	18.99950	-24.58890	-11.64652	-7.74593	3.09033	2.67597	-1.46539	11.78939	-21.85278	-62.01727	21.37117	149.29088	-23.17155	37.59922	-33.47139	0.32884	0.38832	-0.11548	0.08399	
71	71.00000	0.28000	89.06454	71.76633	6.17985	-14.79631	25.36311	-18.00821	19.03478	-24.09575	-11.68852	-7.97274	3.01760	2.61633	-1.54449	-5.49513	1.56124	31.07191	-20.35086	78.28680	-18.46486	-8.34375	-58.95945	0.32867	0.38815	-0.13663	-0.02172	
72	72.00000	0.28400	89.37595	71.71766	5.76474	-14.72751	25.86472	-18.40039	18.92193	-23.73834	-11.75013	-8.33899	2.87039	2.51970	-1.39271	-10.25615	-3.70187	33.50635	-16.79073	-26.71756	-16.51548	-12.78862	-53.72020	0.32839	0.38829	-0.12885	0.03102	
