	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Ujeong_006.c3d
7	7.00000	0.02400	98.82887	86.85791	-34.96008	-17.26058	64.30196	2.58692	20.17282	-39.50858	-8.52418	-10.93304	9.78538	0.84511	-1.56658	-1.61265	-16.41980	35.30447	121.28970	-83.51537	59.22849	29.97046	28.14296	0.43562	0.43547	-0.07865	-0.01047	
8	8.00000	0.02800	99.39113	87.62574	-37.47405	-17.78656	66.73124	6.98330	19.90976	-43.21817	-8.37639	-10.79739	10.22820	0.81166	-1.77924	6.54951	-14.01496	106.53548	110.80840	-47.17492	22.45751	16.71266	35.90111	0.43560	0.43518	-0.03668	-0.36605	
9	9.00000	0.03200	99.67948	87.74359	-37.62173	-18.20092	66.46181	5.84570	19.91850	-42.39341	-8.40755	-10.58404	9.99498	0.95144	-1.73476	5.31167	8.85618	87.08147	-3.70568	-95.51839	-45.03176	9.26111	19.24707	0.43572	0.43485	0.00184	-0.40306	
10	10.00000	0.03600	100.09303	87.59512	-38.06750	-18.63338	66.53069	5.17689	19.79307	-41.88038	-8.31629	-10.58228	9.88218	1.07188	-1.74373	-8.40727	-11.99682	106.10497	-57.33559	-85.80719	-12.59239	21.10407	-10.44471	0.43571	0.43476	0.02318	-0.16092	
11	11.00000	0.04000	100.52924	87.28482	-37.98068	-18.83378	66.11652	4.28098	19.67294	-41.02202	-8.24079	-10.62577	9.74866	1.13628	-1.75770	-1.75516	-22.53139	131.84219	-56.45910	-71.14716	23.07281	11.28939	-11.85746	0.43549	0.43478	0.04291	0.09479	
12	12.00000	0.04400	101.14809	87.14590	-38.02819	-19.00919	65.92484	4.46398	19.59967	-41.02522	-8.21412	-10.66432	9.77402	1.04613	-1.90776	2.98423	-7.31120	98.94174	-39.66297	-58.77723	-13.80944	5.79768	-11.31505	0.43540	0.43477	0.03383	0.24739	
13	13.00000	0.04800	101.32382	86.96391	-37.01884	-18.80321	64.73664	2.67444	19.91081	-39.61981	-8.17528	-10.72357	9.64996	0.95601	-1.83790	-18.66033	20.09668	14.37384	-45.70790	-78.14175	-74.78606	13.64529	-17.02947	0.43525	0.43470	0.02507	0.32951	
14	14.00000	0.05200	101.26393	86.77954	-36.85942	-18.56450	64.19475	1.72009	19.96760	-39.04217	-8.08840	-10.80826	9.65351	0.97173	-1.59474	-26.37619	27.74350	-27.85452	-28.19969	-80.81126	-79.34106	-3.49500	-6.04851	0.43514	0.43482	0.00219	0.23956	
15	15.00000	0.05600	101.10121	86.73743	-37.16374	-18.50299	64.22771	1.57082	20.07031	-39.21697	-8.19100	-10.76137	9.76739	1.01395	-1.40730	-20.95014	-25.67181	-75.04452	-19.30770	93.31413	-21.05062	-35.11260	10.43170	0.43534	0.43472	-0.05732	-0.22991	
16	16.00000	0.06000	100.65906	86.62695	-36.28309	-18.25069	64.39398	1.11498	20.06985	-38.64242	-8.36174	-10.69637	9.58189	0.98504	-1.63099	-17.48201	-4.92480	-151.30293	-2.09644	178.51559	-21.78510	-36.59095	19.48546	0.43554	0.43473	-0.07517	-0.67300	
17	17.00000	0.06400	99.89065	86.71780	-36.48590	-18.29533	65.01278	1.64321	19.98044	-39.45947	-8.48078	-10.58507	9.73421	1.05909	-1.30318	-11.83649	15.68287	-147.32101	36.25690	153.80666	5.67699	-28.61484	21.37921	0.43608	0.43480	-0.07392	-0.76615	
18	18.00000	0.06800	99.48054	86.92032	-35.54536	-18.25739	64.92348	2.31628	19.90338	-39.72577	-8.59170	-10.54601	9.61722	1.07011	-1.40812	-8.67469	-38.17241	-81.66299	43.83782	111.45656	106.73323	-22.22394	0.61128	0.43655	0.43517	-0.06115	-0.50094	
19	19.00000	0.07200	99.25566	87.07062	-36.03200	-18.18244	65.47385	3.76453	19.74464	-40.60039	-8.66343	-10.64925	9.66746	1.08727	-1.53628	-11.83795	-36.19193	-26.34391	57.18945	-29.94555	107.82495	-14.50561	-17.00164	0.43658	0.43540	-0.07765	-0.06415	
20	20.00000	0.07600	99.27891	87.37788	-36.43965	-17.93775	65.53415	4.63746	19.73693	-41.04782	-8.71526	-10.76585	9.52652	1.08004	-1.60193	-15.66832	-28.52500	25.63995	57.39504	-89.93188	79.10734	-11.21577	-19.57486	0.43663	0.43570	-0.07294	0.20291	
21	21.00000	0.08000	99.46049	87.52906	-37.58625	-18.04336	66.23164	6.62444	19.43594	-42.66032	-8.76157	-10.87479	9.77698	1.20456	-1.64339	-9.74109	-31.88024	81.33053	75.00544	-67.54070	56.45252	-3.72566	-18.82978	0.43654	0.43590	-0.01134	0.37624	
22	22.00000	0.08400	99.93957	87.98050	-37.64574	-18.06225	66.14188	8.31048	19.56744	-44.05704	-8.75294	-10.96193	9.95663	1.07523	-1.79079	-3.28491	-26.47017	66.15051	-6.70207	-96.08982	-25.21832	5.55624	-8.27587	0.43625	0.43597	0.02589	0.56074	
23	23.00000	0.08800	99.98492	87.50443	-35.06907	-17.64861	63.06739	4.42360	19.77087	-40.79031	-8.72453	-10.95125	9.55098	1.11202	-1.82899	4.31358	3.46104	23.21282	-99.44286	-225.25008	-122.80766	16.36209	4.40409	0.43603	0.43582	-0.04119	0.78174	
24	24.00000	0.09200	100.11479	87.18140	-35.09210	-17.43892	61.91189	2.43788	19.90875	-39.50998	-8.62983	-10.89207	9.53525	1.29579	-1.79257	16.99696	19.66769	33.56803	-89.43481	-251.56664	-145.14758	35.35147	16.78904	0.43582	0.43568	-0.18837	0.87522	
25	25.00000	0.09600	100.26029	86.78895	-34.13760	-17.27733	60.16423	1.39936	20.08274	-39.10954	-8.44553	-10.75012	9.65237	1.25703	-1.81033	12.90254	-10.64698	17.34266	-96.61787	-170.27068	-79.88124	40.07285	37.30811	0.43597	0.43563	-0.23696	0.71147	
26	26.00000	0.10000	100.25288	86.41916	-35.05566	-17.19181	60.51597	1.97166	20.06201	-39.71077	-8.30522	-10.52688	9.96959	1.27096	-1.98871	0.92500	-14.23890	1.65550	-39.28604	-98.91462	4.94345	9.00242	29.50867	0.43640	0.43576	-0.16941	0.30575	
27	27.00000	0.10400	100.28707	86.48213	-34.54370	-17.11743	59.76100	1.87970	20.14324	-39.52100	-8.36139	-10.48611	9.82457	1.20465	-1.93410	-5.14359	-14.02729	3.38813	0.77244	-13.27024	56.95152	-10.95595	12.61414	0.43661	0.43594	-0.05600	-0.17183	
28	28.00000	0.10800	100.28227	86.42999	-35.37167	-17.39154	60.71125	2.69441	20.14535	-39.93369	-8.37822	-10.44858	9.94792	1.17693	-2.05503	-16.20542	-1.92535	22.58119	37.51008	43.07885	57.53917	-10.36606	15.03117	0.43709	0.43613	0.01761	-0.50098	
29	29.00000	0.11200	100.47402	86.78178	-35.69680	-17.71242	61.20586	2.92112	20.12610	-40.03891	-8.43160	-10.41331	9.82426	1.24221	-1.81266	-31.05684	18.80397	-8.06220	60.47836	71.66592	24.37914	-16.51835	1.28178	0.43757	0.43626	0.01006	-0.57767	
30	30.00000	0.11600	100.21970	86.91470	-35.23367	-17.76287	61.15387	2.94239	19.99449	-39.97129	-8.50218	-10.47419	9.74873	1.34087	-1.64521	-34.14374	-25.59275	-73.64151	60.39188	146.36432	33.93145	-10.87518	-23.67308	0.43769	0.43631	-0.07625	-0.37810	
31	31.00000	0.12000	99.89293	87.26776	-32.38825	-17.34284	59.22168	2.80904	19.96647	-39.66239	-8.51547	-10.61316	9.38277	1.31357	-1.73336	-32.02196	-31.76597	-109.62965	60.05481	110.18243	-20.51601	6.30360	-25.37488	0.43738	0.43631	-0.23545	0.00960	
32	32.00000	0.12400	99.32842	87.39810	-31.76705	-16.94683	58.73253	3.04968	20.11320	-40.23649	-8.45341	-10.67256	9.38754	1.43442	-1.63748	-26.58380	-32.99395	-160.61630	8.06754	20.23800	-36.32824	27.15750	2.97008	0.43707	0.43626	-0.27569	0.42859	
33	33.00000	0.12800	98.60550	87.33094	-30.44121	-16.04923	57.51868	3.18780	20.10314	-40.30854	-8.30289	-10.58765	9.30029	1.44730	-1.78284	-2.49637	-23.17171	-134.56660	-45.02059	-24.00989	-26.47069	45.33566	26.29713	0.43709	0.43623	-0.17888	0.58146	
34	34.00000	0.13200	98.25214	87.03790	-29.42273	-15.70077	56.28838	2.82666	20.03086	-40.23851	-8.09688	-10.47116	9.41202	1.58898	-1.80414	22.62463	-35.46231	-45.40021	-63.19369	-50.27480	-14.10153	33.84441	17.28511	0.43707	0.43611	-0.08018	0.54393	
35	35.00000	0.13600	98.24943	86.82520	-29.07354	-15.42239	55.80086	2.69480	20.12906	-39.95834	-8.03807	-10.45863	9.46120	1.66673	-2.25312	28.96709	-48.88123	-14.79650	1.09619	-36.18487	20.12038	20.85455	9.83492	0.43684	0.43604	-0.04295	0.35704	
36	36.00000	0.14000	98.12646	87.04561	-29.15881	-15.25454	55.74452	3.17648	20.35417	-40.40513	-7.93017	-10.39012	9.52804	1.65530	-2.43206	13.48989	-13.31647	9.14592	48.72300	-12.89985	17.04322	22.49068	14.37363	0.43695	0.43613	-0.08955	0.01572	
37	37.00000	0.14400	98.32574	87.21416	-28.19617	-15.62309	54.85152	3.55515	20.26113	-40.62904	-7.85452	-10.33436	9.44776	1.83111	-2.46788	-0.71792	-3.40255	75.10587	-2.21449	34.69666	25.00564	3.18582	17.86948	0.43686	0.43623	-0.12417	-0.32801	
38	38.00000	0.14800	98.73296	87.02883	-27.49070	-15.92787	54.41371	2.64452	20.37584	-39.70671	-7.90420	-10.23993	9.17828	1.60060	-2.44543	-15.39072	2.67061	113.95052	-76.64105	54.40195	-1.33508	4.78133	20.40912	0.43696	0.43617	-0.11594	-0.55515	
39	39.00000	0.15200	99.24159	86.60097	-28.67541	-16.39488	55.74554	1.92055	20.39914	-39.10726	-7.82390	-10.17636	9.28468	1.48381	-2.31858	-32.23369	5.14892	94.91600	-47.01120	99.03162	1.96613	20.15926	17.07821	0.43707	0.43617	-0.07675	-0.77276	
40	40.00000	0.15600	99.46729	86.64898	-31.52875	-16.71918	59.07722	3.01208	20.33250	-40.03564	-7.75346	-10.12082	9.50118	1.31105	-2.15100	-16.28396	27.87004	-19.56242	-1.10978	136.44382	-1.36115	5.74131	40.11928	0.43729	0.43614	-0.04982	-0.85658	
41	41.00000	0.16000	99.06581	86.59048	-31.34495	-16.81248	59.39568	2.77352	20.26117	-39.91833	-7.77685	-9.87150	9.48110	1.31944	-1.96710	-17.66043	25.02647	-115.80511	26.39985	111.65659	3.59996	8.24010	31.24668	0.43782	0.43603	-0.06087	-0.51225	
42	42.00000	0.16400	98.55818	86.86353	-31.62928	-16.64075	60.06675	4.54106	19.99671	-41.44299	-7.66946	-9.87025	9.58821	1.43265	-1.81012	-15.12707	3.15435	-152.54666	31.28411	51.61511	-16.50611	14.56916	17.14156	0.43759	0.43620	-0.11689	-0.04887	
43	43.00000	0.16800	97.84701	86.82312	-30.09148	-16.14159	58.60555	3.83708	20.08403	-41.04906	-7.63277	-9.71348	9.40755	1.55575	-1.81955	-16.18638	-20.08515	-123.04683	5.11805	51.88594	-19.31496	6.73007	19.39087	0.43778	0.43617	-0.17174	0.10253	
44	44.00000	0.17200	97.57856	86.91468	-29.60321	-16.08992	58.53584	5.55940	20.00229	-42.55339	-7.59803	-9.68589	9.55402	1.56229	-1.84081	-33.15529	-34.77141	-45.67888	-27.72199	52.72982	-4.22535	-6.23806	14.77382	0.43764	0.43641	-0.18089	-0.01650	
45	45.00000	0.17600	97.46905	86.59259	-28.09206	-16.06935	57.10576	4.33590	19.92271	-41.55096	-7.68725	-9.57175	9.28909	1.64526	-1.83001	-21.33295	-29.49241	17.69417	-41.48857	11.67112	-29.86752	-25.57687	21.45814	0.43788	0.43663	-0.19663	-0.05808	
46	46.00000	0.18000	97.71249	86.58428	-29.18047	-16.22237	58.22271	5.14560	20.00124	-42.40349	-7.82585	-9.50440	9.45106	1.61729	-1.90441	-17.48994	-24.38197	45.87373	-7.91667	-41.45803	-68.89851	-21.27219	0.85383	0.43830	0.43688	-0.21653	0.05705	
47	47.00000	0.18400	97.82822	86.53568	-30.12630	-16.25739	58.72636	3.88945	20.26421	-41.68402	-7.88152	-9.56971	9.49645	1.80829	-1.88852	-15.31459	-20.91078	62.98003	38.63795	-85.42608	-16.41760	-11.58645	-20.78008	0.43860	0.43710	-0.12515	0.17290	
48	48.00000	0.18800	98.21661	86.87070	-29.78251	-16.22966	58.11778	4.09379	20.33696	-41.54683	-7.92726	-9.68190	9.32490	1.74955	-1.94689	-9.29415	-3.19548	89.15981	72.47525	-66.65971	88.87754	-2.03328	-37.10892	0.43855	0.43727	0.04899	0.11028	
49	49.00000	0.19200	98.53828	87.11218	-28.00193	-16.33370	56.15375	3.87825	20.29245	-40.96251	-7.89016	-9.87207	9.13637	1.69526	-1.83353	-1.27501	7.53029	74.47118	61.39031	-73.54654	72.80759	4.57792	-30.53550	0.43833	0.43738	0.10774	-0.05467	
50	50.00000	0.19600	98.82714	87.36470	-28.99410	-16.60184	56.77082	3.61049	20.43391	-40.51084	-7.87855	-9.92138	9.11333	1.94626	-1.87342	-0.29629	-11.36334	81.15534	68.24266	-12.31094	68.87354	-17.23834	-37.59965	0.43820	0.43746	0.04546	-0.20782	
51	51.00000	0.20000	99.14948	87.65865	-28.10439	-16.82513	56.15673	4.97030	20.40098	-41.43320	-8.01896	-10.16657	9.16414	1.85841	-1.92314	-9.18342	-21.00726	32.18755	32.22978	79.51139	60.28107	-40.64949	-38.92277	0.43775	0.43763	-0.06385	-0.33847	
52	52.00000	0.20400	99.07653	87.61650	-26.87673	-16.97578	55.38004	5.35909	20.21571	-41.66735	-8.19946	-10.23427	9.09994	1.82714	-1.96712	-19.19690	-11.24434	-59.04939	22.45603	111.82051	-19.47415	-46.05157	-15.76999	0.43774	0.43784	-0.14540	-0.39424	
53	53.00000	0.20800	98.67161	87.83636	-24.91008	-17.03551	53.99680	5.47283	20.30063	-42.06060	-8.38656	-10.30212	9.02772	1.81010	-1.85441	-24.47069	-25.12898	-78.68922	-34.01353	91.03651	-28.74766	-38.11880	-9.01331	0.43784	0.43811	-0.11750	-0.19018	
54	54.00000	0.21200	98.42915	87.34228	-24.86602	-16.87338	54.18564	5.68065	20.03196	-42.19844	-8.50645	-10.31788	9.10242	1.63617	-1.96643	-29.95086	-28.33528	-89.11853	-40.32818	20.68149	-0.25845	-16.12314	-5.12319	0.43809	0.43827	-0.07098	0.05995	
55	55.00000	0.21600	97.95856	87.51388	-23.30580	-16.65784	52.62687	5.46451	20.04084	-42.05523	-8.51972	-10.34953	8.89809	1.65489	-1.83458	-25.74156	-15.59143	-43.02499	24.93118	-67.14277	-11.72647	7.89428	1.67787	0.43827	0.43847	-0.06045	0.25190	
56	56.00000	0.22000	98.04624	87.54145	-24.24128	-16.51455	53.05228	5.87284	19.96869	-42.47287	-8.44376	-10.30577	8.91902	1.86046	-1.87777	-5.64703	-1.03919	35.69965	25.34402	-106.71643	3.25775	33.20277	6.53562	0.43866	0.43865	-0.04115	0.31635	
57	57.00000	0.22400	98.26686	87.71984	-24.02440	-16.34426	52.46185	6.13004	20.01816	-42.65421	-8.24679	-10.30124	8.73642	1.75076	-1.79142	4.03179	16.37388	69.06986	17.46979	-84.97755	8.51697	46.11011	3.95189	0.43888	0.43878	-0.00710	0.27449	
58	58.00000	0.22800	98.59581	87.68051	-24.84731	-16.27649	52.95388	6.56611	20.06347	-43.05642	-8.06177	-10.28161	8.85378	1.72612	-1.77637	4.55933	-31.51642	83.09096	-42.22299	-62.61386	31.00982	38.89420	16.97392	0.43902	0.43891	0.03937	0.32531	
59	59.00000	0.23200	98.93056	87.37514	-25.10060	-15.98633	52.99517	4.49371	20.12848	-40.86837	-7.92016	-10.16608	8.53325	1.95664	-2.07775	9.30228	11.57956	73.31130	-14.15335	-36.07922	19.32609	13.35584	26.13524	0.43923	0.43905	0.06872	0.18831	
60	60.00000	0.23600	99.17314	87.58410	-25.41554	-16.05335	53.21025	5.15318	20.19312	-41.57544	-7.94396	-10.06190	8.69008	1.85474	-1.75748	15.71994	42.80334	107.51084	-6.15794	-23.55541	35.39569	-10.29046	22.79729	0.43915	0.43884	0.03998	0.00991	
61	61.00000	0.24000	99.79699	87.32700	-26.15281	-16.20585	53.81739	4.89381	20.14573	-40.96078	-8.00118	-9.96934	8.67288	1.81153	-1.86289	-7.54507	-17.65622	134.64458	-58.52205	-39.05817	72.04897	-5.08934	12.43471	0.43919	0.43881	-0.01226	0.01439	
62	62.00000	0.24400	100.25417	87.11882	-26.96224	-16.37126	54.38255	4.79517	20.15377	-40.66283	-7.99174	-9.94904	8.77357	1.87472	-1.83850	-22.36949	-39.39690	91.89231	-21.61502	-31.26596	75.31186	15.07099	-6.63814	0.43873	0.43882	-0.03720	-0.00973	
63	63.00000	0.24800	100.53277	87.15165	-26.95302	-16.62195	54.33571	5.23680	20.14179	-40.68023	-7.89457	-10.01145	8.74945	1.88579	-1.99988	-4.99579	-23.32302	18.13973	16.11896	-31.72452	46.94115	28.27058	-22.00370	0.43855	0.43883	-0.10853	-0.04622	
64	64.00000	0.25200	100.40383	87.25595	-25.86617	-16.68573	53.07914	5.31869	20.03375	-40.77913	-7.78046	-10.11517	8.57823	2.00541	-1.98290	-0.50745	-19.32062	-65.35506	26.34733	14.63355	-2.11659	27.23052	-24.02598	0.43848	0.43882	-0.21493	-0.14651	
65	65.00000	0.25600	100.03216	87.36282	-25.83514	-16.54550	53.38158	6.23926	20.06366	-41.63811	-7.68506	-10.19527	8.61120	1.87786	-2.15040	-3.11502	-14.54759	-109.80470	16.14393	133.65497	-38.40420	9.05644	-10.52878	0.43857	0.43869	-0.27437	-0.38635	
66	66.00000	0.26000	99.59264	87.38015	-24.23100	-16.49035	52.57973	6.54799	20.06561	-42.24088	-7.71038	-10.18836	8.57619	1.65297	-2.07749	1.96827	9.06581	-80.77737	-24.91943	127.45559	-87.99259	-13.09673	3.69974	0.43877	0.43859	-0.25661	-0.26038	
67	67.00000	0.26400	99.35030	87.15856	-23.78948	-16.27922	52.44187	6.25793	19.81531	-42.35899	-7.79239	-10.14785	8.58342	1.67962	-2.09461	5.33435	13.21757	-105.22815	-54.26126	53.78640	-137.50626	-6.65154	1.63834	0.43909	0.43852	-0.17592	0.06456	
68	68.00000	0.26800	98.75089	86.93908	-23.02893	-15.81345	51.85575	4.44115	19.96577	-41.35798	-7.77037	-10.15950	8.61653	1.76141	-2.01447	8.11344	21.62853	-171.42920	-44.98357	27.63350	-112.18340	7.93641	-2.10783	0.43916	0.43852	-0.09102	0.08583	
69	69.00000	0.27200	97.98079	86.80608	-21.84833	-15.40238	50.79430	3.95919	19.84650	-41.09612	-7.73729	-10.16852	8.59393	1.78352	-1.98618	14.96940	-1.35231	-110.10731	1.52369	9.44276	-16.31159	17.04608	-7.53956	0.43901	0.43843	-0.05976	0.09855	
70	70.00000	0.27600	97.89694	86.94898	-23.51392	-15.11852	52.40273	4.59195	20.00631	-41.63027	-7.63735	-10.24547	8.75159	1.89663	-2.14588	11.48844	-14.21423	-13.61952	85.80778	-9.79845	43.44213	21.21468	-24.87186	0.43873	0.43820	-0.06781	0.05979	
71	71.00000	0.28000	97.86708	87.48142	-23.56428	-15.14540	52.37227	5.89768	20.19197	-42.56829	-7.56020	-10.39724	8.78301	1.88074	-2.19272	-1.47881	-21.00890	68.22723	79.10805	-50.33521	54.33059	2.37133	-32.22013	0.43838	0.43800	-0.12560	-0.07537	
