	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_009.c3d
7	7.00000	0.02400	91.35808	82.75423	1.25525	-15.49704	35.38767	-8.32579	17.49978	-35.44628	-13.50218	-0.99866	6.07033	5.44597	-2.41423	0.42769	28.88492	-167.74544	-47.85403	69.96730	-73.85322	20.19078	64.53558	0.35824	0.37015	0.15210	-0.27763	
8	8.00000	0.02800	90.53133	82.53006	2.91706	-15.54842	33.81490	-10.00815	17.60290	-34.40726	-13.49770	-0.79859	5.96697	5.47591	-2.15595	3.03069	18.58700	-152.25134	-31.59933	42.18908	-76.61053	-1.66787	16.44031	0.35878	0.37051	0.26851	-0.26892	
9	9.00000	0.03200	90.12885	82.49833	2.71252	-15.32788	34.32103	-9.98454	17.81931	-34.47847	-13.49029	-0.89333	6.08874	5.33590	-2.27946	0.69889	-1.56708	-63.28661	12.58525	28.26681	-25.49882	10.99867	7.82029	0.35880	0.37057	0.26628	-0.17482	
10	10.00000	0.03600	90.01552	82.63068	3.31190	-15.43107	33.66040	-10.92328	18.00169	-33.73954	-13.45515	-0.74792	5.94156	5.32508	-2.15865	-11.24415	18.97771	-30.57623	43.28142	-22.97706	-4.24406	15.07310	-2.01372	0.35906	0.37104	0.17586	0.01229	
11	11.00000	0.04000	89.87834	82.84933	2.68659	-15.30192	34.16219	-10.32048	18.06516	-34.19250	-13.45029	-0.92330	6.10613	5.33818	-2.02902	-22.07500	-4.26429	7.51526	68.71137	-25.04608	97.89651	3.24378	-15.84520	0.35873	0.37082	0.15357	0.10827	
12	12.00000	0.04400	90.07915	83.18912	1.99051	-15.06643	34.73536	-9.19951	18.01242	-34.59485	-13.47168	-0.87081	6.07046	5.33819	-2.01587	-10.41525	-0.33980	68.43704	46.33504	-16.92246	118.35711	6.13330	-3.69660	0.35852	0.37095	0.13329	0.04948	
13	13.00000	0.04800	90.40340	83.21463	2.70338	-15.52419	34.01104	-10.10702	17.90918	-33.44826	-13.43210	-0.95836	5.84473	5.51889	-1.92430	11.25492	-2.71298	113.82892	-7.73761	-1.17353	79.67106	-4.21575	-14.03168	0.35827	0.37049	0.10363	-0.01369	
14	14.00000	0.05200	91.00389	83.12864	0.90074	-15.41745	35.77537	-9.30826	17.71940	-33.85450	-13.49612	-0.98381	5.87434	5.41547	-2.12114	35.78506	-5.43446	122.76157	-56.59542	0.32298	40.49442	-37.24113	-36.75207	0.35836	0.37055	0.11052	-0.01328	
15	15.00000	0.05600	91.37978	82.76613	0.20060	-15.72623	36.42657	-9.55704	17.52274	-33.64727	-13.75398	-1.23174	5.97297	5.37251	-2.28767	54.22496	18.06817	115.68374	-69.74336	-6.60688	-43.17000	-55.70716	-52.96111	0.35858	0.37075	0.10404	-0.01992	
16	16.00000	0.06000	91.93059	82.57537	-1.75340	-15.93077	38.27723	-9.36449	17.48567	-34.14613	-13.95387	-1.39240	6.26473	5.22785	-2.47364	20.40191	19.41178	117.02604	-26.51721	-21.35785	-37.58802	-38.00732	-56.13026	0.35907	0.37132	0.07444	-0.00793	
17	17.00000	0.06400	92.31606	82.54547	-3.82295	-16.10149	40.12217	-8.63153	17.10926	-34.83205	-14.03364	-1.66296	6.53808	5.32150	-2.34999	-23.47022	-42.86044	153.05437	-20.49212	22.84527	72.79179	-27.55297	-75.30389	0.35900	0.37203	0.16688	0.01604	
18	18.00000	0.06800	93.15411	82.40965	-3.28723	-16.42837	39.93377	-11.30547	17.28770	-31.70884	-14.02448	-1.98639	6.06305	5.37568	-2.62343	-33.57546	-26.05352	188.58475	-34.93720	48.73389	72.61935	-11.63685	-84.60918	0.35859	0.37231	0.11102	0.09090	
19	19.00000	0.07200	93.82355	82.27054	-4.85583	-16.62678	41.50354	-10.31966	17.04640	-32.63936	-13.95736	-2.32681	6.24464	5.29089	-2.27448	-33.24843	7.84717	119.39268	-34.23107	61.01043	18.21346	-12.60897	-89.69118	0.35797	0.37235	-0.05273	0.25619	
20	20.00000	0.07600	94.10958	82.14409	-5.03267	-16.70860	42.09384	-10.47828	17.06646	-32.35387	-14.01422	-2.68664	6.19498	5.42124	-2.30062	-19.66430	-53.32814	27.71183	-24.25370	134.20526	49.00110	-33.18895	-93.92012	0.35726	0.37228	-0.08843	0.28408	
21	21.00000	0.08000	94.04705	82.07633	-4.37827	-16.70362	42.11971	-9.81421	17.23840	-32.73010	-14.26053	-3.06191	6.17724	5.36187	-2.54333	-5.59946	-13.23943	-46.91963	34.67278	104.24307	10.28748	-49.55289	-82.04208	0.35659	0.37230	-0.11614	0.10978	
22	22.00000	0.08400	93.73303	82.42075	-4.09862	-16.85592	42.03371	-8.42544	17.26252	-34.23270	-14.61179	-3.33364	6.32276	5.41678	-2.37157	0.37787	27.39269	-110.31084	85.60107	11.19530	-37.70805	-36.79420	-35.83689	0.35611	0.37244	-0.08880	-0.05876	
23	23.00000	0.08800	93.15489	82.76108	-4.10367	-16.62978	41.94651	-7.01947	17.31389	-35.70007	-14.81739	-3.34532	6.46059	5.40774	-2.34365	4.45924	8.56165	-128.66055	33.69155	-31.96011	-67.97562	-10.54894	31.95375	0.35613	0.37261	-0.06310	-0.14349	
24	24.00000	0.09200	92.70415	82.69525	-1.98803	-16.57803	39.75440	-8.04258	17.56886	-35.14317	-14.89517	-3.07811	6.31383	5.32416	-2.33745	8.99829	25.68814	-17.52577	-38.09283	-93.67513	-79.41369	3.59888	79.15674	0.35660	0.37273	-0.01465	-0.19194	
25	25.00000	0.09600	93.00959	82.45412	-3.85185	-16.52840	40.95646	-7.61800	17.30593	-35.76466	-14.89322	-2.71391	6.48698	5.25620	-2.20769	7.95484	25.01048	53.49863	-92.71981	-102.03355	-35.05158	12.20053	118.01718	0.35722	0.37285	0.09080	-0.17837	
26	26.00000	0.10000	93.12929	81.95350	-3.97563	-16.50745	40.84374	-8.42397	17.20452	-35.05857	-14.83150	-2.13915	6.52027	5.14310	-2.20088	2.11173	-18.60414	20.09259	-93.99303	-31.37446	72.18556	28.15993	136.00333	0.35797	0.37288	0.26888	-0.15519	
27	27.00000	0.10400	93.16917	81.69408	-4.50517	-16.45414	41.33157	-8.92555	16.77746	-33.93778	-14.64502	-1.63463	6.49113	5.32620	-2.35453	0.27000	-29.62642	-2.19471	-65.04059	4.27390	141.72128	47.99014	116.53175	0.35856	0.37283	0.41629	-0.10010	
28	28.00000	0.10800	93.09705	81.43315	-4.31165	-16.36749	41.19999	-9.71105	16.66273	-32.69244	-14.37395	-1.22321	6.53626	5.30167	-2.41766	-2.95174	21.49532	-6.98508	-38.06142	-4.22968	54.41448	49.21505	79.81638	0.35892	0.37249	0.25129	-0.06360	
29	29.00000	0.11200	93.09641	81.39554	-3.39424	-16.34406	40.23143	-10.24058	16.57608	-32.24368	-14.08022	-1.03073	6.40062	5.15044	-2.12633	-0.08664	32.91850	-25.64792	-18.58548	6.05674	-58.62600	48.70620	58.66211	0.35901	0.37199	-0.04200	-0.05341	
30	30.00000	0.11600	92.89969	81.29980	-4.05581	-16.29157	41.00312	-9.66651	16.37350	-33.20382	-13.93285	-0.77321	6.69816	5.22167	-2.14821	2.90736	-1.34823	-34.72034	-20.34255	3.51409	-108.60882	23.99559	23.80007	0.35934	0.37162	-0.23343	0.10522	
31	31.00000	0.12000	92.82861	81.24210	-4.69947	-16.09047	41.51283	-9.54159	16.25372	-33.78323	-13.86455	-0.85529	6.80135	5.30092	-2.17337	-5.23634	-31.45974	1.83935	30.95542	-24.85722	-80.75261	17.61631	-1.91043	0.35887	0.37120	-0.29315	0.28633	
32	32.00000	0.12400	92.91222	81.54783	-4.37182	-15.86871	41.10834	-9.97593	16.47796	-33.55293	-13.69109	-0.80853	6.56595	5.20799	-2.34125	2.02975	-13.44893	-3.16878	47.25790	-19.26035	-77.12918	35.64260	22.88537	0.35878	0.37095	-0.32412	0.27982	
33	33.00000	0.12800	92.82201	81.62201	-4.32205	-16.07275	40.99588	-9.61884	16.39075	-34.32607	-13.56211	-0.66758	6.66875	5.29721	-2.29224	-1.30735	7.58674	2.64816	18.92185	5.90255	-31.59726	8.41276	25.28279	0.35884	0.37091	-0.24445	0.16583	
34	34.00000	0.13200	92.93997	81.70110	-3.48200	-16.27746	40.29983	-9.85507	16.51736	-33.92157	-13.58274	-0.59584	6.54392	5.10084	-2.26538	-5.62607	-9.32248	26.89665	26.56494	25.12965	80.72483	-15.24776	23.29976	0.35856	0.37088	0.01041	0.03565	
35	35.00000	0.13600	93.03020	81.86093	-4.39053	-16.43542	41.26173	-8.80695	16.19610	-34.45953	-13.60524	-0.46946	6.65747	5.14288	-2.31111	8.58378	3.30725	4.42637	17.13201	57.06207	47.73589	-21.47782	11.24113	0.35855	0.37105	0.14593	-0.14022	
36	36.00000	0.14000	93.00072	81.85500	-3.31749	-16.68791	40.60003	-9.34826	16.42014	-34.02578	-13.69604	-0.49569	6.61559	4.92621	-2.31310	21.45832	16.72786	-52.40274	6.98500	64.10935	5.27640	-25.57353	-30.03263	0.35847	0.37096	0.28659	-0.20865	
37	37.00000	0.14400	92.60934	81.91662	-1.11515	-16.73367	38.63886	-11.20664	16.59231	-32.11475	-13.68383	-0.70786	6.27222	4.91378	-2.33884	37.15120	36.98769	-93.75414	14.07771	39.54760	-39.34753	-11.32106	-61.18338	0.35827	0.37069	0.33502	-0.13538	
38	38.00000	0.14800	92.24933	81.95684	0.32630	-16.70250	37.42619	-12.18991	17.04656	-31.61750	-13.62965	-0.98264	6.21890	4.79358	-2.29474	42.23138	22.27390	-58.44290	-4.03389	65.88721	-1.10724	3.49627	-71.55627	0.35775	0.37047	0.36908	-0.07191	
39	39.00000	0.15200	92.14252	81.88259	0.62609	-16.52750	37.49916	-12.31735	17.03936	-31.06088	-13.58952	-1.25769	6.19782	4.78301	-2.49183	22.72618	6.87389	-6.76847	-25.85109	82.01130	53.91058	-0.41781	-98.04187	0.35737	0.37050	0.40750	-0.07710	
40	40.00000	0.15600	92.19523	81.75027	-0.39476	-16.45453	38.77359	-12.38366	16.96595	-31.00083	-13.57083	-1.73377	6.36103	4.93132	-2.42379	3.72346	-1.51731	-0.45423	-36.01540	86.34306	48.00184	-13.97119	-99.90503	0.35645	0.37056	0.28775	-0.14052	
41	41.00000	0.16000	92.13879	81.59496	-0.05490	-16.35738	38.84318	-12.93078	16.83934	-30.09050	-13.70217	-2.05295	6.24121	4.93450	-2.52668	-11.85708	-6.58876	5.14219	-32.52439	68.38924	24.20140	-3.38209	-46.77111	0.35593	0.37067	0.07560	-0.19874	
42	42.00000	0.16400	92.23753	81.47932	-0.74218	-16.30398	39.65430	-13.16605	16.68345	-30.05847	-13.74633	-2.10554	6.24186	4.87886	-2.36912	-24.82267	-8.84209	36.30367	12.72292	10.22096	-65.33246	11.20150	38.13229	0.35581	0.37084	-0.14009	-0.13024	
43	43.00000	0.16800	92.43919	81.70216	-1.61526	-16.40314	40.42147	-13.59205	16.72555	-29.97926	-13.81358	-1.74893	6.21654	5.11769	-2.40585	-33.40005	-11.82887	107.92609	63.86555	-47.23968	-85.31886	23.65299	79.22704	0.35667	0.37088	-0.20813	-0.02213	
44	44.00000	0.17200	93.10451	81.99168	-3.16747	-16.37054	41.60538	-13.12683	16.83379	-30.77825	-13.66871	-1.48408	6.18701	4.92093	-2.21723	-41.37403	-5.13616	144.58627	82.93444	-18.58107	-110.41286	22.18184	62.18311	0.35738	0.37089	-0.23672	0.04415	
45	45.00000	0.17600	93.58004	82.36763	-4.99189	-16.46415	43.51065	-11.63726	16.81841	-32.73505	-13.48769	-1.27070	6.51998	4.95099	-2.15641	-16.05548	-9.79678	140.98853	93.14871	66.71184	-95.22118	13.37148	67.82099	0.35797	0.37075	-0.13899	0.11956	
46	46.00000	0.18000	94.20386	82.73235	-4.72810	-16.76733	43.63659	-11.82951	16.99300	-32.78148	-13.32078	-0.95147	6.40215	4.93805	-2.19890	-3.26315	-17.65108	132.54840	58.56396	121.56898	3.42641	5.40904	39.58036	0.35881	0.37091	0.10095	0.16490	
47	47.00000	0.18400	94.63603	82.84518	-3.69280	-16.96276	43.23922	-12.52519	17.11886	-31.85892	-13.18685	-0.95976	6.12319	4.84398	-2.24891	8.87873	-25.36853	60.69757	-11.40533	150.85008	63.65366	11.76391	-5.49615	0.35886	0.37102	0.31778	0.16926	
48	48.00000	0.18800	94.68962	82.64535	-2.54692	-17.22939	42.75889	-13.11620	17.11324	-31.04213	-13.11590	-0.99615	6.04855	4.87827	-2.43570	36.53498	17.16398	-20.42983	-34.05505	83.28310	22.78308	10.54791	-40.94929	0.35894	0.37130	0.45197	0.24486	
49	49.00000	0.19200	94.45425	82.57416	-2.15754	-17.18106	42.43904	-13.42440	17.29720	-30.81734	-13.26086	-1.27783	6.19671	4.82655	-2.38631	46.85439	28.11647	-59.05181	-43.04193	-12.99323	41.02953	-10.62161	-65.61574	0.35862	0.37159	0.48841	0.36021	
50	50.00000	0.19600	94.17873	82.31651	-1.46578	-16.98900	41.62263	-14.09515	17.23725	-29.77906	-13.51887	-1.50812	6.12577	4.88279	-2.57656	49.02570	-1.43164	-93.82234	-58.21658	-24.55584	97.94112	-12.44934	-74.38110	0.35851	0.37189	0.44620	0.32796	
51	51.00000	0.20000	93.68993	82.11468	-2.65911	-16.64792	42.72237	-12.65277	16.97672	-30.77117	-13.64478	-1.85871	6.62389	4.90576	-2.81977	30.61839	46.83349	-108.94254	-27.22414	-87.42212	55.63740	-17.30464	-82.17152	0.35819	0.37187	0.36499	0.20009	
52	52.00000	0.20400	93.30819	82.09540	-1.53541	-16.50661	40.98945	-13.54143	16.93703	-29.86353	-13.75374	-2.16391	6.46128	4.86163	-2.47572	8.93395	33.39005	-49.94980	7.17632	-100.34212	48.38078	-30.70809	-69.44304	0.35791	0.37201	0.31944	0.05014	
53	53.00000	0.20800	93.29015	82.17276	-2.51987	-16.39965	41.78690	-13.01461	16.88800	-30.03779	-13.92028	-2.41432	6.66662	4.88487	-2.63664	-7.25880	-5.65863	-24.84681	36.13431	-67.83017	9.15095	-38.53233	-45.35002	0.35772	0.37216	0.27177	-0.09526	
54	54.00000	0.21200	93.10574	82.39308	-2.35787	-16.30980	41.23568	-13.87316	17.28472	-29.47339	-14.06523	-2.52687	6.65535	4.81996	-2.48843	-18.23216	5.05717	-31.35905	32.17503	-67.10610	-22.63781	-40.53842	-8.05829	0.35774	0.37231	0.15109	-0.22048	
55	55.00000	0.21600	93.03541	82.42322	-3.75390	-16.34644	42.43423	-12.64576	16.92024	-30.57115	-14.24522	-2.47981	6.94348	4.84667	-2.47989	-17.02735	-8.92128	-35.33795	18.37640	-34.69887	-20.03455	-28.11893	39.92773	0.35805	0.37250	-0.03380	-0.24746	
56	56.00000	0.22000	92.81062	82.55279	-3.46839	-16.36594	42.02382	-12.85101	17.00367	-30.61119	-14.28944	-2.21044	6.87800	4.87322	-2.45074	-25.86163	-26.65191	8.69340	30.31578	-36.49368	-39.00257	8.04165	91.44150	0.35870	0.37261	-0.13892	-0.03378	
57	57.00000	0.22400	93.11316	82.66579	-4.39272	-16.30468	42.75527	-12.73790	17.07790	-30.79513	-14.17828	-1.75057	6.90858	4.94596	-2.49264	-17.10980	-33.87825	51.29327	21.99867	-20.01713	-24.25277	24.79767	79.71596	0.35945	0.37291	-0.15637	0.19225	
58	58.00000	0.22800	93.22440	82.72881	-4.50273	-16.11734	42.85650	-12.06838	17.17894	-31.55258	-14.09875	-1.57307	6.88773	4.79640	-2.59234	7.84419	-22.21270	52.04720	35.54931	-5.49458	-35.81573	13.63738	25.62990	0.35992	0.37293	-0.07305	0.31713	
59	59.00000	0.23200	93.53083	82.95129	-4.03007	-16.11658	42.36343	-13.14749	17.48916	-30.69069	-14.09037	-1.54412	6.56548	4.96697	-2.72415	15.89780	-8.15708	77.45602	34.68983	29.00606	-27.17938	-18.36708	-28.04384	0.35992	0.37289	0.09196	0.35324	
60	60.00000	0.23600	93.87133	83.00359	-3.81778	-16.32008	42.43059	-13.16798	17.42702	-30.72120	-14.26534	-1.79338	6.44991	4.97852	-2.76738	7.20836	-32.89282	81.08231	15.18008	113.18731	7.96251	-26.15619	-55.66519	0.35958	0.37281	0.17206	0.29046	
61	61.00000	0.24000	94.18705	83.07507	-2.62987	-16.51799	41.92501	-14.19993	17.80214	-29.62389	-14.31026	-1.98449	6.14916	4.95517	-3.02788	3.82453	-12.17150	75.53601	28.43440	90.40472	-9.06739	-37.54938	-58.58157	0.35916	0.37274	0.13025	0.18521	
62	62.00000	0.24400	94.46616	83.23443	-3.51926	-16.92698	42.86731	-13.81486	17.65233	-30.17681	-14.54570	-2.25851	6.27845	5.07882	-2.88638	0.41368	17.22771	45.67399	31.63734	53.48717	-9.01895	-25.34681	-44.36751	0.35867	0.37275	-0.05582	0.06517	
63	63.00000	0.24800	94.55505	83.32811	-2.35745	-17.31289	42.09465	-13.51377	17.57924	-30.34963	-14.45006	-2.33737	6.20342	5.09811	-2.89228	-3.40774	-12.46826	46.19135	41.77293	36.07423	18.87867	12.00438	-19.83190	0.35830	0.37269	-0.20662	-0.00084	
64	64.00000	0.25200	94.83036	83.56782	-2.73672	-17.29457	42.40706	-13.08398	17.81277	-30.72220	-14.36538	-2.41228	6.13765	4.94438	-2.94675	-5.19449	20.50631	55.96090	72.48860	-25.08322	0.02702	22.54244	-9.96659	0.35805	0.37266	-0.22795	-0.03295	
65	65.00000	0.25600	95.00155	83.91541	-3.15338	-17.35955	42.65388	-11.53985	17.71752	-32.22895	-14.20782	-2.40963	6.28023	4.82718	-2.68593	-8.98165	34.81320	65.27544	83.91254	-34.43682	-27.29793	31.40732	5.37387	0.35798	0.37279	-0.09680	-0.06514	
66	66.00000	0.26000	95.35432	84.23423	-4.29128	-17.36456	43.61481	-11.55945	17.95338	-32.39355	-14.09732	-2.36466	6.31468	4.80291	-2.60457	2.96795	-14.14544	77.13240	19.44963	0.37998	-18.94063	14.81977	3.88981	0.35820	0.37286	0.10498	-0.10909	
67	67.00000	0.26400	95.61886	84.07124	-5.27864	-17.47606	44.68495	-11.95009	17.95004	-31.99063	-14.08721	-2.37729	6.40089	4.87243	-2.83498	10.59352	-21.64396	78.51855	-35.47694	-9.30101	-6.44407	7.71700	8.84345	0.35851	0.37293	0.17674	-0.09185	
68	68.00000	0.26800	95.98273	83.95209	-5.66154	-17.44362	44.84795	-13.24937	18.11234	-30.83828	-14.00154	-2.29508	6.11411	4.78326	-2.85604	9.25842	-11.02896	62.10240	-39.35817	-20.99702	-24.06038	0.99917	5.95520	0.35878	0.37300	0.15241	-0.01429	
69	69.00000	0.27200	96.11584	83.75738	-6.96099	-17.51574	46.12043	-13.48893	17.98191	-30.71889	-14.02308	-2.33422	6.24009	5.01414	-2.98441	1.62940	-26.79392	14.08923	-30.91786	23.59899	-30.72966	-22.89552	-25.85201	0.35872	0.37326	0.09121	0.08743	
70	70.00000	0.27600	96.09180	83.70522	-7.38477	-17.45479	46.68073	-12.90481	17.84485	-31.41209	-14.17871	-2.50952	6.42898	5.10235	-3.09254	-5.29359	-13.92643	-26.87339	-11.69180	29.15551	-59.16375	-35.59225	-51.91312	0.35832	0.37339	-0.00191	0.20028	
71	71.00000	0.28000	95.89742	83.66364	-5.85148	-17.35354	45.29425	-13.41606	17.93257	-31.26151	-14.39291	-2.75673	6.34783	5.05335	-3.05259	-7.98859	1.00297	-80.21312	9.86086	23.74467	-81.41702	-36.31001	-49.76953	0.35787	0.37366	-0.06681	0.29859	
