	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Seokhyeon_001.c3d
7	7.00000	0.02400	105.29719	105.11050	58.41047	-36.01363	-34.78906	-62.64466	27.72878	24.72778	-8.20657	3.70140	-1.64230	-3.80315	-4.38184	40.19296	43.21760	-25.09469	-118.37347	-51.38872	9.33268	-33.95572	-1.84926	0.55972	0.47907	-0.05715	0.18952	
8	8.00000	0.02800	105.17445	104.63762	57.89037	-36.90440	-34.73878	-63.81215	28.46734	25.87835	-8.08721	3.55943	-2.04284	-3.83567	-4.50050	59.18484	56.42451	-14.91237	-117.61336	-134.09593	-25.01226	-16.72389	-51.47597	0.55953	0.47848	0.15262	0.40540	
9	9.00000	0.03200	105.16497	104.16998	57.31216	-36.50854	-34.97892	-64.54085	28.75183	26.19712	-8.13867	3.27576	-1.73125	-4.04379	-4.39847	32.32991	37.11067	30.50567	-80.07232	-84.36225	14.02570	12.53407	-35.14692	0.55903	0.47828	0.18370	0.23416	
10	10.00000	0.03600	105.41058	104.00644	56.77071	-36.81372	-34.51644	-65.51686	28.92965	27.48336	-7.84316	3.29815	-1.85086	-4.05380	-4.49139	-25.62878	-30.57097	64.38135	-20.16622	48.26514	85.21497	2.40774	42.48113	0.55886	0.47837	0.06170	-0.14044	
11	11.00000	0.04000	105.67774	103.99569	56.66798	-36.75332	-34.07649	-65.30835	29.25703	27.55147	-8.43273	3.69841	-1.83045	-4.27406	-4.41150	-50.26769	-37.19899	-3.80435	91.21173	98.79183	91.30405	7.08690	54.16071	0.55938	0.47860	-0.14876	-0.30347	
12	12.00000	0.04400	105.38016	104.74467	56.50768	-37.08440	-33.51466	-65.43088	28.44804	28.13717	-7.83007	3.79346	-1.86068	-4.02323	-4.37546	-37.69288	-40.89488	-92.06361	155.32916	153.09174	70.31384	37.55745	36.16583	0.55970	0.47923	-0.36044	-0.47931	
13	13.00000	0.04800	104.94716	105.21944	56.90432	-37.54803	-33.04108	-63.99143	28.66396	26.95507	-8.12546	3.99368	-1.89676	-4.08079	-4.41373	-17.45939	-32.74307	-94.91399	110.42769	150.95457	3.29932	42.50442	25.06885	0.56014	0.47968	-0.42701	-0.50123	
14	14.00000	0.05200	104.60410	105.63491	56.65506	-37.31845	-32.42353	-63.32169	27.74994	26.30898	-7.46219	3.93586	-1.53086	-3.83216	-4.54312	3.09380	10.33523	-64.96080	75.06904	68.38281	-18.07598	48.33378	-29.32969	0.56017	0.47988	-0.39982	-0.35721	
15	15.00000	0.05600	104.42165	105.81801	56.75765	-37.35017	-32.37743	-62.72717	27.57983	25.69388	-7.67560	3.68138	-1.60622	-3.70659	-4.40438	10.20415	-19.82688	-22.79450	-32.24187	19.97255	-7.49818	50.69935	-68.56435	0.55972	0.47983	-0.24703	-0.20709	
16	16.00000	0.06000	104.40942	105.37703	56.90598	-36.84603	-32.46303	-62.55278	27.89653	25.56681	-7.29049	3.35262	-1.56990	-3.66794	-4.77922	34.16528	9.19914	1.85732	-103.13853	-66.33514	-10.47258	61.16532	-70.73711	0.55906	0.47947	-0.07522	-0.01351	
17	17.00000	0.06400	104.43348	104.98674	56.78008	-36.20692	-32.92496	-63.16835	28.01402	25.99836	-7.13800	3.14477	-1.59850	-3.87184	-4.60308	27.89628	23.80040	-2.69505	-64.17428	-121.14915	13.05324	43.88118	-22.76319	0.55831	0.47927	-0.00308	0.19620	
18	18.00000	0.06800	104.39211	104.86226	56.85688	-35.53802	-33.39375	-63.60646	27.93303	26.60231	-6.61004	3.23278	-1.44383	-3.96555	-4.83264	2.86611	4.34497	-35.40674	-9.68798	-76.58509	27.43486	31.11522	76.72970	0.55836	0.47895	0.00195	0.17995	
19	19.00000	0.07200	104.12614	104.91096	56.94490	-35.65348	-33.67194	-64.06386	28.06442	27.00875	-6.27190	3.77940	-1.40876	-4.02431	-4.61814	-46.60718	13.42341	-47.38104	60.11911	-23.57197	-17.66929	22.68466	125.14396	0.55897	0.47908	-0.05958	-0.04451	
20	20.00000	0.07600	103.98987	105.33957	56.98286	-36.37362	-33.68583	-63.91613	28.31626	26.73494	-6.34829	4.23563	-1.53051	-4.13176	-4.33138	-68.53331	-6.34683	-18.36431	114.73515	40.83486	-19.93985	-12.63562	92.38654	0.55967	0.47925	-0.14043	-0.23643	
21	21.00000	0.08000	103.97839	105.82707	56.94881	-37.09370	-33.34706	-63.66963	28.28717	26.50223	-6.82406	4.51124	-1.57315	-3.97678	-4.09311	-34.68044	-20.02355	7.42316	160.01312	40.17235	2.99279	-26.33499	31.71038	0.56022	0.47958	-0.24308	-0.27579	
22	22.00000	0.08400	104.07388	106.62495	57.31825	-37.13043	-33.63084	-62.72430	27.85033	25.70847	-6.84093	4.45707	-1.59511	-3.91085	-4.20570	6.29695	-14.51507	36.44096	115.11765	20.42873	-7.71977	-19.49736	-21.97593	0.56048	0.47986	-0.24070	-0.27029	
23	23.00000	0.08800	104.26937	106.74781	57.37994	-36.44211	-33.52769	-62.22073	27.39469	25.16062	-7.09432	4.32110	-1.31812	-3.88755	-4.30992	24.46387	-15.98734	38.88441	-2.01174	38.67823	-8.25591	30.02312	-9.34552	0.56071	0.47990	-0.13320	-0.32498	
24	24.00000	0.09200	104.38477	106.60903	57.57828	-36.47593	-33.52906	-62.04544	27.75785	25.04086	-6.65057	4.40628	-1.52888	-3.87058	-4.55365	58.68343	-39.49490	41.88202	-45.80556	40.68418	37.12696	79.83476	-15.27882	0.56129	0.47988	-0.08112	-0.26426	
25	25.00000	0.09600	104.60085	106.37989	58.05393	-35.98477	-33.74493	-61.97095	27.64763	25.23602	-6.09534	4.20610	-1.62694	-3.97472	-5.04903	40.12973	-1.55200	-20.22349	-52.41301	21.41716	26.25705	60.05862	-50.33902	0.56130	0.47989	-0.07562	-0.13733	
26	26.00000	0.10000	104.23319	106.18967	57.80726	-36.37692	-33.54305	-62.22230	27.54170	25.40760	-6.15886	4.02149	-1.61075	-3.97923	-4.87484	1.31875	21.02050	-64.36497	-80.55880	23.40777	21.67948	20.63679	-68.14069	0.56107	0.48000	-0.07601	-0.12201	
27	27.00000	0.10400	104.08686	105.73567	57.76104	-36.91562	-33.32286	-62.67835	27.81454	26.03609	-6.17057	3.67051	-1.78072	-3.95247	-4.86433	-12.20133	-7.31891	-64.35059	-95.53813	24.46244	58.21727	-23.22233	-105.04843	0.56036	0.48011	-0.06745	-0.08187	
28	28.00000	0.10800	103.70834	105.42561	57.80431	-37.29860	-33.34322	-63.02321	28.02241	26.58272	-6.50204	3.14415	-1.76638	-3.81617	-4.80464	-9.51225	5.04015	-87.09686	-87.94287	-11.57605	66.51719	-49.41644	-96.69583	0.55937	0.48021	-0.10004	-0.01100	
29	29.00000	0.11200	103.39350	105.02711	57.73401	-37.43559	-33.39485	-63.12621	28.11086	26.96312	-6.73523	2.82810	-1.67866	-3.99316	-4.76069	-20.67128	15.71461	-41.37061	-91.36815	-39.33648	64.25169	-51.23763	-44.07513	0.55867	0.48016	-0.09364	0.05878	
30	30.00000	0.11600	103.36864	104.69475	57.44764	-37.09532	-33.37473	-63.45387	28.12727	27.47672	-7.11368	2.73100	-1.55734	-4.04590	-4.54413	9.15106	13.98473	25.47171	-34.82795	-80.23952	54.96647	-8.83393	-7.77063	0.55840	0.48000	-0.06590	0.15320	
31	31.00000	0.12000	103.59396	104.74828	57.37856	-36.21062	-33.75346	-63.49099	27.77423	27.72429	-6.64153	2.72892	-1.46525	-4.21576	-4.75581	31.35211	0.79562	59.02796	27.74899	-56.68904	28.77251	21.06475	4.62929	0.55834	0.47971	-0.05638	0.09849	
32	32.00000	0.12400	103.84316	104.92171	56.96089	-35.84645	-33.43453	-63.38892	27.66816	27.64858	-6.50689	2.78146	-1.40095	-4.17248	-4.81803	-15.98011	-31.18320	45.02980	87.62119	5.59425	1.06953	1.01346	-1.19433	0.55845	0.47926	-0.05981	-0.00564	
33	33.00000	0.12800	103.95378	105.45184	57.18132	-35.59123	-33.55011	-62.54775	27.32852	26.89667	-6.49134	2.79289	-1.32011	-4.18066	-4.90857	-31.25986	-61.37993	-3.46105	70.96554	64.58289	-1.80205	-0.87480	-36.87038	0.55849	0.47900	-0.01466	-0.08305	
34	34.00000	0.13200	103.82372	105.49932	57.28439	-36.54486	-33.18090	-62.22975	27.86825	26.60497	-6.41198	2.53415	-1.49230	-3.98749	-5.04577	-29.95302	-29.37270	-54.82531	72.93394	30.03444	21.57408	4.04917	-79.47152	0.55811	0.47910	-0.02422	0.02996	
35	35.00000	0.13600	103.52494	106.03271	57.66467	-36.69334	-33.69326	-62.09557	27.18819	26.66892	-6.41917	2.13899	-1.41240	-3.67456	-4.90020	-19.03330	-10.53113	-31.86163	62.29058	-43.52629	54.61626	-18.16239	-79.27344	0.55767	0.47901	-0.06844	0.19691	
36	36.00000	0.14000	103.55351	105.99615	57.99044	-37.11063	-34.09744	-61.77858	27.45514	26.64178	-6.61625	1.84155	-1.53561	-3.69232	-4.98033	-1.26990	-8.95911	2.80918	25.39150	-44.54833	74.94212	-9.76735	-31.18559	0.55726	0.47910	-0.08355	0.17581	
37	37.00000	0.14400	103.56689	106.23937	58.27816	-36.84115	-34.53908	-61.50499	27.05782	26.74367	-6.55145	1.82936	-1.40902	-3.59582	-4.96310	7.72119	13.70165	51.24026	17.87031	-21.42388	61.34725	24.51428	20.61954	0.55740	0.47918	-0.09704	0.07975	
38	38.00000	0.14800	103.90968	106.13952	57.84993	-37.09458	-34.15636	-61.49958	27.52223	26.88433	-6.46844	1.98011	-1.52158	-3.70632	-4.93298	3.87529	3.13240	86.24834	-15.10040	31.49235	42.79879	35.83813	38.18520	0.55770	0.47936	-0.03519	-0.04686	
39	39.00000	0.15200	104.25526	106.11746	57.36503	-37.20222	-33.55901	-61.82141	27.70574	27.36583	-6.35819	2.15347	-1.61439	-3.77258	-4.92670	-16.24326	-29.12100	66.00334	-24.35480	79.09822	35.46105	33.80389	13.65267	0.55799	0.47960	0.02243	-0.12557	
40	40.00000	0.15600	104.43645	105.95447	56.91001	-36.96201	-32.77378	-61.82107	27.96412	27.45270	-6.32574	2.12873	-1.42844	-3.86302	-5.03936	-20.78851	-26.57650	8.05467	-30.56865	56.35780	-5.17657	5.55602	-10.56866	0.55797	0.47983	0.08677	-0.17678	
41	41.00000	0.16000	104.30966	105.87553	56.82999	-37.18133	-32.68157	-62.57338	28.26802	27.98705	-6.34011	2.10223	-1.64097	-3.94480	-4.95869	-9.59275	2.80711	-51.13432	8.95989	48.93816	-33.98384	-2.19706	-47.54449	0.55771	0.47983	0.03581	-0.31996	
42	42.00000	0.16400	104.04128	106.02264	56.72748	-37.19910	-32.23595	-62.42973	27.80017	27.71769	-6.19052	1.76147	-1.35453	-3.99251	-4.94078	8.33600	24.67816	-69.71685	44.81129	32.70030	-38.04123	33.84271	-95.05508	0.55690	0.47976	-0.06700	-0.35873	
43	43.00000	0.16800	103.73775	106.23460	56.98999	-37.37198	-32.54681	-62.60292	27.36287	27.70802	-5.88901	1.33859	-1.38989	-3.96390	-4.86287	4.50902	-4.92258	-58.65771	12.55113	-14.82721	-27.76334	47.18202	-70.23403	0.55600	0.47950	-0.08508	-0.16129	
44	44.00000	0.17200	103.56922	106.12164	57.83646	-36.67826	-33.23964	-61.55011	27.08246	26.71287	-5.65598	1.18517	-0.94057	-4.12154	-5.07847	-6.24794	-22.05274	-24.23218	-46.38846	-27.37637	-13.55474	33.34817	-13.42233	0.55551	0.47927	-0.08344	0.07271	
45	45.00000	0.17600	103.53644	105.86414	58.16095	-36.87366	-33.70094	-61.30906	27.35042	26.44954	-5.43834	1.21244	-0.96500	-4.21563	-5.05145	-25.14007	3.30128	-31.28990	-38.73560	-13.35868	32.75084	2.55302	29.98044	0.55542	0.47913	-0.09973	0.15602	
46	46.00000	0.18000	103.30724	105.81397	58.43114	-37.54762	-33.82099	-61.23177	27.83787	26.69331	-5.98800	1.46870	-1.15159	-4.05868	-4.82314	-7.18453	13.29451	-53.03735	-2.85381	8.95020	94.22328	-1.67617	48.59337	0.55582	0.47910	-0.13949	0.11730	
47	47.00000	0.18400	103.11452	105.84851	58.45680	-37.96795	-33.86490	-61.42275	27.98951	27.30311	-5.47391	1.62614	-1.29383	-3.95107	-4.84734	16.04356	13.10670	-32.73889	13.63820	5.07904	93.59564	23.41341	67.95387	0.55648	0.47924	-0.15958	0.11214	
48	48.00000	0.18800	103.04840	105.92224	58.30176	-37.66594	-33.67817	-61.27434	27.66410	27.47991	-5.33588	1.99197	-1.03808	-3.92401	-4.88043	-41.78473	1.61880	3.61663	7.39875	4.51432	69.12282	12.83760	64.03642	0.55762	0.47925	-0.11558	0.03242	
49	49.00000	0.19200	103.14444	105.90749	58.17874	-37.61701	-33.60864	-61.44841	27.47619	27.87909	-5.56214	2.14521	-1.04742	-3.94463	-4.55433	-54.74832	-29.66443	17.90106	-15.33510	48.71201	61.51654	0.43802	16.72225	0.55796	0.47927	-0.03424	-0.13794	
50	50.00000	0.19600	103.19666	105.80459	58.22223	-37.76477	-33.22552	-61.45969	27.76164	28.13666	-5.60002	2.11520	-1.13928	-3.73105	-4.67295	-21.72698	-8.21743	-14.69304	11.22965	50.14402	-2.04234	28.04911	-24.02207	0.55801	0.47926	-0.00721	-0.21867	
51	51.00000	0.20000	103.02942	105.99789	58.09148	-37.87366	-33.13839	-61.50395	27.46535	27.91190	-5.46626	1.91749	-1.11141	-3.86225	-4.43357	-12.38969	15.75904	-39.43342	32.99992	40.86361	-58.91416	23.97573	-49.87067	0.55759	0.47951	-0.01358	-0.19039	
52	52.00000	0.20400	102.87962	106.06330	57.99268	-38.08460	-32.71780	-61.17570	27.53444	27.41328	-5.61339	1.68861	-1.06222	-4.01164	-4.44518	13.62037	-2.17763	-37.43267	-3.55616	69.86673	-46.68612	-11.69730	-86.64174	0.55690	0.47947	-0.02037	-0.10718	
53	53.00000	0.20800	102.72875	105.97124	57.70288	-38.63040	-32.27442	-61.16587	27.78884	27.23868	-5.42078	1.19242	-1.14320	-4.13782	-4.54292	21.38559	11.37964	-5.59850	-44.17645	5.94315	-24.66521	-25.80103	-69.79889	0.55583	0.47923	-0.01043	0.05879	
54	54.00000	0.21200	102.84869	105.71777	57.38077	-38.56183	-32.19149	-61.15240	27.65781	27.19518	-5.34701	1.07698	-1.02452	-4.35479	-4.52294	0.36559	-31.82213	21.36564	-91.27898	13.68040	53.40533	-15.61233	-27.54156	0.55544	0.47889	0.02189	0.09708	
55	55.00000	0.21600	102.90015	105.23730	57.53013	-38.87446	-32.02969	-61.13737	28.13174	27.64162	-5.37752	0.92081	-1.11692	-4.09894	-4.79963	9.97381	-49.00055	13.39155	-110.58434	-0.15934	78.67126	-0.49988	-6.66835	0.55513	0.47875	0.06293	0.10870	
56	56.00000	0.22000	102.95215	104.83171	57.70765	-38.67067	-32.44777	-61.05787	28.29117	27.74022	-5.05779	0.97492	-1.07110	-4.14446	-4.98785	-22.94168	-11.83985	17.50381	-32.59405	-41.64466	68.27111	20.30385	46.87367	0.55550	0.47873	0.03071	0.15278	
57	57.00000	0.22400	103.04238	104.97168	57.66423	-38.48861	-32.46784	-61.07570	27.73605	28.13283	-5.31063	1.28842	-0.98583	-3.92765	-4.73487	-8.66547	-0.50045	-6.15487	49.73167	11.33717	88.72601	37.20013	52.47893	0.55614	0.47904	-0.05228	0.12466	
58	58.00000	0.22800	102.90768	105.23288	57.62025	-38.91921	-32.28901	-61.10610	27.67502	28.49213	-4.80660	1.42306	-1.16531	-3.71958	-4.91034	42.25883	-25.23433	-5.04443	68.50598	44.71817	88.28410	22.80407	37.54946	0.55658	0.47927	-0.10186	0.12046	
59	59.00000	0.23200	103.00220	105.52248	57.68730	-39.24049	-32.12857	-60.76216	27.75520	28.56148	-4.68154	1.62034	-1.34711	-3.54185	-5.20783	12.26314	3.48821	51.50108	37.40652	-15.83377	10.45134	16.23606	13.26166	0.55677	0.47953	-0.07242	0.12857	
60	60.00000	0.23600	103.32239	105.53225	57.16972	-38.83258	-32.06554	-60.97918	27.58068	28.46375	-4.78745	1.59478	-1.26505	-3.69736	-4.94387	-30.61860	20.79718	35.72587	27.26830	-33.53842	-44.13076	19.19709	-21.73704	0.55636	0.47958	-0.02085	0.08138	
61	61.00000	0.24000	103.28723	105.73898	57.06569	-38.44481	-31.91386	-60.50688	27.15353	27.98106	-5.07361	1.51794	-0.92791	-3.75739	-4.84921	-28.31850	-14.93093	6.51875	12.34492	-4.13290	-28.84690	60.31279	-16.92997	0.55584	0.47949	0.07300	0.02798	
62	62.00000	0.24400	103.37460	105.62514	57.00526	-38.15674	-31.96910	-60.79653	27.08341	28.07186	-4.39226	1.48036	-0.89573	-3.89523	-4.89068	-29.33520	-9.11913	4.77073	2.41078	-32.68178	-46.61216	90.53774	24.91036	0.55575	0.47938	0.15080	0.11460	
63	63.00000	0.24800	103.32314	105.75956	56.69948	-37.82484	-31.88710	-60.66454	26.64657	27.74801	-4.02823	1.70659	-0.63651	-3.97590	-4.73997	-65.75752	-12.58399	7.73976	1.08926	-20.45019	-34.42786	76.25078	75.51882	0.55616	0.47922	0.11356	0.18623	
64	64.00000	0.25200	103.45821	105.63428	56.31964	-38.39261	-31.59392	-61.05180	27.11861	28.02407	-3.86109	2.08339	-1.01941	-4.01256	-4.45590	-21.75272	-17.36106	37.79344	1.08034	-5.89588	-15.71131	55.02010	59.28014	0.55682	0.47946	0.01701	0.18129	
65	65.00000	0.25600	103.61549	105.76567	56.02074	-38.53859	-31.40096	-60.77454	27.37353	27.72157	-3.28251	2.21745	-1.23106	-4.09814	-4.61566	-3.85248	-24.15627	21.87270	60.21453	16.42721	16.55014	-15.51816	55.96945	0.55752	0.47966	-0.10587	0.16597	
66	66.00000	0.26000	103.61840	106.11243	55.86813	-38.20355	-31.10913	-59.94770	27.19481	27.17408	-3.76384	2.62343	-0.99327	-4.05112	-4.62084	-15.03409	-0.70665	27.82873	91.22266	65.95777	49.28147	-73.29115	27.52026	0.55814	0.47981	-0.14584	-0.11116	
67	67.00000	0.26400	103.84762	106.50195	55.61942	-37.89510	-30.55862	-59.67252	26.88901	27.13611	-4.11990	2.53104	-0.80793	-3.98008	-4.55949	-5.81976	18.11086	30.98624	80.04054	57.39490	59.95478	-40.72092	-52.50389	0.55807	0.48005	-0.08024	-0.29731	
68	68.00000	0.26800	103.87689	106.74986	56.00354	-37.34487	-30.75976	-59.39884	26.79737	27.16414	-4.41235	2.26506	-0.53864	-3.84528	-4.49704	0.40272	0.51876	2.52196	36.58516	1.56796	59.69802	53.24550	-97.49793	0.55750	0.47996	0.02932	-0.19094	
69	69.00000	0.27200	103.86822	106.80420	56.49621	-37.72456	-31.24109	-59.64122	27.28270	27.58571	-4.06738	1.76727	-0.74247	-3.71499	-4.56705	6.70693	-8.26701	39.99295	-15.30241	-28.83321	2.39402	132.76627	-124.74083	0.55667	0.47991	0.12797	-0.08772	
70	70.00000	0.27600	104.20171	106.62794	56.80691	-36.98611	-31.62864	-59.55431	26.86743	27.32149	-3.65207	1.24600	-0.30632	-3.86016	-4.65099	-7.59932	-11.15308	71.45683	-63.88927	-13.92317	-60.52953	140.25932	-96.86400	0.55573	0.47986	0.15728	-0.01131	
