	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yeongjae_007.c3d
7	7.00000	0.02400	84.63950	74.60826	49.39319	-24.74813	-13.00666	-44.17697	18.50990	7.94925	-30.71862	-8.24936	4.71121	-2.35847	-0.55900	7.88684	33.11430	-2.07788	-22.45632	-12.43461	-48.13556	49.92022	-47.26953	0.28365	0.33663	-0.17992	-0.24285	
8	8.00000	0.02800	84.74866	74.36632	49.08868	-24.18782	-13.14161	-44.73855	18.73839	8.16452	-30.72546	-8.32482	4.70531	-2.49791	-0.33030	-22.08202	24.50193	59.78519	-28.81098	-72.71270	-33.23575	22.70434	-16.09002	0.28361	0.33675	-0.09266	-0.15308	
9	9.00000	0.03200	85.11778	74.39029	48.11252	-23.52965	-12.41684	-43.60937	18.36463	7.14529	-30.76585	-8.38460	5.07389	-2.70365	-0.18027	-10.93072	14.28012	46.52720	-81.86404	-22.47468	-43.00241	15.66518	-22.19987	0.28364	0.33705	0.01725	-0.00984	
10	10.00000	0.03600	85.11763	73.69501	47.72009	-23.99854	-12.06834	-44.80345	18.77119	7.88194	-30.74745	-8.50465	5.09320	-2.81443	-0.11225	-5.89010	8.33848	-13.27699	-94.82005	-15.15015	-29.04741	13.20725	-15.88132	0.28339	0.33745	0.14908	0.19363	
11	11.00000	0.04000	85.00958	73.62607	47.33442	-23.65937	-11.82649	-44.30442	18.37294	7.57182	-30.70824	-8.50644	5.48244	-2.69749	-0.04429	-13.26572	-3.90850	-39.93064	-4.72542	-9.13153	41.29115	17.03261	1.59944	0.28342	0.33779	0.30543	0.34204	
12	12.00000	0.04400	84.80103	73.65866	47.93155	-24.29173	-12.33470	-45.35571	18.75695	8.73568	-30.60472	-8.48454	5.21225	-2.57054	-0.02786	3.72261	17.45655	-83.36424	28.10732	-18.35436	51.67484	22.55021	1.39447	0.28357	0.33804	0.37263	0.41912	
13	13.00000	0.04800	84.34227	73.83836	49.10960	-24.54188	-13.59184	-45.78716	19.04733	9.38843	-30.48219	-8.49299	5.05641	-2.75892	0.05554	13.91937	26.53397	-91.02511	63.55250	-32.42231	72.43866	46.05804	-19.03828	0.28384	0.33805	0.27210	0.42674	
14	14.00000	0.05200	84.07275	74.16843	49.79776	-24.54553	-14.29153	-45.94384	19.10401	9.87179	-30.16961	-8.64837	4.98432	-2.77765	0.06069	24.43397	28.69144	-86.80759	155.88358	13.56836	89.35302	81.98684	-56.74186	0.28398	0.33810	0.02293	0.28396	
15	15.00000	0.05600	83.64666	75.08604	50.34859	-24.51891	-14.61135	-44.25152	18.37088	8.64889	-29.78102	-8.97497	5.17242	-2.83605	0.09257	41.51821	18.53940	-102.60856	72.71394	52.49867	20.66395	83.21246	-80.20780	0.28390	0.33813	-0.17397	0.02821	
16	16.00000	0.06000	83.25134	74.76147	51.36516	-24.82494	-15.29526	-45.56223	18.98905	9.67588	-29.52204	-9.32051	4.79046	-2.82295	-0.12921	46.69365	-15.62818	-32.15011	-31.15614	131.82016	-37.25529	32.73435	-72.17583	0.28386	0.33798	-0.21486	-0.22837	
17	17.00000	0.06400	83.38773	74.83129	50.62928	-25.11441	-13.81430	-44.66271	18.88227	8.74137	-29.59747	-9.55976	5.00874	-2.81434	-0.42744	22.23340	2.06436	43.95830	-48.63375	169.90332	-70.13342	-3.41660	-52.79080	0.28398	0.33773	-0.14508	-0.44773	
18	18.00000	0.06800	83.60229	74.36771	49.89415	-25.41336	-12.60469	-44.99029	19.08889	8.57374	-29.61489	-9.70896	5.06798	-3.01255	-0.29215	-8.52976	38.08471	109.58883	-86.17046	93.31968	-70.00900	15.85955	-40.14667	0.28399	0.33798	-0.00122	-0.52214	
19	19.00000	0.07200	84.26682	74.16345	48.98928	-25.62252	-11.58834	-45.56428	19.17936	9.03291	-29.44246	-9.82034	4.89051	-3.26564	-0.02189	-21.61668	15.36983	130.14230	-27.00639	40.39755	-8.88360	11.59301	-4.27415	0.28376	0.33871	0.12002	-0.38680	
20	20.00000	0.07600	84.64483	74.14940	47.99643	-25.23409	-10.57031	-45.56374	19.10851	9.04501	-29.39945	-9.69468	5.05611	-3.22194	0.03510	-11.24735	-8.79410	64.81026	4.84797	-12.79217	-8.14184	10.94183	6.26068	0.28409	0.33913	0.12728	-0.16502	
21	21.00000	0.08000	84.78513	74.19926	48.36063	-25.27311	-11.12363	-46.45484	19.76256	9.80851	-29.18060	-9.74739	4.62196	-3.22321	0.00856	2.94584	23.51432	-7.79897	-9.21557	-115.26187	-46.14063	30.68447	-29.87474	0.28421	0.33985	-0.01279	0.11739	
22	22.00000	0.08400	84.58012	74.07568	47.99319	-24.40587	-11.49145	-46.44193	19.39150	9.50385	-28.94975	-9.91902	4.86416	-3.13297	0.22600	-6.07746	43.16717	-60.75691	-44.19673	-145.52145	-69.29257	38.51045	-43.07534	0.28429	0.34058	-0.16136	0.32040	
23	23.00000	0.08800	84.30101	73.84748	48.27110	-24.39355	-12.20570	-46.97823	19.48547	9.74748	-28.68353	-10.07688	4.74649	-3.18777	0.41324	-3.18936	28.06240	-100.56441	-55.36514	-83.66221	-53.69526	48.25838	-52.68331	0.28472	0.34115	-0.14481	0.31988	
24	24.00000	0.09200	83.77707	73.62419	48.91191	-24.62443	-12.99733	-47.32177	19.64693	9.90383	-28.40854	-10.31830	4.70084	-3.24799	0.47714	-10.12744	7.36292	-125.28361	-40.37819	-2.39379	-4.14935	62.68388	-47.13534	0.28489	0.34177	0.02910	0.18401	
25	25.00000	0.09600	83.30381	73.50611	49.50357	-25.09860	-13.34563	-47.60746	19.99572	10.30692	-28.13396	-10.43550	4.59534	-3.29720	0.54722	-18.33215	11.03537	-79.20662	0.13753	71.61670	83.98886	86.79463	-28.27559	0.28549	0.34205	0.22444	-0.06314	
26	26.00000	0.10000	83.14477	73.62980	49.27483	-25.14072	-12.75404	-47.17662	19.53698	10.43925	-27.86281	-10.54144	4.87718	-3.44369	0.69365	1.58337	3.66205	-20.64943	50.89762	97.13963	123.75453	120.14909	-13.79254	0.28595	0.34208	0.19477	-0.21350	
27	27.00000	0.10400	83.13866	73.89668	49.38354	-24.79210	-12.45986	-45.92875	19.22591	9.71403	-27.52363	-10.55347	5.15640	-3.63514	0.57139	8.42930	19.73151	-56.00852	92.49900	97.98459	43.51396	141.79051	6.14780	0.28629	0.34210	-0.08535	-0.21477	
28	28.00000	0.10800	82.69569	74.32759	50.21527	-25.44981	-12.82128	-45.75866	19.13560	9.44861	-27.19760	-10.50622	4.87951	-3.64007	0.78729	11.30393	15.96363	-61.68425	80.50163	71.61787	-59.91890	124.91963	16.85617	0.28649	0.34218	-0.45466	-0.11046	
29	29.00000	0.11200	82.64352	74.49359	50.32156	-24.63854	-12.73529	-43.99809	18.82654	7.40917	-26.94216	-10.42470	5.15914	-3.72799	0.61388	5.55343	-10.18931	-38.99784	4.68293	23.15686	-119.51245	74.32080	6.74522	0.28679	0.34225	-0.66873	0.05864	
30	30.00000	0.11600	82.38351	74.35757	50.77945	-24.46160	-13.14859	-44.12739	18.99129	6.94970	-26.83631	-10.44193	5.04680	-3.72803	0.66120	9.80439	13.87267	-50.23563	79.86583	-5.07817	-113.21928	53.98904	8.23814	0.28715	0.34242	-0.64024	0.14257	
31	31.00000	0.12000	82.24088	75.13868	51.03598	-24.43241	-13.42643	-42.48642	18.76336	5.07344	-26.48158	-10.33873	5.03888	-3.74183	0.64323	8.42964	18.99962	-12.14571	126.49346	-15.08613	-60.67730	45.65618	11.44281	0.28775	0.34298	-0.42744	0.10481	
32	32.00000	0.12400	82.28631	75.36729	50.94942	-24.68629	-13.42450	-42.59158	18.83937	5.01131	-26.26099	-10.34383	4.86953	-3.79461	0.74805	-10.30828	26.53264	56.70620	79.65932	-59.42955	22.53795	35.12241	-2.34681	0.28836	0.34362	-0.07908	0.03354	
33	33.00000	0.12800	82.69981	75.76011	49.68357	-24.13488	-12.67067	-41.38217	18.12783	4.20707	-26.00424	-10.37294	5.26886	-3.82339	0.94641	-18.11687	-1.51741	93.50475	7.83531	-62.73246	95.45756	57.04862	-13.27499	0.28892	0.34414	0.24533	-0.01075	
34	34.00000	0.13200	83.03188	75.43497	49.25767	-24.09342	-12.38397	-42.08725	18.43910	5.29762	-25.73472	-10.46260	5.27241	-3.87614	0.89279	-8.77855	-4.21638	77.91886	-69.82180	-34.68729	137.54054	79.40546	-21.68679	0.28936	0.34468	0.48460	-0.07144	
35	35.00000	0.13600	83.32053	75.18898	48.47882	-24.15451	-11.84886	-43.28475	18.41478	7.11243	-25.44331	-10.54205	5.18524	-3.87302	0.96951	7.42879	3.74337	114.67680	-79.39180	-15.26924	140.62930	102.48331	-17.25690	0.28993	0.34494	0.55529	-0.08859	
36	36.00000	0.14000	83.94915	74.81218	47.67815	-23.96410	-11.06414	-44.05772	18.83050	8.29159	-25.05040	-10.57782	5.11875	-3.99036	0.84853	6.25132	-10.90532	104.62538	-57.00174	46.49145	113.62610	127.53176	2.45853	0.29030	0.34535	0.44300	-0.05098	
37	37.00000	0.14400	84.16009	74.73294	46.82655	-24.11122	-9.96725	-44.29764	18.69704	8.98118	-24.52773	-10.48592	5.15797	-3.96780	0.82856	-3.66886	8.93599	-11.03979	-31.60822	36.47189	65.62612	127.47990	32.99273	0.29086	0.34567	0.21410	-0.00326	
38	38.00000	0.14800	83.85847	74.55454	47.01467	-24.08615	-10.16657	-44.82933	18.74440	9.54725	-24.08073	-10.28148	5.06511	-3.97407	0.93968	-20.42221	12.45011	-84.46739	-23.81103	34.65860	11.74294	87.48299	55.49882	0.29155	0.34619	-0.01964	0.02806	
39	39.00000	0.15200	83.48724	74.54351	47.14467	-24.39822	-9.98023	-44.73648	18.41669	9.49060	-23.78876	-10.02787	5.14009	-3.91292	1.08236	-21.15259	-12.10545	-91.75406	-0.94503	83.30728	-28.66651	20.50923	39.97445	0.29233	0.34680	-0.11861	0.01264	
40	40.00000	0.15600	83.12347	74.54886	47.31585	-24.39943	-9.77495	-43.58899	18.58535	8.14122	-23.71027	-9.95923	5.37845	-4.05540	1.02436	-30.52496	-21.70903	-96.57282	-26.78373	85.58173	-13.86107	-10.58696	44.22875	0.29287	0.34758	-0.08503	0.00850	
41	41.00000	0.16000	82.71626	74.32713	47.97222	-24.77397	-10.04775	-44.20793	18.53897	8.87863	-23.58760	-9.70518	5.30252	-4.05180	1.15468	-26.92788	15.75340	-18.21856	-10.82518	38.18497	26.40765	8.80180	52.42972	0.29378	0.34817	0.00625	0.04002	
42	42.00000	0.16400	82.97431	74.46367	47.37759	-24.76985	-9.52664	-44.29382	18.26267	9.02065	-23.39434	-9.59202	5.39119	-4.09746	1.36284	-1.81163	31.20214	49.99155	-20.88005	-45.05592	19.65841	50.75907	27.39972	0.29427	0.34879	0.02698	0.10687	
43	43.00000	0.16800	83.11348	74.15912	47.76500	-24.80409	-10.22015	-45.42166	18.58673	10.18704	-23.08196	-9.49531	5.09805	-4.32226	1.42138	2.38229	-2.27349	58.38477	64.42747	-29.14236	44.76960	90.39658	16.66432	0.29461	0.34931	-0.08332	0.14372	
44	44.00000	0.17200	83.44088	74.98103	47.47509	-24.51497	-9.84860	-43.27477	18.04824	8.41019	-22.80150	-9.44199	5.37597	-4.38806	1.32983	2.97083	-30.45551	6.99975	106.38747	-32.60316	62.23922	114.87292	12.04167	0.29501	0.34944	-0.17509	0.21414	
45	45.00000	0.17600	83.17812	75.00062	48.10543	-23.93985	-10.79340	-42.56026	17.62200	7.96643	-22.38145	-9.36871	5.52713	-4.28242	1.16893	-1.58631	-3.41650	-67.11254	-5.56722	-38.58632	-40.45439	118.59490	5.51182	0.29540	0.34961	-0.16929	0.24150	
46	46.00000	0.18000	82.89285	74.90698	49.15694	-24.85505	-11.69306	-43.27774	18.23475	8.08923	-22.02170	-9.36944	5.18829	-4.30336	1.29576	-10.95915	22.30273	-63.89139	-47.48499	10.52917	-100.70372	94.92788	-6.37791	0.29586	0.34967	-0.14443	0.16212	
47	47.00000	0.18400	82.66839	74.63046	49.71280	-24.77234	-12.17075	-42.78916	18.03301	7.37790	-21.73024	-9.40482	5.40759	-4.46999	1.41394	-9.00097	0.44159	-80.36217	-111.11311	30.87249	-58.64491	63.06798	-11.74926	0.29644	0.35006	-0.13553	0.05750	
48	48.00000	0.18800	82.25069	74.01726	50.14327	-24.80779	-12.34075	-43.53997	18.08867	7.86966	-21.61964	-9.46363	5.46570	-4.46065	1.37220	-6.87742	-0.11505	-131.07297	-93.36319	90.09933	-48.92235	31.49687	-25.69475	0.29711	0.35065	-0.15494	-0.07092	
49	49.00000	0.19200	81.62550	73.88203	50.63765	-25.18718	-12.28878	-43.80679	18.07390	7.95410	-21.57903	-9.61815	5.50080	-4.36953	1.46204	0.84453	12.61645	-85.31473	-10.55358	86.72491	-5.16371	13.98075	-51.98212	0.29785	0.35129	-0.14456	-0.10844	
50	50.00000	0.19600	81.56406	73.92702	50.12501	-24.69073	-11.63005	-42.79422	17.49047	7.11917	-21.50791	-9.88211	5.91583	-4.48003	1.48122	2.79789	19.18194	-45.34589	9.25178	53.89045	13.09939	12.60457	-57.36053	0.29846	0.35172	-0.10214	-0.07480	
51	51.00000	0.20000	81.26451	73.95894	50.46201	-25.27000	-11.69838	-43.48865	17.79131	7.75579	-21.43634	-10.08049	5.66841	-4.52249	1.59221	1.08372	36.26672	-82.89503	70.51419	35.98988	6.49092	27.68661	-53.36842	0.29910	0.35200	-0.06761	-0.02743	
52	52.00000	0.20400	80.90153	74.49008	50.66769	-25.49472	-11.83193	-43.02108	17.53258	7.38734	-21.22635	-10.32992	5.65369	-4.49736	1.73973	8.48350	25.06953	-102.37885	94.92786	23.99222	-1.97567	44.12698	-56.64574	0.29944	0.35211	-0.01820	0.04087	
53	53.00000	0.20800	80.44626	74.71613	51.08683	-25.74560	-12.07095	-42.56304	17.73175	6.85766	-20.96382	-10.55738	5.68560	-4.59842	1.72234	9.20951	-15.03027	-79.56561	77.17352	4.50491	21.31371	51.28774	-50.51694	0.29966	0.35226	0.07422	0.10073	
54	54.00000	0.21200	80.26820	75.11053	51.11789	-25.17805	-12.20146	-41.11324	17.54973	5.73977	-20.74469	-10.75187	5.96442	-4.66223	1.56416	3.52060	-8.15879	-39.43846	29.93192	-22.10903	48.55009	48.49553	-48.39545	0.29982	0.35245	0.18229	0.06415	
55	55.00000	0.21600	80.13021	74.95556	51.20669	-25.37183	-12.35567	-42.05711	17.87176	6.76366	-20.56593	-10.93726	5.78077	-4.75140	1.63557	-0.00238	0.37545	-34.38272	-12.25740	24.64285	65.36510	38.08620	-54.75219	0.29993	0.35263	0.17831	-0.06355	
56	56.00000	0.22000	79.99348	75.01299	50.93756	-25.47407	-11.84125	-42.35150	17.61318	7.44232	-20.45471	-11.15523	5.76481	-4.56589	1.55445	1.32209	-15.62897	41.26333	-11.94688	53.48114	51.83513	28.58292	-61.43759	0.30005	0.35265	0.05842	-0.21073	
57	57.00000	0.22400	80.46021	74.85998	50.07376	-25.15892	-10.90299	-42.01048	17.56996	7.13420	-20.32499	-11.38658	5.90462	-4.68813	1.50494	-3.82303	5.37269	105.28339	-52.15892	58.40406	-8.92328	30.65298	-61.87459	0.30017	0.35268	-0.03540	-0.30699	
58	58.00000	0.22800	80.83553	74.59558	49.59320	-25.69218	-10.15850	-43.09222	17.56561	8.07697	-20.16358	-11.62329	5.73069	-4.67062	1.62149	-11.65936	-5.84675	107.45387	-44.39468	11.25726	19.33491	28.27868	-59.86493	0.30027	0.35266	-0.09239	-0.24573	
59	59.00000	0.23200	81.32401	74.50542	49.04428	-25.15699	-9.88483	-43.16784	17.42636	8.39244	-20.06020	-11.85799	5.72147	-4.59994	1.53056	-24.02052	-22.25009	143.71083	13.44705	-27.14060	54.65991	32.41224	-45.70118	0.30030	0.35245	-0.10350	-0.12370	
60	60.00000	0.23600	81.98315	74.70334	47.98308	-24.90963	-8.91627	-42.00831	16.99203	7.47907	-19.91352	-11.98836	6.05855	-4.62466	1.64567	-35.94013	1.74121	48.83507	-6.61025	9.19393	36.19927	45.33862	-20.44888	0.30021	0.35221	-0.02716	-0.05136	
61	61.00000	0.24000	81.71572	74.45332	48.76916	-25.80924	-9.56019	-44.04298	17.45016	9.51789	-19.75966	-12.01877	5.56263	-4.53281	1.81128	-35.52475	-20.08926	-60.89042	-32.73046	-21.87083	56.91494	35.25840	-8.03591	0.30012	0.35187	0.08578	0.03389	
62	62.00000	0.24400	81.48187	74.43799	49.34613	-25.33363	-10.32143	-43.64013	17.47092	9.49244	-19.70676	-12.05163	5.65322	-4.65722	1.73291	-20.25013	-14.41276	-84.06020	-92.48672	-44.09328	43.22798	6.34473	-6.32792	0.29997	0.35147	0.19336	0.10110	
63	63.00000	0.24800	81.05576	73.71773	49.68250	-25.64150	-10.73771	-45.75272	17.74624	11.49319	-19.74010	-12.07687	5.53535	-4.69593	1.85023	-7.65413	-6.15967	-153.40106	-79.56197	-6.87503	-10.68436	-9.87712	1.15355	0.29987	0.35110	0.14642	0.21698	
64	64.00000	0.25200	80.25108	73.80615	50.56240	-25.24815	-11.47491	-44.66809	17.57494	10.38749	-19.75012	-12.04721	5.91358	-4.70866	1.76329	9.15327	-15.84169	-185.77983	5.22178	15.62418	-39.56450	-9.56654	8.38331	0.29985	0.35097	-0.05859	0.32215	
65	65.00000	0.25600	79.57252	73.76032	51.77089	-25.84838	-12.49753	-45.21513	17.90966	10.66472	-19.74050	-11.98872	5.66820	-4.63440	1.66333	17.47260	2.28768	-110.40469	80.89513	22.74171	-20.94559	10.30434	13.77272	0.29993	0.35089	-0.21292	0.25731	
66	66.00000	0.26000	79.36875	74.45770	51.66495	-25.61305	-12.28761	-43.22131	17.25085	8.84022	-19.59356	-11.89678	6.04233	-4.48926	1.65561	10.24628	8.52454	-1.87249	151.08168	18.34593	25.38560	32.02870	11.43967	0.30001	0.35098	-0.24098	0.04861	
67	67.00000	0.26400	79.55459	74.96964	51.34501	-25.63984	-11.96626	-42.05834	16.94886	7.85720	-19.45624	-11.86167	6.09092	-4.53534	1.68234	8.68061	27.09745	77.66745	114.95205	11.63891	38.60609	29.41438	-8.92614	0.30017	0.35111	-0.13387	-0.22707	
68	68.00000	0.26800	79.98373	75.37670	50.63750	-25.86687	-11.26913	-41.50278	16.74887	7.50610	-19.39400	-11.95501	5.97481	-4.63664	1.80544	6.30512	6.07979	77.67015	2.66112	33.75352	68.17664	13.41246	-25.22399	0.30002	0.35114	0.03220	-0.44722	
69	69.00000	0.27200	80.17812	74.99162	49.97597	-25.72597	-10.46423	-42.52869	16.66236	8.85451	-19.42970	-12.07990	5.96498	-4.64586	1.68797	-0.47003	-39.00188	45.34179	-98.09970	78.55985	59.68661	-19.61035	-27.63640	0.29964	0.35125	0.13296	-0.48663	
70	70.00000	0.27600	80.34647	74.59825	49.09739	-25.45959	-9.25185	-42.43165	16.51889	8.87397	-19.62661	-12.22074	6.33223	-4.64633	1.53848	-3.43628	-35.24132	63.66943	-124.32169	85.12535	3.71127	-44.39400	-6.89416	0.29913	0.35117	0.13613	-0.30430	
71	71.00000	0.28000	80.68780	73.99965	48.48960	-25.70686	-8.44269	-43.86040	16.69394	10.16008	-19.82566	-12.20540	6.32917	-4.67034	1.47305	-0.08032	-27.61768	32.41394	-103.62199	28.77628	-18.21043	-42.13753	27.68510	0.29876	0.35103	0.07518	-0.00025	
