	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Juhyeong_009.c3d
7	7.00000	0.02400	66.40314	79.05949	7.82064	-12.82154	28.26559	-3.05976	10.33582	-24.98554	-9.08607	0.63963	-21.59866	-12.10510	6.78082	2.68815	-5.00500	16.63600	99.28972	-84.00221	158.07816	61.07880	-1.50745	0.38448	0.30203	0.47108	0.36822	
8	8.00000	0.02800	66.05882	79.28403	9.81575	-12.87907	26.33415	-2.49124	10.48746	-25.20686	-8.83222	0.65250	-21.69669	-12.08467	6.69905	26.75377	-11.82506	-60.53224	116.72282	15.31637	52.80383	72.50042	-12.12467	0.38398	0.30133	0.72739	0.30104	
9	9.00000	0.03200	65.91849	79.99335	11.09562	-12.97442	25.19559	0.16388	10.67321	-27.73178	-8.50659	0.54008	-21.86294	-12.06099	6.43456	19.16308	1.32231	-75.45792	144.14001	57.23635	-89.06836	96.72514	5.99638	0.38354	0.30107	1.10387	0.32114	
10	10.00000	0.03600	65.45474	80.42475	12.43594	-13.13261	24.23863	3.65709	11.18555	-31.96076	-8.05955	0.69023	-21.74251	-12.07007	6.56748	1.13525	14.69365	-106.31165	100.78500	157.93834	-175.58939	115.30472	27.16022	0.38310	0.30113	1.14097	0.37133	
11	11.00000	0.04000	65.08474	80.80134	15.56139	-13.87559	22.11235	5.26323	11.67854	-34.14028	-7.58199	0.73986	-21.89737	-12.05072	6.57417	-4.42084	-47.63115	-56.65369	7.01327	193.62648	-187.21439	108.52247	17.30096	0.38250	0.30136	1.13539	0.48199	
12	12.00000	0.04400	64.98535	80.41755	17.10152	-14.18864	21.25414	2.94344	12.08353	-32.76498	-7.19162	0.82290	-22.14539	-12.08220	6.18514	-28.45894	-67.86377	-6.86328	-86.39036	93.70250	-111.37702	88.29488	27.12852	0.38197	0.30135	0.93596	0.53509	
13	13.00000	0.04800	65.02843	80.23982	16.12305	-13.94359	22.31691	5.95202	12.24832	-35.70146	-6.87600	0.95479	-21.86418	-12.25903	6.24710	-64.55777	-38.13453	29.15078	-7.21092	-44.10754	27.21999	59.23779	40.91111	0.38184	0.30095	0.57326	0.56026	
14	14.00000	0.05200	65.23347	80.38507	11.04274	-13.39299	26.78346	11.48633	12.34181	-40.89807	-6.71763	1.15662	-21.12078	-12.21199	6.52022	-64.71309	-30.59887	31.48985	1.09574	-53.81462	48.66617	13.13369	50.89881	0.38155	0.30064	0.53971	0.60602	
15	15.00000	0.05600	65.27210	80.25166	10.73617	-13.49885	27.12398	12.34430	12.18006	-41.55756	-6.77023	1.38073	-21.15445	-12.18609	6.59762	-59.43242	-41.97655	-13.56735	-37.66786	34.66039	39.45322	-9.40359	31.45424	0.38147	0.30002	0.50639	0.62344	
16	16.00000	0.06000	65.12512	80.08742	8.43212	-13.32244	29.59990	14.45065	12.27113	-43.47910	-6.79668	1.43822	-20.66737	-12.24445	6.70095	-68.24128	-41.70576	-48.50734	16.48703	49.90166	63.66683	2.66879	43.08221	0.38127	0.29960	0.34070	0.57843	
17	17.00000	0.06400	64.88516	80.36078	8.07557	-13.26527	30.11123	16.16429	12.23394	-44.78179	-6.74486	1.75704	-20.54477	-12.19002	6.87879	-50.36121	-33.00951	-4.40545	92.93009	36.10503	15.99498	12.93554	21.65172	0.38100	0.29909	0.44486	0.53936	
18	18.00000	0.06800	65.08970	80.83463	7.52202	-13.12457	30.77524	16.16549	12.64351	-45.02729	-6.69198	1.63188	-20.69034	-12.25305	6.82655	-37.41065	-26.25581	79.18395	139.51166	7.09405	-57.30872	36.44233	-14.70832	0.38083	0.29873	0.62904	0.56233	
19	19.00000	0.07200	65.52002	81.48053	5.52547	-13.00456	32.65159	17.04452	12.97257	-46.09871	-6.45348	1.64479	-20.71428	-12.21302	6.93846	-34.57444	7.54345	42.93205	126.34538	-8.32122	-95.29908	58.82716	11.94143	0.38063	0.29838	0.78354	0.56623	
20	20.00000	0.07600	65.43433	81.83516	6.53523	-13.02309	31.66945	16.98819	13.05495	-46.59166	-6.21147	1.72098	-20.97609	-12.01952	7.11101	-17.45016	-11.44090	57.27567	80.17005	32.20407	-87.70352	50.67370	-8.07968	0.38040	0.29820	0.94441	0.61342	
21	21.00000	0.08000	65.97397	82.12589	5.11652	-13.05093	33.30775	18.51887	13.32928	-48.23514	-6.03891	1.57887	-20.92861	-12.19768	6.94223	-13.36012	-36.22995	103.57250	1.39551	76.83743	-56.04308	51.13856	-23.79344	0.38041	0.29794	0.95168	0.64905	
22	22.00000	0.08400	66.27259	81.84480	5.89155	-13.30710	32.91167	18.70633	13.10361	-48.71262	-5.79906	1.53757	-21.15802	-12.22482	6.89755	0.31049	-17.90325	74.51750	-40.40884	-15.77166	-122.18752	61.97523	12.24192	0.38005	0.29770	0.87742	0.55875	
23	23.00000	0.08800	66.55213	81.81096	3.67329	-13.16246	34.58552	19.13949	13.19427	-49.81677	-5.54340	1.68453	-21.03970	-12.12099	6.78611	17.34007	8.95847	4.55724	-61.33778	-34.49351	-113.97723	80.49773	51.91425	0.37951	0.29738	0.62773	0.46865	
24	24.00000	0.09200	66.31546	81.32398	7.09691	-13.51687	31.46328	16.08541	12.76836	-47.07160	-5.15790	1.95424	-21.52453	-12.04207	6.79793	11.70506	-12.67167	-9.99492	-79.71110	4.61183	-22.36467	101.79537	70.01157	0.37881	0.29705	0.44443	0.44365	
25	25.00000	0.09600	66.48012	81.17085	7.10083	-13.50681	31.28771	15.11825	12.66005	-46.07525	-4.73196	2.23690	-21.59920	-12.10724	6.53626	-3.04292	-17.39596	-12.08040	-22.51300	-35.19164	-68.37684	101.74249	79.01251	0.37833	0.29695	0.51901	0.47384	
26	26.00000	0.10000	66.20805	81.16295	8.32733	-13.66571	29.98604	13.53903	12.74506	-45.13357	-4.34456	2.57158	-21.77893	-11.96730	6.66483	-6.03800	-2.91446	-96.05573	-20.86544	3.27309	-114.26954	68.08080	77.49059	0.37767	0.29674	0.60964	0.50067	
27	27.00000	0.10400	65.71186	80.99998	10.70309	-13.73817	27.81296	12.32018	12.82715	-44.26114	-4.18573	2.84195	-21.87798	-12.03818	6.52673	-14.31550	-16.90493	-117.92054	-35.26230	-3.53017	-121.66653	41.86489	55.62754	0.37726	0.29634	0.63583	0.51166	
28	28.00000	0.10800	65.26763	80.89037	10.90146	-13.54348	27.45737	12.52035	12.98298	-45.11369	-4.00750	3.00778	-21.66385	-12.05381	6.66042	-36.10006	-22.23281	-60.89999	-85.41138	30.28373	-79.37394	20.86031	24.39696	0.37672	0.29604	0.51751	0.52272	
29	29.00000	0.11200	65.22359	80.30334	12.46947	-13.68864	26.33737	11.65386	12.72081	-44.24704	-4.01919	3.03577	-21.65688	-12.29992	6.68439	-38.93587	-31.54556	5.54973	-153.21404	82.46693	54.36582	-6.91052	-0.34676	0.37621	0.29535	0.14652	0.46847	
30	30.00000	0.11600	65.31195	79.66212	14.12281	-13.82655	24.98730	9.00004	12.28996	-41.24337	-4.06800	3.01007	-21.85073	-12.51798	6.69556	-34.40863	-8.74312	28.99545	-142.44588	-10.24837	130.49286	-3.19533	-9.44579	0.37589	0.29432	-0.26886	0.37939	
31	31.00000	0.12000	65.45875	79.15511	13.78834	-13.75023	24.97513	6.15431	11.80504	-37.82642	-4.05726	2.97063	-21.94524	-12.45847	6.84315	-31.19120	-15.28964	64.61613	-139.80798	-82.66689	217.26949	30.88998	-16.33222	0.37550	0.29348	-0.47428	0.38845	
32	32.00000	0.12400	65.83104	78.53519	12.58747	-13.62910	25.81794	3.81038	11.16664	-34.42742	-3.82567	2.89395	-22.09827	-12.50360	6.80991	-5.65057	-36.94680	57.65218	-104.18357	-57.41156	212.13953	48.92094	-5.60523	0.37500	0.29326	-0.38467	0.49567	
33	33.00000	0.12800	65.91942	78.33398	11.07616	-13.57499	27.15229	2.85867	11.15637	-32.89690	-3.65195	2.93643	-21.98954	-12.63829	6.62013	29.50557	8.84821	-49.83179	-76.76915	-33.57510	63.64735	47.71760	11.28888	0.37456	0.29309	-0.03824	0.59235	
34	34.00000	0.13200	65.43645	77.92481	13.00180	-13.87144	25.14783	-0.50677	11.11208	-29.68128	-3.42260	2.98364	-22.39885	-12.47726	6.66177	29.10381	18.17816	-108.88722	-28.97956	-45.01744	2.69730	61.64760	-2.93363	0.37395	0.29337	0.38063	0.64262	
35	35.00000	0.13600	65.04566	78.09969	12.65997	-13.69743	25.25385	2.31174	11.12002	-32.33890	-3.14848	2.90558	-22.31128	-12.45733	6.57216	2.79823	-22.41365	-31.48646	148.26071	23.01565	-84.75869	74.10717	-23.36529	0.37355	0.29380	0.79672	0.61044	
36	36.00000	0.14000	65.18647	79.03950	12.79876	-13.99248	25.52921	4.90163	11.80972	-35.66608	-2.83518	2.78907	-22.30869	-12.44499	6.54294	-7.41702	-10.96901	-2.04059	175.34248	-11.02314	-130.62978	51.00778	-14.49789	0.37329	0.29413	0.81676	0.48767	
37	37.00000	0.14400	65.03906	79.57831	11.12301	-13.60903	26.65694	7.97397	11.96906	-38.92807	-2.75416	2.78720	-22.06877	-12.26247	6.60200	-12.08681	-0.51635	-17.79285	130.58002	-31.69985	-56.04586	23.46500	8.19611	0.37321	0.29381	0.48515	0.40846	
38	38.00000	0.14800	65.03382	80.07970	12.37139	-13.85705	25.69085	6.48485	12.38384	-37.66518	-2.66852	2.86539	-22.37899	-12.20918	6.62779	-21.89403	-23.21363	-16.16640	63.92004	44.74922	-1.03237	23.58194	25.03283	0.37323	0.29367	0.31102	0.44462	
39	39.00000	0.15200	64.90642	80.10921	11.55089	-13.80083	26.59921	6.40493	12.32347	-37.40409	-2.58043	3.00898	-22.28732	-12.16154	6.55333	-24.99560	-68.53336	3.14688	29.88440	59.06091	113.54506	46.90820	26.20199	0.37324	0.29342	0.20386	0.54780	
40	40.00000	0.15600	65.05840	80.32466	11.50721	-13.90712	27.00279	5.68230	12.36337	-35.97301	-2.29261	3.09637	-22.34994	-12.38238	6.26638	-17.33346	-72.96596	6.93684	-11.85324	37.29947	87.27226	69.21751	1.87374	0.37319	0.29348	0.41100	0.64532	
41	41.00000	0.16000	64.96220	80.02164	8.41092	-13.69788	29.94500	8.24472	12.11709	-38.50380	-2.01194	3.03817	-21.86358	-12.33222	6.14504	-16.64719	-37.28795	-18.53048	-50.10053	0.53862	-45.75239	61.58060	-33.86326	0.37320	0.29350	0.82393	0.65418	
42	42.00000	0.16400	64.90878	79.93340	7.95098	-13.66771	30.46179	9.66474	12.06052	-40.23339	-1.77718	2.83145	-21.89881	-12.32092	6.15152	-16.34524	-12.48706	-28.77771	-66.08352	63.14410	-144.73683	15.77462	-46.32467	0.37314	0.29340	1.14999	0.55683	
43	43.00000	0.16800	64.74005	79.48622	10.65471	-13.91561	28.27056	9.17985	12.02926	-40.57607	-1.86057	2.66438	-22.26450	-12.35043	6.15899	-0.18541	31.28088	-8.33954	-44.70462	-34.85093	-234.10718	-48.76540	-17.17019	0.37297	0.29309	1.32236	0.40007	
44	44.00000	0.17200	64.84422	79.57829	8.08727	-13.52026	30.05144	13.12942	12.19264	-45.49450	-2.14273	2.68095	-22.02608	-12.18429	6.41771	3.84071	32.71156	35.46957	32.38250	-87.94714	-186.42969	-70.39450	16.23330	0.37270	0.29254	1.12510	0.28477	
45	45.00000	0.17600	65.01207	79.75636	7.35103	-13.53006	30.77860	15.58115	12.50013	-48.32472	-2.40837	2.77751	-21.89735	-12.15578	6.42475	18.90052	25.26666	-21.96079	38.64787	75.11074	-89.58981	-65.62460	19.40132	0.37269	0.29183	0.76614	0.25155	
46	46.00000	0.18000	64.67850	79.89577	11.25446	-14.11920	27.57764	14.05612	12.65320	-47.11782	-2.66979	2.82601	-22.31368	-11.95409	6.42621	25.68996	5.34482	-7.09477	121.29182	97.26660	37.77376	-34.38302	5.34801	0.37265	0.29143	0.43599	0.25890	
47	47.00000	0.18400	64.94672	80.71911	11.39134	-14.28084	27.63247	16.21811	13.19712	-48.64118	-2.70848	2.81950	-22.29769	-12.00179	6.20614	15.38781	-21.32527	22.73450	141.93990	80.93239	112.27660	36.24677	0.93456	0.37276	0.29119	0.22597	0.33299	
48	48.00000	0.18800	64.85892	81.03893	12.76947	-14.58523	26.75817	16.12086	13.49697	-48.23324	-2.42966	2.83795	-22.34758	-11.99623	6.12291	-1.04361	-7.29751	-30.13818	-2.98198	155.91344	33.88850	111.29838	6.41964	0.37264	0.29144	0.34386	0.46185	
49	49.00000	0.19200	64.70973	80.70663	13.33950	-15.02523	26.99472	16.71771	13.41279	-48.85601	-1.88429	2.87316	-22.14647	-11.93706	6.19999	-5.54110	-36.44618	-3.69663	-57.43503	128.79663	54.51283	137.72189	-12.62588	0.37236	0.29198	0.43554	0.49331	
50	50.00000	0.19600	64.83589	80.58308	14.59609	-15.17736	26.02278	17.20149	13.27331	-48.84866	-1.38345	2.73786	-22.24335	-12.13427	5.94861	9.15332	-25.18190	0.82405	-49.67057	56.35275	-13.54819	100.45726	-48.64256	0.37193	0.29261	0.51791	0.48650	
51	51.00000	0.20000	64.71284	80.24120	15.38610	-15.54859	25.47187	16.49852	13.03517	-48.74985	-1.10802	2.48599	-22.30836	-11.96915	5.98990	26.14594	2.02409	33.93477	-42.33444	-52.98423	-106.34429	10.91238	-60.86030	0.37154	0.29277	0.52483	0.50264	
52	52.00000	0.20400	65.11663	80.27381	12.96619	-15.19894	27.16969	16.92494	12.97463	-49.43025	-1.29591	2.25414	-22.14783	-11.95409	5.81437	31.36231	15.44049	76.10907	-2.51513	-121.39190	-110.79510	-82.82239	-40.67640	0.37141	0.29231	0.32309	0.49362	
53	53.00000	0.20800	65.31333	80.21447	11.76285	-15.00100	27.99675	14.44319	12.99043	-47.63343	-1.74736	2.16360	-22.17951	-11.95576	5.88175	21.62448	36.69809	36.60650	-19.19765	-94.91315	-98.47315	-115.89809	-4.75413	0.37137	0.29136	0.18008	0.45942	
54	54.00000	0.21200	65.40735	80.10937	12.21886	-15.07428	27.13166	10.96924	12.73893	-44.41217	-2.18107	2.21747	-22.46876	-11.82348	5.89359	2.81161	8.76900	87.31883	46.62501	-105.72093	-19.89154	-78.50554	27.12039	0.37121	0.29049	0.14601	0.47684	
55	55.00000	0.21600	66.00921	80.58299	9.83890	-15.03722	29.00934	10.58483	12.97778	-44.03048	-2.32570	2.37885	-22.39571	-11.85209	5.89214	-7.30071	-39.59205	84.53867	113.61523	-31.37332	34.56986	-32.50691	37.39332	0.37084	0.28983	0.28708	0.51070	
56	56.00000	0.22000	66.09370	81.01905	9.24302	-14.91432	29.75527	11.77069	13.40625	-44.91447	-2.39922	2.51459	-22.26970	-12.12891	5.64892	-3.71168	-26.62876	-11.70879	125.99879	-1.36224	49.79826	9.89632	25.17246	0.37025	0.28964	0.31209	0.44643	
57	57.00000	0.22400	65.91284	81.57915	9.38997	-14.93856	29.43174	12.65833	13.70273	-45.65026	-2.22878	2.58058	-22.21463	-12.04326	5.74237	-12.14381	-4.68734	-26.47610	142.56508	-2.94765	34.37164	68.32915	-4.11776	0.36984	0.28975	0.20697	0.36016	
58	58.00000	0.22800	65.88184	82.16025	7.38975	-14.94394	31.52217	16.05859	14.06759	-48.80467	-1.86367	2.48416	-21.64089	-11.91753	5.76439	2.70281	-7.40418	-18.18680	157.54324	26.63635	56.71605	72.50445	-24.78993	0.36989	0.28991	0.08338	0.29143	
59	59.00000	0.23200	65.76603	82.83829	8.51437	-15.02509	30.49092	16.29311	14.31340	-48.72329	-1.67607	2.38316	-21.79552	-11.83053	5.70072	29.24810	-14.76819	-6.10071	85.91431	73.44028	74.44185	61.72988	-26.30652	0.36995	0.29019	-0.01018	0.30243	
60	60.00000	0.23600	65.83391	82.84692	8.88949	-15.24179	30.66108	16.40539	14.22093	-48.54552	-1.39439	2.27191	-21.66617	-11.81797	5.43626	28.38369	8.55089	-15.93857	24.86586	-23.10733	8.78474	71.25095	-27.90814	0.37004	0.29047	0.13837	0.31531	
61	61.00000	0.24000	65.65203	83.03675	9.59023	-15.06092	29.26806	15.65437	14.05423	-48.03423	-1.11273	2.15757	-21.96043	-11.69506	5.55894	23.41221	26.06198	3.46236	-2.30122	-112.15022	-89.68363	35.37743	-30.99973	0.37015	0.29036	0.51523	0.32277	
62	62.00000	0.24400	65.85169	82.83101	8.44621	-15.00875	30.19240	16.31707	13.89524	-49.17722	-1.09731	2.02283	-21.86734	-11.63912	5.48558	30.68859	-4.14807	45.53529	-55.49864	18.47271	-111.62189	-7.37047	-6.34723	0.36999	0.29032	0.80313	0.35379	
63	63.00000	0.24800	66.01730	82.59277	9.67357	-15.14855	29.33552	15.88936	13.88432	-49.15538	-1.14614	2.10724	-22.10332	-11.80317	5.31401	28.14756	10.29173	42.67637	-4.21197	-0.33946	-58.94232	-29.53247	7.15518	0.36960	0.28998	0.71615	0.25005	
64	64.00000	0.25200	66.19374	82.79298	9.46412	-15.12347	29.20712	17.35822	14.05939	-50.65916	-1.30736	2.07980	-22.11814	-11.84883	5.36309	9.73561	23.66555	13.21158	-26.15575	-18.04472	-18.94111	-20.66481	5.68613	0.36947	0.29007	0.52001	0.19983	
65	65.00000	0.25600	66.12280	82.38351	10.12979	-15.35124	28.75122	17.28785	13.93520	-50.66427	-1.30094	2.15199	-22.22532	-11.72817	5.43880	-3.92921	-4.12846	-20.15877	-124.99332	12.06626	-19.56126	12.06281	25.74931	0.36946	0.29011	0.47901	0.24620	
66	66.00000	0.26000	66.02380	81.79099	8.33908	-15.07313	30.38906	18.46326	14.03513	-51.88766	-1.23222	2.28528	-21.83560	-11.74747	5.35244	-9.38563	-2.30959	-23.59680	-142.85677	-88.97631	-103.65385	26.52188	28.56669	0.36960	0.28997	0.62485	0.27779	
67	67.00000	0.26400	65.93436	81.21793	7.57677	-14.77518	30.50481	17.02171	14.11462	-51.23540	-1.13915	2.38067	-21.99555	-11.66974	5.47013	-6.20828	-5.21091	21.43451	-185.29697	-92.07081	-209.30563	24.82219	5.72146	0.36947	0.28963	0.81257	0.36518	
68	68.00000	0.26800	66.19535	80.28957	5.47511	-14.66709	32.42247	15.73244	14.15165	-50.91429	-1.08379	2.33247	-21.88154	-11.66718	5.33412	2.29554	1.79430	34.14835	-181.09090	-56.80763	-238.62138	2.15281	-26.86038	0.36918	0.28918	0.75780	0.40993	
69	69.00000	0.27200	66.20835	79.77310	4.21810	-14.67360	33.29816	13.83217	13.96855	-50.05043	-1.14936	2.16893	-21.89964	-11.41253	5.46615	3.80359	-0.43586	12.67220	-99.24959	-0.67226	-133.58955	-32.98428	-48.44336	0.36889	0.28858	0.43138	0.34591	
70	70.00000	0.27600	66.29947	79.47162	4.40294	-14.79445	33.45532	12.84984	13.80491	-49.18769	-1.35104	1.94778	-21.79146	-11.51774	5.30415	3.23201	-40.40639	19.86773	-12.06444	110.39595	46.73690	-41.09995	-49.87645	0.36890	0.28806	0.04951	0.24294	
71	71.00000	0.28000	66.36923	79.63476	5.55659	-14.93342	32.88745	12.66066	13.65695	-48.53969	-1.46388	1.77168	-21.70782	-11.70740	5.13352	-2.57762	-7.35791	-8.96929	93.07786	71.50172	121.04964	-35.44759	-22.91997	0.36898	0.28779	-0.25971	0.10790	
72	72.00000	0.28400	66.22933	80.18401	6.26485	-15.09288	32.22952	12.63059	13.59155	-48.00604	-1.60906	1.76429	-21.54986	-11.56557	5.28455	-20.24594	12.83510	-41.92756	136.07423	49.25821	160.56889	-35.63896	22.71916	0.36915	0.28760	-0.34733	-0.00801	
