	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_004.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	101.35495	81.02960	-4.72691	-36.21859	37.82846	11.40749	11.40653	-37.23015	0.61556	-8.09955	4.13053	2.92765	-6.41360									0.49839	0.48087			2.86800
2	2.00000	0.00400	100.53363	79.84075	-4.60711	-35.13479	38.25016	4.79295	10.99864	-30.62383	0.52897	-7.75639	3.81712	3.04672	-6.02342	-44.16982	25.46341	-162.10698	-213.24591	101.78655	38.55565	-17.54698	45.68710	0.49959	0.48167			
3	3.00000	0.00800	100.06729	79.32771	-4.35007	-34.61959	38.33242	1.58085	10.88028	-27.27959	0.49431	-7.70872	3.67289	3.10034	-5.83113	-27.61691	0.35383	-67.47267	-88.92122	56.14476	30.08893	-0.22411	-14.62900	0.49995	0.48202	0.08841	0.13426	
4	4.00000	0.01200	99.99543	79.13296	-4.25660	-34.65415	38.41086	0.70050	10.71683	-26.36539	0.52192	-7.86484	3.66461	3.10460	-5.79410	-5.72792	-5.58897	20.32491	-12.34346	22.56193	-22.35227	13.68866	-48.99881	0.49978	0.48209	-0.11644	0.05404	
5	5.00000	0.01600	100.22933	79.22218	-4.46760	-34.97333	38.60929	1.49116	10.66079	-27.37077	0.59348	-8.10228	3.72942	3.08339	-5.83864	16.09835	3.00348	74.16450	2.97747	-3.68190	-74.95576	18.49119	-55.80545	0.49946	0.48208	-0.15197	0.00033	
6	6.00000	0.02000	100.58827	79.15477	-4.91273	-35.27876	38.91852	1.40738	10.73463	-27.65975	0.67152	-8.30215	3.80115	3.04994	-5.91152	27.56029	14.39349	79.92745	-5.82084	-18.33585	-121.22408	14.03262	-41.74524	0.49924	0.48205	-0.18760	0.00668	
