TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.472,31.672844218643117,129.72976691913212,26.948122119298592,62.658263578522494,82.23351990347786,57.10656522249367,151.41663439688986,12.009343726771572,-6.052051303403011,603.5503754146148,495.4122887450484,-47.19205050815814,-1147.884352888425
3.476,32.06074476053582,129.7421679997262,31.59837119969514,62.62781741851599,81.90714374559033,56.52059120871815,137.07180796270197,10.414845959723792,-5.239747018673407,604.8024674961861,532.0127735626426,37.312429414220354,-1172.7202577916053
3.48,32.31799164968557,129.41802548344734,36.36601081596479,62.37314400307002,81.53449695235213,56.01088224571951,113.9078820006801,8.83854876792944,-4.356626523154715,604.9850167148135,568.250276742364,120.74462419829261,-1190.449423660705
3.484,32.44431185496308,128.76683851027582,41.22684880947131,61.89339838085537,81.11858703781282,55.609564021081106,83.79405426160376,7.309664196769239,-3.3984593938368937,604.8576528367865,604.327052499387,200.63967236806297,-1201.839770968692
3.488,32.4409439656145,127.80804946978482,46.159779261023075,61.19510655800653,80.66725183777997,55.33997554299295,49.18829358818219,5.854685243646819,-2.3620161154775334,604.9871784819939,640.5564510103048,274.46731533817666,-1208.0613549390148
3.492,32.30956436803788,126.57115386575634,51.14820389804857,60.291062172170896,80.19331032414642,55.21464400695325,12.945115688588889,4.496751911502652,-1.2454713606290353,605.7166690228021,677.2305361377366,339.6858276056975,-1210.5912915807082
3.496,32.05172018002732,125.09561096158126,56.18116845231464,59.19832170585231,79.71408891339377,55.2341580656489,-21.932166348336303,3.2556433265772178,-0.04878580316290779,607.1717371690625,714.4856247610562,393.797554233882,-1211.117846285048
3.5,31.668865080109114,123.43051920187317,61.254194623172296,57.9356010979194,79.25045200025185,55.38711987428566,-52.5700807857341,2.1482427016999397,1.2259672310480023,609.2922507673234,752.1922660194138,434.42506790419975,-1211.4515542710337
3.504,31.16293140962699,121.63393626909371,66.36978029188387,56.52046716089922,78.82556815596693,55.65124018507059,-76.50250406249461,1.189231162645446,2.574363331979789,611.8728988150506,789.891261814797,459.4290029324748,-1213.4411708526936
3.508,30.537227546033304,119.77164120684745,71.53751003954169,54.96674967428545,78.46368412289591,55.99550066833941,-91.91122989773976,0.391747942251893,3.989499372992471,614.5984185002769,826.7893939184323,467.08369251324706,-1218.888554895715
