TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.572,17.871703542514833,126.95236399846775,83.23352202753763,54.2792506172743,77.47830081776958,48.88579342085304,143.9109168148313,-3.8988795026080196,1.3398984631084583,416.8693011127246,692.2998576095963,70.3833654818691,-1271.7827746670557
3.576,16.738134703428933,126.61977071805667,88.17412508763891,54.57118402207172,78.06706179788316,48.370559974027294,107.61057300335747,-4.830516080832809,2.603087117127669,438.2047394803326,716.9655191672402,90.94923482331453,-1243.869225667457
3.58,15.595260529708227,126.22847724010012,93.02601159589194,54.66124289445834,78.5701606673961,48.02457072763328,61.17494291983942,-5.648571605163697,3.9888295826958347,458.2431156827787,739.3052633706407,100.71534081989279,-1208.535409713541
3.584,14.443460401764042,125.82158990423453,97.769772886874,54.52025392285333,78.97713068795667,47.880697413340165,8.812053569664728,-6.345469018042681,5.496164823973733,476.05046810443423,759.530595910205,100.13425416780048,-1168.4554510984349
3.588,13.278936906682725,125.43865517766915,102.39676042653103,54.12569611466714,79.28415937387578,47.95352526866516,-44.77709724212057,-6.913115935654351,7.120523844907953,490.9490837648016,777.882185284218,90.42365326227495,-1126.723008740586
3.592,12.095318631067656,125.11261871328212,106.91022896949856,53.462432129551964,79.49545597748313,48.23834451815876,-94.89356457019713,-7.342633799208299,8.853557739468728,502.5765498286862,794.5723572155856,73.51132171870053,-1086.5953783080333
3.596,10.885665950295763,124.86712586947313,111.32543352728202,52.523043843581824,79.62403417904886,48.71217559204055,-137.32723542003683,-7.62429469286541,10.683207485114742,510.891221178693,809.7336350114574,51.93540403868611,-1051.251330284309
3.6,9.644570093371366,124.71431161824488,115.66876869459101,51.307790936342556,79.69170775776585,49.336651223752526,-168.76786035982678,-7.747619203707828,12.593956656491045,516.126788147438,823.3862604262886,28.71873534963044,-1023.584743877124
3.604,8.3700242153776,124.65315267460257,119.97609785513498,49.824261013482996,79.728168012636,50.06232592368571,-187.0869265015345,-7.701569239494101,14.567198847078584,518.7095937766672,835.4326027278656,7.233094222762216,-1006.0377736872713
3.608,7.064801442034736,124.66840213949982,124.29040831188588,48.08681268054788,79.76910020876713,50.83380909899225,-191.4595778078773,-7.474776712248597,16.581668469285557,519.1595312532997,845.6789327101897,-8.937436353705618,-1000.460702772853
3.612,5.7371827712559735,124.7301032729741,128.65886734456532,46.11592030585009,79.85339816324787,51.59504639530179,-182.32160867098963,-7.055778778100874,18.613913593436912,517.9967255050387,853.8773585972335,-16.131146762690335,-1007.976300325776
3.616,4.401007706148281,124.79367476846971,133.1292776900942,43.93751339497315,80.01964954788427,52.2941061424269,-161.1804972525664,-6.433271081952667,20.63881518209194,515.6717852406485,859.7755452206807,-10.74233362476058,-1028.8265367771946
3.62,3.075135662683813,124.80056373348724,137.74587284359444,41.58237540568288,80.3021839660741,52.886947593385315,-130.31807634251174,-5.596426504572429,22.63016709541367,512.5289870037125,863.1613708216053,10.642862540595663,-1062.188398994659
