TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.728,17.474271267408653,109.76578491307697,43.599472076079124,56.71382582220318,93.86455873075515,50.637881335827714,-52.02400913826789,-5.951388616551949,5.771093881352112,375.1251079911924,522.2341233325142,267.99761013686697,-1075.3136151994136
3.732,16.67217187804004,108.65750272696096,47.89742688024075,56.431335484114726,93.60289374061502,51.02062619510864,-69.70276711728741,-7.521514302546833,7.323502915341817,403.9118168124831,539.4014647970579,288.40186097323357,-1088.164047528344
3.736,15.922449208711294,107.47721486140088,52.26024896146319,55.97309545665933,93.07694335095388,51.401047297930376,-79.53275741478782,-8.926737023222035,8.935958692159584,435.66232826424874,563.3062014396696,303.303878996427,-1110.3076815219624
3.74,15.20770814132591,106.25089104642456,56.730440489097056,55.35319453963375,92.3476625811573,51.76187910190946,-80.52565959606403,-10.138238258037937,10.606123273270384,469.04961426428696,594.8485520356106,310.21818750826014,-1142.1283850142647
3.744,14.502538424051647,105.01531772624563,61.35060248867249,54.5958146284619,91.47950816280563,52.08821819171126,-73.09250218609621,-11.135760918881362,12.332785709023039,502.4081459917671,633.5139455099006,306.47534555664095,-1183.3025622156651
3.748,13.777995089271796,103.81768533908588,66.16038526695732,53.73083788928457,90.53313338975653,52.369444067124974,-58.79324374756346,-11.90742031083138,14.11426906230805,533.9401350329308,677.4924822768427,289.82318488345567,-1232.8359422876504
3.752,13.006220612843087,102.7127407360321,71.193732346018,52.78935455013948,89.5610081275776,52.599523205254656,-39.8974506500357,-12.448851731582332,15.946867254296373,561.9387971001279,724.0289620598637,258.97636743892576,-1289.1362745521033
3.756,12.164489277234868,101.75800000295482,76.476631203661,51.79928194457564,88.60579094045268,52.77565134819558,-18.861833589121783,-12.761656747610445,17.823889329693092,584.9882499975895,769.9038465184994,213.9888891757293,-1350.1484913668878
3.76,11.23821113405973,101.00795422787392,82.02562571058995,50.78116384203923,87.70070611210674,52.895781909065775,2.1547558006857015,-12.851240997577431,19.735655238287116,602.1079406806863,811.9251474099893,156.37453376202066,-1413.5519711527586
3.764,10.22271985877348,100.50835864452232,87.84726855473544,49.74437579609922,86.8709604853425,52.95600696715782,21.63590542466119,-12.72430664355836,21.670416584772557,612.825975684309,847.3343917627824,88.97699839688046,-1476.9924653757882
3.768,9.12388496313228,100.2915086594477,93.93853838959333,48.68425109162881,86.13529590001737,52.94884021980866,38.8541326326632,-12.386373297761198,23.615821800897468,617.1852552266878,874.0783583753282,15.668278602408414,-1538.307376358586
3.772,7.957701174827452,100.37294460276304,100.28807832557594,47.58082392959335,85.50701181261046,52.86316129127012,53.820265015969625,-11.839705960910072,25.56035227781639,615.6999335967911,890.9455360622198,-59.000053735564926,-1595.7027884545885
3.776,6.749030970825022,100.74947446689575,106.87797375870939,46.399807780970015,84.99413137021551,52.68601425870841,67.08952982064494,-11.081946361614655,27.494185910595295,609.2812126976858,897.5941508386904,-130.07177476607376,-1647.8478668773664
3.78,5.529641811332913,101.39797885907377,113.68568920108298,45.09608505181731,84.59876349315283,52.40580375142167,79.50838186184156,-10.105631087771483,29.409154798019465,599.142792318532,894.5045091719296,-192.31720374720106,-1693.8601181099343
3.784,4.335624367492044,102.27432580485711,120.68570788876009,43.61950595826838,84.31606358868231,52.015922642761915,91.98538656181564,-8.898682602618385,31.297749844544672,586.6866637168299,882.8806441209161,-240.226593224681,-1733.1605542641846
3.788,3.2042491830738835,103.31191521145689,127.85034599982744,41.92234649860932,84.13342499662616,51.51764765129432,105.34136261319985,-7.445887085198892,33.15138482770377,573.3683893545063,864.513965759555,-267.94165193591874,-1765.18465449618
3.792,2.1703699563875185,104.4198112143775,135.14916198173498,39.96746036299072,84.03056375213697,50.92130887952786,120.25235627552533,-5.731313845545159,34.95830733878363,560.5492255842031,841.6104167372894,-269.24120604031674,-1788.9518512007699
3.796,1.2626323852948445,105.48095224831096,142.54641593228882,37.735993285054334,83.98097528121049,50.24520373875948,137.26100160906256,-3.741568172596546,36.70161977120867,549.3543912120934,816.5786728630869,-237.69851851491188,-1802.5298924490428
3.8,0.4999454524911483,106.35139580486373,149.99623534128392,35.23350802322943,83.95490001612997,49.51232733590263,156.81030388881229,-1.4696694294954844,38.35786104378482,540.5638941738257,791.7854961894833,-167.0958677322198,-1802.4764138741893
3.804,-0.11118618382831669,106.86183701466992,157.43554289245367,32.49350939342088,83.92353273149709,48.74555451145665,179.2544721161184,1.0808288366970473,39.89651729491571,534.5584732022439,769.3009544077992,-52.12771214768052,-1783.3805076776102
3.808,-0.577868292859599,106.82266406338705,164.77533949036294,29.577652213463388,83.86385250982762,47.96229372165302,204.82179174142064,3.8920936203844048,41.280697325774206,531.3278463234753,750.6678990769166,110.64185998112954,-1737.6419894650282
3.812,-0.9201253892377573,106.03354673066059,171.89148714816315,26.572303789125126,83.76322510755072,47.169766527476796,233.53471307591332,6.929452991301,42.469047854465714,530.5278753261388,736.7287171617708,321.6690092833089,-1655.6074966263834
