TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
3.268,31.440156505714604,106.68517704347106,-0.041421266331424976,99.21666353579121,80.43742584836588,62.06527301008816,-18.042515997148932,10.719768265102942,4.21435733902284,759.8232082325059,932.3308204668023,465.3490636993645,-1897.5284383757692
3.272,30.71877620279796,104.63421406083427,7.568321387801204,99.23220925414391,78.33174566198579,62.352603864657056,-35.67986392235367,10.099172430647767,5.14108557741245,776.0357428974683,951.7391247320429,555.4123366609176,-1911.714213851928
3.276,30.00419337938694,102.27927886439844,15.402248055694997,98.62162958270757,76.05287945628143,62.67012246155587,-43.55300450498011,9.553605586765366,6.161862952500463,778.8903619826627,958.3849904543114,616.8767135567136,-1929.0558217361424
3.28,29.289828627789888,99.74117773816428,23.534419597738086,97.35765175273309,73.69221549843998,62.986792138076936,-42.13959946058658,9.085784039432761,7.263504212955998,766.6524949720388,951.9534607810598,646.6752197279111,-1952.4180635378775
3.284,28.56362656403067,97.14943269992177,32.040024552085875,95.42361186360264,71.36070274739518,63.27218837085978,-33.00364010266281,8.698777173850898,8.423585266327843,739.4396238059464,933.5910469037475,643.437277298425,-1982.3718728378703
3.288,27.809905716626158,94.63553342658469,40.97809362553203,92.81998362614064,69.18518289720974,63.50036116726594,-18.44127051501419,8.396056203571412,9.611459274900271,699.1867601494133,905.8416214896791,607.5306700766704,-2017.2991421197494
3.292,27.011257677886746,92.32617416508276,50.376090779471745,89.57182636872366,67.30094091373286,63.652853494322585,-1.0659821486312664,8.181784847863481,10.790495798580283,649.2966037400445,872.3853604490392,541.0447705389944,-2053.9745745900145
3.296,26.150133192107845,90.33663429568364,60.2195669812547,85.73512554306559,65.84060848325356,63.72044344727284,16.595745241247993,8.061328457532582,11.921503604371967,594.0651802125625,837.5893848310035,447.73499862552006,-2088.5002278953198
3.3,25.210117878754268,88.76440389547706,70.44931525576627,81.39961470838804,64.9205724479431,63.703412171097376,32.4403750811281,8.041839290999405,12.967041775737828,538.022475037321,805.9010753471551,332.9405524378583,-2117.363652313245
3.304,24.177256388988965,87.68312304598798,80.96697893752886,76.68606231079742,64.62693110506234,63.61039467122499,45.02074081670355,8.132661949335366,13.89604019142422,485.33581914126233,781.1623515453045,203.48418754693125,-2138.335530015698
