TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
2.688,14.071874811499743,127.38573372017767,75.6640271217842,31.884091577565965,115.08240205634011,52.27294626988256,-302.1632794735238,-1.7723117115534934,-4.4750969104878955,430.73089572622234,635.9888588442165,150.65097897291184,-518.9040076548023
2.692,13.183790372371,126.80717869467783,77.74126538601566,32.06611396508791,114.72895305463264,53.36733857621411,-274.5667097248646,-2.712500448205133,-3.276658753444201,461.1115356526043,661.056296431706,138.35600728929995,-491.0345473204437
2.696,12.319427969776806,126.28036161191504,79.66786290540499,32.059045864323814,114.29310517257323,54.34165050946832,-246.82358981558622,-3.6308729670021997,-1.989944087689177,491.55770776730697,679.7850194141344,125.14852728515805,-484.8829441747578
2.7,11.502878326001316,125.80854873748416,81.53894633409386,31.86202037229979,113.78197725663627,55.196874491331606,-221.05894390744115,-4.517106166967518,-0.6168927768186987,521.4961172035198,693.0972856408318,111.5307758482235,-502.8995251162862
2.704,10.751574126130336,125.39221632632534,83.46359043544057,31.497239049289824,113.20121883213655,55.94226923452214,-198.9010038983884,-5.360281759007748,0.8400515905464722,550.7770161810707,703.0759746967115,98.21062042100574,-544.8817409090152
2.708,10.07367995820336,125.0286222099253,85.55179405393066,31.004455437983818,112.55655384618491,56.59326455686693,-181.1456689022528,-6.147704334166776,2.377866288663455,579.6098636709289,712.6536133945835,85.86885879077293,-608.063732539036
2.712,9.466678830592183,124.71244511760871,87.90172823186415,30.43307314688471,111.85542903271937,57.16817964942838,-167.59353700870813,-6.863668736452209,3.9926351332209733,608.4343440787668,725.088906504069,74.92628832037927,-687.6046521948805
2.716,8.917647081197302,124.43728317417212,90.5892583364345,29.833221848492638,111.10843182616576,57.684458311512245,-157.11501233858164,-7.488715458713547,5.679059304083276,637.7396759276709,743.3140061443953,65.40090372624168,-777.4013253851952
2.72,8.405342949680184,124.19748080522491,93.6614456182183,29.24744784023589,110.33022645955349,58.1552836869784,-147.936494358149,-7.9998069004049945,7.42988517728419,667.8465845633875,769.2771666836212,56.912826260875896,-871.0960959219276
2.724,7.903777796143982,123.98961108958281,97.13508105359031,28.70458991311024,109.53984725688431,58.587358353926966,-138.0810639139611,-8.371624094649144,9.23535881436152,698.6734714487399,803.4194814008848,48.843820120567635,-963.0960576636344
2.728,7.386537925622585,123.81303207693726,101.00027631134247,28.216855996697692,108.76026353844584,58.98034337864382,-125.85645699129883,-8.578876320409709,11.082833180808837,729.5231233238324,844.4049220313677,40.60246243515887,-1049.3896822535835
2.732,6.83092376857477,123.66924399205394,105.22793645098699,27.780186326063582,108.01721026088092,59.32802898568645,-110.27141902192315,-8.599217927640153,12.956664191743553,758.9441255768595,889.174139865656,31.905343234664397,-1127.9687994243866
2.736,6.221048964309859,123.56018971874953,109.77894757697233,27.377032490817363,107.33738979618276,59.62087774434717,-91.28060445468391,-8.416172664520408,14.838523434736642,784.7295858264796,933.3267150649446,22.976980444517153,-1198.7492048292631
2.74,5.549366032717143,123.48600253791327,114.61251219770215,26.980084890268376,106.74627636121433,59.84924902927559,-69.80073250587058,-8.021436619330137,16.70821536192488,804.1009627369682,971.7691431160746,14.599716769403322,-1263.0140744648006
2.744,4.816534001157593,123.44287999506284,119.69144323364952,26.555479048755295,106.26582946762834,60.00646110137258,-47.49611339371219,-7.4160578963763175,18.545002825458056,814.082428300464,999.513256303214,7.997797222860107,-1322.5371840344474
2.748,4.029943194930105,123.42169448834288,124.98327777717725,26.06460930888548,105.91238667966843,60.09091424947886,-26.388591044962865,-6.61021771401099,20.329318249851475,812.0127838833976,1012.484760906978,4.598962433288395,-1378.6287435080733
2.752,3.201425485027758,123.40766123727457,130.4574350106872,25.46464088212769,105.69486874421845,60.10677009408943,-8.39009755308868,-5.621609086541892,22.044594738429186,796.0904650912738,1008.205122063043,5.7645063235734355,-1431.3567837366984
2.756,2.3446871276993377,123.38095752821894,136.07985478674146,24.708706911308038,105.61328409409134,60.06307781879239,5.129636519297181,-4.472686207388577,23.67883671050863,765.825100547262,986.232881978722,12.599291193567678,-1479.1329835207705
2.76,1.4729045694280745,123.31775745886746,141.807215449452,23.74716160871747,105.65748523492303,59.9716355959786,13.64535256003476,-3.1872973831507307,25.225507700590313,722.2868367660781,948.2846382277968,25.93545759402237,-1518.7371059365516
2.764,0.5968412871920147,123.19087485306582,147.5827422295402,22.530934193457995,105.80626095158192,59.844167481094495,17.592246550047317,-1.7873702284343946,26.683376076145016,668.0957170927359,898.0011617387238,46.525809940254156,-1545.7236454705933
2.768,-0.2761831824069519,122.96923594230473,153.3348463272751,21.017159034862644,106.02706792456182,59.689528807125335,18.283255801712155,-0.29035161767256573,28.055143265733864,607.1578546229377,840.3841744082736,75.39853964246,-1555.047758912118
2.772,-1.1421870934248313,122.61579019532834,158.97868626351558,19.17626229108264,106.27683833443679,59.5116201058003,17.653860537214943,1.2920129747204074,29.34497007152584,544.2090469493851,781.000473320323,114.24293418203395,-1541.7010313747023
2.776,-1.9991836871991469,122.084130557256,164.41965288384654,16.99898072915613,106.50420391905946,59.308509596016236,17.89012653897492,2.9532534535843413,30.555352052360373,484.2539246893186,725.1120966429984,165.6515797609259,-1501.1782275516873
2.78,-2.8448544475185167,121.31481092943034,169.55714814777582,14.50160550322926,106.6531564145139,59.07297383730461,21.01515133347344,4.690187928150595,31.684063294355685,431.9891356715712,676.9154002512377,233.06396013620443,-1429.6894639888003
2.784,-3.6738859250432125,120.2328336087588,174.2870653578033,11.728104399177239,106.66776903886448,58.79432215386972,28.516500361246187,6.49987622420025,32.72197161227983,391.2835697204581,639.0436009295058,320.3379389554456,-1324.144447130577
2.788,-4.475862405699272,118.74782101589668,178.502019560467,8.748548107994766,106.49732321378491,58.46104953806602,41.08924396562646,8.376351495727734,33.652368238718026,364.7691697525088,612.416328090812,430.98783330857606,-1182.0162686910303
2.792,-5.234565680999093,116.75795248686599,182.08932784099852,5.654206310137042,106.10113244311306,58.06364894179637,58.5444734671666,10.308125393958173,34.452088579650614,353.57745480114806,596.4303563419912,567.2266249896285,-1001.2153901255848
