TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.136,22.91282689680565,111.7670270300468,46.30485081796418,29.994324695827924,79.60437780044906,46.68713339286684,132.96948416776902,27.472540805455242,1.7829585872619111,441.5932888977593,389.3494944925275,384.3141057763636,-707.9632475394342
3.14,23.31193282768064,110.19800900451244,49.353906507022494,28.43888169696609,80.16545668307204,46.14552809199305,104.34746646511697,25.808299134153597,1.6789919241139035,445.46935487933825,380.49110320453434,378.53098237004315,-692.8580960391149
3.144,23.79651744809768,108.67227218946648,52.403899302065916,26.66346434053168,80.5958073171978,45.75262894033179,61.18912330117589,24.113500963628308,1.6335892453499596,453.437700139029,380.3995321409478,364.8083944544814,-699.3035642488741
3.148,24.33120617986823,107.22529564563811,55.548468308845436,24.677710108351423,80.80260452087067,45.560754347392574,7.257815476045295,22.45202527612837,1.6264159011317376,467.023770699079,392.40007839225177,342.5542038129736,-728.8417957562515
3.152,24.873888575558592,105.89204211587379,58.87992242842421,22.52772713493548,80.7298525911075,45.60290149472421,-52.31211036058007,20.881476906641463,1.636584030080839,487.1167597293158,418.3716951440807,312.26001949828714,-781.2894783546458
3.156,25.380523947330037,104.70221076439579,62.48299970549221,20.287446909093795,80.36262789088727,45.8876911112519,-111.71666863171592,19.44919291169421,1.6461803174024798,513.7432513709115,458.41088416433286,275.57337940648034,-854.7731509102152
3.16,25.80991095845984,103.67597282164012,66.42986033514086,18.04473418778863,79.72572833436926,46.397725373234,-165.26339905360618,18.189557519923138,1.643398325349857,545.9355347061634,510.8012058935131,235.05179918219687,-945.9379255735065
3.164,26.127474122775272,102.82140421792496,70.77650208445677,15.88555118622303,78.87770434865661,47.09174330356296,-208.08539823474862,17.12284151740317,1.6246943695973357,581.7170236263622,572.2796366549727,193.64415139293666,-1050.277578187426
3.168,26.30738208694144,102.13446323215504,75.56047472904287,13.879607165667123,77.90174349072909,47.9102624453217,-236.66552840017906,16.255601391582474,1.5955846989915063,618.2208652630112,638.5326247299446,154.02512919042078,-1162.522306698728
3.172,26.33274902938796,101.60173013412279,80.79959002206503,12.070175795888655,76.89497476659712,48.7837179428734,-249.10816411626143,15.582486953710784,1.569950591858684,651.9479995654855,704.8148250326507,117.95801470950325,-1277.0273142431506
3.176,26.194185526180647,101.20538339944133,86.49133401772075,10.469415558635639,75.95757689052478,49.641605947322375,-245.16450081163546,15.089128312297666,1.567965067880955,679.1569077390661,766.568191253033,85.86504589142694,-1388.1286629177323
3.18,25.88743142218765,100.92923174590959,92.61287215548192,9.059026260351521,75.18278221645643,50.42094520436205,-226.06307318576572,14.75563056118195,1.6129624573705512,696.3553615275935,819.9321237565009,56.74078364135217,-1490.4599848772268
3.184,25.411057891583077,100.76422928567968,99.12178178521562,7.794899935580877,74.64860173577847,51.07256749574827,-194.2079365101788,14.56012726308793,1.7277068094240273,700.8335017687784,862.0741964879757,28.46323459106289,-1579.2379511529132
3.188,24.765145373646142,100.71188299290088,105.95778629230968,6.613921612087739,74.41188468585536,51.56430467160708,-152.79543773955277,14.481856040701432,1.9305608316307603,691.1476644756076,891.3227691895675,-1.5396652427211497,-1650.5153824777128
3.192,23.951442729063338,100.78433430597508,113.04566453758675,5.441312056654925,74.50507958696566,51.88090150509208,-105.38684668251815,14.50332815446713,2.232034729457613,667.4518637537244,907.128455864028,-35.39892750445311,-1701.3730515293753
3.196,22.97494574245536,101.00057290610727,120.29916407570258,4.197631618557846,74.93568596114451,52.02122316919499,-55.472231811468845,14.611356514138578,2.632147191514503,631.5876905750017,909.906683346137,-73.8757553135563,-1729.9960624858563
3.2,21.846299767913873,101.37905689191487,127.62532588384242,2.805320188125117,75.68790660478734,51.99384129436427,-6.072948987080246,14.796956874513475,3.1189824560530712,586.881737068701,900.8175507698708,-115.59299118234004,-1735.5826660010428
3.204,20.58408377011047,101.92777633220912,134.92836912299668,1.195036788313938,76.72561875887915,51.81225769515877,40.5577441847665,15.054395749127746,3.668759745899029,537.6563363953062,881.5313894476982,-156.59053083347598,-1718.0684947921627
3.208,19.215955785130916,102.63334326594014,142.11231196648816,-0.6879973261768922,77.9957247726577,51.49085267466631,83.08341193603272,15.37985015229794,4.24759976813067,488.52594521280736,854.0163751324188,-190.3060688054584,-1677.7000275870466
3.212,17.777870944138524,103.45095539492306,149.0817699664736,-2.8777637418736566,79.4313289604561,51.042223764283186,121.05987206739356,15.770198532983787,4.814941087985373,443.6130865515978,820.3685164285839,-208.0170714752848,-1614.5317506235472
3.216,16.311101688897654,104.29710067927063,155.7407320296643,-5.381771786189701,80.95485814560827,50.476077152423464,154.75555283254735,16.222354305416683,5.328235605740892,405.85368989104865,782.6847902440438,-199.72592190205506,-1527.9356946055439
3.22,14.85747386311067,105.04669909633752,161.98943337778817,-8.17662564787079,82.48182642932095,49.79941229650335,184.87308534733893,16.733319287869367,5.74821272037611,376.5531942561244,742.9635847120732,-155.42199450352038,-1416.2023774935974
