TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
4.024,26.07125939977376,106.41824385410266,58.03067568629162,84.9662686237484,56.93855226336049,43.206019039694326,-386.8782609985155,-18.97813169365162,1.8816845165936986,274.1923233820703,410.63688453891837,-26.01382666118529,-1080.28234409297
4.028,25.51456699274999,106.46732519987891,63.16402014906883,83.44560225234548,57.08182854339533,44.83435246224044,-395.7109660768951,-19.610876002109848,3.472014953980095,249.47991412694824,423.64082135388435,-0.4379518180427704,-1078.896235958361
4.032,24.814502199981337,106.42143900550082,68.43873471500687,81.65694757019753,57.2356693201005,46.48005207228894,-380.4063125747333,-20.137054048042312,5.16864001087942,235.23243660841246,444.22335761758507,21.41954769395018,-1081.6710549528834
4.036,23.987968797236434,106.2971557622799,73.8509501168778,79.63573830253043,57.40848435916917,48.04419737000436,-342.70088444524276,-20.539026024770592,6.990068469428923,233.5851318103543,473.0057834901717,38.87346513028252,-1088.109111412657
4.04,23.057208070974827,106.11310446137054,79.38882652342055,77.42686550720595,57.610386243278725,49.43644437923059,-285.99609219300044,-20.797818528927007,8.95206130511135,245.47982688890593,510.0775719956616,51.481698866597874,-1097.0733849377891
4.044,22.046828558676875,105.88921795150732,85.03266191010093,75.08111727119099,57.85239701287644,50.58158822216937,-214.8906296147725,-20.893428019623713,11.065735389964722,270.49820738426007,554.885957628945,58.91570304425802,-1107.1452283976557
4.048,20.980835538038885,105.64653113470246,90.75671051528312,72.65090931617338,58.14602463233854,51.42427312846097,-134.66694294057436,-20.80559734314442,13.335631909205691,306.835526740103,606.131954184243,60.8661454041486,-1116.9815120421063
4.052,19.88024210923878,105.4072149579055,96.53225159687663,70.18564325594619,58.50348633628192,51.931707995912625,-50.81317292139391,-20.5149850402884,15.757878999148478,351.44416821061463,661.7100764378262,57.050790099804196,-1125.576068469304
4.056,18.761764353633247,105.19436036533202,102.33108390059228,67.72714912794325,58.938641157162074,52.094466499248846,31.378177549952177,-20.004592952115033,18.318707997234853,400.34866188540406,718.7295910032929,47.33194366819757,-1132.3682476888073
4.06,17.63790358248808,105.03113096561025,108.12851594044538,65.30572778909357,59.46837215959844,51.9255308499007,107.13574083583147,-19.261292564253328,20.993665067824363,449.0964033629225,773.6416000918765,31.89106354637061,-1137.19778262652
4.064,16.51841940091592,104.93921016645815,113.90512762868944,62.937283569810575,60.1138688632643,51.45771108131098,172.48574000334796,-18.27729262581327,23.747844303382806,493.275584550037,822.4796169855249,11.377440778264429,-1140.1619664426146
4.068,15.412838326771608,104.93681546641935,119.64703229652466,60.621949878961445,60.90113720086798,50.739536959255574,224.5054190104708,-17.051391074601447,26.537348924918575,529.0177291086825,861.2074513686722,-13.040527472812263,-1141.4656160096645
4.072,14.333319384533326,105.03676285825584,125.34490218687878,58.344474954798585,61.860178310385315,49.82978208071625,261.5541569978171,-15.589825879622296,29.311990108074898,553.4106328520684,886.1522945934663,-39.74510497226793,-1141.3465383731577
4.076,13.297030427048131,105.24502595311282,130.9924153771758,56.0764519277451,63.02261254493999,48.79097642018254,283.4470832827876,-13.906496886804266,32.018998489335786,564.7702045403362,894.4789801241914,-66.82299914972182,-1140.1094229270307
4.08,12.327243735910187,105.55996130206495,136.58487204377585,53.780266436595475,64.41796082539435,47.682543956825135,291.50883661017514,-12.022320805023316,34.607303445905174,562.7458765127591,884.6386967866578,-92.22260147823971,-1138.2352816025348
4.084,11.452626067551579,105.97199302660937,142.1184998686608,51.41442638870822,66.06915713674545,46.55446104352799,288.4429125224092,-9.96354764970974,37.03178638200898,548.2589673753206,856.7113894685791,-113.82673457350823,-1136.4867989139468
4.088,10.704612847010875,106.46323232715368,147.59056364104507,48.93973969875448,67.98804895088135,45.44244748403158,277.9819011912346,-7.759032947415041,39.256877561706126,523.2952768099593,812.563330053859,-129.3836005093571,-1135.92325594703
4.092,10.113217630093397,107.00639189398557,153.0000053494511,46.32561907926789,70.17165112519663,44.36557621068221,264.3397272171597,-5.436714241311848,41.258952229185454,490.5894254332485,755.763799642912,-136.2995249079621,-1137.7687175129
4.096,9.70201714355598,107.562539696004,158.34809055357408,43.55566087267222,72.59977586663017,43.32678882302022,251.54901647503758,-3.0198129970747885,43.027171886732496,453.2466880337093,691.2459821805555,-131.37291901607531,-1143.1221271434895
4.1,9.483274123893839,108.07773566479108,163.63842932249167,40.631646912129106,75.23436721618162,42.316200638882904,242.81097472368927,-0.5234614215813336,44.56267197246933,414.3512029838909,624.748178489228,-110.61090274349986,-1152.533542056842
4.104,9.454183804655653,108.47927581716215,168.8757124144774,37.57530566712263,78.02049027934721,41.3164245398572,239.99714255617852,2.047544635683374,45.87627075098442,376.6127318998451,562.1175359601367,-69.28251267595033,-1165.4871538395944
4.108,9.595087251862903,108.67286015377954,174.06252203338826,34.42751224435133,80.88863948615358,40.308639031175225,243.4189471386956,4.699340498431242,46.98511619667759,342.1063426500673,508.58599556996234,-2.307535546618155,-1179.8396125802767
