TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.3,26.488557770057838,89.67950271444757,29.83707465918385,28.18180783551234,88.09829414060185,49.090371788908506,20.106076043313994,-4.042705520184203,-7.377947505732763,229.15034264561726,419.5872623704259,-183.02407198546646,-728.0550047632862
3.304,25.632443019491614,90.30956889366095,32.716543204374304,28.836871348253077,87.60590741305786,49.10665440552839,-11.760110053679853,-5.452435644849432,-6.638334466863093,254.8824294265734,472.5900630008576,-135.1169364464763,-745.5035061191217
3.308,24.673539724085835,90.73685292634318,35.63616860732509,29.62188785867556,87.11822440648255,49.24004351333984,-47.10472236385003,-6.886058162356515,-5.77994892619862,286.08210943369215,525.5980618864161,-83.53343273327921,-757.6527973908248
3.312,23.63720473886363,90.95428623953569,38.59565352028128,30.525190326539946,86.67447810114913,49.504866805234904,-83.81824630036328,-8.322100540636614,-4.797375699090077,320.2048419509717,576.5057716766545,-31.89690451572506,-774.0735695705308
3.316,22.546609396681866,90.97009257191586,41.63600741520833,31.513863475630817,86.2769234954944,49.90682429957464,-120.0323606352132,-9.732585036978207,-3.6884610929966146,354.5180256221926,623.1140276272334,16.18185787030168,-803.8153180718455
3.32,21.4221640599759,90.80596776278901,44.83283543201566,32.53605589195025,85.89926821584316,50.443762201746594,-154.16720255717473,-11.086196892306821,-2.4553999621277027,386.4934064978945,663.3404601773763,57.793701878204025,-853.4498165777103
3.324,20.281650315930975,90.49302654821807,48.28249405610118,33.52613678985141,85.5015485777689,51.1067590484941,-184.8956596456627,-12.352480568366039,-1.1055326161741534,414.1543761158996,695.4971494794755,91.06793413987116,-925.7169232379676
3.328,19.14052489996463,90.06735463653088,52.084199718001734,34.41191645238921,85.04623066702491,51.88125238988063,-211.0777797010428,-13.506195554610885,0.34862991293803064,436.29194839985945,718.5916050738425,115.08273649117733,-1018.9628516214373
3.332,18.011763393087815,89.56678584776785,56.32146756557989,35.12301489353382,84.5109953227164,52.74813288002582,-231.7345105439153,-14.531009497438097,1.890493868987657,452.4993331081491,732.582650878931,129.4845241593688,-1127.385299332773
3.336,16.904801500740565,89.02963381647236,61.04605283807354,35.59921627867915,83.89556085401335,53.684969781937326,-246.1159703939812,-15.42181785810798,3.5016088381528725,463.0303193653177,738.5158474134645,134.04950599340057,-1241.9958165458959
3.34,15.823554782265546,88.49510346274616,66.26709024355712,35.79737088412031,83.22201557626246,54.66767285920931,-253.87263085352242,-16.185123969455137,5.164667134013154,468.5376155090796,738.4761498017757,128.3944469370266,-1352.131927454744
3.344,14.764008675847647,88.00443183597005,71.9473385573592,35.695386378622054,82.52985181726793,55.67282087821156,-255.2739197390064,-16.837174866523334,6.866594149788551,469.77668516220007,735.3267731067331,111.9379090086248,-1447.2717331268148
3.348,13.712284840778944,87.60165504144221,78.00729452744274,35.29229288445557,81.86787419451629,56.680577390205336,-251.36907617828246,-17.39997139565499,8.600931799587242,467.3633248001001,732.2509709807368,84.09394723221132,-1518.8411197102064
3.352,12.64422885345489,87.333182359163,84.33656473923959,34.60424107080551,81.28531949184793,57.677692719997665,-243.98018796158794,-17.895773790789832,10.368856531601711,461.6514372087387,732.1708299772577,44.605709364621966,-1561.6899683179086
3.356,11.527321756516649,87.24580983283029,90.81053243536147,33.65734715472344,80.82406884741961,58.65977249886588,-235.46722527235445,-18.341143345455382,12.1785181680812,452.7576860284557,737.1653361848898,-6.080864630078379,-1574.961002402105
3.36,10.325135131360899,87.38315893247864,97.30930260851926,32.47918381614965,80.51310625008877,59.631969574689954,-228.29057772224093,-18.741754761279147,14.042809579691221,440.7140999218697,748.0267956485192,-66.4654415712145,-1562.1753801380441
3.364,9.003810886376023,87.78068881317536,103.73537759111466,31.091145746087186,80.36568410703293,60.60758916351692,-224.4799751118343,-19.089110058425973,15.976036338560789,425.6927979011779,764.0718268104653,-133.68927763747516,-1530.4978818158618
3.368,7.539386019143436,88.45950178714283,110.02665366795057,29.503766727349202,80.37912665903268,61.60468298516039,-225.16305358622841,-19.359884447665014,17.99015380623059,408.2283769358575,783.2672267529206,-203.3001264252952,-1489.299445251238
3.372,5.924398724779646,89.41929849657483,116.16215537414693,27.716352984627186,80.53683206658583,62.641325718213295,-230.2943634592477,-19.51803057775691,20.091256946970187,389.36497842596015,802.6541007776186,-269.13270145866,-1448.2726846896346
3.376,4.1722341480836596,90.63111404827873,122.15928622972548,25.721163588909842,80.81179932165497,63.730677344621604,-238.66295525172728,-19.519143269193762,22.27688264557027,370.67404747505003,818.9736751909325,-323.38004162918094,-1415.4414985476258
3.38,2.31810923780231,92.03083004489665,128.06296632533673,23.511095597761813,81.1709002205827,64.87698751083175,-248.16954954585046,-19.316136953769632,24.53447559494306,354.1209118311942,829.3415120245548,-356.9383180083752,-1395.4156351552456
3.384,0.4163302155536726,93.51478351695623,133.92846431702574,21.088816252141672,81.57913425494787,66.07339513770208,-256.28543902772327,-18.865128864180665,26.841141832324848,341.79689851599653,831.8046505380844,-360.07981520299353,-1388.1742344758095
