TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
3.06,15.428590536833648,116.94114229492843,48.59390704649937,63.478503600534644,61.14193898651698,65.763941477721,49.90986283905911,8.368905176863995,6.75246813763379,695.297816320899,758.4564788542401,-64.14203744519793,-1095.5919149255242
3.064,15.10565339071145,117.10271146172613,53.62776271946325,62.632919739879554,58.519454488586604,65.75945890785447,0.25995253244459976,8.0935810277737,7.438210604570803,693.7386492020273,778.1350998529462,-8.269724692886369,-1187.4049315859195
3.068,14.722118904203263,117.01824014802483,59.26065963749718,61.443477547878786,56.21210589118489,65.87155286941935,-38.25487517786975,7.933490952441145,8.12551829138627,689.8938417597548,797.7848315650783,56.80926488471518,-1277.2208495271223
3.072,14.273093137256515,116.66112505306758,65.49805765666741,59.874408047833526,54.3063132086157,66.06771498058026,-62.757182306731956,7.911573489340019,8.810469619337944,684.2462537936414,817.3363665305659,124.8565665857697,-1360.1026027004625
3.076,13.756591670945966,116.03221341290853,72.3084864276352,57.91053041226916,52.87100015745929,66.30724276519422,-71.95472405081014,8.045107431049596,9.491817614192048,677.3545523487282,835.9002042398614,188.94266007458697,-1431.0241509594189
3.08,13.176521863746224,115.1603267363822,79.62136832664585,55.56129058564047,51.957478129912346,66.54562281285061,-66.24563658719552,8.342657513805884,10.172217409073877,669.6371050737215,851.7821012034586,242.6143591701149,-1485.463193176738
3.084,12.54443257056612,114.09825745860253,87.32951511418865,52.86153267608339,51.60056124777626,66.73952764486958,-47.63914798361573,8.801822065411669,10.858949961772295,661.1780283046962,862.7033201187919,280.91301491293615,-1520.0323579430055
3.088,11.879521164739907,112.91519253503759,95.29685254010415,49.86863941949609,51.819647857002,66.85183717567851,-19.478834350080717,9.408420151132253,11.563747971965592,651.6378755241981,866.2098699302067,301.09293896039384,-1533.1110748499314
3.092,11.206804802344134,111.6869519378187,103.3711997961488,46.6563925155616,52.61887203676004,66.85600190948742,14.014503963887252,10.137530901560648,12.301465327679637,640.3150945994735,860.2033909130387,302.97467931766,-1525.3781310719362
3.096,10.553769670138754,110.48549318305601,111.4007964603829,43.3067236277951,53.986065637083975,66.73907069519184,48.325613969578015,10.956413165618887,13.087608450728752,626.3496802221396,843.4838324502155,288.95467381389227,-1500.0813455769587
3.1,9.946135823615254,109.36888270977668,119.25205010227825,39.90108594700636,55.890907315782925,66.50285021570646,79.26577642401578,11.828900962715657,13.93509893082736,609.0087230130166,816.1712406180592,263.7543061788203,-1462.8610638865755
3.104,9.403590640630755,108.37252868456426,126.8251590776991,36.51314500730164,58.28305640976363,66.16294731694019,103.53029939651816,12.720523259114549,14.85093771223122,587.9650362894679,779.8823529902122,234.00981414631326,-1420.9998541078858
3.108,8.936424103608536,107.50209958102997,134.0642140633912,33.203862608785116,61.0911961955187,65.74581439352876,119.10054831885452,13.603430701388367,15.833565926656762,563.4850665296763,737.5870069945911,207.78051889161742,-1382.098472130051
3.112,8.543889244283129,106.72836114799154,140.95913761659574,30.0192029951941,64.2237724117919,65.28427662051618,125.42930142907251,14.460254970450839,16.871598972918328,536.4771848416863,693.1553581841827,194.0047562182651,-1352.336627273704
3.116,8.214773255102493,105.98419199427612,147.53812801689682,26.990099449097666,67.57188447767565,64.81227182852572,123.39205250427364,15.286248529097552,17.94427387572266,508.3996518700274,650.7017204120402,201.88508590550495,-1334.6105091445265
3.12,7.930150252209339,105.16423228724264,153.85080229867347,24.13418810313279,71.01436137973738,64.35962818254335,115.03177785263782,16.08938993478913,19.02350644878027,481.0661307711798,613.8918198770436,240.15534470176993,-1326.9082871719827
3.124,7.6677448630807,104.12787351923349,159.94376229984547,21.458959445593386,74.42464054745645,63.947652152908475,103.15756231185136,16.88851250667545,20.077058346906345,456.3981124788625,585.3767355486626,316.1820181857223,-1321.2814047762768
3.128,7.406941374000061,102.70647374333869,165.83172907868186,18.966032991762354,77.67877175290936,63.58614587132042,90.87105861131548,17.709842057051112,21.072098676304353,436.1586375937752,566.4537814150373,434.88655665884363,-1303.707479053806
