TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
2.436,23.60924627919526,110.14155714805518,84.52660905953078,49.12072701565877,78.30136611543855,41.84138545774906,-271.8459497519424,16.486594064984804,-6.078014625140727,565.3306231328836,726.2386811895929,60.99815284778103,-837.430755413339
2.44,22.923836523933932,109.92133990501623,88.07078037295014,48.509413382419645,78.02455771726659,43.00164009802512,-295.8276416807341,15.457468654260506,-4.954783841489446,556.5736509102268,753.7095535190564,52.94653104582621,-863.9950710778536
2.444,22.11564354054411,109.72482032785067,91.78174173854896,47.601940017300436,77.86780945359784,44.207110268439635,-296.32200603926447,14.424894459380072,-3.797072749743436,548.3043810120304,773.0460281046261,47.981863242339806,-889.6485985312884
2.448,21.226653889840442,109.53955922737427,95.6616497210376,46.352793374851466,77.86591135211393,45.35867959884833,-274.69381079132063,13.407578836116658,-2.6077005690031316,543.0864471236758,786.3138671947561,45.33082790121464,-913.4399733526149
2.452,20.29735532292219,109.35895353522095,99.70162163080491,44.74676744436057,78.02745720887128,46.3686101720311,-234.62761921409708,12.434740299894507,-1.3889398386642278,542.5143286321818,795.9145372368376,43.34244297972801,-934.7780973903826
2.456,19.362210120060787,109.18483188796294,103.88348344343764,42.79988284443019,78.338197724586,47.16995401103905,-181.51633476197765,11.542903247976357,-0.14349605477521485,546.9063421384186,803.8735174509017,40.05315573105438,-953.7325742912805
2.46,18.44706291368859,109.0274510423865,108.18423170512317,40.55402647488809,78.76834147722312,47.72262921049956,-121.65069226574758,10.771472134396376,1.1247764078183218,555.2758643985849,811.3060087873906,33.8263623480069,-971.2796881503608
2.464,17.5685652932853,108.90281174169739,112.58238978856733,38.06733761455631,79.28259037788335,48.01543180923595,-61.34669096052167,10.15779885980691,2.4104086027506204,565.5842982207985,818.2158822152744,23.948513607867692,-989.4205171015691
2.468,16.735167590727592,108.8277035625947,117.06493970100348,35.40342486154343,79.8509376147714,48.06392953316836,-6.138842120166957,9.732600108974491,3.706071191756589,575.2039779217743,823.671071192003,11.073324116000167,-1011.1183512410839
2.472,15.948910638688522,108.8132815003342,121.63337458037196,32.6224176446136,80.45777635254129,47.904828950454636,39.858594826887874,9.516585591814383,5.002545755803736,581.465092697042,826.2734717925634,-2.5548307990757917,-1040.0267414966584
2.476,15.207225309136666,108.85815541610815,126.3075839251708,29.77575346308696,81.10696577205249,47.58793205193624,74.34992540703485,9.518970608140917,6.288937725675997,582.1483430390418,824.751747995743,-13.108438944945991,-1079.9934359637925
2.48,14.504182158924108,108.94190178748212,131.12655529797726,26.905069662890103,81.82129615355937,47.16712182884022,96.97289385289751,9.738167776271696,7.553136429072605,575.81889652507,818.4825225480264,-15.369432165979354,-1134.3285583969841
2.484,13.831013070735157,109.01964375218115,136.14506797037484,24.044319898381,82.63616208894952,46.69187468335882,109.12161170094498,10.164444611877881,8.782452921370378,561.9622175448768,807.7887218996729,-3.028239098540471,-1204.8336696592228
2.488,13.17611451387686,109.01801491274438,141.42564429197466,21.22367885141547,83.58888338805941,46.200572420558025,113.51511207185175,10.78380727395996,9.96427289246911,540.949605443876,793.9467821889473,30.977427138006767,-1290.627999548625
2.492,12.525024788506013,108.83265073380261,147.02520255265853,18.473878006849166,84.70646746640749,45.71643439212923,113.60007958459673,11.582003626760198,11.086517046091844,513.9020396340387,778.9240865319844,94.07090161134575,-1386.8965761340946
2.496,11.860971302857244,108.3276516023549,152.9764160193785,15.829992349217383,85.99493503327015,45.246333441955954,112.90992771547612,12.54754695587309,12.137765319365906,482.5210886995668,764.9380871932168,193.45209242991302,-1483.803260676959
2.5,11.16646417388032,107.33828860226151,159.2648847028645,13.334044123968313,87.43230357972118,44.782243687244375,114.49901587486512,13.673106374769315,13.10707231889859,448.9223312370203,753.9601407540025,335.1181084179829,-1565.9005116949188
2.504,10.426068752889902,105.67898421853587,165.804699957627,11.035945057670785,88.96578484683506,44.30471036261104,120.53265300696904,14.955217110624499,13.983685038922184,415.46425856160147,747.2733299201236,522.4055695843715,-1612.3763151389412
