TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
3.752,19.249953664860943,110.32476835744177,50.546979087142745,59.384836735891156,65.96602744523057,65.34960856117664,121.96295507961455,7.8099384999355035,6.506357876295532,705.6046145597597,849.7399988937901,-108.0996488816784,-1149.5226000524422
3.756,18.56818689076467,110.64349998848374,55.15572250699137,59.62891303428765,63.83838276766113,65.24323135889826,71.68129904278119,7.532492857887241,7.177097918158531,706.6972631866918,883.4887188001101,-44.907152500800905,-1215.3822421120365
3.76,17.790630180763134,110.6937373315795,60.12783432703143,59.6920114254648,61.86167699018552,65.26075713003623,21.932450851121647,7.358417679525879,7.907311011350208,704.4806315360954,906.4117474041677,24.824778451135934,-1276.3984455249777
3.764,16.950239250806916,110.45720533441794,65.49105583775544,59.486680397270256,60.09956116486417,65.40237236170132,-22.61612538769705,7.295978878864528,8.692820092718952,699.8172015431793,919.4450971897945,96.2579246575869,-1330.7211064910846
3.768,16.07709956565285,109.93699678879516,71.25999488852031,58.934123678024456,58.613856643367306,65.65305940005636,-57.672594501710385,7.348039361870288,9.524041069963268,693.4490894147234,924.1126113505642,163.86358255282371,-1376.352834447933
3.772,15.196248770834138,109.15892236119431,77.4294305000441,57.9735058621103,57.46336612685873,65.98373531782019,-79.87905829616541,7.511993445008612,10.387609662019363,685.8280571491609,922.0332562371896,222.20180910447937,-1411.4325063620015
3.776,14.327023532603164,108.16970689894438,83.97001837335554,56.56888609542027,56.702545577813744,66.35447884575218,-87.29358714733597,7.780274294491697,11.26871811480323,677.0047800982682,914.474790799269,266.65253281206446,-1434.6268342136896
3.78,13.483741742295843,107.03251254355249,90.82761153509787,54.71282174800784,56.37950136926381,66.71933183778702,-79.68407108837712,8.141321750811521,12.153654673237417,666.6304891994396,902.0905736742113,293.98397079676096,-1445.5647658623022
3.784,12.677217972415786,105.82057110603927,97.92682034816254,52.42627954010209,56.53312876653059,67.03186352672614,-58.55947335189804,8.580856040275936,13.031963175876069,654.0924836207868,884.9163614918237,302.7228874021216,-1445.2143362637723
3.788,11.916466782974037,104.60968468312302,105.17865916791082,49.75504718481426,57.18963291529517,67.25059215580744,-26.925354883951883,9.083303400335009,13.89770073739006,638.7558375542823,862.6156394594306,293.3579522190629,-1436.0781483346013
3.792,11.209987472866134,103.47012681119816,112.4912262174749,46.76335914782972,58.35897979639555,67.34348561049731,11.185571752144376,9.63324060192127,14.749473041262831,620.239852046307,834.8818787245287,268.43867616769,-1422.0839467104374
3.796,10.566204174105426,102.4582079454116,119.7814595510965,43.525959910055604,60.03189459801173,67.29103257829516,51.31065877031148,10.216750904933948,15.589234024594722,598.6394036612111,801.862323377243,232.6254752105153,-1408.0814034938835
3.8,9.99289818138948,101.60760349521168,126.98532809227798,40.12023918655309,62.177862115389786,67.08765835534987,89.16978494315173,10.82261157698822,16.420172363903415,574.6169111994479,764.4693282891029,192.70553155595587,-1398.927151832787
3.804,9.495767948728728,100.92060900031466,134.06363220057617,36.6201637346392,64.7443000049513,66.74145709432044,121.1987400224931,11.443263584308093,17.244269094098183,549.3348429694879,724.4845581230853,157.5212617932127,-1398.2359861968487
3.808,9.076538548496925,100.35987335256272,141.00110251713448,33.09328911086628,67.65683552123564,66.27232457116719,144.94647120885213,12.075540767658007,18.060206637668767,524.2531763476039,684.4229336545197,137.68419935825125,-1406.9746963395758
3.812,8.731242974373949,99.84182637024338,147.797677107469,29.601173858905405,70.82056609016324,65.70868214241132,159.30979153053497,12.721144642132833,18.862196252194426,500.8572678831738,647.1879715875776,144.90680839524097,-1422.1510691807828
3.816,8.449331873892284,99.23372793419462,154.45244112589208,26.20234555099217,74.12237801376087,65.08315581483728,164.58906161434442,13.38683109274013,19.640000933431,480.393174889027,615.5990851510921,190.8185582305505,-1435.886271413705
3.82,8.214105289024578,98.3566575236163,160.94235607877457,22.956032552211862,77.43474332463875,64.42780271220447,162.34985984153764,14.084232858396671,20.380069326372777,463.67021128480724,591.8922574766065,285.25313848981557,-1435.1478816247104
3.824,8.00464858889488,96.99650035185068,167.1992661786912,19.924530377223753,80.621684231767,63.76966337666039,155.0922658524779,14.829206004898483,21.067399424741,450.95902436076005,577.2890553489727,434.17389494776785,-1402.3641076064305
3.828,7.799093389635833,94.92391970512574,173.0895430596915,17.17243766464587,83.54752491974234,63.12744268475787,145.7691741063144,15.640600782258506,21.68762031151762,441.9851188958881,571.7072430153222,637.5876079421326,-1317.0381651444316
