TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
3.26,24.41694684355021,97.70450532274884,44.59724200163802,93.20440091814106,71.0476665584916,59.14467124224045,-69.37638202764609,5.621265191883864,10.13124189708571,644.8052581012886,975.6194582228039,607.2530127935679,-2001.081517702398
3.264,23.113608217586542,95.35394848849265,53.590084932976794,90.59466285662006,69.68217544945708,59.59701004572568,-88.4058210194893,5.444371229539316,11.302831652049836,603.1035836081127,924.5926729107639,562.527059945672,-2032.6043050615037
3.268,21.89565156401181,93.22649469121991,62.944912061200306,87.39766859824338,68.6644070016844,60.045802103200955,-94.15798906589971,5.427725123113182,12.411457823749899,561.708845613546,869.9183548776551,494.3455621481283,-2062.6271228395344
3.272,20.778053747471997,91.41266088601337,72.61847761394168,83.67918418741144,68.08336573574319,60.448059913067276,-87.9489594258725,5.575643276961935,13.441883253973712,523.9207772769628,817.4668092433262,404.38303518852985,-2088.283220436878
3.276,19.76275814154183,89.99534905479793,82.53728265024408,79.53380190255382,68.00348059436811,60.76983364061322,-72.06949385247485,5.88984454277717,14.382858397420643,492.119637442617,772.6431690556385,295.3428396463818,-2107.386650044336
3.28,18.837414452154274,89.0446496343381,92.60542750733889,75.0784195903372,68.45862035460097,60.988305789803434,-49.33439588000658,6.369134894713706,15.227422936610576,467.49124811510444,739.6284187316286,171.53067835569448,-2118.780473648763
3.284,17.97658520509831,88.6102710261504,102.71573045382655,70.44153080316583,69.44903231219125,61.09204036539949,-22.578340594708177,7.0089531766196504,15.973151887689717,450.0455059753215,720.8154228647886,39.35449865104946,-2122.3665072378094
3.288,17.14565867911151,88.71218870439186,112.76177332070439,65.75023484476445,70.9411319579136,61.079493294872556,5.795548038715508,7.80103892470644,16.62222494966092,438.8911225739921,716.5448555208376,-92.38587609423435,-2118.8070209048233
3.292,16.306984551444025,89.33059356926427,122.64834832230193,61.11752224752184,72.86975227311534,60.95621275481999,34.12967993818799,8.733492754248854,17.181133783887,432.6704334948751,725.1948986782065,-212.52807964118955,-2108.949080325202
3.296,15.427077963293947,90.39661254284218,132.29803257192253,56.63245411664509,75.14241609683712,60.73134439975031,61.6472316965098,9.791359626304542,17.65981994627984,430.0343148146853,743.6038051780575,-307.98808639403205,-2093.058852371329
3.3,14.483400616033558,91.78563450362309,141.65222555389852,52.35524690689719,77.6452875891491,60.41407656526004,88.41233105986827,10.957656918732209,18.070082567741068,430.0408182478207,767.7213542482614,-364.68954355836854,-2069.9741155351217
3.304,13.46934581761857,93.3153497265459,150.66587698711882,48.31806917825408,80.25052452874982,60.01055036291105,115.15161403801241,12.214607178146334,18.42324140024032,432.38275711804494,793.3261625249384,-369.01034116188015,-2036.3024239953143
3.308,12.396528267858605,94.75059502834262,159.29622147744996,44.530860654971484,82.82472371409548,59.5215828753388,142.98968223791584,13.544794487870258,18.727292734441665,437.3868050659853,816.641177762961,-309.67062924479177,-1985.8149331508946
3.312,11.294074392239263,95.81654034618161,167.48698651470824,40.99018732994267,85.23805997533348,58.94137328634327,173.15096572886358,14.93204049447297,18.98409176185279,445.7794781959099,834.733343810093,-179.8384548794676,-1909.204414617781
3.316,10.205124802914375,96.22054992056965,175.15059403836887,37.688494333988935,87.37362446482754,58.257235225761434,206.66964291288815,16.361934033229783,19.187305625778016,458.275915280226,845.6669304363394,20.911147020450507,-1794.3767160073912
3.32,9.181128037708016,95.68136048772755,182.15169619595403,34.62127541220626,89.13639556347961,57.450337993688244,244.13793465102898,17.822087217575973,19.321869042442913,475.09798213440905,848.4528260317675,285.21788448147066,-1627.410618769105
3.324,8.274749777966802,93.96243346388172,188.2958325455622,31.79048642602267,90.46121071458403,56.497408231557046,285.51809956724077,19.30228842632515,19.365391458025826,495.5503387198471,842.8713394826572,597.532531988679,-1394.2350010637508
3.328,7.532385747354535,90.90493906168663,193.32689633689452,29.203647791817346,91.31902761903149,55.37329444383964,330.041723273152,20.794746774827196,19.291503406949378,517.7697638984021,829.2416899508313,934.931346714175,-1082.9339145040421
