TIME,TORSO_PELVIC_ANGLE_Z,RT_ELBOW_ANGLE_X,RT_SHOULDER_ANGLE_Z,RT_SHOULDER_ANGLE_X,RT_SHOULDER_ANGLE_Y,LT_KNEE_ANGLE_X,LT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,RT_ELBOW_ANGULAR_VELOCITY,RT_SHOULDER_ANGULAR_VELOCITY
3.504,24.726930364139466,121.58491490700608,36.26430911139424,74.4320392270786,74.10923666990752,44.67279261358786,-156.39682057676652,-8.895981671192445,0.23480357984485373,587.0980473536418,625.6049380073235,-22.356582010820322,-725.445587994688
3.508,24.603570567378462,121.61168805629583,39.23119650359262,74.22143948415741,73.17459778649496,45.425853814163354,-208.82705676200337,-9.645607504488398,1.245203665543211,590.7871083225904,613.6695041178161,8.021871782011239,-732.2214713505252
3.512,24.532686395548318,121.52845950079231,42.380732008096565,73.61054419149922,72.20227605327878,46.32742895685495,-244.23974296430188,-10.371723537377472,2.27308011359687,588.1408931989309,598.9338680512801,33.58973999097786,-744.9117457929723
3.516,24.500065453031624,121.35147136626536,45.77113018493662,72.52878462476278,71.20801781266927,47.29540399689808,-260.2361030085274,-11.064252380941491,3.3075256709496696,580.2740985879843,584.0777006365026,55.86887177518287,-764.1892037451515
3.52,24.487596465116876,121.09035562308692,49.45100739265149,70.93420607846441,70.21194527134377,48.24516320234426,-256.8344945709883,-11.709393008089364,4.345985751505969,569.311531605859,572.7366436019375,76.58424082132439,-790.0074456681207
3.524,24.473816159596943,120.74767690755054,53.45237904571723,68.8246548424824,69.23784652706435,49.099767624769434,-236.21234170117236,-12.28906950532251,5.395822300179347,558.0952640606263,568.9652346688788,97.47734131066603,-821.8312809625253
3.528,24.435049814440102,120.31923723797097,57.78657532865239,66.24338274275506,68.31283318621773,49.79822019120933,-202.14388547270158,-12.781221346172243,6.473730478593352,549.6752937469203,576.494271348618,120.09215141259716,-858.8710028488131
3.532,24.34696362836415,119.79529005407021,62.443624739454734,63.277335171930716,67.46744293537927,50.30080109499357,-159.272614991061,-13.161030084845722,7.603006446815869,546.671809612082,597.9329889381153,145.52878395278836,-900.2601411636065
3.536,24.186254834635108,119.16280205268379,67.3950599550779,60.04772798683901,66.73587300430994,50.591056420383644,-112.37695927897228,-13.402901899207073,8.809127380815314,550.6481017070188,634.0881072223478,174.18429175464377,-945.1594567318573
3.54,23.93223753898342,118.40876109145857,72.59952543180492,56.69414363578805,66.15582933246735,50.67460479935669,-65.76630382164983,-13.482831571619622,10.11447239776644,561.6524633596857,683.5615312028048,205.53168331164437,-992.798457565335
3.544,23.56817945675336,117.5242560864198,78.01005889355595,53.35492089639604,65.7675525282829,50.575362198892876,-22.885705106519065,-13.380715791580704,11.533211688281288,578.0631891724444,742.7412331810801,238.01238222719198,-1042.4776364948116
3.548,23.082342021078382,116.50871217820972,83.58160468325141,50.147622341586164,65.61186722624792,50.33001469284211,13.868038063872131,-13.082240938205357,13.067366773876813,596.8049458212458,806.2207918686615,269.1201528780916,-1093.5603658363354
3.552,22.468725910567734,115.37336471339867,89.2773398793635,47.153490759524345,65.7274542683838,49.981617703268356,43.17793531308836,-12.58007805473095,14.70479000003354,613.9129981444225,867.589051398804,295.72628053212225,-1145.4880139137042
3.556,21.727515224642964,114.14293794037837,95.07279573930778,44.40896525473461,66.14781419064037,49.57313612283748,64.7659693988789,-11.87421940798366,16.419388496945423,625.3300356636548,920.4451790209037,314.63627013468766,-1197.8469468930234
3.56,20.86518031995981,112.85467349548422,100.9574057921031,41.90572797407076,66.89845824276773,49.14162223754352,79.33372721977696,-10.97137600834021,18.173447771850288,627.7560931793276,959.4375855054026,323.29177588667045,-1250.4900335096474
3.564,19.89419087840754,111.55435408212016,106.93375518391369,39.59881004097599,67.99469351393373,48.71358532894425,88.484269332055,-9.883456151471572,19.921524267802226,619.3537502294718,981.1129686418169,320.46629117608296,-1303.6706622002075
3.568,18.832328508596703,110.28967567324595,113.01520511346084,37.420498391890355,69.44004673313441,48.30194860760885,94.58023893555762,-8.625298245626297,21.61516170452136,600.1434986429642,984.399569569707,306.7820800936391,-1358.1049737053718
3.572,17.701656238793188,109.1019983720905,119.22260768515733,35.29660899707935,71.2250874747096,47.90482677233773,100.49000746467769,-7.2120316669472535,23.20765829861852,571.999676494941,970.629479712847,284.9181697855531,-1414.862699450295
3.576,16.527267976433095,108.01788422681497,125.58054453779899,33.16142256964361,73.3263588184783,47.50619598390267,109.2136146672066,-5.65662246804631,24.658227140381175,538.2546187817464,943.1090246613529,259.47342472163473,-1475.0090682185123
3.58,15.335970109053608,107.04176390019592,132.11305096604033,30.968265931662042,75.70535460665766,47.07835359341911,123.43457494622689,-3.9682297779399085,25.935083155806986,503.0088440833225,906.3473033614846,236.551269685831,-1538.9714465373995
3.584,14.155013862184308,106.15064369991381,138.83830060757353,28.694148083233596,78.30784815244371,46.5858644230338,145.08075755538144,-2.1518796275406893,27.017201459481722,470.30418321532875,865.1258837928713,223.191707502216,-1605.6698713750825
3.588,13.010901717584828,105.29123588671307,145.76141858160895,26.338593114981094,81.06412603201193,45.99048373957329,174.9844837215808,-0.20965124594977042,27.894692493696642,443.3353809157171,823.6210423895809,226.76579693353784,-1671.5222616298877
3.592,11.928172955749362,104.37955111924806,152.86466556861427,23.918325751645423,83.8906496768154,45.25638745966095,212.71187591509226,1.8568546824325884,28.56791564821948,423.85694675249016,784.7679788318956,254.38328881616158,-1729.5091438664838
