TIME,TORSO_PELVIC_ANGLE_Z,LT_ELBOW_ANGLE_X,LT_SHOULDER_ANGLE_Z,LT_SHOULDER_ANGLE_X,LT_SHOULDER_ANGLE_Y,RT_KNEE_ANGLE_X,RT_KNEE_ANGULAR_VELOCITY,TORSO_ANGLE_X,TORSO_ANGLE_Y,PELVIC_ANGULAR_VELOCITY,TORSO_ANGULAR_VELOCITY,LT_ELBOW_ANGULAR_VELOCITY,LT_SHOULDER_ANGULAR_VELOCITY
1.06,23.61457769676575,117.16943447417029,65.78875340460574,40.8758262177646,104.25558578785572,50.46704628308956,-162.83235926059925,10.953862788232193,-2.707525413863435,550.5053323796491,683.0583131477048,51.13415482923778,-859.4068295649757
1.064,23.03191489080589,116.97151484410256,69.2034605717776,41.039149579186414,103.28143719539017,51.09553106858105,-146.95208798871752,10.320107252283817,-2.116239826807601,587.6047942508931,736.2195520293353,46.83042016000608,-843.7072703073569
1.068,22.394000827979383,116.81090088445148,72.57883969180062,41.185773987603405,102.2102807895096,51.62367586557732,-116.9364735294478,9.712394283609298,-1.4331685587306051,620.0435978368382,779.6993895041103,34.692285489627054,-842.5269901151768
1.072,21.721819534199216,116.71297484231322,75.97641767068129,41.28219545765967,101.07623870301637,51.995951531273064,-75.466765269561,9.126041097951012,-0.6693308367587575,645.7328576116877,812.3815889093343,17.619179960871495,-857.2213307430198
1.076,21.030535873180508,116.69047438667381,79.45651975332484,41.2820252137992,99.9185052719906,52.170118506875575,-26.304009594597012,8.561580198837017,0.16068700676253714,663.4133393683456,834.6589145556917,-1.4232822541401509,-886.806740095967
1.08,20.32776540355289,116.7446554822821,83.0699179424979,41.13155046743569,98.78013538277358,52.12121722531908,26.158565457664228,8.025176514105324,1.040384212328245,672.7230550431292,848.0833006067539,-20.023320782931943,-928.3146274342365
1.084,19.61375656218668,116.86869078638608,86.8518252743083,40.77588183526563,97.70558918010315,51.84349852899034,77.40851752117607,7.52816644877246,1.9532892326556293,674.1164158262119,854.811284470906,-36.71297902869785,-977.5685853978588
1.088,18.883338178848277,117.05204741510877,90.81950779187012,40.16498606066857,96.73762814616187,51.35007524396499,123.33425571034842,7.085859704628544,2.884742935943949,668.6747475816336,857.0260593354989,-51.017263795100405,-1030.1840260089705
1.092,18.128953816922667,117.28436186247255,94.97388208082354,39.259166757941415,95.91439978021539,50.67035869502993,160.68886042688928,6.715812399969885,3.8230773916026863,657.8647786518201,856.5041860285121,-63.17343958794419,-1082.523919020026
1.096,17.343817804917528,117.55762033004892,99.30440816731561,38.033675085232716,95.2674499324942,49.845647030627674,187.43518962268644,6.435833002029464,4.759886766148195,643.3030107260062,854.4262323779833,-73.64294807272294,-1132.358372001416
